delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
2189800-1684164-14538-193422-163126-1507838-9088-120767,422543-266141-15121-19275-35939-260566-9476-134529,24006-72652-10796-2567-6886-169341-7460-73566,66608-19006-3573-2182-5760-57673-6310-20825,26317-14994-10474-2382-4774-29482-3771-9905,16562-10456-16272-3844-3664-22789-5241-21969,13372-7008-15496-3187-3091-29020-8305-10507,9709-5946-7821-5218-1438-11314-2055-6672,easy
1684164-14538-193422-163126-1507838-9088-120767-1296725,266141-15121-19275-35939-260566-9476-134529-223783,72652-10796-2567-6886-169341-7460-73566-6446,19006-3573-2182-5760-57673-6310-20825-16442,14994-10474-2382-4774-29482-3771-9905-19628,10456-16272-3844-3664-22789-5241-21969-20275,7008-15496-3187-3091-29020-8305-10507-10148,5946-7821-5218-1438-11314-2055-6672-8666,easy
14538-193422-163126-1507838-9088-120767-1296725-80913,15121-19275-35939-260566-9476-134529-223783-13407,10796-2567-6886-169341-7460-73566-6446-7377,3573-2182-5760-57673-6310-20825-16442-2251,10474-2382-4774-29482-3771-9905-19628-15881,16272-3844-3664-22789-5241-21969-20275-26543,15496-3187-3091-29020-8305-10507-10148-22399,7821-5218-1438-11314-2055-6672-8666-5200,easy
193422-163126-1507838-9088-120767-1296725-80913-23328,19275-35939-260566-9476-134529-223783-13407-49450,2567-6886-169341-7460-73566-6446-7377-8934,2182-5760-57673-6310-20825-16442-2251-16729,2382-4774-29482-3771-9905-19628-15881-6729,3844-3664-22789-5241-21969-20275-26543-30734,3187-3091-29020-8305-10507-10148-22399-9709,5218-1438-11314-2055-6672-8666-5200-4639,easy
163126-1507838-9088-120767-1296725-80913-23328-131877,35939-260566-9476-134529-223783-13407-49450-28290,6886-169341-7460-73566-6446-7377-8934-16135,5760-57673-6310-20825-16442-2251-16729-11693,4774-29482-3771-9905-19628-15881-6729-8909,3664-22789-5241-21969-20275-26543-30734-3407,3091-29020-8305-10507-10148-22399-9709-2437,1438-11314-2055-6672-8666-5200-4639-895,easy
1507838-9088-120767-1296725-80913-23328-131877-13086,260566-9476-134529-223783-13407-49450-28290-14342,169341-7460-73566-6446-7377-8934-16135-16308,57673-6310-20825-16442-2251-16729-11693-18275,29482-3771-9905-19628-15881-6729-8909-15250,22789-5241-21969-20275-26543-30734-3407-11850,29020-8305-10507-10148-22399-9709-2437-7641,11314-2055-6672-8666-5200-4639-895-13167,easy
9088-120767-1296725-80913-23328-131877-13086-1018251,9476-134529-223783-13407-49450-28290-14342-303950,7460-73566-6446-7377-8934-16135-16308-105192,6310-20825-16442-2251-16729-11693-18275-33284,3771-9905-19628-15881-6729-8909-15250-79061,5241-21969-20275-26543-30734-3407-11850-19260,8305-10507-10148-22399-9709-2437-7641-11737,2055-6672-8666-5200-4639-895-13167-10861,easy
120767-1296725-80913-23328-131877-13086-1018251-139980,134529-223783-13407-49450-28290-14342-303950-38707,73566-6446-7377-8934-16135-16308-105192-6260,20825-16442-2251-16729-11693-18275-33284-10328,9905-19628-15881-6729-8909-15250-79061-6184,21969-20275-26543-30734-3407-11850-19260-15295,10507-10148-22399-9709-2437-7641-11737-1930,6672-8666-5200-4639-895-13167-10861-2564,easy
1296725-80913-23328-131877-13086-1018251-139980-1799957,223783-13407-49450-28290-14342-303950-38707-141234,6446-7377-8934-16135-16308-105192-6260-34751,16442-2251-16729-11693-18275-33284-10328-20395,19628-15881-6729-8909-15250-79061-6184-60071,20275-26543-30734-3407-11850-19260-15295-76946,10148-22399-9709-2437-7641-11737-1930-5628,8666-5200-4639-895-13167-10861-2564-3517,easy
80913-23328-131877-13086-1018251-139980-1799957-265497,13407-49450-28290-14342-303950-38707-141234-17153,7377-8934-16135-16308-105192-6260-34751-1358,2251-16729-11693-18275-33284-10328-20395-2143,15881-6729-8909-15250-79061-6184-60071-3917,26543-30734-3407-11850-19260-15295-76946-14002,22399-9709-2437-7641-11737-1930-5628-1167,5200-4639-895-13167-10861-2564-3517-2705,easy
23328-131877-13086-1018251-139980-1799957-265497-787729,49450-28290-14342-303950-38707-141234-17153-34351,8934-16135-16308-105192-6260-34751-1358-24256,16729-11693-18275-33284-10328-20395-2143-22592,6729-8909-15250-79061-6184-60071-3917-55354,30734-3407-11850-19260-15295-76946-14002-20577,9709-2437-7641-11737-1930-5628-1167-14652,4639-895-13167-10861-2564-3517-2705-6337,easy
131877-13086-1018251-139980-1799957-265497-787729-172501,28290-14342-303950-38707-141234-17153-34351-114465,16135-16308-105192-6260-34751-1358-24256-13748,11693-18275-33284-10328-20395-2143-22592-4083,8909-15250-79061-6184-60071-3917-55354-3214,3407-11850-19260-15295-76946-14002-20577-6870,2437-7641-11737-1930-5628-1167-14652-9425,895-13167-10861-2564-3517-2705-6337-3145,easy
13086-1018251-139980-1799957-265497-787729-172501-1599491,14342-303950-38707-141234-17153-34351-114465-125334,16308-105192-6260-34751-1358-24256-13748-5349,18275-33284-10328-20395-2143-22592-4083-38221,15250-79061-6184-60071-3917-55354-3214-18524,11850-19260-15295-76946-14002-20577-6870-61311,7641-11737-1930-5628-1167-14652-9425-11133,13167-10861-2564-3517-2705-6337-3145-13024,easy
1018251-139980-1799957-265497-787729-172501-1599491-19559,303950-38707-141234-17153-34351-114465-125334-20456,105192-6260-34751-1358-24256-13748-5349-5377,33284-10328-20395-2143-22592-4083-38221-14375,79061-6184-60071-3917-55354-3214-18524-4989,19260-15295-76946-14002-20577-6870-61311-9839,11737-1930-5628-1167-14652-9425-11133-9713,10861-2564-3517-2705-6337-3145-13024-4706,easy
139980-1799957-265497-787729-172501-1599491-19559-12366,38707-141234-17153-34351-114465-125334-20456-21387,6260-34751-1358-24256-13748-5349-5377-18906,10328-20395-2143-22592-4083-38221-14375-9992,6184-60071-3917-55354-3214-18524-4989-4330,15295-76946-14002-20577-6870-61311-9839-17076,1930-5628-1167-14652-9425-11133-9713-17592,2564-3517-2705-6337-3145-13024-4706-1224,easy
1799957-265497-787729-172501-1599491-19559-12366-356925,141234-17153-34351-114465-125334-20456-21387-49658,34751-1358-24256-13748-5349-5377-18906-23809,20395-2143-22592-4083-38221-14375-9992-26577,60071-3917-55354-3214-18524-4989-4330-7877,76946-14002-20577-6870-61311-9839-17076-6005,5628-1167-14652-9425-11133-9713-17592-1657,3517-2705-6337-3145-13024-4706-1224-2950,easy
265497-787729-172501-1599491-19559-12366-356925-732009,17153-34351-114465-125334-20456-21387-49658-359422,1358-24256-13748-5349-5377-18906-23809-23144,2143-22592-4083-38221-14375-9992-26577-91810,3917-55354-3214-18524-4989-4330-7877-59359,14002-20577-6870-61311-9839-17076-6005-18558,1167-14652-9425-11133-9713-17592-1657-6396,2705-6337-3145-13024-4706-1224-2950-4001,easy
787729-172501-1599491-19559-12366-356925-732009-323116,34351-114465-125334-20456-21387-49658-359422-52700,24256-13748-5349-5377-18906-23809-23144-3540,22592-4083-38221-14375-9992-26577-91810-5838,55354-3214-18524-4989-4330-7877-59359-3167,20577-6870-61311-9839-17076-6005-18558-10669,14652-9425-11133-9713-17592-1657-6396-1051,6337-3145-13024-4706-1224-2950-4001-1158,easy
172501-1599491-19559-12366-356925-732009-323116-411030,114465-125334-20456-21387-49658-359422-52700-36870,13748-5349-5377-18906-23809-23144-3540-7007,4083-38221-14375-9992-26577-91810-5838-6775,3214-18524-4989-4330-7877-59359-3167-5457,6870-61311-9839-17076-6005-18558-10669-3690,9425-11133-9713-17592-1657-6396-1051-2718,3145-13024-4706-1224-2950-4001-1158-1628,easy
1599491-19559-12366-356925-732009-323116-411030-105449,125334-20456-21387-49658-359422-52700-36870-24326,5349-5377-18906-23809-23144-3540-7007-13096,38221-14375-9992-26577-91810-5838-6775-14517,18524-4989-4330-7877-59359-3167-5457-5775,61311-9839-17076-6005-18558-10669-3690-6140,11133-9713-17592-1657-6396-1051-2718-2533,13024-4706-1224-2950-4001-1158-1628-1371,easy
19559-12366-356925-732009-323116-411030-105449-698779,20456-21387-49658-359422-52700-36870-24326-40962,5377-18906-23809-23144-3540-7007-13096-13713,14375-9992-26577-91810-5838-6775-14517-4680,4989-4330-7877-59359-3167-5457-5775-5654,9839-17076-6005-18558-10669-3690-6140-9796,9713-17592-1657-6396-1051-2718-2533-2502,4706-1224-2950-4001-1158-1628-1371-989,easy
12366-356925-732009-323116-411030-105449-698779-1119264,21387-49658-359422-52700-36870-24326-40962-16590,18906-23809-23144-3540-7007-13096-13713-3986,9992-26577-91810-5838-6775-14517-4680-40436,4330-7877-59359-3167-5457-5775-5654-9517,17076-6005-18558-10669-3690-6140-9796-9167,17592-1657-6396-1051-2718-2533-2502-4878,1224-2950-4001-1158-1628-1371-989-2639,easy
356925-732009-323116-411030-105449-698779-1119264-306151,49658-359422-52700-36870-24326-40962-16590-92908,23809-23144-3540-7007-13096-13713-3986-6044,26577-91810-5838-6775-14517-4680-40436-1427,7877-59359-3167-5457-5775-5654-9517-6807,6005-18558-10669-3690-6140-9796-9167-7341,1657-6396-1051-2718-2533-2502-4878-3658,2950-4001-1158-1628-1371-989-2639-1462,easy
732009-323116-411030-105449-698779-1119264-306151-491438,359422-52700-36870-24326-40962-16590-92908-371184,23144-3540-7007-13096-13713-3986-6044-52440,91810-5838-6775-14517-4680-40436-1427-19766,59359-3167-5457-5775-5654-9517-6807-8347,18558-10669-3690-6140-9796-9167-7341-12890,6396-1051-2718-2533-2502-4878-3658-12087,4001-1158-1628-1371-989-2639-1462-4895,easy
323116-411030-105449-698779-1119264-306151-491438-1836324,52700-36870-24326-40962-16590-92908-371184-304530,3540-7007-13096-13713-3986-6044-52440-27984,5838-6775-14517-4680-40436-1427-19766-24199,3167-5457-5775-5654-9517-6807-8347-34368,10669-3690-6140-9796-9167-7341-12890-19602,1051-2718-2533-2502-4878-3658-12087-26228,1158-1628-1371-989-2639-1462-4895-12758,easy
411030-105449-698779-1119264-306151-491438-1836324-23417,36870-24326-40962-16590-92908-371184-304530-58506,7007-13096-13713-3986-6044-52440-27984-4772,6775-14517-4680-40436-1427-19766-24199-7646,5457-5775-5654-9517-6807-8347-34368-3683,3690-6140-9796-9167-7341-12890-19602-2856,2718-2533-2502-4878-3658-12087-26228-977,1628-1371-989-2639-1462-4895-12758-1803,easy
105449-698779-1119264-306151-491438-1836324-23417-297632,24326-40962-16590-92908-371184-304530-58506-123829,13096-13713-3986-6044-52440-27984-4772-11953,14517-4680-40436-1427-19766-24199-7646-18674,5775-5654-9517-6807-8347-34368-3683-10901,6140-9796-9167-7341-12890-19602-2856-30509,2533-2502-4878-3658-12087-26228-977-23929,1371-989-2639-1462-4895-12758-1803-3373,easy
698779-1119264-306151-491438-1836324-23417-297632-461308,40962-16590-92908-371184-304530-58506-123829-72676,13713-3986-6044-52440-27984-4772-11953-18393,4680-40436-1427-19766-24199-7646-18674-26690,5654-9517-6807-8347-34368-3683-10901-11119,9796-9167-7341-12890-19602-2856-30509-22994,2502-4878-3658-12087-26228-977-23929-8318,989-2639-1462-4895-12758-1803-3373-3888,easy
1119264-306151-491438-1836324-23417-297632-461308-1377106,16590-92908-371184-304530-58506-123829-72676-117039,3986-6044-52440-27984-4772-11953-18393-18551,40436-1427-19766-24199-7646-18674-26690-32928,9517-6807-8347-34368-3683-10901-11119-25952,9167-7341-12890-19602-2856-30509-22994-44547,4878-3658-12087-26228-977-23929-8318-6056,2639-1462-4895-12758-1803-3373-3888-3245,easy
306151-491438-1836324-23417-297632-461308-1377106-545434,92908-371184-304530-58506-123829-72676-117039-116816,6044-52440-27984-4772-11953-18393-18551-62050,1427-19766-24199-7646-18674-26690-32928-20077,6807-8347-34368-3683-10901-11119-25952-34644,7341-12890-19602-2856-30509-22994-44547-35242,3658-12087-26228-977-23929-8318-6056-10038,1462-4895-12758-1803-3373-3888-3245-2814,easy
491438-1836324-23417-297632-461308-1377106-545434-478518,371184-304530-58506-123829-72676-117039-116816-82887,52440-27984-4772-11953-18393-18551-62050-13223,19766-24199-7646-18674-26690-32928-20077-19896,8347-34368-3683-10901-11119-25952-34644-15392,12890-19602-2856-30509-22994-44547-35242-32230,12087-26228-977-23929-8318-6056-10038-18457,4895-12758-1803-3373-3888-3245-2814-4877,easy
1836324-23417-297632-461308-1377106-545434-478518-550461,304530-58506-123829-72676-117039-116816-82887-27129,27984-4772-11953-18393-18551-62050-13223-4933,24199-7646-18674-26690-32928-20077-19896-2344,34368-3683-10901-11119-25952-34644-15392-5100,19602-2856-30509-22994-44547-35242-32230-14324,26228-977-23929-8318-6056-10038-18457-5497,12758-1803-3373-3888-3245-2814-4877-2595,easy
23417-297632-461308-1377106-545434-478518-550461-505878,58506-123829-72676-117039-116816-82887-27129-29677,4772-11953-18393-18551-62050-13223-4933-17601,7646-18674-26690-32928-20077-19896-2344-4924,3683-10901-11119-25952-34644-15392-5100-7083,2856-30509-22994-44547-35242-32230-14324-14100,977-23929-8318-6056-10038-18457-5497-6992,1803-3373-3888-3245-2814-4877-2595-1163,easy
297632-461308-1377106-545434-478518-550461-505878-931005,123829-72676-117039-116816-82887-27129-29677-73854,11953-18393-18551-62050-13223-4933-17601-7736,18674-26690-32928-20077-19896-2344-4924-3854,10901-11119-25952-34644-15392-5100-7083-14853,30509-22994-44547-35242-32230-14324-14100-4371,23929-8318-6056-10038-18457-5497-6992-5309,3373-3888-3245-2814-4877-2595-1163-650,easy
461308-1377106-545434-478518-550461-505878-931005-81632,72676-117039-116816-82887-27129-29677-73854-18097,18393-18551-62050-13223-4933-17601-7736-7818,26690-32928-20077-19896-2344-4924-3854-837,11119-25952-34644-15392-5100-7083-14853-868,22994-44547-35242-32230-14324-14100-4371-2476,8318-6056-10038-18457-5497-6992-5309-1027,3888-3245-2814-4877-2595-1163-650-719,hard
1377106-545434-478518-550461-505878-931005-81632-850181,117039-116816-82887-27129-29677-73854-18097-149255,18551-62050-13223-4933-17601-7736-7818-20334,32928-20077-19896-2344-4924-3854-837-10325,25952-34644-15392-5100-7083-14853-868-19376,44547-35242-32230-14324-14100-4371-2476-16847,6056-10038-18457-5497-6992-5309-1027-7889,3245-2814-4877-2595-1163-650-719-3093,easy
545434-478518-550461-505878-931005-81632-850181-254052,116816-82887-27129-29677-73854-18097-149255-27107,62050-13223-4933-17601-7736-7818-20334-3641,20077-19896-2344-4924-3854-837-10325-17182,34644-15392-5100-7083-14853-868-19376-16512,35242-32230-14324-14100-4371-2476-16847-4173,10038-18457-5497-6992-5309-1027-7889-2262,2814-4877-2595-1163-650-719-3093-1975,easy
478518-550461-505878-931005-81632-850181-254052-352709,82887-27129-29677-73854-18097-149255-27107-23151,13223-4933-17601-7736-7818-20334-3641-996,19896-2344-4924-3854-837-10325-17182-6217,15392-5100-7083-14853-868-19376-16512-20049,32230-14324-14100-4371-2476-16847-4173-6810,18457-5497-6992-5309-1027-7889-2262-2481,4877-2595-1163-650-719-3093-1975-1350,easy
550461-505878-931005-81632-850181-254052-352709-829130,27129-29677-73854-18097-149255-27107-23151-84442,4933-17601-7736-7818-20334-3641-996-16000,2344-4924-3854-837-10325-17182-6217-18332,5100-7083-14853-868-19376-16512-20049-13120,14324-14100-4371-2476-16847-4173-6810-9803,5497-6992-5309-1027-7889-2262-2481-6356,2595-1163-650-719-3093-1975-1350-6129,easy
505878-931005-81632-850181-254052-352709-829130-1532758,29677-73854-18097-149255-27107-23151-84442-187035,17601-7736-7818-20334-3641-996-16000-69406,4924-3854-837-10325-17182-6217-18332-27667,7083-14853-868-19376-16512-20049-13120-22025,14100-4371-2476-16847-4173-6810-9803-44251,6992-5309-1027-7889-2262-2481-6356-8800,1163-650-719-3093-1975-1350-6129-3037,easy
931005-81632-850181-254052-352709-829130-1532758-43789,73854-18097-149255-27107-23151-84442-187035-13584,7736-7818-20334-3641-996-16000-69406-1408,3854-837-10325-17182-6217-18332-27667-1572,14853-868-19376-16512-20049-13120-22025-3708,4371-2476-16847-4173-6810-9803-44251-2305,5309-1027-7889-2262-2481-6356-8800-732,650-719-3093-1975-1350-6129-3037-175,easy
81632-850181-254052-352709-829130-1532758-43789-1124806,18097-149255-27107-23151-84442-187035-13584-77217,7818-20334-3641-996-16000-69406-1408-4815,837-10325-17182-6217-18332-27667-1572-17820,868-19376-16512-20049-13120-22025-3708-12411,2476-16847-4173-6810-9803-44251-2305-7857,1027-7889-2262-2481-6356-8800-732-2293,719-3093-1975-1350-6129-3037-175-1537,easy
850181-254052-352709-829130-1532758-43789-1124806-391108,149255-27107-23151-84442-187035-13584-77217-182780,20334-3641-996-16000-69406-1408-4815-90891,10325-17182-6217-18332-27667-1572-17820-21946,19376-16512-20049-13120-22025-3708-12411-12604,16847-4173-6810-9803-44251-2305-7857-41883,7889-2262-2481-6356-8800-732-2293-24435,3093-1975-1350-6129-3037-175-1537-9220,easy
254052-352709-829130-1532758-43789-1124806-391108-780281,27107-23151-84442-187035-13584-77217-182780-46561,3641-996-16000-69406-1408-4815-90891-5895,17182-6217-18332-27667-1572-17820-21946-3083,16512-20049-13120-22025-3708-12411-12604-4174,4173-6810-9803-44251-2305-7857-41883-2983,2262-2481-6356-8800-732-2293-24435-3626,1975-1350-6129-3037-175-1537-9220-2101,easy
352709-829130-1532758-43789-1124806-391108-780281-465631,23151-84442-187035-13584-77217-182780-46561-46363,996-16000-69406-1408-4815-90891-5895-6165,6217-18332-27667-1572-17820-21946-3083-3933,20049-13120-22025-3708-12411-12604-4174-18455,6810-9803-44251-2305-7857-41883-2983-6288,2481-6356-8800-732-2293-24435-3626-2531,1350-6129-3037-175-1537-9220-2101-2485,easy
829130-1532758-43789-1124806-391108-780281-465631-465631,84442-187035-13584-77217-182780-46561-46363-46363,16000-69406-1408-4815-90891-5895-6165-6165,18332-27667-1572-17820-21946-3083-3933-3933,13120-22025-3708-12411-12604-4174-18455-18455,9803-44251-2305-7857-41883-2983-6288-6288,6356-8800-732-2293-24435-3626-2531-2531,6129-3037-175-1537-9220-2101-2485-2485,easy
1532758-43789-1124806-391108-780281-465631-465631-945398,187035-13584-77217-182780-46561-46363-46363-370900,69406-1408-4815-90891-5895-6165-6165-60604,27667-1572-17820-21946-3083-3933-3933-16183,22025-3708-12411-12604-4174-18455-18455-96593,44251-2305-7857-41883-2983-6288-6288-55582,8800-732-2293-24435-3626-2531-2531-8529,3037-175-1537-9220-2101-2485-2485-7495,easy
43789-1124806-391108-780281-465631-465631-945398-1728534,13584-77217-182780-46561-46363-46363-370900-85471,1408-4815-90891-5895-6165-6165-60604-101448,1572-17820-21946-3083-3933-3933-16183-23958,3708-12411-12604-4174-18455-18455-96593-28154,2305-7857-41883-2983-6288-6288-55582-23088,732-2293-24435-3626-2531-2531-8529-8726,175-1537-9220-2101-2485-2485-7495-5344,easy
1124806-391108-780281-465631-465631-945398-1728534-327841,77217-182780-46561-46363-46363-370900-85471-216989,4815-90891-5895-6165-6165-60604-101448-33059,17820-21946-3083-3933-3933-16183-23958-21428,12411-12604-4174-18455-18455-96593-28154-25094,7857-41883-2983-6288-6288-55582-23088-5697,2293-24435-3626-2531-2531-8529-8726-8081,1537-9220-2101-2485-2485-7495-5344-2985,easy
391108-780281-465631-465631-945398-1728534-327841-318968,182780-46561-46363-46363-370900-85471-216989-202361,90891-5895-6165-6165-60604-101448-33059-33066,21946-3083-3933-3933-16183-23958-21428-5513,12604-4174-18455-18455-96593-28154-25094-15787,41883-2983-6288-6288-55582-23088-5697-8349,24435-3626-2531-2531-8529-8726-8081-12515,9220-2101-2485-2485-7495-5344-2985-4914,easy
780281-465631-465631-945398-1728534-327841-318968-1212346,46561-46363-46363-370900-85471-216989-202361-31610,5895-6165-6165-60604-101448-33059-33066-30074,3083-3933-3933-16183-23958-21428-5513-9244,4174-18455-18455-96593-28154-25094-15787-4221,2983-6288-6288-55582-23088-5697-8349-6385,3626-2531-2531-8529-8726-8081-12515-5928,2101-2485-2485-7495-5344-2985-4914-2886,easy
465631-465631-945398-1728534-327841-318968-1212346-574554,46363-46363-370900-85471-216989-202361-31610-237173,6165-6165-60604-101448-33059-33066-30074-58505,3933-3933-16183-23958-21428-5513-9244-23865,18455-18455-96593-28154-25094-15787-4221-23414,6288-6288-55582-23088-5697-8349-6385-29692,2531-2531-8529-8726-8081-12515-5928-14365,2485-2485-7495-5344-2985-4914-2886-19288,easy
