delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
110443-70010-18427-9032-19074-71843-8242-7698,38941-25736-7637-3871-21448-26663-14647-25279,577-10924-2556-2435-17322-3714-11324-108004,3482-7260-6297-14484-10106-3189-83838-88518,4279-16887-21098-13645-4293-2999-16850-15104,7312-15706-25286-7759-26685-2690-14179-12508,1672-8642-8870-3457-14314-7243-7118-7433,846-5682-2610-4266-2945-1065-5637-7493,hard
70010-18427-9032-19074-71843-8242-7698-4249,25736-7637-3871-21448-26663-14647-25279-20150,10924-2556-2435-17322-3714-11324-108004-74487,7260-6297-14484-10106-3189-83838-88518-51596,16887-21098-13645-4293-2999-16850-15104-9256,15706-25286-7759-26685-2690-14179-12508-11871,8642-8870-3457-14314-7243-7118-7433-7323,5682-2610-4266-2945-1065-5637-7493-2082,hard
18427-9032-19074-71843-8242-7698-4249-2971,7637-3871-21448-26663-14647-25279-20150-2776,2556-2435-17322-3714-11324-108004-74487-25895,6297-14484-10106-3189-83838-88518-51596-13855,21098-13645-4293-2999-16850-15104-9256-6045,25286-7759-26685-2690-14179-12508-11871-15896,8870-3457-14314-7243-7118-7433-7323-17542,2610-4266-2945-1065-5637-7493-2082-4921,hard
9032-19074-71843-8242-7698-4249-2971-5555,3871-21448-26663-14647-25279-20150-2776-19570,2435-17322-3714-11324-108004-74487-25895-9002,14484-10106-3189-83838-88518-51596-13855-6353,13645-4293-2999-16850-15104-9256-6045-8792,7759-26685-2690-14179-12508-11871-15896-18101,3457-14314-7243-7118-7433-7323-17542-9994,4266-2945-1065-5637-7493-2082-4921-9152,hard
19074-71843-8242-7698-4249-2971-5555-8765,21448-26663-14647-25279-20150-2776-19570-7297,17322-3714-11324-108004-74487-25895-9002-160819,10106-3189-83838-88518-51596-13855-6353-9443,4293-2999-16850-15104-9256-6045-8792-25152,26685-2690-14179-12508-11871-15896-18101-10942,14314-7243-7118-7433-7323-17542-9994-7885,2945-1065-5637-7493-2082-4921-9152-1242,hard
71843-8242-7698-4249-2971-5555-8765-3527,26663-14647-25279-20150-2776-19570-7297-4752,3714-11324-108004-74487-25895-9002-160819-16366,3189-83838-88518-51596-13855-6353-9443-81324,2999-16850-15104-9256-6045-8792-25152-16237,2690-14179-12508-11871-15896-18101-10942-9799,7243-7118-7433-7323-17542-9994-7885-8987,1065-5637-7493-2082-4921-9152-1242-5487,hard
8242-7698-4249-2971-5555-8765-3527-4870,14647-25279-20150-2776-19570-7297-4752-20759,11324-108004-74487-25895-9002-160819-16366-42661,83838-88518-51596-13855-6353-9443-81324-4756,16850-15104-9256-6045-8792-25152-16237-14800,14179-12508-11871-15896-18101-10942-9799-10209,7118-7433-7323-17542-9994-7885-8987-5110,5637-7493-2082-4921-9152-1242-5487-7626,hard
7698-4249-2971-5555-8765-3527-4870-25171,25279-20150-2776-19570-7297-4752-20759-11104,108004-74487-25895-9002-160819-16366-42661-27219,88518-51596-13855-6353-9443-81324-4756-19875,15104-9256-6045-8792-25152-16237-14800-12913,12508-11871-15896-18101-10942-9799-10209-9135,7433-7323-17542-9994-7885-8987-5110-6810,7493-2082-4921-9152-1242-5487-7626-4942,hard
4249-2971-5555-8765-3527-4870-25171-12023,20150-2776-19570-7297-4752-20759-11104-8802,74487-25895-9002-160819-16366-42661-27219-4041,51596-13855-6353-9443-81324-4756-19875-28410,9256-6045-8792-25152-16237-14800-12913-19371,11871-15896-18101-10942-9799-10209-9135-34785,7323-17542-9994-7885-8987-5110-6810-7206,2082-4921-9152-1242-5487-7626-4942-5904,easy
2971-5555-8765-3527-4870-25171-12023-213434,2776-19570-7297-4752-20759-11104-8802-4398,25895-9002-160819-16366-42661-27219-4041-2833,13855-6353-9443-81324-4756-19875-28410-5793,6045-8792-25152-16237-14800-12913-19371-5785,15896-18101-10942-9799-10209-9135-34785-4833,17542-9994-7885-8987-5110-6810-7206-3209,4921-9152-1242-5487-7626-4942-5904-4015,easy
5555-8765-3527-4870-25171-12023-213434-15154,19570-7297-4752-20759-11104-8802-4398-4528,9002-160819-16366-42661-27219-4041-2833-6763,6353-9443-81324-4756-19875-28410-5793-5762,8792-25152-16237-14800-12913-19371-5785-16027,18101-10942-9799-10209-9135-34785-4833-22390,9994-7885-8987-5110-6810-7206-3209-14715,9152-1242-5487-7626-4942-5904-4015-8736,easy
8765-3527-4870-25171-12023-213434-15154-92660,7297-4752-20759-11104-8802-4398-4528-84548,160819-16366-42661-27219-4041-2833-6763-17387,9443-81324-4756-19875-28410-5793-5762-3583,25152-16237-14800-12913-19371-5785-16027-15256,10942-9799-10209-9135-34785-4833-22390-37752,7885-8987-5110-6810-7206-3209-14715-19636,1242-5487-7626-4942-5904-4015-8736-24810,easy
3527-4870-25171-12023-213434-15154-92660-74990,4752-20759-11104-8802-4398-4528-84548-23320,16366-42661-27219-4041-2833-6763-17387-2276,81324-4756-19875-28410-5793-5762-3583-1500,16237-14800-12913-19371-5785-16027-15256-4913,9799-10209-9135-34785-4833-22390-37752-8325,8987-5110-6810-7206-3209-14715-19636-2012,5487-7626-4942-5904-4015-8736-24810-1121,easy
4870-25171-12023-213434-15154-92660-74990-85943,20759-11104-8802-4398-4528-84548-23320-15099,42661-27219-4041-2833-6763-17387-2276-7890,4756-19875-28410-5793-5762-3583-1500-16592,14800-12913-19371-5785-16027-15256-4913-6397,10209-9135-34785-4833-22390-37752-8325-12714,5110-6810-7206-3209-14715-19636-2012-10719,7626-4942-5904-4015-8736-24810-1121-15939,easy
25171-12023-213434-15154-92660-74990-85943-66150,11104-8802-4398-4528-84548-23320-15099-18625,27219-4041-2833-6763-17387-2276-7890-7399,19875-28410-5793-5762-3583-1500-16592-8471,12913-19371-5785-16027-15256-4913-6397-12635,9135-34785-4833-22390-37752-8325-12714-13987,6810-7206-3209-14715-19636-2012-10719-14793,4942-5904-4015-8736-24810-1121-15939-2657,easy
12023-213434-15154-92660-74990-85943-66150-118271,8802-4398-4528-84548-23320-15099-18625-14001,4041-2833-6763-17387-2276-7890-7399-4482,28410-5793-5762-3583-1500-16592-8471-5851,19371-5785-16027-15256-4913-6397-12635-5239,34785-4833-22390-37752-8325-12714-13987-5082,7206-3209-14715-19636-2012-10719-14793-2688,5904-4015-8736-24810-1121-15939-2657-1223,easy
213434-15154-92660-74990-85943-66150-118271-25824,4398-4528-84548-23320-15099-18625-14001-23042,2833-6763-17387-2276-7890-7399-4482-13493,5793-5762-3583-1500-16592-8471-5851-68336,5785-16027-15256-4913-6397-12635-5239-10060,4833-22390-37752-8325-12714-13987-5082-24507,3209-14715-19636-2012-10719-14793-2688-8182,4015-8736-24810-1121-15939-2657-1223-5599,easy
15154-92660-74990-85943-66150-118271-25824-18881,4528-84548-23320-15099-18625-14001-23042-17032,6763-17387-2276-7890-7399-4482-13493-17343,5762-3583-1500-16592-8471-5851-68336-10983,16027-15256-4913-6397-12635-5239-10060-4945,22390-37752-8325-12714-13987-5082-24507-13061,14715-19636-2012-10719-14793-2688-8182-10843,8736-24810-1121-15939-2657-1223-5599-4734,easy
92660-74990-85943-66150-118271-25824-18881-18698,84548-23320-15099-18625-14001-23042-17032-25722,17387-2276-7890-7399-4482-13493-17343-5546,3583-1500-16592-8471-5851-68336-10983-28310,15256-4913-6397-12635-5239-10060-4945-6269,37752-8325-12714-13987-5082-24507-13061-8157,19636-2012-10719-14793-2688-8182-10843-4908,24810-1121-15939-2657-1223-5599-4734-2592,easy
74990-85943-66150-118271-25824-18881-18698-12149,23320-15099-18625-14001-23042-17032-25722-19199,2276-7890-7399-4482-13493-17343-5546-12466,1500-16592-8471-5851-68336-10983-28310-13865,4913-6397-12635-5239-10060-4945-6269-1722,8325-12714-13987-5082-24507-13061-8157-41786,2012-10719-14793-2688-8182-10843-4908-7306,1121-15939-2657-1223-5599-4734-2592-4211,easy
85943-66150-118271-25824-18881-18698-12149-4164,15099-18625-14001-23042-17032-25722-19199-9285,7890-7399-4482-13493-17343-5546-12466-3088,16592-8471-5851-68336-10983-28310-13865-14727,6397-12635-5239-10060-4945-6269-1722-9884,12714-13987-5082-24507-13061-8157-41786-26060,10719-14793-2688-8182-10843-4908-7306-7141,15939-2657-1223-5599-4734-2592-4211-4638,easy
66150-118271-25824-18881-18698-12149-4164-15465,18625-14001-23042-17032-25722-19199-9285-24056,7399-4482-13493-17343-5546-12466-3088-10637,8471-5851-68336-10983-28310-13865-14727-11599,12635-5239-10060-4945-6269-1722-9884-11434,13987-5082-24507-13061-8157-41786-26060-17122,14793-2688-8182-10843-4908-7306-7141-8084,2657-1223-5599-4734-2592-4211-4638-3229,easy
118271-25824-18881-18698-12149-4164-15465-4443,14001-23042-17032-25722-19199-9285-24056-13869,4482-13493-17343-5546-12466-3088-10637-732,5851-68336-10983-28310-13865-14727-11599-17254,5239-10060-4945-6269-1722-9884-11434-7448,5082-24507-13061-8157-41786-26060-17122-18637,2688-8182-10843-4908-7306-7141-8084-7164,1223-5599-4734-2592-4211-4638-3229-3059,hard
25824-18881-18698-12149-4164-15465-4443-198745,23042-17032-25722-19199-9285-24056-13869-285308,13493-17343-5546-12466-3088-10637-732-4028,68336-10983-28310-13865-14727-11599-17254-12198,10060-4945-6269-1722-9884-11434-7448-36857,24507-13061-8157-41786-26060-17122-18637-27502,8182-10843-4908-7306-7141-8084-7164-11673,5599-4734-2592-4211-4638-3229-3059-9325,hard
18881-18698-12149-4164-15465-4443-198745-190129,17032-25722-19199-9285-24056-13869-285308-18686,17343-5546-12466-3088-10637-732-4028-12123,10983-28310-13865-14727-11599-17254-12198-7115,4945-6269-1722-9884-11434-7448-36857-3048,13061-8157-41786-26060-17122-18637-27502-3347,10843-4908-7306-7141-8084-7164-11673-4350,4734-2592-4211-4638-3229-3059-9325-1567,hard
18698-12149-4164-15465-4443-198745-190129-1352420,25722-19199-9285-24056-13869-285308-18686-314222,5546-12466-3088-10637-732-4028-12123-91358,28310-13865-14727-11599-17254-12198-7115-50821,6269-1722-9884-11434-7448-36857-3048-47015,8157-41786-26060-17122-18637-27502-3347-35704,4908-7306-7141-8084-7164-11673-4350-9221,2592-4211-4638-3229-3059-9325-1567-4660,hard
12149-4164-15465-4443-198745-190129-1352420-476154,19199-9285-24056-13869-285308-18686-314222-31223,12466-3088-10637-732-4028-12123-91358-11691,13865-14727-11599-17254-12198-7115-50821-10061,1722-9884-11434-7448-36857-3048-47015-8505,41786-26060-17122-18637-27502-3347-35704-6084,7306-7141-8084-7164-11673-4350-9221-4484,4211-4638-3229-3059-9325-1567-4660-6732,hard
4164-15465-4443-198745-190129-1352420-476154-762787,9285-24056-13869-285308-18686-314222-31223-49090,3088-10637-732-4028-12123-91358-11691-14072,14727-11599-17254-12198-7115-50821-10061-25830,9884-11434-7448-36857-3048-47015-8505-19487,26060-17122-18637-27502-3347-35704-6084-19772,7141-8084-7164-11673-4350-9221-4484-8112,4638-3229-3059-9325-1567-4660-6732-18678,easy
15465-4443-198745-190129-1352420-476154-762787-258199,24056-13869-285308-18686-314222-31223-49090-159740,10637-732-4028-12123-91358-11691-14072-41222,11599-17254-12198-7115-50821-10061-25830-36077,11434-7448-36857-3048-47015-8505-19487-11161,17122-18637-27502-3347-35704-6084-19772-28352,8084-7164-11673-4350-9221-4484-8112-6897,3229-3059-9325-1567-4660-6732-18678-10397,easy
4443-198745-190129-1352420-476154-762787-258199-76100,13869-285308-18686-314222-31223-49090-159740-41814,732-4028-12123-91358-11691-14072-41222-24169,17254-12198-7115-50821-10061-25830-36077-12162,7448-36857-3048-47015-8505-19487-11161-1361,18637-27502-3347-35704-6084-19772-28352-1133,7164-11673-4350-9221-4484-8112-6897-1752,3059-9325-1567-4660-6732-18678-10397-1921,easy
198745-190129-1352420-476154-762787-258199-76100-163289,285308-18686-314222-31223-49090-159740-41814-14287,4028-12123-91358-11691-14072-41222-24169-5863,12198-7115-50821-10061-25830-36077-12162-13569,36857-3048-47015-8505-19487-11161-1361-2312,27502-3347-35704-6084-19772-28352-1133-2327,11673-4350-9221-4484-8112-6897-1752-3967,9325-1567-4660-6732-18678-10397-1921-2618,easy
190129-1352420-476154-762787-258199-76100-163289-3437,18686-314222-31223-49090-159740-41814-14287-1698,12123-91358-11691-14072-41222-24169-5863-1195,7115-50821-10061-25830-36077-12162-13569-1207,3048-47015-8505-19487-11161-1361-2312-3385,3347-35704-6084-19772-28352-1133-2327-3500,4350-9221-4484-8112-6897-1752-3967-4003,1567-4660-6732-18678-10397-1921-2618-2376,hard
1352420-476154-762787-258199-76100-163289-3437-198452,314222-31223-49090-159740-41814-14287-1698-73406,91358-11691-14072-41222-24169-5863-1195-655,50821-10061-25830-36077-12162-13569-1207-9020,47015-8505-19487-11161-1361-2312-3385-17542,35704-6084-19772-28352-1133-2327-3500-14403,9221-4484-8112-6897-1752-3967-4003-6088,4660-6732-18678-10397-1921-2618-2376-5632,hard
476154-762787-258199-76100-163289-3437-198452-2149,31223-49090-159740-41814-14287-1698-73406-15753,11691-14072-41222-24169-5863-1195-655-11516,10061-25830-36077-12162-13569-1207-9020-8110,8505-19487-11161-1361-2312-3385-17542-11163,6084-19772-28352-1133-2327-3500-14403-14091,4484-8112-6897-1752-3967-4003-6088-21871,6732-18678-10397-1921-2618-2376-5632-8759,easy
762787-258199-76100-163289-3437-198452-2149-48056,49090-159740-41814-14287-1698-73406-15753-20073,14072-41222-24169-5863-1195-655-11516-13297,25830-36077-12162-13569-1207-9020-8110-4689,19487-11161-1361-2312-3385-17542-11163-8559,19772-28352-1133-2327-3500-14403-14091-21310,8112-6897-1752-3967-4003-6088-21871-6629,18678-10397-1921-2618-2376-5632-8759-5063,easy
258199-76100-163289-3437-198452-2149-48056-44447,159740-41814-14287-1698-73406-15753-20073-27999,41222-24169-5863-1195-655-11516-13297-11853,36077-12162-13569-1207-9020-8110-4689-9671,11161-1361-2312-3385-17542-11163-8559-15652,28352-1133-2327-3500-14403-14091-21310-24129,6897-1752-3967-4003-6088-21871-6629-14748,10397-1921-2618-2376-5632-8759-5063-14117,hard
76100-163289-3437-198452-2149-48056-44447-19208,41814-14287-1698-73406-15753-20073-27999-21110,24169-5863-1195-655-11516-13297-11853-15152,12162-13569-1207-9020-8110-4689-9671-17338,1361-2312-3385-17542-11163-8559-15652-6236,1133-2327-3500-14403-14091-21310-24129-15923,1752-3967-4003-6088-21871-6629-14748-5763,1921-2618-2376-5632-8759-5063-14117-2590,easy
163289-3437-198452-2149-48056-44447-19208-11671,14287-1698-73406-15753-20073-27999-21110-8765,5863-1195-655-11516-13297-11853-15152-6169,13569-1207-9020-8110-4689-9671-17338-7912,2312-3385-17542-11163-8559-15652-6236-9518,2327-3500-14403-14091-21310-24129-15923-17726,3967-4003-6088-21871-6629-14748-5763-8424,2618-2376-5632-8759-5063-14117-2590-4347,easy
3437-198452-2149-48056-44447-19208-11671-22058,1698-73406-15753-20073-27999-21110-8765-16107,1195-655-11516-13297-11853-15152-6169-5303,1207-9020-8110-4689-9671-17338-7912-2954,3385-17542-11163-8559-15652-6236-9518-4857,3500-14403-14091-21310-24129-15923-17726-5730,4003-6088-21871-6629-14748-5763-8424-1166,2376-5632-8759-5063-14117-2590-4347-1223,easy
198452-2149-48056-44447-19208-11671-22058-6974,73406-15753-20073-27999-21110-8765-16107-3420,655-11516-13297-11853-15152-6169-5303-1097,9020-8110-4689-9671-17338-7912-2954-4566,17542-11163-8559-15652-6236-9518-4857-3938,14403-14091-21310-24129-15923-17726-5730-7641,6088-21871-6629-14748-5763-8424-1166-4318,5632-8759-5063-14117-2590-4347-1223-2036,easy
2149-48056-44447-19208-11671-22058-6974-17928,15753-20073-27999-21110-8765-16107-3420-7330,11516-13297-11853-15152-6169-5303-1097-843,8110-4689-9671-17338-7912-2954-4566-6731,11163-8559-15652-6236-9518-4857-3938-9433,14091-21310-24129-15923-17726-5730-7641-12310,21871-6629-14748-5763-8424-1166-4318-5091,8759-5063-14117-2590-4347-1223-2036-7316,easy
48056-44447-19208-11671-22058-6974-17928-83615,20073-27999-21110-8765-16107-3420-7330-24043,13297-11853-15152-6169-5303-1097-843-29423,4689-9671-17338-7912-2954-4566-6731-7226,8559-15652-6236-9518-4857-3938-9433-2318,21310-24129-15923-17726-5730-7641-12310-5240,6629-14748-5763-8424-1166-4318-5091-3361,5063-14117-2590-4347-1223-2036-7316-2081,easy
44447-19208-11671-22058-6974-17928-83615-224032,27999-21110-8765-16107-3420-7330-24043-38454,11853-15152-6169-5303-1097-843-29423-4027,9671-17338-7912-2954-4566-6731-7226-2910,15652-6236-9518-4857-3938-9433-2318-3412,24129-15923-17726-5730-7641-12310-5240-2789,14748-5763-8424-1166-4318-5091-3361-1444,14117-2590-4347-1223-2036-7316-2081-2097,easy
19208-11671-22058-6974-17928-83615-224032-62618,21110-8765-16107-3420-7330-24043-38454-40477,15152-6169-5303-1097-843-29423-4027-5785,17338-7912-2954-4566-6731-7226-2910-8233,6236-9518-4857-3938-9433-2318-3412-9091,15923-17726-5730-7641-12310-5240-2789-24889,5763-8424-1166-4318-5091-3361-1444-10363,2590-4347-1223-2036-7316-2081-2097-4425,easy
11671-22058-6974-17928-83615-224032-62618-166690,8765-16107-3420-7330-24043-38454-40477-3339,6169-5303-1097-843-29423-4027-5785-200,7912-2954-4566-6731-7226-2910-8233-1784,9518-4857-3938-9433-2318-3412-9091-831,17726-5730-7641-12310-5240-2789-24889-1044,8424-1166-4318-5091-3361-1444-10363-1190,4347-1223-2036-7316-2081-2097-4425-384,easy
22058-6974-17928-83615-224032-62618-166690-29180,16107-3420-7330-24043-38454-40477-3339-21472,5303-1097-843-29423-4027-5785-200-1163,2954-4566-6731-7226-2910-8233-1784-3672,4857-3938-9433-2318-3412-9091-831-1044,5730-7641-12310-5240-2789-24889-1044-3605,1166-4318-5091-3361-1444-10363-1190-948,1223-2036-7316-2081-2097-4425-384-1572,easy
6974-17928-83615-224032-62618-166690-29180-81658,3420-7330-24043-38454-40477-3339-21472-12275,1097-843-29423-4027-5785-200-1163-5318,4566-6731-7226-2910-8233-1784-3672-2699,3938-9433-2318-3412-9091-831-1044-7442,7641-12310-5240-2789-24889-1044-3605-12413,4318-5091-3361-1444-10363-1190-948-16184,2036-7316-2081-2097-4425-384-1572-2268,easy
17928-83615-224032-62618-166690-29180-81658-76252,7330-24043-38454-40477-3339-21472-12275-8442,843-29423-4027-5785-200-1163-5318-7678,6731-7226-2910-8233-1784-3672-2699-4826,9433-2318-3412-9091-831-1044-7442-6787,12310-5240-2789-24889-1044-3605-12413-7509,5091-3361-1444-10363-1190-948-16184-2727,7316-2081-2097-4425-384-1572-2268-2463,easy
83615-224032-62618-166690-29180-81658-76252-88296,24043-38454-40477-3339-21472-12275-8442-53681,29423-4027-5785-200-1163-5318-7678-4000,7226-2910-8233-1784-3672-2699-4826-2483,2318-3412-9091-831-1044-7442-6787-6043,5240-2789-24889-1044-3605-12413-7509-3394,3361-1444-10363-1190-948-16184-2727-533,2081-2097-4425-384-1572-2268-2463-528,easy
224032-62618-166690-29180-81658-76252-88296-127783,38454-40477-3339-21472-12275-8442-53681-21107,4027-5785-200-1163-5318-7678-4000-13061,2910-8233-1784-3672-2699-4826-2483-8391,3412-9091-831-1044-7442-6787-6043-2895,2789-24889-1044-3605-12413-7509-3394-6108,1444-10363-1190-948-16184-2727-533-3052,2097-4425-384-1572-2268-2463-528-2155,easy
62618-166690-29180-81658-76252-88296-127783-6236,40477-3339-21472-12275-8442-53681-21107-21740,5785-200-1163-5318-7678-4000-13061-576,8233-1784-3672-2699-4826-2483-8391-4897,9091-831-1044-7442-6787-6043-2895-3967,24889-1044-3605-12413-7509-3394-6108-7545,10363-1190-948-16184-2727-533-3052-5753,4425-384-1572-2268-2463-528-2155-4317,hard
166690-29180-81658-76252-88296-127783-6236-7604,3339-21472-12275-8442-53681-21107-21740-16036,200-1163-5318-7678-4000-13061-576-9481,1784-3672-2699-4826-2483-8391-4897-2373,831-1044-7442-6787-6043-2895-3967-6268,1044-3605-12413-7509-3394-6108-7545-8864,1190-948-16184-2727-533-3052-5753-4299,384-1572-2268-2463-528-2155-4317-3972,hard
29180-81658-76252-88296-127783-6236-7604-273433,21472-12275-8442-53681-21107-21740-16036-58573,1163-5318-7678-4000-13061-576-9481-28498,3672-2699-4826-2483-8391-4897-2373-13890,1044-7442-6787-6043-2895-3967-6268-7485,3605-12413-7509-3394-6108-7545-8864-14962,948-16184-2727-533-3052-5753-4299-6113,1572-2268-2463-528-2155-4317-3972-3591,hard
81658-76252-88296-127783-6236-7604-273433-5946,12275-8442-53681-21107-21740-16036-58573-31696,5318-7678-4000-13061-576-9481-28498-42456,2699-4826-2483-8391-4897-2373-13890-60284,7442-6787-6043-2895-3967-6268-7485-6068,12413-7509-3394-6108-7545-8864-14962-11100,16184-2727-533-3052-5753-4299-6113-4353,2268-2463-528-2155-4317-3972-3591-3701,hard
76252-88296-127783-6236-7604-273433-5946-6616,8442-53681-21107-21740-16036-58573-31696-27027,7678-4000-13061-576-9481-28498-42456-14476,4826-2483-8391-4897-2373-13890-60284-69269,6787-6043-2895-3967-6268-7485-6068-4856,7509-3394-6108-7545-8864-14962-11100-7620,2727-533-3052-5753-4299-6113-4353-4136,2463-528-2155-4317-3972-3591-3701-2981,hard
88296-127783-6236-7604-273433-5946-6616-11678,53681-21107-21740-16036-58573-31696-27027-27073,4000-13061-576-9481-28498-42456-14476-68553,2483-8391-4897-2373-13890-60284-69269-38024,6043-2895-3967-6268-7485-6068-4856-4001,3394-6108-7545-8864-14962-11100-7620-4499,533-3052-5753-4299-6113-4353-4136-3719,528-2155-4317-3972-3591-3701-2981-2869,hard
127783-6236-7604-273433-5946-6616-11678-20473,21107-21740-16036-58573-31696-27027-27073-10552,13061-576-9481-28498-42456-14476-68553-5888,8391-4897-2373-13890-60284-69269-38024-20716,2895-3967-6268-7485-6068-4856-4001-3511,6108-7545-8864-14962-11100-7620-4499-19498,3052-5753-4299-6113-4353-4136-3719-3717,2155-4317-3972-3591-3701-2981-2869-2653,hard
6236-7604-273433-5946-6616-11678-20473-2951,21740-16036-58573-31696-27027-27073-10552-11555,576-9481-28498-42456-14476-68553-5888-7438,4897-2373-13890-60284-69269-38024-20716-11364,3967-6268-7485-6068-4856-4001-3511-4792,7545-8864-14962-11100-7620-4499-19498-8539,5753-4299-6113-4353-4136-3719-3717-2631,4317-3972-3591-3701-2981-2869-2653-3838,easy
7604-273433-5946-6616-11678-20473-2951-49522,16036-58573-31696-27027-27073-10552-11555-8402,9481-28498-42456-14476-68553-5888-7438-57375,2373-13890-60284-69269-38024-20716-11364-109068,6268-7485-6068-4856-4001-3511-4792-5048,8864-14962-11100-7620-4499-19498-8539-10184,4299-6113-4353-4136-3719-3717-2631-1729,3972-3591-3701-2981-2869-2653-3838-1717,hard
273433-5946-6616-11678-20473-2951-49522-11609,58573-31696-27027-27073-10552-11555-8402-7758,28498-42456-14476-68553-5888-7438-57375-12714,13890-60284-69269-38024-20716-11364-109068-3772,7485-6068-4856-4001-3511-4792-5048-5316,14962-11100-7620-4499-19498-8539-10184-9135,6113-4353-4136-3719-3717-2631-1729-1342,3591-3701-2981-2869-2653-3838-1717-1517,easy
5946-6616-11678-20473-2951-49522-11609-3171,31696-27027-27073-10552-11555-8402-7758-4728,42456-14476-68553-5888-7438-57375-12714-57678,60284-69269-38024-20716-11364-109068-3772-38766,6068-4856-4001-3511-4792-5048-5316-4630,11100-7620-4499-19498-8539-10184-9135-5359,4353-4136-3719-3717-2631-1729-1342-1902,3701-2981-2869-2653-3838-1717-1517-512,easy
6616-11678-20473-2951-49522-11609-3171-166434,27027-27073-10552-11555-8402-7758-4728-10092,14476-68553-5888-7438-57375-12714-57678-33618,69269-38024-20716-11364-109068-3772-38766-28746,4856-4001-3511-4792-5048-5316-4630-3599,7620-4499-19498-8539-10184-9135-5359-5147,4136-3719-3717-2631-1729-1342-1902-5503,2981-2869-2653-3838-1717-1517-512-4023,easy
11678-20473-2951-49522-11609-3171-166434-153617,27073-10552-11555-8402-7758-4728-10092-29732,68553-5888-7438-57375-12714-57678-33618-17260,38024-20716-11364-109068-3772-38766-28746-2103,4001-3511-4792-5048-5316-4630-3599-955,4499-19498-8539-10184-9135-5359-5147-2118,3719-3717-2631-1729-1342-1902-5503-1961,2869-2653-3838-1717-1517-512-4023-1459,easy
20473-2951-49522-11609-3171-166434-153617-7053,10552-11555-8402-7758-4728-10092-29732-4072,5888-7438-57375-12714-57678-33618-17260-2644,20716-11364-109068-3772-38766-28746-2103-1163,3511-4792-5048-5316-4630-3599-955-700,19498-8539-10184-9135-5359-5147-2118-3026,3717-2631-1729-1342-1902-5503-1961-1399,2653-3838-1717-1517-512-4023-1459-793,easy
2951-49522-11609-3171-166434-153617-7053-148582,11555-8402-7758-4728-10092-29732-4072-9132,7438-57375-12714-57678-33618-17260-2644-4148,11364-109068-3772-38766-28746-2103-1163-4000,4792-5048-5316-4630-3599-955-700-4490,8539-10184-9135-5359-5147-2118-3026-2513,2631-1729-1342-1902-5503-1961-1399-2481,3838-1717-1517-512-4023-1459-793-1569,easy
49522-11609-3171-166434-153617-7053-148582-2680,8402-7758-4728-10092-29732-4072-9132-3100,57375-12714-57678-33618-17260-2644-4148-13280,109068-3772-38766-28746-2103-1163-4000-4932,5048-5316-4630-3599-955-700-4490-2584,10184-9135-5359-5147-2118-3026-2513-17835,1729-1342-1902-5503-1961-1399-2481-4261,1717-1517-512-4023-1459-793-1569-3925,hard
11609-3171-166434-153617-7053-148582-2680-371338,7758-4728-10092-29732-4072-9132-3100-49562,12714-57678-33618-17260-2644-4148-13280-30944,3772-38766-28746-2103-1163-4000-4932-13979,5316-4630-3599-955-700-4490-2584-4956,9135-5359-5147-2118-3026-2513-17835-14993,1342-1902-5503-1961-1399-2481-4261-3763,1517-512-4023-1459-793-1569-3925-2170,hard
3171-166434-153617-7053-148582-2680-371338-24209,4728-10092-29732-4072-9132-3100-49562-26559,57678-33618-17260-2644-4148-13280-30944-48589,38766-28746-2103-1163-4000-4932-13979-34643,4630-3599-955-700-4490-2584-4956-8094,5359-5147-2118-3026-2513-17835-14993-10791,1902-5503-1961-1399-2481-4261-3763-1961,512-4023-1459-793-1569-3925-2170-2240,hard
166434-153617-7053-148582-2680-371338-24209-8723,10092-29732-4072-9132-3100-49562-26559-2315,33618-17260-2644-4148-13280-30944-48589-5514,28746-2103-1163-4000-4932-13979-34643-1992,3599-955-700-4490-2584-4956-8094-1959,5147-2118-3026-2513-17835-14993-10791-3184,5503-1961-1399-2481-4261-3763-1961-2009,4023-1459-793-1569-3925-2170-2240-496,hard
153617-7053-148582-2680-371338-24209-8723-37363,29732-4072-9132-3100-49562-26559-2315-30649,17260-2644-4148-13280-30944-48589-5514-5611,2103-1163-4000-4932-13979-34643-1992-13334,955-700-4490-2584-4956-8094-1959-9937,2118-3026-2513-17835-14993-10791-3184-19793,1961-1399-2481-4261-3763-1961-2009-5163,1459-793-1569-3925-2170-2240-496-3306,hard
7053-148582-2680-371338-24209-8723-37363-55593,4072-9132-3100-49562-26559-2315-30649-28319,2644-4148-13280-30944-48589-5514-5611-6525,1163-4000-4932-13979-34643-1992-13334-5424,700-4490-2584-4956-8094-1959-9937-3465,3026-2513-17835-14993-10791-3184-19793-4947,1399-2481-4261-3763-1961-2009-5163-1558,793-1569-3925-2170-2240-496-3306-1501,hard
148582-2680-371338-24209-8723-37363-55593-197532,9132-3100-49562-26559-2315-30649-28319-6264,4148-13280-30944-48589-5514-5611-6525-3976,4000-4932-13979-34643-1992-13334-5424-6444,4490-2584-4956-8094-1959-9937-3465-2908,2513-17835-14993-10791-3184-19793-4947-13218,2481-4261-3763-1961-2009-5163-1558-3437,1569-3925-2170-2240-496-3306-1501-2443,easy
