delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
9216-13378-57396-127721-2306139-1020062-93209-477819,9337-5293-10642-89462-84630-328070-91770-72099,8117-35142-8952-36744-55620-75205-22481-25137,4963-10432-3296-8128-67257-73758-11177-33665,5851-3404-2733-17029-50770-60210-10253-10454,5753-5348-2826-10273-34426-35792-2900-9356,5919-5566-1910-1715-13447-12794-5884-2958,2240-4234-439-3112-25537-16899-2485-3073,easy
13378-57396-127721-2306139-1020062-93209-477819-138610,5293-10642-89462-84630-328070-91770-72099-9006,35142-8952-36744-55620-75205-22481-25137-17188,10432-3296-8128-67257-73758-11177-33665-7920,3404-2733-17029-50770-60210-10253-10454-2822,5348-2826-10273-34426-35792-2900-9356-904,5566-1910-1715-13447-12794-5884-2958-622,4234-439-3112-25537-16899-2485-3073-588,easy
57396-127721-2306139-1020062-93209-477819-138610-36074,10642-89462-84630-328070-91770-72099-9006-18049,8952-36744-55620-75205-22481-25137-17188-2535,3296-8128-67257-73758-11177-33665-7920-945,2733-17029-50770-60210-10253-10454-2822-1242,2826-10273-34426-35792-2900-9356-904-1312,1910-1715-13447-12794-5884-2958-622-730,439-3112-25537-16899-2485-3073-588-626,easy
127721-2306139-1020062-93209-477819-138610-36074-12437,89462-84630-328070-91770-72099-9006-18049-14544,36744-55620-75205-22481-25137-17188-2535-11025,8128-67257-73758-11177-33665-7920-945-5568,17029-50770-60210-10253-10454-2822-1242-3448,10273-34426-35792-2900-9356-904-1312-16830,1715-13447-12794-5884-2958-622-730-13280,3112-25537-16899-2485-3073-588-626-12014,easy
2306139-1020062-93209-477819-138610-36074-12437-20468,84630-328070-91770-72099-9006-18049-14544-15508,55620-75205-22481-25137-17188-2535-11025-9664,67257-73758-11177-33665-7920-945-5568-1737,50770-60210-10253-10454-2822-1242-3448-15522,34426-35792-2900-9356-904-1312-16830-14476,13447-12794-5884-2958-622-730-13280-9414,25537-16899-2485-3073-588-626-12014-9126,easy
1020062-93209-477819-138610-36074-12437-20468-61316,328070-91770-72099-9006-18049-14544-15508-26582,75205-22481-25137-17188-2535-11025-9664-3823,73758-11177-33665-7920-945-5568-1737-2362,60210-10253-10454-2822-1242-3448-15522-3849,35792-2900-9356-904-1312-16830-14476-1690,12794-5884-2958-622-730-13280-9414-1680,16899-2485-3073-588-626-12014-9126-1632,easy
93209-477819-138610-36074-12437-20468-61316-94780,91770-72099-9006-18049-14544-15508-26582-86363,22481-25137-17188-2535-11025-9664-3823-9725,11177-33665-7920-945-5568-1737-2362-1239,10253-10454-2822-1242-3448-15522-3849-1502,2900-9356-904-1312-16830-14476-1690-6253,5884-2958-622-730-13280-9414-1680-3439,2485-3073-588-626-12014-9126-1632-2583,easy
477819-138610-36074-12437-20468-61316-94780-72495,72099-9006-18049-14544-15508-26582-86363-30846,25137-17188-2535-11025-9664-3823-9725-16930,33665-7920-945-5568-1737-2362-1239-684,10454-2822-1242-3448-15522-3849-1502-3314,9356-904-1312-16830-14476-1690-6253-4701,2958-622-730-13280-9414-1680-3439-3148,3073-588-626-12014-9126-1632-2583-5638,easy
138610-36074-12437-20468-61316-94780-72495-102674,9006-18049-14544-15508-26582-86363-30846-57363,17188-2535-11025-9664-3823-9725-16930-5896,7920-945-5568-1737-2362-1239-684-12110,2822-1242-3448-15522-3849-1502-3314-6234,904-1312-16830-14476-1690-6253-4701-6251,622-730-13280-9414-1680-3439-3148-2580,588-626-12014-9126-1632-2583-5638-1794,easy
36074-12437-20468-61316-94780-72495-102674-178264,18049-14544-15508-26582-86363-30846-57363-166318,2535-11025-9664-3823-9725-16930-5896-10038,945-5568-1737-2362-1239-684-12110-11159,1242-3448-15522-3849-1502-3314-6234-12422,1312-16830-14476-1690-6253-4701-6251-6646,730-13280-9414-1680-3439-3148-2580-17707,626-12014-9126-1632-2583-5638-1794-9711,easy
12437-20468-61316-94780-72495-102674-178264-54137,14544-15508-26582-86363-30846-57363-166318-28541,11025-9664-3823-9725-16930-5896-10038-1525,5568-1737-2362-1239-684-12110-11159-1515,3448-15522-3849-1502-3314-6234-12422-3633,16830-14476-1690-6253-4701-6251-6646-2127,13280-9414-1680-3439-3148-2580-17707-1558,12014-9126-1632-2583-5638-1794-9711-566,easy
20468-61316-94780-72495-102674-178264-54137-1125765,15508-26582-86363-30846-57363-166318-28541-52981,9664-3823-9725-16930-5896-10038-1525-19961,1737-2362-1239-684-12110-11159-1515-6702,15522-3849-1502-3314-6234-12422-3633-6921,14476-1690-6253-4701-6251-6646-2127-4958,9414-1680-3439-3148-2580-17707-1558-2263,9126-1632-2583-5638-1794-9711-566-2865,easy
61316-94780-72495-102674-178264-54137-1125765-4984,26582-86363-30846-57363-166318-28541-52981-6178,3823-9725-16930-5896-10038-1525-19961-2117,2362-1239-684-12110-11159-1515-6702-10206,3849-1502-3314-6234-12422-3633-6921-11402,1690-6253-4701-6251-6646-2127-4958-11394,1680-3439-3148-2580-17707-1558-2263-8953,1632-2583-5638-1794-9711-566-2865-8006,easy
94780-72495-102674-178264-54137-1125765-4984-1000545,86363-30846-57363-166318-28541-52981-6178-260397,9725-16930-5896-10038-1525-19961-2117-39921,1239-684-12110-11159-1515-6702-10206-62845,1502-3314-6234-12422-3633-6921-11402-22090,6253-4701-6251-6646-2127-4958-11394-41811,3439-3148-2580-17707-1558-2263-8953-21633,2583-5638-1794-9711-566-2865-8006-27511,easy
72495-102674-178264-54137-1125765-4984-1000545-961760,30846-57363-166318-28541-52981-6178-260397-109371,16930-5896-10038-1525-19961-2117-39921-12615,684-12110-11159-1515-6702-10206-62845-68066,3314-6234-12422-3633-6921-11402-22090-61653,4701-6251-6646-2127-4958-11394-41811-18394,3148-2580-17707-1558-2263-8953-21633-16211,5638-1794-9711-566-2865-8006-27511-17220,easy
102674-178264-54137-1125765-4984-1000545-961760-803895,57363-166318-28541-52981-6178-260397-109371-27758,5896-10038-1525-19961-2117-39921-12615-9088,12110-11159-1515-6702-10206-62845-68066-2406,6234-12422-3633-6921-11402-22090-61653-5700,6251-6646-2127-4958-11394-41811-18394-3144,2580-17707-1558-2263-8953-21633-16211-4221,1794-9711-566-2865-8006-27511-17220-2001,easy
178264-54137-1125765-4984-1000545-961760-803895-1087234,166318-28541-52981-6178-260397-109371-27758-241524,10038-1525-19961-2117-39921-12615-9088-130117,11159-1515-6702-10206-62845-68066-2406-44894,12422-3633-6921-11402-22090-61653-5700-30316,6646-2127-4958-11394-41811-18394-3144-15383,17707-1558-2263-8953-21633-16211-4221-18634,9711-566-2865-8006-27511-17220-2001-35124,easy
54137-1125765-4984-1000545-961760-803895-1087234-376890,28541-52981-6178-260397-109371-27758-241524-57872,1525-19961-2117-39921-12615-9088-130117-16329,1515-6702-10206-62845-68066-2406-44894-34466,3633-6921-11402-22090-61653-5700-30316-10549,2127-4958-11394-41811-18394-3144-15383-15938,1558-2263-8953-21633-16211-4221-18634-21639,566-2865-8006-27511-17220-2001-35124-17733,easy
1125765-4984-1000545-961760-803895-1087234-376890-1308397,52981-6178-260397-109371-27758-241524-57872-502028,19961-2117-39921-12615-9088-130117-16329-40555,6702-10206-62845-68066-2406-44894-34466-33372,6921-11402-22090-61653-5700-30316-10549-17972,4958-11394-41811-18394-3144-15383-15938-9015,2263-8953-21633-16211-4221-18634-21639-8896,2865-8006-27511-17220-2001-35124-17733-14649,easy
4984-1000545-961760-803895-1087234-376890-1308397-151399,6178-260397-109371-27758-241524-57872-502028-44271,2117-39921-12615-9088-130117-16329-40555-11036,10206-62845-68066-2406-44894-34466-33372-13162,11402-22090-61653-5700-30316-10549-17972-12866,11394-41811-18394-3144-15383-15938-9015-5192,8953-21633-16211-4221-18634-21639-8896-21546,8006-27511-17220-2001-35124-17733-14649-5653,easy
1000545-961760-803895-1087234-376890-1308397-151399-1129060,260397-109371-27758-241524-57872-502028-44271-611047,39921-12615-9088-130117-16329-40555-11036-4451,62845-68066-2406-44894-34466-33372-13162-226041,22090-61653-5700-30316-10549-17972-12866-59815,41811-18394-3144-15383-15938-9015-5192-28698,21633-16211-4221-18634-21639-8896-21546-33407,27511-17220-2001-35124-17733-14649-5653-38031,easy
961760-803895-1087234-376890-1308397-151399-1129060-240746,109371-27758-241524-57872-502028-44271-611047-108767,12615-9088-130117-16329-40555-11036-4451-38802,68066-2406-44894-34466-33372-13162-226041-8336,61653-5700-30316-10549-17972-12866-59815-4816,18394-3144-15383-15938-9015-5192-28698-12467,16211-4221-18634-21639-8896-21546-33407-9436,17220-2001-35124-17733-14649-5653-38031-9494,easy
803895-1087234-376890-1308397-151399-1129060-240746-633852,27758-241524-57872-502028-44271-611047-108767-707946,9088-130117-16329-40555-11036-4451-38802-26253,2406-44894-34466-33372-13162-226041-8336-12587,5700-30316-10549-17972-12866-59815-4816-28804,3144-15383-15938-9015-5192-28698-12467-38438,4221-18634-21639-8896-21546-33407-9436-38466,2001-35124-17733-14649-5653-38031-9494-31211,easy
1087234-376890-1308397-151399-1129060-240746-633852-574690,241524-57872-502028-44271-611047-108767-707946-343905,130117-16329-40555-11036-4451-38802-26253-98047,44894-34466-33372-13162-226041-8336-12587-88670,30316-10549-17972-12866-59815-4816-28804-36053,15383-15938-9015-5192-28698-12467-38438-40076,18634-21639-8896-21546-33407-9436-38466-11653,35124-17733-14649-5653-38031-9494-31211-12894,easy
376890-1308397-151399-1129060-240746-633852-574690-2613280,57872-502028-44271-611047-108767-707946-343905-94814,16329-40555-11036-4451-38802-26253-98047-33381,34466-33372-13162-226041-8336-12587-88670-5591,10549-17972-12866-59815-4816-28804-36053-24710,15938-9015-5192-28698-12467-38438-40076-16963,21639-8896-21546-33407-9436-38466-11653-19827,17733-14649-5653-38031-9494-31211-12894-9266,easy
1308397-151399-1129060-240746-633852-574690-2613280-489806,502028-44271-611047-108767-707946-343905-94814-180168,40555-11036-4451-38802-26253-98047-33381-79467,33372-13162-226041-8336-12587-88670-5591-24121,17972-12866-59815-4816-28804-36053-24710-39128,9015-5192-28698-12467-38438-40076-16963-21482,8896-21546-33407-9436-38466-11653-19827-2414,14649-5653-38031-9494-31211-12894-9266-7461,easy
151399-1129060-240746-633852-574690-2613280-489806-297306,44271-611047-108767-707946-343905-94814-180168-29532,11036-4451-38802-26253-98047-33381-79467-8349,13162-226041-8336-12587-88670-5591-24121-2916,12866-59815-4816-28804-36053-24710-39128-2754,5192-28698-12467-38438-40076-16963-21482-1570,21546-33407-9436-38466-11653-19827-2414-1700,5653-38031-9494-31211-12894-9266-7461-950,easy
1129060-240746-633852-574690-2613280-489806-297306-17465,611047-108767-707946-343905-94814-180168-29532-24020,4451-38802-26253-98047-33381-79467-8349-14468,226041-8336-12587-88670-5591-24121-2916-2774,59815-4816-28804-36053-24710-39128-2754-2804,28698-12467-38438-40076-16963-21482-1570-4099,33407-9436-38466-11653-19827-2414-1700-1360,38031-9494-31211-12894-9266-7461-950-1078,easy
240746-633852-574690-2613280-489806-297306-17465-1608774,108767-707946-343905-94814-180168-29532-24020-158897,38802-26253-98047-33381-79467-8349-14468-13797,8336-12587-88670-5591-24121-2916-2774-26317,4816-28804-36053-24710-39128-2754-2804-8660,12467-38438-40076-16963-21482-1570-4099-12307,9436-38466-11653-19827-2414-1700-1360-8124,9494-31211-12894-9266-7461-950-1078-4489,easy
633852-574690-2613280-489806-297306-17465-1608774-570389,707946-343905-94814-180168-29532-24020-158897-368388,26253-98047-33381-79467-8349-14468-13797-68109,12587-88670-5591-24121-2916-2774-26317-21285,28804-36053-24710-39128-2754-2804-8660-18470,38438-40076-16963-21482-1570-4099-12307-7684,38466-11653-19827-2414-1700-1360-8124-4977,31211-12894-9266-7461-950-1078-4489-4555,easy
574690-2613280-489806-297306-17465-1608774-570389-38739,343905-94814-180168-29532-24020-158897-368388-90832,98047-33381-79467-8349-14468-13797-68109-12018,88670-5591-24121-2916-2774-26317-21285-19913,36053-24710-39128-2754-2804-8660-18470-19034,40076-16963-21482-1570-4099-12307-7684-4342,11653-19827-2414-1700-1360-8124-4977-2931,12894-9266-7461-950-1078-4489-4555-3496,easy
2613280-489806-297306-17465-1608774-570389-38739-79176,94814-180168-29532-24020-158897-368388-90832-73169,33381-79467-8349-14468-13797-68109-12018-7755,5591-24121-2916-2774-26317-21285-19913-8367,24710-39128-2754-2804-8660-18470-19034-8076,16963-21482-1570-4099-12307-7684-4342-2874,19827-2414-1700-1360-8124-4977-2931-791,9266-7461-950-1078-4489-4555-3496-672,easy
489806-297306-17465-1608774-570389-38739-79176-1033874,180168-29532-24020-158897-368388-90832-73169-27178,79467-8349-14468-13797-68109-12018-7755-12098,24121-2916-2774-26317-21285-19913-8367-5927,39128-2754-2804-8660-18470-19034-8076-9157,21482-1570-4099-12307-7684-4342-2874-14601,2414-1700-1360-8124-4977-2931-791-2815,7461-950-1078-4489-4555-3496-672-3365,easy
297306-17465-1608774-570389-38739-79176-1033874-22923,29532-24020-158897-368388-90832-73169-27178-12156,8349-14468-13797-68109-12018-7755-12098-6427,2916-2774-26317-21285-19913-8367-5927-8725,2754-2804-8660-18470-19034-8076-9157-8961,1570-4099-12307-7684-4342-2874-14601-5668,1700-1360-8124-4977-2931-791-2815-2635,950-1078-4489-4555-3496-672-3365-1365,easy
17465-1608774-570389-38739-79176-1033874-22923-59228,24020-158897-368388-90832-73169-27178-12156-70194,14468-13797-68109-12018-7755-12098-6427-30345,2774-26317-21285-19913-8367-5927-8725-5491,2804-8660-18470-19034-8076-9157-8961-3759,4099-12307-7684-4342-2874-14601-5668-13319,1360-8124-4977-2931-791-2815-2635-3185,1078-4489-4555-3496-672-3365-1365-2483,easy
1608774-570389-38739-79176-1033874-22923-59228-902478,158897-368388-90832-73169-27178-12156-70194-391665,13797-68109-12018-7755-12098-6427-30345-72381,26317-21285-19913-8367-5927-8725-5491-15513,8660-18470-19034-8076-9157-8961-3759-17815,12307-7684-4342-2874-14601-5668-13319-12717,8124-4977-2931-791-2815-2635-3185-5766,4489-4555-3496-672-3365-1365-2483-3514,easy
570389-38739-79176-1033874-22923-59228-902478-9141,368388-90832-73169-27178-12156-70194-391665-22442,68109-12018-7755-12098-6427-30345-72381-2320,21285-19913-8367-5927-8725-5491-15513-1117,18470-19034-8076-9157-8961-3759-17815-2966,7684-4342-2874-14601-5668-13319-12717-2671,4977-2931-791-2815-2635-3185-5766-688,4555-3496-672-3365-1365-2483-3514-624,easy
38739-79176-1033874-22923-59228-902478-9141-12265,90832-73169-27178-12156-70194-391665-22442-17984,12018-7755-12098-6427-30345-72381-2320-3111,19913-8367-5927-8725-5491-15513-1117-22848,19034-8076-9157-8961-3759-17815-2966-7696,4342-2874-14601-5668-13319-12717-2671-6491,2931-791-2815-2635-3185-5766-688-2463,3496-672-3365-1365-2483-3514-624-1721,easy
79176-1033874-22923-59228-902478-9141-12265-44733,73169-27178-12156-70194-391665-22442-17984-17121,7755-12098-6427-30345-72381-2320-3111-16920,8367-5927-8725-5491-15513-1117-22848-4001,8076-9157-8961-3759-17815-2966-7696-10219,2874-14601-5668-13319-12717-2671-6491-6947,791-2815-2635-3185-5766-688-2463-2781,672-3365-1365-2483-3514-624-1721-1715,easy
1033874-22923-59228-902478-9141-12265-44733-63227,27178-12156-70194-391665-22442-17984-17121-37197,12098-6427-30345-72381-2320-3111-16920-6419,5927-8725-5491-15513-1117-22848-4001-4691,9157-8961-3759-17815-2966-7696-10219-1676,14601-5668-13319-12717-2671-6491-6947-4398,2815-2635-3185-5766-688-2463-2781-1748,3365-1365-2483-3514-624-1721-1715-1501,easy
22923-59228-902478-9141-12265-44733-63227-24406,12156-70194-391665-22442-17984-17121-37197-95350,6427-30345-72381-2320-3111-16920-6419-4936,8725-5491-15513-1117-22848-4001-4691-9741,8961-3759-17815-2966-7696-10219-1676-4429,5668-13319-12717-2671-6491-6947-4398-6087,2635-3185-5766-688-2463-2781-1748-774,1365-2483-3514-624-1721-1715-1501-2220,easy
59228-902478-9141-12265-44733-63227-24406-78443,70194-391665-22442-17984-17121-37197-95350-100495,30345-72381-2320-3111-16920-6419-4936-1039,5491-15513-1117-22848-4001-4691-9741-5010,3759-17815-2966-7696-10219-1676-4429-7602,13319-12717-2671-6491-6947-4398-6087-6222,3185-5766-688-2463-2781-1748-774-2698,2483-3514-624-1721-1715-1501-2220-1296,easy
902478-9141-12265-44733-63227-24406-78443-68445,391665-22442-17984-17121-37197-95350-100495-10141,72381-2320-3111-16920-6419-4936-1039-5354,15513-1117-22848-4001-4691-9741-5010-12068,17815-2966-7696-10219-1676-4429-7602-12438,12717-2671-6491-6947-4398-6087-6222-5440,5766-688-2463-2781-1748-774-2698-1941,3514-624-1721-1715-1501-2220-1296-1977,easy
9141-12265-44733-63227-24406-78443-68445-3455,22442-17984-17121-37197-95350-100495-10141-5634,2320-3111-16920-6419-4936-1039-5354-5421,1117-22848-4001-4691-9741-5010-12068-6844,2966-7696-10219-1676-4429-7602-12438-5982,2671-6491-6947-4398-6087-6222-5440-5223,688-2463-2781-1748-774-2698-1941-748,624-1721-1715-1501-2220-1296-1977-1096,easy
12265-44733-63227-24406-78443-68445-3455-4695,17984-17121-37197-95350-100495-10141-5634-16027,3111-16920-6419-4936-1039-5354-5421-1652,22848-4001-4691-9741-5010-12068-6844-5079,7696-10219-1676-4429-7602-12438-5982-1654,6491-6947-4398-6087-6222-5440-5223-3563,2463-2781-1748-774-2698-1941-748-4100,1721-1715-1501-2220-1296-1977-1096-2198,easy
44733-63227-24406-78443-68445-3455-4695-153557,17121-37197-95350-100495-10141-5634-16027-60398,16920-6419-4936-1039-5354-5421-1652-21621,4001-4691-9741-5010-12068-6844-5079-3341,10219-1676-4429-7602-12438-5982-1654-8742,6947-4398-6087-6222-5440-5223-3563-706,2781-1748-774-2698-1941-748-4100-877,1715-1501-2220-1296-1977-1096-2198-397,easy
63227-24406-78443-68445-3455-4695-153557-405678,37197-95350-100495-10141-5634-16027-60398-101245,6419-4936-1039-5354-5421-1652-21621-11873,4691-9741-5010-12068-6844-5079-3341-16984,1676-4429-7602-12438-5982-1654-8742-8612,4398-6087-6222-5440-5223-3563-706-6883,1748-774-2698-1941-748-4100-877-3064,1501-2220-1296-1977-1096-2198-397-1225,easy
24406-78443-68445-3455-4695-153557-405678-103984,95350-100495-10141-5634-16027-60398-101245-22683,4936-1039-5354-5421-1652-21621-11873-4745,9741-5010-12068-6844-5079-3341-16984-6920,4429-7602-12438-5982-1654-8742-8612-1805,6087-6222-5440-5223-3563-706-6883-2093,774-2698-1941-748-4100-877-3064-1361,2220-1296-1977-1096-2198-397-1225-787,easy
78443-68445-3455-4695-153557-405678-103984-146390,100495-10141-5634-16027-60398-101245-22683-60011,1039-5354-5421-1652-21621-11873-4745-20201,5010-12068-6844-5079-3341-16984-6920-25826,7602-12438-5982-1654-8742-8612-1805-6157,6222-5440-5223-3563-706-6883-2093-8287,2698-1941-748-4100-877-3064-1361-3922,1296-1977-1096-2198-397-1225-787-2702,hard
68445-3455-4695-153557-405678-103984-146390-709486,10141-5634-16027-60398-101245-22683-60011-46447,5354-5421-1652-21621-11873-4745-20201-110377,12068-6844-5079-3341-16984-6920-25826-12619,12438-5982-1654-8742-8612-1805-6157-21719,5440-5223-3563-706-6883-2093-8287-11429,1941-748-4100-877-3064-1361-3922-6052,1977-1096-2198-397-1225-787-2702-1657,easy
3455-4695-153557-405678-103984-146390-709486-730343,5634-16027-60398-101245-22683-60011-46447-101462,5421-1652-21621-11873-4745-20201-110377-6433,6844-5079-3341-16984-6920-25826-12619-4960,5982-1654-8742-8612-1805-6157-21719-4321,5223-3563-706-6883-2093-8287-11429-4653,748-4100-877-3064-1361-3922-6052-3521,1096-2198-397-1225-787-2702-1657-1547,easy
4695-153557-405678-103984-146390-709486-730343-1734432,16027-60398-101245-22683-60011-46447-101462-400455,1652-21621-11873-4745-20201-110377-6433-40463,5079-3341-16984-6920-25826-12619-4960-18897,1654-8742-8612-1805-6157-21719-4321-51839,3563-706-6883-2093-8287-11429-4653-52778,4100-877-3064-1361-3922-6052-3521-26177,2198-397-1225-787-2702-1657-1547-5324,easy
153557-405678-103984-146390-709486-730343-1734432-1681970,60398-101245-22683-60011-46447-101462-400455-422058,21621-11873-4745-20201-110377-6433-40463-23715,3341-16984-6920-25826-12619-4960-18897-61559,8742-8612-1805-6157-21719-4321-51839-74671,706-6883-2093-8287-11429-4653-52778-23297,877-3064-1361-3922-6052-3521-26177-30167,397-1225-787-2702-1657-1547-5324-5740,easy
405678-103984-146390-709486-730343-1734432-1681970-44039,101245-22683-60011-46447-101462-400455-422058-30049,11873-4745-20201-110377-6433-40463-23715-11516,16984-6920-25826-12619-4960-18897-61559-5347,8612-1805-6157-21719-4321-51839-74671-2364,6883-2093-8287-11429-4653-52778-23297-3564,3064-1361-3922-6052-3521-26177-30167-2314,1225-787-2702-1657-1547-5324-5740-1905,easy
103984-146390-709486-730343-1734432-1681970-44039-1021135,22683-60011-46447-101462-400455-422058-30049-165874,4745-20201-110377-6433-40463-23715-11516-19026,6920-25826-12619-4960-18897-61559-5347-68965,1805-6157-21719-4321-51839-74671-2364-17570,2093-8287-11429-4653-52778-23297-3564-23085,1361-3922-6052-3521-26177-30167-2314-26265,787-2702-1657-1547-5324-5740-1905-25414,easy
146390-709486-730343-1734432-1681970-44039-1021135-895649,60011-46447-101462-400455-422058-30049-165874-104545,20201-110377-6433-40463-23715-11516-19026-34865,25826-12619-4960-18897-61559-5347-68965-32025,6157-21719-4321-51839-74671-2364-17570-26117,8287-11429-4653-52778-23297-3564-23085-12780,3922-6052-3521-26177-30167-2314-26265-10204,2702-1657-1547-5324-5740-1905-25414-6831,easy
709486-730343-1734432-1681970-44039-1021135-895649-2922,46447-101462-400455-422058-30049-165874-104545-2074,110377-6433-40463-23715-11516-19026-34865-4759,12619-4960-18897-61559-5347-68965-32025-8936,21719-4321-51839-74671-2364-17570-26117-3922,11429-4653-52778-23297-3564-23085-12780-9334,6052-3521-26177-30167-2314-26265-10204-6970,1657-1547-5324-5740-1905-25414-6831-4800,easy
730343-1734432-1681970-44039-1021135-895649-2922-99852,101462-400455-422058-30049-165874-104545-2074-68510,6433-40463-23715-11516-19026-34865-4759-1289,4960-18897-61559-5347-68965-32025-8936-4988,4321-51839-74671-2364-17570-26117-3922-1466,4653-52778-23297-3564-23085-12780-9334-9011,3521-26177-30167-2314-26265-10204-6970-4273,1547-5324-5740-1905-25414-6831-4800-10908,easy
1734432-1681970-44039-1021135-895649-2922-99852-95572,400455-422058-30049-165874-104545-2074-68510-16951,40463-23715-11516-19026-34865-4759-1289-1057,18897-61559-5347-68965-32025-8936-4988-3658,51839-74671-2364-17570-26117-3922-1466-3003,52778-23297-3564-23085-12780-9334-9011-3778,26177-30167-2314-26265-10204-6970-4273-2245,5324-5740-1905-25414-6831-4800-10908-4354,hard
1681970-44039-1021135-895649-2922-99852-95572-556208,422058-30049-165874-104545-2074-68510-16951-59443,23715-11516-19026-34865-4759-1289-1057-23087,61559-5347-68965-32025-8936-4988-3658-15590,74671-2364-17570-26117-3922-1466-3003-10246,23297-3564-23085-12780-9334-9011-3778-22952,30167-2314-26265-10204-6970-4273-2245-6185,5740-1905-25414-6831-4800-10908-4354-21061,easy
44039-1021135-895649-2922-99852-95572-556208-234255,30049-165874-104545-2074-68510-16951-59443-14837,11516-19026-34865-4759-1289-1057-23087-2676,5347-68965-32025-8936-4988-3658-15590-995,2364-17570-26117-3922-1466-3003-10246-3353,3564-23085-12780-9334-9011-3778-22952-1599,2314-26265-10204-6970-4273-2245-6185-1153,1905-25414-6831-4800-10908-4354-21061-269,easy
1021135-895649-2922-99852-95572-556208-234255-64008,165874-104545-2074-68510-16951-59443-14837-11327,19026-34865-4759-1289-1057-23087-2676-1388,68965-32025-8936-4988-3658-15590-995-1336,17570-26117-3922-1466-3003-10246-3353-1962,23085-12780-9334-9011-3778-22952-1599-3527,26265-10204-6970-4273-2245-6185-1153-3474,25414-6831-4800-10908-4354-21061-269-2536,easy
895649-2922-99852-95572-556208-234255-64008-419223,104545-2074-68510-16951-59443-14837-11327-347688,34865-4759-1289-1057-23087-2676-1388-24323,32025-8936-4988-3658-15590-995-1336-10137,26117-3922-1466-3003-10246-3353-1962-38640,12780-9334-9011-3778-22952-1599-3527-22582,10204-6970-4273-2245-6185-1153-3474-15426,6831-4800-10908-4354-21061-269-2536-6671,hard
2922-99852-95572-556208-234255-64008-419223-100818,2074-68510-16951-59443-14837-11327-347688-14975,4759-1289-1057-23087-2676-1388-24323-9347,8936-4988-3658-15590-995-1336-10137-4989,3922-1466-3003-10246-3353-1962-38640-1354,9334-9011-3778-22952-1599-3527-22582-943,6970-4273-2245-6185-1153-3474-15426-836,4800-10908-4354-21061-269-2536-6671-527,easy
99852-95572-556208-234255-64008-419223-100818-21117,68510-16951-59443-14837-11327-347688-14975-18163,1289-1057-23087-2676-1388-24323-9347-3657,4988-3658-15590-995-1336-10137-4989-2743,1466-3003-10246-3353-1962-38640-1354-5150,9011-3778-22952-1599-3527-22582-943-18379,4273-2245-6185-1153-3474-15426-836-14068,10908-4354-21061-269-2536-6671-527-9300,easy
95572-556208-234255-64008-419223-100818-21117-11048,16951-59443-14837-11327-347688-14975-18163-33887,1057-23087-2676-1388-24323-9347-3657-13762,3658-15590-995-1336-10137-4989-2743-14984,3003-10246-3353-1962-38640-1354-5150-11428,3778-22952-1599-3527-22582-943-18379-16866,2245-6185-1153-3474-15426-836-14068-5769,4354-21061-269-2536-6671-527-9300-11126,easy
556208-234255-64008-419223-100818-21117-11048-75483,59443-14837-11327-347688-14975-18163-33887-36402,23087-2676-1388-24323-9347-3657-13762-5249,15590-995-1336-10137-4989-2743-14984-2013,10246-3353-1962-38640-1354-5150-11428-2953,22952-1599-3527-22582-943-18379-16866-3321,6185-1153-3474-15426-836-14068-5769-2821,21061-269-2536-6671-527-9300-11126-2101,hard
234255-64008-419223-100818-21117-11048-75483-17537,14837-11327-347688-14975-18163-33887-36402-15677,2676-1388-24323-9347-3657-13762-5249-3577,995-1336-10137-4989-2743-14984-2013-2902,3353-1962-38640-1354-5150-11428-2953-3304,1599-3527-22582-943-18379-16866-3321-7954,1153-3474-15426-836-14068-5769-2821-10483,269-2536-6671-527-9300-11126-2101-7529,easy
64008-419223-100818-21117-11048-75483-17537-125190,11327-347688-14975-18163-33887-36402-15677-79756,1388-24323-9347-3657-13762-5249-3577-11586,1336-10137-4989-2743-14984-2013-2902-8164,1962-38640-1354-5150-11428-2953-3304-5364,3527-22582-943-18379-16866-3321-7954-2358,3474-15426-836-14068-5769-2821-10483-2783,2536-6671-527-9300-11126-2101-7529-711,easy
419223-100818-21117-11048-75483-17537-125190-24249,347688-14975-18163-33887-36402-15677-79756-3391,24323-9347-3657-13762-5249-3577-11586-2352,10137-4989-2743-14984-2013-2902-8164-18933,38640-1354-5150-11428-2953-3304-5364-7992,22582-943-18379-16866-3321-7954-2358-7371,15426-836-14068-5769-2821-10483-2783-9108,6671-527-9300-11126-2101-7529-711-3437,easy
100818-21117-11048-75483-17537-125190-24249-35131,14975-18163-33887-36402-15677-79756-3391-20785,9347-3657-13762-5249-3577-11586-2352-12680,4989-2743-14984-2013-2902-8164-18933-6282,1354-5150-11428-2953-3304-5364-7992-3807,943-18379-16866-3321-7954-2358-7371-3673,836-14068-5769-2821-10483-2783-9108-1553,527-9300-11126-2101-7529-711-3437-944,easy
21117-11048-75483-17537-125190-24249-35131-7875,18163-33887-36402-15677-79756-3391-20785-3635,3657-13762-5249-3577-11586-2352-12680-885,2743-14984-2013-2902-8164-18933-6282-1160,5150-11428-2953-3304-5364-7992-3807-1979,18379-16866-3321-7954-2358-7371-3673-3605,14068-5769-2821-10483-2783-9108-1553-2349,9300-11126-2101-7529-711-3437-944-1276,easy
