delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
225981-703395-103183-184056-7703-55698-76116-182267,40243-48234-90019-55185-3775-26480-56841-416711,14397-2850-7241-34300-3696-3161-49691-11074,9453-13105-41022-21235-8016-8568-50339-16197,4290-18968-15355-2654-935-1639-9534-4317,5457-13109-19850-13151-1783-3404-15003-2539,1246-7436-6954-15258-2361-1470-16897-1260,1805-4597-3128-4658-969-1841-6342-1406,easy
703395-103183-184056-7703-55698-76116-182267-8326,48234-90019-55185-3775-26480-56841-416711-4209,2850-7241-34300-3696-3161-49691-11074-4575,13105-41022-21235-8016-8568-50339-16197-3012,18968-15355-2654-935-1639-9534-4317-1133,13109-19850-13151-1783-3404-15003-2539-1636,7436-6954-15258-2361-1470-16897-1260-1617,4597-3128-4658-969-1841-6342-1406-2400,easy
103183-184056-7703-55698-76116-182267-8326-41818,90019-55185-3775-26480-56841-416711-4209-34399,7241-34300-3696-3161-49691-11074-4575-10689,41022-21235-8016-8568-50339-16197-3012-5934,15355-2654-935-1639-9534-4317-1133-2594,19850-13151-1783-3404-15003-2539-1636-3398,6954-15258-2361-1470-16897-1260-1617-2019,3128-4658-969-1841-6342-1406-2400-1563,easy
184056-7703-55698-76116-182267-8326-41818-95972,55185-3775-26480-56841-416711-4209-34399-206383,34300-3696-3161-49691-11074-4575-10689-63989,21235-8016-8568-50339-16197-3012-5934-10954,2654-935-1639-9534-4317-1133-2594-20224,13151-1783-3404-15003-2539-1636-3398-11110,15258-2361-1470-16897-1260-1617-2019-11751,4658-969-1841-6342-1406-2400-1563-5310,easy
7703-55698-76116-182267-8326-41818-95972-264763,3775-26480-56841-416711-4209-34399-206383-66269,3696-3161-49691-11074-4575-10689-63989-91701,8016-8568-50339-16197-3012-5934-10954-17672,935-1639-9534-4317-1133-2594-20224-9312,1783-3404-15003-2539-1636-3398-11110-6481,2361-1470-16897-1260-1617-2019-11751-4657,969-1841-6342-1406-2400-1563-5310-3897,easy
55698-76116-182267-8326-41818-95972-264763-101744,26480-56841-416711-4209-34399-206383-66269-92712,3161-49691-11074-4575-10689-63989-91701-17405,8568-50339-16197-3012-5934-10954-17672-11973,1639-9534-4317-1133-2594-20224-9312-15456,3404-15003-2539-1636-3398-11110-6481-16205,1470-16897-1260-1617-2019-11751-4657-4005,1841-6342-1406-2400-1563-5310-3897-6003,easy
76116-182267-8326-41818-95972-264763-101744-171111,56841-416711-4209-34399-206383-66269-92712-71513,49691-11074-4575-10689-63989-91701-17405-2236,50339-16197-3012-5934-10954-17672-11973-6300,9534-4317-1133-2594-20224-9312-15456-3960,15003-2539-1636-3398-11110-6481-16205-2332,16897-1260-1617-2019-11751-4657-4005-2326,6342-1406-2400-1563-5310-3897-6003-1950,easy
182267-8326-41818-95972-264763-101744-171111-151854,416711-4209-34399-206383-66269-92712-71513-84530,11074-4575-10689-63989-91701-17405-2236-1394,16197-3012-5934-10954-17672-11973-6300-38758,4317-1133-2594-20224-9312-15456-3960-10194,2539-1636-3398-11110-6481-16205-2332-12428,1260-1617-2019-11751-4657-4005-2326-8711,1406-2400-1563-5310-3897-6003-1950-3882,easy
8326-41818-95972-264763-101744-171111-151854-401312,4209-34399-206383-66269-92712-71513-84530-106001,4575-10689-63989-91701-17405-2236-1394-6235,3012-5934-10954-17672-11973-6300-38758-17231,1133-2594-20224-9312-15456-3960-10194-10972,1636-3398-11110-6481-16205-2332-12428-12433,1617-2019-11751-4657-4005-2326-8711-15083,2400-1563-5310-3897-6003-1950-3882-5401,easy
41818-95972-264763-101744-171111-151854-401312-109659,34399-206383-66269-92712-71513-84530-106001-40530,10689-63989-91701-17405-2236-1394-6235-16004,5934-10954-17672-11973-6300-38758-17231-778,2594-20224-9312-15456-3960-10194-10972-1377,3398-11110-6481-16205-2332-12428-12433-2979,2019-11751-4657-4005-2326-8711-15083-1726,1563-5310-3897-6003-1950-3882-5401-519,easy
95972-264763-101744-171111-151854-401312-109659-20854,206383-66269-92712-71513-84530-106001-40530-12697,63989-91701-17405-2236-1394-6235-16004-7321,10954-17672-11973-6300-38758-17231-778-2611,20224-9312-15456-3960-10194-10972-1377-4644,11110-6481-16205-2332-12428-12433-2979-2105,11751-4657-4005-2326-8711-15083-1726-1883,5310-3897-6003-1950-3882-5401-519-900,easy
264763-101744-171111-151854-401312-109659-20854-178376,66269-92712-71513-84530-106001-40530-12697-136964,91701-17405-2236-1394-6235-16004-7321-18157,17672-11973-6300-38758-17231-778-2611-37518,9312-15456-3960-10194-10972-1377-4644-10361,6481-16205-2332-12428-12433-2979-2105-37055,4657-4005-2326-8711-15083-1726-1883-10057,3897-6003-1950-3882-5401-519-900-4953,easy
101744-171111-151854-401312-109659-20854-178376-155075,92712-71513-84530-106001-40530-12697-136964-6922,17405-2236-1394-6235-16004-7321-18157-6196,11973-6300-38758-17231-778-2611-37518-7435,15456-3960-10194-10972-1377-4644-10361-3513,16205-2332-12428-12433-2979-2105-37055-4853,4005-2326-8711-15083-1726-1883-10057-1719,6003-1950-3882-5401-519-900-4953-1979,easy
171111-151854-401312-109659-20854-178376-155075-17961,71513-84530-106001-40530-12697-136964-6922-4660,2236-1394-6235-16004-7321-18157-6196-6096,6300-38758-17231-778-2611-37518-7435-1622,3960-10194-10972-1377-4644-10361-3513-2188,2332-12428-12433-2979-2105-37055-4853-2341,2326-8711-15083-1726-1883-10057-1719-1769,1950-3882-5401-519-900-4953-1979-1274,hard
151854-401312-109659-20854-178376-155075-17961-118554,84530-106001-40530-12697-136964-6922-4660-43270,1394-6235-16004-7321-18157-6196-6096-21283,38758-17231-778-2611-37518-7435-1622-8898,10194-10972-1377-4644-10361-3513-2188-3002,12428-12433-2979-2105-37055-4853-2341-2768,8711-15083-1726-1883-10057-1719-1769-2850,3882-5401-519-900-4953-1979-1274-1283,hard
401312-109659-20854-178376-155075-17961-118554-529312,106001-40530-12697-136964-6922-4660-43270-81774,6235-16004-7321-18157-6196-6096-21283-7432,17231-778-2611-37518-7435-1622-8898-14323,10972-1377-4644-10361-3513-2188-3002-12324,12433-2979-2105-37055-4853-2341-2768-10068,15083-1726-1883-10057-1719-1769-2850-14044,5401-519-900-4953-1979-1274-1283-7526,hard
109659-20854-178376-155075-17961-118554-529312-31728,40530-12697-136964-6922-4660-43270-81774-34014,16004-7321-18157-6196-6096-21283-7432-23579,778-2611-37518-7435-1622-8898-14323-5575,1377-4644-10361-3513-2188-3002-12324-4422,2979-2105-37055-4853-2341-2768-10068-1649,1726-1883-10057-1719-1769-2850-14044-3700,519-900-4953-1979-1274-1283-7526-634,easy
20854-178376-155075-17961-118554-529312-31728-17873,12697-136964-6922-4660-43270-81774-34014-41530,7321-18157-6196-6096-21283-7432-23579-7071,2611-37518-7435-1622-8898-14323-5575-3186,4644-10361-3513-2188-3002-12324-4422-2733,2105-37055-4853-2341-2768-10068-1649-4414,1883-10057-1719-1769-2850-14044-3700-1630,900-4953-1979-1274-1283-7526-634-1199,easy
178376-155075-17961-118554-529312-31728-17873-3134,136964-6922-4660-43270-81774-34014-41530-9076,18157-6196-6096-21283-7432-23579-7071-989,37518-7435-1622-8898-14323-5575-3186-1440,10361-3513-2188-3002-12324-4422-2733-5497,37055-4853-2341-2768-10068-1649-4414-2460,10057-1719-1769-2850-14044-3700-1630-1632,4953-1979-1274-1283-7526-634-1199-1321,easy
155075-17961-118554-529312-31728-17873-3134-202186,6922-4660-43270-81774-34014-41530-9076-43344,6196-6096-21283-7432-23579-7071-989-10946,7435-1622-8898-14323-5575-3186-1440-4837,3513-2188-3002-12324-4422-2733-5497-6817,4853-2341-2768-10068-1649-4414-2460-3345,1719-1769-2850-14044-3700-1630-1632-2588,1979-1274-1283-7526-634-1199-1321-1176,easy
17961-118554-529312-31728-17873-3134-202186-356766,4660-43270-81774-34014-41530-9076-43344-70076,6096-21283-7432-23579-7071-989-10946-8965,1622-8898-14323-5575-3186-1440-4837-4437,2188-3002-12324-4422-2733-5497-6817-4589,2341-2768-10068-1649-4414-2460-3345-16332,1769-2850-14044-3700-1630-1632-2588-8473,1274-1283-7526-634-1199-1321-1176-2718,easy
118554-529312-31728-17873-3134-202186-356766-6332,43270-81774-34014-41530-9076-43344-70076-10111,21283-7432-23579-7071-989-10946-8965-1261,8898-14323-5575-3186-1440-4837-4437-719,3002-12324-4422-2733-5497-6817-4589-920,2768-10068-1649-4414-2460-3345-16332-2787,2850-14044-3700-1630-1632-2588-8473-5291,1283-7526-634-1199-1321-1176-2718-1772,easy
529312-31728-17873-3134-202186-356766-6332-15196,81774-34014-41530-9076-43344-70076-10111-10630,7432-23579-7071-989-10946-8965-1261-6642,14323-5575-3186-1440-4837-4437-719-12744,12324-4422-2733-5497-6817-4589-920-2855,10068-1649-4414-2460-3345-16332-2787-3271,14044-3700-1630-1632-2588-8473-5291-519,7526-634-1199-1321-1176-2718-1772-1350,easy
31728-17873-3134-202186-356766-6332-15196-75216,34014-41530-9076-43344-70076-10111-10630-50682,23579-7071-989-10946-8965-1261-6642-4506,5575-3186-1440-4837-4437-719-12744-4639,4422-2733-5497-6817-4589-920-2855-4191,1649-4414-2460-3345-16332-2787-3271-1819,3700-1630-1632-2588-8473-5291-519-3914,634-1199-1321-1176-2718-1772-1350-3536,easy
17873-3134-202186-356766-6332-15196-75216-396754,41530-9076-43344-70076-10111-10630-50682-255467,7071-989-10946-8965-1261-6642-4506-1416,3186-1440-4837-4437-719-12744-4639-75961,2733-5497-6817-4589-920-2855-4191-3718,4414-2460-3345-16332-2787-3271-1819-9830,1630-1632-2588-8473-5291-519-3914-16968,1199-1321-1176-2718-1772-1350-3536-5774,easy
3134-202186-356766-6332-15196-75216-396754-1789578,9076-43344-70076-10111-10630-50682-255467-167878,989-10946-8965-1261-6642-4506-1416-45737,1440-4837-4437-719-12744-4639-75961-9465,5497-6817-4589-920-2855-4191-3718-8749,2460-3345-16332-2787-3271-1819-9830-13515,1632-2588-8473-5291-519-3914-16968-19826,1321-1176-2718-1772-1350-3536-5774-12019,easy
202186-356766-6332-15196-75216-396754-1789578-95860,43344-70076-10111-10630-50682-255467-167878-33905,10946-8965-1261-6642-4506-1416-45737-1341,4837-4437-719-12744-4639-75961-9465-2170,6817-4589-920-2855-4191-3718-8749-8927,3345-16332-2787-3271-1819-9830-13515-2911,2588-8473-5291-519-3914-16968-19826-3413,1176-2718-1772-1350-3536-5774-12019-1311,easy
356766-6332-15196-75216-396754-1789578-95860-21565,70076-10111-10630-50682-255467-167878-33905-27963,8965-1261-6642-4506-1416-45737-1341-2994,4437-719-12744-4639-75961-9465-2170-16738,4589-920-2855-4191-3718-8749-8927-6322,16332-2787-3271-1819-9830-13515-2911-11839,8473-5291-519-3914-16968-19826-3413-12625,2718-1772-1350-3536-5774-12019-1311-5671,easy
6332-15196-75216-396754-1789578-95860-21565-95989,10111-10630-50682-255467-167878-33905-27963-15205,1261-6642-4506-1416-45737-1341-2994-92128,719-12744-4639-75961-9465-2170-16738-36948,920-2855-4191-3718-8749-8927-6322-49165,2787-3271-1819-9830-13515-2911-11839-8249,5291-519-3914-16968-19826-3413-12625-9416,1772-1350-3536-5774-12019-1311-5671-5614,hard
15196-75216-396754-1789578-95860-21565-95989-374141,10630-50682-255467-167878-33905-27963-15205-211809,6642-4506-1416-45737-1341-2994-92128-33414,12744-4639-75961-9465-2170-16738-36948-28383,2855-4191-3718-8749-8927-6322-49165-31452,3271-1819-9830-13515-2911-11839-8249-15037,519-3914-16968-19826-3413-12625-9416-9056,1350-3536-5774-12019-1311-5671-5614-6359,hard
75216-396754-1789578-95860-21565-95989-374141-173834,50682-255467-167878-33905-27963-15205-211809-21353,4506-1416-45737-1341-2994-92128-33414-3737,4639-75961-9465-2170-16738-36948-28383-608,4191-3718-8749-8927-6322-49165-31452-1005,1819-9830-13515-2911-11839-8249-15037-818,3914-16968-19826-3413-12625-9416-9056-724,3536-5774-12019-1311-5671-5614-6359-618,hard
396754-1789578-95860-21565-95989-374141-173834-18536,255467-167878-33905-27963-15205-211809-21353-20886,1416-45737-1341-2994-92128-33414-3737-4421,75961-9465-2170-16738-36948-28383-608-4647,3718-8749-8927-6322-49165-31452-1005-868,9830-13515-2911-11839-8249-15037-818-6363,16968-19826-3413-12625-9416-9056-724-1861,5774-12019-1311-5671-5614-6359-618-1694,easy
1789578-95860-21565-95989-374141-173834-18536-78154,167878-33905-27963-15205-211809-21353-20886-30228,45737-1341-2994-92128-33414-3737-4421-3196,9465-2170-16738-36948-28383-608-4647-3596,8749-8927-6322-49165-31452-1005-868-2068,13515-2911-11839-8249-15037-818-6363-4193,19826-3413-12625-9416-9056-724-1861-3947,12019-1311-5671-5614-6359-618-1694-1952,easy
95860-21565-95989-374141-173834-18536-78154-604268,33905-27963-15205-211809-21353-20886-30228-143872,1341-2994-92128-33414-3737-4421-3196-13890,2170-16738-36948-28383-608-4647-3596-22274,8927-6322-49165-31452-1005-868-2068-24109,2911-11839-8249-15037-818-6363-4193-27051,3413-12625-9416-9056-724-1861-3947-13845,1311-5671-5614-6359-618-1694-1952-5225,easy
21565-95989-374141-173834-18536-78154-604268-236022,27963-15205-211809-21353-20886-30228-143872-32896,2994-92128-33414-3737-4421-3196-13890-4676,16738-36948-28383-608-4647-3596-22274-3464,6322-49165-31452-1005-868-2068-24109-2796,11839-8249-15037-818-6363-4193-27051-3211,12625-9416-9056-724-1861-3947-13845-2570,5671-5614-6359-618-1694-1952-5225-1783,easy
95989-374141-173834-18536-78154-604268-236022-303394,15205-211809-21353-20886-30228-143872-32896-346362,92128-33414-3737-4421-3196-13890-4676-51956,36948-28383-608-4647-3596-22274-3464-21465,49165-31452-1005-868-2068-24109-2796-26253,8249-15037-818-6363-4193-27051-3211-18347,9416-9056-724-1861-3947-13845-2570-15330,5614-6359-618-1694-1952-5225-1783-7619,easy
374141-173834-18536-78154-604268-236022-303394-710526,211809-21353-20886-30228-143872-32896-346362-56606,33414-3737-4421-3196-13890-4676-51956-74819,28383-608-4647-3596-22274-3464-21465-41745,31452-1005-868-2068-24109-2796-26253-32423,15037-818-6363-4193-27051-3211-18347-15505,9056-724-1861-3947-13845-2570-15330-7668,6359-618-1694-1952-5225-1783-7619-4957,easy
173834-18536-78154-604268-236022-303394-710526-131210,21353-20886-30228-143872-32896-346362-56606-20908,3737-4421-3196-13890-4676-51956-74819-8577,608-4647-3596-22274-3464-21465-41745-4106,1005-868-2068-24109-2796-26253-32423-6880,818-6363-4193-27051-3211-18347-15505-6681,724-1861-3947-13845-2570-15330-7668-2602,618-1694-1952-5225-1783-7619-4957-1603,hard
18536-78154-604268-236022-303394-710526-131210-116803,20886-30228-143872-32896-346362-56606-20908-21360,4421-3196-13890-4676-51956-74819-8577-3490,4647-3596-22274-3464-21465-41745-4106-3282,868-2068-24109-2796-26253-32423-6880-5798,6363-4193-27051-3211-18347-15505-6681-5379,1861-3947-13845-2570-15330-7668-2602-1908,1694-1952-5225-1783-7619-4957-1603-779,hard
78154-604268-236022-303394-710526-131210-116803-849878,30228-143872-32896-346362-56606-20908-21360-315465,3196-13890-4676-51956-74819-8577-3490-151611,3596-22274-3464-21465-41745-4106-3282-58757,2068-24109-2796-26253-32423-6880-5798-118309,4193-27051-3211-18347-15505-6681-5379-83243,3947-13845-2570-15330-7668-2602-1908-25238,1952-5225-1783-7619-4957-1603-779-22530,easy
604268-236022-303394-710526-131210-116803-849878-105258,143872-32896-346362-56606-20908-21360-315465-23460,13890-4676-51956-74819-8577-3490-151611-4594,22274-3464-21465-41745-4106-3282-58757-6920,24109-2796-26253-32423-6880-5798-118309-1675,27051-3211-18347-15505-6681-5379-83243-2769,13845-2570-15330-7668-2602-1908-25238-4836,5225-1783-7619-4957-1603-779-22530-1051,easy
236022-303394-710526-131210-116803-849878-105258-960133,32896-346362-56606-20908-21360-315465-23460-142814,4676-51956-74819-8577-3490-151611-4594-22603,3464-21465-41745-4106-3282-58757-6920-32469,2796-26253-32423-6880-5798-118309-1675-10218,3211-18347-15505-6681-5379-83243-2769-11269,2570-15330-7668-2602-1908-25238-4836-1243,1783-7619-4957-1603-779-22530-1051-1082,hard
303394-710526-131210-116803-849878-105258-960133-115759,346362-56606-20908-21360-315465-23460-142814-16917,51956-74819-8577-3490-151611-4594-22603-4484,21465-41745-4106-3282-58757-6920-32469-14441,26253-32423-6880-5798-118309-1675-10218-9059,18347-15505-6681-5379-83243-2769-11269-7451,15330-7668-2602-1908-25238-4836-1243-8408,7619-4957-1603-779-22530-1051-1082-2831,hard
1172449-95932-617808-129141-2681416-233056-26734-1019744,13902-20546-32634-111203-205120-75771-11261-100025,24671-4923-11676-15055-69079-16135-9254-17155,5267-1492-21289-4989-16354-6676-5509-32100,8541-1964-26654-8879-29913-3681-8584-30989,5341-1137-24638-2023-23387-4010-10021-21207,3556-262-21186-2685-19234-2008-12232-12223,3171-521-7707-2323-9746-3068-5646-1246,hard
95932-617808-129141-2681416-233056-26734-1019744-145893,20546-32634-111203-205120-75771-11261-100025-52145,4923-11676-15055-69079-16135-9254-17155-90339,1492-21289-4989-16354-6676-5509-32100-5533,1964-26654-8879-29913-3681-8584-30989-11317,1137-24638-2023-23387-4010-10021-21207-11719,262-21186-2685-19234-2008-12232-12223-14701,521-7707-2323-9746-3068-5646-1246-8219,easy
617808-129141-2681416-233056-26734-1019744-145893-410587,32634-111203-205120-75771-11261-100025-52145-30043,11676-15055-69079-16135-9254-17155-90339-47028,21289-4989-16354-6676-5509-32100-5533-12022,26654-8879-29913-3681-8584-30989-11317-16251,24638-2023-23387-4010-10021-21207-11719-13891,21186-2685-19234-2008-12232-12223-14701-7716,7707-2323-9746-3068-5646-1246-8219-8977,easy
129141-2681416-233056-26734-1019744-145893-410587-82590,111203-205120-75771-11261-100025-52145-30043-42327,15055-69079-16135-9254-17155-90339-47028-13661,4989-16354-6676-5509-32100-5533-12022-4779,8879-29913-3681-8584-30989-11317-16251-1333,2023-23387-4010-10021-21207-11719-13891-6571,2685-19234-2008-12232-12223-14701-7716-2424,2323-9746-3068-5646-1246-8219-8977-1935,easy
2681416-233056-26734-1019744-145893-410587-82590-74450,205120-75771-11261-100025-52145-30043-42327-14295,69079-16135-9254-17155-90339-47028-13661-5674,16354-6676-5509-32100-5533-12022-4779-2473,29913-3681-8584-30989-11317-16251-1333-2327,23387-4010-10021-21207-11719-13891-6571-1886,19234-2008-12232-12223-14701-7716-2424-6625,9746-3068-5646-1246-8219-8977-1935-1306,easy
233056-26734-1019744-145893-410587-82590-74450-13639,75771-11261-100025-52145-30043-42327-14295-7857,16135-9254-17155-90339-47028-13661-5674-10058,6676-5509-32100-5533-12022-4779-2473-3890,3681-8584-30989-11317-16251-1333-2327-9271,4010-10021-21207-11719-13891-6571-1886-18039,2008-12232-12223-14701-7716-2424-6625-15419,3068-5646-1246-8219-8977-1935-1306-4148,easy
26734-1019744-145893-410587-82590-74450-13639-1742661,11261-100025-52145-30043-42327-14295-7857-47765,9254-17155-90339-47028-13661-5674-10058-32808,5509-32100-5533-12022-4779-2473-3890-12019,8584-30989-11317-16251-1333-2327-9271-19108,10021-21207-11719-13891-6571-1886-18039-33731,12232-12223-14701-7716-2424-6625-15419-5561,5646-1246-8219-8977-1935-1306-4148-6161,easy
1019744-145893-410587-82590-74450-13639-1742661-1152233,100025-52145-30043-42327-14295-7857-47765-33343,17155-90339-47028-13661-5674-10058-32808-15122,32100-5533-12022-4779-2473-3890-12019-5006,30989-11317-16251-1333-2327-9271-19108-5014,21207-11719-13891-6571-1886-18039-33731-2949,12223-14701-7716-2424-6625-15419-5561-2592,1246-8219-8977-1935-1306-4148-6161-1114,easy
145893-410587-82590-74450-13639-1742661-1152233-1152233,52145-30043-42327-14295-7857-47765-33343-33343,90339-47028-13661-5674-10058-32808-15122-15122,5533-12022-4779-2473-3890-12019-5006-5006,11317-16251-1333-2327-9271-19108-5014-5014,11719-13891-6571-1886-18039-33731-2949-2949,14701-7716-2424-6625-15419-5561-2592-2592,8219-8977-1935-1306-4148-6161-1114-1114,easy
410587-82590-74450-13639-1742661-1152233-1152233-105549,30043-42327-14295-7857-47765-33343-33343-33491,47028-13661-5674-10058-32808-15122-15122-1700,12022-4779-2473-3890-12019-5006-5006-5750,16251-1333-2327-9271-19108-5014-5014-2795,13891-6571-1886-18039-33731-2949-2949-3310,7716-2424-6625-15419-5561-2592-2592-2428,8977-1935-1306-4148-6161-1114-1114-1987,easy
82590-74450-13639-1742661-1152233-1152233-105549-175005,42327-14295-7857-47765-33343-33343-33491-55828,13661-5674-10058-32808-15122-15122-1700-18623,4779-2473-3890-12019-5006-5006-5750-9075,1333-2327-9271-19108-5014-5014-2795-618,6571-1886-18039-33731-2949-2949-3310-6421,2424-6625-15419-5561-2592-2592-2428-6642,1935-1306-4148-6161-1114-1114-1987-4299,easy
74450-13639-1742661-1152233-1152233-105549-175005-44698,14295-7857-47765-33343-33343-33491-55828-39652,5674-10058-32808-15122-15122-1700-18623-12669,2473-3890-12019-5006-5006-5750-9075-4765,2327-9271-19108-5014-5014-2795-618-2184,1886-18039-33731-2949-2949-3310-6421-2432,6625-15419-5561-2592-2592-2428-6642-1340,1306-4148-6161-1114-1114-1987-4299-2066,easy
13639-1742661-1152233-1152233-105549-175005-44698-114022,7857-47765-33343-33343-33491-55828-39652-5435,10058-32808-15122-15122-1700-18623-12669-8649,3890-12019-5006-5006-5750-9075-4765-5220,9271-19108-5014-5014-2795-618-2184-13190,18039-33731-2949-2949-3310-6421-2432-5196,15419-5561-2592-2592-2428-6642-1340-5693,4148-6161-1114-1114-1987-4299-2066-2211,easy
1742661-1152233-1152233-105549-175005-44698-114022-640012,47765-33343-33343-33491-55828-39652-5435-46500,32808-15122-15122-1700-18623-12669-8649-12236,12019-5006-5006-5750-9075-4765-5220-11765,19108-5014-5014-2795-618-2184-13190-2106,33731-2949-2949-3310-6421-2432-5196-4183,5561-2592-2592-2428-6642-1340-5693-3868,6161-1114-1114-1987-4299-2066-2211-1749,easy
1152233-1152233-105549-175005-44698-114022-640012-57985,33343-33343-33491-55828-39652-5435-46500-4873,15122-15122-1700-18623-12669-8649-12236-715,5006-5006-5750-9075-4765-5220-11765-1895,5014-5014-2795-618-2184-13190-2106-596,2949-2949-3310-6421-2432-5196-4183-1288,2592-2592-2428-6642-1340-5693-3868-690,1114-1114-1987-4299-2066-2211-1749-816,easy
1152233-105549-175005-44698-114022-640012-57985-26132,33343-33491-55828-39652-5435-46500-4873-6170,15122-1700-18623-12669-8649-12236-715-2100,5006-5750-9075-4765-5220-11765-1895-2207,5014-2795-618-2184-13190-2106-596-1380,2949-3310-6421-2432-5196-4183-1288-2766,2592-2428-6642-1340-5693-3868-690-3028,1114-1987-4299-2066-2211-1749-816-2595,easy
105549-175005-44698-114022-640012-57985-26132-28369,33491-55828-39652-5435-46500-4873-6170-4743,1700-18623-12669-8649-12236-715-2100-9069,5750-9075-4765-5220-11765-1895-2207-4412,2795-618-2184-13190-2106-596-1380-2989,3310-6421-2432-5196-4183-1288-2766-2790,2428-6642-1340-5693-3868-690-3028-7052,1987-4299-2066-2211-1749-816-2595-3334,easy
175005-44698-114022-640012-57985-26132-28369-5542,55828-39652-5435-46500-4873-6170-4743-4034,18623-12669-8649-12236-715-2100-9069-5859,9075-4765-5220-11765-1895-2207-4412-649,618-2184-13190-2106-596-1380-2989-3107,6421-2432-5196-4183-1288-2766-2790-3858,6642-1340-5693-3868-690-3028-7052-6268,4299-2066-2211-1749-816-2595-3334-1241,easy
44698-114022-640012-57985-26132-28369-5542-39425,39652-5435-46500-4873-6170-4743-4034-12018,12669-8649-12236-715-2100-9069-5859-7151,4765-5220-11765-1895-2207-4412-649-6217,2184-13190-2106-596-1380-2989-3107-3907,2432-5196-4183-1288-2766-2790-3858-3325,1340-5693-3868-690-3028-7052-6268-4063,2066-2211-1749-816-2595-3334-1241-1169,easy
114022-640012-57985-26132-28369-5542-39425-476787,5435-46500-4873-6170-4743-4034-12018-115185,8649-12236-715-2100-9069-5859-7151-41089,5220-11765-1895-2207-4412-649-6217-5916,13190-2106-596-1380-2989-3107-3907-6670,5196-4183-1288-2766-2790-3858-3325-11121,5693-3868-690-3028-7052-6268-4063-7651,2211-1749-816-2595-3334-1241-1169-9140,easy
640012-57985-26132-28369-5542-39425-476787-455168,46500-4873-6170-4743-4034-12018-115185-77973,12236-715-2100-9069-5859-7151-41089-26438,11765-1895-2207-4412-649-6217-5916-37659,2106-596-1380-2989-3107-3907-6670-12459,4183-1288-2766-2790-3858-3325-11121-24056,3868-690-3028-7052-6268-4063-7651-6950,1749-816-2595-3334-1241-1169-9140-2778,easy
57985-26132-28369-5542-39425-476787-455168-1880478,4873-6170-4743-4034-12018-115185-77973-199506,715-2100-9069-5859-7151-41089-26438-28704,1895-2207-4412-649-6217-5916-37659-29471,596-1380-2989-3107-3907-6670-12459-19430,1288-2766-2790-3858-3325-11121-24056-8507,690-3028-7052-6268-4063-7651-6950-5618,816-2595-3334-1241-1169-9140-2778-3889,hard
26132-28369-5542-39425-476787-455168-1880478-113944,6170-4743-4034-12018-115185-77973-199506-54927,2100-9069-5859-7151-41089-26438-28704-8686,2207-4412-649-6217-5916-37659-29471-1593,1380-2989-3107-3907-6670-12459-19430-3970,2766-2790-3858-3325-11121-24056-8507-10354,3028-7052-6268-4063-7651-6950-5618-1337,2595-3334-1241-1169-9140-2778-3889-2183,hard
28369-5542-39425-476787-455168-1880478-113944-852175,4743-4034-12018-115185-77973-199506-54927-276320,9069-5859-7151-41089-26438-28704-8686-102049,4412-649-6217-5916-37659-29471-1593-33627,2989-3107-3907-6670-12459-19430-3970-28627,2790-3858-3325-11121-24056-8507-10354-47489,7052-6268-4063-7651-6950-5618-1337-3436,3334-1241-1169-9140-2778-3889-2183-4614,easy
5542-39425-476787-455168-1880478-113944-852175-35192,4034-12018-115185-77973-199506-54927-276320-40553,5859-7151-41089-26438-28704-8686-102049-12446,649-6217-5916-37659-29471-1593-33627-6955,3107-3907-6670-12459-19430-3970-28627-4214,3858-3325-11121-24056-8507-10354-47489-3423,6268-4063-7651-6950-5618-1337-3436-5252,1241-1169-9140-2778-3889-2183-4614-1355,easy
39425-476787-455168-1880478-113944-852175-35192-557244,12018-115185-77973-199506-54927-276320-40553-448756,7151-41089-26438-28704-8686-102049-12446-30862,6217-5916-37659-29471-1593-33627-6955-38128,3907-6670-12459-19430-3970-28627-4214-17082,3325-11121-24056-8507-10354-47489-3423-7192,4063-7651-6950-5618-1337-3436-5252-25302,1169-9140-2778-3889-2183-4614-1355-7700,easy
476787-455168-1880478-113944-852175-35192-557244-76104,115185-77973-199506-54927-276320-40553-448756-22045,41089-26438-28704-8686-102049-12446-30862-2635,5916-37659-29471-1593-33627-6955-38128-1318,6670-12459-19430-3970-28627-4214-17082-1361,11121-24056-8507-10354-47489-3423-7192-695,7651-6950-5618-1337-3436-5252-25302-599,9140-2778-3889-2183-4614-1355-7700-536,easy
455168-1880478-113944-852175-35192-557244-76104-1054069,77973-199506-54927-276320-40553-448756-22045-84329,26438-28704-8686-102049-12446-30862-2635-24764,37659-29471-1593-33627-6955-38128-1318-11545,12459-19430-3970-28627-4214-17082-1361-6601,24056-8507-10354-47489-3423-7192-695-3963,6950-5618-1337-3436-5252-25302-599-1734,2778-3889-2183-4614-1355-7700-536-946,easy
1880478-113944-852175-35192-557244-76104-1054069-17608,199506-54927-276320-40553-448756-22045-84329-2309,28704-8686-102049-12446-30862-2635-24764-4080,29471-1593-33627-6955-38128-1318-11545-6785,19430-3970-28627-4214-17082-1361-6601-1919,8507-10354-47489-3423-7192-695-3963-1800,5618-1337-3436-5252-25302-599-1734-1564,3889-2183-4614-1355-7700-536-946-955,easy
