delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
660280-1015671-376455-82213-502707-218558-241310-601034,78499-81630-67537-50101-86026-19703-28597-48455,14871-65585-23353-9007-14289-12636-14549-111009,5530-19192-13716-7581-6397-8663-5350-17660,1182-28770-17597-8318-10349-4858-3667-13182,6811-14026-27171-1848-6219-8654-6046-22726,4876-39065-12476-8350-18101-11199-2849-16867,4721-12229-4653-2364-8598-2173-3074-7990,easy
1015671-376455-82213-502707-218558-241310-601034-453402,81630-67537-50101-86026-19703-28597-48455-150743,65585-23353-9007-14289-12636-14549-111009-99013,19192-13716-7581-6397-8663-5350-17660-17956,28770-17597-8318-10349-4858-3667-13182-14569,14026-27171-1848-6219-8654-6046-22726-15771,39065-12476-8350-18101-11199-2849-16867-22567,12229-4653-2364-8598-2173-3074-7990-17005,easy
376455-82213-502707-218558-241310-601034-453402-1140330,67537-50101-86026-19703-28597-48455-150743-66948,23353-9007-14289-12636-14549-111009-99013-60036,13716-7581-6397-8663-5350-17660-17956-19603,17597-8318-10349-4858-3667-13182-14569-6612,27171-1848-6219-8654-6046-22726-15771-19657,12476-8350-18101-11199-2849-16867-22567-15934,4653-2364-8598-2173-3074-7990-17005-11028,easy
82213-502707-218558-241310-601034-453402-1140330-155127,50101-86026-19703-28597-48455-150743-66948-148462,9007-14289-12636-14549-111009-99013-60036-76710,7581-6397-8663-5350-17660-17956-19603-32533,8318-10349-4858-3667-13182-14569-6612-18751,1848-6219-8654-6046-22726-15771-19657-38300,8350-18101-11199-2849-16867-22567-15934-20934,2364-8598-2173-3074-7990-17005-11028-14282,easy
502707-218558-241310-601034-453402-1140330-155127-4385,86026-19703-28597-48455-150743-66948-148462-28213,14289-12636-14549-111009-99013-60036-76710-14876,6397-8663-5350-17660-17956-19603-32533-46320,10349-4858-3667-13182-14569-6612-18751-92747,6219-8654-6046-22726-15771-19657-38300-18054,18101-11199-2849-16867-22567-15934-20934-17297,8598-2173-3074-7990-17005-11028-14282-14155,easy
218558-241310-601034-453402-1140330-155127-4385-674374,19703-28597-48455-150743-66948-148462-28213-207343,12636-14549-111009-99013-60036-76710-14876-19235,8663-5350-17660-17956-19603-32533-46320-15887,4858-3667-13182-14569-6612-18751-92747-15668,8654-6046-22726-15771-19657-38300-18054-10176,11199-2849-16867-22567-15934-20934-17297-15476,2173-3074-7990-17005-11028-14282-14155-11203,easy
241310-601034-453402-1140330-155127-4385-674374-1538032,28597-48455-150743-66948-148462-28213-207343-619208,14549-111009-99013-60036-76710-14876-19235-221686,5350-17660-17956-19603-32533-46320-15887-242319,3667-13182-14569-6612-18751-92747-15668-143624,6046-22726-15771-19657-38300-18054-10176-121343,2849-16867-22567-15934-20934-17297-15476-50132,3074-7990-17005-11028-14282-14155-11203-92018,easy
601034-453402-1140330-155127-4385-674374-1538032-1577871,48455-150743-66948-148462-28213-207343-619208-113246,111009-99013-60036-76710-14876-19235-221686-115548,17660-17956-19603-32533-46320-15887-242319-28782,13182-14569-6612-18751-92747-15668-143624-29256,22726-15771-19657-38300-18054-10176-121343-49834,16867-22567-15934-20934-17297-15476-50132-58414,7990-17005-11028-14282-14155-11203-92018-15832,easy
453402-1140330-155127-4385-674374-1538032-1577871-321843,150743-66948-148462-28213-207343-619208-113246-42152,99013-60036-76710-14876-19235-221686-115548-7416,17956-19603-32533-46320-15887-242319-28782-11098,14569-6612-18751-92747-15668-143624-29256-2120,15771-19657-38300-18054-10176-121343-49834-11198,22567-15934-20934-17297-15476-50132-58414-10849,17005-11028-14282-14155-11203-92018-15832-10546,easy
1140330-155127-4385-674374-1538032-1577871-321843-1019671,66948-148462-28213-207343-619208-113246-42152-305297,60036-76710-14876-19235-221686-115548-7416-17944,19603-32533-46320-15887-242319-28782-11098-68017,6612-18751-92747-15668-143624-29256-2120-27095,19657-38300-18054-10176-121343-49834-11198-63363,15934-20934-17297-15476-50132-58414-10849-38043,11028-14282-14155-11203-92018-15832-10546-17530,easy
155127-4385-674374-1538032-1577871-321843-1019671-844017,148462-28213-207343-619208-113246-42152-305297-496184,76710-14876-19235-221686-115548-7416-17944-54843,32533-46320-15887-242319-28782-11098-68017-39630,18751-92747-15668-143624-29256-2120-27095-31152,38300-18054-10176-121343-49834-11198-63363-80909,20934-17297-15476-50132-58414-10849-38043-36272,14282-14155-11203-92018-15832-10546-17530-17239,easy
4385-674374-1538032-1577871-321843-1019671-844017-571588,28213-207343-619208-113246-42152-305297-496184-122389,14876-19235-221686-115548-7416-17944-54843-686,46320-15887-242319-28782-11098-68017-39630-3690,92747-15668-143624-29256-2120-27095-31152-45665,18054-10176-121343-49834-11198-63363-80909-28893,17297-15476-50132-58414-10849-38043-36272-60371,14155-11203-92018-15832-10546-17530-17239-8578,easy
674374-1538032-1577871-321843-1019671-844017-571588-44149,207343-619208-113246-42152-305297-496184-122389-86470,19235-221686-115548-7416-17944-54843-686-104957,15887-242319-28782-11098-68017-39630-3690-61703,15668-143624-29256-2120-27095-31152-45665-93994,10176-121343-49834-11198-63363-80909-28893-56121,15476-50132-58414-10849-38043-36272-60371-36741,11203-92018-15832-10546-17530-17239-8578-14955,easy
1538032-1577871-321843-1019671-844017-571588-44149-3098977,619208-113246-42152-305297-496184-122389-86470-390780,221686-115548-7416-17944-54843-686-104957-61967,242319-28782-11098-68017-39630-3690-61703-47076,143624-29256-2120-27095-31152-45665-93994-39658,121343-49834-11198-63363-80909-28893-56121-100484,50132-58414-10849-38043-36272-60371-36741-40220,92018-15832-10546-17530-17239-8578-14955-22236,easy
1577871-321843-1019671-844017-571588-44149-3098977-120136,113246-42152-305297-496184-122389-86470-390780-79812,115548-7416-17944-54843-686-104957-61967-16356,28782-11098-68017-39630-3690-61703-47076-5423,29256-2120-27095-31152-45665-93994-39658-7601,49834-11198-63363-80909-28893-56121-100484-7942,58414-10849-38043-36272-60371-36741-40220-10497,15832-10546-17530-17239-8578-14955-22236-6404,easy
321843-1019671-844017-571588-44149-3098977-120136-798363,42152-305297-496184-122389-86470-390780-79812-77049,7416-17944-54843-686-104957-61967-16356-481,11098-68017-39630-3690-61703-47076-5423-2564,2120-27095-31152-45665-93994-39658-7601-11132,11198-63363-80909-28893-56121-100484-7942-11794,10849-38043-36272-60371-36741-40220-10497-12244,10546-17530-17239-8578-14955-22236-6404-7568,easy
1019671-844017-571588-44149-3098977-120136-798363-106903,305297-496184-122389-86470-390780-79812-77049-73690,17944-54843-686-104957-61967-16356-481-35516,68017-39630-3690-61703-47076-5423-2564-17605,27095-31152-45665-93994-39658-7601-11132-9041,63363-80909-28893-56121-100484-7942-11794-34537,38043-36272-60371-36741-40220-10497-12244-8889,17530-17239-8578-14955-22236-6404-7568-11658,easy
844017-571588-44149-3098977-120136-798363-106903-74669,496184-122389-86470-390780-79812-77049-73690-6867,54843-686-104957-61967-16356-481-35516-8180,39630-3690-61703-47076-5423-2564-17605-9220,31152-45665-93994-39658-7601-11132-9041-8057,80909-28893-56121-100484-7942-11794-34537-8295,36272-60371-36741-40220-10497-12244-8889-7399,17239-8578-14955-22236-6404-7568-11658-3450,easy
571588-44149-3098977-120136-798363-106903-74669-43407,122389-86470-390780-79812-77049-73690-6867-11608,686-104957-61967-16356-481-35516-8180-1939,3690-61703-47076-5423-2564-17605-9220-3705,45665-93994-39658-7601-11132-9041-8057-1233,28893-56121-100484-7942-11794-34537-8295-2644,60371-36741-40220-10497-12244-8889-7399-6031,8578-14955-22236-6404-7568-11658-3450-544,easy
44149-3098977-120136-798363-106903-74669-43407-104432,86470-390780-79812-77049-73690-6867-11608-21933,104957-61967-16356-481-35516-8180-1939-2222,61703-47076-5423-2564-17605-9220-3705-4658,93994-39658-7601-11132-9041-8057-1233-6449,56121-100484-7942-11794-34537-8295-2644-17191,36741-40220-10497-12244-8889-7399-6031-6105,14955-22236-6404-7568-11658-3450-544-2457,easy
3098977-120136-798363-106903-74669-43407-104432-167843,390780-79812-77049-73690-6867-11608-21933-23892,61967-16356-481-35516-8180-1939-2222-9022,47076-5423-2564-17605-9220-3705-4658-28672,39658-7601-11132-9041-8057-1233-6449-5490,100484-7942-11794-34537-8295-2644-17191-9906,40220-10497-12244-8889-7399-6031-6105-7091,22236-6404-7568-11658-3450-544-2457-3371,easy
120136-798363-106903-74669-43407-104432-167843-95667,79812-77049-73690-6867-11608-21933-23892-17543,16356-481-35516-8180-1939-2222-9022-2830,5423-2564-17605-9220-3705-4658-28672-2682,7601-11132-9041-8057-1233-6449-5490-3783,7942-11794-34537-8295-2644-17191-9906-12464,10497-12244-8889-7399-6031-6105-7091-6224,6404-7568-11658-3450-544-2457-3371-4560,easy
798363-106903-74669-43407-104432-167843-95667-39515,77049-73690-6867-11608-21933-23892-17543-157511,481-35516-8180-1939-2222-9022-2830-12054,2564-17605-9220-3705-4658-28672-2682-21557,11132-9041-8057-1233-6449-5490-3783-22281,11794-34537-8295-2644-17191-9906-12464-36265,12244-8889-7399-6031-6105-7091-6224-18590,7568-11658-3450-544-2457-3371-4560-14629,easy
106903-74669-43407-104432-167843-95667-39515-20151,73690-6867-11608-21933-23892-17543-157511-14953,35516-8180-1939-2222-9022-2830-12054-9706,17605-9220-3705-4658-28672-2682-21557-6905,9041-8057-1233-6449-5490-3783-22281-18295,34537-8295-2644-17191-9906-12464-36265-30235,8889-7399-6031-6105-7091-6224-18590-30657,11658-3450-544-2457-3371-4560-14629-26381,easy
74669-43407-104432-167843-95667-39515-20151-444138,6867-11608-21933-23892-17543-157511-14953-39613,8180-1939-2222-9022-2830-12054-9706-5055,9220-3705-4658-28672-2682-21557-6905-29451,8057-1233-6449-5490-3783-22281-18295-9123,8295-2644-17191-9906-12464-36265-30235-46498,7399-6031-6105-7091-6224-18590-30657-18116,3450-544-2457-3371-4560-14629-26381-11758,easy
43407-104432-167843-95667-39515-20151-444138-118053,11608-21933-23892-17543-157511-14953-39613-34117,1939-2222-9022-2830-12054-9706-5055-3563,3705-4658-28672-2682-21557-6905-29451-10219,1233-6449-5490-3783-22281-18295-9123-5589,2644-17191-9906-12464-36265-30235-46498-17554,6031-6105-7091-6224-18590-30657-18116-6531,544-2457-3371-4560-14629-26381-11758-4010,easy
104432-167843-95667-39515-20151-444138-118053-11267,21933-23892-17543-157511-14953-39613-34117-14838,2222-9022-2830-12054-9706-5055-3563-22381,4658-28672-2682-21557-6905-29451-10219-53495,6449-5490-3783-22281-18295-9123-5589-10603,17191-9906-12464-36265-30235-46498-17554-34764,6105-7091-6224-18590-30657-18116-6531-34191,2457-3371-4560-14629-26381-11758-4010-3684,easy
167843-95667-39515-20151-444138-118053-11267-236927,23892-17543-157511-14953-39613-34117-14838-193046,9022-2830-12054-9706-5055-3563-22381-22420,28672-2682-21557-6905-29451-10219-53495-38541,5490-3783-22281-18295-9123-5589-10603-18225,9906-12464-36265-30235-46498-17554-34764-18640,7091-6224-18590-30657-18116-6531-34191-15019,3371-4560-14629-26381-11758-4010-3684-18285,easy
95667-39515-20151-444138-118053-11267-236927-274602,17543-157511-14953-39613-34117-14838-193046-86881,2830-12054-9706-5055-3563-22381-22420-22862,2682-21557-6905-29451-10219-53495-38541-26256,3783-22281-18295-9123-5589-10603-18225-20516,12464-36265-30235-46498-17554-34764-18640-31356,6224-18590-30657-18116-6531-34191-15019-17520,4560-14629-26381-11758-4010-3684-18285-15756,easy
39515-20151-444138-118053-11267-236927-274602-20871,157511-14953-39613-34117-14838-193046-86881-48777,12054-9706-5055-3563-22381-22420-22862-10469,21557-6905-29451-10219-53495-38541-26256-20688,22281-18295-9123-5589-10603-18225-20516-7241,36265-30235-46498-17554-34764-18640-31356-24273,18590-30657-18116-6531-34191-15019-17520-12138,14629-26381-11758-4010-3684-18285-15756-13941,easy
20151-444138-118053-11267-236927-274602-20871-9665,14953-39613-34117-14838-193046-86881-48777-41335,9706-5055-3563-22381-22420-22862-10469-11073,6905-29451-10219-53495-38541-26256-20688-26264,18295-9123-5589-10603-18225-20516-7241-17469,30235-46498-17554-34764-18640-31356-24273-17275,30657-18116-6531-34191-15019-17520-12138-19319,26381-11758-4010-3684-18285-15756-13941-7564,easy
444138-118053-11267-236927-274602-20871-9665-14975,39613-34117-14838-193046-86881-48777-41335-15621,5055-3563-22381-22420-22862-10469-11073-8779,29451-10219-53495-38541-26256-20688-26264-1377,9123-5589-10603-18225-20516-7241-17469-29448,46498-17554-34764-18640-31356-24273-17275-28339,18116-6531-34191-15019-17520-12138-19319-8884,11758-4010-3684-18285-15756-13941-7564-9568,easy
118053-11267-236927-274602-20871-9665-14975-32728,34117-14838-193046-86881-48777-41335-15621-8370,3563-22381-22420-22862-10469-11073-8779-12087,10219-53495-38541-26256-20688-26264-1377-23605,5589-10603-18225-20516-7241-17469-29448-18447,17554-34764-18640-31356-24273-17275-28339-42946,6531-34191-15019-17520-12138-19319-8884-15149,4010-3684-18285-15756-13941-7564-9568-27222,easy
11267-236927-274602-20871-9665-14975-32728-46014,14838-193046-86881-48777-41335-15621-8370-25440,22381-22420-22862-10469-11073-8779-12087-4042,53495-38541-26256-20688-26264-1377-23605-5885,10603-18225-20516-7241-17469-29448-18447-3057,34764-18640-31356-24273-17275-28339-42946-3028,34191-15019-17520-12138-19319-8884-15149-4869,3684-18285-15756-13941-7564-9568-27222-1473,easy
236927-274602-20871-9665-14975-32728-46014-486762,193046-86881-48777-41335-15621-8370-25440-152544,22420-22862-10469-11073-8779-12087-4042-42188,38541-26256-20688-26264-1377-23605-5885-15864,18225-20516-7241-17469-29448-18447-3057-17100,18640-31356-24273-17275-28339-42946-3028-14712,15019-17520-12138-19319-8884-15149-4869-15170,18285-15756-13941-7564-9568-27222-1473-10394,easy
274602-20871-9665-14975-32728-46014-486762-1202204,86881-48777-41335-15621-8370-25440-152544-58959,22862-10469-11073-8779-12087-4042-42188-10981,26256-20688-26264-1377-23605-5885-15864-4104,20516-7241-17469-29448-18447-3057-17100-4566,31356-24273-17275-28339-42946-3028-14712-6654,17520-12138-19319-8884-15149-4869-15170-4972,15756-13941-7564-9568-27222-1473-10394-4136,easy
20871-9665-14975-32728-46014-486762-1202204-440034,48777-41335-15621-8370-25440-152544-58959-72427,10469-11073-8779-12087-4042-42188-10981-11354,20688-26264-1377-23605-5885-15864-4104-18265,7241-17469-29448-18447-3057-17100-4566-4445,24273-17275-28339-42946-3028-14712-6654-9984,12138-19319-8884-15149-4869-15170-4972-6353,13941-7564-9568-27222-1473-10394-4136-7272,easy
9665-14975-32728-46014-486762-1202204-440034-771538,41335-15621-8370-25440-152544-58959-72427-25602,11073-8779-12087-4042-42188-10981-11354-2951,26264-1377-23605-5885-15864-4104-18265-4715,17469-29448-18447-3057-17100-4566-4445-9733,17275-28339-42946-3028-14712-6654-9984-9975,19319-8884-15149-4869-15170-4972-6353-8945,7564-9568-27222-1473-10394-4136-7272-6487,easy
14975-32728-46014-486762-1202204-440034-771538-111840,15621-8370-25440-152544-58959-72427-25602-37074,8779-12087-4042-42188-10981-11354-2951-3174,1377-23605-5885-15864-4104-18265-4715-19565,29448-18447-3057-17100-4566-4445-9733-25166,28339-42946-3028-14712-6654-9984-9975-81822,8884-15149-4869-15170-4972-6353-8945-42276,9568-27222-1473-10394-4136-7272-6487-9275,easy
32728-46014-486762-1202204-440034-771538-111840-2604414,8370-25440-152544-58959-72427-25602-37074-720769,12087-4042-42188-10981-11354-2951-3174-155647,23605-5885-15864-4104-18265-4715-19565-70288,18447-3057-17100-4566-4445-9733-25166-56723,42946-3028-14712-6654-9984-9975-81822-47725,15149-4869-15170-4972-6353-8945-42276-62218,27222-1473-10394-4136-7272-6487-9275-62113,easy
46014-486762-1202204-440034-771538-111840-2604414-103139,25440-152544-58959-72427-25602-37074-720769-11425,4042-42188-10981-11354-2951-3174-155647-10111,5885-15864-4104-18265-4715-19565-70288-6303,3057-17100-4566-4445-9733-25166-56723-2706,3028-14712-6654-9984-9975-81822-47725-4097,4869-15170-4972-6353-8945-42276-62218-2935,1473-10394-4136-7272-6487-9275-62113-5574,easy
486762-1202204-440034-771538-111840-2604414-103139-578328,152544-58959-72427-25602-37074-720769-11425-171231,42188-10981-11354-2951-3174-155647-10111-36685,15864-4104-18265-4715-19565-70288-6303-46458,17100-4566-4445-9733-25166-56723-2706-9335,14712-6654-9984-9975-81822-47725-4097-9773,15170-4972-6353-8945-42276-62218-2935-47883,10394-4136-7272-6487-9275-62113-5574-11691,easy
1202204-440034-771538-111840-2604414-103139-578328-1350156,58959-72427-25602-37074-720769-11425-171231-329434,10981-11354-2951-3174-155647-10111-36685-19465,4104-18265-4715-19565-70288-6303-46458-55780,4566-4445-9733-25166-56723-2706-9335-72375,6654-9984-9975-81822-47725-4097-9773-47709,4972-6353-8945-42276-62218-2935-47883-33166,4136-7272-6487-9275-62113-5574-11691-21420,easy
1083641-439960-1274201-813860-1177681-341624-2181307-369480,58285-251499-323009-311918-129914-123942-60838-33552,23584-17272-75055-59583-24384-26370-44014-27826,48175-6669-117840-97662-8781-29758-40077-13881,24657-9221-174352-26438-34441-5559-23057-9888,24422-14645-94567-37303-27672-23775-34556-6710,27262-19911-43668-18615-52218-13912-50187-10806,6411-14839-158853-22551-21232-4186-26378-6351,hard
439960-1274201-813860-1177681-341624-2181307-369480-321285,251499-323009-311918-129914-123942-60838-33552-47414,17272-75055-59583-24384-26370-44014-27826-2374,6669-117840-97662-8781-29758-40077-13881-1383,9221-174352-26438-34441-5559-23057-9888-690,14645-94567-37303-27672-23775-34556-6710-4293,19911-43668-18615-52218-13912-50187-10806-10542,14839-158853-22551-21232-4186-26378-6351-2735,easy
1274201-813860-1177681-341624-2181307-369480-321285-510005,323009-311918-129914-123942-60838-33552-47414-172396,75055-59583-24384-26370-44014-27826-2374-73345,117840-97662-8781-29758-40077-13881-1383-12281,174352-26438-34441-5559-23057-9888-690-6029,94567-37303-27672-23775-34556-6710-4293-31352,43668-18615-52218-13912-50187-10806-10542-50063,158853-22551-21232-4186-26378-6351-2735-9888,easy
813860-1177681-341624-2181307-369480-321285-510005-1856113,311918-129914-123942-60838-33552-47414-172396-106103,59583-24384-26370-44014-27826-2374-73345-29833,97662-8781-29758-40077-13881-1383-12281-42167,26438-34441-5559-23057-9888-690-6029-5742,37303-27672-23775-34556-6710-4293-31352-37584,18615-52218-13912-50187-10806-10542-50063-37783,22551-21232-4186-26378-6351-2735-9888-42986,easy
1177681-341624-2181307-369480-321285-510005-1856113-330942,129914-123942-60838-33552-47414-172396-106103-67696,24384-26370-44014-27826-2374-73345-29833-18660,8781-29758-40077-13881-1383-12281-42167-32914,34441-5559-23057-9888-690-6029-5742-10387,27672-23775-34556-6710-4293-31352-37584-21006,52218-13912-50187-10806-10542-50063-37783-14201,21232-4186-26378-6351-2735-9888-42986-15511,easy
341624-2181307-369480-321285-510005-1856113-330942-690458,123942-60838-33552-47414-172396-106103-67696-87039,26370-44014-27826-2374-73345-29833-18660-49280,29758-40077-13881-1383-12281-42167-32914-16106,5559-23057-9888-690-6029-5742-10387-11257,23775-34556-6710-4293-31352-37584-21006-13996,13912-50187-10806-10542-50063-37783-14201-29087,4186-26378-6351-2735-9888-42986-15511-13252,easy
2181307-369480-321285-510005-1856113-330942-690458-155309,60838-33552-47414-172396-106103-67696-87039-38407,44014-27826-2374-73345-29833-18660-49280-7872,40077-13881-1383-12281-42167-32914-16106-4641,23057-9888-690-6029-5742-10387-11257-3249,34556-6710-4293-31352-37584-21006-13996-4662,50187-10806-10542-50063-37783-14201-29087-8253,26378-6351-2735-9888-42986-15511-13252-2627,easy
369480-321285-510005-1856113-330942-690458-155309-454673,33552-47414-172396-106103-67696-87039-38407-3785,27826-2374-73345-29833-18660-49280-7872-2631,13881-1383-12281-42167-32914-16106-4641-3722,9888-690-6029-5742-10387-11257-3249-2112,6710-4293-31352-37584-21006-13996-4662-3187,10806-10542-50063-37783-14201-29087-8253-5484,6351-2735-9888-42986-15511-13252-2627-3358,easy
321285-510005-1856113-330942-690458-155309-454673-535435,47414-172396-106103-67696-87039-38407-3785-105054,2374-73345-29833-18660-49280-7872-2631-13989,1383-12281-42167-32914-16106-4641-3722-19795,690-6029-5742-10387-11257-3249-2112-26467,4293-31352-37584-21006-13996-4662-3187-24367,10542-50063-37783-14201-29087-8253-5484-28337,2735-9888-42986-15511-13252-2627-3358-40201,hard
