delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
247290-150119-179073-104911-119074-479835-272926-282872,151610-12896-76381-93674-12082-83487-50717-104980,35601-3330-28188-4624-3692-15722-36432-1858,13952-2633-31989-15499-3643-4366-7300-3640,81739-30572-25242-13003-1213-10008-6265-17066,22131-11222-80612-25062-4106-3986-14601-12350,12659-1711-5078-32540-817-4542-5019-5150,3757-1441-14265-7017-566-4139-2827-5659,easy
150119-179073-104911-119074-479835-272926-282872-113684,12896-76381-93674-12082-83487-50717-104980-11564,3330-28188-4624-3692-15722-36432-1858-970,2633-31989-15499-3643-4366-7300-3640-2477,30572-25242-13003-1213-10008-6265-17066-1204,11222-80612-25062-4106-3986-14601-12350-1977,1711-5078-32540-817-4542-5019-5150-1056,1441-14265-7017-566-4139-2827-5659-375,easy
179073-104911-119074-479835-272926-282872-113684-183338,76381-93674-12082-83487-50717-104980-11564-48418,28188-4624-3692-15722-36432-1858-970-2416,31989-15499-3643-4366-7300-3640-2477-6452,25242-13003-1213-10008-6265-17066-1204-3619,80612-25062-4106-3986-14601-12350-1977-7815,5078-32540-817-4542-5019-5150-1056-2346,14265-7017-566-4139-2827-5659-375-1699,easy
104911-119074-479835-272926-282872-113684-183338-18935,93674-12082-83487-50717-104980-11564-48418-6355,4624-3692-15722-36432-1858-970-2416-5360,15499-3643-4366-7300-3640-2477-6452-10904,13003-1213-10008-6265-17066-1204-3619-5728,25062-4106-3986-14601-12350-1977-7815-5004,32540-817-4542-5019-5150-1056-2346-7007,7017-566-4139-2827-5659-375-1699-2106,easy
119074-479835-272926-282872-113684-183338-18935-466853,12082-83487-50717-104980-11564-48418-6355-172812,3692-15722-36432-1858-970-2416-5360-13304,3643-4366-7300-3640-2477-6452-10904-13469,1213-10008-6265-17066-1204-3619-5728-22710,4106-3986-14601-12350-1977-7815-5004-26862,817-4542-5019-5150-1056-2346-7007-23723,566-4139-2827-5659-375-1699-2106-6785,hard
479835-272926-282872-113684-183338-18935-466853-49353,83487-50717-104980-11564-48418-6355-172812-18676,15722-36432-1858-970-2416-5360-13304-8617,4366-7300-3640-2477-6452-10904-13469-7396,10008-6265-17066-1204-3619-5728-22710-8046,3986-14601-12350-1977-7815-5004-26862-7705,4542-5019-5150-1056-2346-7007-23723-4013,4139-2827-5659-375-1699-2106-6785-1479,easy
272926-282872-113684-183338-18935-466853-49353-26295,50717-104980-11564-48418-6355-172812-18676-9939,36432-1858-970-2416-5360-13304-8617-6211,7300-3640-2477-6452-10904-13469-7396-534,6265-17066-1204-3619-5728-22710-8046-1740,14601-12350-1977-7815-5004-26862-7705-2374,5019-5150-1056-2346-7007-23723-4013-1740,2827-5659-375-1699-2106-6785-1479-1126,easy
282872-113684-183338-18935-466853-49353-26295-408806,104980-11564-48418-6355-172812-18676-9939-298794,1858-970-2416-5360-13304-8617-6211-34661,3640-2477-6452-10904-13469-7396-534-23833,17066-1204-3619-5728-22710-8046-1740-69446,12350-1977-7815-5004-26862-7705-2374-28761,5150-1056-2346-7007-23723-4013-1740-33246,5659-375-1699-2106-6785-1479-1126-7685,easy
113684-183338-18935-466853-49353-26295-408806-943279,11564-48418-6355-172812-18676-9939-298794-45351,970-2416-5360-13304-8617-6211-34661-33968,2477-6452-10904-13469-7396-534-23833-60004,1204-3619-5728-22710-8046-1740-69446-22273,1977-7815-5004-26862-7705-2374-28761-16590,1056-2346-7007-23723-4013-1740-33246-21284,375-1699-2106-6785-1479-1126-7685-8916,easy
183338-18935-466853-49353-26295-408806-943279-197646,48418-6355-172812-18676-9939-298794-45351-87187,2416-5360-13304-8617-6211-34661-33968-15873,6452-10904-13469-7396-534-23833-60004-28384,3619-5728-22710-8046-1740-69446-22273-30798,7815-5004-26862-7705-2374-28761-16590-26124,2346-7007-23723-4013-1740-33246-21284-16745,1699-2106-6785-1479-1126-7685-8916-10351,easy
18935-466853-49353-26295-408806-943279-197646-218278,6355-172812-18676-9939-298794-45351-87187-69981,5360-13304-8617-6211-34661-33968-15873-26586,10904-13469-7396-534-23833-60004-28384-26979,5728-22710-8046-1740-69446-22273-30798-29789,5004-26862-7705-2374-28761-16590-26124-33407,7007-23723-4013-1740-33246-21284-16745-19348,2106-6785-1479-1126-7685-8916-10351-10742,easy
466853-49353-26295-408806-943279-197646-218278-143453,172812-18676-9939-298794-45351-87187-69981-58167,13304-8617-6211-34661-33968-15873-26586-22114,13469-7396-534-23833-60004-28384-26979-5928,22710-8046-1740-69446-22273-30798-29789-3636,26862-7705-2374-28761-16590-26124-33407-5957,23723-4013-1740-33246-21284-16745-19348-5062,6785-1479-1126-7685-8916-10351-10742-3375,easy
49353-26295-408806-943279-197646-218278-143453-1624290,18676-9939-298794-45351-87187-69981-58167-126682,8617-6211-34661-33968-15873-26586-22114-99569,7396-534-23833-60004-28384-26979-5928-66348,8046-1740-69446-22273-30798-29789-3636-29857,7705-2374-28761-16590-26124-33407-5957-81406,4013-1740-33246-21284-16745-19348-5062-19181,1479-1126-7685-8916-10351-10742-3375-14778,easy
26295-408806-943279-197646-218278-143453-1624290-480873,9939-298794-45351-87187-69981-58167-126682-24199,6211-34661-33968-15873-26586-22114-99569-42762,534-23833-60004-28384-26979-5928-66348-10089,1740-69446-22273-30798-29789-3636-29857-24154,2374-28761-16590-26124-33407-5957-81406-37719,1740-33246-21284-16745-19348-5062-19181-10630,1126-7685-8916-10351-10742-3375-14778-6549,easy
408806-943279-197646-218278-143453-1624290-480873-478955,298794-45351-87187-69981-58167-126682-24199-130233,34661-33968-15873-26586-22114-99569-42762-23644,23833-60004-28384-26979-5928-66348-10089-22417,69446-22273-30798-29789-3636-29857-24154-33043,28761-16590-26124-33407-5957-81406-37719-41048,33246-21284-16745-19348-5062-19181-10630-11330,7685-8916-10351-10742-3375-14778-6549-16223,easy
943279-197646-218278-143453-1624290-480873-478955-191763,45351-87187-69981-58167-126682-24199-130233-32594,33968-15873-26586-22114-99569-42762-23644-7219,60004-28384-26979-5928-66348-10089-22417-3695,22273-30798-29789-3636-29857-24154-33043-1074,16590-26124-33407-5957-81406-37719-41048-13440,21284-16745-19348-5062-19181-10630-11330-9274,8916-10351-10742-3375-14778-6549-16223-1018,easy
197646-218278-143453-1624290-480873-478955-191763-123113,87187-69981-58167-126682-24199-130233-32594-24715,15873-26586-22114-99569-42762-23644-7219-12328,28384-26979-5928-66348-10089-22417-3695-7034,30798-29789-3636-29857-24154-33043-1074-5258,26124-33407-5957-81406-37719-41048-13440-5140,16745-19348-5062-19181-10630-11330-9274-4891,10351-10742-3375-14778-6549-16223-1018-1712,easy
218278-143453-1624290-480873-478955-191763-123113-373260,69981-58167-126682-24199-130233-32594-24715-141235,26586-22114-99569-42762-23644-7219-12328-10193,26979-5928-66348-10089-22417-3695-7034-32022,29789-3636-29857-24154-33043-1074-5258-43485,33407-5957-81406-37719-41048-13440-5140-56637,19348-5062-19181-10630-11330-9274-4891-11499,10742-3375-14778-6549-16223-1018-1712-11159,easy
143453-1624290-480873-478955-191763-123113-373260-114858,58167-126682-24199-130233-32594-24715-141235-4489,22114-99569-42762-23644-7219-12328-10193-5057,5928-66348-10089-22417-3695-7034-32022-2082,3636-29857-24154-33043-1074-5258-43485-2182,5957-81406-37719-41048-13440-5140-56637-26642,5062-19181-10630-11330-9274-4891-11499-1920,3375-14778-6549-16223-1018-1712-11159-2588,easy
1624290-480873-478955-191763-123113-373260-114858-161331,126682-24199-130233-32594-24715-141235-4489-31264,99569-42762-23644-7219-12328-10193-5057-13358,66348-10089-22417-3695-7034-32022-2082-5580,29857-24154-33043-1074-5258-43485-2182-6799,81406-37719-41048-13440-5140-56637-26642-10948,19181-10630-11330-9274-4891-11499-1920-6121,14778-6549-16223-1018-1712-11159-2588-1838,easy
480873-478955-191763-123113-373260-114858-161331-44501,24199-130233-32594-24715-141235-4489-31264-45196,42762-23644-7219-12328-10193-5057-13358-9971,10089-22417-3695-7034-32022-2082-5580-3845,24154-33043-1074-5258-43485-2182-6799-13469,37719-41048-13440-5140-56637-26642-10948-17872,10630-11330-9274-4891-11499-1920-6121-4118,6549-16223-1018-1712-11159-2588-1838-3396,easy
478955-191763-123113-373260-114858-161331-44501-101660,130233-32594-24715-141235-4489-31264-45196-39049,23644-7219-12328-10193-5057-13358-9971-4314,22417-3695-7034-32022-2082-5580-3845-2067,33043-1074-5258-43485-2182-6799-13469-4949,41048-13440-5140-56637-26642-10948-17872-7913,11330-9274-4891-11499-1920-6121-4118-4601,16223-1018-1712-11159-2588-1838-3396-2726,easy
191763-123113-373260-114858-161331-44501-101660-152519,32594-24715-141235-4489-31264-45196-39049-28269,7219-12328-10193-5057-13358-9971-4314-5515,3695-7034-32022-2082-5580-3845-2067-2009,1074-5258-43485-2182-6799-13469-4949-11336,13440-5140-56637-26642-10948-17872-7913-9540,9274-4891-11499-1920-6121-4118-4601-2459,1018-1712-11159-2588-1838-3396-2726-2854,easy
123113-373260-114858-161331-44501-101660-152519-100480,24715-141235-4489-31264-45196-39049-28269-15360,12328-10193-5057-13358-9971-4314-5515-3403,7034-32022-2082-5580-3845-2067-2009-3486,5258-43485-2182-6799-13469-4949-11336-3935,5140-56637-26642-10948-17872-7913-9540-5860,4891-11499-1920-6121-4118-4601-2459-6372,1712-11159-2588-1838-3396-2726-2854-3004,easy
373260-114858-161331-44501-101660-152519-100480-716406,141235-4489-31264-45196-39049-28269-15360-207148,10193-5057-13358-9971-4314-5515-3403-42729,32022-2082-5580-3845-2067-2009-3486-19211,43485-2182-6799-13469-4949-11336-3935-17310,56637-26642-10948-17872-7913-9540-5860-32345,11499-1920-6121-4118-4601-2459-6372-7532,11159-2588-1838-3396-2726-2854-3004-10855,easy
114858-161331-44501-101660-152519-100480-716406-1923811,4489-31264-45196-39049-28269-15360-207148-209040,5057-13358-9971-4314-5515-3403-42729-22784,2082-5580-3845-2067-2009-3486-19211-12288,2182-6799-13469-4949-11336-3935-17310-46449,26642-10948-17872-7913-9540-5860-32345-38944,1920-6121-4118-4601-2459-6372-7532-20850,2588-1838-3396-2726-2854-3004-10855-7622,easy
161331-44501-101660-152519-100480-716406-1923811-590465,31264-45196-39049-28269-15360-207148-209040-90236,13358-9971-4314-5515-3403-42729-22784-6431,5580-3845-2067-2009-3486-19211-12288-10977,6799-13469-4949-11336-3935-17310-46449-10119,10948-17872-7913-9540-5860-32345-38944-13364,6121-4118-4601-2459-6372-7532-20850-10047,1838-3396-2726-2854-3004-10855-7622-2099,easy
44501-101660-152519-100480-716406-1923811-590465-858579,45196-39049-28269-15360-207148-209040-90236-133561,9971-4314-5515-3403-42729-22784-6431-131241,3845-2067-2009-3486-19211-12288-10977-54678,13469-4949-11336-3935-17310-46449-10119-92152,17872-7913-9540-5860-32345-38944-13364-11872,4118-4601-2459-6372-7532-20850-10047-16464,3396-2726-2854-3004-10855-7622-2099-7195,easy
101660-152519-100480-716406-1923811-590465-858579-2070052,39049-28269-15360-207148-209040-90236-133561-692435,4314-5515-3403-42729-22784-6431-131241-28541,2067-2009-3486-19211-12288-10977-54678-58576,4949-11336-3935-17310-46449-10119-92152-111265,7913-9540-5860-32345-38944-13364-11872-20543,4601-2459-6372-7532-20850-10047-16464-61201,2726-2854-3004-10855-7622-2099-7195-7773,easy
152519-100480-716406-1923811-590465-858579-2070052-134851,28269-15360-207148-209040-90236-133561-692435-38854,5515-3403-42729-22784-6431-131241-28541-476,2009-3486-19211-12288-10977-54678-58576-3594,11336-3935-17310-46449-10119-92152-111265-25590,9540-5860-32345-38944-13364-11872-20543-6336,2459-6372-7532-20850-10047-16464-61201-1495,2854-3004-10855-7622-2099-7195-7773-538,easy
100480-716406-1923811-590465-858579-2070052-134851-182884,15360-207148-209040-90236-133561-692435-38854-40056,3403-42729-22784-6431-131241-28541-476-10442,3486-19211-12288-10977-54678-58576-3594-5588,3935-17310-46449-10119-92152-111265-25590-6203,5860-32345-38944-13364-11872-20543-6336-4845,6372-7532-20850-10047-16464-61201-1495-4621,3004-10855-7622-2099-7195-7773-538-1242,easy
716406-1923811-590465-858579-2070052-134851-182884-86032,207148-209040-90236-133561-692435-38854-40056-82357,42729-22784-6431-131241-28541-476-10442-13949,19211-12288-10977-54678-58576-3594-5588-30835,17310-46449-10119-92152-111265-25590-6203-11180,32345-38944-13364-11872-20543-6336-4845-12463,7532-20850-10047-16464-61201-1495-4621-10004,10855-7622-2099-7195-7773-538-1242-4856,easy
1923811-590465-858579-2070052-134851-182884-86032-116052,209040-90236-133561-692435-38854-40056-82357-53219,22784-6431-131241-28541-476-10442-13949-4594,12288-10977-54678-58576-3594-5588-30835-17730,46449-10119-92152-111265-25590-6203-11180-8340,38944-13364-11872-20543-6336-4845-12463-4203,20850-10047-16464-61201-1495-4621-10004-781,7622-2099-7195-7773-538-1242-4856-1041,easy
590465-858579-2070052-134851-182884-86032-116052-256527,90236-133561-692435-38854-40056-82357-53219-81337,6431-131241-28541-476-10442-13949-4594-13042,10977-54678-58576-3594-5588-30835-17730-6623,10119-92152-111265-25590-6203-11180-8340-9641,13364-11872-20543-6336-4845-12463-4203-9441,10047-16464-61201-1495-4621-10004-781-3302,2099-7195-7773-538-1242-4856-1041-3763,easy
858579-2070052-134851-182884-86032-116052-256527-540451,133561-692435-38854-40056-82357-53219-81337-164479,131241-28541-476-10442-13949-4594-13042-118670,54678-58576-3594-5588-30835-17730-6623-63332,92152-111265-25590-6203-11180-8340-9641-13346,11872-20543-6336-4845-12463-4203-9441-25317,16464-61201-1495-4621-10004-781-3302-13111,7195-7773-538-1242-4856-1041-3763-11458,hard
2070052-134851-182884-86032-116052-256527-540451-71404,692435-38854-40056-82357-53219-81337-164479-4922,28541-476-10442-13949-4594-13042-118670-340,58576-3594-5588-30835-17730-6623-63332-4531,111265-25590-6203-11180-8340-9641-13346-554,20543-6336-4845-12463-4203-9441-25317-2770,61201-1495-4621-10004-781-3302-13111-1379,7773-538-1242-4856-1041-3763-11458-572,easy
134851-182884-86032-116052-256527-540451-71404-821244,38854-40056-82357-53219-81337-164479-4922-93652,476-10442-13949-4594-13042-118670-340-8092,3594-5588-30835-17730-6623-63332-4531-26249,25590-6203-11180-8340-9641-13346-554-13569,6336-4845-12463-4203-9441-25317-2770-14518,1495-4621-10004-781-3302-13111-1379-21392,538-1242-4856-1041-3763-11458-572-8299,easy
182884-86032-116052-256527-540451-71404-821244-39447,40056-82357-53219-81337-164479-4922-93652-15980,10442-13949-4594-13042-118670-340-8092-38221,5588-30835-17730-6623-63332-4531-26249-46782,6203-11180-8340-9641-13346-554-13569-20573,4845-12463-4203-9441-25317-2770-14518-22748,4621-10004-781-3302-13111-1379-21392-7303,1242-4856-1041-3763-11458-572-8299-14010,easy
86032-116052-256527-540451-71404-821244-39447-270085,82357-53219-81337-164479-4922-93652-15980-164288,13949-4594-13042-118670-340-8092-38221-44208,30835-17730-6623-63332-4531-26249-46782-47541,11180-8340-9641-13346-554-13569-20573-18756,12463-4203-9441-25317-2770-14518-22748-18740,10004-781-3302-13111-1379-21392-7303-10881,4856-1041-3763-11458-572-8299-14010-11986,easy
116052-256527-540451-71404-821244-39447-270085-442982,53219-81337-164479-4922-93652-15980-164288-370813,4594-13042-118670-340-8092-38221-44208-19616,17730-6623-63332-4531-26249-46782-47541-13895,8340-9641-13346-554-13569-20573-18756-24981,4203-9441-25317-2770-14518-22748-18740-19748,781-3302-13111-1379-21392-7303-10881-13053,1041-3763-11458-572-8299-14010-11986-9401,easy
256527-540451-71404-821244-39447-270085-442982-1329073,81337-164479-4922-93652-15980-164288-370813-60634,13042-118670-340-8092-38221-44208-19616-4554,6623-63332-4531-26249-46782-47541-13895-11979,9641-13346-554-13569-20573-18756-24981-7364,9441-25317-2770-14518-22748-18740-19748-7328,3302-13111-1379-21392-7303-10881-13053-8724,3763-11458-572-8299-14010-11986-9401-2621,easy
540451-71404-821244-39447-270085-442982-1329073-910193,164479-4922-93652-15980-164288-370813-60634-122766,118670-340-8092-38221-44208-19616-4554-32623,63332-4531-26249-46782-47541-13895-11979-54512,13346-554-13569-20573-18756-24981-7364-14218,25317-2770-14518-22748-18740-19748-7328-57783,13111-1379-21392-7303-10881-13053-8724-15529,11458-572-8299-14010-11986-9401-2621-8876,easy
71404-821244-39447-270085-442982-1329073-910193-1510823,4922-93652-15980-164288-370813-60634-122766-134781,340-8092-38221-44208-19616-4554-32623-25836,4531-26249-46782-47541-13895-11979-54512-35261,554-13569-20573-18756-24981-7364-14218-28758,2770-14518-22748-18740-19748-7328-57783-16202,1379-21392-7303-10881-13053-8724-15529-23214,572-8299-14010-11986-9401-2621-8876-5851,easy
821244-39447-270085-442982-1329073-910193-1510823-316387,93652-15980-164288-370813-60634-122766-134781-11221,8092-38221-44208-19616-4554-32623-25836-4880,26249-46782-47541-13895-11979-54512-35261-5990,13569-20573-18756-24981-7364-14218-28758-8566,14518-22748-18740-19748-7328-57783-16202-4540,21392-7303-10881-13053-8724-15529-23214-4375,8299-14010-11986-9401-2621-8876-5851-2001,easy
39447-270085-442982-1329073-910193-1510823-316387-137863,15980-164288-370813-60634-122766-134781-11221-66612,38221-44208-19616-4554-32623-25836-4880-7838,46782-47541-13895-11979-54512-35261-5990-2985,20573-18756-24981-7364-14218-28758-8566-10784,22748-18740-19748-7328-57783-16202-4540-10823,7303-10881-13053-8724-15529-23214-4375-2454,14010-11986-9401-2621-8876-5851-2001-871,easy
270085-442982-1329073-910193-1510823-316387-137863-2122944,164288-370813-60634-122766-134781-11221-66612-61660,44208-19616-4554-32623-25836-4880-7838-22984,47541-13895-11979-54512-35261-5990-2985-8964,18756-24981-7364-14218-28758-8566-10784-10346,18740-19748-7328-57783-16202-4540-10823-15345,10881-13053-8724-15529-23214-4375-2454-6156,11986-9401-2621-8876-5851-2001-871-6559,easy
442982-1329073-910193-1510823-316387-137863-2122944-749654,370813-60634-122766-134781-11221-66612-61660-30191,19616-4554-32623-25836-4880-7838-22984-20334,13895-11979-54512-35261-5990-2985-8964-13870,24981-7364-14218-28758-8566-10784-10346-15947,19748-7328-57783-16202-4540-10823-15345-10306,13053-8724-15529-23214-4375-2454-6156-10475,9401-2621-8876-5851-2001-871-6559-4211,easy
1329073-910193-1510823-316387-137863-2122944-749654-62340,60634-122766-134781-11221-66612-61660-30191-72586,4554-32623-25836-4880-7838-22984-20334-46482,11979-54512-35261-5990-2985-8964-13870-2261,7364-14218-28758-8566-10784-10346-15947-15630,7328-57783-16202-4540-10823-15345-10306-5942,8724-15529-23214-4375-2454-6156-10475-9932,2621-8876-5851-2001-871-6559-4211-9623,easy
910193-1510823-316387-137863-2122944-749654-62340-590898,122766-134781-11221-66612-61660-30191-72586-112820,32623-25836-4880-7838-22984-20334-46482-28866,54512-35261-5990-2985-8964-13870-2261-36836,14218-28758-8566-10784-10346-15947-15630-11223,57783-16202-4540-10823-15345-10306-5942-10629,15529-23214-4375-2454-6156-10475-9932-3462,8876-5851-2001-871-6559-4211-9623-6673,easy
1510823-316387-137863-2122944-749654-62340-590898-136566,134781-11221-66612-61660-30191-72586-112820-49494,25836-4880-7838-22984-20334-46482-28866-21575,35261-5990-2985-8964-13870-2261-36836-20001,28758-8566-10784-10346-15947-15630-11223-12301,16202-4540-10823-15345-10306-5942-10629-17715,23214-4375-2454-6156-10475-9932-3462-10484,5851-2001-871-6559-4211-9623-6673-2107,easy
316387-137863-2122944-749654-62340-590898-136566-24377,11221-66612-61660-30191-72586-112820-49494-38575,4880-7838-22984-20334-46482-28866-21575-31602,5990-2985-8964-13870-2261-36836-20001-31441,8566-10784-10346-15947-15630-11223-12301-13027,4540-10823-15345-10306-5942-10629-17715-11056,4375-2454-6156-10475-9932-3462-10484-16291,2001-871-6559-4211-9623-6673-2107-6529,easy
137863-2122944-749654-62340-590898-136566-24377-50322,66612-61660-30191-72586-112820-49494-38575-32766,7838-22984-20334-46482-28866-21575-31602-12204,2985-8964-13870-2261-36836-20001-31441-5269,10784-10346-15947-15630-11223-12301-13027-3629,10823-15345-10306-5942-10629-17715-11056-3985,2454-6156-10475-9932-3462-10484-16291-1960,871-6559-4211-9623-6673-2107-6529-2517,easy
2122944-749654-62340-590898-136566-24377-50322-76586,61660-30191-72586-112820-49494-38575-32766-44325,22984-20334-46482-28866-21575-31602-12204-7505,8964-13870-2261-36836-20001-31441-5269-2252,10346-15947-15630-11223-12301-13027-3629-4931,15345-10306-5942-10629-17715-11056-3985-9809,6156-10475-9932-3462-10484-16291-1960-5754,6559-4211-9623-6673-2107-6529-2517-3890,hard
749654-62340-590898-136566-24377-50322-76586-1856351,30191-72586-112820-49494-38575-32766-44325-92824,20334-46482-28866-21575-31602-12204-7505-38043,13870-2261-36836-20001-31441-5269-2252-8153,15947-15630-11223-12301-13027-3629-4931-39702,10306-5942-10629-17715-11056-3985-9809-19816,10475-9932-3462-10484-16291-1960-5754-7331,4211-9623-6673-2107-6529-2517-3890-3865,easy
62340-590898-136566-24377-50322-76586-1856351-128929,72586-112820-49494-38575-32766-44325-92824-62736,46482-28866-21575-31602-12204-7505-38043-30707,2261-36836-20001-31441-5269-2252-8153-22756,15630-11223-12301-13027-3629-4931-39702-10513,5942-10629-17715-11056-3985-9809-19816-6553,9932-3462-10484-16291-1960-5754-7331-4221,9623-6673-2107-6529-2517-3890-3865-2234,easy
590898-136566-24377-50322-76586-1856351-128929-66940,112820-49494-38575-32766-44325-92824-62736-47874,28866-21575-31602-12204-7505-38043-30707-14458,36836-20001-31441-5269-2252-8153-22756-7110,11223-12301-13027-3629-4931-39702-10513-5315,10629-17715-11056-3985-9809-19816-6553-5423,3462-10484-16291-1960-5754-7331-4221-3408,6673-2107-6529-2517-3890-3865-2234-6618,easy
136566-24377-50322-76586-1856351-128929-66940-154311,49494-38575-32766-44325-92824-62736-47874-73053,21575-31602-12204-7505-38043-30707-14458-6693,20001-31441-5269-2252-8153-22756-7110-13815,12301-13027-3629-4931-39702-10513-5315-9906,17715-11056-3985-9809-19816-6553-5423-8327,10484-16291-1960-5754-7331-4221-3408-3032,2107-6529-2517-3890-3865-2234-6618-2529,easy
24377-50322-76586-1856351-128929-66940-154311-129323,38575-32766-44325-92824-62736-47874-73053-45239,31602-12204-7505-38043-30707-14458-6693-2538,31441-5269-2252-8153-22756-7110-13815-31474,13027-3629-4931-39702-10513-5315-9906-6406,11056-3985-9809-19816-6553-5423-8327-30152,16291-1960-5754-7331-4221-3408-3032-11754,6529-2517-3890-3865-2234-6618-2529-3826,easy
50322-76586-1856351-128929-66940-154311-129323-511427,32766-44325-92824-62736-47874-73053-45239-136533,12204-7505-38043-30707-14458-6693-2538-10960,5269-2252-8153-22756-7110-13815-31474-33869,3629-4931-39702-10513-5315-9906-6406-16783,3985-9809-19816-6553-5423-8327-30152-21014,1960-5754-7331-4221-3408-3032-11754-5993,2517-3890-3865-2234-6618-2529-3826-3631,easy
76586-1856351-128929-66940-154311-129323-511427-186548,44325-92824-62736-47874-73053-45239-136533-91063,7505-38043-30707-14458-6693-2538-10960-12084,2252-8153-22756-7110-13815-31474-33869-17507,4931-39702-10513-5315-9906-6406-16783-34410,9809-19816-6553-5423-8327-30152-21014-14834,5754-7331-4221-3408-3032-11754-5993-3594,3890-3865-2234-6618-2529-3826-3631-7060,easy
1856351-128929-66940-154311-129323-511427-186548-34880,92824-62736-47874-73053-45239-136533-91063-9944,38043-30707-14458-6693-2538-10960-12084-6236,8153-22756-7110-13815-31474-33869-17507-3101,39702-10513-5315-9906-6406-16783-34410-3616,19816-6553-5423-8327-30152-21014-14834-2798,7331-4221-3408-3032-11754-5993-3594-3123,3865-2234-6618-2529-3826-3631-7060-1010,easy
128929-66940-154311-129323-511427-186548-34880-68673,62736-47874-73053-45239-136533-91063-9944-41383,30707-14458-6693-2538-10960-12084-6236-18701,22756-7110-13815-31474-33869-17507-3101-14222,10513-5315-9906-6406-16783-34410-3616-8080,6553-5423-8327-30152-21014-14834-2798-17796,4221-3408-3032-11754-5993-3594-3123-14008,2234-6618-2529-3826-3631-7060-1010-6621,easy
66940-154311-129323-511427-186548-34880-68673-210365,47874-73053-45239-136533-91063-9944-41383-69920,14458-6693-2538-10960-12084-6236-18701-46430,7110-13815-31474-33869-17507-3101-14222-34647,5315-9906-6406-16783-34410-3616-8080-24612,5423-8327-30152-21014-14834-2798-17796-16561,3408-3032-11754-5993-3594-3123-14008-10290,6618-2529-3826-3631-7060-1010-6621-7314,easy
154311-129323-511427-186548-34880-68673-210365-236333,73053-45239-136533-91063-9944-41383-69920-50048,6693-2538-10960-12084-6236-18701-46430-7138,13815-31474-33869-17507-3101-14222-34647-1664,9906-6406-16783-34410-3616-8080-24612-3005,8327-30152-21014-14834-2798-17796-16561-5663,3032-11754-5993-3594-3123-14008-10290-5101,2529-3826-3631-7060-1010-6621-7314-3715,easy
129323-511427-186548-34880-68673-210365-236333-186685,45239-136533-91063-9944-41383-69920-50048-15628,2538-10960-12084-6236-18701-46430-7138-9437,31474-33869-17507-3101-14222-34647-1664-2631,6406-16783-34410-3616-8080-24612-3005-6013,30152-21014-14834-2798-17796-16561-5663-2978,11754-5993-3594-3123-14008-10290-5101-5000,3826-3631-7060-1010-6621-7314-3715-1712,easy
511427-186548-34880-68673-210365-236333-186685-7731,136533-91063-9944-41383-69920-50048-15628-11835,10960-12084-6236-18701-46430-7138-9437-497,33869-17507-3101-14222-34647-1664-2631-3075,16783-34410-3616-8080-24612-3005-6013-1696,21014-14834-2798-17796-16561-5663-2978-3252,5993-3594-3123-14008-10290-5101-5000-1858,3631-7060-1010-6621-7314-3715-1712-3105,easy
186548-34880-68673-210365-236333-186685-7731-11635,91063-9944-41383-69920-50048-15628-11835-12450,12084-6236-18701-46430-7138-9437-497-3123,17507-3101-14222-34647-1664-2631-3075-2951,34410-3616-8080-24612-3005-6013-1696-4012,14834-2798-17796-16561-5663-2978-3252-5260,3594-3123-14008-10290-5101-5000-1858-2141,7060-1010-6621-7314-3715-1712-3105-2144,easy
34880-68673-210365-236333-186685-7731-11635-151971,9944-41383-69920-50048-15628-11835-12450-81886,6236-18701-46430-7138-9437-497-3123-8903,3101-14222-34647-1664-2631-3075-2951-6746,3616-8080-24612-3005-6013-1696-4012-5090,2798-17796-16561-5663-2978-3252-5260-6702,3123-14008-10290-5101-5000-1858-2141-3880,1010-6621-7314-3715-1712-3105-2144-2712,easy
68673-210365-236333-186685-7731-11635-151971-271428,41383-69920-50048-15628-11835-12450-81886-19135,18701-46430-7138-9437-497-3123-8903-5604,14222-34647-1664-2631-3075-2951-6746-3700,8080-24612-3005-6013-1696-4012-5090-1603,17796-16561-5663-2978-3252-5260-6702-6334,14008-10290-5101-5000-1858-2141-3880-3447,6621-7314-3715-1712-3105-2144-2712-2026,hard
210365-236333-186685-7731-11635-151971-271428-6371,69920-50048-15628-11835-12450-81886-19135-3186,46430-7138-9437-497-3123-8903-5604-3031,34647-1664-2631-3075-2951-6746-3700-2370,24612-3005-6013-1696-4012-5090-1603-4792,16561-5663-2978-3252-5260-6702-6334-2482,10290-5101-5000-1858-2141-3880-3447-2965,7314-3715-1712-3105-2144-2712-2026-1396,easy
236333-186685-7731-11635-151971-271428-6371-60197,50048-15628-11835-12450-81886-19135-3186-7359,7138-9437-497-3123-8903-5604-3031-2708,1664-2631-3075-2951-6746-3700-2370-1476,3005-6013-1696-4012-5090-1603-4792-239,5663-2978-3252-5260-6702-6334-2482-1886,5101-5000-1858-2141-3880-3447-2965-602,3715-1712-3105-2144-2712-2026-1396-483,easy
