delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
3731-10110-15045-20753-9872-9872-3534-9750,42177-11481-7381-16662-28273-28273-26329-5512,53168-17473-10559-44722-19971-19971-3011-17269,12527-2187-20436-16648-6262-6262-7030-8294,3683-3032-5339-3213-2597-2597-3800-5811,9046-10301-15021-3153-6945-6945-5783-3997,2579-1195-5454-2631-2949-2949-3134-2419,3641-3359-2447-1371-2040-2040-2204-663,easy
10110-15045-20753-9872-9872-3534-9750-4693,11481-7381-16662-28273-28273-26329-5512-9366,17473-10559-44722-19971-19971-3011-17269-19716,2187-20436-16648-6262-6262-7030-8294-20174,3032-5339-3213-2597-2597-3800-5811-4890,10301-15021-3153-6945-6945-5783-3997-5132,1195-5454-2631-2949-2949-3134-2419-1730,3359-2447-1371-2040-2040-2204-663-3614,easy
15045-20753-9872-9872-3534-9750-4693-22252,7381-16662-28273-28273-26329-5512-9366-19888,10559-44722-19971-19971-3011-17269-19716-2496,20436-16648-6262-6262-7030-8294-20174-3548,5339-3213-2597-2597-3800-5811-4890-8763,15021-3153-6945-6945-5783-3997-5132-5676,5454-2631-2949-2949-3134-2419-1730-2841,2447-1371-2040-2040-2204-663-3614-1609,easy
20753-9872-9872-3534-9750-4693-22252-3207,16662-28273-28273-26329-5512-9366-19888-676,44722-19971-19971-3011-17269-19716-2496-985,16648-6262-6262-7030-8294-20174-3548-401,3213-2597-2597-3800-5811-4890-8763-601,3153-6945-6945-5783-3997-5132-5676-1567,2631-2949-2949-3134-2419-1730-2841-677,1371-2040-2040-2204-663-3614-1609-535,easy
9872-9872-3534-9750-4693-22252-3207-19966,28273-28273-26329-5512-9366-19888-676-29571,19971-19971-3011-17269-19716-2496-985-9300,6262-6262-7030-8294-20174-3548-401-8067,2597-2597-3800-5811-4890-8763-601-4109,6945-6945-5783-3997-5132-5676-1567-6484,2949-2949-3134-2419-1730-2841-677-2871,2040-2040-2204-663-3614-1609-535-3688,easy
9872-3534-9750-4693-22252-3207-19966-5357,28273-26329-5512-9366-19888-676-29571-3278,19971-3011-17269-19716-2496-985-9300-14957,6262-7030-8294-20174-3548-401-8067-17549,2597-3800-5811-4890-8763-601-4109-5333,6945-5783-3997-5132-5676-1567-6484-20516,2949-3134-2419-1730-2841-677-2871-1383,2040-2204-663-3614-1609-535-3688-556,easy
3534-9750-4693-22252-3207-19966-5357-7761,26329-5512-9366-19888-676-29571-3278-9499,3011-17269-19716-2496-985-9300-14957-55595,7030-8294-20174-3548-401-8067-17549-18887,3800-5811-4890-8763-601-4109-5333-7686,5783-3997-5132-5676-1567-6484-20516-8726,3134-2419-1730-2841-677-2871-1383-793,2204-663-3614-1609-535-3688-556-1697,easy
9750-4693-22252-3207-19966-5357-7761-8680,5512-9366-19888-676-29571-3278-9499-19659,17269-19716-2496-985-9300-14957-55595-22815,8294-20174-3548-401-8067-17549-18887-121075,5811-4890-8763-601-4109-5333-7686-9593,3997-5132-5676-1567-6484-20516-8726-6237,2419-1730-2841-677-2871-1383-793-4477,663-3614-1609-535-3688-556-1697-1600,easy
4693-22252-3207-19966-5357-7761-8680-13586,9366-19888-676-29571-3278-9499-19659-31652,19716-2496-985-9300-14957-55595-22815-62779,20174-3548-401-8067-17549-18887-121075-10441,4890-8763-601-4109-5333-7686-9593-2986,5132-5676-1567-6484-20516-8726-6237-4170,1730-2841-677-2871-1383-793-4477-2919,3614-1609-535-3688-556-1697-1600-2015,easy
22252-3207-19966-5357-7761-8680-13586-53345,19888-676-29571-3278-9499-19659-31652-45965,2496-985-9300-14957-55595-22815-62779-86209,3548-401-8067-17549-18887-121075-10441-7404,8763-601-4109-5333-7686-9593-2986-7250,5676-1567-6484-20516-8726-6237-4170-4607,2841-677-2871-1383-793-4477-2919-3408,1609-535-3688-556-1697-1600-2015-1042,easy
3207-19966-5357-7761-8680-13586-53345-11411,676-29571-3278-9499-19659-31652-45965-36699,985-9300-14957-55595-22815-62779-86209-30051,401-8067-17549-18887-121075-10441-7404-14225,601-4109-5333-7686-9593-2986-7250-15294,1567-6484-20516-8726-6237-4170-4607-9463,677-2871-1383-793-4477-2919-3408-5011,535-3688-556-1697-1600-2015-1042-1681,easy
19966-5357-7761-8680-13586-53345-11411-27367,29571-3278-9499-19659-31652-45965-36699-28974,9300-14957-55595-22815-62779-86209-30051-36200,8067-17549-18887-121075-10441-7404-14225-2824,4109-5333-7686-9593-2986-7250-15294-6477,6484-20516-8726-6237-4170-4607-9463-8855,2871-1383-793-4477-2919-3408-5011-3669,3688-556-1697-1600-2015-1042-1681-1891,easy
5357-7761-8680-13586-53345-11411-27367-5616,3278-9499-19659-31652-45965-36699-28974-16343,14957-55595-22815-62779-86209-30051-36200-8377,17549-18887-121075-10441-7404-14225-2824-17203,5333-7686-9593-2986-7250-15294-6477-3565,20516-8726-6237-4170-4607-9463-8855-5840,1383-793-4477-2919-3408-5011-3669-1643,556-1697-1600-2015-1042-1681-1891-4654,easy
7761-8680-13586-53345-11411-27367-5616-9369,9499-19659-31652-45965-36699-28974-16343-10168,55595-22815-62779-86209-30051-36200-8377-16335,18887-121075-10441-7404-14225-2824-17203-2588,7686-9593-2986-7250-15294-6477-3565-8897,8726-6237-4170-4607-9463-8855-5840-5436,793-4477-2919-3408-5011-3669-1643-2019,1697-1600-2015-1042-1681-1891-4654-1603,easy
8680-13586-53345-11411-27367-5616-9369-11873,19659-31652-45965-36699-28974-16343-10168-23362,22815-62779-86209-30051-36200-8377-16335-14652,121075-10441-7404-14225-2824-17203-2588-9211,9593-2986-7250-15294-6477-3565-8897-8343,6237-4170-4607-9463-8855-5840-5436-5588,4477-2919-3408-5011-3669-1643-2019-1801,1600-2015-1042-1681-1891-4654-1603-2436,easy
13586-53345-11411-27367-5616-9369-11873-7683,31652-45965-36699-28974-16343-10168-23362-13101,62779-86209-30051-36200-8377-16335-14652-7302,10441-7404-14225-2824-17203-2588-9211-5616,2986-7250-15294-6477-3565-8897-8343-2513,4170-4607-9463-8855-5840-5436-5588-2858,2919-3408-5011-3669-1643-2019-1801-1434,2015-1042-1681-1891-4654-1603-2436-1011,easy
53345-11411-27367-5616-9369-11873-7683-12047,45965-36699-28974-16343-10168-23362-13101-11749,86209-30051-36200-8377-16335-14652-7302-43988,7404-14225-2824-17203-2588-9211-5616-14853,7250-15294-6477-3565-8897-8343-2513-5398,4607-9463-8855-5840-5436-5588-2858-5287,3408-5011-3669-1643-2019-1801-1434-1867,1042-1681-1891-4654-1603-2436-1011-1580,easy
11411-27367-5616-9369-11873-7683-12047-11237,36699-28974-16343-10168-23362-13101-11749-9555,30051-36200-8377-16335-14652-7302-43988-36407,14225-2824-17203-2588-9211-5616-14853-3701,15294-6477-3565-8897-8343-2513-5398-2983,9463-8855-5840-5436-5588-2858-5287-5532,5011-3669-1643-2019-1801-1434-1867-1507,1681-1891-4654-1603-2436-1011-1580-1783,easy
27367-5616-9369-11873-7683-12047-11237-11996,28974-16343-10168-23362-13101-11749-9555-17693,36200-8377-16335-14652-7302-43988-36407-997,2824-17203-2588-9211-5616-14853-3701-25054,6477-3565-8897-8343-2513-5398-2983-14070,8855-5840-5436-5588-2858-5287-5532-5151,3669-1643-2019-1801-1434-1867-1507-2221,1891-4654-1603-2436-1011-1580-1783-1477,easy
5616-9369-11873-7683-12047-11237-11996-13459,16343-10168-23362-13101-11749-9555-17693-30933,8377-16335-14652-7302-43988-36407-997-18619,17203-2588-9211-5616-14853-3701-25054-14912,3565-8897-8343-2513-5398-2983-14070-4404,5840-5436-5588-2858-5287-5532-5151-6078,1643-2019-1801-1434-1867-1507-2221-3168,4654-1603-2436-1011-1580-1783-1477-1496,easy
9369-11873-7683-12047-11237-11996-13459-3793,10168-23362-13101-11749-9555-17693-30933-5398,16335-14652-7302-43988-36407-997-18619-21471,2588-9211-5616-14853-3701-25054-14912-5552,8897-8343-2513-5398-2983-14070-4404-8982,5436-5588-2858-5287-5532-5151-6078-7316,2019-1801-1434-1867-1507-2221-3168-1560,1603-2436-1011-1580-1783-1477-1496-1930,easy
11873-7683-12047-11237-11996-13459-3793-4016,23362-13101-11749-9555-17693-30933-5398-4724,14652-7302-43988-36407-997-18619-21471-18676,9211-5616-14853-3701-25054-14912-5552-5862,8343-2513-5398-2983-14070-4404-8982-11160,5588-2858-5287-5532-5151-6078-7316-7164,1801-1434-1867-1507-2221-3168-1560-3088,2436-1011-1580-1783-1477-1496-1930-888,easy
7683-12047-11237-11996-13459-3793-4016-6693,13101-11749-9555-17693-30933-5398-4724-14120,7302-43988-36407-997-18619-21471-18676-26703,5616-14853-3701-25054-14912-5552-5862-6680,2513-5398-2983-14070-4404-8982-11160-4934,2858-5287-5532-5151-6078-7316-7164-7082,1434-1867-1507-2221-3168-1560-3088-2632,1011-1580-1783-1477-1496-1930-888-899,easy
12047-11237-11996-13459-3793-4016-6693-7564,11749-9555-17693-30933-5398-4724-14120-23562,43988-36407-997-18619-21471-18676-26703-17207,14853-3701-25054-14912-5552-5862-6680-15093,5398-2983-14070-4404-8982-11160-4934-4324,5287-5532-5151-6078-7316-7164-7082-4860,1867-1507-2221-3168-1560-3088-2632-3503,1580-1783-1477-1496-1930-888-899-3729,easy
11237-11996-13459-3793-4016-6693-7564-3577,9555-17693-30933-5398-4724-14120-23562-31676,36407-997-18619-21471-18676-26703-17207-13510,3701-25054-14912-5552-5862-6680-15093-7519,2983-14070-4404-8982-11160-4934-4324-5466,5532-5151-6078-7316-7164-7082-4860-5728,1507-2221-3168-1560-3088-2632-3503-1457,1783-1477-1496-1930-888-899-3729-1673,easy
11996-13459-3793-4016-6693-7564-3577-7600,17693-30933-5398-4724-14120-23562-31676-49814,997-18619-21471-18676-26703-17207-13510-62926,25054-14912-5552-5862-6680-15093-7519-17246,14070-4404-8982-11160-4934-4324-5466-4654,5151-6078-7316-7164-7082-4860-5728-10769,2221-3168-1560-3088-2632-3503-1457-3430,1477-1496-1930-888-899-3729-1673-2697,easy
13459-3793-4016-6693-7564-3577-7600-118610,30933-5398-4724-14120-23562-31676-49814-25950,18619-21471-18676-26703-17207-13510-62926-18730,14912-5552-5862-6680-15093-7519-17246-32296,4404-8982-11160-4934-4324-5466-4654-5507,6078-7316-7164-7082-4860-5728-10769-6191,3168-1560-3088-2632-3503-1457-3430-2407,1496-1930-888-899-3729-1673-2697-1161,easy
3793-4016-6693-7564-3577-7600-118610-18576,5398-4724-14120-23562-31676-49814-25950-73113,21471-18676-26703-17207-13510-62926-18730-25802,5552-5862-6680-15093-7519-17246-32296-5897,8982-11160-4934-4324-5466-4654-5507-9689,7316-7164-7082-4860-5728-10769-6191-4240,1560-3088-2632-3503-1457-3430-2407-2021,1930-888-899-3729-1673-2697-1161-1070,easy
4016-6693-7564-3577-7600-118610-18576-4056,4724-14120-23562-31676-49814-25950-73113-4526,18676-26703-17207-13510-62926-18730-25802-430,5862-6680-15093-7519-17246-32296-5897-5188,11160-4934-4324-5466-4654-5507-9689-2151,7164-7082-4860-5728-10769-6191-4240-1346,3088-2632-3503-1457-3430-2407-2021-665,888-899-3729-1673-2697-1161-1070-484,easy
6693-7564-3577-7600-118610-18576-4056-820927,14120-23562-31676-49814-25950-73113-4526-154138,26703-17207-13510-62926-18730-25802-430-2063,6680-15093-7519-17246-32296-5897-5188-9161,4934-4324-5466-4654-5507-9689-2151-18150,7082-4860-5728-10769-6191-4240-1346-7742,2632-3503-1457-3430-2407-2021-665-2859,899-3729-1673-2697-1161-1070-484-1320,easy
7564-3577-7600-118610-18576-4056-820927-335151,23562-31676-49814-25950-73113-4526-154138-24386,17207-13510-62926-18730-25802-430-2063-17738,15093-7519-17246-32296-5897-5188-9161-1118,4324-5466-4654-5507-9689-2151-18150-1313,4860-5728-10769-6191-4240-1346-7742-2057,3503-1457-3430-2407-2021-665-2859-1054,3729-1673-2697-1161-1070-484-1320-935,easy
3577-7600-118610-18576-4056-820927-335151-209223,31676-49814-25950-73113-4526-154138-24386-30146,13510-62926-18730-25802-430-2063-17738-15326,7519-17246-32296-5897-5188-9161-1118-9562,5466-4654-5507-9689-2151-18150-1313-17042,5728-10769-6191-4240-1346-7742-2057-5238,1457-3430-2407-2021-665-2859-1054-1655,1673-2697-1161-1070-484-1320-935-1666,easy
7600-118610-18576-4056-820927-335151-209223-18789,49814-25950-73113-4526-154138-24386-30146-43695,62926-18730-25802-430-2063-17738-15326-47476,17246-32296-5897-5188-9161-1118-9562-49285,4654-5507-9689-2151-18150-1313-17042-8290,10769-6191-4240-1346-7742-2057-5238-5493,3430-2407-2021-665-2859-1054-1655-1524,2697-1161-1070-484-1320-935-1666-1128,easy
118610-18576-4056-820927-335151-209223-18789-11600,25950-73113-4526-154138-24386-30146-43695-4316,18730-25802-430-2063-17738-15326-47476-8364,32296-5897-5188-9161-1118-9562-49285-1621,5507-9689-2151-18150-1313-17042-8290-4175,6191-4240-1346-7742-2057-5238-5493-1528,2407-2021-665-2859-1054-1655-1524-1069,1161-1070-484-1320-935-1666-1128-243,easy
18576-4056-820927-335151-209223-18789-11600-176325,73113-4526-154138-24386-30146-43695-4316-28678,25802-430-2063-17738-15326-47476-8364-11820,5897-5188-9161-1118-9562-49285-1621-7209,9689-2151-18150-1313-17042-8290-4175-8912,4240-1346-7742-2057-5238-5493-1528-9014,2021-665-2859-1054-1655-1524-1069-4040,1070-484-1320-935-1666-1128-243-3184,easy
4056-820927-335151-209223-18789-11600-176325-323512,4526-154138-24386-30146-43695-4316-28678-68094,430-2063-17738-15326-47476-8364-11820-12904,5188-9161-1118-9562-49285-1621-7209-9543,2151-18150-1313-17042-8290-4175-8912-12978,1346-7742-2057-5238-5493-1528-9014-3454,665-2859-1054-1655-1524-1069-4040-3608,484-1320-935-1666-1128-243-3184-3792,easy
820927-335151-209223-18789-11600-176325-323512-48914,154138-24386-30146-43695-4316-28678-68094-40573,2063-17738-15326-47476-8364-11820-12904-27634,9161-1118-9562-49285-1621-7209-9543-136453,18150-1313-17042-8290-4175-8912-12978-18293,7742-2057-5238-5493-1528-9014-3454-7262,2859-1054-1655-1524-1069-4040-3608-2297,1320-935-1666-1128-243-3184-3792-2296,easy
335151-209223-18789-11600-176325-323512-48914-37296,24386-30146-43695-4316-28678-68094-40573-21405,17738-15326-47476-8364-11820-12904-27634-22118,1118-9562-49285-1621-7209-9543-136453-37405,1313-17042-8290-4175-8912-12978-18293-6756,2057-5238-5493-1528-9014-3454-7262-3210,1054-1655-1524-1069-4040-3608-2297-1708,935-1666-1128-243-3184-3792-2296-1337,easy
209223-18789-11600-176325-323512-48914-37296-10471,30146-43695-4316-28678-68094-40573-21405-12670,15326-47476-8364-11820-12904-27634-22118-11447,9562-49285-1621-7209-9543-136453-37405-51544,17042-8290-4175-8912-12978-18293-6756-5126,5238-5493-1528-9014-3454-7262-3210-5598,1655-1524-1069-4040-3608-2297-1708-2117,1666-1128-243-3184-3792-2296-1337-1383,easy
18789-11600-176325-323512-48914-37296-10471-116150,43695-4316-28678-68094-40573-21405-12670-54616,47476-8364-11820-12904-27634-22118-11447-66843,49285-1621-7209-9543-136453-37405-51544-8410,8290-4175-8912-12978-18293-6756-5126-13512,5493-1528-9014-3454-7262-3210-5598-7080,1524-1069-4040-3608-2297-1708-2117-1505,1128-243-3184-3792-2296-1337-1383-2589,hard
11600-176325-323512-48914-37296-10471-116150-11854,4316-28678-68094-40573-21405-12670-54616-7395,8364-11820-12904-27634-22118-11447-66843-12638,1621-7209-9543-136453-37405-51544-8410-1027,4175-8912-12978-18293-6756-5126-13512-4603,1528-9014-3454-7262-3210-5598-7080-1667,1069-4040-3608-2297-1708-2117-1505-474,243-3184-3792-2296-1337-1383-2589-383,hard
176325-323512-48914-37296-10471-116150-11854-15855,28678-68094-40573-21405-12670-54616-7395-33156,11820-12904-27634-22118-11447-66843-12638-40959,7209-9543-136453-37405-51544-8410-1027-6818,8912-12978-18293-6756-5126-13512-4603-3039,9014-3454-7262-3210-5598-7080-1667-5168,4040-3608-2297-1708-2117-1505-474-3625,3184-3792-2296-1337-1383-2589-383-3809,easy
323512-48914-37296-10471-116150-11854-15855-35228,68094-40573-21405-12670-54616-7395-33156-29672,12904-27634-22118-11447-66843-12638-40959-12674,9543-136453-37405-51544-8410-1027-6818-8921,12978-18293-6756-5126-13512-4603-3039-8670,3454-7262-3210-5598-7080-1667-5168-9089,3608-2297-1708-2117-1505-474-3625-2365,3792-2296-1337-1383-2589-383-3809-1271,easy
48914-37296-10471-116150-11854-15855-35228-5920,40573-21405-12670-54616-7395-33156-29672-32926,27634-22118-11447-66843-12638-40959-12674-48964,136453-37405-51544-8410-1027-6818-8921-13628,18293-6756-5126-13512-4603-3039-8670-2621,7262-3210-5598-7080-1667-5168-9089-4505,2297-1708-2117-1505-474-3625-2365-2358,2296-1337-1383-2589-383-3809-1271-982,easy
37296-10471-116150-11854-15855-35228-5920-7229,21405-12670-54616-7395-33156-29672-32926-24354,22118-11447-66843-12638-40959-12674-48964-52348,37405-51544-8410-1027-6818-8921-13628-9015,6756-5126-13512-4603-3039-8670-2621-15402,3210-5598-7080-1667-5168-9089-4505-8667,1708-2117-1505-474-3625-2365-2358-2553,1337-1383-2589-383-3809-1271-982-1670,easy
10471-116150-11854-15855-35228-5920-7229-13473,12670-54616-7395-33156-29672-32926-24354-55707,11447-66843-12638-40959-12674-48964-52348-41209,51544-8410-1027-6818-8921-13628-9015-13705,5126-13512-4603-3039-8670-2621-15402-9113,5598-7080-1667-5168-9089-4505-8667-5069,2117-1505-474-3625-2365-2358-2553-1323,1383-2589-383-3809-1271-982-1670-1886,easy
116150-11854-15855-35228-5920-7229-13473-4109,54616-7395-33156-29672-32926-24354-55707-5157,66843-12638-40959-12674-48964-52348-41209-1061,8410-1027-6818-8921-13628-9015-13705-3840,13512-4603-3039-8670-2621-15402-9113-3221,7080-1667-5168-9089-4505-8667-5069-2699,1505-474-3625-2365-2358-2553-1323-449,2589-383-3809-1271-982-1670-1886-939,easy
11854-15855-35228-5920-7229-13473-4109-20872,7395-33156-29672-32926-24354-55707-5157-25685,12638-40959-12674-48964-52348-41209-1061-61010,1027-6818-8921-13628-9015-13705-3840-25113,4603-3039-8670-2621-15402-9113-3221-4288,1667-5168-9089-4505-8667-5069-2699-10434,474-3625-2365-2358-2553-1323-449-2139,383-3809-1271-982-1670-1886-939-2321,easy
15855-35228-5920-7229-13473-4109-20872-5584,33156-29672-32926-24354-55707-5157-25685-9027,40959-12674-48964-52348-41209-1061-61010-18294,6818-8921-13628-9015-13705-3840-25113-3616,3039-8670-2621-15402-9113-3221-4288-7305,5168-9089-4505-8667-5069-2699-10434-11561,3625-2365-2358-2553-1323-449-2139-2886,3809-1271-982-1670-1886-939-2321-1969,easy
35228-5920-7229-13473-4109-20872-5584-12174,29672-32926-24354-55707-5157-25685-9027-5845,12674-48964-52348-41209-1061-61010-18294-19986,8921-13628-9015-13705-3840-25113-3616-21834,8670-2621-15402-9113-3221-4288-7305-6164,9089-4505-8667-5069-2699-10434-11561-7614,2365-2358-2553-1323-449-2139-2886-1985,1271-982-1670-1886-939-2321-1969-2510,easy
5920-7229-13473-4109-20872-5584-12174-2286,32926-24354-55707-5157-25685-9027-5845-5118,48964-52348-41209-1061-61010-18294-19986-13261,13628-9015-13705-3840-25113-3616-21834-1772,2621-15402-9113-3221-4288-7305-6164-2032,4505-8667-5069-2699-10434-11561-7614-2048,2358-2553-1323-449-2139-2886-1985-575,982-1670-1886-939-2321-1969-2510-461,easy
7229-13473-4109-20872-5584-12174-2286-23701,24354-55707-5157-25685-9027-5845-5118-13585,52348-41209-1061-61010-18294-19986-13261-33810,9015-13705-3840-25113-3616-21834-1772-15224,15402-9113-3221-4288-7305-6164-2032-6278,8667-5069-2699-10434-11561-7614-2048-3419,2553-1323-449-2139-2886-1985-575-2788,1670-1886-939-2321-1969-2510-461-1111,easy
13473-4109-20872-5584-12174-2286-23701-3616,55707-5157-25685-9027-5845-5118-13585-2184,41209-1061-61010-18294-19986-13261-33810-639,13705-3840-25113-3616-21834-1772-15224-4960,9113-3221-4288-7305-6164-2032-6278-1774,5069-2699-10434-11561-7614-2048-3419-2483,1323-449-2139-2886-1985-575-2788-606,1886-939-2321-1969-2510-461-1111-356,easy
4109-20872-5584-12174-2286-23701-3616-17977,5157-25685-9027-5845-5118-13585-2184-45654,1061-61010-18294-19986-13261-33810-639-82752,3840-25113-3616-21834-1772-15224-4960-9178,3221-4288-7305-6164-2032-6278-1774-9183,2699-10434-11561-7614-2048-3419-2483-7912,449-2139-2886-1985-575-2788-606-2693,939-2321-1969-2510-461-1111-356-2252,easy
20872-5584-12174-2286-23701-3616-17977-227025,25685-9027-5845-5118-13585-2184-45654-68943,61010-18294-19986-13261-33810-639-82752-13265,25113-3616-21834-1772-15224-4960-9178-5696,4288-7305-6164-2032-6278-1774-9183-3939,10434-11561-7614-2048-3419-2483-7912-1224,2139-2886-1985-575-2788-606-2693-1883,2321-1969-2510-461-1111-356-2252-1167,easy
5584-12174-2286-23701-3616-17977-227025-1994729,9027-5845-5118-13585-2184-45654-68943-152000,18294-19986-13261-33810-639-82752-13265-44182,3616-21834-1772-15224-4960-9178-5696-12673,7305-6164-2032-6278-1774-9183-3939-17749,11561-7614-2048-3419-2483-7912-1224-23189,2886-1985-575-2788-606-2693-1883-24974,1969-2510-461-1111-356-2252-1167-14153,easy
12174-2286-23701-3616-17977-227025-1994729-175315,5845-5118-13585-2184-45654-68943-152000-22431,19986-13261-33810-639-82752-13265-44182-23102,21834-1772-15224-4960-9178-5696-12673-17655,6164-2032-6278-1774-9183-3939-17749-12648,7614-2048-3419-2483-7912-1224-23189-10595,1985-575-2788-606-2693-1883-24974-6458,2510-461-1111-356-2252-1167-14153-9464,easy
2286-23701-3616-17977-227025-1994729-175315-9688,5118-13585-2184-45654-68943-152000-22431-4688,13261-33810-639-82752-13265-44182-23102-3084,1772-15224-4960-9178-5696-12673-17655-3837,2032-6278-1774-9183-3939-17749-12648-1898,2048-3419-2483-7912-1224-23189-10595-1100,575-2788-606-2693-1883-24974-6458-1069,461-1111-356-2252-1167-14153-9464-549,easy
23701-3616-17977-227025-1994729-175315-9688-19115,13585-2184-45654-68943-152000-22431-4688-56099,33810-639-82752-13265-44182-23102-3084-20093,15224-4960-9178-5696-12673-17655-3837-53171,6278-1774-9183-3939-17749-12648-1898-9047,3419-2483-7912-1224-23189-10595-1100-14983,2788-606-2693-1883-24974-6458-1069-5493,1111-356-2252-1167-14153-9464-549-4451,easy
3616-17977-227025-1994729-175315-9688-19115-9533,2184-45654-68943-152000-22431-4688-56099-36586,639-82752-13265-44182-23102-3084-20093-33242,4960-9178-5696-12673-17655-3837-53171-76056,1774-9183-3939-17749-12648-1898-9047-31017,2483-7912-1224-23189-10595-1100-14983-4066,606-2693-1883-24974-6458-1069-5493-3944,356-2252-1167-14153-9464-549-4451-1924,easy
17977-227025-1994729-175315-9688-19115-9533-15658,45654-68943-152000-22431-4688-56099-36586-76861,82752-13265-44182-23102-3084-20093-33242-39281,9178-5696-12673-17655-3837-53171-76056-82732,9183-3939-17749-12648-1898-9047-31017-16980,7912-1224-23189-10595-1100-14983-4066-11328,2693-1883-24974-6458-1069-5493-3944-3521,2252-1167-14153-9464-549-4451-1924-2024,easy
227025-1994729-175315-9688-19115-9533-15658-18287,68943-152000-22431-4688-56099-36586-76861-29769,13265-44182-23102-3084-20093-33242-39281-29108,5696-12673-17655-3837-53171-76056-82732-37238,3939-17749-12648-1898-9047-31017-16980-10900,1224-23189-10595-1100-14983-4066-11328-5365,1883-24974-6458-1069-5493-3944-3521-2135,1167-14153-9464-549-4451-1924-2024-4247,easy
1994729-175315-9688-19115-9533-15658-18287-22853,152000-22431-4688-56099-36586-76861-29769-51672,44182-23102-3084-20093-33242-39281-29108-93659,12673-17655-3837-53171-76056-82732-37238-24056,17749-12648-1898-9047-31017-16980-10900-12868,23189-10595-1100-14983-4066-11328-5365-18135,24974-6458-1069-5493-3944-3521-2135-8100,14153-9464-549-4451-1924-2024-4247-3187,easy
175315-9688-19115-9533-15658-18287-22853-17938,22431-4688-56099-36586-76861-29769-51672-14426,23102-3084-20093-33242-39281-29108-93659-136865,17655-3837-53171-76056-82732-37238-24056-22793,12648-1898-9047-31017-16980-10900-12868-17869,10595-1100-14983-4066-11328-5365-18135-4726,6458-1069-5493-3944-3521-2135-8100-1561,9464-549-4451-1924-2024-4247-3187-3019,easy
9688-19115-9533-15658-18287-22853-17938-75323,4688-56099-36586-76861-29769-51672-14426-40035,3084-20093-33242-39281-29108-93659-136865-22260,3837-53171-76056-82732-37238-24056-22793-21397,1898-9047-31017-16980-10900-12868-17869-12676,1100-14983-4066-11328-5365-18135-4726-9940,1069-5493-3944-3521-2135-8100-1561-3842,549-4451-1924-2024-4247-3187-3019-1190,easy
19115-9533-15658-18287-22853-17938-75323-235524,56099-36586-76861-29769-51672-14426-40035-216772,20093-33242-39281-29108-93659-136865-22260-12701,53171-76056-82732-37238-24056-22793-21397-9913,9047-31017-16980-10900-12868-17869-12676-3263,14983-4066-11328-5365-18135-4726-9940-11845,5493-3944-3521-2135-8100-1561-3842-3228,4451-1924-2024-4247-3187-3019-1190-1015,easy
9533-15658-18287-22853-17938-75323-235524-23472,36586-76861-29769-51672-14426-40035-216772-103082,33242-39281-29108-93659-136865-22260-12701-18919,76056-82732-37238-24056-22793-21397-9913-5783,31017-16980-10900-12868-17869-12676-3263-4729,4066-11328-5365-18135-4726-9940-11845-7777,3944-3521-2135-8100-1561-3842-3228-2571,1924-2024-4247-3187-3019-1190-1015-2405,easy
15658-18287-22853-17938-75323-235524-23472-24156,76861-29769-51672-14426-40035-216772-103082-24612,39281-29108-93659-136865-22260-12701-18919-23753,82732-37238-24056-22793-21397-9913-5783-3315,16980-10900-12868-17869-12676-3263-4729-7558,11328-5365-18135-4726-9940-11845-7777-5580,3521-2135-8100-1561-3842-3228-2571-2712,2024-4247-3187-3019-1190-1015-2405-2250,easy
18287-22853-17938-75323-235524-23472-24156-4337,29769-51672-14426-40035-216772-103082-24612-4678,29108-93659-136865-22260-12701-18919-23753-2366,37238-24056-22793-21397-9913-5783-3315-920,10900-12868-17869-12676-3263-4729-7558-1399,5365-18135-4726-9940-11845-7777-5580-788,2135-8100-1561-3842-3228-2571-2712-500,4247-3187-3019-1190-1015-2405-2250-617,easy
22853-17938-75323-235524-23472-24156-4337-2800,51672-14426-40035-216772-103082-24612-4678-10182,93659-136865-22260-12701-18919-23753-2366-12974,24056-22793-21397-9913-5783-3315-920-8553,12868-17869-12676-3263-4729-7558-1399-5551,18135-4726-9940-11845-7777-5580-788-7490,8100-1561-3842-3228-2571-2712-500-2948,3187-3019-1190-1015-2405-2250-617-2658,easy
17938-75323-235524-23472-24156-4337-2800-3312,14426-40035-216772-103082-24612-4678-10182-14993,136865-22260-12701-18919-23753-2366-12974-117698,22793-21397-9913-5783-3315-920-8553-17577,17869-12676-3263-4729-7558-1399-5551-5420,4726-9940-11845-7777-5580-788-7490-4344,1561-3842-3228-2571-2712-500-2948-1157,3019-1190-1015-2405-2250-617-2658-875,easy
75323-235524-23472-24156-4337-2800-3312-80971,40035-216772-103082-24612-4678-10182-14993-12126,22260-12701-18919-23753-2366-12974-117698-26432,21397-9913-5783-3315-920-8553-17577-9779,12676-3263-4729-7558-1399-5551-5420-16128,9940-11845-7777-5580-788-7490-4344-7645,3842-3228-2571-2712-500-2948-1157-2615,1190-1015-2405-2250-617-2658-875-1682,easy
