delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
200233-12093-53114-173774-1939-58592-5358-9339,21837-11464-26209-22416-2123-74560-12593-18960,15008-2216-29950-19283-2713-2234-7319-9268,8020-860-4657-9674-1295-18873-3495-3536,2171-3124-15221-5647-1564-16498-4660-5837,4815-5126-24186-73459-6199-23700-34108-20962,4869-2042-7159-16999-1567-12745-4745-6175,2372-2608-10219-20007-3746-4467-8781-5276,easy
12093-53114-173774-1939-58592-5358-9339-7124,11464-26209-22416-2123-74560-12593-18960-39142,2216-29950-19283-2713-2234-7319-9268-7917,860-4657-9674-1295-18873-3495-3536-13547,3124-15221-5647-1564-16498-4660-5837-13028,5126-24186-73459-6199-23700-34108-20962-23452,2042-7159-16999-1567-12745-4745-6175-6173,2608-10219-20007-3746-4467-8781-5276-12016,easy
53114-173774-1939-58592-5358-9339-7124-194361,26209-22416-2123-74560-12593-18960-39142-53715,29950-19283-2713-2234-7319-9268-7917-20054,4657-9674-1295-18873-3495-3536-13547-3861,15221-5647-1564-16498-4660-5837-13028-5259,24186-73459-6199-23700-34108-20962-23452-15035,7159-16999-1567-12745-4745-6175-6173-9379,10219-20007-3746-4467-8781-5276-12016-12924,easy
173774-1939-58592-5358-9339-7124-194361-10591,22416-2123-74560-12593-18960-39142-53715-16816,19283-2713-2234-7319-9268-7917-20054-5440,9674-1295-18873-3495-3536-13547-3861-10880,5647-1564-16498-4660-5837-13028-5259-6600,73459-6199-23700-34108-20962-23452-15035-35765,16999-1567-12745-4745-6175-6173-9379-7320,20007-3746-4467-8781-5276-12016-12924-5142,easy
1939-58592-5358-9339-7124-194361-10591-10350,2123-74560-12593-18960-39142-53715-16816-11542,2713-2234-7319-9268-7917-20054-5440-10799,1295-18873-3495-3536-13547-3861-10880-5935,1564-16498-4660-5837-13028-5259-6600-6948,6199-23700-34108-20962-23452-15035-35765-53754,1567-12745-4745-6175-6173-9379-7320-11141,3746-4467-8781-5276-12016-12924-5142-9715,easy
58592-5358-9339-7124-194361-10591-10350-9454,74560-12593-18960-39142-53715-16816-11542-13340,2234-7319-9268-7917-20054-5440-10799-9803,18873-3495-3536-13547-3861-10880-5935-5792,16498-4660-5837-13028-5259-6600-6948-44686,23700-34108-20962-23452-15035-35765-53754-28378,12745-4745-6175-6173-9379-7320-11141-12012,4467-8781-5276-12016-12924-5142-9715-4532,easy
5358-9339-7124-194361-10591-10350-9454-51990,12593-18960-39142-53715-16816-11542-13340-33250,7319-9268-7917-20054-5440-10799-9803-10908,3495-3536-13547-3861-10880-5935-5792-14490,4660-5837-13028-5259-6600-6948-44686-23679,34108-20962-23452-15035-35765-53754-28378-70409,4745-6175-6173-9379-7320-11141-12012-6664,8781-5276-12016-12924-5142-9715-4532-17417,easy
9339-7124-194361-10591-10350-9454-51990-4539,18960-39142-53715-16816-11542-13340-33250-1365,9268-7917-20054-5440-10799-9803-10908-546,3536-13547-3861-10880-5935-5792-14490-2385,5837-13028-5259-6600-6948-44686-23679-5909,20962-23452-15035-35765-53754-28378-70409-10471,6175-6173-9379-7320-11141-12012-6664-5239,5276-12016-12924-5142-9715-4532-17417-2066,easy
7124-194361-10591-10350-9454-51990-4539-6624,39142-53715-16816-11542-13340-33250-1365-8437,7917-20054-5440-10799-9803-10908-546-12075,13547-3861-10880-5935-5792-14490-2385-10407,13028-5259-6600-6948-44686-23679-5909-13022,23452-15035-35765-53754-28378-70409-10471-41541,6173-9379-7320-11141-12012-6664-5239-13994,12016-12924-5142-9715-4532-17417-2066-8070,easy
194361-10591-10350-9454-51990-4539-6624-37855,53715-16816-11542-13340-33250-1365-8437-3087,20054-5440-10799-9803-10908-546-12075-1280,3861-10880-5935-5792-14490-2385-10407-992,5259-6600-6948-44686-23679-5909-13022-2167,15035-35765-53754-28378-70409-10471-41541-15589,9379-7320-11141-12012-6664-5239-13994-4566,12924-5142-9715-4532-17417-2066-8070-1607,easy
10591-10350-9454-51990-4539-6624-37855-3595,16816-11542-13340-33250-1365-8437-3087-12345,5440-10799-9803-10908-546-12075-1280-19083,10880-5935-5792-14490-2385-10407-992-9737,6600-6948-44686-23679-5909-13022-2167-7822,35765-53754-28378-70409-10471-41541-15589-11029,7320-11141-12012-6664-5239-13994-4566-15217,5142-9715-4532-17417-2066-8070-1607-9385,easy
10350-9454-51990-4539-6624-37855-3595-1871,11542-13340-33250-1365-8437-3087-12345-11861,10799-9803-10908-546-12075-1280-19083-1749,5935-5792-14490-2385-10407-992-9737-6530,6948-44686-23679-5909-13022-2167-7822-4952,53754-28378-70409-10471-41541-15589-11029-30641,11141-12012-6664-5239-13994-4566-15217-10846,9715-4532-17417-2066-8070-1607-9385-6073,hard
9454-51990-4539-6624-37855-3595-1871-5534,13340-33250-1365-8437-3087-12345-11861-21016,9803-10908-546-12075-1280-19083-1749-28621,5792-14490-2385-10407-992-9737-6530-10427,44686-23679-5909-13022-2167-7822-4952-12048,28378-70409-10471-41541-15589-11029-30641-45382,12012-6664-5239-13994-4566-15217-10846-32614,4532-17417-2066-8070-1607-9385-6073-5442,easy
51990-4539-6624-37855-3595-1871-5534-278570,33250-1365-8437-3087-12345-11861-21016-105534,10908-546-12075-1280-19083-1749-28621-13870,14490-2385-10407-992-9737-6530-10427-12050,23679-5909-13022-2167-7822-4952-12048-18650,70409-10471-41541-15589-11029-30641-45382-29493,6664-5239-13994-4566-15217-10846-32614-15453,17417-2066-8070-1607-9385-6073-5442-8327,easy
4539-6624-37855-3595-1871-5534-278570-15123,1365-8437-3087-12345-11861-21016-105534-15651,546-12075-1280-19083-1749-28621-13870-8141,2385-10407-992-9737-6530-10427-12050-6769,5909-13022-2167-7822-4952-12048-18650-7642,10471-41541-15589-11029-30641-45382-29493-31827,5239-13994-4566-15217-10846-32614-15453-18060,2066-8070-1607-9385-6073-5442-8327-6475,easy
6624-37855-3595-1871-5534-278570-15123-38703,8437-3087-12345-11861-21016-105534-15651-12661,12075-1280-19083-1749-28621-13870-8141-2154,10407-992-9737-6530-10427-12050-6769-4471,13022-2167-7822-4952-12048-18650-7642-1742,41541-15589-11029-30641-45382-29493-31827-6649,13994-4566-15217-10846-32614-15453-18060-2219,8070-1607-9385-6073-5442-8327-6475-2949,easy
37855-3595-1871-5534-278570-15123-38703-83635,3087-12345-11861-21016-105534-15651-12661-35121,1280-19083-1749-28621-13870-8141-2154-7669,992-9737-6530-10427-12050-6769-4471-1807,2167-7822-4952-12048-18650-7642-1742-2544,15589-11029-30641-45382-29493-31827-6649-9686,4566-15217-10846-32614-15453-18060-2219-3559,1607-9385-6073-5442-8327-6475-2949-3562,easy
3595-1871-5534-278570-15123-38703-83635-352378,12345-11861-21016-105534-15651-12661-35121-232443,19083-1749-28621-13870-8141-2154-7669-8741,9737-6530-10427-12050-6769-4471-1807-18423,7822-4952-12048-18650-7642-1742-2544-6306,11029-30641-45382-29493-31827-6649-9686-24475,15217-10846-32614-15453-18060-2219-3559-25736,9385-6073-5442-8327-6475-2949-3562-15360,easy
1871-5534-278570-15123-38703-83635-352378-98284,11861-21016-105534-15651-12661-35121-232443-30990,1749-28621-13870-8141-2154-7669-8741-4488,6530-10427-12050-6769-4471-1807-18423-3762,4952-12048-18650-7642-1742-2544-6306-3105,30641-45382-29493-31827-6649-9686-24475-8406,10846-32614-15453-18060-2219-3559-25736-2218,6073-5442-8327-6475-2949-3562-15360-2578,easy
5534-278570-15123-38703-83635-352378-98284-105015,21016-105534-15651-12661-35121-232443-30990-37186,28621-13870-8141-2154-7669-8741-4488-7242,10427-12050-6769-4471-1807-18423-3762-2038,12048-18650-7642-1742-2544-6306-3105-1390,45382-29493-31827-6649-9686-24475-8406-5390,32614-15453-18060-2219-3559-25736-2218-1231,5442-8327-6475-2949-3562-15360-2578-2543,easy
278570-15123-38703-83635-352378-98284-105015-11566,105534-15651-12661-35121-232443-30990-37186-36270,13870-8141-2154-7669-8741-4488-7242-23650,12050-6769-4471-1807-18423-3762-2038-5345,18650-7642-1742-2544-6306-3105-1390-3551,29493-31827-6649-9686-24475-8406-5390-35866,15453-18060-2219-3559-25736-2218-1231-16673,8327-6475-2949-3562-15360-2578-2543-6847,easy
15123-38703-83635-352378-98284-105015-11566-2259,15651-12661-35121-232443-30990-37186-36270-33609,8141-2154-7669-8741-4488-7242-23650-10354,6769-4471-1807-18423-3762-2038-5345-7698,7642-1742-2544-6306-3105-1390-3551-6544,31827-6649-9686-24475-8406-5390-35866-35152,18060-2219-3559-25736-2218-1231-16673-7400,6475-2949-3562-15360-2578-2543-6847-2306,easy
38703-83635-352378-98284-105015-11566-2259-5418,12661-35121-232443-30990-37186-36270-33609-11665,2154-7669-8741-4488-7242-23650-10354-29542,4471-1807-18423-3762-2038-5345-7698-11104,1742-2544-6306-3105-1390-3551-6544-14846,6649-9686-24475-8406-5390-35866-35152-27839,2219-3559-25736-2218-1231-16673-7400-9183,2949-3562-15360-2578-2543-6847-2306-5679,easy
83635-352378-98284-105015-11566-2259-5418-5418,35121-232443-30990-37186-36270-33609-11665-11665,7669-8741-4488-7242-23650-10354-29542-29542,1807-18423-3762-2038-5345-7698-11104-11104,2544-6306-3105-1390-3551-6544-14846-14846,9686-24475-8406-5390-35866-35152-27839-27839,3559-25736-2218-1231-16673-7400-9183-9183,3562-15360-2578-2543-6847-2306-5679-5679,easy
352378-98284-105015-11566-2259-5418-5418-4381,232443-30990-37186-36270-33609-11665-11665-35672,8741-4488-7242-23650-10354-29542-29542-19366,18423-3762-2038-5345-7698-11104-11104-28335,6306-3105-1390-3551-6544-14846-14846-15911,24475-8406-5390-35866-35152-27839-27839-36310,25736-2218-1231-16673-7400-9183-9183-23209,15360-2578-2543-6847-2306-5679-5679-5896,easy
98284-105015-11566-2259-5418-5418-4381-89023,30990-37186-36270-33609-11665-11665-35672-11192,4488-7242-23650-10354-29542-29542-19366-1115,3762-2038-5345-7698-11104-11104-28335-3826,3105-1390-3551-6544-14846-14846-15911-5206,8406-5390-35866-35152-27839-27839-36310-13645,2218-1231-16673-7400-9183-9183-23209-1842,2578-2543-6847-2306-5679-5679-5896-2284,easy
105015-11566-2259-5418-5418-4381-89023-125285,37186-36270-33609-11665-11665-35672-11192-37478,7242-23650-10354-29542-29542-19366-1115-1726,2038-5345-7698-11104-11104-28335-3826-1441,1390-3551-6544-14846-14846-15911-5206-2667,5390-35866-35152-27839-27839-36310-13645-5325,1231-16673-7400-9183-9183-23209-1842-2218,2543-6847-2306-5679-5679-5896-2284-1120,easy
11566-2259-5418-5418-4381-89023-125285-159705,36270-33609-11665-11665-35672-11192-37478-96899,23650-10354-29542-29542-19366-1115-1726-5999,5345-7698-11104-11104-28335-3826-1441-29014,3551-6544-14846-14846-15911-5206-2667-32649,35866-35152-27839-27839-36310-13645-5325-24478,16673-7400-9183-9183-23209-1842-2218-22515,6847-2306-5679-5679-5896-2284-1120-13696,easy
2259-5418-5418-4381-89023-125285-159705-224015,33609-11665-11665-35672-11192-37478-96899-78876,10354-29542-29542-19366-1115-1726-5999-15329,7698-11104-11104-28335-3826-1441-29014-13234,6544-14846-14846-15911-5206-2667-32649-13881,35152-27839-27839-36310-13645-5325-24478-21343,7400-9183-9183-23209-1842-2218-22515-8344,2306-5679-5679-5896-2284-1120-13696-5157,easy
5418-5418-4381-89023-125285-159705-224015-662389,11665-11665-35672-11192-37478-96899-78876-19137,29542-29542-19366-1115-1726-5999-15329-7922,11104-11104-28335-3826-1441-29014-13234-3113,14846-14846-15911-5206-2667-32649-13881-11540,27839-27839-36310-13645-5325-24478-21343-59932,9183-9183-23209-1842-2218-22515-8344-22312,5679-5679-5896-2284-1120-13696-5157-7896,easy
5418-4381-89023-125285-159705-224015-662389-1073018,11665-35672-11192-37478-96899-78876-19137-372959,29542-19366-1115-1726-5999-15329-7922-8550,11104-28335-3826-1441-29014-13234-3113-27862,14846-15911-5206-2667-32649-13881-11540-4294,27839-36310-13645-5325-24478-21343-59932-10671,9183-23209-1842-2218-22515-8344-22312-14368,5679-5896-2284-1120-13696-5157-7896-4058,easy
4381-89023-125285-159705-224015-662389-1073018-2730483,35672-11192-37478-96899-78876-19137-372959-444320,19366-1115-1726-5999-15329-7922-8550-107911,28335-3826-1441-29014-13234-3113-27862-24966,15911-5206-2667-32649-13881-11540-4294-42424,36310-13645-5325-24478-21343-59932-10671-94645,23209-1842-2218-22515-8344-22312-14368-36372,5896-2284-1120-13696-5157-7896-4058-15266,easy
89023-125285-159705-224015-662389-1073018-2730483-1273904,11192-37478-96899-78876-19137-372959-444320-52795,1115-1726-5999-15329-7922-8550-107911-2555,3826-1441-29014-13234-3113-27862-24966-6252,5206-2667-32649-13881-11540-4294-42424-8085,13645-5325-24478-21343-59932-10671-94645-7323,1842-2218-22515-8344-22312-14368-36372-2799,2284-1120-13696-5157-7896-4058-15266-4273,easy
125285-159705-224015-662389-1073018-2730483-1273904-8722,37478-96899-78876-19137-372959-444320-52795-33755,1726-5999-15329-7922-8550-107911-2555-2777,1441-29014-13234-3113-27862-24966-6252-10374,2667-32649-13881-11540-4294-42424-8085-3277,5325-24478-21343-59932-10671-94645-7323-7318,2218-22515-8344-22312-14368-36372-2799-5291,1120-13696-5157-7896-4058-15266-4273-3422,easy
159705-224015-662389-1073018-2730483-1273904-8722-8542,96899-78876-19137-372959-444320-52795-33755-5366,5999-15329-7922-8550-107911-2555-2777-761,29014-13234-3113-27862-24966-6252-10374-2083,32649-13881-11540-4294-42424-8085-3277-2583,24478-21343-59932-10671-94645-7323-7318-3482,22515-8344-22312-14368-36372-2799-5291-6099,13696-5157-7896-4058-15266-4273-3422-4549,easy
224015-662389-1073018-2730483-1273904-8722-8542-40229,78876-19137-372959-444320-52795-33755-5366-21400,15329-7922-8550-107911-2555-2777-761-28960,13234-3113-27862-24966-6252-10374-2083-10845,13881-11540-4294-42424-8085-3277-2583-31806,21343-59932-10671-94645-7323-7318-3482-41915,8344-22312-14368-36372-2799-5291-6099-16051,5157-7896-4058-15266-4273-3422-4549-6017,easy
662389-1073018-2730483-1273904-8722-8542-40229-1380541,19137-372959-444320-52795-33755-5366-21400-186801,7922-8550-107911-2555-2777-761-28960-16225,3113-27862-24966-6252-10374-2083-10845-32601,11540-4294-42424-8085-3277-2583-31806-17404,59932-10671-94645-7323-7318-3482-41915-68188,22312-14368-36372-2799-5291-6099-16051-15607,7896-4058-15266-4273-3422-4549-6017-11613,easy
1073018-2730483-1273904-8722-8542-40229-1380541-191887,372959-444320-52795-33755-5366-21400-186801-28184,8550-107911-2555-2777-761-28960-16225-4069,27862-24966-6252-10374-2083-10845-32601-4324,4294-42424-8085-3277-2583-31806-17404-3007,10671-94645-7323-7318-3482-41915-68188-9117,14368-36372-2799-5291-6099-16051-15607-8384,4058-15266-4273-3422-4549-6017-11613-1405,easy
2730483-1273904-8722-8542-40229-1380541-191887-8632,444320-52795-33755-5366-21400-186801-28184-55970,107911-2555-2777-761-28960-16225-4069-18947,24966-6252-10374-2083-10845-32601-4324-16200,42424-8085-3277-2583-31806-17404-3007-15053,94645-7323-7318-3482-41915-68188-9117-26199,36372-2799-5291-6099-16051-15607-8384-26283,15266-4273-3422-4549-6017-11613-1405-5019,easy
1273904-8722-8542-40229-1380541-191887-8632-28671,52795-33755-5366-21400-186801-28184-55970-43503,2555-2777-761-28960-16225-4069-18947-25352,6252-10374-2083-10845-32601-4324-16200-2633,8085-3277-2583-31806-17404-3007-15053-18169,7323-7318-3482-41915-68188-9117-26199-46200,2799-5291-6099-16051-15607-8384-26283-17525,4273-3422-4549-6017-11613-1405-5019-9923,hard
8722-8542-40229-1380541-191887-8632-28671-553850,33755-5366-21400-186801-28184-55970-43503-89459,2777-761-28960-16225-4069-18947-25352-3345,10374-2083-10845-32601-4324-16200-2633-4486,3277-2583-31806-17404-3007-15053-18169-1537,7318-3482-41915-68188-9117-26199-46200-12184,5291-6099-16051-15607-8384-26283-17525-3797,3422-4549-6017-11613-1405-5019-9923-1623,easy
8542-40229-1380541-191887-8632-28671-553850-111431,5366-21400-186801-28184-55970-43503-89459-39782,761-28960-16225-4069-18947-25352-3345-10713,2083-10845-32601-4324-16200-2633-4486-5308,2583-31806-17404-3007-15053-18169-1537-13723,3482-41915-68188-9117-26199-46200-12184-56225,6099-16051-15607-8384-26283-17525-3797-51809,4549-6017-11613-1405-5019-9923-1623-9600,easy
40229-1380541-191887-8632-28671-553850-111431-94977,21400-186801-28184-55970-43503-89459-39782-19268,28960-16225-4069-18947-25352-3345-10713-29249,10845-32601-4324-16200-2633-4486-5308-4357,31806-17404-3007-15053-18169-1537-13723-6836,41915-68188-9117-26199-46200-12184-56225-15560,16051-15607-8384-26283-17525-3797-51809-20857,6017-11613-1405-5019-9923-1623-9600-6531,easy
1380541-191887-8632-28671-553850-111431-94977-13822,186801-28184-55970-43503-89459-39782-19268-32300,16225-4069-18947-25352-3345-10713-29249-6822,32601-4324-16200-2633-4486-5308-4357-14752,17404-3007-15053-18169-1537-13723-6836-13192,68188-9117-26199-46200-12184-56225-15560-19982,15607-8384-26283-17525-3797-51809-20857-51220,11613-1405-5019-9923-1623-9600-6531-11339,easy
191887-8632-28671-553850-111431-94977-13822-6351,28184-55970-43503-89459-39782-19268-32300-2111,4069-18947-25352-3345-10713-29249-6822-2431,4324-16200-2633-4486-5308-4357-14752-361,3007-15053-18169-1537-13723-6836-13192-1154,9117-26199-46200-12184-56225-15560-19982-7634,8384-26283-17525-3797-51809-20857-51220-4166,1405-5019-9923-1623-9600-6531-11339-1684,easy
8632-28671-553850-111431-94977-13822-6351-452920,55970-43503-89459-39782-19268-32300-2111-9090,18947-25352-3345-10713-29249-6822-2431-14949,16200-2633-4486-5308-4357-14752-361-23978,15053-18169-1537-13723-6836-13192-1154-9781,26199-46200-12184-56225-15560-19982-7634-14779,26283-17525-3797-51809-20857-51220-4166-29576,5019-9923-1623-9600-6531-11339-1684-16583,easy
28671-553850-111431-94977-13822-6351-452920-15329,43503-89459-39782-19268-32300-2111-9090-15351,25352-3345-10713-29249-6822-2431-14949-4774,2633-4486-5308-4357-14752-361-23978-8241,18169-1537-13723-6836-13192-1154-9781-6823,46200-12184-56225-15560-19982-7634-14779-11026,17525-3797-51809-20857-51220-4166-29576-52364,9923-1623-9600-6531-11339-1684-16583-8875,hard
553850-111431-94977-13822-6351-452920-15329-106378,89459-39782-19268-32300-2111-9090-15351-132720,3345-10713-29249-6822-2431-14949-4774-64154,4486-5308-4357-14752-361-23978-8241-9911,1537-13723-6836-13192-1154-9781-6823-9295,12184-56225-15560-19982-7634-14779-11026-25567,3797-51809-20857-51220-4166-29576-52364-23196,1623-9600-6531-11339-1684-16583-8875-10434,hard
111431-94977-13822-6351-452920-15329-106378-44140,39782-19268-32300-2111-9090-15351-132720-20964,10713-29249-6822-2431-14949-4774-64154-15091,5308-4357-14752-361-23978-8241-9911-1975,13723-6836-13192-1154-9781-6823-9295-1881,56225-15560-19982-7634-14779-11026-25567-10697,51809-20857-51220-4166-29576-52364-23196-6515,9600-6531-11339-1684-16583-8875-10434-2110,easy
94977-13822-6351-452920-15329-106378-44140-1159974,19268-32300-2111-9090-15351-132720-20964-142798,29249-6822-2431-14949-4774-64154-15091-30141,4357-14752-361-23978-8241-9911-1975-13352,6836-13192-1154-9781-6823-9295-1881-5802,15560-19982-7634-14779-11026-25567-10697-29729,20857-51220-4166-29576-52364-23196-6515-7808,6531-11339-1684-16583-8875-10434-2110-11866,easy
13822-6351-452920-15329-106378-44140-1159974-5899,32300-2111-9090-15351-132720-20964-142798-9179,6822-2431-14949-4774-64154-15091-30141-8565,14752-361-23978-8241-9911-1975-13352-18097,13192-1154-9781-6823-9295-1881-5802-7594,19982-7634-14779-11026-25567-10697-29729-23023,51220-4166-29576-52364-23196-6515-7808-6380,11339-1684-16583-8875-10434-2110-11866-6245,easy
6351-452920-15329-106378-44140-1159974-5899-5453,2111-9090-15351-132720-20964-142798-9179-16337,2431-14949-4774-64154-15091-30141-8565-8865,361-23978-8241-9911-1975-13352-18097-9577,1154-9781-6823-9295-1881-5802-7594-8238,7634-14779-11026-25567-10697-29729-23023-39140,4166-29576-52364-23196-6515-7808-6380-25849,1684-16583-8875-10434-2110-11866-6245-7819,easy
452920-15329-106378-44140-1159974-5899-5453-43667,9090-15351-132720-20964-142798-9179-16337-53673,14949-4774-64154-15091-30141-8565-8865-30783,23978-8241-9911-1975-13352-18097-9577-26763,9781-6823-9295-1881-5802-7594-8238-15985,14779-11026-25567-10697-29729-23023-39140-46810,29576-52364-23196-6515-7808-6380-25849-13146,16583-8875-10434-2110-11866-6245-7819-8415,easy
15329-106378-44140-1159974-5899-5453-43667-9766,15351-132720-20964-142798-9179-16337-53673-9144,4774-64154-15091-30141-8565-8865-30783-5299,8241-9911-1975-13352-18097-9577-26763-7994,6823-9295-1881-5802-7594-8238-15985-7558,11026-25567-10697-29729-23023-39140-46810-13792,52364-23196-6515-7808-6380-25849-13146-34194,8875-10434-2110-11866-6245-7819-8415-8024,easy
106378-44140-1159974-5899-5453-43667-9766-62797,132720-20964-142798-9179-16337-53673-9144-26357,64154-15091-30141-8565-8865-30783-5299-2225,9911-1975-13352-18097-9577-26763-7994-1048,9295-1881-5802-7594-8238-15985-7558-5605,25567-10697-29729-23023-39140-46810-13792-11028,23196-6515-7808-6380-25849-13146-34194-7392,10434-2110-11866-6245-7819-8415-8024-1354,easy
44140-1159974-5899-5453-43667-9766-62797-27062,20964-142798-9179-16337-53673-9144-26357-14835,15091-30141-8565-8865-30783-5299-2225-4624,1975-13352-18097-9577-26763-7994-1048-8680,1881-5802-7594-8238-15985-7558-5605-8950,10697-29729-23023-39140-46810-13792-11028-29461,6515-7808-6380-25849-13146-34194-7392-9832,2110-11866-6245-7819-8415-8024-1354-6233,easy
1159974-5899-5453-43667-9766-62797-27062-3235,142798-9179-16337-53673-9144-26357-14835-12035,30141-8565-8865-30783-5299-2225-4624-8055,13352-18097-9577-26763-7994-1048-8680-12751,5802-7594-8238-15985-7558-5605-8950-7297,29729-23023-39140-46810-13792-11028-29461-80162,7808-6380-25849-13146-34194-7392-9832-36242,11866-6245-7819-8415-8024-1354-6233-4260,easy
5899-5453-43667-9766-62797-27062-3235-1661,9179-16337-53673-9144-26357-14835-12035-11582,8565-8865-30783-5299-2225-4624-8055-1734,18097-9577-26763-7994-1048-8680-12751-3519,7594-8238-15985-7558-5605-8950-7297-6396,23023-39140-46810-13792-11028-29461-80162-43228,6380-25849-13146-34194-7392-9832-36242-10538,6245-7819-8415-8024-1354-6233-4260-13198,easy
5453-43667-9766-62797-27062-3235-1661-4889,16337-53673-9144-26357-14835-12035-11582-7133,8865-30783-5299-2225-4624-8055-1734-2433,9577-26763-7994-1048-8680-12751-3519-5038,8238-15985-7558-5605-8950-7297-6396-8314,39140-46810-13792-11028-29461-80162-43228-16793,25849-13146-34194-7392-9832-36242-10538-21282,7819-8415-8024-1354-6233-4260-13198-7477,easy
43667-9766-62797-27062-3235-1661-4889-4728,53673-9144-26357-14835-12035-11582-7133-10466,30783-5299-2225-4624-8055-1734-2433-3001,26763-7994-1048-8680-12751-3519-5038-5523,15985-7558-5605-8950-7297-6396-8314-9324,46810-13792-11028-29461-80162-43228-16793-18845,13146-34194-7392-9832-36242-10538-21282-15772,8415-8024-1354-6233-4260-13198-7477-6793,easy
9766-62797-27062-3235-1661-4889-4728-33294,9144-26357-14835-12035-11582-7133-10466-13303,5299-2225-4624-8055-1734-2433-3001-5294,7994-1048-8680-12751-3519-5038-5523-2609,7558-5605-8950-7297-6396-8314-9324-6765,13792-11028-29461-80162-43228-16793-18845-74870,34194-7392-9832-36242-10538-21282-15772-17460,8024-1354-6233-4260-13198-7477-6793-6289,easy
62797-27062-3235-1661-4889-4728-33294-20700,26357-14835-12035-11582-7133-10466-13303-28260,2225-4624-8055-1734-2433-3001-5294-15138,1048-8680-12751-3519-5038-5523-2609-31256,5605-8950-7297-6396-8314-9324-6765-11462,11028-29461-80162-43228-16793-18845-74870-24920,7392-9832-36242-10538-21282-15772-17460-16748,1354-6233-4260-13198-7477-6793-6289-8076,easy
27062-3235-1661-4889-4728-33294-20700-6521,14835-12035-11582-7133-10466-13303-28260-15865,4624-8055-1734-2433-3001-5294-15138-1565,8680-12751-3519-5038-5523-2609-31256-3536,8950-7297-6396-8314-9324-6765-11462-6499,29461-80162-43228-16793-18845-74870-24920-66237,9832-36242-10538-21282-15772-17460-16748-31490,6233-4260-13198-7477-6793-6289-8076-6582,easy
3235-1661-4889-4728-33294-20700-6521-4587,12035-11582-7133-10466-13303-28260-15865-36372,8055-1734-2433-3001-5294-15138-1565-4118,12751-3519-5038-5523-2609-31256-3536-23105,7297-6396-8314-9324-6765-11462-6499-7183,80162-43228-16793-18845-74870-24920-66237-25992,36242-10538-21282-15772-17460-16748-31490-26080,4260-13198-7477-6793-6289-8076-6582-5357,easy
1661-4889-4728-33294-20700-6521-4587-1340,11582-7133-10466-13303-28260-15865-36372-6641,1734-2433-3001-5294-15138-1565-4118-5921,3519-5038-5523-2609-31256-3536-23105-1139,6396-8314-9324-6765-11462-6499-7183-9297,43228-16793-18845-74870-24920-66237-25992-24613,10538-21282-15772-17460-16748-31490-26080-30743,13198-7477-6793-6289-8076-6582-5357-7900,easy
4889-4728-33294-20700-6521-4587-1340-6128,7133-10466-13303-28260-15865-36372-6641-17346,2433-3001-5294-15138-1565-4118-5921-4154,5038-5523-2609-31256-3536-23105-1139-12274,8314-9324-6765-11462-6499-7183-9297-6405,16793-18845-74870-24920-66237-25992-24613-17856,21282-15772-17460-16748-31490-26080-30743-13839,7477-6793-6289-8076-6582-5357-7900-4940,easy
4728-33294-20700-6521-4587-1340-6128-15396,10466-13303-28260-15865-36372-6641-17346-14326,3001-5294-15138-1565-4118-5921-4154-16899,5523-2609-31256-3536-23105-1139-12274-5105,9324-6765-11462-6499-7183-9297-6405-10314,18845-74870-24920-66237-25992-24613-17856-46618,15772-17460-16748-31490-26080-30743-13839-14433,6793-6289-8076-6582-5357-7900-4940-11455,easy
33294-20700-6521-4587-1340-6128-15396-33916,13303-28260-15865-36372-6641-17346-14326-25017,5294-15138-1565-4118-5921-4154-16899-8935,2609-31256-3536-23105-1139-12274-5105-6466,6765-11462-6499-7183-9297-6405-10314-13689,74870-24920-66237-25992-24613-17856-46618-16266,17460-16748-31490-26080-30743-13839-14433-40596,6289-8076-6582-5357-7900-4940-11455-7161,easy
20700-6521-4587-1340-6128-15396-33916-8767,28260-15865-36372-6641-17346-14326-25017-20969,15138-1565-4118-5921-4154-16899-8935-2804,31256-3536-23105-1139-12274-5105-6466-11440,11462-6499-7183-9297-6405-10314-13689-8552,24920-66237-25992-24613-17856-46618-16266-15334,16748-31490-26080-30743-13839-14433-40596-12153,8076-6582-5357-7900-4940-11455-7161-6224,easy
6521-4587-1340-6128-15396-33916-8767-5921,15865-36372-6641-17346-14326-25017-20969-7766,1565-4118-5921-4154-16899-8935-2804-6198,3536-23105-1139-12274-5105-6466-11440-5594,6499-7183-9297-6405-10314-13689-8552-1707,66237-25992-24613-17856-46618-16266-15334-36767,31490-26080-30743-13839-14433-40596-12153-12299,6582-5357-7900-4940-11455-7161-6224-17433,easy
4587-1340-6128-15396-33916-8767-5921-5687,36372-6641-17346-14326-25017-20969-7766-11004,4118-5921-4154-16899-8935-2804-6198-2210,23105-1139-12274-5105-6466-11440-5594-15457,7183-9297-6405-10314-13689-8552-1707-4758,25992-24613-17856-46618-16266-15334-36767-13853,26080-30743-13839-14433-40596-12153-12299-38339,5357-7900-4940-11455-7161-6224-17433-7579,easy
