delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
2233494-993019-3582106-298306-85355-82948-582164-540217,442393-57975-188559-9203-99379-14023-126569-40740,165090-5152-80945-1477-1469-15887-75075-11816,76767-2910-115731-2013-5186-2731-14111-4318,101962-9741-118954-781-14343-5424-27193-6970,68753-8745-65031-2671-4444-4849-63983-4556,48745-9281-16888-1808-3049-1238-21507-1665,20551-5211-13495-499-2781-1050-21044-1461,easy
993019-3582106-298306-85355-82948-582164-540217-1166827,57975-188559-9203-99379-14023-126569-40740-237840,5152-80945-1477-1469-15887-75075-11816-59170,2910-115731-2013-5186-2731-14111-4318-57083,9741-118954-781-14343-5424-27193-6970-22789,8745-65031-2671-4444-4849-63983-4556-32988,9281-16888-1808-3049-1238-21507-1665-26096,5211-13495-499-2781-1050-21044-1461-30124,easy
3582106-298306-85355-82948-582164-540217-1166827-1472138,188559-9203-99379-14023-126569-40740-237840-625970,80945-1477-1469-15887-75075-11816-59170-44025,115731-2013-5186-2731-14111-4318-57083-38629,118954-781-14343-5424-27193-6970-22789-63833,65031-2671-4444-4849-63983-4556-32988-51259,16888-1808-3049-1238-21507-1665-26096-30988,13495-499-2781-1050-21044-1461-30124-33579,easy
298306-85355-82948-582164-540217-1166827-1472138-233989,9203-99379-14023-126569-40740-237840-625970-84526,1477-1469-15887-75075-11816-59170-44025-28196,2013-5186-2731-14111-4318-57083-38629-30803,781-14343-5424-27193-6970-22789-63833-6831,2671-4444-4849-63983-4556-32988-51259-17335,1808-3049-1238-21507-1665-26096-30988-12337,499-2781-1050-21044-1461-30124-33579-3346,easy
85355-82948-582164-540217-1166827-1472138-233989-478111,99379-14023-126569-40740-237840-625970-84526-750162,1469-15887-75075-11816-59170-44025-28196-56036,5186-2731-14111-4318-57083-38629-30803-89711,14343-5424-27193-6970-22789-63833-6831-65985,4444-4849-63983-4556-32988-51259-17335-62168,3049-1238-21507-1665-26096-30988-12337-19155,2781-1050-21044-1461-30124-33579-3346-12950,hard
82948-582164-540217-1166827-1472138-233989-478111-694184,14023-126569-40740-237840-625970-84526-750162-272101,15887-75075-11816-59170-44025-28196-56036-190012,2731-14111-4318-57083-38629-30803-89711-67999,5424-27193-6970-22789-63833-6831-65985-101239,4849-63983-4556-32988-51259-17335-62168-26053,1238-21507-1665-26096-30988-12337-19155-11206,1050-21044-1461-30124-33579-3346-12950-18681,hard
582164-540217-1166827-1472138-233989-478111-694184-1493873,126569-40740-237840-625970-84526-750162-272101-703136,75075-11816-59170-44025-28196-56036-190012-86957,14111-4318-57083-38629-30803-89711-67999-55513,27193-6970-22789-63833-6831-65985-101239-80187,63983-4556-32988-51259-17335-62168-26053-33820,21507-1665-26096-30988-12337-19155-11206-11827,21044-1461-30124-33579-3346-12950-18681-12007,easy
540217-1166827-1472138-233989-478111-694184-1493873-268015,40740-237840-625970-84526-750162-272101-703136-13438,11816-59170-44025-28196-56036-190012-86957-8433,4318-57083-38629-30803-89711-67999-55513-6797,6970-22789-63833-6831-65985-101239-80187-7782,4556-32988-51259-17335-62168-26053-33820-2966,1665-26096-30988-12337-19155-11206-11827-2130,1461-30124-33579-3346-12950-18681-12007-965,easy
1166827-1472138-233989-478111-694184-1493873-268015-651108,237840-625970-84526-750162-272101-703136-13438-78795,59170-44025-28196-56036-190012-86957-8433-21558,57083-38629-30803-89711-67999-55513-6797-10775,22789-63833-6831-65985-101239-80187-7782-4076,32988-51259-17335-62168-26053-33820-2966-8075,26096-30988-12337-19155-11206-11827-2130-5888,30124-33579-3346-12950-18681-12007-965-3507,easy
1472138-233989-478111-694184-1493873-268015-651108-1572391,625970-84526-750162-272101-703136-13438-78795-562078,44025-28196-56036-190012-86957-8433-21558-264911,38629-30803-89711-67999-55513-6797-10775-66613,63833-6831-65985-101239-80187-7782-4076-26376,51259-17335-62168-26053-33820-2966-8075-90776,30988-12337-19155-11206-11827-2130-5888-15249,33579-3346-12950-18681-12007-965-3507-13951,easy
233989-478111-694184-1493873-268015-651108-1572391-898395,84526-750162-272101-703136-13438-78795-562078-79623,28196-56036-190012-86957-8433-21558-264911-19228,30803-89711-67999-55513-6797-10775-66613-18300,6831-65985-101239-80187-7782-4076-26376-13777,17335-62168-26053-33820-2966-8075-90776-12061,12337-19155-11206-11827-2130-5888-15249-41002,3346-12950-18681-12007-965-3507-13951-13239,easy
478111-694184-1493873-268015-651108-1572391-898395-887721,750162-272101-703136-13438-78795-562078-79623-32565,56036-190012-86957-8433-21558-264911-19228-35350,89711-67999-55513-6797-10775-66613-18300-4875,65985-101239-80187-7782-4076-26376-13777-9660,62168-26053-33820-2966-8075-90776-12061-17244,19155-11206-11827-2130-5888-15249-41002-9407,12950-18681-12007-965-3507-13951-13239-7693,hard
694184-1493873-268015-651108-1572391-898395-887721-2237378,272101-703136-13438-78795-562078-79623-32565-393953,190012-86957-8433-21558-264911-19228-35350-41603,67999-55513-6797-10775-66613-18300-4875-61876,101239-80187-7782-4076-26376-13777-9660-71228,26053-33820-2966-8075-90776-12061-17244-93325,11206-11827-2130-5888-15249-41002-9407-34835,18681-12007-965-3507-13951-13239-7693-17731,easy
1493873-268015-651108-1572391-898395-887721-2237378-748846,703136-13438-78795-562078-79623-32565-393953-27065,86957-8433-21558-264911-19228-35350-41603-10418,55513-6797-10775-66613-18300-4875-61876-7048,80187-7782-4076-26376-13777-9660-71228-14918,33820-2966-8075-90776-12061-17244-93325-11233,11827-2130-5888-15249-41002-9407-34835-13946,12007-965-3507-13951-13239-7693-17731-2601,easy
268015-651108-1572391-898395-887721-2237378-748846-51891,13438-78795-562078-79623-32565-393953-27065-17946,8433-21558-264911-19228-35350-41603-10418-13652,6797-10775-66613-18300-4875-61876-7048-4478,7782-4076-26376-13777-9660-71228-14918-5269,2966-8075-90776-12061-17244-93325-11233-2028,2130-5888-15249-41002-9407-34835-13946-1685,965-3507-13951-13239-7693-17731-2601-1887,easy
651108-1572391-898395-887721-2237378-748846-51891-210537,78795-562078-79623-32565-393953-27065-17946-65811,21558-264911-19228-35350-41603-10418-13652-15435,10775-66613-18300-4875-61876-7048-4478-32723,4076-26376-13777-9660-71228-14918-5269-11218,8075-90776-12061-17244-93325-11233-2028-17074,5888-15249-41002-9407-34835-13946-1685-2276,3507-13951-13239-7693-17731-2601-1887-6609,easy
1572391-898395-887721-2237378-748846-51891-210537-1698275,562078-79623-32565-393953-27065-17946-65811-54683,264911-19228-35350-41603-10418-13652-15435-31139,66613-18300-4875-61876-7048-4478-32723-9605,26376-13777-9660-71228-14918-5269-11218-8558,90776-12061-17244-93325-11233-2028-17074-10164,15249-41002-9407-34835-13946-1685-2276-8943,13951-13239-7693-17731-2601-1887-6609-6569,easy
898395-887721-2237378-748846-51891-210537-1698275-1388218,79623-32565-393953-27065-17946-65811-54683-190252,19228-35350-41603-10418-13652-15435-31139-89249,18300-4875-61876-7048-4478-32723-9605-24170,13777-9660-71228-14918-5269-11218-8558-60182,12061-17244-93325-11233-2028-17074-10164-79710,41002-9407-34835-13946-1685-2276-8943-47163,13239-7693-17731-2601-1887-6609-6569-18102,easy
887721-2237378-748846-51891-210537-1698275-1388218-572234,32565-393953-27065-17946-65811-54683-190252-57782,35350-41603-10418-13652-15435-31139-89249-43651,4875-61876-7048-4478-32723-9605-24170-22854,9660-71228-14918-5269-11218-8558-60182-14850,17244-93325-11233-2028-17074-10164-79710-15982,9407-34835-13946-1685-2276-8943-47163-25037,7693-17731-2601-1887-6609-6569-18102-5533,hard
2237378-748846-51891-210537-1698275-1388218-572234-1009510,393953-27065-17946-65811-54683-190252-57782-80355,41603-10418-13652-15435-31139-89249-43651-23789,61876-7048-4478-32723-9605-24170-22854-30621,71228-14918-5269-11218-8558-60182-14850-49233,93325-11233-2028-17074-10164-79710-15982-21283,34835-13946-1685-2276-8943-47163-25037-21360,17731-2601-1887-6609-6569-18102-5533-2905,easy
748846-51891-210537-1698275-1388218-572234-1009510-1469345,27065-17946-65811-54683-190252-57782-80355-538908,10418-13652-15435-31139-89249-43651-23789-69627,7048-4478-32723-9605-24170-22854-30621-103793,14918-5269-11218-8558-60182-14850-49233-159302,11233-2028-17074-10164-79710-15982-21283-45421,13946-1685-2276-8943-47163-25037-21360-17202,2601-1887-6609-6569-18102-5533-2905-22363,hard
51891-210537-1698275-1388218-572234-1009510-1469345-1131962,17946-65811-54683-190252-57782-80355-538908-1132699,13652-15435-31139-89249-43651-23789-69627-21421,4478-32723-9605-24170-22854-30621-103793-20226,5269-11218-8558-60182-14850-49233-159302-125664,2028-17074-10164-79710-15982-21283-45421-53368,1685-2276-8943-47163-25037-21360-17202-59233,1887-6609-6569-18102-5533-2905-22363-28394,easy
210537-1698275-1388218-572234-1009510-1469345-1131962-2057454,65811-54683-190252-57782-80355-538908-1132699-69468,15435-31139-89249-43651-23789-69627-21421-21648,32723-9605-24170-22854-30621-103793-20226-49399,11218-8558-60182-14850-49233-159302-125664-35507,17074-10164-79710-15982-21283-45421-53368-19755,2276-8943-47163-25037-21360-17202-59233-10267,6609-6569-18102-5533-2905-22363-28394-5734,easy
1698275-1388218-572234-1009510-1469345-1131962-2057454-1830358,54683-190252-57782-80355-538908-1132699-69468-62940,31139-89249-43651-23789-69627-21421-21648-27244,9605-24170-22854-30621-103793-20226-49399-18979,8558-60182-14850-49233-159302-125664-35507-12209,10164-79710-15982-21283-45421-53368-19755-14693,8943-47163-25037-21360-17202-59233-10267-11051,6569-18102-5533-2905-22363-28394-5734-3311,hard
1388218-572234-1009510-1469345-1131962-2057454-1830358-809313,190252-57782-80355-538908-1132699-69468-62940-67189,89249-43651-23789-69627-21421-21648-27244-14681,24170-22854-30621-103793-20226-49399-18979-13579,60182-14850-49233-159302-125664-35507-12209-25043,79710-15982-21283-45421-53368-19755-14693-5212,47163-25037-21360-17202-59233-10267-11051-6887,18102-5533-2905-22363-28394-5734-3311-2717,easy
572234-1009510-1469345-1131962-2057454-1830358-809313-1288525,57782-80355-538908-1132699-69468-62940-67189-56614,43651-23789-69627-21421-21648-27244-14681-21994,22854-30621-103793-20226-49399-18979-13579-17533,14850-49233-159302-125664-35507-12209-25043-16423,15982-21283-45421-53368-19755-14693-5212-25138,25037-21360-17202-59233-10267-11051-6887-7563,5533-2905-22363-28394-5734-3311-2717-1606,easy
1009510-1469345-1131962-2057454-1830358-809313-1288525-567638,80355-538908-1132699-69468-62940-67189-56614-52106,23789-69627-21421-21648-27244-14681-21994-43383,30621-103793-20226-49399-18979-13579-17533-37806,49233-159302-125664-35507-12209-25043-16423-17048,21283-45421-53368-19755-14693-5212-25138-16467,21360-17202-59233-10267-11051-6887-7563-7805,2905-22363-28394-5734-3311-2717-1606-5727,easy
1469345-1131962-2057454-1830358-809313-1288525-567638-2438694,538908-1132699-69468-62940-67189-56614-52106-122542,69627-21421-21648-27244-14681-21994-43383-167474,103793-20226-49399-18979-13579-17533-37806-86711,159302-125664-35507-12209-25043-16423-17048-85461,45421-53368-19755-14693-5212-25138-16467-172108,17202-59233-10267-11051-6887-7563-7805-27862,22363-28394-5734-3311-2717-1606-5727-24101,easy
1131962-2057454-1830358-809313-1288525-567638-2438694-50342,1132699-69468-62940-67189-56614-52106-122542-21582,21421-21648-27244-14681-21994-43383-167474-4717,20226-49399-18979-13579-17533-37806-86711-3573,125664-35507-12209-25043-16423-17048-85461-5981,53368-19755-14693-5212-25138-16467-172108-3591,59233-10267-11051-6887-7563-7805-27862-1211,28394-5734-3311-2717-1606-5727-24101-957,easy
2057454-1830358-809313-1288525-567638-2438694-50342-225663,69468-62940-67189-56614-52106-122542-21582-8255,21648-27244-14681-21994-43383-167474-4717-2916,49399-18979-13579-17533-37806-86711-3573-2961,35507-12209-25043-16423-17048-85461-5981-1493,19755-14693-5212-25138-16467-172108-3591-3057,10267-11051-6887-7563-7805-27862-1211-1088,5734-3311-2717-1606-5727-24101-957-481,easy
1830358-809313-1288525-567638-2438694-50342-225663-546966,62940-67189-56614-52106-122542-21582-8255-179139,27244-14681-21994-43383-167474-4717-2916-25409,18979-13579-17533-37806-86711-3573-2961-7205,12209-25043-16423-17048-85461-5981-1493-15701,14693-5212-25138-16467-172108-3591-3057-21447,11051-6887-7563-7805-27862-1211-1088-5312,3311-2717-1606-5727-24101-957-481-6667,easy
809313-1288525-567638-2438694-50342-225663-546966-921222,67189-56614-52106-122542-21582-8255-179139-60829,14681-21994-43383-167474-4717-2916-25409-33590,13579-17533-37806-86711-3573-2961-7205-10021,25043-16423-17048-85461-5981-1493-15701-35334,5212-25138-16467-172108-3591-3057-21447-19687,6887-7563-7805-27862-1211-1088-5312-8770,2717-1606-5727-24101-957-481-6667-3338,easy
1288525-567638-2438694-50342-225663-546966-921222-33180,56614-52106-122542-21582-8255-179139-60829-34682,21994-43383-167474-4717-2916-25409-33590-2300,17533-37806-86711-3573-2961-7205-10021-2764,16423-17048-85461-5981-1493-15701-35334-1824,25138-16467-172108-3591-3057-21447-19687-4256,7563-7805-27862-1211-1088-5312-8770-2851,1606-5727-24101-957-481-6667-3338-1099,easy
567638-2438694-50342-225663-546966-921222-33180-1483004,52106-122542-21582-8255-179139-60829-34682-904471,43383-167474-4717-2916-25409-33590-2300-54816,37806-86711-3573-2961-7205-10021-2764-175577,17048-85461-5981-1493-15701-35334-1824-99508,16467-172108-3591-3057-21447-19687-4256-44911,7805-27862-1211-1088-5312-8770-2851-60496,5727-24101-957-481-6667-3338-1099-19902,easy
2438694-50342-225663-546966-921222-33180-1483004-1462291,122542-21582-8255-179139-60829-34682-904471-137031,167474-4717-2916-25409-33590-2300-54816-29767,86711-3573-2961-7205-10021-2764-175577-61468,85461-5981-1493-15701-35334-1824-99508-25183,172108-3591-3057-21447-19687-4256-44911-25560,27862-1211-1088-5312-8770-2851-60496-6255,24101-957-481-6667-3338-1099-19902-9342,easy
50342-225663-546966-921222-33180-1483004-1462291-990451,21582-8255-179139-60829-34682-904471-137031-386078,4717-2916-25409-33590-2300-54816-29767-151072,3573-2961-7205-10021-2764-175577-61468-54000,5981-1493-15701-35334-1824-99508-25183-75042,3591-3057-21447-19687-4256-44911-25560-28126,1211-1088-5312-8770-2851-60496-6255-36537,957-481-6667-3338-1099-19902-9342-16510,easy
225663-546966-921222-33180-1483004-1462291-990451-50923,8255-179139-60829-34682-904471-137031-386078-10442,2916-25409-33590-2300-54816-29767-151072-4305,2961-7205-10021-2764-175577-61468-54000-5142,1493-15701-35334-1824-99508-25183-75042-1214,3057-21447-19687-4256-44911-25560-28126-2148,1088-5312-8770-2851-60496-6255-36537-1549,481-6667-3338-1099-19902-9342-16510-1240,hard
546966-921222-33180-1483004-1462291-990451-50923-119342,179139-60829-34682-904471-137031-386078-10442-12181,25409-33590-2300-54816-29767-151072-4305-10280,7205-10021-2764-175577-61468-54000-5142-3906,15701-35334-1824-99508-25183-75042-1214-4013,21447-19687-4256-44911-25560-28126-2148-4207,5312-8770-2851-60496-6255-36537-1549-1532,6667-3338-1099-19902-9342-16510-1240-1144,easy
921222-33180-1483004-1462291-990451-50923-119342-188238,60829-34682-904471-137031-386078-10442-12181-41954,33590-2300-54816-29767-151072-4305-10280-3799,10021-2764-175577-61468-54000-5142-3906-3091,35334-1824-99508-25183-75042-1214-4013-2759,19687-4256-44911-25560-28126-2148-4207-3855,8770-2851-60496-6255-36537-1549-1532-1152,3338-1099-19902-9342-16510-1240-1144-564,easy
33180-1483004-1462291-990451-50923-119342-188238-239966,34682-904471-137031-386078-10442-12181-41954-211742,2300-54816-29767-151072-4305-10280-3799-3700,2764-175577-61468-54000-5142-3906-3091-25311,1824-99508-25183-75042-1214-4013-2759-6608,4256-44911-25560-28126-2148-4207-3855-27028,2851-60496-6255-36537-1549-1532-1152-7391,1099-19902-9342-16510-1240-1144-564-6859,easy
1483004-1462291-990451-50923-119342-188238-239966-2073031,904471-137031-386078-10442-12181-41954-211742-440385,54816-29767-151072-4305-10280-3799-3700-251587,175577-61468-54000-5142-3906-3091-25311-62980,99508-25183-75042-1214-4013-2759-6608-42337,44911-25560-28126-2148-4207-3855-27028-101378,60496-6255-36537-1549-1532-1152-7391-31047,19902-9342-16510-1240-1144-564-6859-32403,easy
1462291-990451-50923-119342-188238-239966-2073031-1217081,137031-386078-10442-12181-41954-211742-440385-18650,29767-151072-4305-10280-3799-3700-251587-15499,61468-54000-5142-3906-3091-25311-62980-9230,25183-75042-1214-4013-2759-6608-42337-7089,25560-28126-2148-4207-3855-27028-101378-31711,6255-36537-1549-1532-1152-7391-31047-3147,9342-16510-1240-1144-564-6859-32403-3918,easy
990451-50923-119342-188238-239966-2073031-1217081-700657,386078-10442-12181-41954-211742-440385-18650-105812,151072-4305-10280-3799-3700-251587-15499-4182,54000-5142-3906-3091-25311-62980-9230-8129,75042-1214-4013-2759-6608-42337-7089-14547,28126-2148-4207-3855-27028-101378-31711-14501,36537-1549-1532-1152-7391-31047-3147-16042,16510-1240-1144-564-6859-32403-3918-3360,easy
50923-119342-188238-239966-2073031-1217081-700657-1070006,10442-12181-41954-211742-440385-18650-105812-251045,4305-10280-3799-3700-251587-15499-4182-8411,5142-3906-3091-25311-62980-9230-8129-9147,1214-4013-2759-6608-42337-7089-14547-27603,2148-4207-3855-27028-101378-31711-14501-19900,1549-1532-1152-7391-31047-3147-16042-13976,1240-1144-564-6859-32403-3918-3360-5288,easy
119342-188238-239966-2073031-1217081-700657-1070006-437458,12181-41954-211742-440385-18650-105812-251045-17890,10280-3799-3700-251587-15499-4182-8411-4409,3906-3091-25311-62980-9230-8129-9147-4112,4013-2759-6608-42337-7089-14547-27603-3916,4207-3855-27028-101378-31711-14501-19900-4540,1532-1152-7391-31047-3147-16042-13976-1052,1144-564-6859-32403-3918-3360-5288-1348,easy
188238-239966-2073031-1217081-700657-1070006-437458-1989740,41954-211742-440385-18650-105812-251045-17890-25226,3799-3700-251587-15499-4182-8411-4409-80707,3091-25311-62980-9230-8129-9147-4112-15234,2759-6608-42337-7089-14547-27603-3916-5890,3855-27028-101378-31711-14501-19900-4540-29574,1152-7391-31047-3147-16042-13976-1052-6316,564-6859-32403-3918-3360-5288-1348-2504,easy
239966-2073031-1217081-700657-1070006-437458-1989740-979060,211742-440385-18650-105812-251045-17890-25226-130527,3700-251587-15499-4182-8411-4409-80707-19491,25311-62980-9230-8129-9147-4112-15234-10503,6608-42337-7089-14547-27603-3916-5890-16419,27028-101378-31711-14501-19900-4540-29574-10550,7391-31047-3147-16042-13976-1052-6316-4945,6859-32403-3918-3360-5288-1348-2504-8576,hard
2073031-1217081-700657-1070006-437458-1989740-979060-67033,440385-18650-105812-251045-17890-25226-130527-47022,251587-15499-4182-8411-4409-80707-19491-4839,62980-9230-8129-9147-4112-15234-10503-5544,42337-7089-14547-27603-3916-5890-16419-1597,101378-31711-14501-19900-4540-29574-10550-2579,31047-3147-16042-13976-1052-6316-4945-1918,32403-3918-3360-5288-1348-2504-8576-1330,easy
1217081-700657-1070006-437458-1989740-979060-67033-220644,18650-105812-251045-17890-25226-130527-47022-591802,15499-4182-8411-4409-80707-19491-4839-72861,9230-8129-9147-4112-15234-10503-5544-68303,7089-14547-27603-3916-5890-16419-1597-88303,31711-14501-19900-4540-29574-10550-2579-54951,3147-16042-13976-1052-6316-4945-1918-41982,3918-3360-5288-1348-2504-8576-1330-20839,easy
700657-1070006-437458-1989740-979060-67033-220644-335258,105812-251045-17890-25226-130527-47022-591802-18803,4182-8411-4409-80707-19491-4839-72861-5658,8129-9147-4112-15234-10503-5544-68303-3753,14547-27603-3916-5890-16419-1597-88303-7091,14501-19900-4540-29574-10550-2579-54951-2289,16042-13976-1052-6316-4945-1918-41982-2842,3360-5288-1348-2504-8576-1330-20839-1001,hard
1070006-437458-1989740-979060-67033-220644-335258-864074,251045-17890-25226-130527-47022-591802-18803-52476,8411-4409-80707-19491-4839-72861-5658-21076,9147-4112-15234-10503-5544-68303-3753-22324,27603-3916-5890-16419-1597-88303-7091-24155,19900-4540-29574-10550-2579-54951-2289-18894,13976-1052-6316-4945-1918-41982-2842-7039,5288-1348-2504-8576-1330-20839-1001-6834,easy
437458-1989740-979060-67033-220644-335258-864074-277344,17890-25226-130527-47022-591802-18803-52476-183263,4409-80707-19491-4839-72861-5658-21076-12131,4112-15234-10503-5544-68303-3753-22324-2743,3916-5890-16419-1597-88303-7091-24155-5614,4540-29574-10550-2579-54951-2289-18894-9083,1052-6316-4945-1918-41982-2842-7039-12722,1348-2504-8576-1330-20839-1001-6834-8200,easy
1989740-979060-67033-220644-335258-864074-277344-175091,25226-130527-47022-591802-18803-52476-183263-19011,80707-19491-4839-72861-5658-21076-12131-6110,15234-10503-5544-68303-3753-22324-2743-6002,5890-16419-1597-88303-7091-24155-5614-4895,29574-10550-2579-54951-2289-18894-9083-9977,6316-4945-1918-41982-2842-7039-12722-1497,2504-8576-1330-20839-1001-6834-8200-1578,easy
979060-67033-220644-335258-864074-277344-175091-136515,130527-47022-591802-18803-52476-183263-19011-36213,19491-4839-72861-5658-21076-12131-6110-1107,10503-5544-68303-3753-22324-2743-6002-5216,16419-1597-88303-7091-24155-5614-4895-1979,10550-2579-54951-2289-18894-9083-9977-6522,4945-1918-41982-2842-7039-12722-1497-4469,8576-1330-20839-1001-6834-8200-1578-642,hard
67033-220644-335258-864074-277344-175091-136515-503987,47022-591802-18803-52476-183263-19011-36213-1348614,4839-72861-5658-21076-12131-6110-1107-320854,5544-68303-3753-22324-2743-6002-5216-12715,1597-88303-7091-24155-5614-4895-1979-35671,2579-54951-2289-18894-9083-9977-6522-36620,1918-41982-2842-7039-12722-1497-4469-9196,1330-20839-1001-6834-8200-1578-642-18203,easy
220644-335258-864074-277344-175091-136515-503987-311774,591802-18803-52476-183263-19011-36213-1348614-81274,72861-5658-21076-12131-6110-1107-320854-4925,68303-3753-22324-2743-6002-5216-12715-3291,88303-7091-24155-5614-4895-1979-35671-5894,54951-2289-18894-9083-9977-6522-36620-1683,41982-2842-7039-12722-1497-4469-9196-1305,20839-1001-6834-8200-1578-642-18203-1943,easy
335258-864074-277344-175091-136515-503987-311774-186030,18803-52476-183263-19011-36213-1348614-81274-18879,5658-21076-12131-6110-1107-320854-4925-4976,3753-22324-2743-6002-5216-12715-3291-3855,7091-24155-5614-4895-1979-35671-5894-2790,2289-18894-9083-9977-6522-36620-1683-3151,2842-7039-12722-1497-4469-9196-1305-2250,1001-6834-8200-1578-642-18203-1943-1098,easy
864074-277344-175091-136515-503987-311774-186030-334393,52476-183263-19011-36213-1348614-81274-18879-167550,21076-12131-6110-1107-320854-4925-4976-40969,22324-2743-6002-5216-12715-3291-3855-32205,24155-5614-4895-1979-35671-5894-2790-22711,18894-9083-9977-6522-36620-1683-3151-13877,7039-12722-1497-4469-9196-1305-2250-8657,6834-8200-1578-642-18203-1943-1098-2183,easy
277344-175091-136515-503987-311774-186030-334393-859457,183263-19011-36213-1348614-81274-18879-167550-248531,12131-6110-1107-320854-4925-4976-40969-25827,2743-6002-5216-12715-3291-3855-32205-33796,5614-4895-1979-35671-5894-2790-22711-24030,9083-9977-6522-36620-1683-3151-13877-17518,12722-1497-4469-9196-1305-2250-8657-10153,8200-1578-642-18203-1943-1098-2183-13389,easy
175091-136515-503987-311774-186030-334393-859457-2064665,19011-36213-1348614-81274-18879-167550-248531-316285,6110-1107-320854-4925-4976-40969-25827-31400,6002-5216-12715-3291-3855-32205-33796-63216,4895-1979-35671-5894-2790-22711-24030-20561,9977-6522-36620-1683-3151-13877-17518-97091,1497-4469-9196-1305-2250-8657-10153-34335,1578-642-18203-1943-1098-2183-13389-13990,easy
136515-503987-311774-186030-334393-859457-2064665-526014,36213-1348614-81274-18879-167550-248531-316285-336752,1107-320854-4925-4976-40969-25827-31400-17591,5216-12715-3291-3855-32205-33796-63216-22271,1979-35671-5894-2790-22711-24030-20561-24745,6522-36620-1683-3151-13877-17518-97091-16981,4469-9196-1305-2250-8657-10153-34335-17998,642-18203-1943-1098-2183-13389-13990-6342,easy
503987-311774-186030-334393-859457-2064665-526014-1504855,1348614-81274-18879-167550-248531-316285-336752-692050,320854-4925-4976-40969-25827-31400-17591-132368,12715-3291-3855-32205-33796-63216-22271-13826,35671-5894-2790-22711-24030-20561-24745-67306,36620-1683-3151-13877-17518-97091-16981-60981,9196-1305-2250-8657-10153-34335-17998-38958,18203-1943-1098-2183-13389-13990-6342-18376,easy
311774-186030-334393-859457-2064665-526014-1504855-791029,81274-18879-167550-248531-316285-336752-692050-228825,4925-4976-40969-25827-31400-17591-132368-39867,3291-3855-32205-33796-63216-22271-13826-54859,5894-2790-22711-24030-20561-24745-67306-20440,1683-3151-13877-17518-97091-16981-60981-18518,1305-2250-8657-10153-34335-17998-38958-23673,1943-1098-2183-13389-13990-6342-18376-6876,easy
186030-334393-859457-2064665-526014-1504855-791029-791029,18879-167550-248531-316285-336752-692050-228825-228825,4976-40969-25827-31400-17591-132368-39867-39867,3855-32205-33796-63216-22271-13826-54859-54859,2790-22711-24030-20561-24745-67306-20440-20440,3151-13877-17518-97091-16981-60981-18518-18518,2250-8657-10153-34335-17998-38958-23673-23673,1098-2183-13389-13990-6342-18376-6876-6876,easy
334393-859457-2064665-526014-1504855-791029-791029-358886,167550-248531-316285-336752-692050-228825-228825-486080,40969-25827-31400-17591-132368-39867-39867-19259,32205-33796-63216-22271-13826-54859-54859-10644,22711-24030-20561-24745-67306-20440-20440-25397,13877-17518-97091-16981-60981-18518-18518-31062,8657-10153-34335-17998-38958-23673-23673-23689,2183-13389-13990-6342-18376-6876-6876-18153,easy
859457-2064665-526014-1504855-791029-791029-358886-435015,248531-316285-336752-692050-228825-228825-486080-268714,25827-31400-17591-132368-39867-39867-19259-58563,33796-63216-22271-13826-54859-54859-10644-31924,24030-20561-24745-67306-20440-20440-25397-24290,17518-97091-16981-60981-18518-18518-31062-18185,10153-34335-17998-38958-23673-23673-23689-21979,13389-13990-6342-18376-6876-6876-18153-32948,easy
2064665-526014-1504855-791029-791029-358886-435015-698730,316285-336752-692050-228825-228825-486080-268714-40592,31400-17591-132368-39867-39867-19259-58563-12118,63216-22271-13826-54859-54859-10644-31924-9496,20561-24745-67306-20440-20440-25397-24290-13533,97091-16981-60981-18518-18518-31062-18185-5536,34335-17998-38958-23673-23673-23689-21979-12178,13990-6342-18376-6876-6876-18153-32948-6758,easy
526014-1504855-791029-791029-358886-435015-698730-771846,336752-692050-228825-228825-486080-268714-40592-363350,17591-132368-39867-39867-19259-58563-12118-36985,22271-13826-54859-54859-10644-31924-9496-31116,24745-67306-20440-20440-25397-24290-13533-17940,16981-60981-18518-18518-31062-18185-5536-20867,17998-38958-23673-23673-23689-21979-12178-13799,6342-18376-6876-6876-18153-32948-6758-17731,easy
1504855-791029-791029-358886-435015-698730-771846-1030378,692050-228825-228825-486080-268714-40592-363350-351384,132368-39867-39867-19259-58563-12118-36985-40205,13826-54859-54859-10644-31924-9496-31116-67110,67306-20440-20440-25397-24290-13533-17940-42705,60981-18518-18518-31062-18185-5536-20867-172796,38958-23673-23673-23689-21979-12178-13799-47546,18376-6876-6876-18153-32948-6758-17731-50482,easy
791029-791029-358886-435015-698730-771846-1030378-750153,228825-228825-486080-268714-40592-363350-351384-490652,39867-39867-19259-58563-12118-36985-40205-174870,54859-54859-10644-31924-9496-31116-67110-38135,20440-20440-25397-24290-13533-17940-42705-27953,18518-18518-31062-18185-5536-20867-172796-38322,23673-23673-23689-21979-12178-13799-47546-26579,6876-6876-18153-32948-6758-17731-50482-32945,easy
