delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
36726-3475-86053-3195-37578-1047067-1546324-54806,18433-5678-22616-10602-18692-299909-101394-2140,10212-4722-14688-8387-4806-24827-26234-1911,1208-10566-3247-7028-1856-4087-17554-669,1708-12736-3844-2920-2172-5545-44728-1819,1349-4688-4529-2651-1435-7950-18974-2109,713-1797-6609-4135-1008-4266-20003-492,736-2167-2153-3544-924-2029-4555-760,easy
3475-86053-3195-37578-1047067-1546324-54806-1357391,5678-22616-10602-18692-299909-101394-2140-586674,4722-14688-8387-4806-24827-26234-1911-199683,10566-3247-7028-1856-4087-17554-669-18348,12736-3844-2920-2172-5545-44728-1819-8050,4688-4529-2651-1435-7950-18974-2109-13802,1797-6609-4135-1008-4266-20003-492-4662,2167-2153-3544-924-2029-4555-760-3963,easy
86053-3195-37578-1047067-1546324-54806-1357391-1311088,22616-10602-18692-299909-101394-2140-586674-156875,14688-8387-4806-24827-26234-1911-199683-2382,3247-7028-1856-4087-17554-669-18348-12600,3844-2920-2172-5545-44728-1819-8050-9245,4529-2651-1435-7950-18974-2109-13802-3439,6609-4135-1008-4266-20003-492-4662-873,2153-3544-924-2029-4555-760-3963-541,easy
3195-37578-1047067-1546324-54806-1357391-1311088-153250,10602-18692-299909-101394-2140-586674-156875-25750,8387-4806-24827-26234-1911-199683-2382-313,7028-1856-4087-17554-669-18348-12600-2155,2920-2172-5545-44728-1819-8050-9245-1651,2651-1435-7950-18974-2109-13802-3439-919,4135-1008-4266-20003-492-4662-873-871,3544-924-2029-4555-760-3963-541-355,easy
37578-1047067-1546324-54806-1357391-1311088-153250-410163,18692-299909-101394-2140-586674-156875-25750-51695,4806-24827-26234-1911-199683-2382-313-24477,1856-4087-17554-669-18348-12600-2155-71207,2172-5545-44728-1819-8050-9245-1651-11429,1435-7950-18974-2109-13802-3439-919-25731,1008-4266-20003-492-4662-873-871-5448,924-2029-4555-760-3963-541-355-7934,easy
1047067-1546324-54806-1357391-1311088-153250-410163-1230874,299909-101394-2140-586674-156875-25750-51695-158228,24827-26234-1911-199683-2382-313-24477-3776,4087-17554-669-18348-12600-2155-71207-22128,5545-44728-1819-8050-9245-1651-11429-12716,7950-18974-2109-13802-3439-919-25731-6668,4266-20003-492-4662-873-871-5448-1789,2029-4555-760-3963-541-355-7934-2893,easy
1546324-54806-1357391-1311088-153250-410163-1230874-147657,101394-2140-586674-156875-25750-51695-158228-42253,26234-1911-199683-2382-313-24477-3776-15073,17554-669-18348-12600-2155-71207-22128-5951,44728-1819-8050-9245-1651-11429-12716-3075,18974-2109-13802-3439-919-25731-6668-3905,20003-492-4662-873-871-5448-1789-1052,4555-760-3963-541-355-7934-2893-592,easy
54806-1357391-1311088-153250-410163-1230874-147657-12309,2140-586674-156875-25750-51695-158228-42253-963,1911-199683-2382-313-24477-3776-15073-2590,669-18348-12600-2155-71207-22128-5951-1221,1819-8050-9245-1651-11429-12716-3075-476,2109-13802-3439-919-25731-6668-3905-963,492-4662-873-871-5448-1789-1052-650,760-3963-541-355-7934-2893-592-222,easy
1357391-1311088-153250-410163-1230874-147657-12309-3935,586674-156875-25750-51695-158228-42253-963-3509,199683-2382-313-24477-3776-15073-2590-4707,18348-12600-2155-71207-22128-5951-1221-3362,8050-9245-1651-11429-12716-3075-476-1135,13802-3439-919-25731-6668-3905-963-4541,4662-873-871-5448-1789-1052-650-1763,3963-541-355-7934-2893-592-222-1683,easy
1311088-153250-410163-1230874-147657-12309-3935-986052,156875-25750-51695-158228-42253-963-3509-158047,2382-313-24477-3776-15073-2590-4707-14721,12600-2155-71207-22128-5951-1221-3362-18470,9245-1651-11429-12716-3075-476-1135-54791,3439-919-25731-6668-3905-963-4541-6503,873-871-5448-1789-1052-650-1763-3500,541-355-7934-2893-592-222-1683-3483,easy
153250-410163-1230874-147657-12309-3935-986052-51533,25750-51695-158228-42253-963-3509-158047-14717,313-24477-3776-15073-2590-4707-14721-15649,2155-71207-22128-5951-1221-3362-18470-2177,1651-11429-12716-3075-476-1135-54791-5253,919-25731-6668-3905-963-4541-6503-2437,871-5448-1789-1052-650-1763-3500-1750,355-7934-2893-592-222-1683-3483-564,easy
410163-1230874-147657-12309-3935-986052-51533-11452,51695-158228-42253-963-3509-158047-14717-24354,24477-3776-15073-2590-4707-14721-15649-12026,71207-22128-5951-1221-3362-18470-2177-7025,11429-12716-3075-476-1135-54791-5253-3270,25731-6668-3905-963-4541-6503-2437-2751,5448-1789-1052-650-1763-3500-1750-1161,7934-2893-592-222-1683-3483-564-970,easy
1230874-147657-12309-3935-986052-51533-11452-360815,158228-42253-963-3509-158047-14717-24354-105191,3776-15073-2590-4707-14721-15649-12026-21240,22128-5951-1221-3362-18470-2177-7025-33323,12716-3075-476-1135-54791-5253-3270-16363,6668-3905-963-4541-6503-2437-2751-10103,1789-1052-650-1763-3500-1750-1161-4957,2893-592-222-1683-3483-564-970-1965,easy
147657-12309-3935-986052-51533-11452-360815-150814,42253-963-3509-158047-14717-24354-105191-13474,15073-2590-4707-14721-15649-12026-21240-621,5951-1221-3362-18470-2177-7025-33323-1996,3075-476-1135-54791-5253-3270-16363-1470,3905-963-4541-6503-2437-2751-10103-523,1052-650-1763-3500-1750-1161-4957-421,592-222-1683-3483-564-970-1965-112,easy
12309-3935-986052-51533-11452-360815-150814-1933036,963-3509-158047-14717-24354-105191-13474-229525,2590-4707-14721-15649-12026-21240-621-9154,1221-3362-18470-2177-7025-33323-1996-18943,476-1135-54791-5253-3270-16363-1470-18150,963-4541-6503-2437-2751-10103-523-7557,650-1763-3500-1750-1161-4957-421-4162,222-1683-3483-564-970-1965-112-2200,easy
3935-986052-51533-11452-360815-150814-1933036-501699,3509-158047-14717-24354-105191-13474-229525-98285,4707-14721-15649-12026-21240-621-9154-12409,3362-18470-2177-7025-33323-1996-18943-3949,1135-54791-5253-3270-16363-1470-18150-5792,4541-6503-2437-2751-10103-523-7557-2606,1763-3500-1750-1161-4957-421-4162-3210,1683-3483-564-970-1965-112-2200-1330,hard
986052-51533-11452-360815-150814-1933036-501699-11998,158047-14717-24354-105191-13474-229525-98285-8877,14721-15649-12026-21240-621-9154-12409-833,18470-2177-7025-33323-1996-18943-3949-4208,54791-5253-3270-16363-1470-18150-5792-10714,6503-2437-2751-10103-523-7557-2606-9496,3500-1750-1161-4957-421-4162-3210-8191,3483-564-970-1965-112-2200-1330-1608,hard
51533-11452-360815-150814-1933036-501699-11998-581063,14717-24354-105191-13474-229525-98285-8877-65721,15649-12026-21240-621-9154-12409-833-3005,2177-7025-33323-1996-18943-3949-4208-3829,5253-3270-16363-1470-18150-5792-10714-6181,2437-2751-10103-523-7557-2606-9496-2213,1750-1161-4957-421-4162-3210-8191-691,564-970-1965-112-2200-1330-1608-738,hard
11452-360815-150814-1933036-501699-11998-581063-11779,24354-105191-13474-229525-98285-8877-65721-18262,12026-21240-621-9154-12409-833-3005-3934,7025-33323-1996-18943-3949-4208-3829-3185,3270-16363-1470-18150-5792-10714-6181-3610,2751-10103-523-7557-2606-9496-2213-3747,1161-4957-421-4162-3210-8191-691-1167,970-1965-112-2200-1330-1608-738-670,easy
360815-150814-1933036-501699-11998-581063-11779-633919,105191-13474-229525-98285-8877-65721-18262-70585,21240-621-9154-12409-833-3005-3934-2690,33323-1996-18943-3949-4208-3829-3185-6741,16363-1470-18150-5792-10714-6181-3610-3426,10103-523-7557-2606-9496-2213-3747-1612,4957-421-4162-3210-8191-691-1167-729,1965-112-2200-1330-1608-738-670-972,easy
150814-1933036-501699-11998-581063-11779-633919-11506,13474-229525-98285-8877-65721-18262-70585-6795,621-9154-12409-833-3005-3934-2690-1887,1996-18943-3949-4208-3829-3185-6741-4227,1470-18150-5792-10714-6181-3610-3426-2650,523-7557-2606-9496-2213-3747-1612-1479,421-4162-3210-8191-691-1167-729-486,112-2200-1330-1608-738-670-972-533,easy
1933036-501699-11998-581063-11779-633919-11506-8903,229525-98285-8877-65721-18262-70585-6795-22688,9154-12409-833-3005-3934-2690-1887-3215,18943-3949-4208-3829-3185-6741-4227-1755,18150-5792-10714-6181-3610-3426-2650-1431,7557-2606-9496-2213-3747-1612-1479-1649,4162-3210-8191-691-1167-729-486-978,2200-1330-1608-738-670-972-533-780,easy
501699-11998-581063-11779-633919-11506-8903-2131333,98285-8877-65721-18262-70585-6795-22688-50327,12409-833-3005-3934-2690-1887-3215-17687,3949-4208-3829-3185-6741-4227-1755-3657,5792-10714-6181-3610-3426-2650-1431-4922,2606-9496-2213-3747-1612-1479-1649-4104,3210-8191-691-1167-729-486-978-5085,1330-1608-738-670-972-533-780-4866,easy
11998-581063-11779-633919-11506-8903-2131333-5730,8877-65721-18262-70585-6795-22688-50327-7662,833-3005-3934-2690-1887-3215-17687-5747,4208-3829-3185-6741-4227-1755-3657-6048,10714-6181-3610-3426-2650-1431-4922-4037,9496-2213-3747-1612-1479-1649-4104-3614,8191-691-1167-729-486-978-5085-1700,1608-738-670-972-533-780-4866-2133,easy
581063-11779-633919-11506-8903-2131333-5730-1392,65721-18262-70585-6795-22688-50327-7662-15487,3005-3934-2690-1887-3215-17687-5747-1398,3829-3185-6741-4227-1755-3657-6048-8085,6181-3610-3426-2650-1431-4922-4037-5314,2213-3747-1612-1479-1649-4104-3614-7366,691-1167-729-486-978-5085-1700-3265,738-670-972-533-780-4866-2133-1105,easy
11779-633919-11506-8903-2131333-5730-1392-72557,18262-70585-6795-22688-50327-7662-15487-40037,3934-2690-1887-3215-17687-5747-1398-23586,3185-6741-4227-1755-3657-6048-8085-12952,3610-3426-2650-1431-4922-4037-5314-6490,3747-1612-1479-1649-4104-3614-7366-3513,1167-729-486-978-5085-1700-3265-1734,670-972-533-780-4866-2133-1105-3011,easy
633919-11506-8903-2131333-5730-1392-72557-54980,70585-6795-22688-50327-7662-15487-40037-46664,2690-1887-3215-17687-5747-1398-23586-25515,6741-4227-1755-3657-6048-8085-12952-17392,3426-2650-1431-4922-4037-5314-6490-5920,1612-1479-1649-4104-3614-7366-3513-8873,729-486-978-5085-1700-3265-1734-4277,972-533-780-4866-2133-1105-3011-2797,easy
11506-8903-2131333-5730-1392-72557-54980-1829169,6795-22688-50327-7662-15487-40037-46664-78256,1887-3215-17687-5747-1398-23586-25515-87560,4227-1755-3657-6048-8085-12952-17392-15538,2650-1431-4922-4037-5314-6490-5920-10442,1479-1649-4104-3614-7366-3513-8873-13294,486-978-5085-1700-3265-1734-4277-7655,533-780-4866-2133-1105-3011-2797-5584,easy
8903-2131333-5730-1392-72557-54980-1829169-90517,22688-50327-7662-15487-40037-46664-78256-6889,3215-17687-5747-1398-23586-25515-87560-3830,1755-3657-6048-8085-12952-17392-15538-1816,1431-4922-4037-5314-6490-5920-10442-3264,1649-4104-3614-7366-3513-8873-13294-1374,978-5085-1700-3265-1734-4277-7655-687,780-4866-2133-1105-3011-2797-5584-615,easy
2131333-5730-1392-72557-54980-1829169-90517-1935512,50327-7662-15487-40037-46664-78256-6889-157120,17687-5747-1398-23586-25515-87560-3830-15289,3657-6048-8085-12952-17392-15538-1816-7625,4922-4037-5314-6490-5920-10442-3264-2638,4104-3614-7366-3513-8873-13294-1374-3580,5085-1700-3265-1734-4277-7655-687-3317,4866-2133-1105-3011-2797-5584-615-2267,easy
5730-1392-72557-54980-1829169-90517-1935512-3913,7662-15487-40037-46664-78256-6889-157120-5888,5747-1398-23586-25515-87560-3830-15289-5075,6048-8085-12952-17392-15538-1816-7625-2572,4037-5314-6490-5920-10442-3264-2638-5826,3614-7366-3513-8873-13294-1374-3580-1830,1700-3265-1734-4277-7655-687-3317-4598,2133-1105-3011-2797-5584-615-2267-1316,easy
1392-72557-54980-1829169-90517-1935512-3913-309927,15487-40037-46664-78256-6889-157120-5888-158853,1398-23586-25515-87560-3830-15289-5075-23926,8085-12952-17392-15538-1816-7625-2572-18381,5314-6490-5920-10442-3264-2638-5826-6420,7366-3513-8873-13294-1374-3580-1830-7410,3265-1734-4277-7655-687-3317-4598-3759,1105-3011-2797-5584-615-2267-1316-989,easy
72557-54980-1829169-90517-1935512-3913-309927-56647,40037-46664-78256-6889-157120-5888-158853-10027,23586-25515-87560-3830-15289-5075-23926-1625,12952-17392-15538-1816-7625-2572-18381-1782,6490-5920-10442-3264-2638-5826-6420-1110,3513-8873-13294-1374-3580-1830-7410-669,1734-4277-7655-687-3317-4598-3759-217,3011-2797-5584-615-2267-1316-989-329,easy
54980-1829169-90517-1935512-3913-309927-56647-4588,46664-78256-6889-157120-5888-158853-10027-6283,25515-87560-3830-15289-5075-23926-1625-7117,17392-15538-1816-7625-2572-18381-1782-2161,5920-10442-3264-2638-5826-6420-1110-5728,8873-13294-1374-3580-1830-7410-669-5225,4277-7655-687-3317-4598-3759-217-1386,2797-5584-615-2267-1316-989-329-1216,easy
1829169-90517-1935512-3913-309927-56647-4588-6387,78256-6889-157120-5888-158853-10027-6283-10862,87560-3830-15289-5075-23926-1625-7117-7626,15538-1816-7625-2572-18381-1782-2161-5471,10442-3264-2638-5826-6420-1110-5728-1186,13294-1374-3580-1830-7410-669-5225-2168,7655-687-3317-4598-3759-217-1386-2993,5584-615-2267-1316-989-329-1216-1910,hard
90517-1935512-3913-309927-56647-4588-6387-60026,6889-157120-5888-158853-10027-6283-10862-77057,3830-15289-5075-23926-1625-7117-7626-17633,1816-7625-2572-18381-1782-2161-5471-16072,3264-2638-5826-6420-1110-5728-1186-10463,1374-3580-1830-7410-669-5225-2168-3953,687-3317-4598-3759-217-1386-2993-2109,615-2267-1316-989-329-1216-1910-1214,hard
1935512-3913-309927-56647-4588-6387-60026-13911,157120-5888-158853-10027-6283-10862-77057-11023,15289-5075-23926-1625-7117-7626-17633-6221,7625-2572-18381-1782-2161-5471-16072-3949,2638-5826-6420-1110-5728-1186-10463-8335,3580-1830-7410-669-5225-2168-3953-11683,3317-4598-3759-217-1386-2993-2109-3795,2267-1316-989-329-1216-1910-1214-1915,easy
3913-309927-56647-4588-6387-60026-13911-3619,5888-158853-10027-6283-10862-77057-11023-10614,5075-23926-1625-7117-7626-17633-6221-6280,2572-18381-1782-2161-5471-16072-3949-1590,5826-6420-1110-5728-1186-10463-8335-3333,1830-7410-669-5225-2168-3953-11683-4432,4598-3759-217-1386-2993-2109-3795-3675,1316-989-329-1216-1910-1214-1915-1868,easy
309927-56647-4588-6387-60026-13911-3619-125531,158853-10027-6283-10862-77057-11023-10614-69011,23926-1625-7117-7626-17633-6221-6280-13946,18381-1782-2161-5471-16072-3949-1590-6337,6420-1110-5728-1186-10463-8335-3333-1198,7410-669-5225-2168-3953-11683-4432-1449,3759-217-1386-2993-2109-3795-3675-1791,989-329-1216-1910-1214-1915-1868-391,easy
56647-4588-6387-60026-13911-3619-125531-9304,10027-6283-10862-77057-11023-10614-69011-4328,1625-7117-7626-17633-6221-6280-13946-3813,1782-2161-5471-16072-3949-1590-6337-1044,1110-5728-1186-10463-8335-3333-1198-1616,669-5225-2168-3953-11683-4432-1449-1682,217-1386-2993-2109-3795-3675-1791-2036,329-1216-1910-1214-1915-1868-391-664,easy
4588-6387-60026-13911-3619-125531-9304-72903,6283-10862-77057-11023-10614-69011-4328-48194,7117-7626-17633-6221-6280-13946-3813-17097,2161-5471-16072-3949-1590-6337-1044-1840,5728-1186-10463-8335-3333-1198-1616-12343,5225-2168-3953-11683-4432-1449-1682-1999,1386-2993-2109-3795-3675-1791-2036-2482,1216-1910-1214-1915-1868-391-664-1067,easy
6387-60026-13911-3619-125531-9304-72903-1407033,10862-77057-11023-10614-69011-4328-48194-187634,7626-17633-6221-6280-13946-3813-17097-45350,5471-16072-3949-1590-6337-1044-1840-26546,1186-10463-8335-3333-1198-1616-12343-28868,2168-3953-11683-4432-1449-1682-1999-18574,2993-2109-3795-3675-1791-2036-2482-6354,1910-1214-1915-1868-391-664-1067-5941,easy
60026-13911-3619-125531-9304-72903-1407033-436862,77057-11023-10614-69011-4328-48194-187634-168190,17633-6221-6280-13946-3813-17097-45350-4881,16072-3949-1590-6337-1044-1840-26546-7220,10463-8335-3333-1198-1616-12343-28868-1735,3953-11683-4432-1449-1682-1999-18574-7434,2109-3795-3675-1791-2036-2482-6354-4826,1214-1915-1868-391-664-1067-5941-2036,easy
13911-3619-125531-9304-72903-1407033-436862-420438,11023-10614-69011-4328-48194-187634-168190-17609,6221-6280-13946-3813-17097-45350-4881-14449,3949-1590-6337-1044-1840-26546-7220-53105,8335-3333-1198-1616-12343-28868-1735-17575,11683-4432-1449-1682-1999-18574-7434-32794,3795-3675-1791-2036-2482-6354-4826-9793,1915-1868-391-664-1067-5941-2036-6105,easy
3619-125531-9304-72903-1407033-436862-420438-246113,10614-69011-4328-48194-187634-168190-17609-23434,6280-13946-3813-17097-45350-4881-14449-3232,1590-6337-1044-1840-26546-7220-53105-2768,3333-1198-1616-12343-28868-1735-17575-4337,4432-1449-1682-1999-18574-7434-32794-1737,3675-1791-2036-2482-6354-4826-9793-1381,1868-391-664-1067-5941-2036-6105-704,easy
125531-9304-72903-1407033-436862-420438-246113-88216,69011-4328-48194-187634-168190-17609-23434-20802,13946-3813-17097-45350-4881-14449-3232-11919,6337-1044-1840-26546-7220-53105-2768-7092,1198-1616-12343-28868-1735-17575-4337-3099,1449-1682-1999-18574-7434-32794-1737-3404,1791-2036-2482-6354-4826-9793-1381-1124,391-664-1067-5941-2036-6105-704-1623,easy
9304-72903-1407033-436862-420438-246113-88216-254602,4328-48194-187634-168190-17609-23434-20802-22880,3813-17097-45350-4881-14449-3232-11919-8064,1044-1840-26546-7220-53105-2768-7092-7688,1616-12343-28868-1735-17575-4337-3099-2964,1682-1999-18574-7434-32794-1737-3404-2682,2036-2482-6354-4826-9793-1381-1124-1491,664-1067-5941-2036-6105-704-1623-1224,easy
72903-1407033-436862-420438-246113-88216-254602-611730,48194-187634-168190-17609-23434-20802-22880-80286,17097-45350-4881-14449-3232-11919-8064-36017,1840-26546-7220-53105-2768-7092-7688-52307,12343-28868-1735-17575-4337-3099-2964-15062,1999-18574-7434-32794-1737-3404-2682-13282,2482-6354-4826-9793-1381-1124-1491-3420,1067-5941-2036-6105-704-1623-1224-1154,easy
1407033-436862-420438-246113-88216-254602-611730-67531,187634-168190-17609-23434-20802-22880-80286-35106,45350-4881-14449-3232-11919-8064-36017-10452,26546-7220-53105-2768-7092-7688-52307-7692,28868-1735-17575-4337-3099-2964-15062-8729,18574-7434-32794-1737-3404-2682-13282-6738,6354-4826-9793-1381-1124-1491-3420-859,5941-2036-6105-704-1623-1224-1154-2166,easy
436862-420438-246113-88216-254602-611730-67531-6085,168190-17609-23434-20802-22880-80286-35106-11317,4881-14449-3232-11919-8064-36017-10452-8620,7220-53105-2768-7092-7688-52307-7692-17750,1735-17575-4337-3099-2964-15062-8729-12965,7434-32794-1737-3404-2682-13282-6738-12707,4826-9793-1381-1124-1491-3420-859-7772,2036-6105-704-1623-1224-1154-2166-10367,easy
420438-246113-88216-254602-611730-67531-6085-26810,17609-23434-20802-22880-80286-35106-11317-10870,14449-3232-11919-8064-36017-10452-8620-55773,53105-2768-7092-7688-52307-7692-17750-22191,17575-4337-3099-2964-15062-8729-12965-29085,32794-1737-3404-2682-13282-6738-12707-12624,9793-1381-1124-1491-3420-859-7772-11210,6105-704-1623-1224-1154-2166-10367-7367,easy
246113-88216-254602-611730-67531-6085-26810-76383,23434-20802-22880-80286-35106-11317-10870-58471,3232-11919-8064-36017-10452-8620-55773-4550,2768-7092-7688-52307-7692-17750-22191-4645,4337-3099-2964-15062-8729-12965-29085-1206,1737-3404-2682-13282-6738-12707-12624-2524,1381-1124-1491-3420-859-7772-11210-957,704-1623-1224-1154-2166-10367-7367-399,easy
88216-254602-611730-67531-6085-26810-76383-5662,20802-22880-80286-35106-11317-10870-58471-39988,11919-8064-36017-10452-8620-55773-4550-2793,7092-7688-52307-7692-17750-22191-4645-3957,3099-2964-15062-8729-12965-29085-1206-2821,3404-2682-13282-6738-12707-12624-2524-1949,1124-1491-3420-859-7772-11210-957-2353,1623-1224-1154-2166-10367-7367-399-1084,easy
254602-611730-67531-6085-26810-76383-5662-5131,22880-80286-35106-11317-10870-58471-39988-11893,8064-36017-10452-8620-55773-4550-2793-3472,7688-52307-7692-17750-22191-4645-3957-1694,2964-15062-8729-12965-29085-1206-2821-2974,2682-13282-6738-12707-12624-2524-1949-3157,1491-3420-859-7772-11210-957-2353-1837,1224-1154-2166-10367-7367-399-1084-629,easy
611730-67531-6085-26810-76383-5662-5131-21724,80286-35106-11317-10870-58471-39988-11893-24265,36017-10452-8620-55773-4550-2793-3472-5381,52307-7692-17750-22191-4645-3957-1694-1390,15062-8729-12965-29085-1206-2821-2974-2571,13282-6738-12707-12624-2524-1949-3157-661,3420-859-7772-11210-957-2353-1837-857,1154-2166-10367-7367-399-1084-629-379,easy
67531-6085-26810-76383-5662-5131-21724-310803,35106-11317-10870-58471-39988-11893-24265-107834,10452-8620-55773-4550-2793-3472-5381-55361,7692-17750-22191-4645-3957-1694-1390-11487,8729-12965-29085-1206-2821-2974-2571-13864,6738-12707-12624-2524-1949-3157-661-8081,859-7772-11210-957-2353-1837-857-7344,2166-10367-7367-399-1084-629-379-2918,hard
6085-26810-76383-5662-5131-21724-310803-7082,11317-10870-58471-39988-11893-24265-107834-5981,8620-55773-4550-2793-3472-5381-55361-5194,17750-22191-4645-3957-1694-1390-11487-5826,12965-29085-1206-2821-2974-2571-13864-4656,12707-12624-2524-1949-3157-661-8081-3273,7772-11210-957-2353-1837-857-7344-1650,10367-7367-399-1084-629-379-2918-1153,hard
26810-76383-5662-5131-21724-310803-7082-227379,10870-58471-39988-11893-24265-107834-5981-15254,55773-4550-2793-3472-5381-55361-5194-4508,22191-4645-3957-1694-1390-11487-5826-2974,29085-1206-2821-2974-2571-13864-4656-1269,12624-2524-1949-3157-661-8081-3273-1379,11210-957-2353-1837-857-7344-1650-729,7367-399-1084-629-379-2918-1153-548,easy
76383-5662-5131-21724-310803-7082-227379-324883,58471-39988-11893-24265-107834-5981-15254-17694,4550-2793-3472-5381-55361-5194-4508-15060,4645-3957-1694-1390-11487-5826-2974-6158,1206-2821-2974-2571-13864-4656-1269-5471,2524-1949-3157-661-8081-3273-1379-3681,957-2353-1837-857-7344-1650-729-1941,399-1084-629-379-2918-1153-548-2384,easy
5662-5131-21724-310803-7082-227379-324883-459735,39988-11893-24265-107834-5981-15254-17694-122007,2793-3472-5381-55361-5194-4508-15060-23426,3957-1694-1390-11487-5826-2974-6158-14635,2821-2974-2571-13864-4656-1269-5471-91779,1949-3157-661-8081-3273-1379-3681-27708,2353-1837-857-7344-1650-729-1941-44900,1084-629-379-2918-1153-548-2384-7364,easy
5131-21724-310803-7082-227379-324883-459735-1012183,11893-24265-107834-5981-15254-17694-122007-411661,3472-5381-55361-5194-4508-15060-23426-7199,1694-1390-11487-5826-2974-6158-14635-63810,2974-2571-13864-4656-1269-5471-91779-27449,3157-661-8081-3273-1379-3681-27708-7419,1837-857-7344-1650-729-1941-44900-2798,629-379-2918-1153-548-2384-7364-2759,easy
21724-310803-7082-227379-324883-459735-1012183-1713789,24265-107834-5981-15254-17694-122007-411661-166623,5381-55361-5194-4508-15060-23426-7199-145061,1390-11487-5826-2974-6158-14635-63810-48650,2571-13864-4656-1269-5471-91779-27449-40118,661-8081-3273-1379-3681-27708-7419-40782,857-7344-1650-729-1941-44900-2798-48531,379-2918-1153-548-2384-7364-2759-24884,easy
310803-7082-227379-324883-459735-1012183-1713789-57273,107834-5981-15254-17694-122007-411661-166623-23673,55361-5194-4508-15060-23426-7199-145061-8301,11487-5826-2974-6158-14635-63810-48650-1543,13864-4656-1269-5471-91779-27449-40118-3141,8081-3273-1379-3681-27708-7419-40782-2761,7344-1650-729-1941-44900-2798-48531-1973,2918-1153-548-2384-7364-2759-24884-1784,hard
7082-227379-324883-459735-1012183-1713789-57273-237296,5981-15254-17694-122007-411661-166623-23673-34619,5194-4508-15060-23426-7199-145061-8301-22227,5826-2974-6158-14635-63810-48650-1543-8006,4656-1269-5471-91779-27449-40118-3141-3773,3273-1379-3681-27708-7419-40782-2761-2804,1650-729-1941-44900-2798-48531-1973-1783,1153-548-2384-7364-2759-24884-1784-2362,hard
227379-324883-459735-1012183-1713789-57273-237296-1666817,15254-17694-122007-411661-166623-23673-34619-222043,4508-15060-23426-7199-145061-8301-22227-73081,2974-6158-14635-63810-48650-1543-8006-35209,1269-5471-91779-27449-40118-3141-3773-45752,1379-3681-27708-7419-40782-2761-2804-22133,729-1941-44900-2798-48531-1973-1783-28598,548-2384-7364-2759-24884-1784-2362-21891,hard
324883-459735-1012183-1713789-57273-237296-1666817-604020,17694-122007-411661-166623-23673-34619-222043-88943,15060-23426-7199-145061-8301-22227-73081-5917,6158-14635-63810-48650-1543-8006-35209-26255,5471-91779-27449-40118-3141-3773-45752-25688,3681-27708-7419-40782-2761-2804-22133-4444,1941-44900-2798-48531-1973-1783-28598-6304,2384-7364-2759-24884-1784-2362-21891-894,easy
459735-1012183-1713789-57273-237296-1666817-604020-13890,122007-411661-166623-23673-34619-222043-88943-2707,23426-7199-145061-8301-22227-73081-5917-2246,14635-63810-48650-1543-8006-35209-26255-1076,91779-27449-40118-3141-3773-45752-25688-993,27708-7419-40782-2761-2804-22133-4444-650,44900-2798-48531-1973-1783-28598-6304-797,7364-2759-24884-1784-2362-21891-894-383,easy
1012183-1713789-57273-237296-1666817-604020-13890-114573,411661-166623-23673-34619-222043-88943-2707-14261,7199-145061-8301-22227-73081-5917-2246-7529,63810-48650-1543-8006-35209-26255-1076-682,27449-40118-3141-3773-45752-25688-993-1170,7419-40782-2761-2804-22133-4444-650-1261,2798-48531-1973-1783-28598-6304-797-845,2759-24884-1784-2362-21891-894-383-718,easy
1713789-57273-237296-1666817-604020-13890-114573-15309,166623-23673-34619-222043-88943-2707-14261-56640,145061-8301-22227-73081-5917-2246-7529-23908,48650-1543-8006-35209-26255-1076-682-61150,40118-3141-3773-45752-25688-993-1170-12776,40782-2761-2804-22133-4444-650-1261-2584,48531-1973-1783-28598-6304-797-845-2889,24884-1784-2362-21891-894-383-718-3011,easy
57273-237296-1666817-604020-13890-114573-15309-38303,23673-34619-222043-88943-2707-14261-56640-14155,8301-22227-73081-5917-2246-7529-23908-9565,1543-8006-35209-26255-1076-682-61150-60512,3141-3773-45752-25688-993-1170-12776-10692,2761-2804-22133-4444-650-1261-2584-5560,1973-1783-28598-6304-797-845-2889-4156,1784-2362-21891-894-383-718-3011-3048,easy
237296-1666817-604020-13890-114573-15309-38303-31562,34619-222043-88943-2707-14261-56640-14155-23747,22227-73081-5917-2246-7529-23908-9565-13725,8006-35209-26255-1076-682-61150-60512-41094,3773-45752-25688-993-1170-12776-10692-1163,2804-22133-4444-650-1261-2584-5560-2348,1783-28598-6304-797-845-2889-4156-557,2362-21891-894-383-718-3011-3048-1158,easy
1666817-604020-13890-114573-15309-38303-31562-5395,222043-88943-2707-14261-56640-14155-23747-32265,73081-5917-2246-7529-23908-9565-13725-4643,35209-26255-1076-682-61150-60512-41094-65553,45752-25688-993-1170-12776-10692-1163-3840,22133-4444-650-1261-2584-5560-2348-4260,28598-6304-797-845-2889-4156-557-2514,21891-894-383-718-3011-3048-1158-2698,easy
604020-13890-114573-15309-38303-31562-5395-40171,88943-2707-14261-56640-14155-23747-32265-21639,5917-2246-7529-23908-9565-13725-4643-8173,26255-1076-682-61150-60512-41094-65553-23449,25688-993-1170-12776-10692-1163-3840-457,4444-650-1261-2584-5560-2348-4260-720,6304-797-845-2889-4156-557-2514-197,894-383-718-3011-3048-1158-2698-833,easy
