delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
110433-621603-12121-797125-725027-162890-137898-156661,30344-97353-20829-101156-78730-41621-30091-159122,3797-10362-8832-48876-3855-13101-1505-43281,1484-421-16706-34648-2718-11123-3324-25776,2095-4005-12515-23184-2489-3248-6552-12352,1973-3622-9776-10917-2658-1019-3585-11298,4705-7733-15126-10294-1842-2188-1552-2833,1937-4395-11420-10163-975-1488-1549-4744,hard
621603-12121-797125-725027-162890-137898-156661-20994,97353-20829-101156-78730-41621-30091-159122-5175,10362-8832-48876-3855-13101-1505-43281-20534,421-16706-34648-2718-11123-3324-25776-9941,4005-12515-23184-2489-3248-6552-12352-2390,3622-9776-10917-2658-1019-3585-11298-7877,7733-15126-10294-1842-2188-1552-2833-3610,4395-11420-10163-975-1488-1549-4744-2917,hard
12121-797125-725027-162890-137898-156661-20994-19559,20829-101156-78730-41621-30091-159122-5175-3920,8832-48876-3855-13101-1505-43281-20534-23559,16706-34648-2718-11123-3324-25776-9941-19211,12515-23184-2489-3248-6552-12352-2390-1185,9776-10917-2658-1019-3585-11298-7877-8786,15126-10294-1842-2188-1552-2833-3610-5301,11420-10163-975-1488-1549-4744-2917-2926,easy
797125-725027-162890-137898-156661-20994-19559-19809,101156-78730-41621-30091-159122-5175-3920-5865,48876-3855-13101-1505-43281-20534-23559-4221,34648-2718-11123-3324-25776-9941-19211-1657,23184-2489-3248-6552-12352-2390-1185-2960,10917-2658-1019-3585-11298-7877-8786-2006,10294-1842-2188-1552-2833-3610-5301-914,10163-975-1488-1549-4744-2917-2926-950,easy
725027-162890-137898-156661-20994-19559-19809-5275,78730-41621-30091-159122-5175-3920-5865-41667,3855-13101-1505-43281-20534-23559-4221-37747,2718-11123-3324-25776-9941-19211-1657-19276,2489-3248-6552-12352-2390-1185-2960-6200,2658-1019-3585-11298-7877-8786-2006-5330,1842-2188-1552-2833-3610-5301-914-3247,975-1488-1549-4744-2917-2926-950-4639,easy
162890-137898-156661-20994-19559-19809-5275-513957,41621-30091-159122-5175-3920-5865-41667-35030,13101-1505-43281-20534-23559-4221-37747-35742,11123-3324-25776-9941-19211-1657-19276-50701,3248-6552-12352-2390-1185-2960-6200-20067,1019-3585-11298-7877-8786-2006-5330-5429,2188-1552-2833-3610-5301-914-3247-5004,1488-1549-4744-2917-2926-950-4639-5013,easy
137898-156661-20994-19559-19809-5275-513957-70681,30091-159122-5175-3920-5865-41667-35030-26835,1505-43281-20534-23559-4221-37747-35742-8827,3324-25776-9941-19211-1657-19276-50701-8783,6552-12352-2390-1185-2960-6200-20067-2351,3585-11298-7877-8786-2006-5330-5429-2173,1552-2833-3610-5301-914-3247-5004-1266,1549-4744-2917-2926-950-4639-5013-747,hard
156661-20994-19559-19809-5275-513957-70681-46112,159122-5175-3920-5865-41667-35030-26835-28677,43281-20534-23559-4221-37747-35742-8827-4024,25776-9941-19211-1657-19276-50701-8783-3787,12352-2390-1185-2960-6200-20067-2351-4483,11298-7877-8786-2006-5330-5429-2173-7926,2833-3610-5301-914-3247-5004-1266-5902,4744-2917-2926-950-4639-5013-747-4117,hard
20994-19559-19809-5275-513957-70681-46112-42082,5175-3920-5865-41667-35030-26835-28677-8741,20534-23559-4221-37747-35742-8827-4024-12458,9941-19211-1657-19276-50701-8783-3787-438,2390-1185-2960-6200-20067-2351-4483-1054,7877-8786-2006-5330-5429-2173-7926-1612,3610-5301-914-3247-5004-1266-5902-172,2917-2926-950-4639-5013-747-4117-259,easy
19559-19809-5275-513957-70681-46112-42082-785422,3920-5865-41667-35030-26835-28677-8741-112263,23559-4221-37747-35742-8827-4024-12458-27014,19211-1657-19276-50701-8783-3787-438-52512,1185-2960-6200-20067-2351-4483-1054-13728,8786-2006-5330-5429-2173-7926-1612-11486,5301-914-3247-5004-1266-5902-172-7245,2926-950-4639-5013-747-4117-259-7778,easy
19809-5275-513957-70681-46112-42082-785422-649808,5865-41667-35030-26835-28677-8741-112263-55422,4221-37747-35742-8827-4024-12458-27014-6158,1657-19276-50701-8783-3787-438-52512-36195,2960-6200-20067-2351-4483-1054-13728-26217,2006-5330-5429-2173-7926-1612-11486-8520,914-3247-5004-1266-5902-172-7245-10503,950-4639-5013-747-4117-259-7778-6720,easy
5275-513957-70681-46112-42082-785422-649808-149012,41667-35030-26835-28677-8741-112263-55422-75619,37747-35742-8827-4024-12458-27014-6158-41625,19276-50701-8783-3787-438-52512-36195-25725,6200-20067-2351-4483-1054-13728-26217-5461,5330-5429-2173-7926-1612-11486-8520-18565,3247-5004-1266-5902-172-7245-10503-10550,4639-5013-747-4117-259-7778-6720-4542,easy
513957-70681-46112-42082-785422-649808-149012-1443717,35030-26835-28677-8741-112263-55422-75619-971149,35742-8827-4024-12458-27014-6158-41625-22544,50701-8783-3787-438-52512-36195-25725-70338,20067-2351-4483-1054-13728-26217-5461-21666,5429-2173-7926-1612-11486-8520-18565-22746,5004-1266-5902-172-7245-10503-10550-22440,5013-747-4117-259-7778-6720-4542-7795,easy
70681-46112-42082-785422-649808-149012-1443717-280732,26835-28677-8741-112263-55422-75619-971149-9347,8827-4024-12458-27014-6158-41625-22544-6051,8783-3787-438-52512-36195-25725-70338-5565,2351-4483-1054-13728-26217-5461-21666-3338,2173-7926-1612-11486-8520-18565-22746-3197,1266-5902-172-7245-10503-10550-22440-1028,747-4117-259-7778-6720-4542-7795-1327,easy
46112-42082-785422-649808-149012-1443717-280732-307537,28677-8741-112263-55422-75619-971149-9347-17570,4024-12458-27014-6158-41625-22544-6051-13720,3787-438-52512-36195-25725-70338-5565-6394,4483-1054-13728-26217-5461-21666-3338-6341,7926-1612-11486-8520-18565-22746-3197-4061,5902-172-7245-10503-10550-22440-1028-4371,4117-259-7778-6720-4542-7795-1327-3092,easy
42082-785422-649808-149012-1443717-280732-307537-74637,8741-112263-55422-75619-971149-9347-17570-57248,12458-27014-6158-41625-22544-6051-13720-26769,438-52512-36195-25725-70338-5565-6394-11838,1054-13728-26217-5461-21666-3338-6341-57172,1612-11486-8520-18565-22746-3197-4061-7565,172-7245-10503-10550-22440-1028-4371-4234,259-7778-6720-4542-7795-1327-3092-1147,easy
785422-649808-149012-1443717-280732-307537-74637-528770,112263-55422-75619-971149-9347-17570-57248-90884,27014-6158-41625-22544-6051-13720-26769-21188,52512-36195-25725-70338-5565-6394-11838-9846,13728-26217-5461-21666-3338-6341-57172-7343,11486-8520-18565-22746-3197-4061-7565-6583,7245-10503-10550-22440-1028-4371-4234-4063,7778-6720-4542-7795-1327-3092-1147-2606,easy
649808-149012-1443717-280732-307537-74637-528770-527059,55422-75619-971149-9347-17570-57248-90884-58166,6158-41625-22544-6051-13720-26769-21188-8394,36195-25725-70338-5565-6394-11838-9846-17761,26217-5461-21666-3338-6341-57172-7343-7370,8520-18565-22746-3197-4061-7565-6583-5832,10503-10550-22440-1028-4371-4234-4063-7659,6720-4542-7795-1327-3092-1147-2606-2639,hard
149012-1443717-280732-307537-74637-528770-527059-74423,75619-971149-9347-17570-57248-90884-58166-6395,41625-22544-6051-13720-26769-21188-8394-5046,25725-70338-5565-6394-11838-9846-17761-4402,5461-21666-3338-6341-57172-7343-7370-5260,18565-22746-3197-4061-7565-6583-5832-6495,10550-22440-1028-4371-4234-4063-7659-3609,4542-7795-1327-3092-1147-2606-2639-2514,hard
1443717-280732-307537-74637-528770-527059-74423-48085,971149-9347-17570-57248-90884-58166-6395-26236,22544-6051-13720-26769-21188-8394-5046-14565,70338-5565-6394-11838-9846-17761-4402-2353,21666-3338-6341-57172-7343-7370-5260-4848,22746-3197-4061-7565-6583-5832-6495-5155,22440-1028-4371-4234-4063-7659-3609-1499,7795-1327-3092-1147-2606-2639-2514-616,hard
280732-307537-74637-528770-527059-74423-48085-3425,9347-17570-57248-90884-58166-6395-26236-23740,6051-13720-26769-21188-8394-5046-14565-12439,5565-6394-11838-9846-17761-4402-2353-2578,3338-6341-57172-7343-7370-5260-4848-1347,3197-4061-7565-6583-5832-6495-5155-4894,1028-4371-4234-4063-7659-3609-1499-3916,1327-3092-1147-2606-2639-2514-616-2796,easy
307537-74637-528770-527059-74423-48085-3425-82626,17570-57248-90884-58166-6395-26236-23740-119916,13720-26769-21188-8394-5046-14565-12439-45820,6394-11838-9846-17761-4402-2353-2578-44305,6341-57172-7343-7370-5260-4848-1347-28176,4061-7565-6583-5832-6495-5155-4894-6530,4371-4234-4063-7659-3609-1499-3916-7121,3092-1147-2606-2639-2514-616-2796-2016,easy
74637-528770-527059-74423-48085-3425-82626-43988,57248-90884-58166-6395-26236-23740-119916-24781,26769-21188-8394-5046-14565-12439-45820-23597,11838-9846-17761-4402-2353-2578-44305-9456,57172-7343-7370-5260-4848-1347-28176-7241,7565-6583-5832-6495-5155-4894-6530-4631,4234-4063-7659-3609-1499-3916-7121-1108,1147-2606-2639-2514-616-2796-2016-1922,easy
528770-527059-74423-48085-3425-82626-43988-382311,90884-58166-6395-26236-23740-119916-24781-315842,21188-8394-5046-14565-12439-45820-23597-35375,9846-17761-4402-2353-2578-44305-9456-8524,7343-7370-5260-4848-1347-28176-7241-16177,6583-5832-6495-5155-4894-6530-4631-6165,4063-7659-3609-1499-3916-7121-1108-3155,2606-2639-2514-616-2796-2016-1922-2892,hard
527059-74423-48085-3425-82626-43988-382311-677501,58166-6395-26236-23740-119916-24781-315842-154707,8394-5046-14565-12439-45820-23597-35375-55111,17761-4402-2353-2578-44305-9456-8524-8004,7370-5260-4848-1347-28176-7241-16177-29676,5832-6495-5155-4894-6530-4631-6165-15293,7659-3609-1499-3916-7121-1108-3155-10837,2639-2514-616-2796-2016-1922-2892-7932,hard
74423-48085-3425-82626-43988-382311-677501-638260,6395-26236-23740-119916-24781-315842-154707-292090,5046-14565-12439-45820-23597-35375-55111-51962,4402-2353-2578-44305-9456-8524-8004-31495,5260-4848-1347-28176-7241-16177-29676-26542,6495-5155-4894-6530-4631-6165-15293-18155,3609-1499-3916-7121-1108-3155-10837-7533,2514-616-2796-2016-1922-2892-7932-7991,easy
48085-3425-82626-43988-382311-677501-638260-138378,26236-23740-119916-24781-315842-154707-292090-30089,14565-12439-45820-23597-35375-55111-51962-2500,2353-2578-44305-9456-8524-8004-31495-7675,4848-1347-28176-7241-16177-29676-26542-2772,5155-4894-6530-4631-6165-15293-18155-1579,1499-3916-7121-1108-3155-10837-7533-2999,616-2796-2016-1922-2892-7932-7991-977,hard
3425-82626-43988-382311-677501-638260-138378-929359,23740-119916-24781-315842-154707-292090-30089-73615,12439-45820-23597-35375-55111-51962-2500-32908,2578-44305-9456-8524-8004-31495-7675-10088,1347-28176-7241-16177-29676-26542-2772-14607,4894-6530-4631-6165-15293-18155-1579-9633,3916-7121-1108-3155-10837-7533-2999-6251,2796-2016-1922-2892-7932-7991-977-2798,easy
82626-43988-382311-677501-638260-138378-929359-776946,119916-24781-315842-154707-292090-30089-73615-210619,45820-23597-35375-55111-51962-2500-32908-44177,44305-9456-8524-8004-31495-7675-10088-25188,28176-7241-16177-29676-26542-2772-14607-26774,6530-4631-6165-15293-18155-1579-9633-10088,7121-1108-3155-10837-7533-2999-6251-6555,2016-1922-2892-7932-7991-977-2798-4535,easy
43988-382311-677501-638260-138378-929359-776946-315991,24781-315842-154707-292090-30089-73615-210619-21584,23597-35375-55111-51962-2500-32908-44177-10980,9456-8524-8004-31495-7675-10088-25188-3805,7241-16177-29676-26542-2772-14607-26774-1853,4631-6165-15293-18155-1579-9633-10088-2270,1108-3155-10837-7533-2999-6251-6555-2148,1922-2892-7932-7991-977-2798-4535-435,easy
382311-677501-638260-138378-929359-776946-315991-489517,315842-154707-292090-30089-73615-210619-21584-28010,35375-55111-51962-2500-32908-44177-10980-41799,8524-8004-31495-7675-10088-25188-3805-18406,16177-29676-26542-2772-14607-26774-1853-15988,6165-15293-18155-1579-9633-10088-2270-11900,3155-10837-7533-2999-6251-6555-2148-5166,2892-7932-7991-977-2798-4535-435-3611,easy
677501-638260-138378-929359-776946-315991-489517-93981,154707-292090-30089-73615-210619-21584-28010-12528,55111-51962-2500-32908-44177-10980-41799-296,8004-31495-7675-10088-25188-3805-18406-3968,29676-26542-2772-14607-26774-1853-15988-1575,15293-18155-1579-9633-10088-2270-11900-2072,10837-7533-2999-6251-6555-2148-5166-603,7932-7991-977-2798-4535-435-3611-213,hard
638260-138378-929359-776946-315991-489517-93981-337656,292090-30089-73615-210619-21584-28010-12528-112033,51962-2500-32908-44177-10980-41799-296-22330,31495-7675-10088-25188-3805-18406-3968-40465,26542-2772-14607-26774-1853-15988-1575-16192,18155-1579-9633-10088-2270-11900-2072-8184,7533-2999-6251-6555-2148-5166-603-6053,7991-977-2798-4535-435-3611-213-4093,easy
138378-929359-776946-315991-489517-93981-337656-254103,30089-73615-210619-21584-28010-12528-112033-35008,2500-32908-44177-10980-41799-296-22330-13542,7675-10088-25188-3805-18406-3968-40465-1331,2772-14607-26774-1853-15988-1575-16192-2797,1579-9633-10088-2270-11900-2072-8184-1750,2999-6251-6555-2148-5166-603-6053-1381,977-2798-4535-435-3611-213-4093-1283,hard
929359-776946-315991-489517-93981-337656-254103-85398,73615-210619-21584-28010-12528-112033-35008-64506,32908-44177-10980-41799-296-22330-13542-3237,10088-25188-3805-18406-3968-40465-1331-5307,14607-26774-1853-15988-1575-16192-2797-2478,9633-10088-2270-11900-2072-8184-1750-3205,6251-6555-2148-5166-603-6053-1381-1577,2798-4535-435-3611-213-4093-1283-364,hard
776946-315991-489517-93981-337656-254103-85398-375568,210619-21584-28010-12528-112033-35008-64506-55327,44177-10980-41799-296-22330-13542-3237-6509,25188-3805-18406-3968-40465-1331-5307-7494,26774-1853-15988-1575-16192-2797-2478-3425,10088-2270-11900-2072-8184-1750-3205-2917,6555-2148-5166-603-6053-1381-1577-1797,4535-435-3611-213-4093-1283-364-1738,easy
315991-489517-93981-337656-254103-85398-375568-1309679,21584-28010-12528-112033-35008-64506-55327-687016,10980-41799-296-22330-13542-3237-6509-36868,3805-18406-3968-40465-1331-5307-7494-21993,1853-15988-1575-16192-2797-2478-3425-6591,2270-11900-2072-8184-1750-3205-2917-7692,2148-5166-603-6053-1381-1577-1797-4165,435-3611-213-4093-1283-364-1738-2990,hard
489517-93981-337656-254103-85398-375568-1309679-149320,28010-12528-112033-35008-64506-55327-687016-31965,41799-296-22330-13542-3237-6509-36868-6016,18406-3968-40465-1331-5307-7494-21993-4545,15988-1575-16192-2797-2478-3425-6591-8556,11900-2072-8184-1750-3205-2917-7692-3626,5166-603-6053-1381-1577-1797-4165-7335,3611-213-4093-1283-364-1738-2990-4001,easy
93981-337656-254103-85398-375568-1309679-149320-281303,12528-112033-35008-64506-55327-687016-31965-39726,296-22330-13542-3237-6509-36868-6016-3978,3968-40465-1331-5307-7494-21993-4545-9171,1575-16192-2797-2478-3425-6591-8556-11003,2072-8184-1750-3205-2917-7692-3626-4723,603-6053-1381-1577-1797-4165-7335-4795,213-4093-1283-364-1738-2990-4001-3510,easy
337656-254103-85398-375568-1309679-149320-281303-84431,112033-35008-64506-55327-687016-31965-39726-11985,22330-13542-3237-6509-36868-6016-3978-68180,40465-1331-5307-7494-21993-4545-9171-11138,16192-2797-2478-3425-6591-8556-11003-11034,8184-1750-3205-2917-7692-3626-4723-9160,6053-1381-1577-1797-4165-7335-4795-3810,4093-1283-364-1738-2990-4001-3510-3464,hard
254103-85398-375568-1309679-149320-281303-84431-11566,35008-64506-55327-687016-31965-39726-11985-3137,13542-3237-6509-36868-6016-3978-68180-20359,1331-5307-7494-21993-4545-9171-11138-6534,2797-2478-3425-6591-8556-11003-11034-8482,1750-3205-2917-7692-3626-4723-9160-4595,1381-1577-1797-4165-7335-4795-3810-5023,1283-364-1738-2990-4001-3510-3464-2613,hard
85398-375568-1309679-149320-281303-84431-11566-6415,64506-55327-687016-31965-39726-11985-3137-12700,3237-6509-36868-6016-3978-68180-20359-3689,5307-7494-21993-4545-9171-11138-6534-1862,2478-3425-6591-8556-11003-11034-8482-596,3205-2917-7692-3626-4723-9160-4595-1715,1577-1797-4165-7335-4795-3810-5023-1572,364-1738-2990-4001-3510-3464-2613-996,hard
375568-1309679-149320-281303-84431-11566-6415-48455,55327-687016-31965-39726-11985-3137-12700-36075,6509-36868-6016-3978-68180-20359-3689-5418,7494-21993-4545-9171-11138-6534-1862-8609,3425-6591-8556-11003-11034-8482-596-4158,2917-7692-3626-4723-9160-4595-1715-5593,1797-4165-7335-4795-3810-5023-1572-2874,1738-2990-4001-3510-3464-2613-996-3975,hard
1309679-149320-281303-84431-11566-6415-48455-553279,687016-31965-39726-11985-3137-12700-36075-162977,36868-6016-3978-68180-20359-3689-5418-22959,21993-4545-9171-11138-6534-1862-8609-20446,6591-8556-11003-11034-8482-596-4158-12032,7692-3626-4723-9160-4595-1715-5593-4654,4165-7335-4795-3810-5023-1572-2874-1479,2990-4001-3510-3464-2613-996-3975-3547,easy
149320-281303-84431-11566-6415-48455-553279-3829,31965-39726-11985-3137-12700-36075-162977-9565,6016-3978-68180-20359-3689-5418-22959-1028,4545-9171-11138-6534-1862-8609-20446-5997,8556-11003-11034-8482-596-4158-12032-1552,3626-4723-9160-4595-1715-5593-4654-1174,7335-4795-3810-5023-1572-2874-1479-771,4001-3510-3464-2613-996-3975-3547-470,easy
281303-84431-11566-6415-48455-553279-3829-1424830,39726-11985-3137-12700-36075-162977-9565-32611,3978-68180-20359-3689-5418-22959-1028-16217,9171-11138-6534-1862-8609-20446-5997-7129,11003-11034-8482-596-4158-12032-1552-5502,4723-9160-4595-1715-5593-4654-1174-8588,4795-3810-5023-1572-2874-1479-771-1913,3510-3464-2613-996-3975-3547-470-2238,easy
84431-11566-6415-48455-553279-3829-1424830-1069764,11985-3137-12700-36075-162977-9565-32611-75116,68180-20359-3689-5418-22959-1028-16217-58508,11138-6534-1862-8609-20446-5997-7129-25940,11034-8482-596-4158-12032-1552-5502-11062,9160-4595-1715-5593-4654-1174-8588-13853,3810-5023-1572-2874-1479-771-1913-12051,3464-2613-996-3975-3547-470-2238-3617,easy
11566-6415-48455-553279-3829-1424830-1069764-56701,3137-12700-36075-162977-9565-32611-75116-27358,20359-3689-5418-22959-1028-16217-58508-709,6534-1862-8609-20446-5997-7129-25940-747,8482-596-4158-12032-1552-5502-11062-2059,4595-1715-5593-4654-1174-8588-13853-2275,5023-1572-2874-1479-771-1913-12051-1449,2613-996-3975-3547-470-2238-3617-1173,easy
6415-48455-553279-3829-1424830-1069764-56701-81845,12700-36075-162977-9565-32611-75116-27358-96067,3689-5418-22959-1028-16217-58508-709-2680,1862-8609-20446-5997-7129-25940-747-5698,596-4158-12032-1552-5502-11062-2059-1953,1715-5593-4654-1174-8588-13853-2275-1621,1572-2874-1479-771-1913-12051-1449-3092,996-3975-3547-470-2238-3617-1173-3080,easy
48455-553279-3829-1424830-1069764-56701-81845-682618,36075-162977-9565-32611-75116-27358-96067-32536,5418-22959-1028-16217-58508-709-2680-5550,8609-20446-5997-7129-25940-747-5698-12258,4158-12032-1552-5502-11062-2059-1953-11856,5593-4654-1174-8588-13853-2275-1621-17218,2874-1479-771-1913-12051-1449-3092-10333,3975-3547-470-2238-3617-1173-3080-3190,easy
553279-3829-1424830-1069764-56701-81845-682618-782498,162977-9565-32611-75116-27358-96067-32536-60508,22959-1028-16217-58508-709-2680-5550-36243,20446-5997-7129-25940-747-5698-12258-21087,12032-1552-5502-11062-2059-1953-11856-16022,4654-1174-8588-13853-2275-1621-17218-11731,1479-771-1913-12051-1449-3092-10333-18396,3547-470-2238-3617-1173-3080-3190-16994,easy
3829-1424830-1069764-56701-81845-682618-782498-59305,9565-32611-75116-27358-96067-32536-60508-48618,1028-16217-58508-709-2680-5550-36243-4917,5997-7129-25940-747-5698-12258-21087-1046,1552-5502-11062-2059-1953-11856-16022-3144,1174-8588-13853-2275-1621-17218-11731-1516,771-1913-12051-1449-3092-10333-18396-1907,470-2238-3617-1173-3080-3190-16994-1396,easy
1424830-1069764-56701-81845-682618-782498-59305-224543,32611-75116-27358-96067-32536-60508-48618-226333,16217-58508-709-2680-5550-36243-4917-32610,7129-25940-747-5698-12258-21087-1046-11116,5502-11062-2059-1953-11856-16022-3144-50251,8588-13853-2275-1621-17218-11731-1516-8593,1913-12051-1449-3092-10333-18396-1907-31110,2238-3617-1173-3080-3190-16994-1396-26808,easy
1069764-56701-81845-682618-782498-59305-224543-113243,75116-27358-96067-32536-60508-48618-226333-6170,58508-709-2680-5550-36243-4917-32610-6371,25940-747-5698-12258-21087-1046-11116-2175,11062-2059-1953-11856-16022-3144-50251-842,13853-2275-1621-17218-11731-1516-8593-2166,12051-1449-3092-10333-18396-1907-31110-2059,3617-1173-3080-3190-16994-1396-26808-1284,easy
56701-81845-682618-782498-59305-224543-113243-129356,27358-96067-32536-60508-48618-226333-6170-23040,709-2680-5550-36243-4917-32610-6371-2440,747-5698-12258-21087-1046-11116-2175-5923,2059-1953-11856-16022-3144-50251-842-6140,2275-1621-17218-11731-1516-8593-2166-5774,1449-3092-10333-18396-1907-31110-2059-2710,1173-3080-3190-16994-1396-26808-1284-5317,easy
81845-682618-782498-59305-224543-113243-129356-122622,96067-32536-60508-48618-226333-6170-23040-43978,2680-5550-36243-4917-32610-6371-2440-7805,5698-12258-21087-1046-11116-2175-5923-8976,1953-11856-16022-3144-50251-842-6140-3458,1621-17218-11731-1516-8593-2166-5774-3600,3092-10333-18396-1907-31110-2059-2710-4371,3080-3190-16994-1396-26808-1284-5317-3765,hard
682618-782498-59305-224543-113243-129356-122622-48876,32536-60508-48618-226333-6170-23040-43978-27938,5550-36243-4917-32610-6371-2440-7805-1385,12258-21087-1046-11116-2175-5923-8976-2973,11856-16022-3144-50251-842-6140-3458-833,17218-11731-1516-8593-2166-5774-3600-5275,10333-18396-1907-31110-2059-2710-4371-2407,3190-16994-1396-26808-1284-5317-3765-977,easy
782498-59305-224543-113243-129356-122622-48876-253120,60508-48618-226333-6170-23040-43978-27938-179589,36243-4917-32610-6371-2440-7805-1385-27883,21087-1046-11116-2175-5923-8976-2973-38310,16022-3144-50251-842-6140-3458-833-35192,11731-1516-8593-2166-5774-3600-5275-12630,18396-1907-31110-2059-2710-4371-2407-11676,16994-1396-26808-1284-5317-3765-977-12612,easy
59305-224543-113243-129356-122622-48876-253120-566385,48618-226333-6170-23040-43978-27938-179589-76852,4917-32610-6371-2440-7805-1385-27883-52320,1046-11116-2175-5923-8976-2973-38310-29870,3144-50251-842-6140-3458-833-35192-7232,1516-8593-2166-5774-3600-5275-12630-12590,1907-31110-2059-2710-4371-2407-11676-14188,1396-26808-1284-5317-3765-977-12612-15281,easy
224543-113243-129356-122622-48876-253120-566385-407798,226333-6170-23040-43978-27938-179589-76852-32286,32610-6371-2440-7805-1385-27883-52320-3611,11116-2175-5923-8976-2973-38310-29870-7600,50251-842-6140-3458-833-35192-7232-5119,8593-2166-5774-3600-5275-12630-12590-12442,31110-2059-2710-4371-2407-11676-14188-15563,26808-1284-5317-3765-977-12612-15281-18660,easy
113243-129356-122622-48876-253120-566385-407798-13006,6170-23040-43978-27938-179589-76852-32286-11355,6371-2440-7805-1385-27883-52320-3611-9365,2175-5923-8976-2973-38310-29870-7600-6797,842-6140-3458-833-35192-7232-5119-4846,2166-5774-3600-5275-12630-12590-12442-3039,2059-2710-4371-2407-11676-14188-15563-3795,1284-5317-3765-977-12612-15281-18660-1488,easy
129356-122622-48876-253120-566385-407798-13006-397403,23040-43978-27938-179589-76852-32286-11355-94634,2440-7805-1385-27883-52320-3611-9365-16473,5923-8976-2973-38310-29870-7600-6797-8169,6140-3458-833-35192-7232-5119-4846-4776,5774-3600-5275-12630-12590-12442-3039-16859,2710-4371-2407-11676-14188-15563-3795-11452,5317-3765-977-12612-15281-18660-1488-7164,easy
122622-48876-253120-566385-407798-13006-397403-19247,43978-27938-179589-76852-32286-11355-94634-24952,7805-1385-27883-52320-3611-9365-16473-10789,8976-2973-38310-29870-7600-6797-8169-2531,3458-833-35192-7232-5119-4846-4776-6984,3600-5275-12630-12590-12442-3039-16859-8402,4371-2407-11676-14188-15563-3795-11452-12150,3765-977-12612-15281-18660-1488-7164-15133,easy
48876-253120-566385-407798-13006-397403-19247-236537,27938-179589-76852-32286-11355-94634-24952-22903,1385-27883-52320-3611-9365-16473-10789-2184,2973-38310-29870-7600-6797-8169-2531-1206,833-35192-7232-5119-4846-4776-6984-2040,5275-12630-12590-12442-3039-16859-8402-687,2407-11676-14188-15563-3795-11452-12150-534,977-12612-15281-18660-1488-7164-15133-579,easy
253120-566385-407798-13006-397403-19247-236537-15799,179589-76852-32286-11355-94634-24952-22903-20932,27883-52320-3611-9365-16473-10789-2184-8969,38310-29870-7600-6797-8169-2531-1206-16997,35192-7232-5119-4846-4776-6984-2040-13754,12630-12590-12442-3039-16859-8402-687-7928,11676-14188-15563-3795-11452-12150-534-15094,12612-15281-18660-1488-7164-15133-579-8729,easy
566385-407798-13006-397403-19247-236537-15799-138373,76852-32286-11355-94634-24952-22903-20932-66404,52320-3611-9365-16473-10789-2184-8969-13482,29870-7600-6797-8169-2531-1206-16997-22097,7232-5119-4846-4776-6984-2040-13754-14873,12590-12442-3039-16859-8402-687-7928-10176,14188-15563-3795-11452-12150-534-15094-7342,15281-18660-1488-7164-15133-579-8729-4485,easy
407798-13006-397403-19247-236537-15799-138373-71498,32286-11355-94634-24952-22903-20932-66404-8137,3611-9365-16473-10789-2184-8969-13482-11526,7600-6797-8169-2531-1206-16997-22097-14634,5119-4846-4776-6984-2040-13754-14873-5608,12442-3039-16859-8402-687-7928-10176-11157,15563-3795-11452-12150-534-15094-7342-12893,18660-1488-7164-15133-579-8729-4485-5175,easy
13006-397403-19247-236537-15799-138373-71498-208368,11355-94634-24952-22903-20932-66404-8137-18585,9365-16473-10789-2184-8969-13482-11526-125,6797-8169-2531-1206-16997-22097-14634-1800,4846-4776-6984-2040-13754-14873-5608-2780,3039-16859-8402-687-7928-10176-11157-2673,3795-11452-12150-534-15094-7342-12893-3569,1488-7164-15133-579-8729-4485-5175-1984,easy
397403-19247-236537-15799-138373-71498-208368-57713,94634-24952-22903-20932-66404-8137-18585-26121,16473-10789-2184-8969-13482-11526-125-5820,8169-2531-1206-16997-22097-14634-1800-35722,4776-6984-2040-13754-14873-5608-2780-3696,16859-8402-687-7928-10176-11157-2673-13806,11452-12150-534-15094-7342-12893-3569-15852,7164-15133-579-8729-4485-5175-1984-9079,easy
19247-236537-15799-138373-71498-208368-57713-61003,24952-22903-20932-66404-8137-18585-26121-10106,10789-2184-8969-13482-11526-125-5820-8706,2531-1206-16997-22097-14634-1800-35722-1185,6984-2040-13754-14873-5608-2780-3696-3418,8402-687-7928-10176-11157-2673-13806-4541,12150-534-15094-7342-12893-3569-15852-1033,15133-579-8729-4485-5175-1984-9079-2483,easy
236537-15799-138373-71498-208368-57713-61003-7335,22903-20932-66404-8137-18585-26121-10106-52387,2184-8969-13482-11526-125-5820-8706-5854,1206-16997-22097-14634-1800-35722-1185-6208,2040-13754-14873-5608-2780-3696-3418-4905,687-7928-10176-11157-2673-13806-4541-11272,534-15094-7342-12893-3569-15852-1033-10096,579-8729-4485-5175-1984-9079-2483-4556,hard
15799-138373-71498-208368-57713-61003-7335-21285,20932-66404-8137-18585-26121-10106-52387-11535,8969-13482-11526-125-5820-8706-5854-34171,16997-22097-14634-1800-35722-1185-6208-9556,13754-14873-5608-2780-3696-3418-4905-6610,7928-10176-11157-2673-13806-4541-11272-20686,15094-7342-12893-3569-15852-1033-10096-8514,8729-4485-5175-1984-9079-2483-4556-11407,hard
