delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
269367-1419906-825806-78265-495641-80685-58489-656702,1653333-76197-73697-65075-135055-75734-88706-85866,40922-37458-34566-3068-125398-23447-14921-17325,28136-5372-13807-2840-40834-10785-1266-10675,20507-6966-7475-2892-32980-2468-3002-10656,26845-9389-6745-5192-29929-5513-5054-5516,36948-3310-2516-2256-14122-1711-2415-3639,22212-4685-5135-2209-5381-2400-3183-1639,easy
1419906-825806-78265-495641-80685-58489-656702-231982,76197-73697-65075-135055-75734-88706-85866-1319000,37458-34566-3068-125398-23447-14921-17325-107600,5372-13807-2840-40834-10785-1266-10675-76803,6966-7475-2892-32980-2468-3002-10656-29392,9389-6745-5192-29929-5513-5054-5516-21329,3310-2516-2256-14122-1711-2415-3639-16986,4685-5135-2209-5381-2400-3183-1639-8311,easy
825806-78265-495641-80685-58489-656702-231982-630814,73697-65075-135055-75734-88706-85866-1319000-124419,34566-3068-125398-23447-14921-17325-107600-31408,13807-2840-40834-10785-1266-10675-76803-35092,7475-2892-32980-2468-3002-10656-29392-8055,6745-5192-29929-5513-5054-5516-21329-36391,2516-2256-14122-1711-2415-3639-16986-9518,5135-2209-5381-2400-3183-1639-8311-5708,easy
78265-495641-80685-58489-656702-231982-630814-1225190,65075-135055-75734-88706-85866-1319000-124419-16028,3068-125398-23447-14921-17325-107600-31408-8790,2840-40834-10785-1266-10675-76803-35092-5952,2892-32980-2468-3002-10656-29392-8055-10750,5192-29929-5513-5054-5516-21329-36391-4482,2256-14122-1711-2415-3639-16986-9518-1881,2209-5381-2400-3183-1639-8311-5708-5560,easy
495641-80685-58489-656702-231982-630814-1225190-649152,135055-75734-88706-85866-1319000-124419-16028-167512,125398-23447-14921-17325-107600-31408-8790-55376,40834-10785-1266-10675-76803-35092-5952-41706,32980-2468-3002-10656-29392-8055-10750-23419,29929-5513-5054-5516-21329-36391-4482-12458,14122-1711-2415-3639-16986-9518-1881-6987,5381-2400-3183-1639-8311-5708-5560-4210,easy
80685-58489-656702-231982-630814-1225190-649152-2842765,75734-88706-85866-1319000-124419-16028-167512-385211,23447-14921-17325-107600-31408-8790-55376-82564,10785-1266-10675-76803-35092-5952-41706-28728,2468-3002-10656-29392-8055-10750-23419-33828,5513-5054-5516-21329-36391-4482-12458-20566,1711-2415-3639-16986-9518-1881-6987-3066,2400-3183-1639-8311-5708-5560-4210-6697,easy
58489-656702-231982-630814-1225190-649152-2842765-226682,88706-85866-1319000-124419-16028-167512-385211-58700,14921-17325-107600-31408-8790-55376-82564-12424,1266-10675-76803-35092-5952-41706-28728-2801,3002-10656-29392-8055-10750-23419-33828-10798,5054-5516-21329-36391-4482-12458-20566-5067,2415-3639-16986-9518-1881-6987-3066-2208,3183-1639-8311-5708-5560-4210-6697-2695,easy
656702-231982-630814-1225190-649152-2842765-226682-116503,85866-1319000-124419-16028-167512-385211-58700-22167,17325-107600-31408-8790-55376-82564-12424-2529,10675-76803-35092-5952-41706-28728-2801-1882,10656-29392-8055-10750-23419-33828-10798-1057,5516-21329-36391-4482-12458-20566-5067-613,3639-16986-9518-1881-6987-3066-2208-1169,1639-8311-5708-5560-4210-6697-2695-472,easy
231982-630814-1225190-649152-2842765-226682-116503-253036,1319000-124419-16028-167512-385211-58700-22167-83595,107600-31408-8790-55376-82564-12424-2529-19843,76803-35092-5952-41706-28728-2801-1882-10677,29392-8055-10750-23419-33828-10798-1057-2924,21329-36391-4482-12458-20566-5067-613-2611,16986-9518-1881-6987-3066-2208-1169-1993,8311-5708-5560-4210-6697-2695-472-1244,easy
630814-1225190-649152-2842765-226682-116503-253036-61748,124419-16028-167512-385211-58700-22167-83595-74880,31408-8790-55376-82564-12424-2529-19843-18289,35092-5952-41706-28728-2801-1882-10677-3884,8055-10750-23419-33828-10798-1057-2924-1312,36391-4482-12458-20566-5067-613-2611-2312,9518-1881-6987-3066-2208-1169-1993-2527,5708-5560-4210-6697-2695-472-1244-1245,easy
1225190-649152-2842765-226682-116503-253036-61748-42593,16028-167512-385211-58700-22167-83595-74880-82999,8790-55376-82564-12424-2529-19843-18289-3315,5952-41706-28728-2801-1882-10677-3884-924,10750-23419-33828-10798-1057-2924-1312-397,4482-12458-20566-5067-613-2611-2312-2014,1881-6987-3066-2208-1169-1993-2527-314,5560-4210-6697-2695-472-1244-1245-332,easy
649152-2842765-226682-116503-253036-61748-42593-886937,167512-385211-58700-22167-83595-74880-82999-285472,55376-82564-12424-2529-19843-18289-3315-27694,41706-28728-2801-1882-10677-3884-924-59628,23419-33828-10798-1057-2924-1312-397-9641,12458-20566-5067-613-2611-2312-2014-11079,6987-3066-2208-1169-1993-2527-314-7546,4210-6697-2695-472-1244-1245-332-8022,easy
2842765-226682-116503-253036-61748-42593-886937-18175,385211-58700-22167-83595-74880-82999-285472-7776,82564-12424-2529-19843-18289-3315-27694-1674,28728-2801-1882-10677-3884-924-59628-2749,33828-10798-1057-2924-1312-397-9641-1679,20566-5067-613-2611-2312-2014-11079-1271,3066-2208-1169-1993-2527-314-7546-1445,6697-2695-472-1244-1245-332-8022-1083,easy
226682-116503-253036-61748-42593-886937-18175-118850,58700-22167-83595-74880-82999-285472-7776-27361,12424-2529-19843-18289-3315-27694-1674-7278,2801-1882-10677-3884-924-59628-2749-2609,10798-1057-2924-1312-397-9641-1679-1991,5067-613-2611-2312-2014-11079-1271-2640,2208-1169-1993-2527-314-7546-1445-960,2695-472-1244-1245-332-8022-1083-1553,easy
116503-253036-61748-42593-886937-18175-118850-30504,22167-83595-74880-82999-285472-7776-27361-27995,2529-19843-18289-3315-27694-1674-7278-25793,1882-10677-3884-924-59628-2749-2609-3094,1057-2924-1312-397-9641-1679-1991-15675,613-2611-2312-2014-11079-1271-2640-7833,1169-1993-2527-314-7546-1445-960-5549,472-1244-1245-332-8022-1083-1553-4733,easy
253036-61748-42593-886937-18175-118850-30504-141673,83595-74880-82999-285472-7776-27361-27995-55710,19843-18289-3315-27694-1674-7278-25793-50673,10677-3884-924-59628-2749-2609-3094-6800,2924-1312-397-9641-1679-1991-15675-4850,2611-2312-2014-11079-1271-2640-7833-16268,1993-2527-314-7546-1445-960-5549-8367,1244-1245-332-8022-1083-1553-4733-7146,easy
61748-42593-886937-18175-118850-30504-141673-227580,74880-82999-285472-7776-27361-27995-55710-28312,18289-3315-27694-1674-7278-25793-50673-5017,3884-924-59628-2749-2609-3094-6800-5980,1312-397-9641-1679-1991-15675-4850-27803,2312-2014-11079-1271-2640-7833-16268-8031,2527-314-7546-1445-960-5549-8367-4793,1245-332-8022-1083-1553-4733-7146-1497,easy
42593-886937-18175-118850-30504-141673-227580-808939,82999-285472-7776-27361-27995-55710-28312-283683,3315-27694-1674-7278-25793-50673-5017-88674,924-59628-2749-2609-3094-6800-5980-21868,397-9641-1679-1991-15675-4850-27803-19875,2014-11079-1271-2640-7833-16268-8031-17293,314-7546-1445-960-5549-8367-4793-2415,332-8022-1083-1553-4733-7146-1497-5947,easy
886937-18175-118850-30504-141673-227580-808939-596542,285472-7776-27361-27995-55710-28312-283683-250288,27694-1674-7278-25793-50673-5017-88674-71355,59628-2749-2609-3094-6800-5980-21868-10326,9641-1679-1991-15675-4850-27803-19875-33813,11079-1271-2640-7833-16268-8031-17293-8481,7546-1445-960-5549-8367-4793-2415-7491,8022-1083-1553-4733-7146-1497-5947-5828,easy
18175-118850-30504-141673-227580-808939-596542-436163,7776-27361-27995-55710-28312-283683-250288-677475,1674-7278-25793-50673-5017-88674-71355-2847,2749-2609-3094-6800-5980-21868-10326-25983,1679-1991-15675-4850-27803-19875-33813-9687,1271-2640-7833-16268-8031-17293-8481-23863,1445-960-5549-8367-4793-2415-7491-4017,1083-1553-4733-7146-1497-5947-5828-7288,easy
118850-30504-141673-227580-808939-596542-436163-13382,27361-27995-55710-28312-283683-250288-677475-2400,7278-25793-50673-5017-88674-71355-2847-1591,2609-3094-6800-5980-21868-10326-25983-2118,1991-15675-4850-27803-19875-33813-9687-1785,2640-7833-16268-8031-17293-8481-23863-2904,960-5549-8367-4793-2415-7491-4017-639,1553-4733-7146-1497-5947-5828-7288-1592,easy
30504-141673-227580-808939-596542-436163-13382-143620,27995-55710-28312-283683-250288-677475-2400-110089,25793-50673-5017-88674-71355-2847-1591-29154,3094-6800-5980-21868-10326-25983-2118-9155,15675-4850-27803-19875-33813-9687-1785-16225,7833-16268-8031-17293-8481-23863-2904-9073,5549-8367-4793-2415-7491-4017-639-6466,4733-7146-1497-5947-5828-7288-1592-2110,easy
141673-227580-808939-596542-436163-13382-143620-54732,55710-28312-283683-250288-677475-2400-110089-64293,50673-5017-88674-71355-2847-1591-29154-28140,6800-5980-21868-10326-25983-2118-9155-7090,4850-27803-19875-33813-9687-1785-16225-2069,16268-8031-17293-8481-23863-2904-9073-2915,8367-4793-2415-7491-4017-639-6466-645,7146-1497-5947-5828-7288-1592-2110-774,easy
227580-808939-596542-436163-13382-143620-54732-30998,28312-283683-250288-677475-2400-110089-64293-23886,5017-88674-71355-2847-1591-29154-28140-7707,5980-21868-10326-25983-2118-9155-7090-2823,27803-19875-33813-9687-1785-16225-2069-2055,8031-17293-8481-23863-2904-9073-2915-4385,4793-2415-7491-4017-639-6466-645-1923,1497-5947-5828-7288-1592-2110-774-3541,easy
808939-596542-436163-13382-143620-54732-30998-17402,283683-250288-677475-2400-110089-64293-23886-5616,88674-71355-2847-1591-29154-28140-7707-1375,21868-10326-25983-2118-9155-7090-2823-2510,19875-33813-9687-1785-16225-2069-2055-7051,17293-8481-23863-2904-9073-2915-4385-6505,2415-7491-4017-639-6466-645-1923-2302,5947-5828-7288-1592-2110-774-3541-2277,easy
596542-436163-13382-143620-54732-30998-17402-152243,250288-677475-2400-110089-64293-23886-5616-167340,71355-2847-1591-29154-28140-7707-1375-27180,10326-25983-2118-9155-7090-2823-2510-2542,33813-9687-1785-16225-2069-2055-7051-3301,8481-23863-2904-9073-2915-4385-6505-3480,7491-4017-639-6466-645-1923-2302-2599,5828-7288-1592-2110-774-3541-2277-1816,easy
436163-13382-143620-54732-30998-17402-152243-11695,677475-2400-110089-64293-23886-5616-167340-28334,2847-1591-29154-28140-7707-1375-27180-43738,25983-2118-9155-7090-2823-2510-2542-13414,9687-1785-16225-2069-2055-7051-3301-4239,23863-2904-9073-2915-4385-6505-3480-7195,4017-639-6466-645-1923-2302-2599-3854,7288-1592-2110-774-3541-2277-1816-1868,easy
13382-143620-54732-30998-17402-152243-11695-1682129,2400-110089-64293-23886-5616-167340-28334-399655,1591-29154-28140-7707-1375-27180-43738-130579,2118-9155-7090-2823-2510-2542-13414-52013,1785-16225-2069-2055-7051-3301-4239-91516,2904-9073-2915-4385-6505-3480-7195-43920,639-6466-645-1923-2302-2599-3854-39086,1592-2110-774-3541-2277-1816-1868-21440,easy
143620-54732-30998-17402-152243-11695-1682129-156799,110089-64293-23886-5616-167340-28334-399655-40880,29154-28140-7707-1375-27180-43738-130579-3222,9155-7090-2823-2510-2542-13414-52013-13515,16225-2069-2055-7051-3301-4239-91516-6700,9073-2915-4385-6505-3480-7195-43920-6809,6466-645-1923-2302-2599-3854-39086-4103,2110-774-3541-2277-1816-1868-21440-1150,easy
54732-30998-17402-152243-11695-1682129-156799-40576,64293-23886-5616-167340-28334-399655-40880-86136,28140-7707-1375-27180-43738-130579-3222-4830,7090-2823-2510-2542-13414-52013-13515-2864,2069-2055-7051-3301-4239-91516-6700-1003,2915-4385-6505-3480-7195-43920-6809-2237,645-1923-2302-2599-3854-39086-4103-1958,774-3541-2277-1816-1868-21440-1150-1130,easy
30998-17402-152243-11695-1682129-156799-40576-596583,23886-5616-167340-28334-399655-40880-86136-106059,7707-1375-27180-43738-130579-3222-4830-21050,2823-2510-2542-13414-52013-13515-2864-12906,2055-7051-3301-4239-91516-6700-1003-12202,4385-6505-3480-7195-43920-6809-2237-6976,1923-2302-2599-3854-39086-4103-1958-3552,3541-2277-1816-1868-21440-1150-1130-4010,easy
17402-152243-11695-1682129-156799-40576-596583-775211,5616-167340-28334-399655-40880-86136-106059-66085,1375-27180-43738-130579-3222-4830-21050-24583,2510-2542-13414-52013-13515-2864-12906-6588,7051-3301-4239-91516-6700-1003-12202-7531,6505-3480-7195-43920-6809-2237-6976-2811,2302-2599-3854-39086-4103-1958-3552-1877,2277-1816-1868-21440-1150-1130-4010-5239,easy
152243-11695-1682129-156799-40576-596583-775211-530916,167340-28334-399655-40880-86136-106059-66085-20975,27180-43738-130579-3222-4830-21050-24583-972,2542-13414-52013-13515-2864-12906-6588-3699,3301-4239-91516-6700-1003-12202-7531-1775,3480-7195-43920-6809-2237-6976-2811-1944,2599-3854-39086-4103-1958-3552-1877-5145,1816-1868-21440-1150-1130-4010-5239-643,easy
11695-1682129-156799-40576-596583-775211-530916-254366,28334-399655-40880-86136-106059-66085-20975-64340,43738-130579-3222-4830-21050-24583-972-38888,13414-52013-13515-2864-12906-6588-3699-3130,4239-91516-6700-1003-12202-7531-1775-7719,7195-43920-6809-2237-6976-2811-1944-7219,3854-39086-4103-1958-3552-1877-5145-5393,1868-21440-1150-1130-4010-5239-643-2407,easy
1682129-156799-40576-596583-775211-530916-254366-461770,399655-40880-86136-106059-66085-20975-64340-234415,130579-3222-4830-21050-24583-972-38888-201304,52013-13515-2864-12906-6588-3699-3130-11653,91516-6700-1003-12202-7531-1775-7719-46934,43920-6809-2237-6976-2811-1944-7219-18439,39086-4103-1958-3552-1877-5145-5393-6821,21440-1150-1130-4010-5239-643-2407-9892,easy
156799-40576-596583-775211-530916-254366-461770-1093327,40880-86136-106059-66085-20975-64340-234415-70048,3222-4830-21050-24583-972-38888-201304-10192,13515-2864-12906-6588-3699-3130-11653-16687,6700-1003-12202-7531-1775-7719-46934-7858,6809-2237-6976-2811-1944-7219-18439-8494,4103-1958-3552-1877-5145-5393-6821-3142,1150-1130-4010-5239-643-2407-9892-4645,easy
40576-596583-775211-530916-254366-461770-1093327-67740,86136-106059-66085-20975-64340-234415-70048-38117,4830-21050-24583-972-38888-201304-10192-54942,2864-12906-6588-3699-3130-11653-16687-8464,1003-12202-7531-1775-7719-46934-7858-3444,2237-6976-2811-1944-7219-18439-8494-3802,1958-3552-1877-5145-5393-6821-3142-10506,1130-4010-5239-643-2407-9892-4645-1209,easy
596583-775211-530916-254366-461770-1093327-67740-104036,106059-66085-20975-64340-234415-70048-38117-12768,21050-24583-972-38888-201304-10192-54942-2538,12906-6588-3699-3130-11653-16687-8464-7749,12202-7531-1775-7719-46934-7858-3444-5594,6976-2811-1944-7219-18439-8494-3802-1325,3552-1877-5145-5393-6821-3142-10506-1855,4010-5239-643-2407-9892-4645-1209-1624,easy
775211-530916-254366-461770-1093327-67740-104036-104174,66085-20975-64340-234415-70048-38117-12768-7975,24583-972-38888-201304-10192-54942-2538-3914,6588-3699-3130-11653-16687-8464-7749-4677,7531-1775-7719-46934-7858-3444-5594-504,2811-1944-7219-18439-8494-3802-1325-801,1877-5145-5393-6821-3142-10506-1855-635,5239-643-2407-9892-4645-1209-1624-865,easy
530916-254366-461770-1093327-67740-104036-104174-43282,20975-64340-234415-70048-38117-12768-7975-79916,972-38888-201304-10192-54942-2538-3914-12015,3699-3130-11653-16687-8464-7749-4677-869,1775-7719-46934-7858-3444-5594-504-4540,1944-7219-18439-8494-3802-1325-801-6154,5145-5393-6821-3142-10506-1855-635-2946,643-2407-9892-4645-1209-1624-865-2905,easy
254366-461770-1093327-67740-104036-104174-43282-703045,64340-234415-70048-38117-12768-7975-79916-198608,38888-201304-10192-54942-2538-3914-12015-25219,3130-11653-16687-8464-7749-4677-869-19482,7719-46934-7858-3444-5594-504-4540-9258,7219-18439-8494-3802-1325-801-6154-8558,5393-6821-3142-10506-1855-635-2946-6214,2407-9892-4645-1209-1624-865-2905-1282,easy
461770-1093327-67740-104036-104174-43282-703045-103739,234415-70048-38117-12768-7975-79916-198608-42673,201304-10192-54942-2538-3914-12015-25219-12812,11653-16687-8464-7749-4677-869-19482-2619,46934-7858-3444-5594-504-4540-9258-3899,18439-8494-3802-1325-801-6154-8558-1493,6821-3142-10506-1855-635-2946-6214-770,9892-4645-1209-1624-865-2905-1282-851,easy
1093327-67740-104036-104174-43282-703045-103739-230550,70048-38117-12768-7975-79916-198608-42673-30567,10192-54942-2538-3914-12015-25219-12812-4145,16687-8464-7749-4677-869-19482-2619-1525,7858-3444-5594-504-4540-9258-3899-2361,8494-3802-1325-801-6154-8558-1493-2215,3142-10506-1855-635-2946-6214-770-621,4645-1209-1624-865-2905-1282-851-337,easy
67740-104036-104174-43282-703045-103739-230550-1241883,38117-12768-7975-79916-198608-42673-30567-122739,54942-2538-3914-12015-25219-12812-4145-29365,8464-7749-4677-869-19482-2619-1525-9893,3444-5594-504-4540-9258-3899-2361-5540,3802-1325-801-6154-8558-1493-2215-12468,10506-1855-635-2946-6214-770-621-3383,1209-1624-865-2905-1282-851-337-1560,easy
104036-104174-43282-703045-103739-230550-1241883-1913778,12768-7975-79916-198608-42673-30567-122739-93724,2538-3914-12015-25219-12812-4145-29365-25694,7749-4677-869-19482-2619-1525-9893-13634,5594-504-4540-9258-3899-2361-5540-19505,1325-801-6154-8558-1493-2215-12468-20948,1855-635-2946-6214-770-621-3383-7857,1624-865-2905-1282-851-337-1560-3403,easy
104174-43282-703045-103739-230550-1241883-1913778-234342,7975-79916-198608-42673-30567-122739-93724-119420,3914-12015-25219-12812-4145-29365-25694-2868,4677-869-19482-2619-1525-9893-13634-76783,504-4540-9258-3899-2361-5540-19505-34574,801-6154-8558-1493-2215-12468-20948-12383,635-2946-6214-770-621-3383-7857-8708,865-2905-1282-851-337-1560-3403-3137,easy
43282-703045-103739-230550-1241883-1913778-234342-357979,79916-198608-42673-30567-122739-93724-119420-12896,12015-25219-12812-4145-29365-25694-2868-6473,869-19482-2619-1525-9893-13634-76783-784,4540-9258-3899-2361-5540-19505-34574-1832,6154-8558-1493-2215-12468-20948-12383-1199,2946-6214-770-621-3383-7857-8708-410,2905-1282-851-337-1560-3403-3137-298,easy
703045-103739-230550-1241883-1913778-234342-357979-204213,198608-42673-30567-122739-93724-119420-12896-7592,25219-12812-4145-29365-25694-2868-6473-4978,19482-2619-1525-9893-13634-76783-784-5532,9258-3899-2361-5540-19505-34574-1832-3518,8558-1493-2215-12468-20948-12383-1199-1380,6214-770-621-3383-7857-8708-410-709,1282-851-337-1560-3403-3137-298-1399,easy
103739-230550-1241883-1913778-234342-357979-204213-530179,42673-30567-122739-93724-119420-12896-7592-25597,12812-4145-29365-25694-2868-6473-4978-5361,2619-1525-9893-13634-76783-784-5532-6162,3899-2361-5540-19505-34574-1832-3518-2372,1493-2215-12468-20948-12383-1199-1380-2596,770-621-3383-7857-8708-410-709-819,851-337-1560-3403-3137-298-1399-465,easy
230550-1241883-1913778-234342-357979-204213-530179-1043049,30567-122739-93724-119420-12896-7592-25597-152663,4145-29365-25694-2868-6473-4978-5361-4283,1525-9893-13634-76783-784-5532-6162-11853,2361-5540-19505-34574-1832-3518-2372-10002,2215-12468-20948-12383-1199-1380-2596-13137,621-3383-7857-8708-410-709-819-2570,337-1560-3403-3137-298-1399-465-4651,easy
1241883-1913778-234342-357979-204213-530179-1043049-108887,122739-93724-119420-12896-7592-25597-152663-56562,29365-25694-2868-6473-4978-5361-4283-7290,9893-13634-76783-784-5532-6162-11853-3038,5540-19505-34574-1832-3518-2372-10002-3327,12468-20948-12383-1199-1380-2596-13137-3664,3383-7857-8708-410-709-819-2570-2095,1560-3403-3137-298-1399-465-4651-1421,easy
1913778-234342-357979-204213-530179-1043049-108887-166936,93724-119420-12896-7592-25597-152663-56562-44732,25694-2868-6473-4978-5361-4283-7290-1303,13634-76783-784-5532-6162-11853-3038-2491,19505-34574-1832-3518-2372-10002-3327-2505,20948-12383-1199-1380-2596-13137-3664-1932,7857-8708-410-709-819-2570-2095-1608,3403-3137-298-1399-465-4651-1421-844,easy
234342-357979-204213-530179-1043049-108887-166936-174460,119420-12896-7592-25597-152663-56562-44732-36419,2868-6473-4978-5361-4283-7290-1303-4080,76783-784-5532-6162-11853-3038-2491-5127,34574-1832-3518-2372-10002-3327-2505-2512,12383-1199-1380-2596-13137-3664-1932-3281,8708-410-709-819-2570-2095-1608-1486,3137-298-1399-465-4651-1421-844-2210,easy
357979-204213-530179-1043049-108887-166936-174460-349215,12896-7592-25597-152663-56562-44732-36419-23410,6473-4978-5361-4283-7290-1303-4080-12814,784-5532-6162-11853-3038-2491-5127-13102,1832-3518-2372-10002-3327-2505-2512-13717,1199-1380-2596-13137-3664-1932-3281-5868,410-709-819-2570-2095-1608-1486-5569,298-1399-465-4651-1421-844-2210-6212,easy
204213-530179-1043049-108887-166936-174460-349215-183926,7592-25597-152663-56562-44732-36419-23410-22004,4978-5361-4283-7290-1303-4080-12814-4211,5532-6162-11853-3038-2491-5127-13102-1295,3518-2372-10002-3327-2505-2512-13717-1464,1380-2596-13137-3664-1932-3281-5868-868,709-819-2570-2095-1608-1486-5569-549,1399-465-4651-1421-844-2210-6212-324,easy
530179-1043049-108887-166936-174460-349215-183926-580905,25597-152663-56562-44732-36419-23410-22004-75582,5361-4283-7290-1303-4080-12814-4211-14337,6162-11853-3038-2491-5127-13102-1295-7752,2372-10002-3327-2505-2512-13717-1464-4291,2596-13137-3664-1932-3281-5868-868-7732,819-2570-2095-1608-1486-5569-549-1657,465-4651-1421-844-2210-6212-324-1810,easy
1043049-108887-166936-174460-349215-183926-580905-788947,152663-56562-44732-36419-23410-22004-75582-179763,4283-7290-1303-4080-12814-4211-14337-22446,11853-3038-2491-5127-13102-1295-7752-32665,10002-3327-2505-2512-13717-1464-4291-5156,13137-3664-1932-3281-5868-868-7732-9082,2570-2095-1608-1486-5569-549-1657-1545,4651-1421-844-2210-6212-324-1810-1896,easy
108887-166936-174460-349215-183926-580905-788947-655231,56562-44732-36419-23410-22004-75582-179763-74681,7290-1303-4080-12814-4211-14337-22446-13100,3038-2491-5127-13102-1295-7752-32665-21789,3327-2505-2512-13717-1464-4291-5156-3829,3664-1932-3281-5868-868-7732-9082-6553,2095-1608-1486-5569-549-1657-1545-3230,1421-844-2210-6212-324-1810-1896-1925,easy
166936-174460-349215-183926-580905-788947-655231-778400,44732-36419-23410-22004-75582-179763-74681-141990,1303-4080-12814-4211-14337-22446-13100-24437,2491-5127-13102-1295-7752-32665-21789-38262,2505-2512-13717-1464-4291-5156-3829-7208,1932-3281-5868-868-7732-9082-6553-5130,1608-1486-5569-549-1657-1545-3230-2813,844-2210-6212-324-1810-1896-1925-1969,easy
174460-349215-183926-580905-788947-655231-778400-894566,36419-23410-22004-75582-179763-74681-141990-190235,4080-12814-4211-14337-22446-13100-24437-5728,5127-13102-1295-7752-32665-21789-38262-18411,2512-13717-1464-4291-5156-3829-7208-16280,3281-5868-868-7732-9082-6553-5130-21710,1486-5569-549-1657-1545-3230-2813-5928,2210-6212-324-1810-1896-1925-1969-9744,easy
349215-183926-580905-788947-655231-778400-894566-1468426,23410-22004-75582-179763-74681-141990-190235-206879,12814-4211-14337-22446-13100-24437-5728-48616,13102-1295-7752-32665-21789-38262-18411-79069,13717-1464-4291-5156-3829-7208-16280-34120,5868-868-7732-9082-6553-5130-21710-19884,5569-549-1657-1545-3230-2813-5928-16956,6212-324-1810-1896-1925-1969-9744-8675,easy
183926-580905-788947-655231-778400-894566-1468426-525994,22004-75582-179763-74681-141990-190235-206879-84888,4211-14337-22446-13100-24437-5728-48616-11957,1295-7752-32665-21789-38262-18411-79069-38190,1464-4291-5156-3829-7208-16280-34120-13026,868-7732-9082-6553-5130-21710-19884-6486,549-1657-1545-3230-2813-5928-16956-2862,324-1810-1896-1925-1969-9744-8675-2597,easy
580905-788947-655231-778400-894566-1468426-525994-564755,75582-179763-74681-141990-190235-206879-84888-193961,14337-22446-13100-24437-5728-48616-11957-80999,7752-32665-21789-38262-18411-79069-38190-9067,4291-5156-3829-7208-16280-34120-13026-14484,7732-9082-6553-5130-21710-19884-6486-14798,1657-1545-3230-2813-5928-16956-2862-11925,1810-1896-1925-1969-9744-8675-2597-8861,easy
788947-655231-778400-894566-1468426-525994-564755-18405,179763-74681-141990-190235-206879-84888-193961-16304,22446-13100-24437-5728-48616-11957-80999-7380,32665-21789-38262-18411-79069-38190-9067-1146,5156-3829-7208-16280-34120-13026-14484-1397,9082-6553-5130-21710-19884-6486-14798-1082,1545-3230-2813-5928-16956-2862-11925-486,1896-1925-1969-9744-8675-2597-8861-468,easy
655231-778400-894566-1468426-525994-564755-18405-8976,74681-141990-190235-206879-84888-193961-16304-4512,13100-24437-5728-48616-11957-80999-7380-7727,21789-38262-18411-79069-38190-9067-1146-27369,3829-7208-16280-34120-13026-14484-1397-8170,6553-5130-21710-19884-6486-14798-1082-10535,3230-2813-5928-16956-2862-11925-486-6449,1925-1969-9744-8675-2597-8861-468-5555,easy
778400-894566-1468426-525994-564755-18405-8976-18459,141990-190235-206879-84888-193961-16304-4512-22305,24437-5728-48616-11957-80999-7380-7727-2337,38262-18411-79069-38190-9067-1146-27369-14817,7208-16280-34120-13026-14484-1397-8170-4726,5130-21710-19884-6486-14798-1082-10535-11000,2813-5928-16956-2862-11925-486-6449-6069,1969-9744-8675-2597-8861-468-5555-5350,easy
894566-1468426-525994-564755-18405-8976-18459-210383,190235-206879-84888-193961-16304-4512-22305-11466,5728-48616-11957-80999-7380-7727-2337-21091,18411-79069-38190-9067-1146-27369-14817-13256,16280-34120-13026-14484-1397-8170-4726-6726,21710-19884-6486-14798-1082-10535-11000-5671,5928-16956-2862-11925-486-6449-6069-3984,9744-8675-2597-8861-468-5555-5350-8128,easy
1468426-525994-564755-18405-8976-18459-210383-1248145,206879-84888-193961-16304-4512-22305-11466-61154,48616-11957-80999-7380-7727-2337-21091-4573,79069-38190-9067-1146-27369-14817-13256-28004,34120-13026-14484-1397-8170-4726-6726-11666,19884-6486-14798-1082-10535-11000-5671-11343,16956-2862-11925-486-6449-6069-3984-7707,8675-2597-8861-468-5555-5350-8128-7185,easy
525994-564755-18405-8976-18459-210383-1248145-411189,84888-193961-16304-4512-22305-11466-61154-117195,11957-80999-7380-7727-2337-21091-4573-15416,38190-9067-1146-27369-14817-13256-28004-32227,13026-14484-1397-8170-4726-6726-11666-6293,6486-14798-1082-10535-11000-5671-11343-18060,2862-11925-486-6449-6069-3984-7707-4935,2597-8861-468-5555-5350-8128-7185-4008,easy
564755-18405-8976-18459-210383-1248145-411189-2921,193961-16304-4512-22305-11466-61154-117195-20054,80999-7380-7727-2337-21091-4573-15416-276,9067-1146-27369-14817-13256-28004-32227-6002,14484-1397-8170-4726-6726-11666-6293-7537,14798-1082-10535-11000-5671-11343-18060-14494,11925-486-6449-6069-3984-7707-4935-14459,8861-468-5555-5350-8128-7185-4008-6255,easy
18405-8976-18459-210383-1248145-411189-2921-594703,16304-4512-22305-11466-61154-117195-20054-82879,7380-7727-2337-21091-4573-15416-276-38165,1146-27369-14817-13256-28004-32227-6002-8000,1397-8170-4726-6726-11666-6293-7537-9268,1082-10535-11000-5671-11343-18060-14494-17556,486-6449-6069-3984-7707-4935-14459-17397,468-5555-5350-8128-7185-4008-6255-8820,easy
8976-18459-210383-1248145-411189-2921-594703-191258,4512-22305-11466-61154-117195-20054-82879-36969,7727-2337-21091-4573-15416-276-38165-25311,27369-14817-13256-28004-32227-6002-8000-6130,8170-4726-6726-11666-6293-7537-9268-3060,10535-11000-5671-11343-18060-14494-17556-2063,6449-6069-3984-7707-4935-14459-17397-2496,5555-5350-8128-7185-4008-6255-8820-1358,easy
