delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
119027-15183-86857-339337-75768-990316-202357-7160,1642-17792-46783-30894-45444-35438-39561-16509,463-4806-5440-4141-7835-8363-4257-15593,465-751-18307-2725-3641-3240-1509-15207,1179-2975-13454-12851-2260-9071-4929-4762,910-7293-25092-5335-7153-6244-1928-10488,544-843-8574-5443-6929-6265-881-15632,332-2347-4717-1405-3729-4278-2346-4742,easy
15183-86857-339337-75768-990316-202357-7160-180471,17792-46783-30894-45444-35438-39561-16509-33595,4806-5440-4141-7835-8363-4257-15593-2700,751-18307-2725-3641-3240-1509-15207-6582,2975-13454-12851-2260-9071-4929-4762-5282,7293-25092-5335-7153-6244-1928-10488-3174,843-8574-5443-6929-6265-881-15632-1294,2347-4717-1405-3729-4278-2346-4742-1016,easy
86857-339337-75768-990316-202357-7160-180471-25985,46783-30894-45444-35438-39561-16509-33595-2976,5440-4141-7835-8363-4257-15593-2700-1719,18307-2725-3641-3240-1509-15207-6582-2844,13454-12851-2260-9071-4929-4762-5282-3623,25092-5335-7153-6244-1928-10488-3174-2929,8574-5443-6929-6265-881-15632-1294-1620,4717-1405-3729-4278-2346-4742-1016-2203,easy
339337-75768-990316-202357-7160-180471-25985-5622,30894-45444-35438-39561-16509-33595-2976-6327,4141-7835-8363-4257-15593-2700-1719-6370,2725-3641-3240-1509-15207-6582-2844-1759,12851-2260-9071-4929-4762-5282-3623-3345,5335-7153-6244-1928-10488-3174-2929-1551,5443-6929-6265-881-15632-1294-1620-1539,1405-3729-4278-2346-4742-1016-2203-862,easy
75768-990316-202357-7160-180471-25985-5622-87332,45444-35438-39561-16509-33595-2976-6327-12356,7835-8363-4257-15593-2700-1719-6370-2261,3641-3240-1509-15207-6582-2844-1759-2352,2260-9071-4929-4762-5282-3623-3345-803,7153-6244-1928-10488-3174-2929-1551-1688,6929-6265-881-15632-1294-1620-1539-872,3729-4278-2346-4742-1016-2203-862-551,easy
990316-202357-7160-180471-25985-5622-87332-53884,35438-39561-16509-33595-2976-6327-12356-6020,8363-4257-15593-2700-1719-6370-2261-18695,3240-1509-15207-6582-2844-1759-2352-6878,9071-4929-4762-5282-3623-3345-803-4730,6244-1928-10488-3174-2929-1551-1688-2380,6265-881-15632-1294-1620-1539-872-2160,4278-2346-4742-1016-2203-862-551-1412,easy
202357-7160-180471-25985-5622-87332-53884-24252,39561-16509-33595-2976-6327-12356-6020-11894,4257-15593-2700-1719-6370-2261-18695-5453,1509-15207-6582-2844-1759-2352-6878-5637,4929-4762-5282-3623-3345-803-4730-2612,1928-10488-3174-2929-1551-1688-2380-2657,881-15632-1294-1620-1539-872-2160-1781,2346-4742-1016-2203-862-551-1412-929,easy
7160-180471-25985-5622-87332-53884-24252-49105,16509-33595-2976-6327-12356-6020-11894-52627,15593-2700-1719-6370-2261-18695-5453-6457,15207-6582-2844-1759-2352-6878-5637-2587,4762-5282-3623-3345-803-4730-2612-2920,10488-3174-2929-1551-1688-2380-2657-1459,15632-1294-1620-1539-872-2160-1781-451,4742-1016-2203-862-551-1412-929-254,easy
180471-25985-5622-87332-53884-24252-49105-17604,33595-2976-6327-12356-6020-11894-52627-9530,2700-1719-6370-2261-18695-5453-6457-8616,6582-2844-1759-2352-6878-5637-2587-5037,5282-3623-3345-803-4730-2612-2920-6863,3174-2929-1551-1688-2380-2657-1459-2778,1294-1620-1539-872-2160-1781-451-1605,1016-2203-862-551-1412-929-254-893,easy
25985-5622-87332-53884-24252-49105-17604-26778,2976-6327-12356-6020-11894-52627-9530-20283,1719-6370-2261-18695-5453-6457-8616-9202,2844-1759-2352-6878-5637-2587-5037-9387,3623-3345-803-4730-2612-2920-6863-2608,2929-1551-1688-2380-2657-1459-2778-5453,1620-1539-872-2160-1781-451-1605-1349,2203-862-551-1412-929-254-893-965,easy
5622-87332-53884-24252-49105-17604-26778-60858,6327-12356-6020-11894-52627-9530-20283-20211,6370-2261-18695-5453-6457-8616-9202-4817,1759-2352-6878-5637-2587-5037-9387-3153,3345-803-4730-2612-2920-6863-2608-2325,1551-1688-2380-2657-1459-2778-5453-1997,1539-872-2160-1781-451-1605-1349-631,862-551-1412-929-254-893-965-409,easy
87332-53884-24252-49105-17604-26778-60858-424928,12356-6020-11894-52627-9530-20283-20211-25330,2261-18695-5453-6457-8616-9202-4817-17882,2352-6878-5637-2587-5037-9387-3153-8316,803-4730-2612-2920-6863-2608-2325-7981,1688-2380-2657-1459-2778-5453-1997-8647,872-2160-1781-451-1605-1349-631-2166,551-1412-929-254-893-965-409-1515,easy
53884-24252-49105-17604-26778-60858-424928-135208,6020-11894-52627-9530-20283-20211-25330-16309,18695-5453-6457-8616-9202-4817-17882-36133,6878-5637-2587-5037-9387-3153-8316-3172,4730-2612-2920-6863-2608-2325-7981-3843,2380-2657-1459-2778-5453-1997-8647-5254,2160-1781-451-1605-1349-631-2166-4097,1412-929-254-893-965-409-1515-1091,easy
24252-49105-17604-26778-60858-424928-135208-57618,11894-52627-9530-20283-20211-25330-16309-1409,5453-6457-8616-9202-4817-17882-36133-7551,5637-2587-5037-9387-3153-8316-3172-2637,2612-2920-6863-2608-2325-7981-3843-5338,2657-1459-2778-5453-1997-8647-5254-2980,1781-451-1605-1349-631-2166-4097-4849,929-254-893-965-409-1515-1091-1908,easy
49105-17604-26778-60858-424928-135208-57618-50115,52627-9530-20283-20211-25330-16309-1409-72052,6457-8616-9202-4817-17882-36133-7551-22796,2587-5037-9387-3153-8316-3172-2637-25679,2920-6863-2608-2325-7981-3843-5338-16637,1459-2778-5453-1997-8647-5254-2980-14731,451-1605-1349-631-2166-4097-4849-7607,254-893-965-409-1515-1091-1908-4159,easy
17604-26778-60858-424928-135208-57618-50115-114125,9530-20283-20211-25330-16309-1409-72052-3527,8616-9202-4817-17882-36133-7551-22796-707,5037-9387-3153-8316-3172-2637-25679-6856,6863-2608-2325-7981-3843-5338-16637-1502,2778-5453-1997-8647-5254-2980-14731-1459,1605-1349-631-2166-4097-4849-7607-433,893-965-409-1515-1091-1908-4159-268,hard
26778-60858-424928-135208-57618-50115-114125-74328,20283-20211-25330-16309-1409-72052-3527-20483,9202-4817-17882-36133-7551-22796-707-6480,9387-3153-8316-3172-2637-25679-6856-6289,2608-2325-7981-3843-5338-16637-1502-5222,5453-1997-8647-5254-2980-14731-1459-3741,1349-631-2166-4097-4849-7607-433-1179,965-409-1515-1091-1908-4159-268-1578,easy
60858-424928-135208-57618-50115-114125-74328-210889,20211-25330-16309-1409-72052-3527-20483-38045,4817-17882-36133-7551-22796-707-6480-7431,3153-8316-3172-2637-25679-6856-6289-6637,2325-7981-3843-5338-16637-1502-5222-4790,1997-8647-5254-2980-14731-1459-3741-2775,631-2166-4097-4849-7607-433-1179-1745,409-1515-1091-1908-4159-268-1578-1979,easy
424928-135208-57618-50115-114125-74328-210889-291492,25330-16309-1409-72052-3527-20483-38045-28785,17882-36133-7551-22796-707-6480-7431-2257,8316-3172-2637-25679-6856-6289-6637-13477,7981-3843-5338-16637-1502-5222-4790-5201,8647-5254-2980-14731-1459-3741-2775-5876,2166-4097-4849-7607-433-1179-1745-1753,1515-1091-1908-4159-268-1578-1979-1622,easy
135208-57618-50115-114125-74328-210889-291492-12962,16309-1409-72052-3527-20483-38045-28785-7430,36133-7551-22796-707-6480-7431-2257-18891,3172-2637-25679-6856-6289-6637-13477-2391,3843-5338-16637-1502-5222-4790-5201-4970,5254-2980-14731-1459-3741-2775-5876-3341,4097-4849-7607-433-1179-1745-1753-2051,1091-1908-4159-268-1578-1979-1622-1313,easy
57618-50115-114125-74328-210889-291492-12962-141437,1409-72052-3527-20483-38045-28785-7430-26465,7551-22796-707-6480-7431-2257-18891-11732,2637-25679-6856-6289-6637-13477-2391-9618,5338-16637-1502-5222-4790-5201-4970-7828,2980-14731-1459-3741-2775-5876-3341-14554,4849-7607-433-1179-1745-1753-2051-8242,1908-4159-268-1578-1979-1622-1313-6352,hard
50115-114125-74328-210889-291492-12962-141437-14435,72052-3527-20483-38045-28785-7430-26465-27329,22796-707-6480-7431-2257-18891-11732-152084,25679-6856-6289-6637-13477-2391-9618-6422,16637-1502-5222-4790-5201-4970-7828-15020,14731-1459-3741-2775-5876-3341-14554-23240,7607-433-1179-1745-1753-2051-8242-5879,4159-268-1578-1979-1622-1313-6352-21199,easy
114125-74328-210889-291492-12962-141437-14435-86192,3527-20483-38045-28785-7430-26465-27329-22715,707-6480-7431-2257-18891-11732-152084-650,6856-6289-6637-13477-2391-9618-6422-6489,1502-5222-4790-5201-4970-7828-15020-2038,1459-3741-2775-5876-3341-14554-23240-2733,433-1179-1745-1753-2051-8242-5879-1708,268-1578-1979-1622-1313-6352-21199-677,easy
74328-210889-291492-12962-141437-14435-86192-42550,20483-38045-28785-7430-26465-27329-22715-6044,6480-7431-2257-18891-11732-152084-650-692,6289-6637-13477-2391-9618-6422-6489-1119,5222-4790-5201-4970-7828-15020-2038-1058,3741-2775-5876-3341-14554-23240-2733-1472,1179-1745-1753-2051-8242-5879-1708-802,1578-1979-1622-1313-6352-21199-677-348,easy
210889-291492-12962-141437-14435-86192-42550-70950,38045-28785-7430-26465-27329-22715-6044-84375,7431-2257-18891-11732-152084-650-692-39134,6637-13477-2391-9618-6422-6489-1119-13010,4790-5201-4970-7828-15020-2038-1058-18059,2775-5876-3341-14554-23240-2733-1472-7632,1745-1753-2051-8242-5879-1708-802-7729,1979-1622-1313-6352-21199-677-348-5322,easy
291492-12962-141437-14435-86192-42550-70950-66485,28785-7430-26465-27329-22715-6044-84375-56659,2257-18891-11732-152084-650-692-39134-53741,13477-2391-9618-6422-6489-1119-13010-32105,5201-4970-7828-15020-2038-1058-18059-6396,5876-3341-14554-23240-2733-1472-7632-12632,1753-2051-8242-5879-1708-802-7729-4108,1622-1313-6352-21199-677-348-5322-6044,easy
12962-141437-14435-86192-42550-70950-66485-1019651,7430-26465-27329-22715-6044-84375-56659-585508,18891-11732-152084-650-692-39134-53741-24154,2391-9618-6422-6489-1119-13010-32105-13055,4970-7828-15020-2038-1058-18059-6396-13214,3341-14554-23240-2733-1472-7632-12632-30497,2051-8242-5879-1708-802-7729-4108-6411,1313-6352-21199-677-348-5322-6044-7450,easy
141437-14435-86192-42550-70950-66485-1019651-33254,26465-27329-22715-6044-84375-56659-585508-9973,11732-152084-650-692-39134-53741-24154-9350,9618-6422-6489-1119-13010-32105-13055-10888,7828-15020-2038-1058-18059-6396-13214-13468,14554-23240-2733-1472-7632-12632-30497-3421,8242-5879-1708-802-7729-4108-6411-2771,6352-21199-677-348-5322-6044-7450-990,hard
14435-86192-42550-70950-66485-1019651-33254-146821,27329-22715-6044-84375-56659-585508-9973-27837,152084-650-692-39134-53741-24154-9350-14332,6422-6489-1119-13010-32105-13055-10888-6326,15020-2038-1058-18059-6396-13214-13468-3780,23240-2733-1472-7632-12632-30497-3421-3348,5879-1708-802-7729-4108-6411-2771-3010,21199-677-348-5322-6044-7450-990-1197,easy
86192-42550-70950-66485-1019651-33254-146821-730553,22715-6044-84375-56659-585508-9973-27837-46879,650-692-39134-53741-24154-9350-14332-141694,6489-1119-13010-32105-13055-10888-6326-22395,2038-1058-18059-6396-13214-13468-3780-6377,2733-1472-7632-12632-30497-3421-3348-14988,1708-802-7729-4108-6411-2771-3010-4078,677-348-5322-6044-7450-990-1197-7668,easy
42550-70950-66485-1019651-33254-146821-730553-14577,6044-84375-56659-585508-9973-27837-46879-22157,692-39134-53741-24154-9350-14332-141694-35484,1119-13010-32105-13055-10888-6326-22395-17199,1058-18059-6396-13214-13468-3780-6377-9739,1472-7632-12632-30497-3421-3348-14988-12221,802-7729-4108-6411-2771-3010-4078-10211,348-5322-6044-7450-990-1197-7668-7585,easy
70950-66485-1019651-33254-146821-730553-14577-23256,84375-56659-585508-9973-27837-46879-22157-6303,39134-53741-24154-9350-14332-141694-35484-6673,13010-32105-13055-10888-6326-22395-17199-4103,18059-6396-13214-13468-3780-6377-9739-4891,7632-12632-30497-3421-3348-14988-12221-4016,7729-4108-6411-2771-3010-4078-10211-1187,5322-6044-7450-990-1197-7668-7585-1847,hard
66485-1019651-33254-146821-730553-14577-23256-91154,56659-585508-9973-27837-46879-22157-6303-116530,53741-24154-9350-14332-141694-35484-6673-38367,32105-13055-10888-6326-22395-17199-4103-3355,6396-13214-13468-3780-6377-9739-4891-12541,12632-30497-3421-3348-14988-12221-4016-15498,4108-6411-2771-3010-4078-10211-1187-4964,6044-7450-990-1197-7668-7585-1847-4432,easy
1019651-33254-146821-730553-14577-23256-91154-537408,585508-9973-27837-46879-22157-6303-116530-265827,24154-9350-14332-141694-35484-6673-38367-79159,13055-10888-6326-22395-17199-4103-3355-39093,13214-13468-3780-6377-9739-4891-12541-16442,30497-3421-3348-14988-12221-4016-15498-27531,6411-2771-3010-4078-10211-1187-4964-18783,7450-990-1197-7668-7585-1847-4432-8030,easy
33254-146821-730553-14577-23256-91154-537408-14869,9973-27837-46879-22157-6303-116530-265827-9450,9350-14332-141694-35484-6673-38367-79159-1496,10888-6326-22395-17199-4103-3355-39093-4227,13468-3780-6377-9739-4891-12541-16442-619,3421-3348-14988-12221-4016-15498-27531-3366,2771-3010-4078-10211-1187-4964-18783-2560,990-1197-7668-7585-1847-4432-8030-2717,hard
146821-730553-14577-23256-91154-537408-14869-11183,27837-46879-22157-6303-116530-265827-9450-23240,14332-141694-35484-6673-38367-79159-1496-21295,6326-22395-17199-4103-3355-39093-4227-9706,3780-6377-9739-4891-12541-16442-619-3579,3348-14988-12221-4016-15498-27531-3366-21926,3010-4078-10211-1187-4964-18783-2560-4472,1197-7668-7585-1847-4432-8030-2717-5736,easy
730553-14577-23256-91154-537408-14869-11183-119516,46879-22157-6303-116530-265827-9450-23240-25175,141694-35484-6673-38367-79159-1496-21295-12873,22395-17199-4103-3355-39093-4227-9706-8869,6377-9739-4891-12541-16442-619-3579-22002,14988-12221-4016-15498-27531-3366-21926-17097,4078-10211-1187-4964-18783-2560-4472-6053,7668-7585-1847-4432-8030-2717-5736-10135,hard
14577-23256-91154-537408-14869-11183-119516-29680,22157-6303-116530-265827-9450-23240-25175-46686,35484-6673-38367-79159-1496-21295-12873-14013,17199-4103-3355-39093-4227-9706-8869-8662,9739-4891-12541-16442-619-3579-22002-12947,12221-4016-15498-27531-3366-21926-17097-18219,10211-1187-4964-18783-2560-4472-6053-4964,7585-1847-4432-8030-2717-5736-10135-7635,easy
23256-91154-537408-14869-11183-119516-29680-471913,6303-116530-265827-9450-23240-25175-46686-15758,6673-38367-79159-1496-21295-12873-14013-4842,4103-3355-39093-4227-9706-8869-8662-7781,4891-12541-16442-619-3579-22002-12947-3755,4016-15498-27531-3366-21926-17097-18219-1774,1187-4964-18783-2560-4472-6053-4964-3407,1847-4432-8030-2717-5736-10135-7635-2559,easy
91154-537408-14869-11183-119516-29680-471913-504223,116530-265827-9450-23240-25175-46686-15758-89665,38367-79159-1496-21295-12873-14013-4842-31226,3355-39093-4227-9706-8869-8662-7781-7751,12541-16442-619-3579-22002-12947-3755-7833,15498-27531-3366-21926-17097-18219-1774-25815,4964-18783-2560-4472-6053-4964-3407-9691,4432-8030-2717-5736-10135-7635-2559-14113,easy
537408-14869-11183-119516-29680-471913-504223-251007,265827-9450-23240-25175-46686-15758-89665-266532,79159-1496-21295-12873-14013-4842-31226-15105,39093-4227-9706-8869-8662-7781-7751-11899,16442-619-3579-22002-12947-3755-7833-8863,27531-3366-21926-17097-18219-1774-25815-13637,18783-2560-4472-6053-4964-3407-9691-3685,8030-2717-5736-10135-7635-2559-14113-5839,easy
14869-11183-119516-29680-471913-504223-251007-30221,9450-23240-25175-46686-15758-89665-266532-2630,1496-21295-12873-14013-4842-31226-15105-2875,4227-9706-8869-8662-7781-7751-11899-5805,619-3579-22002-12947-3755-7833-8863-1797,3366-21926-17097-18219-1774-25815-13637-5929,2560-4472-6053-4964-3407-9691-3685-1219,2717-5736-10135-7635-2559-14113-5839-3300,easy
11183-119516-29680-471913-504223-251007-30221-11786,23240-25175-46686-15758-89665-266532-2630-12878,21295-12873-14013-4842-31226-15105-2875-12689,9706-8869-8662-7781-7751-11899-5805-13950,3579-22002-12947-3755-7833-8863-1797-7782,21926-17097-18219-1774-25815-13637-5929-17934,4472-6053-4964-3407-9691-3685-1219-9030,5736-10135-7635-2559-14113-5839-3300-2630,easy
119516-29680-471913-504223-251007-30221-11786-386953,25175-46686-15758-89665-266532-2630-12878-181249,12873-14013-4842-31226-15105-2875-12689-33309,8869-8662-7781-7751-11899-5805-13950-11187,22002-12947-3755-7833-8863-1797-7782-4925,17097-18219-1774-25815-13637-5929-17934-15674,6053-4964-3407-9691-3685-1219-9030-14548,10135-7635-2559-14113-5839-3300-2630-6323,easy
29680-471913-504223-251007-30221-11786-386953-324561,46686-15758-89665-266532-2630-12878-181249-88344,14013-4842-31226-15105-2875-12689-33309-27312,8662-7781-7751-11899-5805-13950-11187-41645,12947-3755-7833-8863-1797-7782-4925-18391,18219-1774-25815-13637-5929-17934-15674-27739,4964-3407-9691-3685-1219-9030-14548-4927,7635-2559-14113-5839-3300-2630-6323-10549,easy
471913-504223-251007-30221-11786-386953-324561-39527,15758-89665-266532-2630-12878-181249-88344-51788,4842-31226-15105-2875-12689-33309-27312-45046,7781-7751-11899-5805-13950-11187-41645-13455,3755-7833-8863-1797-7782-4925-18391-6521,1774-25815-13637-5929-17934-15674-27739-7541,3407-9691-3685-1219-9030-14548-4927-7363,2559-14113-5839-3300-2630-6323-10549-6278,easy
504223-251007-30221-11786-386953-324561-39527-307284,89665-266532-2630-12878-181249-88344-51788-12856,31226-15105-2875-12689-33309-27312-45046-20267,7751-11899-5805-13950-11187-41645-13455-18268,7833-8863-1797-7782-4925-18391-6521-7151,25815-13637-5929-17934-15674-27739-7541-5261,9691-3685-1219-9030-14548-4927-7363-3243,14113-5839-3300-2630-6323-10549-6278-3079,easy
251007-30221-11786-386953-324561-39527-307284-33359,266532-2630-12878-181249-88344-51788-12856-8506,15105-2875-12689-33309-27312-45046-20267-3172,11899-5805-13950-11187-41645-13455-18268-4629,8863-1797-7782-4925-18391-6521-7151-3406,13637-5929-17934-15674-27739-7541-5261-3096,3685-1219-9030-14548-4927-7363-3243-5494,5839-3300-2630-6323-10549-6278-3079-1467,easy
30221-11786-386953-324561-39527-307284-33359-8448,2630-12878-181249-88344-51788-12856-8506-11291,2875-12689-33309-27312-45046-20267-3172-20964,5805-13950-11187-41645-13455-18268-4629-13974,1797-7782-4925-18391-6521-7151-3406-4035,5929-17934-15674-27739-7541-5261-3096-22286,1219-9030-14548-4927-7363-3243-5494-7771,3300-2630-6323-10549-6278-3079-1467-8602,easy
11786-386953-324561-39527-307284-33359-8448-180099,12878-181249-88344-51788-12856-8506-11291-50790,12689-33309-27312-45046-20267-3172-20964-6316,13950-11187-41645-13455-18268-4629-13974-6308,7782-4925-18391-6521-7151-3406-4035-4230,17934-15674-27739-7541-5261-3096-22286-4827,9030-14548-4927-7363-3243-5494-7771-912,2630-6323-10549-6278-3079-1467-8602-1709,easy
386953-324561-39527-307284-33359-8448-180099-95650,181249-88344-51788-12856-8506-11291-50790-66680,33309-27312-45046-20267-3172-20964-6316-16183,11187-41645-13455-18268-4629-13974-6308-16792,4925-18391-6521-7151-3406-4035-4230-7676,15674-27739-7541-5261-3096-22286-4827-18831,14548-4927-7363-3243-5494-7771-912-6584,6323-10549-6278-3079-1467-8602-1709-8052,easy
324561-39527-307284-33359-8448-180099-95650-7910,88344-51788-12856-8506-11291-50790-66680-6675,27312-45046-20267-3172-20964-6316-16183-4737,41645-13455-18268-4629-13974-6308-16792-9881,18391-6521-7151-3406-4035-4230-7676-2742,27739-7541-5261-3096-22286-4827-18831-7005,4927-7363-3243-5494-7771-912-6584-2142,10549-6278-3079-1467-8602-1709-8052-1746,hard
39527-307284-33359-8448-180099-95650-7910-30270,51788-12856-8506-11291-50790-66680-6675-37649,45046-20267-3172-20964-6316-16183-4737-22959,13455-18268-4629-13974-6308-16792-9881-4011,6521-7151-3406-4035-4230-7676-2742-14530,7541-5261-3096-22286-4827-18831-7005-6712,7363-3243-5494-7771-912-6584-2142-9720,6278-3079-1467-8602-1709-8052-1746-4170,easy
307284-33359-8448-180099-95650-7910-30270-11980,12856-8506-11291-50790-66680-6675-37649-24873,20267-3172-20964-6316-16183-4737-22959-7459,18268-4629-13974-6308-16792-9881-4011-4598,7151-3406-4035-4230-7676-2742-14530-4798,5261-3096-22286-4827-18831-7005-6712-12383,3243-5494-7771-912-6584-2142-9720-5945,3079-1467-8602-1709-8052-1746-4170-4234,easy
33359-8448-180099-95650-7910-30270-11980-25857,8506-11291-50790-66680-6675-37649-24873-16209,3172-20964-6316-16183-4737-22959-7459-11244,4629-13974-6308-16792-9881-4011-4598-7852,3406-4035-4230-7676-2742-14530-4798-31295,3096-22286-4827-18831-7005-6712-12383-8019,5494-7771-912-6584-2142-9720-5945-8232,1467-8602-1709-8052-1746-4170-4234-5633,easy
8448-180099-95650-7910-30270-11980-25857-62575,11291-50790-66680-6675-37649-24873-16209-74607,20964-6316-16183-4737-22959-7459-11244-14271,13974-6308-16792-9881-4011-4598-7852-24630,4035-4230-7676-2742-14530-4798-31295-5043,22286-4827-18831-7005-6712-12383-8019-12325,7771-912-6584-2142-9720-5945-8232-6284,8602-1709-8052-1746-4170-4234-5633-5542,easy
180099-95650-7910-30270-11980-25857-62575-38300,50790-66680-6675-37649-24873-16209-74607-24041,6316-16183-4737-22959-7459-11244-14271-11419,6308-16792-9881-4011-4598-7852-24630-4387,4230-7676-2742-14530-4798-31295-5043-538,4827-18831-7005-6712-12383-8019-12325-3655,912-6584-2142-9720-5945-8232-6284-1331,1709-8052-1746-4170-4234-5633-5542-1556,hard
95650-7910-30270-11980-25857-62575-38300-877442,66680-6675-37649-24873-16209-74607-24041-171195,16183-4737-22959-7459-11244-14271-11419-27323,16792-9881-4011-4598-7852-24630-4387-29419,7676-2742-14530-4798-31295-5043-538-34133,18831-7005-6712-12383-8019-12325-3655-16808,6584-2142-9720-5945-8232-6284-1331-13144,8052-1746-4170-4234-5633-5542-1556-2915,easy
7910-30270-11980-25857-62575-38300-877442-12027,6675-37649-24873-16209-74607-24041-171195-14431,4737-22959-7459-11244-14271-11419-27323-7974,9881-4011-4598-7852-24630-4387-29419-12653,2742-14530-4798-31295-5043-538-34133-4641,7005-6712-12383-8019-12325-3655-16808-16529,2142-9720-5945-8232-6284-1331-13144-6930,1746-4170-4234-5633-5542-1556-2915-4550,easy
30270-11980-25857-62575-38300-877442-12027-216450,37649-24873-16209-74607-24041-171195-14431-33045,22959-7459-11244-14271-11419-27323-7974-2974,4011-4598-7852-24630-4387-29419-12653-3689,14530-4798-31295-5043-538-34133-4641-5390,6712-12383-8019-12325-3655-16808-16529-5461,9720-5945-8232-6284-1331-13144-6930-3153,4170-4234-5633-5542-1556-2915-4550-1763,easy
11980-25857-62575-38300-877442-12027-216450-26009,24873-16209-74607-24041-171195-14431-33045-15649,7459-11244-14271-11419-27323-7974-2974-8711,4598-7852-24630-4387-29419-12653-3689-4356,4798-31295-5043-538-34133-4641-5390-1784,12383-8019-12325-3655-16808-16529-5461-4280,5945-8232-6284-1331-13144-6930-3153-1641,4234-5633-5542-1556-2915-4550-1763-2136,easy
25857-62575-38300-877442-12027-216450-26009-186951,16209-74607-24041-171195-14431-33045-15649-11347,11244-14271-11419-27323-7974-2974-8711-3675,7852-24630-4387-29419-12653-3689-4356-5654,31295-5043-538-34133-4641-5390-1784-2866,8019-12325-3655-16808-16529-5461-4280-2794,8232-6284-1331-13144-6930-3153-1641-1571,5633-5542-1556-2915-4550-1763-2136-1431,easy
62575-38300-877442-12027-216450-26009-186951-147249,74607-24041-171195-14431-33045-15649-11347-16820,14271-11419-27323-7974-2974-8711-3675-14726,24630-4387-29419-12653-3689-4356-5654-4576,5043-538-34133-4641-5390-1784-2866-3303,12325-3655-16808-16529-5461-4280-2794-3597,6284-1331-13144-6930-3153-1641-1571-2283,5542-1556-2915-4550-1763-2136-1431-1069,easy
38300-877442-12027-216450-26009-186951-147249-1119984,24041-171195-14431-33045-15649-11347-16820-616016,11419-27323-7974-2974-8711-3675-14726-169951,4387-29419-12653-3689-4356-5654-4576-74368,538-34133-4641-5390-1784-2866-3303-154451,3655-16808-16529-5461-4280-2794-3597-74163,1331-13144-6930-3153-1641-1571-2283-47732,1556-2915-4550-1763-2136-1431-1069-47257,easy
877442-12027-216450-26009-186951-147249-1119984-490044,171195-14431-33045-15649-11347-16820-616016-427944,27323-7974-2974-8711-3675-14726-169951-74206,29419-12653-3689-4356-5654-4576-74368-52220,34133-4641-5390-1784-2866-3303-154451-73421,16808-16529-5461-4280-2794-3597-74163-25704,13144-6930-3153-1641-1571-2283-47732-65697,2915-4550-1763-2136-1431-1069-47257-13186,easy
12027-216450-26009-186951-147249-1119984-490044-109077,14431-33045-15649-11347-16820-616016-427944-8960,7974-2974-8711-3675-14726-169951-74206-3577,12653-3689-4356-5654-4576-74368-52220-2783,4641-5390-1784-2866-3303-154451-73421-936,16529-5461-4280-2794-3597-74163-25704-1651,6930-3153-1641-1571-2283-47732-65697-3129,4550-1763-2136-1431-1069-47257-13186-1169,easy
216450-26009-186951-147249-1119984-490044-109077-158961,33045-15649-11347-16820-616016-427944-8960-36775,2974-8711-3675-14726-169951-74206-3577-10092,3689-4356-5654-4576-74368-52220-2783-4109,5390-1784-2866-3303-154451-73421-936-4651,5461-4280-2794-3597-74163-25704-1651-5998,3153-1641-1571-2283-47732-65697-3129-3946,1763-2136-1431-1069-47257-13186-1169-3699,easy
26009-186951-147249-1119984-490044-109077-158961-32445,15649-11347-16820-616016-427944-8960-36775-61963,8711-3675-14726-169951-74206-3577-10092-12140,4356-5654-4576-74368-52220-2783-4109-12094,1784-2866-3303-154451-73421-936-4651-17196,4280-2794-3597-74163-25704-1651-5998-13073,1641-1571-2283-47732-65697-3129-3946-12697,2136-1431-1069-47257-13186-1169-3699-14739,hard
186951-147249-1119984-490044-109077-158961-32445-19224,11347-16820-616016-427944-8960-36775-61963-62065,3675-14726-169951-74206-3577-10092-12140-16776,5654-4576-74368-52220-2783-4109-12094-25632,2866-3303-154451-73421-936-4651-17196-10271,2794-3597-74163-25704-1651-5998-13073-9820,1571-2283-47732-65697-3129-3946-12697-11058,1431-1069-47257-13186-1169-3699-14739-4419,easy
147249-1119984-490044-109077-158961-32445-19224-276132,16820-616016-427944-8960-36775-61963-62065-186058,14726-169951-74206-3577-10092-12140-16776-12720,4576-74368-52220-2783-4109-12094-25632-10612,3303-154451-73421-936-4651-17196-10271-7887,3597-74163-25704-1651-5998-13073-9820-6205,2283-47732-65697-3129-3946-12697-11058-5143,1069-47257-13186-1169-3699-14739-4419-3725,easy
1119984-490044-109077-158961-32445-19224-276132-128456,616016-427944-8960-36775-61963-62065-186058-69384,169951-74206-3577-10092-12140-16776-12720-22961,74368-52220-2783-4109-12094-25632-10612-3221,154451-73421-936-4651-17196-10271-7887-5902,74163-25704-1651-5998-13073-9820-6205-7249,47732-65697-3129-3946-12697-11058-5143-3050,47257-13186-1169-3699-14739-4419-3725-1921,easy
490044-109077-158961-32445-19224-276132-128456-113958,427944-8960-36775-61963-62065-186058-69384-38695,74206-3577-10092-12140-16776-12720-22961-4247,52220-2783-4109-12094-25632-10612-3221-5935,73421-936-4651-17196-10271-7887-5902-12463,25704-1651-5998-13073-9820-6205-7249-12755,65697-3129-3946-12697-11058-5143-3050-2280,13186-1169-3699-14739-4419-3725-1921-2378,easy
