delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
262104-1236794-41125-219263-248500-177552-808399-561120,19011-270419-15035-61040-41354-13279-85559-8054,7157-28434-9430-2570-32631-2383-52617-28697,9359-42734-4830-5017-16635-3414-29799-27797,18567-19458-3346-1770-4789-1198-4620-4464,8273-12529-5824-7401-3970-964-10923-4679,43144-18053-5470-3669-1207-1355-15550-4115,5887-11013-1593-2077-1299-1627-19834-1901,easy
1236794-41125-219263-248500-177552-808399-561120-475502,270419-15035-61040-41354-13279-85559-8054-51847,28434-9430-2570-32631-2383-52617-28697-10235,42734-4830-5017-16635-3414-29799-27797-17455,19458-3346-1770-4789-1198-4620-4464-2273,12529-5824-7401-3970-964-10923-4679-2891,18053-5470-3669-1207-1355-15550-4115-1373,11013-1593-2077-1299-1627-19834-1901-1792,easy
41125-219263-248500-177552-808399-561120-475502-544832,15035-61040-41354-13279-85559-8054-51847-28927,9430-2570-32631-2383-52617-28697-10235-17522,4830-5017-16635-3414-29799-27797-17455-13003,3346-1770-4789-1198-4620-4464-2273-3776,5824-7401-3970-964-10923-4679-2891-3996,5470-3669-1207-1355-15550-4115-1373-2788,1593-2077-1299-1627-19834-1901-1792-2448,easy
219263-248500-177552-808399-561120-475502-544832-469083,61040-41354-13279-85559-8054-51847-28927-143067,2570-32631-2383-52617-28697-10235-17522-3338,5017-16635-3414-29799-27797-17455-13003-21270,1770-4789-1198-4620-4464-2273-3776-5903,7401-3970-964-10923-4679-2891-3996-11108,3669-1207-1355-15550-4115-1373-2788-23696,2077-1299-1627-19834-1901-1792-2448-5846,easy
248500-177552-808399-561120-475502-544832-469083-150987,41354-13279-85559-8054-51847-28927-143067-18565,32631-2383-52617-28697-10235-17522-3338-7892,16635-3414-29799-27797-17455-13003-21270-2003,4789-1198-4620-4464-2273-3776-5903-3136,3970-964-10923-4679-2891-3996-11108-4492,1207-1355-15550-4115-1373-2788-23696-4030,1299-1627-19834-1901-1792-2448-5846-1346,easy
177552-808399-561120-475502-544832-469083-150987-180062,13279-85559-8054-51847-28927-143067-18565-102116,2383-52617-28697-10235-17522-3338-7892-80722,3414-29799-27797-17455-13003-21270-2003-58183,1198-4620-4464-2273-3776-5903-3136-36946,964-10923-4679-2891-3996-11108-4492-17969,1355-15550-4115-1373-2788-23696-4030-15375,1627-19834-1901-1792-2448-5846-1346-5006,easy
808399-561120-475502-544832-469083-150987-180062-203220,85559-8054-51847-28927-143067-18565-102116-132078,52617-28697-10235-17522-3338-7892-80722-7833,29799-27797-17455-13003-21270-2003-58183-36542,4620-4464-2273-3776-5903-3136-36946-2433,10923-4679-2891-3996-11108-4492-17969-25617,15550-4115-1373-2788-23696-4030-15375-6193,19834-1901-1792-2448-5846-1346-5006-5056,easy
561120-475502-544832-469083-150987-180062-203220-352593,8054-51847-28927-143067-18565-102116-132078-219520,28697-10235-17522-3338-7892-80722-7833-92509,27797-17455-13003-21270-2003-58183-36542-96536,4464-2273-3776-5903-3136-36946-2433-17771,4679-2891-3996-11108-4492-17969-25617-7473,4115-1373-2788-23696-4030-15375-6193-6658,1901-1792-2448-5846-1346-5006-5056-7121,easy
475502-544832-469083-150987-180062-203220-352593-33946,51847-28927-143067-18565-102116-132078-219520-15165,10235-17522-3338-7892-80722-7833-92509-31356,17455-13003-21270-2003-58183-36542-96536-83163,2273-3776-5903-3136-36946-2433-17771-6275,2891-3996-11108-4492-17969-25617-7473-17113,1373-2788-23696-4030-15375-6193-6658-12094,1792-2448-5846-1346-5006-5056-7121-4953,easy
544832-469083-150987-180062-203220-352593-33946-118405,28927-143067-18565-102116-132078-219520-15165-23785,17522-3338-7892-80722-7833-92509-31356-60079,13003-21270-2003-58183-36542-96536-83163-6898,3776-5903-3136-36946-2433-17771-6275-2002,3996-11108-4492-17969-25617-7473-17113-2133,2788-23696-4030-15375-6193-6658-12094-707,2448-5846-1346-5006-5056-7121-4953-1167,easy
469083-150987-180062-203220-352593-33946-118405-11875,143067-18565-102116-132078-219520-15165-23785-22347,3338-7892-80722-7833-92509-31356-60079-63748,21270-2003-58183-36542-96536-83163-6898-36738,5903-3136-36946-2433-17771-6275-2002-11998,11108-4492-17969-25617-7473-17113-2133-19708,23696-4030-15375-6193-6658-12094-707-12027,5846-1346-5006-5056-7121-4953-1167-6297,easy
150987-180062-203220-352593-33946-118405-11875-6756,18565-102116-132078-219520-15165-23785-22347-13757,7892-80722-7833-92509-31356-60079-63748-63548,2003-58183-36542-96536-83163-6898-36738-42422,3136-36946-2433-17771-6275-2002-11998-17015,4492-17969-25617-7473-17113-2133-19708-27436,4030-15375-6193-6658-12094-707-12027-9976,1346-5006-5056-7121-4953-1167-6297-29978,easy
180062-203220-352593-33946-118405-11875-6756-307689,102116-132078-219520-15165-23785-22347-13757-229357,80722-7833-92509-31356-60079-63748-63548-55556,58183-36542-96536-83163-6898-36738-42422-9583,36946-2433-17771-6275-2002-11998-17015-11616,17969-25617-7473-17113-2133-19708-27436-15167,15375-6193-6658-12094-707-12027-9976-23721,5006-5056-7121-4953-1167-6297-29978-13863,easy
203220-352593-33946-118405-11875-6756-307689-234629,132078-219520-15165-23785-22347-13757-229357-49262,7833-92509-31356-60079-63748-63548-55556-1135,36542-96536-83163-6898-36738-42422-9583-3885,2433-17771-6275-2002-11998-17015-11616-3640,25617-7473-17113-2133-19708-27436-15167-4046,6193-6658-12094-707-12027-9976-23721-2895,5056-7121-4953-1167-6297-29978-13863-1636,easy
352593-33946-118405-11875-6756-307689-234629-703344,219520-15165-23785-22347-13757-229357-49262-71300,92509-31356-60079-63748-63548-55556-1135-6746,96536-83163-6898-36738-42422-9583-3885-4696,17771-6275-2002-11998-17015-11616-3640-10249,7473-17113-2133-19708-27436-15167-4046-14981,6658-12094-707-12027-9976-23721-2895-10381,7121-4953-1167-6297-29978-13863-1636-13773,easy
33946-118405-11875-6756-307689-234629-703344-257527,15165-23785-22347-13757-229357-49262-71300-29091,31356-60079-63748-63548-55556-1135-6746-3125,83163-6898-36738-42422-9583-3885-4696-50998,6275-2002-11998-17015-11616-3640-10249-10189,17113-2133-19708-27436-15167-4046-14981-2778,12094-707-12027-9976-23721-2895-10381-1916,4953-1167-6297-29978-13863-1636-13773-1936,easy
118405-11875-6756-307689-234629-703344-257527-73880,23785-22347-13757-229357-49262-71300-29091-47169,60079-63748-63548-55556-1135-6746-3125-106582,6898-36738-42422-9583-3885-4696-50998-92668,2002-11998-17015-11616-3640-10249-10189-9690,2133-19708-27436-15167-4046-14981-2778-15503,707-12027-9976-23721-2895-10381-1916-12368,1167-6297-29978-13863-1636-13773-1936-6163,easy
11875-6756-307689-234629-703344-257527-73880-300082,22347-13757-229357-49262-71300-29091-47169-161854,63748-63548-55556-1135-6746-3125-106582-85926,36738-42422-9583-3885-4696-50998-92668-9954,11998-17015-11616-3640-10249-10189-9690-19854,19708-27436-15167-4046-14981-2778-15503-8418,12027-9976-23721-2895-10381-1916-12368-12579,6297-29978-13863-1636-13773-1936-6163-5552,easy
6756-307689-234629-703344-257527-73880-300082-167553,13757-229357-49262-71300-29091-47169-161854-7246,63548-55556-1135-6746-3125-106582-85926-1719,42422-9583-3885-4696-50998-92668-9954-14980,17015-11616-3640-10249-10189-9690-19854-8052,27436-15167-4046-14981-2778-15503-8418-3911,9976-23721-2895-10381-1916-12368-12579-4892,29978-13863-1636-13773-1936-6163-5552-4810,easy
307689-234629-703344-257527-73880-300082-167553-621718,229357-49262-71300-29091-47169-161854-7246-29157,55556-1135-6746-3125-106582-85926-1719-8026,9583-3885-4696-50998-92668-9954-14980-4077,11616-3640-10249-10189-9690-19854-8052-12233,15167-4046-14981-2778-15503-8418-3911-6583,23721-2895-10381-1916-12368-12579-4892-5656,13863-1636-13773-1936-6163-5552-4810-1844,easy
234629-703344-257527-73880-300082-167553-621718-1158038,49262-71300-29091-47169-161854-7246-29157-53010,1135-6746-3125-106582-85926-1719-8026-15548,3885-4696-50998-92668-9954-14980-4077-25228,3640-10249-10189-9690-19854-8052-12233-31414,4046-14981-2778-15503-8418-3911-6583-6405,2895-10381-1916-12368-12579-4892-5656-5769,1636-13773-1936-6163-5552-4810-1844-6473,easy
703344-257527-73880-300082-167553-621718-1158038-1309230,71300-29091-47169-161854-7246-29157-53010-216445,6746-3125-106582-85926-1719-8026-15548-31683,4696-50998-92668-9954-14980-4077-25228-57761,10249-10189-9690-19854-8052-12233-31414-36625,14981-2778-15503-8418-3911-6583-6405-49606,10381-1916-12368-12579-4892-5656-5769-22612,13773-1936-6163-5552-4810-1844-6473-17920,easy
257527-73880-300082-167553-621718-1158038-1309230-114546,29091-47169-161854-7246-29157-53010-216445-2689,3125-106582-85926-1719-8026-15548-31683-3131,50998-92668-9954-14980-4077-25228-57761-7404,10189-9690-19854-8052-12233-31414-36625-2227,2778-15503-8418-3911-6583-6405-49606-2916,1916-12368-12579-4892-5656-5769-22612-1091,1936-6163-5552-4810-1844-6473-17920-746,easy
73880-300082-167553-621718-1158038-1309230-114546-706773,47169-161854-7246-29157-53010-216445-2689-49839,106582-85926-1719-8026-15548-31683-3131-11868,92668-9954-14980-4077-25228-57761-7404-11040,9690-19854-8052-12233-31414-36625-2227-11470,15503-8418-3911-6583-6405-49606-2916-14662,12368-12579-4892-5656-5769-22612-1091-6994,6163-5552-4810-1844-6473-17920-746-2827,easy
300082-167553-621718-1158038-1309230-114546-706773-549703,161854-7246-29157-53010-216445-2689-49839-39991,85926-1719-8026-15548-31683-3131-11868-20467,9954-14980-4077-25228-57761-7404-11040-8669,19854-8052-12233-31414-36625-2227-11470-4853,8418-3911-6583-6405-49606-2916-14662-2925,12579-4892-5656-5769-22612-1091-6994-907,5552-4810-1844-6473-17920-746-2827-972,easy
167553-621718-1158038-1309230-114546-706773-549703-710303,7246-29157-53010-216445-2689-49839-39991-22617,1719-8026-15548-31683-3131-11868-20467-1312,14980-4077-25228-57761-7404-11040-8669-8587,8052-12233-31414-36625-2227-11470-4853-4323,3911-6583-6405-49606-2916-14662-2925-3190,4892-5656-5769-22612-1091-6994-907-2835,4810-1844-6473-17920-746-2827-972-4187,easy
621718-1158038-1309230-114546-706773-549703-710303-1082774,29157-53010-216445-2689-49839-39991-22617-27547,8026-15548-31683-3131-11868-20467-1312-3776,4077-25228-57761-7404-11040-8669-8587-15855,12233-31414-36625-2227-11470-4853-4323-12307,6583-6405-49606-2916-14662-2925-3190-7905,5656-5769-22612-1091-6994-907-2835-2254,1844-6473-17920-746-2827-972-4187-8442,easy
1158038-1309230-114546-706773-549703-710303-1082774-175879,53010-216445-2689-49839-39991-22617-27547-100352,15548-31683-3131-11868-20467-1312-3776-43855,25228-57761-7404-11040-8669-8587-15855-72439,31414-36625-2227-11470-4853-4323-12307-7597,6405-49606-2916-14662-2925-3190-7905-7739,5769-22612-1091-6994-907-2835-2254-17206,6473-17920-746-2827-972-4187-8442-3385,easy
1309230-114546-706773-549703-710303-1082774-175879-233637,216445-2689-49839-39991-22617-27547-100352-11713,31683-3131-11868-20467-1312-3776-43855-5570,57761-7404-11040-8669-8587-15855-72439-1728,36625-2227-11470-4853-4323-12307-7597-3985,49606-2916-14662-2925-3190-7905-7739-3929,22612-1091-6994-907-2835-2254-17206-1521,17920-746-2827-972-4187-8442-3385-1211,easy
114546-706773-549703-710303-1082774-175879-233637-196565,2689-49839-39991-22617-27547-100352-11713-28850,3131-11868-20467-1312-3776-43855-5570-3157,7404-11040-8669-8587-15855-72439-1728-6835,2227-11470-4853-4323-12307-7597-3985-1413,2916-14662-2925-3190-7905-7739-3929-3567,1091-6994-907-2835-2254-17206-1521-4015,746-2827-972-4187-8442-3385-1211-2415,easy
706773-549703-710303-1082774-175879-233637-196565-249682,49839-39991-22617-27547-100352-11713-28850-2844,11868-20467-1312-3776-43855-5570-3157-19738,11040-8669-8587-15855-72439-1728-6835-56250,11470-4853-4323-12307-7597-3985-1413-2361,14662-2925-3190-7905-7739-3929-3567-8732,6994-907-2835-2254-17206-1521-4015-2592,2827-972-4187-8442-3385-1211-2415-2092,easy
549703-710303-1082774-175879-233637-196565-249682-7970,39991-22617-27547-100352-11713-28850-2844-18887,20467-1312-3776-43855-5570-3157-19738-12529,8669-8587-15855-72439-1728-6835-56250-10756,4853-4323-12307-7597-3985-1413-2361-4891,2925-3190-7905-7739-3929-3567-8732-7066,907-2835-2254-17206-1521-4015-2592-11305,972-4187-8442-3385-1211-2415-2092-7519,easy
710303-1082774-175879-233637-196565-249682-7970-677193,22617-27547-100352-11713-28850-2844-18887-56610,1312-3776-43855-5570-3157-19738-12529-4696,8587-15855-72439-1728-6835-56250-10756-12125,4323-12307-7597-3985-1413-2361-4891-6208,3190-7905-7739-3929-3567-8732-7066-8490,2835-2254-17206-1521-4015-2592-11305-9658,4187-8442-3385-1211-2415-2092-7519-12992,easy
1082774-175879-233637-196565-249682-7970-677193-100026,27547-100352-11713-28850-2844-18887-56610-43142,3776-43855-5570-3157-19738-12529-4696-3663,15855-72439-1728-6835-56250-10756-12125-1540,12307-7597-3985-1413-2361-4891-6208-2575,7905-7739-3929-3567-8732-7066-8490-3740,2254-17206-1521-4015-2592-11305-9658-1548,8442-3385-1211-2415-2092-7519-12992-1116,easy
175879-233637-196565-249682-7970-677193-100026-135756,100352-11713-28850-2844-18887-56610-43142-103692,43855-5570-3157-19738-12529-4696-3663-11434,72439-1728-6835-56250-10756-12125-1540-3317,7597-3985-1413-2361-4891-6208-2575-3148,7739-3929-3567-8732-7066-8490-3740-9450,17206-1521-4015-2592-11305-9658-1548-17320,3385-1211-2415-2092-7519-12992-1116-6208,easy
233637-196565-249682-7970-677193-100026-135756-450436,11713-28850-2844-18887-56610-43142-103692-8955,5570-3157-19738-12529-4696-3663-11434-11385,1728-6835-56250-10756-12125-1540-3317-21509,3985-1413-2361-4891-6208-2575-3148-12458,3929-3567-8732-7066-8490-3740-9450-9444,1521-4015-2592-11305-9658-1548-17320-3468,1211-2415-2092-7519-12992-1116-6208-3457,easy
2992495-21718-49403-421270-24074-1130233-167360-845178,10371-9102-49055-28726-28182-130396-18651-542641,40600-651-6103-4387-4756-10456-4516-11599,7641-4740-5874-6192-14726-15897-2279-34064,38846-1283-3218-13488-9586-20037-1596-11916,16091-3902-4821-14564-8325-12114-1792-41663,15190-1092-852-3078-4973-3018-1120-10769,3481-1509-1229-1242-4047-3043-907-13714,hard
21718-49403-421270-24074-1130233-167360-845178-2742597,9102-49055-28726-28182-130396-18651-542641-166430,651-6103-4387-4756-10456-4516-11599-18850,4740-5874-6192-14726-15897-2279-34064-21083,1283-3218-13488-9586-20037-1596-11916-19553,3902-4821-14564-8325-12114-1792-41663-24418,1092-852-3078-4973-3018-1120-10769-10091,1509-1229-1242-4047-3043-907-13714-3619,easy
49403-421270-24074-1130233-167360-845178-2742597-361310,49055-28726-28182-130396-18651-542641-166430-142626,6103-4387-4756-10456-4516-11599-18850-19910,5874-6192-14726-15897-2279-34064-21083-32404,3218-13488-9586-20037-1596-11916-19553-17853,4821-14564-8325-12114-1792-41663-24418-8579,852-3078-4973-3018-1120-10769-10091-6062,1229-1242-4047-3043-907-13714-3619-4994,easy
421270-24074-1130233-167360-845178-2742597-361310-866938,28726-28182-130396-18651-542641-166430-142626-53646,4387-4756-10456-4516-11599-18850-19910-1912,6192-14726-15897-2279-34064-21083-32404-3193,13488-9586-20037-1596-11916-19553-17853-1865,14564-8325-12114-1792-41663-24418-8579-1592,3078-4973-3018-1120-10769-10091-6062-720,1242-4047-3043-907-13714-3619-4994-796,easy
24074-1130233-167360-845178-2742597-361310-866938-68080,28182-130396-18651-542641-166430-142626-53646-42705,4756-10456-4516-11599-18850-19910-1912-12104,14726-15897-2279-34064-21083-32404-3193-7597,9586-20037-1596-11916-19553-17853-1865-4601,8325-12114-1792-41663-24418-8579-1592-3468,4973-3018-1120-10769-10091-6062-720-1401,4047-3043-907-13714-3619-4994-796-1808,easy
1130233-167360-845178-2742597-361310-866938-68080-35653,130396-18651-542641-166430-142626-53646-42705-17489,10456-4516-11599-18850-19910-1912-12104-2855,15897-2279-34064-21083-32404-3193-7597-2145,20037-1596-11916-19553-17853-1865-4601-1883,12114-1792-41663-24418-8579-1592-3468-4958,3018-1120-10769-10091-6062-720-1401-1287,3043-907-13714-3619-4994-796-1808-2862,easy
167360-845178-2742597-361310-866938-68080-35653-741148,18651-542641-166430-142626-53646-42705-17489-44270,4516-11599-18850-19910-1912-12104-2855-9648,2279-34064-21083-32404-3193-7597-2145-72289,1596-11916-19553-17853-1865-4601-1883-22943,1792-41663-24418-8579-1592-3468-4958-10449,1120-10769-10091-6062-720-1401-1287-5348,907-13714-3619-4994-796-1808-2862-4821,easy
845178-2742597-361310-866938-68080-35653-741148-339996,542641-166430-142626-53646-42705-17489-44270-22075,11599-18850-19910-1912-12104-2855-9648-132922,34064-21083-32404-3193-7597-2145-72289-35428,11916-19553-17853-1865-4601-1883-22943-92852,41663-24418-8579-1592-3468-4958-10449-95936,10769-10091-6062-720-1401-1287-5348-38651,13714-3619-4994-796-1808-2862-4821-13436,easy
2742597-361310-866938-68080-35653-741148-339996-1142243,166430-142626-53646-42705-17489-44270-22075-146649,18850-19910-1912-12104-2855-9648-132922-14105,21083-32404-3193-7597-2145-72289-35428-19947,19553-17853-1865-4601-1883-22943-92852-17128,24418-8579-1592-3468-4958-10449-95936-13563,10091-6062-720-1401-1287-5348-38651-5671,3619-4994-796-1808-2862-4821-13436-5606,easy
361310-866938-68080-35653-741148-339996-1142243-32185,142626-53646-42705-17489-44270-22075-146649-7351,19910-1912-12104-2855-9648-132922-14105-4882,32404-3193-7597-2145-72289-35428-19947-13208,17853-1865-4601-1883-22943-92852-17128-3741,8579-1592-3468-4958-10449-95936-13563-2211,6062-720-1401-1287-5348-38651-5671-3474,4994-796-1808-2862-4821-13436-5606-1337,easy
866938-68080-35653-741148-339996-1142243-32185-597389,53646-42705-17489-44270-22075-146649-7351-94199,1912-12104-2855-9648-132922-14105-4882-18875,3193-7597-2145-72289-35428-19947-13208-15904,1865-4601-1883-22943-92852-17128-3741-25005,1592-3468-4958-10449-95936-13563-2211-27014,720-1401-1287-5348-38651-5671-3474-20660,796-1808-2862-4821-13436-5606-1337-5030,easy
68080-35653-741148-339996-1142243-32185-597389-407452,42705-17489-44270-22075-146649-7351-94199-18638,12104-2855-9648-132922-14105-4882-18875-300,7597-2145-72289-35428-19947-13208-15904-7000,4601-1883-22943-92852-17128-3741-25005-11254,3468-4958-10449-95936-13563-2211-27014-6111,1401-1287-5348-38651-5671-3474-20660-3439,1808-2862-4821-13436-5606-1337-5030-1966,easy
35653-741148-339996-1142243-32185-597389-407452-347730,17489-44270-22075-146649-7351-94199-18638-58825,2855-9648-132922-14105-4882-18875-300-23311,2145-72289-35428-19947-13208-15904-7000-10734,1883-22943-92852-17128-3741-25005-11254-16338,4958-10449-95936-13563-2211-27014-6111-25536,1287-5348-38651-5671-3474-20660-3439-9787,2862-4821-13436-5606-1337-5030-1966-12331,hard
741148-339996-1142243-32185-597389-407452-347730-1067896,44270-22075-146649-7351-94199-18638-58825-634966,9648-132922-14105-4882-18875-300-23311-58838,72289-35428-19947-13208-15904-7000-10734-7400,22943-92852-17128-3741-25005-11254-16338-7941,10449-95936-13563-2211-27014-6111-25536-12739,5348-38651-5671-3474-20660-3439-9787-9181,4821-13436-5606-1337-5030-1966-12331-4290,easy
339996-1142243-32185-597389-407452-347730-1067896-320412,22075-146649-7351-94199-18638-58825-634966-49343,132922-14105-4882-18875-300-23311-58838-28956,35428-19947-13208-15904-7000-10734-7400-18022,92852-17128-3741-25005-11254-16338-7941-2157,95936-13563-2211-27014-6111-25536-12739-10132,38651-5671-3474-20660-3439-9787-9181-14064,13436-5606-1337-5030-1966-12331-4290-7231,easy
1142243-32185-597389-407452-347730-1067896-320412-1178891,146649-7351-94199-18638-58825-634966-49343-71421,14105-4882-18875-300-23311-58838-28956-20870,19947-13208-15904-7000-10734-7400-18022-14841,17128-3741-25005-11254-16338-7941-2157-13129,13563-2211-27014-6111-25536-12739-10132-9286,5671-3474-20660-3439-9787-9181-14064-3862,5606-1337-5030-1966-12331-4290-7231-9073,easy
32185-597389-407452-347730-1067896-320412-1178891-624593,7351-94199-18638-58825-634966-49343-71421-50783,4882-18875-300-23311-58838-28956-20870-43304,13208-15904-7000-10734-7400-18022-14841-18810,3741-25005-11254-16338-7941-2157-13129-9540,2211-27014-6111-25536-12739-10132-9286-11662,3474-20660-3439-9787-9181-14064-3862-8244,1337-5030-1966-12331-4290-7231-9073-3363,easy
597389-407452-347730-1067896-320412-1178891-624593-74837,94199-18638-58825-634966-49343-71421-50783-52131,18875-300-23311-58838-28956-20870-43304-2133,15904-7000-10734-7400-18022-14841-18810-1814,25005-11254-16338-7941-2157-13129-9540-4068,27014-6111-25536-12739-10132-9286-11662-3480,20660-3439-9787-9181-14064-3862-8244-1852,5030-1966-12331-4290-7231-9073-3363-1331,easy
407452-347730-1067896-320412-1178891-624593-74837-874960,18638-58825-634966-49343-71421-50783-52131-89043,300-23311-58838-28956-20870-43304-2133-27251,7000-10734-7400-18022-14841-18810-1814-3973,11254-16338-7941-2157-13129-9540-4068-9937,6111-25536-12739-10132-9286-11662-3480-11904,3439-9787-9181-14064-3862-8244-1852-4204,1966-12331-4290-7231-9073-3363-1331-8735,easy
347730-1067896-320412-1178891-624593-74837-874960-75782,58825-634966-49343-71421-50783-52131-89043-100830,23311-58838-28956-20870-43304-2133-27251-24203,10734-7400-18022-14841-18810-1814-3973-49837,16338-7941-2157-13129-9540-4068-9937-20960,25536-12739-10132-9286-11662-3480-11904-7275,9787-9181-14064-3862-8244-1852-4204-3257,12331-4290-7231-9073-3363-1331-8735-1299,easy
1067896-320412-1178891-624593-74837-874960-75782-125877,634966-49343-71421-50783-52131-89043-100830-59066,58838-28956-20870-43304-2133-27251-24203-12339,7400-18022-14841-18810-1814-3973-49837-8932,7941-2157-13129-9540-4068-9937-20960-10301,12739-10132-9286-11662-3480-11904-7275-8071,9181-14064-3862-8244-1852-4204-3257-1676,4290-7231-9073-3363-1331-8735-1299-4219,easy
320412-1178891-624593-74837-874960-75782-125877-219121,49343-71421-50783-52131-89043-100830-59066-14922,28956-20870-43304-2133-27251-24203-12339-3474,18022-14841-18810-1814-3973-49837-8932-1576,2157-13129-9540-4068-9937-20960-10301-2446,10132-9286-11662-3480-11904-7275-8071-1296,14064-3862-8244-1852-4204-3257-1676-1053,7231-9073-3363-1331-8735-1299-4219-752,easy
1178891-624593-74837-874960-75782-125877-219121-1148606,71421-50783-52131-89043-100830-59066-14922-113612,20870-43304-2133-27251-24203-12339-3474-17439,14841-18810-1814-3973-49837-8932-1576-28371,13129-9540-4068-9937-20960-10301-2446-10521,9286-11662-3480-11904-7275-8071-1296-5911,3862-8244-1852-4204-3257-1676-1053-13211,9073-3363-1331-8735-1299-4219-752-9605,easy
624593-74837-874960-75782-125877-219121-1148606-614927,50783-52131-89043-100830-59066-14922-113612-77373,43304-2133-27251-24203-12339-3474-17439-60572,18810-1814-3973-49837-8932-1576-28371-118422,9540-4068-9937-20960-10301-2446-10521-13558,11662-3480-11904-7275-8071-1296-5911-11587,8244-1852-4204-3257-1676-1053-13211-5418,3363-1331-8735-1299-4219-752-9605-6999,easy
74837-874960-75782-125877-219121-1148606-614927-1171528,52131-89043-100830-59066-14922-113612-77373-86754,2133-27251-24203-12339-3474-17439-60572-96505,1814-3973-49837-8932-1576-28371-118422-268724,4068-9937-20960-10301-2446-10521-13558-19842,3480-11904-7275-8071-1296-5911-11587-9062,1852-4204-3257-1676-1053-13211-5418-5847,1331-8735-1299-4219-752-9605-6999-3054,easy
874960-75782-125877-219121-1148606-614927-1171528-132633,89043-100830-59066-14922-113612-77373-86754-36864,27251-24203-12339-3474-17439-60572-96505-3140,3973-49837-8932-1576-28371-118422-268724-7310,9937-20960-10301-2446-10521-13558-19842-19688,11904-7275-8071-1296-5911-11587-9062-7161,4204-3257-1676-1053-13211-5418-5847-2024,8735-1299-4219-752-9605-6999-3054-695,easy
75782-125877-219121-1148606-614927-1171528-132633-2178318,100830-59066-14922-113612-77373-86754-36864-432871,24203-12339-3474-17439-60572-96505-3140-58727,49837-8932-1576-28371-118422-268724-7310-7667,20960-10301-2446-10521-13558-19842-19688-14728,7275-8071-1296-5911-11587-9062-7161-23016,3257-1676-1053-13211-5418-5847-2024-4837,1299-4219-752-9605-6999-3054-695-3194,easy
125877-219121-1148606-614927-1171528-132633-2178318-198036,59066-14922-113612-77373-86754-36864-432871-29283,12339-3474-17439-60572-96505-3140-58727-3015,8932-1576-28371-118422-268724-7310-7667-7250,10301-2446-10521-13558-19842-19688-14728-2295,8071-1296-5911-11587-9062-7161-23016-3504,1676-1053-13211-5418-5847-2024-4837-2452,4219-752-9605-6999-3054-695-3194-2225,easy
219121-1148606-614927-1171528-132633-2178318-198036-46305,14922-113612-77373-86754-36864-432871-29283-15513,3474-17439-60572-96505-3140-58727-3015-12347,1576-28371-118422-268724-7310-7667-7250-16135,2446-10521-13558-19842-19688-14728-2295-7877,1296-5911-11587-9062-7161-23016-3504-7355,1053-13211-5418-5847-2024-4837-2452-14943,752-9605-6999-3054-695-3194-2225-3705,easy
1148606-614927-1171528-132633-2178318-198036-46305-1100705,113612-77373-86754-36864-432871-29283-15513-78518,17439-60572-96505-3140-58727-3015-12347-19680,28371-118422-268724-7310-7667-7250-16135-5640,10521-13558-19842-19688-14728-2295-7877-7969,5911-11587-9062-7161-23016-3504-7355-6446,13211-5418-5847-2024-4837-2452-14943-7398,9605-6999-3054-695-3194-2225-3705-4888,easy
614927-1171528-132633-2178318-198036-46305-1100705-1501880,77373-86754-36864-432871-29283-15513-78518-121270,60572-96505-3140-58727-3015-12347-19680-9307,118422-268724-7310-7667-7250-16135-5640-13493,13558-19842-19688-14728-2295-7877-7969-3555,11587-9062-7161-23016-3504-7355-6446-10668,5418-5847-2024-4837-2452-14943-7398-8037,6999-3054-695-3194-2225-3705-4888-9227,easy
1171528-132633-2178318-198036-46305-1100705-1501880-187773,86754-36864-432871-29283-15513-78518-121270-40753,96505-3140-58727-3015-12347-19680-9307-5905,268724-7310-7667-7250-16135-5640-13493-8210,19842-19688-14728-2295-7877-7969-3555-1233,9062-7161-23016-3504-7355-6446-10668-3028,5847-2024-4837-2452-14943-7398-8037-2299,3054-695-3194-2225-3705-4888-9227-1391,easy
132633-2178318-198036-46305-1100705-1501880-187773-1166465,36864-432871-29283-15513-78518-121270-40753-178384,3140-58727-3015-12347-19680-9307-5905-39798,7310-7667-7250-16135-5640-13493-8210-65802,19688-14728-2295-7877-7969-3555-1233-16415,7161-23016-3504-7355-6446-10668-3028-8066,2024-4837-2452-14943-7398-8037-2299-4834,695-3194-2225-3705-4888-9227-1391-6402,easy
2178318-198036-46305-1100705-1501880-187773-1166465-415538,432871-29283-15513-78518-121270-40753-178384-72137,58727-3015-12347-19680-9307-5905-39798-27724,7667-7250-16135-5640-13493-8210-65802-77699,14728-2295-7877-7969-3555-1233-16415-10222,23016-3504-7355-6446-10668-3028-8066-8080,4837-2452-14943-7398-8037-2299-4834-5182,3194-2225-3705-4888-9227-1391-6402-9684,easy
198036-46305-1100705-1501880-187773-1166465-415538-572088,29283-15513-78518-121270-40753-178384-72137-70921,3015-12347-19680-9307-5905-39798-27724-19589,7250-16135-5640-13493-8210-65802-77699-321860,2295-7877-7969-3555-1233-16415-10222-7437,3504-7355-6446-10668-3028-8066-8080-13640,2452-14943-7398-8037-2299-4834-5182-12260,2225-3705-4888-9227-1391-6402-9684-5644,easy
