delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
9236-24077-220595-21522-42553-12662-34383-22808,21011-38903-26400-32773-18606-18810-18592-59143,9763-75877-10361-14545-1575-7628-11848-6685,16242-6591-4095-6565-5768-10980-9189-11001,5202-18106-7263-8467-1571-11233-2187-6506,32197-52503-27046-13338-38733-12429-28487-21309,5461-5356-8158-5813-4074-3542-7338-6154,2187-5064-3201-3691-2915-4680-3430-2323,hard
24077-220595-21522-42553-12662-34383-22808-21076,38903-26400-32773-18606-18810-18592-59143-28125,75877-10361-14545-1575-7628-11848-6685-15446,6591-4095-6565-5768-10980-9189-11001-11111,18106-7263-8467-1571-11233-2187-6506-4734,52503-27046-13338-38733-12429-28487-21309-19585,5356-8158-5813-4074-3542-7338-6154-13736,5064-3201-3691-2915-4680-3430-2323-5060,hard
220595-21522-42553-12662-34383-22808-21076-19668,26400-32773-18606-18810-18592-59143-28125-63283,10361-14545-1575-7628-11848-6685-15446-35637,4095-6565-5768-10980-9189-11001-11111-63587,7263-8467-1571-11233-2187-6506-4734-3995,27046-13338-38733-12429-28487-21309-19585-18390,8158-5813-4074-3542-7338-6154-13736-6559,3201-3691-2915-4680-3430-2323-5060-1933,hard
21522-42553-12662-34383-22808-21076-19668-4467,32773-18606-18810-18592-59143-28125-63283-21102,14545-1575-7628-11848-6685-15446-35637-9216,6565-5768-10980-9189-11001-11111-63587-6759,8467-1571-11233-2187-6506-4734-3995-5776,13338-38733-12429-28487-21309-19585-18390-20092,5813-4074-3542-7338-6154-13736-6559-4506,3691-2915-4680-3430-2323-5060-1933-6169,hard
42553-12662-34383-22808-21076-19668-4467-25221,18606-18810-18592-59143-28125-63283-21102-20982,1575-7628-11848-6685-15446-35637-9216-27369,5768-10980-9189-11001-11111-63587-6759-21441,1571-11233-2187-6506-4734-3995-5776-12264,38733-12429-28487-21309-19585-18390-20092-28315,4074-3542-7338-6154-13736-6559-4506-3399,2915-4680-3430-2323-5060-1933-6169-9593,hard
12662-34383-22808-21076-19668-4467-25221-1379,18810-18592-59143-28125-63283-21102-20982-18156,7628-11848-6685-15446-35637-9216-27369-9938,10980-9189-11001-11111-63587-6759-21441-9094,11233-2187-6506-4734-3995-5776-12264-2973,12429-28487-21309-19585-18390-20092-28315-38063,3542-7338-6154-13736-6559-4506-3399-5159,4680-3430-2323-5060-1933-6169-9593-3164,hard
34383-22808-21076-19668-4467-25221-1379-44440,18592-59143-28125-63283-21102-20982-18156-20212,11848-6685-15446-35637-9216-27369-9938-8858,9189-11001-11111-63587-6759-21441-9094-6129,2187-6506-4734-3995-5776-12264-2973-5530,28487-21309-19585-18390-20092-28315-38063-15821,7338-6154-13736-6559-4506-3399-5159-3765,3430-2323-5060-1933-6169-9593-3164-5996,hard
22808-21076-19668-4467-25221-1379-44440-16132,59143-28125-63283-21102-20982-18156-20212-9546,6685-15446-35637-9216-27369-9938-8858-9721,11001-11111-63587-6759-21441-9094-6129-18411,6506-4734-3995-5776-12264-2973-5530-4959,21309-19585-18390-20092-28315-38063-15821-13358,6154-13736-6559-4506-3399-5159-3765-5956,2323-5060-1933-6169-9593-3164-5996-5509,hard
21076-19668-4467-25221-1379-44440-16132-18012,28125-63283-21102-20982-18156-20212-9546-36728,15446-35637-9216-27369-9938-8858-9721-2845,11111-63587-6759-21441-9094-6129-18411-769,4734-3995-5776-12264-2973-5530-4959-4957,19585-18390-20092-28315-38063-15821-13358-12936,13736-6559-4506-3399-5159-3765-5956-14703,5060-1933-6169-9593-3164-5996-5509-3139,hard
19668-4467-25221-1379-44440-16132-18012-9099,63283-21102-20982-18156-20212-9546-36728-18545,35637-9216-27369-9938-8858-9721-2845-17589,63587-6759-21441-9094-6129-18411-769-10202,3995-5776-12264-2973-5530-4959-4957-15405,18390-20092-28315-38063-15821-13358-12936-25155,6559-4506-3399-5159-3765-5956-14703-2276,1933-6169-9593-3164-5996-5509-3139-3385,hard
4467-25221-1379-44440-16132-18012-9099-20075,21102-20982-18156-20212-9546-36728-18545-15006,9216-27369-9938-8858-9721-2845-17589-7905,6759-21441-9094-6129-18411-769-10202-8150,5776-12264-2973-5530-4959-4957-15405-11110,20092-28315-38063-15821-13358-12936-25155-26469,4506-3399-5159-3765-5956-14703-2276-5402,6169-9593-3164-5996-5509-3139-3385-3406,hard
25221-1379-44440-16132-18012-9099-20075-9118,20982-18156-20212-9546-36728-18545-15006-15877,27369-9938-8858-9721-2845-17589-7905-39319,21441-9094-6129-18411-769-10202-8150-9813,12264-2973-5530-4959-4957-15405-11110-3544,28315-38063-15821-13358-12936-25155-26469-25169,3399-5159-3765-5956-14703-2276-5402-4893,9593-3164-5996-5509-3139-3385-3406-2743,hard
1379-44440-16132-18012-9099-20075-9118-24575,18156-20212-9546-36728-18545-15006-15877-33541,9938-8858-9721-2845-17589-7905-39319-8281,9094-6129-18411-769-10202-8150-9813-13296,2973-5530-4959-4957-15405-11110-3544-9856,38063-15821-13358-12936-25155-26469-25169-19278,5159-3765-5956-14703-2276-5402-4893-5704,3164-5996-5509-3139-3385-3406-2743-5877,hard
44440-16132-18012-9099-20075-9118-24575-117313,20212-9546-36728-18545-15006-15877-33541-12111,8858-9721-2845-17589-7905-39319-8281-9735,6129-18411-769-10202-8150-9813-13296-1496,5530-4959-4957-15405-11110-3544-9856-1885,15821-13358-12936-25155-26469-25169-19278-3300,3765-5956-14703-2276-5402-4893-5704-1483,5996-5509-3139-3385-3406-2743-5877-565,hard
16132-18012-9099-20075-9118-24575-117313-292467,9546-36728-18545-15006-15877-33541-12111-88724,9721-2845-17589-7905-39319-8281-9735-33779,18411-769-10202-8150-9813-13296-1496-9544,4959-4957-15405-11110-3544-9856-1885-7541,13358-12936-25155-26469-25169-19278-3300-19376,5956-14703-2276-5402-4893-5704-1483-5908,5509-3139-3385-3406-2743-5877-565-4640,hard
18012-9099-20075-9118-24575-117313-292467-3293,36728-18545-15006-15877-33541-12111-88724-57435,2845-17589-7905-39319-8281-9735-33779-4436,769-10202-8150-9813-13296-1496-9544-9730,4957-15405-11110-3544-9856-1885-7541-16038,12936-25155-26469-25169-19278-3300-19376-7890,14703-2276-5402-4893-5704-1483-5908-10798,3139-3385-3406-2743-5877-565-4640-2938,hard
9099-20075-9118-24575-117313-292467-3293-11877,18545-15006-15877-33541-12111-88724-57435-44180,17589-7905-39319-8281-9735-33779-4436-8965,10202-8150-9813-13296-1496-9544-9730-11725,15405-11110-3544-9856-1885-7541-16038-2470,25155-26469-25169-19278-3300-19376-7890-13859,2276-5402-4893-5704-1483-5908-10798-9726,3385-3406-2743-5877-565-4640-2938-2109,hard
20075-9118-24575-117313-292467-3293-11877-4344,15006-15877-33541-12111-88724-57435-44180-30388,7905-39319-8281-9735-33779-4436-8965-8797,8150-9813-13296-1496-9544-9730-11725-7369,11110-3544-9856-1885-7541-16038-2470-9532,26469-25169-19278-3300-19376-7890-13859-13033,5402-4893-5704-1483-5908-10798-9726-10265,3406-2743-5877-565-4640-2938-2109-2071,hard
9118-24575-117313-292467-3293-11877-4344-16662,15877-33541-12111-88724-57435-44180-30388-50512,39319-8281-9735-33779-4436-8965-8797-16577,9813-13296-1496-9544-9730-11725-7369-5095,3544-9856-1885-7541-16038-2470-9532-10301,25169-19278-3300-19376-7890-13859-13033-52015,4893-5704-1483-5908-10798-9726-10265-5889,2743-5877-565-4640-2938-2109-2071-7408,hard
24575-117313-292467-3293-11877-4344-16662-46658,33541-12111-88724-57435-44180-30388-50512-21418,8281-9735-33779-4436-8965-8797-16577-17629,13296-1496-9544-9730-11725-7369-5095-10234,9856-1885-7541-16038-2470-9532-10301-4599,19278-3300-19376-7890-13859-13033-52015-89894,5704-1483-5908-10798-9726-10265-5889-14394,5877-565-4640-2938-2109-2071-7408-3282,hard
117313-292467-3293-11877-4344-16662-46658-8986,12111-88724-57435-44180-30388-50512-21418-8177,9735-33779-4436-8965-8797-16577-17629-10715,1496-9544-9730-11725-7369-5095-10234-8543,1885-7541-16038-2470-9532-10301-4599-3729,3300-19376-7890-13859-13033-52015-89894-6638,1483-5908-10798-9726-10265-5889-14394-4125,565-4640-2938-2109-2071-7408-3282-6942,hard
292467-3293-11877-4344-16662-46658-8986-3900,88724-57435-44180-30388-50512-21418-8177-13900,33779-4436-8965-8797-16577-17629-10715-4200,9544-9730-11725-7369-5095-10234-8543-4322,7541-16038-2470-9532-10301-4599-3729-8090,19376-7890-13859-13033-52015-89894-6638-20495,5908-10798-9726-10265-5889-14394-4125-3267,4640-2938-2109-2071-7408-3282-6942-2797,hard
3293-11877-4344-16662-46658-8986-3900-6709,57435-44180-30388-50512-21418-8177-13900-13517,4436-8965-8797-16577-17629-10715-4200-21473,9730-11725-7369-5095-10234-8543-4322-16390,16038-2470-9532-10301-4599-3729-8090-3817,7890-13859-13033-52015-89894-6638-20495-22455,10798-9726-10265-5889-14394-4125-3267-3449,2938-2109-2071-7408-3282-6942-2797-2792,hard
11877-4344-16662-46658-8986-3900-6709-4384,44180-30388-50512-21418-8177-13900-13517-28987,8965-8797-16577-17629-10715-4200-21473-1082,11725-7369-5095-10234-8543-4322-16390-19638,2470-9532-10301-4599-3729-8090-3817-5702,13859-13033-52015-89894-6638-20495-22455-64386,9726-10265-5889-14394-4125-3267-3449-8718,2109-2071-7408-3282-6942-2797-2792-4556,hard
4344-16662-46658-8986-3900-6709-4384-17509,30388-50512-21418-8177-13900-13517-28987-17677,8797-16577-17629-10715-4200-21473-1082-1672,7369-5095-10234-8543-4322-16390-19638-4152,9532-10301-4599-3729-8090-3817-5702-5177,13033-52015-89894-6638-20495-22455-64386-22574,10265-5889-14394-4125-3267-3449-8718-4684,2071-7408-3282-6942-2797-2792-4556-3455,hard
16662-46658-8986-3900-6709-4384-17509-55578,50512-21418-8177-13900-13517-28987-17677-44356,16577-17629-10715-4200-21473-1082-1672-17093,5095-10234-8543-4322-16390-19638-4152-31048,10301-4599-3729-8090-3817-5702-5177-5188,52015-89894-6638-20495-22455-64386-22574-9896,5889-14394-4125-3267-3449-8718-4684-3470,7408-3282-6942-2797-2792-4556-3455-7383,hard
46658-8986-3900-6709-4384-17509-55578-40809,21418-8177-13900-13517-28987-17677-44356-58237,17629-10715-4200-21473-1082-1672-17093-36463,10234-8543-4322-16390-19638-4152-31048-12653,4599-3729-8090-3817-5702-5177-5188-6252,89894-6638-20495-22455-64386-22574-9896-6637,14394-4125-3267-3449-8718-4684-3470-4086,3282-6942-2797-2792-4556-3455-7383-5648,hard
8986-3900-6709-4384-17509-55578-40809-18921,8177-13900-13517-28987-17677-44356-58237-34660,10715-4200-21473-1082-1672-17093-36463-14374,8543-4322-16390-19638-4152-31048-12653-13163,3729-8090-3817-5702-5177-5188-6252-2677,6638-20495-22455-64386-22574-9896-6637-24796,4125-3267-3449-8718-4684-3470-4086-7607,6942-2797-2792-4556-3455-7383-5648-5792,hard
3900-6709-4384-17509-55578-40809-18921-2303,13900-13517-28987-17677-44356-58237-34660-19783,4200-21473-1082-1672-17093-36463-14374-15826,4322-16390-19638-4152-31048-12653-13163-25997,8090-3817-5702-5177-5188-6252-2677-9921,20495-22455-64386-22574-9896-6637-24796-47987,3267-3449-8718-4684-3470-4086-7607-3940,2797-2792-4556-3455-7383-5648-5792-2611,hard
6709-4384-17509-55578-40809-18921-2303-21070,13517-28987-17677-44356-58237-34660-19783-5087,21473-1082-1672-17093-36463-14374-15826-13357,16390-19638-4152-31048-12653-13163-25997-13395,3817-5702-5177-5188-6252-2677-9921-3770,22455-64386-22574-9896-6637-24796-47987-15060,3449-8718-4684-3470-4086-7607-3940-28572,2792-4556-3455-7383-5648-5792-2611-5557,hard
4384-17509-55578-40809-18921-2303-21070-49161,28987-17677-44356-58237-34660-19783-5087-37069,1082-1672-17093-36463-14374-15826-13357-5143,19638-4152-31048-12653-13163-25997-13395-8752,5702-5177-5188-6252-2677-9921-3770-6054,64386-22574-9896-6637-24796-47987-15060-24921,8718-4684-3470-4086-7607-3940-28572-17429,4556-3455-7383-5648-5792-2611-5557-9747,hard
17509-55578-40809-18921-2303-21070-49161-192756,17677-44356-58237-34660-19783-5087-37069-40506,1672-17093-36463-14374-15826-13357-5143-9893,4152-31048-12653-13163-25997-13395-8752-20372,5177-5188-6252-2677-9921-3770-6054-11732,22574-9896-6637-24796-47987-15060-24921-23096,4684-3470-4086-7607-3940-28572-17429-19512,3455-7383-5648-5792-2611-5557-9747-4209,easy
55578-40809-18921-2303-21070-49161-192756-401960,44356-58237-34660-19783-5087-37069-40506-23831,17093-36463-14374-15826-13357-5143-9893-8966,31048-12653-13163-25997-13395-8752-20372-7059,5188-6252-2677-9921-3770-6054-11732-45414,9896-6637-24796-47987-15060-24921-23096-71102,3470-4086-7607-3940-28572-17429-19512-7003,7383-5648-5792-2611-5557-9747-4209-3040,easy
40809-18921-2303-21070-49161-192756-401960-159172,58237-34660-19783-5087-37069-40506-23831-51055,36463-14374-15826-13357-5143-9893-8966-6415,12653-13163-25997-13395-8752-20372-7059-4461,6252-2677-9921-3770-6054-11732-45414-6107,6637-24796-47987-15060-24921-23096-71102-5555,4086-7607-3940-28572-17429-19512-7003-1522,5648-5792-2611-5557-9747-4209-3040-589,easy
18921-2303-21070-49161-192756-401960-159172-24172,34660-19783-5087-37069-40506-23831-51055-43179,14374-15826-13357-5143-9893-8966-6415-44193,13163-25997-13395-8752-20372-7059-4461-40588,2677-9921-3770-6054-11732-45414-6107-23956,24796-47987-15060-24921-23096-71102-5555-24364,7607-3940-28572-17429-19512-7003-1522-22753,5792-2611-5557-9747-4209-3040-589-9472,easy
2303-21070-49161-192756-401960-159172-24172-6270,19783-5087-37069-40506-23831-51055-43179-21858,15826-13357-5143-9893-8966-6415-44193-17685,25997-13395-8752-20372-7059-4461-40588-25381,9921-3770-6054-11732-45414-6107-23956-12280,47987-15060-24921-23096-71102-5555-24364-37576,3940-28572-17429-19512-7003-1522-22753-11042,2611-5557-9747-4209-3040-589-9472-6923,easy
21070-49161-192756-401960-159172-24172-6270-1291,5087-37069-40506-23831-51055-43179-21858-18822,13357-5143-9893-8966-6415-44193-17685-6207,13395-8752-20372-7059-4461-40588-25381-10750,3770-6054-11732-45414-6107-23956-12280-5821,15060-24921-23096-71102-5555-24364-37576-20037,28572-17429-19512-7003-1522-22753-11042-6923,5557-9747-4209-3040-589-9472-6923-6733,easy
49161-192756-401960-159172-24172-6270-1291-13589,37069-40506-23831-51055-43179-21858-18822-40491,5143-9893-8966-6415-44193-17685-6207-7977,8752-20372-7059-4461-40588-25381-10750-8171,6054-11732-45414-6107-23956-12280-5821-4035,24921-23096-71102-5555-24364-37576-20037-26192,17429-19512-7003-1522-22753-11042-6923-10706,9747-4209-3040-589-9472-6923-6733-4677,easy
192756-401960-159172-24172-6270-1291-13589-45643,40506-23831-51055-43179-21858-18822-40491-47144,9893-8966-6415-44193-17685-6207-7977-46169,20372-7059-4461-40588-25381-10750-8171-16055,11732-45414-6107-23956-12280-5821-4035-4845,23096-71102-5555-24364-37576-20037-26192-23747,19512-7003-1522-22753-11042-6923-10706-4537,4209-3040-589-9472-6923-6733-4677-7168,easy
401960-159172-24172-6270-1291-13589-45643-11562,23831-51055-43179-21858-18822-40491-47144-21513,8966-6415-44193-17685-6207-7977-46169-15893,7059-4461-40588-25381-10750-8171-16055-10769,45414-6107-23956-12280-5821-4035-4845-7176,71102-5555-24364-37576-20037-26192-23747-43214,7003-1522-22753-11042-6923-10706-4537-5395,3040-589-9472-6923-6733-4677-7168-3984,easy
159172-24172-6270-1291-13589-45643-11562-5495,51055-43179-21858-18822-40491-47144-21513-6887,6415-44193-17685-6207-7977-46169-15893-9198,4461-40588-25381-10750-8171-16055-10769-2606,6107-23956-12280-5821-4035-4845-7176-1871,5555-24364-37576-20037-26192-23747-43214-7826,1522-22753-11042-6923-10706-4537-5395-2199,589-9472-6923-6733-4677-7168-3984-1700,easy
24172-6270-1291-13589-45643-11562-5495-337185,43179-21858-18822-40491-47144-21513-6887-44105,44193-17685-6207-7977-46169-15893-9198-6236,40588-25381-10750-8171-16055-10769-2606-5780,23956-12280-5821-4035-4845-7176-1871-2753,24364-37576-20037-26192-23747-43214-7826-12345,22753-11042-6923-10706-4537-5395-2199-1546,9472-6923-6733-4677-7168-3984-1700-3826,easy
6270-1291-13589-45643-11562-5495-337185-187825,21858-18822-40491-47144-21513-6887-44105-88729,17685-6207-7977-46169-15893-9198-6236-18020,25381-10750-8171-16055-10769-2606-5780-20299,12280-5821-4035-4845-7176-1871-2753-28367,37576-20037-26192-23747-43214-7826-12345-80801,11042-6923-10706-4537-5395-2199-1546-8359,6923-6733-4677-7168-3984-1700-3826-6154,easy
1291-13589-45643-11562-5495-337185-187825-10274,18822-40491-47144-21513-6887-44105-88729-38432,6207-7977-46169-15893-9198-6236-18020-26349,10750-8171-16055-10769-2606-5780-20299-8705,5821-4035-4845-7176-1871-2753-28367-5817,20037-26192-23747-43214-7826-12345-80801-24570,6923-10706-4537-5395-2199-1546-8359-17206,6733-4677-7168-3984-1700-3826-6154-8087,hard
13589-45643-11562-5495-337185-187825-10274-6079,40491-47144-21513-6887-44105-88729-38432-15627,7977-46169-15893-9198-6236-18020-26349-2769,8171-16055-10769-2606-5780-20299-8705-3727,4035-4845-7176-1871-2753-28367-5817-6887,26192-23747-43214-7826-12345-80801-24570-5565,10706-4537-5395-2199-1546-8359-17206-3041,4677-7168-3984-1700-3826-6154-8087-2067,hard
45643-11562-5495-337185-187825-10274-6079-2148758,47144-21513-6887-44105-88729-38432-15627-1069909,46169-15893-9198-6236-18020-26349-2769-25229,16055-10769-2606-5780-20299-8705-3727-24202,4845-7176-1871-2753-28367-5817-6887-17217,23747-43214-7826-12345-80801-24570-5565-36174,4537-5395-2199-1546-8359-17206-3041-30076,7168-3984-1700-3826-6154-8087-2067-21316,hard
11562-5495-337185-187825-10274-6079-2148758-116717,21513-6887-44105-88729-38432-15627-1069909-51809,15893-9198-6236-18020-26349-2769-25229-16251,10769-2606-5780-20299-8705-3727-24202-5988,7176-1871-2753-28367-5817-6887-17217-15464,43214-7826-12345-80801-24570-5565-36174-6220,5395-2199-1546-8359-17206-3041-30076-2363,3984-1700-3826-6154-8087-2067-21316-981,hard
5495-337185-187825-10274-6079-2148758-116717-28879,6887-44105-88729-38432-15627-1069909-51809-53001,9198-6236-18020-26349-2769-25229-16251-20156,2606-5780-20299-8705-3727-24202-5988-8396,1871-2753-28367-5817-6887-17217-15464-5240,7826-12345-80801-24570-5565-36174-6220-26177,2199-1546-8359-17206-3041-30076-2363-7261,1700-3826-6154-8087-2067-21316-981-3911,hard
337185-187825-10274-6079-2148758-116717-28879-8084,44105-88729-38432-15627-1069909-51809-53001-15147,6236-18020-26349-2769-25229-16251-20156-17035,5780-20299-8705-3727-24202-5988-8396-3668,2753-28367-5817-6887-17217-15464-5240-6921,12345-80801-24570-5565-36174-6220-26177-35277,1546-8359-17206-3041-30076-2363-7261-8689,3826-6154-8087-2067-21316-981-3911-4177,hard
187825-10274-6079-2148758-116717-28879-8084-22205,88729-38432-15627-1069909-51809-53001-15147-26892,18020-26349-2769-25229-16251-20156-17035-15776,20299-8705-3727-24202-5988-8396-3668-16377,28367-5817-6887-17217-15464-5240-6921-14294,80801-24570-5565-36174-6220-26177-35277-43169,8359-17206-3041-30076-2363-7261-8689-10272,6154-8087-2067-21316-981-3911-4177-8166,hard
10274-6079-2148758-116717-28879-8084-22205-20430,38432-15627-1069909-51809-53001-15147-26892-100753,26349-2769-25229-16251-20156-17035-15776-28192,8705-3727-24202-5988-8396-3668-16377-10294,5817-6887-17217-15464-5240-6921-14294-5671,24570-5565-36174-6220-26177-35277-43169-17660,17206-3041-30076-2363-7261-8689-10272-2360,8087-2067-21316-981-3911-4177-8166-2959,hard
6079-2148758-116717-28879-8084-22205-20430-20402,15627-1069909-51809-53001-15147-26892-100753-25975,2769-25229-16251-20156-17035-15776-28192-19731,3727-24202-5988-8396-3668-16377-10294-29583,6887-17217-15464-5240-6921-14294-5671-9358,5565-36174-6220-26177-35277-43169-17660-11862,3041-30076-2363-7261-8689-10272-2360-4786,2067-21316-981-3911-4177-8166-2959-2480,hard
2148758-116717-28879-8084-22205-20430-20402-46950,1069909-51809-53001-15147-26892-100753-25975-27508,25229-16251-20156-17035-15776-28192-19731-20172,24202-5988-8396-3668-16377-10294-29583-6437,17217-15464-5240-6921-14294-5671-9358-14860,36174-6220-26177-35277-43169-17660-11862-10162,30076-2363-7261-8689-10272-2360-4786-7837,21316-981-3911-4177-8166-2959-2480-3696,hard
116717-28879-8084-22205-20430-20402-46950-10747,51809-53001-15147-26892-100753-25975-27508-11167,16251-20156-17035-15776-28192-19731-20172-6001,5988-8396-3668-16377-10294-29583-6437-9858,15464-5240-6921-14294-5671-9358-14860-5839,6220-26177-35277-43169-17660-11862-10162-14525,2363-7261-8689-10272-2360-4786-7837-5121,981-3911-4177-8166-2959-2480-3696-4210,hard
28879-8084-22205-20430-20402-46950-10747-9580,53001-15147-26892-100753-25975-27508-11167-97759,20156-17035-15776-28192-19731-20172-6001-16739,8396-3668-16377-10294-29583-6437-9858-7416,5240-6921-14294-5671-9358-14860-5839-4412,26177-35277-43169-17660-11862-10162-14525-23043,7261-8689-10272-2360-4786-7837-5121-4279,3911-4177-8166-2959-2480-3696-4210-1982,hard
8084-22205-20430-20402-46950-10747-9580-12414,15147-26892-100753-25975-27508-11167-97759-24965,17035-15776-28192-19731-20172-6001-16739-10350,3668-16377-10294-29583-6437-9858-7416-12368,6921-14294-5671-9358-14860-5839-4412-14368,35277-43169-17660-11862-10162-14525-23043-8009,8689-10272-2360-4786-7837-5121-4279-9350,4177-8166-2959-2480-3696-4210-1982-4189,hard
22205-20430-20402-46950-10747-9580-12414-28331,26892-100753-25975-27508-11167-97759-24965-14088,15776-28192-19731-20172-6001-16739-10350-24794,16377-10294-29583-6437-9858-7416-12368-14346,14294-5671-9358-14860-5839-4412-14368-14128,43169-17660-11862-10162-14525-23043-8009-12727,10272-2360-4786-7837-5121-4279-9350-3506,8166-2959-2480-3696-4210-1982-4189-3392,hard
20430-20402-46950-10747-9580-12414-28331-31278,100753-25975-27508-11167-97759-24965-14088-36217,28192-19731-20172-6001-16739-10350-24794-7080,10294-29583-6437-9858-7416-12368-14346-6908,5671-9358-14860-5839-4412-14368-14128-11687,17660-11862-10162-14525-23043-8009-12727-21749,2360-4786-7837-5121-4279-9350-3506-3580,2959-2480-3696-4210-1982-4189-3392-4135,hard
20402-46950-10747-9580-12414-28331-31278-10668,25975-27508-11167-97759-24965-14088-36217-28707,19731-20172-6001-16739-10350-24794-7080-6159,29583-6437-9858-7416-12368-14346-6908-13162,9358-14860-5839-4412-14368-14128-11687-12153,11862-10162-14525-23043-8009-12727-21749-11311,4786-7837-5121-4279-9350-3506-3580-2369,2480-3696-4210-1982-4189-3392-4135-3294,hard
46950-10747-9580-12414-28331-31278-10668-36181,27508-11167-97759-24965-14088-36217-28707-29358,20172-6001-16739-10350-24794-7080-6159-17764,6437-9858-7416-12368-14346-6908-13162-8301,14860-5839-4412-14368-14128-11687-12153-8112,10162-14525-23043-8009-12727-21749-11311-8712,7837-5121-4279-9350-3506-3580-2369-3411,3696-4210-1982-4189-3392-4135-3294-2210,hard
10747-9580-12414-28331-31278-10668-36181-220788,11167-97759-24965-14088-36217-28707-29358-39559,6001-16739-10350-24794-7080-6159-17764-2760,9858-7416-12368-14346-6908-13162-8301-10464,5839-4412-14368-14128-11687-12153-8112-11132,14525-23043-8009-12727-21749-11311-8712-39225,5121-4279-9350-3506-3580-2369-3411-4058,4210-1982-4189-3392-4135-3294-2210-3343,hard
9580-12414-28331-31278-10668-36181-220788-36489,97759-24965-14088-36217-28707-29358-39559-67502,16739-10350-24794-7080-6159-17764-2760-8283,7416-12368-14346-6908-13162-8301-10464-1962,4412-14368-14128-11687-12153-8112-11132-14524,23043-8009-12727-21749-11311-8712-39225-17597,4279-9350-3506-3580-2369-3411-4058-7204,1982-4189-3392-4135-3294-2210-3343-2676,hard
12414-28331-31278-10668-36181-220788-36489-39715,24965-14088-36217-28707-29358-39559-67502-32939,10350-24794-7080-6159-17764-2760-8283-57868,12368-14346-6908-13162-8301-10464-1962-7076,14368-14128-11687-12153-8112-11132-14524-11962,8009-12727-21749-11311-8712-39225-17597-21847,9350-3506-3580-2369-3411-4058-7204-4560,4189-3392-4135-3294-2210-3343-2676-2573,hard
28331-31278-10668-36181-220788-36489-39715-105113,14088-36217-28707-29358-39559-67502-32939-21647,24794-7080-6159-17764-2760-8283-57868-12865,14346-6908-13162-8301-10464-1962-7076-22961,14128-11687-12153-8112-11132-14524-11962-7640,12727-21749-11311-8712-39225-17597-21847-19620,3506-3580-2369-3411-4058-7204-4560-8373,3392-4135-3294-2210-3343-2676-2573-7111,hard
31278-10668-36181-220788-36489-39715-105113-79683,36217-28707-29358-39559-67502-32939-21647-74065,7080-6159-17764-2760-8283-57868-12865-4817,6908-13162-8301-10464-1962-7076-22961-13886,11687-12153-8112-11132-14524-11962-7640-2001,21749-11311-8712-39225-17597-21847-19620-4556,3580-2369-3411-4058-7204-4560-8373-4088,4135-3294-2210-3343-2676-2573-7111-2326,hard
10668-36181-220788-36489-39715-105113-79683-22724,28707-29358-39559-67502-32939-21647-74065-9660,6159-17764-2760-8283-57868-12865-4817-17642,13162-8301-10464-1962-7076-22961-13886-1414,12153-8112-11132-14524-11962-7640-2001-3439,11311-8712-39225-17597-21847-19620-4556-76084,2369-3411-4058-7204-4560-8373-4088-4307,3294-2210-3343-2676-2573-7111-2326-2548,hard
36181-220788-36489-39715-105113-79683-22724-8977,29358-39559-67502-32939-21647-74065-9660-28297,17764-2760-8283-57868-12865-4817-17642-6069,8301-10464-1962-7076-22961-13886-1414-556,8112-11132-14524-11962-7640-2001-3439-15929,8712-39225-17597-21847-19620-4556-76084-14385,3411-4058-7204-4560-8373-4088-4307-14763,2210-3343-2676-2573-7111-2326-2548-4216,hard
220788-36489-39715-105113-79683-22724-8977-4219,39559-67502-32939-21647-74065-9660-28297-17385,2760-8283-57868-12865-4817-17642-6069-13087,10464-1962-7076-22961-13886-1414-556-23615,11132-14524-11962-7640-2001-3439-15929-7499,39225-17597-21847-19620-4556-76084-14385-13187,4058-7204-4560-8373-4088-4307-14763-3755,3343-2676-2573-7111-2326-2548-4216-4162,hard
36489-39715-105113-79683-22724-8977-4219-10448,67502-32939-21647-74065-9660-28297-17385-30167,8283-57868-12865-4817-17642-6069-13087-19799,1962-7076-22961-13886-1414-556-23615-16375,14524-11962-7640-2001-3439-15929-7499-8128,17597-21847-19620-4556-76084-14385-13187-19372,7204-4560-8373-4088-4307-14763-3755-8038,2676-2573-7111-2326-2548-4216-4162-2109,hard
39715-105113-79683-22724-8977-4219-10448-16053,32939-21647-74065-9660-28297-17385-30167-14984,57868-12865-4817-17642-6069-13087-19799-1306,7076-22961-13886-1414-556-23615-16375-7168,11962-7640-2001-3439-15929-7499-8128-4231,21847-19620-4556-76084-14385-13187-19372-12413,4560-8373-4088-4307-14763-3755-8038-5302,2573-7111-2326-2548-4216-4162-2109-6764,hard
105113-79683-22724-8977-4219-10448-16053-6034,21647-74065-9660-28297-17385-30167-14984-14849,12865-4817-17642-6069-13087-19799-1306-5822,22961-13886-1414-556-23615-16375-7168-17722,7640-2001-3439-15929-7499-8128-4231-5323,19620-4556-76084-14385-13187-19372-12413-7505,8373-4088-4307-14763-3755-8038-5302-9181,7111-2326-2548-4216-4162-2109-6764-7337,hard
