delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
140194-13217-7480-668-9460-3959-3172-10012,32838-18873-14695-7920-15968-11209-2334-12707,8166-12526-4285-11689-2633-14080-10220-3730,3732-6537-13163-10445-10163-4518-2739-8800,744-7826-6887-7181-10351-12893-8365-556,3141-6906-4950-3931-10979-15978-7328-4634,2926-2598-1291-1338-1317-3279-2929-1592,374-1486-1039-659-868-2082-897-1634,easy
13217-7480-668-9460-3959-3172-10012-4609,18873-14695-7920-15968-11209-2334-12707-18972,12526-4285-11689-2633-14080-10220-3730-16393,6537-13163-10445-10163-4518-2739-8800-2968,7826-6887-7181-10351-12893-8365-556-2632,6906-4950-3931-10979-15978-7328-4634-8159,2598-1291-1338-1317-3279-2929-1592-1503,1486-1039-659-868-2082-897-1634-1259,easy
7480-668-9460-3959-3172-10012-4609-6028,14695-7920-15968-11209-2334-12707-18972-9454,4285-11689-2633-14080-10220-3730-16393-13218,13163-10445-10163-4518-2739-8800-2968-3606,6887-7181-10351-12893-8365-556-2632-711,4950-3931-10979-15978-7328-4634-8159-3335,1291-1338-1317-3279-2929-1592-1503-3237,1039-659-868-2082-897-1634-1259-1093,easy
668-9460-3959-3172-10012-4609-6028-31312,7920-15968-11209-2334-12707-18972-9454-23579,11689-2633-14080-10220-3730-16393-13218-10124,10445-10163-4518-2739-8800-2968-3606-2983,7181-10351-12893-8365-556-2632-711-1903,3931-10979-15978-7328-4634-8159-3335-3373,1338-1317-3279-2929-1592-1503-3237-593,659-868-2082-897-1634-1259-1093-944,easy
9460-3959-3172-10012-4609-6028-31312-4213,15968-11209-2334-12707-18972-9454-23579-22097,2633-14080-10220-3730-16393-13218-10124-5601,10163-4518-2739-8800-2968-3606-2983-4847,10351-12893-8365-556-2632-711-1903-2076,10979-15978-7328-4634-8159-3335-3373-9266,1317-3279-2929-1592-1503-3237-593-1775,868-2082-897-1634-1259-1093-944-1433,easy
3959-3172-10012-4609-6028-31312-4213-4542,11209-2334-12707-18972-9454-23579-22097-18459,14080-10220-3730-16393-13218-10124-5601-6780,4518-2739-8800-2968-3606-2983-4847-852,12893-8365-556-2632-711-1903-2076-1694,15978-7328-4634-8159-3335-3373-9266-5146,3279-2929-1592-1503-3237-593-1775-1241,2082-897-1634-1259-1093-944-1433-1085,easy
3172-10012-4609-6028-31312-4213-4542-4470,2334-12707-18972-9454-23579-22097-18459-7872,10220-3730-16393-13218-10124-5601-6780-2342,2739-8800-2968-3606-2983-4847-852-3646,8365-556-2632-711-1903-2076-1694-1624,7328-4634-8159-3335-3373-9266-5146-2211,2929-1592-1503-3237-593-1775-1241-667,897-1634-1259-1093-944-1433-1085-707,easy
10012-4609-6028-31312-4213-4542-4470-36630,12707-18972-9454-23579-22097-18459-7872-16272,3730-16393-13218-10124-5601-6780-2342-4937,8800-2968-3606-2983-4847-852-3646-3533,556-2632-711-1903-2076-1694-1624-1600,4634-8159-3335-3373-9266-5146-2211-955,1592-1503-3237-593-1775-1241-667-427,1634-1259-1093-944-1433-1085-707-416,easy
4609-6028-31312-4213-4542-4470-36630-6350,18972-9454-23579-22097-18459-7872-16272-7454,16393-13218-10124-5601-6780-2342-4937-9124,2968-3606-2983-4847-852-3646-3533-16906,2632-711-1903-2076-1694-1624-1600-5310,8159-3335-3373-9266-5146-2211-955-14063,1503-3237-593-1775-1241-667-427-1320,1259-1093-944-1433-1085-707-416-1007,hard
6028-31312-4213-4542-4470-36630-6350-14306,9454-23579-22097-18459-7872-16272-7454-7636,13218-10124-5601-6780-2342-4937-9124-4614,3606-2983-4847-852-3646-3533-16906-6308,711-1903-2076-1694-1624-1600-5310-6246,3335-3373-9266-5146-2211-955-14063-11637,3237-593-1775-1241-667-427-1320-828,1093-944-1433-1085-707-416-1007-1030,easy
31312-4213-4542-4470-36630-6350-14306-11241,23579-22097-18459-7872-16272-7454-7636-6506,10124-5601-6780-2342-4937-9124-4614-8592,2983-4847-852-3646-3533-16906-6308-39666,1903-2076-1694-1624-1600-5310-6246-3835,3373-9266-5146-2211-955-14063-11637-14382,593-1775-1241-667-427-1320-828-825,944-1433-1085-707-416-1007-1030-1432,easy
4213-4542-4470-36630-6350-14306-11241-3781,22097-18459-7872-16272-7454-7636-6506-5835,5601-6780-2342-4937-9124-4614-8592-7595,4847-852-3646-3533-16906-6308-39666-6150,2076-1694-1624-1600-5310-6246-3835-4127,9266-5146-2211-955-14063-11637-14382-12345,1775-1241-667-427-1320-828-825-1290,1433-1085-707-416-1007-1030-1432-1460,easy
4542-4470-36630-6350-14306-11241-3781-6505,18459-7872-16272-7454-7636-6506-5835-23799,6780-2342-4937-9124-4614-8592-7595-31936,852-3646-3533-16906-6308-39666-6150-11237,1694-1624-1600-5310-6246-3835-4127-2773,5146-2211-955-14063-11637-14382-12345-7154,1241-667-427-1320-828-825-1290-2090,1085-707-416-1007-1030-1432-1460-1317,easy
4470-36630-6350-14306-11241-3781-6505-1637,7872-16272-7454-7636-6506-5835-23799-9186,2342-4937-9124-4614-8592-7595-31936-12302,3646-3533-16906-6308-39666-6150-11237-2774,1624-1600-5310-6246-3835-4127-2773-3969,2211-955-14063-11637-14382-12345-7154-1855,667-427-1320-828-825-1290-2090-1320,707-416-1007-1030-1432-1460-1317-413,easy
36630-6350-14306-11241-3781-6505-1637-9144,16272-7454-7636-6506-5835-23799-9186-27496,4937-9124-4614-8592-7595-31936-12302-14425,3533-16906-6308-39666-6150-11237-2774-9535,1600-5310-6246-3835-4127-2773-3969-5282,955-14063-11637-14382-12345-7154-1855-7800,427-1320-828-825-1290-2090-1320-1268,416-1007-1030-1432-1460-1317-413-1696,easy
6350-14306-11241-3781-6505-1637-9144-16095,7454-7636-6506-5835-23799-9186-27496-4671,9124-4614-8592-7595-31936-12302-14425-5683,16906-6308-39666-6150-11237-2774-9535-7241,5310-6246-3835-4127-2773-3969-5282-1667,14063-11637-14382-12345-7154-1855-7800-6771,1320-828-825-1290-2090-1320-1268-1192,1007-1030-1432-1460-1317-413-1696-1002,easy
14306-11241-3781-6505-1637-9144-16095-11767,7636-6506-5835-23799-9186-27496-4671-23953,4614-8592-7595-31936-12302-14425-5683-2314,6308-39666-6150-11237-2774-9535-7241-8648,6246-3835-4127-2773-3969-5282-1667-4104,11637-14382-12345-7154-1855-7800-6771-5287,828-825-1290-2090-1320-1268-1192-540,1030-1432-1460-1317-413-1696-1002-1024,easy
11241-3781-6505-1637-9144-16095-11767-30800,6506-5835-23799-9186-27496-4671-23953-24239,8592-7595-31936-12302-14425-5683-2314-3850,39666-6150-11237-2774-9535-7241-8648-4678,3835-4127-2773-3969-5282-1667-4104-1896,14382-12345-7154-1855-7800-6771-5287-7257,825-1290-2090-1320-1268-1192-540-991,1432-1460-1317-413-1696-1002-1024-1452,easy
3781-6505-1637-9144-16095-11767-30800-22419,5835-23799-9186-27496-4671-23953-24239-16179,7595-31936-12302-14425-5683-2314-3850-2915,6150-11237-2774-9535-7241-8648-4678-24420,4127-2773-3969-5282-1667-4104-1896-8196,12345-7154-1855-7800-6771-5287-7257-13138,1290-2090-1320-1268-1192-540-991-1096,1460-1317-413-1696-1002-1024-1452-1342,easy
6505-1637-9144-16095-11767-30800-22419-4869,23799-9186-27496-4671-23953-24239-16179-56723,31936-12302-14425-5683-2314-3850-2915-35383,11237-2774-9535-7241-8648-4678-24420-11534,2773-3969-5282-1667-4104-1896-8196-10885,7154-1855-7800-6771-5287-7257-13138-5059,2090-1320-1268-1192-540-991-1096-2285,1317-413-1696-1002-1024-1452-1342-1262,easy
1637-9144-16095-11767-30800-22419-4869-6000,9186-27496-4671-23953-24239-16179-56723-12340,12302-14425-5683-2314-3850-2915-35383-10766,2774-9535-7241-8648-4678-24420-11534-6511,3969-5282-1667-4104-1896-8196-10885-2214,1855-7800-6771-5287-7257-13138-5059-5149,1320-1268-1192-540-991-1096-2285-920,413-1696-1002-1024-1452-1342-1262-1331,easy
9144-16095-11767-30800-22419-4869-6000-52301,27496-4671-23953-24239-16179-56723-12340-18865,14425-5683-2314-3850-2915-35383-10766-1445,9535-7241-8648-4678-24420-11534-6511-4832,5282-1667-4104-1896-8196-10885-2214-4383,7800-6771-5287-7257-13138-5059-5149-5021,1268-1192-540-991-1096-2285-920-2592,1696-1002-1024-1452-1342-1262-1331-1096,easy
16095-11767-30800-22419-4869-6000-52301-10456,4671-23953-24239-16179-56723-12340-18865-40266,5683-2314-3850-2915-35383-10766-1445-9188,7241-8648-4678-24420-11534-6511-4832-8200,1667-4104-1896-8196-10885-2214-4383-7052,6771-5287-7257-13138-5059-5149-5021-9294,1192-540-991-1096-2285-920-2592-1946,1002-1024-1452-1342-1262-1331-1096-1567,easy
11767-30800-22419-4869-6000-52301-10456-8439,23953-24239-16179-56723-12340-18865-40266-10599,2314-3850-2915-35383-10766-1445-9188-5724,8648-4678-24420-11534-6511-4832-8200-2230,4104-1896-8196-10885-2214-4383-7052-6973,5287-7257-13138-5059-5149-5021-9294-2864,540-991-1096-2285-920-2592-1946-1173,1024-1452-1342-1262-1331-1096-1567-736,easy
30800-22419-4869-6000-52301-10456-8439-28617,24239-16179-56723-12340-18865-40266-10599-31277,3850-2915-35383-10766-1445-9188-5724-44287,4678-24420-11534-6511-4832-8200-2230-7533,1896-8196-10885-2214-4383-7052-6973-4745,7257-13138-5059-5149-5021-9294-2864-8724,991-1096-2285-920-2592-1946-1173-1847,1452-1342-1262-1331-1096-1567-736-1827,easy
22419-4869-6000-52301-10456-8439-28617-105028,16179-56723-12340-18865-40266-10599-31277-34314,2915-35383-10766-1445-9188-5724-44287-816,24420-11534-6511-4832-8200-2230-7533-955,8196-10885-2214-4383-7052-6973-4745-2223,13138-5059-5149-5021-9294-2864-8724-2236,1096-2285-920-2592-1946-1173-1847-764,1342-1262-1331-1096-1567-736-1827-913,easy
4869-6000-52301-10456-8439-28617-105028-33079,56723-12340-18865-40266-10599-31277-34314-16508,35383-10766-1445-9188-5724-44287-816-32514,11534-6511-4832-8200-2230-7533-955-55360,10885-2214-4383-7052-6973-4745-2223-33324,5059-5149-5021-9294-2864-8724-2236-10657,2285-920-2592-1946-1173-1847-764-1921,1262-1331-1096-1567-736-1827-913-1874,hard
6000-52301-10456-8439-28617-105028-33079-126541,12340-18865-40266-10599-31277-34314-16508-66885,10766-1445-9188-5724-44287-816-32514-8253,6511-4832-8200-2230-7533-955-55360-61073,2214-4383-7052-6973-4745-2223-33324-8262,5149-5021-9294-2864-8724-2236-10657-24664,920-2592-1946-1173-1847-764-1921-5229,1331-1096-1567-736-1827-913-1874-3316,easy
52301-10456-8439-28617-105028-33079-126541-470991,18865-40266-10599-31277-34314-16508-66885-43266,1445-9188-5724-44287-816-32514-8253-35581,4832-8200-2230-7533-955-55360-61073-62734,4383-7052-6973-4745-2223-33324-8262-17211,5021-9294-2864-8724-2236-10657-24664-8302,2592-1946-1173-1847-764-1921-5229-3512,1096-1567-736-1827-913-1874-3316-2537,easy
10456-8439-28617-105028-33079-126541-470991-51114,40266-10599-31277-34314-16508-66885-43266-33120,9188-5724-44287-816-32514-8253-35581-22699,8200-2230-7533-955-55360-61073-62734-30848,7052-6973-4745-2223-33324-8262-17211-12545,9294-2864-8724-2236-10657-24664-8302-8120,1946-1173-1847-764-1921-5229-3512-2564,1567-736-1827-913-1874-3316-2537-1463,easy
8439-28617-105028-33079-126541-470991-51114-42374,10599-31277-34314-16508-66885-43266-33120-32839,5724-44287-816-32514-8253-35581-22699-25181,2230-7533-955-55360-61073-62734-30848-19806,6973-4745-2223-33324-8262-17211-12545-12941,2864-8724-2236-10657-24664-8302-8120-13868,1173-1847-764-1921-5229-3512-2564-1659,736-1827-913-1874-3316-2537-1463-3343,easy
28617-105028-33079-126541-470991-51114-42374-5453,31277-34314-16508-66885-43266-33120-32839-14723,44287-816-32514-8253-35581-22699-25181-48196,7533-955-55360-61073-62734-30848-19806-9731,4745-2223-33324-8262-17211-12545-12941-71024,8724-2236-10657-24664-8302-8120-13868-17512,1847-764-1921-5229-3512-2564-1659-1634,1827-913-1874-3316-2537-1463-3343-3350,easy
105028-33079-126541-470991-51114-42374-5453-3640,34314-16508-66885-43266-33120-32839-14723-26752,816-32514-8253-35581-22699-25181-48196-17135,955-55360-61073-62734-30848-19806-9731-11322,2223-33324-8262-17211-12545-12941-71024-11430,2236-10657-24664-8302-8120-13868-17512-25726,764-1921-5229-3512-2564-1659-1634-2467,913-1874-3316-2537-1463-3343-3350-1065,easy
33079-126541-470991-51114-42374-5453-3640-11893,16508-66885-43266-33120-32839-14723-26752-64082,32514-8253-35581-22699-25181-48196-17135-30860,55360-61073-62734-30848-19806-9731-11322-26330,33324-8262-17211-12545-12941-71024-11430-13915,10657-24664-8302-8120-13868-17512-25726-10912,1921-5229-3512-2564-1659-1634-2467-1763,1874-3316-2537-1463-3343-3350-1065-1545,easy
126541-470991-51114-42374-5453-3640-11893-5679,66885-43266-33120-32839-14723-26752-64082-21426,8253-35581-22699-25181-48196-17135-30860-22908,61073-62734-30848-19806-9731-11322-26330-63999,8262-17211-12545-12941-71024-11430-13915-11219,24664-8302-8120-13868-17512-25726-10912-15985,5229-3512-2564-1659-1634-2467-1763-2137,3316-2537-1463-3343-3350-1065-1545-1246,easy
470991-51114-42374-5453-3640-11893-5679-9505,43266-33120-32839-14723-26752-64082-21426-18594,35581-22699-25181-48196-17135-30860-22908-12263,62734-30848-19806-9731-11322-26330-63999-4840,17211-12545-12941-71024-11430-13915-11219-12702,8302-8120-13868-17512-25726-10912-15985-12532,3512-2564-1659-1634-2467-1763-2137-1165,2537-1463-3343-3350-1065-1545-1246-1039,easy
51114-42374-5453-3640-11893-5679-9505-17958,33120-32839-14723-26752-64082-21426-18594-13732,22699-25181-48196-17135-30860-22908-12263-35126,30848-19806-9731-11322-26330-63999-4840-21201,12545-12941-71024-11430-13915-11219-12702-14637,8120-13868-17512-25726-10912-15985-12532-8462,2564-1659-1634-2467-1763-2137-1165-3044,1463-3343-3350-1065-1545-1246-1039-1290,easy
42374-5453-3640-11893-5679-9505-17958-8281,32839-14723-26752-64082-21426-18594-13732-10385,25181-48196-17135-30860-22908-12263-35126-11394,19806-9731-11322-26330-63999-4840-21201-15929,12941-71024-11430-13915-11219-12702-14637-4180,13868-17512-25726-10912-15985-12532-8462-4153,1659-1634-2467-1763-2137-1165-3044-697,3343-3350-1065-1545-1246-1039-1290-378,easy
5453-3640-11893-5679-9505-17958-8281-11456,14723-26752-64082-21426-18594-13732-10385-5248,48196-17135-30860-22908-12263-35126-11394-13515,9731-11322-26330-63999-4840-21201-15929-10511,71024-11430-13915-11219-12702-14637-4180-4933,17512-25726-10912-15985-12532-8462-4153-6729,1634-2467-1763-2137-1165-3044-697-1897,3350-1065-1545-1246-1039-1290-378-1441,easy
3640-11893-5679-9505-17958-8281-11456-5995,26752-64082-21426-18594-13732-10385-5248-3290,17135-30860-22908-12263-35126-11394-13515-2958,11322-26330-63999-4840-21201-15929-10511-18899,11430-13915-11219-12702-14637-4180-4933-6262,25726-10912-15985-12532-8462-4153-6729-2523,2467-1763-2137-1165-3044-697-1897-2910,1065-1545-1246-1039-1290-378-1441-1149,easy
11893-5679-9505-17958-8281-11456-5995-5719,64082-21426-18594-13732-10385-5248-3290-44605,30860-22908-12263-35126-11394-13515-2958-157122,26330-63999-4840-21201-15929-10511-18899-10065,13915-11219-12702-14637-4180-4933-6262-3810,10912-15985-12532-8462-4153-6729-2523-51748,1763-2137-1165-3044-697-1897-2910-2243,1545-1246-1039-1290-378-1441-1149-808,easy
5679-9505-17958-8281-11456-5995-5719-34115,21426-18594-13732-10385-5248-3290-44605-66689,22908-12263-35126-11394-13515-2958-157122-3121,63999-4840-21201-15929-10511-18899-10065-9412,11219-12702-14637-4180-4933-6262-3810-4663,15985-12532-8462-4153-6729-2523-51748-3035,2137-1165-3044-697-1897-2910-2243-1639,1246-1039-1290-378-1441-1149-808-1685,hard
9505-17958-8281-11456-5995-5719-34115-1421,18594-13732-10385-5248-3290-44605-66689-95614,12263-35126-11394-13515-2958-157122-3121-11745,4840-21201-15929-10511-18899-10065-9412-2094,12702-14637-4180-4933-6262-3810-4663-3118,12532-8462-4153-6729-2523-51748-3035-4611,1165-3044-697-1897-2910-2243-1639-1521,1039-1290-378-1441-1149-808-1685-1586,easy
17958-8281-11456-5995-5719-34115-1421-4139,13732-10385-5248-3290-44605-66689-95614-29754,35126-11394-13515-2958-157122-3121-11745-5384,21201-15929-10511-18899-10065-9412-2094-3260,14637-4180-4933-6262-3810-4663-3118-5911,8462-4153-6729-2523-51748-3035-4611-5582,3044-697-1897-2910-2243-1639-1521-1318,1290-378-1441-1149-808-1685-1586-713,easy
8281-11456-5995-5719-34115-1421-4139-26696,10385-5248-3290-44605-66689-95614-29754-15010,11394-13515-2958-157122-3121-11745-5384-3034,15929-10511-18899-10065-9412-2094-3260-3442,4180-4933-6262-3810-4663-3118-5911-1137,4153-6729-2523-51748-3035-4611-5582-9826,697-1897-2910-2243-1639-1521-1318-1964,378-1441-1149-808-1685-1586-713-536,easy
11456-5995-5719-34115-1421-4139-26696-4965,5248-3290-44605-66689-95614-29754-15010-14328,13515-2958-157122-3121-11745-5384-3034-2593,10511-18899-10065-9412-2094-3260-3442-5550,4933-6262-3810-4663-3118-5911-1137-3369,6729-2523-51748-3035-4611-5582-9826-3742,1897-2910-2243-1639-1521-1318-1964-1473,1441-1149-808-1685-1586-713-536-391,easy
5995-5719-34115-1421-4139-26696-4965-6735,3290-44605-66689-95614-29754-15010-14328-50215,2958-157122-3121-11745-5384-3034-2593-1026,18899-10065-9412-2094-3260-3442-5550-6247,6262-3810-4663-3118-5911-1137-3369-2944,2523-51748-3035-4611-5582-9826-3742-5236,2910-2243-1639-1521-1318-1964-1473-1352,1149-808-1685-1586-713-536-391-993,easy
5719-34115-1421-4139-26696-4965-6735-117689,44605-66689-95614-29754-15010-14328-50215-39905,157122-3121-11745-5384-3034-2593-1026-30237,10065-9412-2094-3260-3442-5550-6247-10526,3810-4663-3118-5911-1137-3369-2944-22165,51748-3035-4611-5582-9826-3742-5236-4496,2243-1639-1521-1318-1964-1473-1352-6746,808-1685-1586-713-536-391-993-678,easy
34115-1421-4139-26696-4965-6735-117689-602369,66689-95614-29754-15010-14328-50215-39905-21241,3121-11745-5384-3034-2593-1026-30237-4969,9412-2094-3260-3442-5550-6247-10526-3541,4663-3118-5911-1137-3369-2944-22165-3349,3035-4611-5582-9826-3742-5236-4496-2680,1639-1521-1318-1964-1473-1352-6746-831,1685-1586-713-536-391-993-678-1214,easy
1421-4139-26696-4965-6735-117689-602369-57527,95614-29754-15010-14328-50215-39905-21241-12568,11745-5384-3034-2593-1026-30237-4969-9021,2094-3260-3442-5550-6247-10526-3541-3946,3118-5911-1137-3369-2944-22165-3349-4730,4611-5582-9826-3742-5236-4496-2680-7904,1521-1318-1964-1473-1352-6746-831-1276,1586-713-536-391-993-678-1214-547,easy
4139-26696-4965-6735-117689-602369-57527-9223,29754-15010-14328-50215-39905-21241-12568-33737,5384-3034-2593-1026-30237-4969-9021-98251,3260-3442-5550-6247-10526-3541-3946-41309,5911-1137-3369-2944-22165-3349-4730-15563,5582-9826-3742-5236-4496-2680-7904-16770,1318-1964-1473-1352-6746-831-1276-2145,713-536-391-993-678-1214-547-1196,easy
26696-4965-6735-117689-602369-57527-9223-9054,15010-14328-50215-39905-21241-12568-33737-28754,3034-2593-1026-30237-4969-9021-98251-10207,3442-5550-6247-10526-3541-3946-41309-5534,1137-3369-2944-22165-3349-4730-15563-22048,9826-3742-5236-4496-2680-7904-16770-14543,1964-1473-1352-6746-831-1276-2145-773,536-391-993-678-1214-547-1196-1220,easy
4965-6735-117689-602369-57527-9223-9054-7963,14328-50215-39905-21241-12568-33737-28754-13282,2593-1026-30237-4969-9021-98251-10207-8929,5550-6247-10526-3541-3946-41309-5534-14555,3369-2944-22165-3349-4730-15563-22048-4925,3742-5236-4496-2680-7904-16770-14543-10095,1473-1352-6746-831-1276-2145-773-759,391-993-678-1214-547-1196-1220-1826,easy
6735-117689-602369-57527-9223-9054-7963-12667,50215-39905-21241-12568-33737-28754-13282-13879,1026-30237-4969-9021-98251-10207-8929-1975,6247-10526-3541-3946-41309-5534-14555-12775,2944-22165-3349-4730-15563-22048-4925-6728,5236-4496-2680-7904-16770-14543-10095-8324,1352-6746-831-1276-2145-773-759-1674,993-678-1214-547-1196-1220-1826-2237,easy
117689-602369-57527-9223-9054-7963-12667-2832,39905-21241-12568-33737-28754-13282-13879-20190,30237-4969-9021-98251-10207-8929-1975-4689,10526-3541-3946-41309-5534-14555-12775-9383,22165-3349-4730-15563-22048-4925-6728-5003,4496-2680-7904-16770-14543-10095-8324-11091,6746-831-1276-2145-773-759-1674-2092,678-1214-547-1196-1220-1826-2237-1997,easy
602369-57527-9223-9054-7963-12667-2832-5271,21241-12568-33737-28754-13282-13879-20190-44568,4969-9021-98251-10207-8929-1975-4689-6715,3541-3946-41309-5534-14555-12775-9383-2538,3349-4730-15563-22048-4925-6728-5003-3305,2680-7904-16770-14543-10095-8324-11091-7762,831-1276-2145-773-759-1674-2092-2165,1214-547-1196-1220-1826-2237-1997-1232,easy
57527-9223-9054-7963-12667-2832-5271-15937,12568-33737-28754-13282-13879-20190-44568-24036,9021-98251-10207-8929-1975-4689-6715-5178,3946-41309-5534-14555-12775-9383-2538-1903,4730-15563-22048-4925-6728-5003-3305-2814,7904-16770-14543-10095-8324-11091-7762-3278,1276-2145-773-759-1674-2092-2165-1330,547-1196-1220-1826-2237-1997-1232-629,easy
9223-9054-7963-12667-2832-5271-15937-2969,33737-28754-13282-13879-20190-44568-24036-18564,98251-10207-8929-1975-4689-6715-5178-3269,41309-5534-14555-12775-9383-2538-1903-668,15563-22048-4925-6728-5003-3305-2814-2560,16770-14543-10095-8324-11091-7762-3278-2946,2145-773-759-1674-2092-2165-1330-1010,1196-1220-1826-2237-1997-1232-629-579,easy
9054-7963-12667-2832-5271-15937-2969-2404,28754-13282-13879-20190-44568-24036-18564-17352,10207-8929-1975-4689-6715-5178-3269-4201,5534-14555-12775-9383-2538-1903-668-8614,22048-4925-6728-5003-3305-2814-2560-1032,14543-10095-8324-11091-7762-3278-2946-2777,773-759-1674-2092-2165-1330-1010-1386,1220-1826-2237-1997-1232-629-579-608,easy
7963-12667-2832-5271-15937-2969-2404-5854,13282-13879-20190-44568-24036-18564-17352-11473,8929-1975-4689-6715-5178-3269-4201-1779,14555-12775-9383-2538-1903-668-8614-1839,4925-6728-5003-3305-2814-2560-1032-2687,10095-8324-11091-7762-3278-2946-2777-3822,759-1674-2092-2165-1330-1010-1386-1380,1826-2237-1997-1232-629-579-608-714,easy
12667-2832-5271-15937-2969-2404-5854-5217,13879-20190-44568-24036-18564-17352-11473-29168,1975-4689-6715-5178-3269-4201-1779-2014,12775-9383-2538-1903-668-8614-1839-25320,6728-5003-3305-2814-2560-1032-2687-12455,8324-11091-7762-3278-2946-2777-3822-6791,1674-2092-2165-1330-1010-1386-1380-1391,2237-1997-1232-629-579-608-714-1460,easy
2832-5271-15937-2969-2404-5854-5217-2160,20190-44568-24036-18564-17352-11473-29168-16196,4689-6715-5178-3269-4201-1779-2014-1850,9383-2538-1903-668-8614-1839-25320-6494,5003-3305-2814-2560-1032-2687-12455-10104,11091-7762-3278-2946-2777-3822-6791-15671,2092-2165-1330-1010-1386-1380-1391-622,1997-1232-629-579-608-714-1460-1103,easy
5271-15937-2969-2404-5854-5217-2160-11579,44568-24036-18564-17352-11473-29168-16196-14172,6715-5178-3269-4201-1779-2014-1850-5840,2538-1903-668-8614-1839-25320-6494-7752,3305-2814-2560-1032-2687-12455-10104-1499,7762-3278-2946-2777-3822-6791-15671-4807,2165-1330-1010-1386-1380-1391-622-2479,1232-629-579-608-714-1460-1103-390,easy
15937-2969-2404-5854-5217-2160-11579-13468,24036-18564-17352-11473-29168-16196-14172-11394,5178-3269-4201-1779-2014-1850-5840-6084,1903-668-8614-1839-25320-6494-7752-1131,2814-2560-1032-2687-12455-10104-1499-7648,3278-2946-2777-3822-6791-15671-4807-2958,1330-1010-1386-1380-1391-622-2479-2700,629-579-608-714-1460-1103-390-788,easy
2969-2404-5854-5217-2160-11579-13468-12173,18564-17352-11473-29168-16196-14172-11394-15869,3269-4201-1779-2014-1850-5840-6084-2061,668-8614-1839-25320-6494-7752-1131-2369,2560-1032-2687-12455-10104-1499-7648-3586,2946-2777-3822-6791-15671-4807-2958-8975,1010-1386-1380-1391-622-2479-2700-802,579-608-714-1460-1103-390-788-908,easy
2404-5854-5217-2160-11579-13468-12173-4232,17352-11473-29168-16196-14172-11394-15869-28831,4201-1779-2014-1850-5840-6084-2061-2558,8614-1839-25320-6494-7752-1131-2369-5407,1032-2687-12455-10104-1499-7648-3586-3741,2777-3822-6791-15671-4807-2958-8975-14271,1386-1380-1391-622-2479-2700-802-2814,608-714-1460-1103-390-788-908-751,easy
5854-5217-2160-11579-13468-12173-4232-20277,11473-29168-16196-14172-11394-15869-28831-3626,1779-2014-1850-5840-6084-2061-2558-22522,1839-25320-6494-7752-1131-2369-5407-9835,2687-12455-10104-1499-7648-3586-3741-2207,3822-6791-15671-4807-2958-8975-14271-2780,1380-1391-622-2479-2700-802-2814-1104,714-1460-1103-390-788-908-751-432,easy
5217-2160-11579-13468-12173-4232-20277-14752,29168-16196-14172-11394-15869-28831-3626-13926,2014-1850-5840-6084-2061-2558-22522-1594,25320-6494-7752-1131-2369-5407-9835-2206,12455-10104-1499-7648-3586-3741-2207-4093,6791-15671-4807-2958-8975-14271-2780-2541,1391-622-2479-2700-802-2814-1104-2848,1460-1103-390-788-908-751-432-1435,easy
2160-11579-13468-12173-4232-20277-14752-34856,16196-14172-11394-15869-28831-3626-13926-13234,1850-5840-6084-2061-2558-22522-1594-3378,6494-7752-1131-2369-5407-9835-2206-2163,10104-1499-7648-3586-3741-2207-4093-11739,15671-4807-2958-8975-14271-2780-2541-6412,622-2479-2700-802-2814-1104-2848-4351,1103-390-788-908-751-432-1435-1647,easy
11579-13468-12173-4232-20277-14752-34856-36674,14172-11394-15869-28831-3626-13926-13234-46547,5840-6084-2061-2558-22522-1594-3378-6384,7752-1131-2369-5407-9835-2206-2163-13270,1499-7648-3586-3741-2207-4093-11739-21398,4807-2958-8975-14271-2780-2541-6412-7423,2479-2700-802-2814-1104-2848-4351-2411,390-788-908-751-432-1435-1647-1318,hard
13468-12173-4232-20277-14752-34856-36674-21012,11394-15869-28831-3626-13926-13234-46547-9140,6084-2061-2558-22522-1594-3378-6384-4318,1131-2369-5407-9835-2206-2163-13270-16501,7648-3586-3741-2207-4093-11739-21398-9146,2958-8975-14271-2780-2541-6412-7423-3944,2700-802-2814-1104-2848-4351-2411-1847,788-908-751-432-1435-1647-1318-973,easy
12173-4232-20277-14752-34856-36674-21012-28747,15869-28831-3626-13926-13234-46547-9140-10726,2061-2558-22522-1594-3378-6384-4318-7383,2369-5407-9835-2206-2163-13270-16501-12576,3586-3741-2207-4093-11739-21398-9146-18860,8975-14271-2780-2541-6412-7423-3944-11914,802-2814-1104-2848-4351-2411-1847-1360,908-751-432-1435-1647-1318-973-1892,easy
4232-20277-14752-34856-36674-21012-28747-1864,28831-3626-13926-13234-46547-9140-10726-12033,2558-22522-1594-3378-6384-4318-7383-4466,5407-9835-2206-2163-13270-16501-12576-9995,3741-2207-4093-11739-21398-9146-18860-13601,14271-2780-2541-6412-7423-3944-11914-4096,2814-1104-2848-4351-2411-1847-1360-1724,751-432-1435-1647-1318-973-1892-1364,easy
