delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
422378-8612-74010-446819-61870-92572-78787-10483,45105-19536-11109-186541-26779-37521-18386-9294,4556-47053-3885-21033-9969-10850-4826-13780,3251-16790-5587-17371-14742-3745-1660-5968,2052-6591-6434-6490-13542-1622-888-5848,20631-16516-11453-54039-32768-23691-20977-43400,11357-27349-8943-21522-45641-9152-13877-51091,5617-20412-2833-23559-19854-4089-3665-18570,easy
8612-74010-446819-61870-92572-78787-10483-1569576,19536-11109-186541-26779-37521-18386-9294-132436,47053-3885-21033-9969-10850-4826-13780-54730,16790-5587-17371-14742-3745-1660-5968-26796,6591-6434-6490-13542-1622-888-5848-16881,16516-11453-54039-32768-23691-20977-43400-51999,27349-8943-21522-45641-9152-13877-51091-22225,20412-2833-23559-19854-4089-3665-18570-34721,hard
74010-446819-61870-92572-78787-10483-1569576-582470,11109-186541-26779-37521-18386-9294-132436-32505,3885-21033-9969-10850-4826-13780-54730-22703,5587-17371-14742-3745-1660-5968-26796-4519,6434-6490-13542-1622-888-5848-16881-19530,11453-54039-32768-23691-20977-43400-51999-62361,8943-21522-45641-9152-13877-51091-22225-38590,2833-23559-19854-4089-3665-18570-34721-16828,easy
446819-61870-92572-78787-10483-1569576-582470-9604,186541-26779-37521-18386-9294-132436-32505-7077,21033-9969-10850-4826-13780-54730-22703-4248,17371-14742-3745-1660-5968-26796-4519-11101,6490-13542-1622-888-5848-16881-19530-13454,54039-32768-23691-20977-43400-51999-62361-23212,21522-45641-9152-13877-51091-22225-38590-18323,23559-19854-4089-3665-18570-34721-16828-20206,easy
61870-92572-78787-10483-1569576-582470-9604-4103,26779-37521-18386-9294-132436-32505-7077-3503,9969-10850-4826-13780-54730-22703-4248-1880,14742-3745-1660-5968-26796-4519-11101-13733,13542-1622-888-5848-16881-19530-13454-5835,32768-23691-20977-43400-51999-62361-23212-25819,45641-9152-13877-51091-22225-38590-18323-12482,19854-4089-3665-18570-34721-16828-20206-29642,easy
92572-78787-10483-1569576-582470-9604-4103-3035,37521-18386-9294-132436-32505-7077-3503-5897,10850-4826-13780-54730-22703-4248-1880-10089,3745-1660-5968-26796-4519-11101-13733-3969,1622-888-5848-16881-19530-13454-5835-20002,23691-20977-43400-51999-62361-23212-25819-23848,9152-13877-51091-22225-38590-18323-12482-11675,4089-3665-18570-34721-16828-20206-29642-7631,easy
78787-10483-1569576-582470-9604-4103-3035-24118,18386-9294-132436-32505-7077-3503-5897-10281,4826-13780-54730-22703-4248-1880-10089-5334,1660-5968-26796-4519-11101-13733-3969-2008,888-5848-16881-19530-13454-5835-20002-9917,20977-43400-51999-62361-23212-25819-23848-10532,13877-51091-22225-38590-18323-12482-11675-14634,3665-18570-34721-16828-20206-29642-7631-14613,hard
10483-1569576-582470-9604-4103-3035-24118-298021,9294-132436-32505-7077-3503-5897-10281-10336,13780-54730-22703-4248-1880-10089-5334-19124,5968-26796-4519-11101-13733-3969-2008-5292,5848-16881-19530-13454-5835-20002-9917-7395,43400-51999-62361-23212-25819-23848-10532-6673,51091-22225-38590-18323-12482-11675-14634-3270,18570-34721-16828-20206-29642-7631-14613-2058,hard
1569576-582470-9604-4103-3035-24118-298021-1539722,132436-32505-7077-3503-5897-10281-10336-327634,54730-22703-4248-1880-10089-5334-19124-165215,26796-4519-11101-13733-3969-2008-5292-69144,16881-19530-13454-5835-20002-9917-7395-39219,51999-62361-23212-25819-23848-10532-6673-10004,22225-38590-18323-12482-11675-14634-3270-3751,34721-16828-20206-29642-7631-14613-2058-2260,easy
582470-9604-4103-3035-24118-298021-1539722-88242,32505-7077-3503-5897-10281-10336-327634-29569,22703-4248-1880-10089-5334-19124-165215-7293,4519-11101-13733-3969-2008-5292-69144-3073,19530-13454-5835-20002-9917-7395-39219-2609,62361-23212-25819-23848-10532-6673-10004-4359,38590-18323-12482-11675-14634-3270-3751-2491,16828-20206-29642-7631-14613-2058-2260-1952,easy
9604-4103-3035-24118-298021-1539722-88242-157662,7077-3503-5897-10281-10336-327634-29569-27805,4248-1880-10089-5334-19124-165215-7293-5091,11101-13733-3969-2008-5292-69144-3073-3009,13454-5835-20002-9917-7395-39219-2609-2056,23212-25819-23848-10532-6673-10004-4359-1382,18323-12482-11675-14634-3270-3751-2491-4224,20206-29642-7631-14613-2058-2260-1952-757,easy
4103-3035-24118-298021-1539722-88242-157662-587263,3503-5897-10281-10336-327634-29569-27805-39180,1880-10089-5334-19124-165215-7293-5091-16676,13733-3969-2008-5292-69144-3073-3009-3770,5835-20002-9917-7395-39219-2609-2056-5546,25819-23848-10532-6673-10004-4359-1382-4014,12482-11675-14634-3270-3751-2491-4224-5454,29642-7631-14613-2058-2260-1952-757-4634,easy
3035-24118-298021-1539722-88242-157662-587263-319704,5897-10281-10336-327634-29569-27805-39180-28845,10089-5334-19124-165215-7293-5091-16676-8259,3969-2008-5292-69144-3073-3009-3770-4249,20002-9917-7395-39219-2609-2056-5546-7457,23848-10532-6673-10004-4359-1382-4014-6830,11675-14634-3270-3751-2491-4224-5454-8476,7631-14613-2058-2260-1952-757-4634-4008,easy
24118-298021-1539722-88242-157662-587263-319704-580166,10281-10336-327634-29569-27805-39180-28845-114591,5334-19124-165215-7293-5091-16676-8259-22689,2008-5292-69144-3073-3009-3770-4249-5558,9917-7395-39219-2609-2056-5546-7457-2627,10532-6673-10004-4359-1382-4014-6830-7381,14634-3270-3751-2491-4224-5454-8476-6074,14613-2058-2260-1952-757-4634-4008-3881,easy
298021-1539722-88242-157662-587263-319704-580166-195738,10336-327634-29569-27805-39180-28845-114591-85396,19124-165215-7293-5091-16676-8259-22689-4274,5292-69144-3073-3009-3770-4249-5558-12278,7395-39219-2609-2056-5546-7457-2627-9970,6673-10004-4359-1382-4014-6830-7381-11441,3270-3751-2491-4224-5454-8476-6074-16997,2058-2260-1952-757-4634-4008-3881-9021,hard
1539722-88242-157662-587263-319704-580166-195738-886697,327634-29569-27805-39180-28845-114591-85396-173568,165215-7293-5091-16676-8259-22689-4274-57263,69144-3073-3009-3770-4249-5558-12278-19336,39219-2609-2056-5546-7457-2627-9970-7596,10004-4359-1382-4014-6830-7381-11441-9875,3751-2491-4224-5454-8476-6074-16997-21136,2260-1952-757-4634-4008-3881-9021-8469,easy
88242-157662-587263-319704-580166-195738-886697-379788,29569-27805-39180-28845-114591-85396-173568-19004,7293-5091-16676-8259-22689-4274-57263-1433,3073-3009-3770-4249-5558-12278-19336-11960,2609-2056-5546-7457-2627-9970-7596-2003,4359-1382-4014-6830-7381-11441-9875-1553,2491-4224-5454-8476-6074-16997-21136-1153,1952-757-4634-4008-3881-9021-8469-994,easy
157662-587263-319704-580166-195738-886697-379788-174581,27805-39180-28845-114591-85396-173568-19004-8815,5091-16676-8259-22689-4274-57263-1433-2260,3009-3770-4249-5558-12278-19336-11960-2980,2056-5546-7457-2627-9970-7596-2003-4074,1382-4014-6830-7381-11441-9875-1553-3821,4224-5454-8476-6074-16997-21136-1153-2196,757-4634-4008-3881-9021-8469-994-1501,easy
587263-319704-580166-195738-886697-379788-174581-37639,39180-28845-114591-85396-173568-19004-8815-11375,16676-8259-22689-4274-57263-1433-2260-12145,3770-4249-5558-12278-19336-11960-2980-7236,5546-7457-2627-9970-7596-2003-4074-5715,4014-6830-7381-11441-9875-1553-3821-5499,5454-8476-6074-16997-21136-1153-2196-3689,4634-4008-3881-9021-8469-994-1501-3359,easy
319704-580166-195738-886697-379788-174581-37639-22384,28845-114591-85396-173568-19004-8815-11375-51069,8259-22689-4274-57263-1433-2260-12145-14478,4249-5558-12278-19336-11960-2980-7236-21732,7457-2627-9970-7596-2003-4074-5715-8902,6830-7381-11441-9875-1553-3821-5499-23976,8476-6074-16997-21136-1153-2196-3689-12044,4008-3881-9021-8469-994-1501-3359-4023,easy
580166-195738-886697-379788-174581-37639-22384-45114,114591-85396-173568-19004-8815-11375-51069-44705,22689-4274-57263-1433-2260-12145-14478-41162,5558-12278-19336-11960-2980-7236-21732-16804,2627-9970-7596-2003-4074-5715-8902-24375,7381-11441-9875-1553-3821-5499-23976-15845,6074-16997-21136-1153-2196-3689-12044-5224,3881-9021-8469-994-1501-3359-4023-4295,easy
195738-886697-379788-174581-37639-22384-45114-401401,85396-173568-19004-8815-11375-51069-44705-280729,4274-57263-1433-2260-12145-14478-41162-63686,12278-19336-11960-2980-7236-21732-16804-31232,9970-7596-2003-4074-5715-8902-24375-24220,11441-9875-1553-3821-5499-23976-15845-27996,16997-21136-1153-2196-3689-12044-5224-11933,9021-8469-994-1501-3359-4023-4295-13650,easy
886697-379788-174581-37639-22384-45114-401401-126967,173568-19004-8815-11375-51069-44705-280729-22742,57263-1433-2260-12145-14478-41162-63686-11154,19336-11960-2980-7236-21732-16804-31232-10538,7596-2003-4074-5715-8902-24375-24220-3888,9875-1553-3821-5499-23976-15845-27996-5820,21136-1153-2196-3689-12044-5224-11933-3437,8469-994-1501-3359-4023-4295-13650-5865,easy
379788-174581-37639-22384-45114-401401-126967-210306,19004-8815-11375-51069-44705-280729-22742-94373,1433-2260-12145-14478-41162-63686-11154-10181,11960-2980-7236-21732-16804-31232-10538-17810,2003-4074-5715-8902-24375-24220-3888-15277,1553-3821-5499-23976-15845-27996-5820-21645,1153-2196-3689-12044-5224-11933-3437-14906,994-1501-3359-4023-4295-13650-5865-29475,easy
174581-37639-22384-45114-401401-126967-210306-2573659,8815-11375-51069-44705-280729-22742-94373-352377,2260-12145-14478-41162-63686-11154-10181-35402,2980-7236-21732-16804-31232-10538-17810-7001,4074-5715-8902-24375-24220-3888-15277-31564,3821-5499-23976-15845-27996-5820-21645-67873,2196-3689-12044-5224-11933-3437-14906-20598,1501-3359-4023-4295-13650-5865-29475-18404,hard
37639-22384-45114-401401-126967-210306-2573659-555221,11375-51069-44705-280729-22742-94373-352377-48239,12145-14478-41162-63686-11154-10181-35402-6644,7236-21732-16804-31232-10538-17810-7001-5021,5715-8902-24375-24220-3888-15277-31564-9225,5499-23976-15845-27996-5820-21645-67873-61745,3689-12044-5224-11933-3437-14906-20598-16852,3359-4023-4295-13650-5865-29475-18404-10951,hard
22384-45114-401401-126967-210306-2573659-555221-362283,51069-44705-280729-22742-94373-352377-48239-55501,14478-41162-63686-11154-10181-35402-6644-19355,21732-16804-31232-10538-17810-7001-5021-18619,8902-24375-24220-3888-15277-31564-9225-16434,23976-15845-27996-5820-21645-67873-61745-25745,12044-5224-11933-3437-14906-20598-16852-31395,4023-4295-13650-5865-29475-18404-10951-29492,easy
45114-401401-126967-210306-2573659-555221-362283-24950,44705-280729-22742-94373-352377-48239-55501-18024,41162-63686-11154-10181-35402-6644-19355-1479,16804-31232-10538-17810-7001-5021-18619-4858,24375-24220-3888-15277-31564-9225-16434-3443,15845-27996-5820-21645-67873-61745-25745-86085,5224-11933-3437-14906-20598-16852-31395-10525,4295-13650-5865-29475-18404-10951-29492-9356,easy
401401-126967-210306-2573659-555221-362283-24950-65369,280729-22742-94373-352377-48239-55501-18024-12257,63686-11154-10181-35402-6644-19355-1479-3613,31232-10538-17810-7001-5021-18619-4858-1014,24220-3888-15277-31564-9225-16434-3443-3871,27996-5820-21645-67873-61745-25745-86085-8656,11933-3437-14906-20598-16852-31395-10525-9769,13650-5865-29475-18404-10951-29492-9356-3383,easy
126967-210306-2573659-555221-362283-24950-65369-65369,22742-94373-352377-48239-55501-18024-12257-12257,11154-10181-35402-6644-19355-1479-3613-3613,10538-17810-7001-5021-18619-4858-1014-1014,3888-15277-31564-9225-16434-3443-3871-3871,5820-21645-67873-61745-25745-86085-8656-8656,3437-14906-20598-16852-31395-10525-9769-9769,5865-29475-18404-10951-29492-9356-3383-3383,easy
210306-2573659-555221-362283-24950-65369-65369-1292938,94373-352377-48239-55501-18024-12257-12257-102760,10181-35402-6644-19355-1479-3613-3613-22230,17810-7001-5021-18619-4858-1014-1014-14616,15277-31564-9225-16434-3443-3871-3871-3888,21645-67873-61745-25745-86085-8656-8656-12675,14906-20598-16852-31395-10525-9769-9769-13390,29475-18404-10951-29492-9356-3383-3383-18556,easy
2573659-555221-362283-24950-65369-65369-1292938-16742,352377-48239-55501-18024-12257-12257-102760-16141,35402-6644-19355-1479-3613-3613-22230-9456,7001-5021-18619-4858-1014-1014-14616-12551,31564-9225-16434-3443-3871-3871-3888-40866,67873-61745-25745-86085-8656-8656-12675-42443,20598-16852-31395-10525-9769-9769-13390-32336,18404-10951-29492-9356-3383-3383-18556-19702,easy
555221-362283-24950-65369-65369-1292938-16742-1566146,48239-55501-18024-12257-12257-102760-16141-115903,6644-19355-1479-3613-3613-22230-9456-41868,5021-18619-4858-1014-1014-14616-12551-12289,9225-16434-3443-3871-3871-3888-40866-27118,61745-25745-86085-8656-8656-12675-42443-64751,16852-31395-10525-9769-9769-13390-32336-24139,10951-29492-9356-3383-3383-18556-19702-17780,easy
362283-24950-65369-65369-1292938-16742-1566146-36208,55501-18024-12257-12257-102760-16141-115903-27766,19355-1479-3613-3613-22230-9456-41868-1956,18619-4858-1014-1014-14616-12551-12289-1610,16434-3443-3871-3871-3888-40866-27118-979,25745-86085-8656-8656-12675-42443-64751-1738,31395-10525-9769-9769-13390-32336-24139-1219,29492-9356-3383-3383-18556-19702-17780-1028,easy
24950-65369-65369-1292938-16742-1566146-36208-34892,18024-12257-12257-102760-16141-115903-27766-11377,1479-3613-3613-22230-9456-41868-1956-5856,4858-1014-1014-14616-12551-12289-1610-6018,3443-3871-3871-3888-40866-27118-979-5628,86085-8656-8656-12675-42443-64751-1738-4279,10525-9769-9769-13390-32336-24139-1219-5680,9356-3383-3383-18556-19702-17780-1028-3460,easy
65369-65369-1292938-16742-1566146-36208-34892-812158,12257-12257-102760-16141-115903-27766-11377-111365,3613-3613-22230-9456-41868-1956-5856-4758,1014-1014-14616-12551-12289-1610-6018-27623,3871-3871-3888-40866-27118-979-5628-31978,8656-8656-12675-42443-64751-1738-4279-39846,9769-9769-13390-32336-24139-1219-5680-37687,3383-3383-18556-19702-17780-1028-3460-18941,easy
65369-1292938-16742-1566146-36208-34892-812158-17537,12257-102760-16141-115903-27766-11377-111365-32480,3613-22230-9456-41868-1956-5856-4758-12631,1014-14616-12551-12289-1610-6018-27623-4251,3871-3888-40866-27118-979-5628-31978-13791,8656-12675-42443-64751-1738-4279-39846-17565,9769-13390-32336-24139-1219-5680-37687-13074,3383-18556-19702-17780-1028-3460-18941-5564,easy
1292938-16742-1566146-36208-34892-812158-17537-1279821,102760-16141-115903-27766-11377-111365-32480-193526,22230-9456-41868-1956-5856-4758-12631-22867,14616-12551-12289-1610-6018-27623-4251-16869,3888-40866-27118-979-5628-31978-13791-35544,12675-42443-64751-1738-4279-39846-17565-24685,13390-32336-24139-1219-5680-37687-13074-28547,18556-19702-17780-1028-3460-18941-5564-15393,hard
16742-1566146-36208-34892-812158-17537-1279821-106457,16141-115903-27766-11377-111365-32480-193526-32136,9456-41868-1956-5856-4758-12631-22867-2772,12551-12289-1610-6018-27623-4251-16869-4080,40866-27118-979-5628-31978-13791-35544-1940,42443-64751-1738-4279-39846-17565-24685-9261,32336-24139-1219-5680-37687-13074-28547-11354,19702-17780-1028-3460-18941-5564-15393-3354,easy
1566146-36208-34892-812158-17537-1279821-106457-294162,115903-27766-11377-111365-32480-193526-32136-12898,41868-1956-5856-4758-12631-22867-2772-2405,12289-1610-6018-27623-4251-16869-4080-6145,27118-979-5628-31978-13791-35544-1940-7078,64751-1738-4279-39846-17565-24685-9261-7668,24139-1219-5680-37687-13074-28547-11354-13373,17780-1028-3460-18941-5564-15393-3354-4502,easy
36208-34892-812158-17537-1279821-106457-294162-89905,27766-11377-111365-32480-193526-32136-12898-30677,1956-5856-4758-12631-22867-2772-2405-3955,1610-6018-27623-4251-16869-4080-6145-7729,979-5628-31978-13791-35544-1940-7078-1995,1738-4279-39846-17565-24685-9261-7668-3526,1219-5680-37687-13074-28547-11354-13373-5595,1028-3460-18941-5564-15393-3354-4502-1228,easy
34892-812158-17537-1279821-106457-294162-89905-428664,11377-111365-32480-193526-32136-12898-30677-121169,5856-4758-12631-22867-2772-2405-3955-32847,6018-27623-4251-16869-4080-6145-7729-15633,5628-31978-13791-35544-1940-7078-1995-12148,4279-39846-17565-24685-9261-7668-3526-40794,5680-37687-13074-28547-11354-13373-5595-62694,3460-18941-5564-15393-3354-4502-1228-31862,easy
812158-17537-1279821-106457-294162-89905-428664-776233,111365-32480-193526-32136-12898-30677-121169-91006,4758-12631-22867-2772-2405-3955-32847-133029,27623-4251-16869-4080-6145-7729-15633-45013,31978-13791-35544-1940-7078-1995-12148-28657,39846-17565-24685-9261-7668-3526-40794-37713,37687-13074-28547-11354-13373-5595-62694-48484,18941-5564-15393-3354-4502-1228-31862-28101,easy
17537-1279821-106457-294162-89905-428664-776233-1421073,32480-193526-32136-12898-30677-121169-91006-45954,12631-22867-2772-2405-3955-32847-133029-28842,4251-16869-4080-6145-7729-15633-45013-10292,13791-35544-1940-7078-1995-12148-28657-14652,17565-24685-9261-7668-3526-40794-37713-11889,13074-28547-11354-13373-5595-62694-48484-4852,5564-15393-3354-4502-1228-31862-28101-5491,easy
1279821-106457-294162-89905-428664-776233-1421073-17347,193526-32136-12898-30677-121169-91006-45954-17630,22867-2772-2405-3955-32847-133029-28842-11249,16869-4080-6145-7729-15633-45013-10292-22693,35544-1940-7078-1995-12148-28657-14652-27105,24685-9261-7668-3526-40794-37713-11889-32588,28547-11354-13373-5595-62694-48484-4852-32660,15393-3354-4502-1228-31862-28101-5491-28606,easy
106457-294162-89905-428664-776233-1421073-17347-9088,32136-12898-30677-121169-91006-45954-17630-10441,2772-2405-3955-32847-133029-28842-11249-7851,4080-6145-7729-15633-45013-10292-22693-12722,1940-7078-1995-12148-28657-14652-27105-9517,9261-7668-3526-40794-37713-11889-32588-25048,11354-13373-5595-62694-48484-4852-32660-9824,3354-4502-1228-31862-28101-5491-28606-10407,easy
294162-89905-428664-776233-1421073-17347-9088-89456,12898-30677-121169-91006-45954-17630-10441-23742,2405-3955-32847-133029-28842-11249-7851-3076,6145-7729-15633-45013-10292-22693-12722-6644,7078-1995-12148-28657-14652-27105-9517-8772,7668-3526-40794-37713-11889-32588-25048-4013,13373-5595-62694-48484-4852-32660-9824-5489,4502-1228-31862-28101-5491-28606-10407-2949,hard
89905-428664-776233-1421073-17347-9088-89456-1478109,30677-121169-91006-45954-17630-10441-23742-92540,3955-32847-133029-28842-11249-7851-3076-90716,7729-15633-45013-10292-22693-12722-6644-65114,1995-12148-28657-14652-27105-9517-8772-45846,3526-40794-37713-11889-32588-25048-4013-22690,5595-62694-48484-4852-32660-9824-5489-23158,1228-31862-28101-5491-28606-10407-2949-12284,easy
428664-776233-1421073-17347-9088-89456-1478109-123835,121169-91006-45954-17630-10441-23742-92540-20549,32847-133029-28842-11249-7851-3076-90716-5516,15633-45013-10292-22693-12722-6644-65114-498,12148-28657-14652-27105-9517-8772-45846-2898,40794-37713-11889-32588-25048-4013-22690-9147,62694-48484-4852-32660-9824-5489-23158-2860,31862-28101-5491-28606-10407-2949-12284-4395,easy
776233-1421073-17347-9088-89456-1478109-123835-435431,91006-45954-17630-10441-23742-92540-20549-246596,133029-28842-11249-7851-3076-90716-5516-70627,45013-10292-22693-12722-6644-65114-498-44499,28657-14652-27105-9517-8772-45846-2898-29488,37713-11889-32588-25048-4013-22690-9147-31711,48484-4852-32660-9824-5489-23158-2860-33647,28101-5491-28606-10407-2949-12284-4395-36524,easy
1421073-17347-9088-89456-1478109-123835-435431-13627,45954-17630-10441-23742-92540-20549-246596-4297,28842-11249-7851-3076-90716-5516-70627-2663,10292-22693-12722-6644-65114-498-44499-7559,14652-27105-9517-8772-45846-2898-29488-20084,11889-32588-25048-4013-22690-9147-31711-15607,4852-32660-9824-5489-23158-2860-33647-19425,5491-28606-10407-2949-12284-4395-36524-20125,easy
17347-9088-89456-1478109-123835-435431-13627-226074,17630-10441-23742-92540-20549-246596-4297-14416,11249-7851-3076-90716-5516-70627-2663-7734,22693-12722-6644-65114-498-44499-7559-6546,27105-9517-8772-45846-2898-29488-20084-9661,32588-25048-4013-22690-9147-31711-15607-10011,32660-9824-5489-23158-2860-33647-19425-7498,28606-10407-2949-12284-4395-36524-20125-7255,easy
9088-89456-1478109-123835-435431-13627-226074-782562,10441-23742-92540-20549-246596-4297-14416-196222,7851-3076-90716-5516-70627-2663-7734-10333,12722-6644-65114-498-44499-7559-6546-57387,9517-8772-45846-2898-29488-20084-9661-9899,25048-4013-22690-9147-31711-15607-10011-29433,9824-5489-23158-2860-33647-19425-7498-17492,10407-2949-12284-4395-36524-20125-7255-18301,easy
89456-1478109-123835-435431-13627-226074-782562-201796,23742-92540-20549-246596-4297-14416-196222-22015,3076-90716-5516-70627-2663-7734-10333-407,6644-65114-498-44499-7559-6546-57387-7221,8772-45846-2898-29488-20084-9661-9899-3972,4013-22690-9147-31711-15607-10011-29433-6449,5489-23158-2860-33647-19425-7498-17492-3098,2949-12284-4395-36524-20125-7255-18301-4268,easy
1478109-123835-435431-13627-226074-782562-201796-6377,92540-20549-246596-4297-14416-196222-22015-7455,90716-5516-70627-2663-7734-10333-407-2111,65114-498-44499-7559-6546-57387-7221-4492,45846-2898-29488-20084-9661-9899-3972-11984,22690-9147-31711-15607-10011-29433-6449-4106,23158-2860-33647-19425-7498-17492-3098-3652,12284-4395-36524-20125-7255-18301-4268-2916,easy
123835-435431-13627-226074-782562-201796-6377-721048,20549-246596-4297-14416-196222-22015-7455-88505,5516-70627-2663-7734-10333-407-2111-2374,498-44499-7559-6546-57387-7221-4492-16528,2898-29488-20084-9661-9899-3972-11984-4042,9147-31711-15607-10011-29433-6449-4106-12889,2860-33647-19425-7498-17492-3098-3652-8366,4395-36524-20125-7255-18301-4268-2916-3758,easy
435431-13627-226074-782562-201796-6377-721048-173253,246596-4297-14416-196222-22015-7455-88505-6829,70627-2663-7734-10333-407-2111-2374-275,44499-7559-6546-57387-7221-4492-16528-2802,29488-20084-9661-9899-3972-11984-4042-1561,31711-15607-10011-29433-6449-4106-12889-1920,33647-19425-7498-17492-3098-3652-8366-2410,36524-20125-7255-18301-4268-2916-3758-1680,easy
13627-226074-782562-201796-6377-721048-173253-866192,4297-14416-196222-22015-7455-88505-6829-187277,2663-7734-10333-407-2111-2374-275-20092,7559-6546-57387-7221-4492-16528-2802-19422,20084-9661-9899-3972-11984-4042-1561-13232,15607-10011-29433-6449-4106-12889-1920-48485,19425-7498-17492-3098-3652-8366-2410-46089,20125-7255-18301-4268-2916-3758-1680-18858,easy
226074-782562-201796-6377-721048-173253-866192-5901,14416-196222-22015-7455-88505-6829-187277-9799,7734-10333-407-2111-2374-275-20092-4967,6546-57387-7221-4492-16528-2802-19422-11824,9661-9899-3972-11984-4042-1561-13232-16190,10011-29433-6449-4106-12889-1920-48485-53937,7498-17492-3098-3652-8366-2410-46089-9887,7255-18301-4268-2916-3758-1680-18858-9782,easy
782562-201796-6377-721048-173253-866192-5901-58159,196222-22015-7455-88505-6829-187277-9799-17682,10333-407-2111-2374-275-20092-4967-4284,57387-7221-4492-16528-2802-19422-11824-9841,9899-3972-11984-4042-1561-13232-16190-10645,29433-6449-4106-12889-1920-48485-53937-7781,17492-3098-3652-8366-2410-46089-9887-2901,18301-4268-2916-3758-1680-18858-9782-1923,hard
201796-6377-721048-173253-866192-5901-58159-213663,22015-7455-88505-6829-187277-9799-17682-63214,407-2111-2374-275-20092-4967-4284-19047,7221-4492-16528-2802-19422-11824-9841-6815,3972-11984-4042-1561-13232-16190-10645-9145,6449-4106-12889-1920-48485-53937-7781-6588,3098-3652-8366-2410-46089-9887-2901-2870,4268-2916-3758-1680-18858-9782-1923-2244,easy
6377-721048-173253-866192-5901-58159-213663-295431,7455-88505-6829-187277-9799-17682-63214-43474,2111-2374-275-20092-4967-4284-19047-5986,4492-16528-2802-19422-11824-9841-6815-5486,11984-4042-1561-13232-16190-10645-9145-6098,4106-12889-1920-48485-53937-7781-6588-4222,3652-8366-2410-46089-9887-2901-2870-4330,2916-3758-1680-18858-9782-1923-2244-3445,easy
721048-173253-866192-5901-58159-213663-295431-465334,88505-6829-187277-9799-17682-63214-43474-22630,2374-275-20092-4967-4284-19047-5986-31647,16528-2802-19422-11824-9841-6815-5486-16728,4042-1561-13232-16190-10645-9145-6098-10865,12889-1920-48485-53937-7781-6588-4222-44661,8366-2410-46089-9887-2901-2870-4330-9943,3758-1680-18858-9782-1923-2244-3445-10237,hard
173253-866192-5901-58159-213663-295431-465334-85608,6829-187277-9799-17682-63214-43474-22630-33228,275-20092-4967-4284-19047-5986-31647-10501,2802-19422-11824-9841-6815-5486-16728-12810,1561-13232-16190-10645-9145-6098-10865-7114,1920-48485-53937-7781-6588-4222-44661-9663,2410-46089-9887-2901-2870-4330-9943-9419,1680-18858-9782-1923-2244-3445-10237-3619,easy
866192-5901-58159-213663-295431-465334-85608-478084,187277-9799-17682-63214-43474-22630-33228-415416,20092-4967-4284-19047-5986-31647-10501-39803,19422-11824-9841-6815-5486-16728-12810-29009,13232-16190-10645-9145-6098-10865-7114-33026,48485-53937-7781-6588-4222-44661-9663-54407,46089-9887-2901-2870-4330-9943-9419-79299,18858-9782-1923-2244-3445-10237-3619-24312,easy
5901-58159-213663-295431-465334-85608-478084-655159,9799-17682-63214-43474-22630-33228-415416-24806,4967-4284-19047-5986-31647-10501-39803-46165,11824-9841-6815-5486-16728-12810-29009-82265,16190-10645-9145-6098-10865-7114-33026-17746,53937-7781-6588-4222-44661-9663-54407-77042,9887-2901-2870-4330-9943-9419-79299-54414,9782-1923-2244-3445-10237-3619-24312-12186,easy
58159-213663-295431-465334-85608-478084-655159-159178,17682-63214-43474-22630-33228-415416-24806-82839,4284-19047-5986-31647-10501-39803-46165-3479,9841-6815-5486-16728-12810-29009-82265-8540,10645-9145-6098-10865-7114-33026-17746-3560,7781-6588-4222-44661-9663-54407-77042-8054,2901-2870-4330-9943-9419-79299-54414-8968,1923-2244-3445-10237-3619-24312-12186-5928,easy
213663-295431-465334-85608-478084-655159-159178-761803,63214-43474-22630-33228-415416-24806-82839-26942,19047-5986-31647-10501-39803-46165-3479-36905,6815-5486-16728-12810-29009-82265-8540-14357,9145-6098-10865-7114-33026-17746-3560-10356,6588-4222-44661-9663-54407-77042-8054-16385,2870-4330-9943-9419-79299-54414-8968-20070,2244-3445-10237-3619-24312-12186-5928-5662,easy
295431-465334-85608-478084-655159-159178-761803-95535,43474-22630-33228-415416-24806-82839-26942-60841,5986-31647-10501-39803-46165-3479-36905-37982,5486-16728-12810-29009-82265-8540-14357-11030,6098-10865-7114-33026-17746-3560-10356-3172,4222-44661-9663-54407-77042-8054-16385-4290,4330-9943-9419-79299-54414-8968-20070-4963,3445-10237-3619-24312-12186-5928-5662-7492,easy
465334-85608-478084-655159-159178-761803-95535-75354,22630-33228-415416-24806-82839-26942-60841-78899,31647-10501-39803-46165-3479-36905-37982-12784,16728-12810-29009-82265-8540-14357-11030-3172,10865-7114-33026-17746-3560-10356-3172-3719,44661-9663-54407-77042-8054-16385-4290-9547,9943-9419-79299-54414-8968-20070-4963-8127,10237-3619-24312-12186-5928-5662-7492-7423,easy
85608-478084-655159-159178-761803-95535-75354-85730,33228-415416-24806-82839-26942-60841-78899-26069,10501-39803-46165-3479-36905-37982-12784-33175,12810-29009-82265-8540-14357-11030-3172-8496,7114-33026-17746-3560-10356-3172-3719-4778,9663-54407-77042-8054-16385-4290-9547-8015,9419-79299-54414-8968-20070-4963-8127-6188,3619-24312-12186-5928-5662-7492-7423-6235,easy
