delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
1133961-235102-252261-435041-48883-518227-144833-21092,229731-50303-49152-90744-9518-87664-68114-95761,48555-7563-34553-2743-9439-15969-5433-13480,19279-1477-1572-13405-2881-14724-2906-16318,9478-8680-5352-2920-3161-5392-3249-21037,6124-6827-3388-8055-2891-5793-3470-10226,5484-1786-2645-2555-1945-6198-959-3661,3983-1108-1087-1917-763-4504-1151-3707,easy
235102-252261-435041-48883-518227-144833-21092-225996,50303-49152-90744-9518-87664-68114-95761-140914,7563-34553-2743-9439-15969-5433-13480-9677,1477-1572-13405-2881-14724-2906-16318-21433,8680-5352-2920-3161-5392-3249-21037-24717,6827-3388-8055-2891-5793-3470-10226-10255,1786-2645-2555-1945-6198-959-3661-8214,1108-1087-1917-763-4504-1151-3707-4713,easy
252261-435041-48883-518227-144833-21092-225996-152524,49152-90744-9518-87664-68114-95761-140914-97153,34553-2743-9439-15969-5433-13480-9677-3373,1572-13405-2881-14724-2906-16318-21433-3833,5352-2920-3161-5392-3249-21037-24717-3925,3388-8055-2891-5793-3470-10226-10255-1066,2645-2555-1945-6198-959-3661-8214-1724,1087-1917-763-4504-1151-3707-4713-564,easy
435041-48883-518227-144833-21092-225996-152524-221059,90744-9518-87664-68114-95761-140914-97153-29588,2743-9439-15969-5433-13480-9677-3373-2539,13405-2881-14724-2906-16318-21433-3833-917,2920-3161-5392-3249-21037-24717-3925-5968,8055-2891-5793-3470-10226-10255-1066-2333,2555-1945-6198-959-3661-8214-1724-2522,1917-763-4504-1151-3707-4713-564-991,hard
48883-518227-144833-21092-225996-152524-221059-303161,9518-87664-68114-95761-140914-97153-29588-36000,9439-15969-5433-13480-9677-3373-2539-772,2881-14724-2906-16318-21433-3833-917-1737,3161-5392-3249-21037-24717-3925-5968-520,2891-5793-3470-10226-10255-1066-2333-2085,1945-6198-959-3661-8214-1724-2522-4907,763-4504-1151-3707-4713-564-991-1147,easy
518227-144833-21092-225996-152524-221059-303161-4952,87664-68114-95761-140914-97153-29588-36000-3008,15969-5433-13480-9677-3373-2539-772-5312,14724-2906-16318-21433-3833-917-1737-567,5392-3249-21037-24717-3925-5968-520-627,5793-3470-10226-10255-1066-2333-2085-2498,6198-959-3661-8214-1724-2522-4907-2926,4504-1151-3707-4713-564-991-1147-383,easy
144833-21092-225996-152524-221059-303161-4952-7472,68114-95761-140914-97153-29588-36000-3008-8812,5433-13480-9677-3373-2539-772-5312-1445,2906-16318-21433-3833-917-1737-567-3000,3249-21037-24717-3925-5968-520-627-2292,3470-10226-10255-1066-2333-2085-2498-1083,959-3661-8214-1724-2522-4907-2926-1216,1151-3707-4713-564-991-1147-383-1939,easy
21092-225996-152524-221059-303161-4952-7472-7323,95761-140914-97153-29588-36000-3008-8812-4011,13480-9677-3373-2539-772-5312-1445-1476,16318-21433-3833-917-1737-567-3000-771,21037-24717-3925-5968-520-627-2292-1305,10226-10255-1066-2333-2085-2498-1083-2772,3661-8214-1724-2522-4907-2926-1216-1063,3707-4713-564-991-1147-383-1939-829,easy
225996-152524-221059-303161-4952-7472-7323-10733,140914-97153-29588-36000-3008-8812-4011-8614,9677-3373-2539-772-5312-1445-1476-4187,21433-3833-917-1737-567-3000-771-2175,24717-3925-5968-520-627-2292-1305-2093,10255-1066-2333-2085-2498-1083-2772-1364,8214-1724-2522-4907-2926-1216-1063-457,4713-564-991-1147-383-1939-829-876,easy
152524-221059-303161-4952-7472-7323-10733-6523,97153-29588-36000-3008-8812-4011-8614-2567,3373-2539-772-5312-1445-1476-4187-4674,3833-917-1737-567-3000-771-2175-6374,3925-5968-520-627-2292-1305-2093-1780,1066-2333-2085-2498-1083-2772-1364-11386,1724-2522-4907-2926-1216-1063-457-4382,564-991-1147-383-1939-829-876-1826,easy
221059-303161-4952-7472-7323-10733-6523-174082,29588-36000-3008-8812-4011-8614-2567-41020,2539-772-5312-1445-1476-4187-4674-5954,917-1737-567-3000-771-2175-6374-4396,5968-520-627-2292-1305-2093-1780-2079,2333-2085-2498-1083-2772-1364-11386-2875,2522-4907-2926-1216-1063-457-4382-2204,991-1147-383-1939-829-876-1826-647,easy
303161-4952-7472-7323-10733-6523-174082-70611,36000-3008-8812-4011-8614-2567-41020-9821,772-5312-1445-1476-4187-4674-5954-1361,1737-567-3000-771-2175-6374-4396-274,520-627-2292-1305-2093-1780-2079-298,2085-2498-1083-2772-1364-11386-2875-610,4907-2926-1216-1063-457-4382-2204-390,1147-383-1939-829-876-1826-647-164,easy
4952-7472-7323-10733-6523-174082-70611-43928,3008-8812-4011-8614-2567-41020-9821-11814,5312-1445-1476-4187-4674-5954-1361-4476,567-3000-771-2175-6374-4396-274-1324,627-2292-1305-2093-1780-2079-298-776,2498-1083-2772-1364-11386-2875-610-2236,2926-1216-1063-457-4382-2204-390-913,383-1939-829-876-1826-647-164-564,easy
7472-7323-10733-6523-174082-70611-43928-43928,8812-4011-8614-2567-41020-9821-11814-11814,1445-1476-4187-4674-5954-1361-4476-4476,3000-771-2175-6374-4396-274-1324-1324,2292-1305-2093-1780-2079-298-776-776,1083-2772-1364-11386-2875-610-2236-2236,1216-1063-457-4382-2204-390-913-913,1939-829-876-1826-647-164-564-564,easy
7323-10733-6523-174082-70611-43928-43928-101613,4011-8614-2567-41020-9821-11814-11814-34834,1476-4187-4674-5954-1361-4476-4476-12714,771-2175-6374-4396-274-1324-1324-24987,1305-2093-1780-2079-298-776-776-4211,2772-1364-11386-2875-610-2236-2236-3047,1063-457-4382-2204-390-913-913-4104,829-876-1826-647-164-564-564-5558,easy
10733-6523-174082-70611-43928-43928-101613-215726,8614-2567-41020-9821-11814-11814-34834-14481,4187-4674-5954-1361-4476-4476-12714-9557,2175-6374-4396-274-1324-1324-24987-2907,2093-1780-2079-298-776-776-4211-3426,1364-11386-2875-610-2236-2236-3047-1782,457-4382-2204-390-913-913-4104-1244,876-1826-647-164-564-564-5558-657,hard
6523-174082-70611-43928-43928-101613-215726-215726,2567-41020-9821-11814-11814-34834-14481-14481,4674-5954-1361-4476-4476-12714-9557-9557,6374-4396-274-1324-1324-24987-2907-2907,1780-2079-298-776-776-4211-3426-3426,11386-2875-610-2236-2236-3047-1782-1782,4382-2204-390-913-913-4104-1244-1244,1826-647-164-564-564-5558-657-657,hard
174082-70611-43928-43928-101613-215726-215726-96104,41020-9821-11814-11814-34834-14481-14481-15238,5954-1361-4476-4476-12714-9557-9557-3402,4396-274-1324-1324-24987-2907-2907-4627,2079-298-776-776-4211-3426-3426-3839,2875-610-2236-2236-3047-1782-1782-5838,2204-390-913-913-4104-1244-1244-5044,647-164-564-564-5558-657-657-1321,easy
70611-43928-43928-101613-215726-215726-96104-186230,9821-11814-11814-34834-14481-14481-15238-23725,1361-4476-4476-12714-9557-9557-3402-5136,274-1324-1324-24987-2907-2907-4627-3107,298-776-776-4211-3426-3426-3839-1892,610-2236-2236-3047-1782-1782-5838-906,390-913-913-4104-1244-1244-5044-2078,164-564-564-5558-657-657-1321-1584,easy
43928-43928-101613-215726-215726-96104-186230-66096,11814-11814-34834-14481-14481-15238-23725-57671,4476-4476-12714-9557-9557-3402-5136-8667,1324-1324-24987-2907-2907-4627-3107-10547,776-776-4211-3426-3426-3839-1892-16565,2236-2236-3047-1782-1782-5838-906-26508,913-913-4104-1244-1244-5044-2078-10972,564-564-5558-657-657-1321-1584-7228,easy
43928-101613-215726-215726-96104-186230-66096-54832,11814-34834-14481-14481-15238-23725-57671-23791,4476-12714-9557-9557-3402-5136-8667-6163,1324-24987-2907-2907-4627-3107-10547-4403,776-4211-3426-3426-3839-1892-16565-1296,2236-3047-1782-1782-5838-906-26508-3101,913-4104-1244-1244-5044-2078-10972-3114,564-5558-657-657-1321-1584-7228-1494,easy
101613-215726-215726-96104-186230-66096-54832-12674,34834-14481-14481-15238-23725-57671-23791-6600,12714-9557-9557-3402-5136-8667-6163-2984,24987-2907-2907-4627-3107-10547-4403-2445,4211-3426-3426-3839-1892-16565-1296-2961,3047-1782-1782-5838-906-26508-3101-2218,4104-1244-1244-5044-2078-10972-3114-1399,5558-657-657-1321-1584-7228-1494-3823,easy
215726-215726-96104-186230-66096-54832-12674-409128,14481-14481-15238-23725-57671-23791-6600-105616,9557-9557-3402-5136-8667-6163-2984-4232,2907-2907-4627-3107-10547-4403-2445-6148,3426-3426-3839-1892-16565-1296-2961-6527,1782-1782-5838-906-26508-3101-2218-8637,1244-1244-5044-2078-10972-3114-1399-11884,657-657-1321-1584-7228-1494-3823-4277,easy
215726-96104-186230-66096-54832-12674-409128-25008,14481-15238-23725-57671-23791-6600-105616-25076,9557-3402-5136-8667-6163-2984-4232-4004,2907-4627-3107-10547-4403-2445-6148-8174,3426-3839-1892-16565-1296-2961-6527-3296,1782-5838-906-26508-3101-2218-8637-4229,1244-5044-2078-10972-3114-1399-11884-3468,657-1321-1584-7228-1494-3823-4277-2031,easy
96104-186230-66096-54832-12674-409128-25008-136722,15238-23725-57671-23791-6600-105616-25076-18207,3402-5136-8667-6163-2984-4232-4004-1261,4627-3107-10547-4403-2445-6148-8174-1094,3839-1892-16565-1296-2961-6527-3296-1871,5838-906-26508-3101-2218-8637-4229-645,5044-2078-10972-3114-1399-11884-3468-219,1321-1584-7228-1494-3823-4277-2031-236,easy
186230-66096-54832-12674-409128-25008-136722-342331,23725-57671-23791-6600-105616-25076-18207-75813,5136-8667-6163-2984-4232-4004-1261-23092,3107-10547-4403-2445-6148-8174-1094-21533,1892-16565-1296-2961-6527-3296-1871-18150,906-26508-3101-2218-8637-4229-645-6990,2078-10972-3114-1399-11884-3468-219-13606,1584-7228-1494-3823-4277-2031-236-6896,easy
66096-54832-12674-409128-25008-136722-342331-44041,57671-23791-6600-105616-25076-18207-75813-21572,8667-6163-2984-4232-4004-1261-23092-4869,10547-4403-2445-6148-8174-1094-21533-1480,16565-1296-2961-6527-3296-1871-18150-2104,26508-3101-2218-8637-4229-645-6990-3315,10972-3114-1399-11884-3468-219-13606-871,7228-1494-3823-4277-2031-236-6896-2445,easy
54832-12674-409128-25008-136722-342331-44041-9699,23791-6600-105616-25076-18207-75813-21572-212,6163-2984-4232-4004-1261-23092-4869-117,4403-2445-6148-8174-1094-21533-1480-1915,1296-2961-6527-3296-1871-18150-2104-698,3101-2218-8637-4229-645-6990-3315-1610,3114-1399-11884-3468-219-13606-871-1089,1494-3823-4277-2031-236-6896-2445-839,easy
12674-409128-25008-136722-342331-44041-9699-245834,6600-105616-25076-18207-75813-21572-212-22516,2984-4232-4004-1261-23092-4869-117-4234,2445-6148-8174-1094-21533-1480-1915-2784,2961-6527-3296-1871-18150-2104-698-3221,2218-8637-4229-645-6990-3315-1610-3085,1399-11884-3468-219-13606-871-1089-1965,3823-4277-2031-236-6896-2445-839-1642,hard
409128-25008-136722-342331-44041-9699-245834-1054838,105616-25076-18207-75813-21572-212-22516-382625,4232-4004-1261-23092-4869-117-4234-16082,6148-8174-1094-21533-1480-1915-2784-34299,6527-3296-1871-18150-2104-698-3221-13562,8637-4229-645-6990-3315-1610-3085-16295,11884-3468-219-13606-871-1089-1965-8383,4277-2031-236-6896-2445-839-1642-2442,easy
25008-136722-342331-44041-9699-245834-1054838-42620,25076-18207-75813-21572-212-22516-382625-18734,4004-1261-23092-4869-117-4234-16082-9925,8174-1094-21533-1480-1915-2784-34299-5783,3296-1871-18150-2104-698-3221-13562-3908,4229-645-6990-3315-1610-3085-16295-2755,3468-219-13606-871-1089-1965-8383-1550,2031-236-6896-2445-839-1642-2442-963,easy
136722-342331-44041-9699-245834-1054838-42620-35361,18207-75813-21572-212-22516-382625-18734-18301,1261-23092-4869-117-4234-16082-9925-5075,1094-21533-1480-1915-2784-34299-5783-2537,1871-18150-2104-698-3221-13562-3908-8651,645-6990-3315-1610-3085-16295-2755-5355,219-13606-871-1089-1965-8383-1550-1249,236-6896-2445-839-1642-2442-963-900,easy
342331-44041-9699-245834-1054838-42620-35361-585711,75813-21572-212-22516-382625-18734-18301-49991,23092-4869-117-4234-16082-9925-5075-252,21533-1480-1915-2784-34299-5783-2537-4925,18150-2104-698-3221-13562-3908-8651-8308,6990-3315-1610-3085-16295-2755-5355-5284,13606-871-1089-1965-8383-1550-1249-2736,6896-2445-839-1642-2442-963-900-1229,easy
44041-9699-245834-1054838-42620-35361-585711-150896,21572-212-22516-382625-18734-18301-49991-58534,4869-117-4234-16082-9925-5075-252-14585,1480-1915-2784-34299-5783-2537-4925-10588,2104-698-3221-13562-3908-8651-8308-5113,3315-1610-3085-16295-2755-5355-5284-3655,871-1089-1965-8383-1550-1249-2736-1029,2445-839-1642-2442-963-900-1229-1207,easy
9699-245834-1054838-42620-35361-585711-150896-509946,212-22516-382625-18734-18301-49991-58534-137626,117-4234-16082-9925-5075-252-14585-14082,1915-2784-34299-5783-2537-4925-10588-12859,698-3221-13562-3908-8651-8308-5113-4439,1610-3085-16295-2755-5355-5284-3655-10271,1089-1965-8383-1550-1249-2736-1029-7423,839-1642-2442-963-900-1229-1207-6463,easy
245834-1054838-42620-35361-585711-150896-509946-69492,22516-382625-18734-18301-49991-58534-137626-17756,4234-16082-9925-5075-252-14585-14082-1023,2784-34299-5783-2537-4925-10588-12859-1845,3221-13562-3908-8651-8308-5113-4439-1494,3085-16295-2755-5355-5284-3655-10271-2735,1965-8383-1550-1249-2736-1029-7423-1844,1642-2442-963-900-1229-1207-6463-1138,easy
1054838-42620-35361-585711-150896-509946-69492-12256,382625-18734-18301-49991-58534-137626-17756-2376,16082-9925-5075-252-14585-14082-1023-1601,34299-5783-2537-4925-10588-12859-1845-5303,13562-3908-8651-8308-5113-4439-1494-993,16295-2755-5355-5284-3655-10271-2735-1064,8383-1550-1249-2736-1029-7423-1844-1766,2442-963-900-1229-1207-6463-1138-1508,easy
42620-35361-585711-150896-509946-69492-12256-345527,18734-18301-49991-58534-137626-17756-2376-22660,9925-5075-252-14585-14082-1023-1601-16461,5783-2537-4925-10588-12859-1845-5303-1075,3908-8651-8308-5113-4439-1494-993-3279,2755-5355-5284-3655-10271-2735-1064-1755,1550-1249-2736-1029-7423-1844-1766-3142,963-900-1229-1207-6463-1138-1508-1018,hard
35361-585711-150896-509946-69492-12256-345527-506294,18301-49991-58534-137626-17756-2376-22660-51959,5075-252-14585-14082-1023-1601-16461-4029,2537-4925-10588-12859-1845-5303-1075-1827,8651-8308-5113-4439-1494-993-3279-2352,5355-5284-3655-10271-2735-1064-1755-1016,1249-2736-1029-7423-1844-1766-3142-1051,900-1229-1207-6463-1138-1508-1018-1234,hard
585711-150896-509946-69492-12256-345527-506294-510901,49991-58534-137626-17756-2376-22660-51959-33434,252-14585-14082-1023-1601-16461-4029-11813,4925-10588-12859-1845-5303-1075-1827-40512,8308-5113-4439-1494-993-3279-2352-10289,5284-3655-10271-2735-1064-1755-1016-12558,2736-1029-7423-1844-1766-3142-1051-10063,1229-1207-6463-1138-1508-1018-1234-3577,easy
150896-509946-69492-12256-345527-506294-510901-298725,58534-137626-17756-2376-22660-51959-33434-103789,14585-14082-1023-1601-16461-4029-11813-12545,10588-12859-1845-5303-1075-1827-40512-31160,5113-4439-1494-993-3279-2352-10289-3342,3655-10271-2735-1064-1755-1016-12558-15573,1029-7423-1844-1766-3142-1051-10063-8020,1207-6463-1138-1508-1018-1234-3577-4938,hard
509946-69492-12256-345527-506294-510901-298725-537767,137626-17756-2376-22660-51959-33434-103789-67791,14082-1023-1601-16461-4029-11813-12545-12185,12859-1845-5303-1075-1827-40512-31160-29612,4439-1494-993-3279-2352-10289-3342-5800,10271-2735-1064-1755-1016-12558-15573-13353,7423-1844-1766-3142-1051-10063-8020-3527,6463-1138-1508-1018-1234-3577-4938-3240,hard
69492-12256-345527-506294-510901-298725-537767-213748,17756-2376-22660-51959-33434-103789-67791-97045,1023-1601-16461-4029-11813-12545-12185-23401,1845-5303-1075-1827-40512-31160-29612-11338,1494-993-3279-2352-10289-3342-5800-12653,2735-1064-1755-1016-12558-15573-13353-14896,1844-1766-3142-1051-10063-8020-3527-11933,1138-1508-1018-1234-3577-4938-3240-5096,easy
12256-345527-506294-510901-298725-537767-213748-4684,2376-22660-51959-33434-103789-67791-97045-1876,1601-16461-4029-11813-12545-12185-23401-802,5303-1075-1827-40512-31160-29612-11338-1803,993-3279-2352-10289-3342-5800-12653-1653,1064-1755-1016-12558-15573-13353-14896-2250,1766-3142-1051-10063-8020-3527-11933-933,1508-1018-1234-3577-4938-3240-5096-980,easy
345527-506294-510901-298725-537767-213748-4684-174560,22660-51959-33434-103789-67791-97045-1876-23562,16461-4029-11813-12545-12185-23401-802-3323,1075-1827-40512-31160-29612-11338-1803-2419,3279-2352-10289-3342-5800-12653-1653-1899,1755-1016-12558-15573-13353-14896-2250-1804,3142-1051-10063-8020-3527-11933-933-2070,1018-1234-3577-4938-3240-5096-980-1551,easy
506294-510901-298725-537767-213748-4684-174560-168414,51959-33434-103789-67791-97045-1876-23562-31214,4029-11813-12545-12185-23401-802-3323-1265,1827-40512-31160-29612-11338-1803-2419-4719,2352-10289-3342-5800-12653-1653-1899-2556,1016-12558-15573-13353-14896-2250-1804-1424,1051-10063-8020-3527-11933-933-2070-2633,1234-3577-4938-3240-5096-980-1551-1348,easy
510901-298725-537767-213748-4684-174560-168414-89127,33434-103789-67791-97045-1876-23562-31214-40868,11813-12545-12185-23401-802-3323-1265-2642,40512-31160-29612-11338-1803-2419-4719-3834,10289-3342-5800-12653-1653-1899-2556-1497,12558-15573-13353-14896-2250-1804-1424-2877,10063-8020-3527-11933-933-2070-2633-4656,3577-4938-3240-5096-980-1551-1348-783,hard
298725-537767-213748-4684-174560-168414-89127-384364,103789-67791-97045-1876-23562-31214-40868-60398,12545-12185-23401-802-3323-1265-2642-11612,31160-29612-11338-1803-2419-4719-3834-2374,3342-5800-12653-1653-1899-2556-1497-5426,15573-13353-14896-2250-1804-1424-2877-7743,8020-3527-11933-933-2070-2633-4656-5148,4938-3240-5096-980-1551-1348-783-3956,easy
537767-213748-4684-174560-168414-89127-384364-319324,67791-97045-1876-23562-31214-40868-60398-47271,12185-23401-802-3323-1265-2642-11612-21071,29612-11338-1803-2419-4719-3834-2374-1875,5800-12653-1653-1899-2556-1497-5426-12884,13353-14896-2250-1804-1424-2877-7743-4809,3527-11933-933-2070-2633-4656-5148-6752,3240-5096-980-1551-1348-783-3956-3988,hard
213748-4684-174560-168414-89127-384364-319324-228315,97045-1876-23562-31214-40868-60398-47271-8059,23401-802-3323-1265-2642-11612-21071-10379,11338-1803-2419-4719-3834-2374-1875-1084,12653-1653-1899-2556-1497-5426-12884-6215,14896-2250-1804-1424-2877-7743-4809-1645,11933-933-2070-2633-4656-5148-6752-1567,5096-980-1551-1348-783-3956-3988-1059,hard
4684-174560-168414-89127-384364-319324-228315-44805,1876-23562-31214-40868-60398-47271-8059-44246,802-3323-1265-2642-11612-21071-10379-20125,1803-2419-4719-3834-2374-1875-1084-8389,1653-1899-2556-1497-5426-12884-6215-3914,2250-1804-1424-2877-7743-4809-1645-3116,933-2070-2633-4656-5148-6752-1567-1481,980-1551-1348-783-3956-3988-1059-1536,easy
174560-168414-89127-384364-319324-228315-44805-92824,23562-31214-40868-60398-47271-8059-44246-32675,3323-1265-2642-11612-21071-10379-20125-3923,2419-4719-3834-2374-1875-1084-8389-1293,1899-2556-1497-5426-12884-6215-3914-2983,1804-1424-2877-7743-4809-1645-3116-3037,2070-2633-4656-5148-6752-1567-1481-2215,1551-1348-783-3956-3988-1059-1536-1718,hard
168414-89127-384364-319324-228315-44805-92824-295487,31214-40868-60398-47271-8059-44246-32675-29298,1265-2642-11612-21071-10379-20125-3923-7182,4719-3834-2374-1875-1084-8389-1293-10860,2556-1497-5426-12884-6215-3914-2983-4456,1424-2877-7743-4809-1645-3116-3037-3550,2633-4656-5148-6752-1567-1481-2215-1465,1348-783-3956-3988-1059-1536-1718-1001,hard
89127-384364-319324-228315-44805-92824-295487-157024,40868-60398-47271-8059-44246-32675-29298-3955,2642-11612-21071-10379-20125-3923-7182-2099,3834-2374-1875-1084-8389-1293-10860-3053,1497-5426-12884-6215-3914-2983-4456-557,2877-7743-4809-1645-3116-3037-3550-1141,4656-5148-6752-1567-1481-2215-1465-181,783-3956-3988-1059-1536-1718-1001-349,easy
384364-319324-228315-44805-92824-295487-157024-495861,60398-47271-8059-44246-32675-29298-3955-22763,11612-21071-10379-20125-3923-7182-2099-13656,2374-1875-1084-8389-1293-10860-3053-12889,5426-12884-6215-3914-2983-4456-557-20970,7743-4809-1645-3116-3037-3550-1141-12905,5148-6752-1567-1481-2215-1465-181-5721,3956-3988-1059-1536-1718-1001-349-5953,easy
319324-228315-44805-92824-295487-157024-495861-610369,47271-8059-44246-32675-29298-3955-22763-74314,21071-10379-20125-3923-7182-2099-13656-389,1875-1084-8389-1293-10860-3053-12889-7662,12884-6215-3914-2983-4456-557-20970-15631,4809-1645-3116-3037-3550-1141-12905-3532,6752-1567-1481-2215-1465-181-5721-3102,3988-1059-1536-1718-1001-349-5953-2923,easy
228315-44805-92824-295487-157024-495861-610369-93929,8059-44246-32675-29298-3955-22763-74314-32591,10379-20125-3923-7182-2099-13656-389-2558,1084-8389-1293-10860-3053-12889-7662-16935,6215-3914-2983-4456-557-20970-15631-3837,1645-3116-3037-3550-1141-12905-3532-5240,1567-1481-2215-1465-181-5721-3102-2956,1059-1536-1718-1001-349-5953-2923-1379,easy
44805-92824-295487-157024-495861-610369-93929-430821,44246-32675-29298-3955-22763-74314-32591-134179,20125-3923-7182-2099-13656-389-2558-9699,8389-1293-10860-3053-12889-7662-16935-12804,3914-2983-4456-557-20970-15631-3837-4119,3116-3037-3550-1141-12905-3532-5240-19834,1481-2215-1465-181-5721-3102-2956-13630,1536-1718-1001-349-5953-2923-1379-8966,easy
92824-295487-157024-495861-610369-93929-430821-8117,32675-29298-3955-22763-74314-32591-134179-8606,3923-7182-2099-13656-389-2558-9699-294,1293-10860-3053-12889-7662-16935-12804-6294,2983-4456-557-20970-15631-3837-4119-2783,3037-3550-1141-12905-3532-5240-19834-14761,2215-1465-181-5721-3102-2956-13630-11353,1718-1001-349-5953-2923-1379-8966-6244,easy
295487-157024-495861-610369-93929-430821-8117-101097,29298-3955-22763-74314-32591-134179-8606-55812,7182-2099-13656-389-2558-9699-294-3247,10860-3053-12889-7662-16935-12804-6294-1588,4456-557-20970-15631-3837-4119-2783-1747,3550-1141-12905-3532-5240-19834-14761-2938,1465-181-5721-3102-2956-13630-11353-2988,1001-349-5953-2923-1379-8966-6244-1002,easy
157024-495861-610369-93929-430821-8117-101097-5053,3955-22763-74314-32591-134179-8606-55812-2461,2099-13656-389-2558-9699-294-3247-1147,3053-12889-7662-16935-12804-6294-1588-523,557-20970-15631-3837-4119-2783-1747-3188,1141-12905-3532-5240-19834-14761-2938-1578,181-5721-3102-2956-13630-11353-2988-5024,349-5953-2923-1379-8966-6244-1002-603,easy
495861-610369-93929-430821-8117-101097-5053-410715,22763-74314-32591-134179-8606-55812-2461-55438,13656-389-2558-9699-294-3247-1147-13985,12889-7662-16935-12804-6294-1588-523-1642,20970-15631-3837-4119-2783-1747-3188-2794,12905-3532-5240-19834-14761-2938-1578-3422,5721-3102-2956-13630-11353-2988-5024-1781,5953-2923-1379-8966-6244-1002-603-1790,easy
610369-93929-430821-8117-101097-5053-410715-52270,74314-32591-134179-8606-55812-2461-55438-38153,389-2558-9699-294-3247-1147-13985-3145,7662-16935-12804-6294-1588-523-1642-8509,15631-3837-4119-2783-1747-3188-2794-8869,3532-5240-19834-14761-2938-1578-3422-3610,3102-2956-13630-11353-2988-5024-1781-3544,2923-1379-8966-6244-1002-603-1790-1674,easy
93929-430821-8117-101097-5053-410715-52270-202777,32591-134179-8606-55812-2461-55438-38153-106306,2558-9699-294-3247-1147-13985-3145-26201,16935-12804-6294-1588-523-1642-8509-18708,3837-4119-2783-1747-3188-2794-8869-12925,5240-19834-14761-2938-1578-3422-3610-14194,2956-13630-11353-2988-5024-1781-3544-7277,1379-8966-6244-1002-603-1790-1674-8486,easy
430821-8117-101097-5053-410715-52270-202777-226696,134179-8606-55812-2461-55438-38153-106306-8841,9699-294-3247-1147-13985-3145-26201-4569,12804-6294-1588-523-1642-8509-18708-1372,4119-2783-1747-3188-2794-8869-12925-1422,19834-14761-2938-1578-3422-3610-14194-3133,13630-11353-2988-5024-1781-3544-7277-5406,8966-6244-1002-603-1790-1674-8486-1436,easy
8117-101097-5053-410715-52270-202777-226696-230579,8606-55812-2461-55438-38153-106306-8841-6501,294-3247-1147-13985-3145-26201-4569-1602,6294-1588-523-1642-8509-18708-1372-2268,2783-1747-3188-2794-8869-12925-1422-2829,14761-2938-1578-3422-3610-14194-3133-3457,11353-2988-5024-1781-3544-7277-5406-2755,6244-1002-603-1790-1674-8486-1436-1687,hard
101097-5053-410715-52270-202777-226696-230579-306701,55812-2461-55438-38153-106306-8841-6501-77410,3247-1147-13985-3145-26201-4569-1602-1957,1588-523-1642-8509-18708-1372-2268-5076,1747-3188-2794-8869-12925-1422-2829-5160,2938-1578-3422-3610-14194-3133-3457-3302,2988-5024-1781-3544-7277-5406-2755-2538,1002-603-1790-1674-8486-1436-1687-1411,hard
5053-410715-52270-202777-226696-230579-306701-88486,2461-55438-38153-106306-8841-6501-77410-9975,1147-13985-3145-26201-4569-1602-1957-4125,523-1642-8509-18708-1372-2268-5076-2392,3188-2794-8869-12925-1422-2829-5160-2276,1578-3422-3610-14194-3133-3457-3302-2705,5024-1781-3544-7277-5406-2755-2538-4031,603-1790-1674-8486-1436-1687-1411-909,hard
410715-52270-202777-226696-230579-306701-88486-105290,55438-38153-106306-8841-6501-77410-9975-7730,13985-3145-26201-4569-1602-1957-4125-1723,1642-8509-18708-1372-2268-5076-2392-2242,2794-8869-12925-1422-2829-5160-2276-1266,3422-3610-14194-3133-3457-3302-2705-2634,1781-3544-7277-5406-2755-2538-4031-2179,1790-1674-8486-1436-1687-1411-909-1441,hard
52270-202777-226696-230579-306701-88486-105290-168452,38153-106306-8841-6501-77410-9975-7730-64211,3145-26201-4569-1602-1957-4125-1723-1162,8509-18708-1372-2268-5076-2392-2242-2362,8869-12925-1422-2829-5160-2276-1266-413,3610-14194-3133-3457-3302-2705-2634-4162,3544-7277-5406-2755-2538-4031-2179-1838,1674-8486-1436-1687-1411-909-1441-1407,hard
202777-226696-230579-306701-88486-105290-168452-11620,106306-8841-6501-77410-9975-7730-64211-9890,26201-4569-1602-1957-4125-1723-1162-23547,18708-1372-2268-5076-2392-2242-2362-15529,12925-1422-2829-5160-2276-1266-413-14707,14194-3133-3457-3302-2705-2634-4162-10249,7277-5406-2755-2538-4031-2179-1838-13258,8486-1436-1687-1411-909-1441-1407-4776,hard
226696-230579-306701-88486-105290-168452-11620-1557894,8841-6501-77410-9975-7730-64211-9890-159199,4569-1602-1957-4125-1723-1162-23547-7467,1372-2268-5076-2392-2242-2362-15529-21744,1422-2829-5160-2276-1266-413-14707-11476,3133-3457-3302-2705-2634-4162-10249-21278,5406-2755-2538-4031-2179-1838-13258-8856,1436-1687-1411-909-1441-1407-4776-3188,hard
230579-306701-88486-105290-168452-11620-1557894-554595,6501-77410-9975-7730-64211-9890-159199-24627,1602-1957-4125-1723-1162-23547-7467-3138,2268-5076-2392-2242-2362-15529-21744-1469,2829-5160-2276-1266-413-14707-11476-2035,3457-3302-2705-2634-4162-10249-21278-2644,2755-2538-4031-2179-1838-13258-8856-1282,1687-1411-909-1441-1407-4776-3188-1119,hard
