delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
31919-58097-58097-300657-288739-43287-6067-60097,26483-23608-23608-57313-26384-33324-4325-70041,19354-1978-1978-15462-11741-13320-2802-4226,1398-6899-6899-3613-8378-2513-564-6222,2831-2095-2095-6833-3721-3457-4852-4712,3997-2648-2648-7857-3725-1841-2110-2284,1697-1470-1470-5924-1638-696-431-1239,856-1527-1527-2357-382-1625-1112-699,easy
58097-58097-300657-288739-43287-6067-60097-2005834,23608-23608-57313-26384-33324-4325-70041-96647,1978-1978-15462-11741-13320-2802-4226-100296,6899-6899-3613-8378-2513-564-6222-17065,2095-2095-6833-3721-3457-4852-4712-21644,2648-2648-7857-3725-1841-2110-2284-11783,1470-1470-5924-1638-696-431-1239-3818,1527-1527-2357-382-1625-1112-699-10156,easy
58097-300657-288739-43287-6067-60097-2005834-1145584,23608-57313-26384-33324-4325-70041-96647-52276,1978-15462-11741-13320-2802-4226-100296-28232,6899-3613-8378-2513-564-6222-17065-32854,2095-6833-3721-3457-4852-4712-21644-11094,2648-7857-3725-1841-2110-2284-11783-3358,1470-5924-1638-696-431-1239-3818-3193,1527-2357-382-1625-1112-699-10156-2425,easy
300657-288739-43287-6067-60097-2005834-1145584-64022,57313-26384-33324-4325-70041-96647-52276-3983,15462-11741-13320-2802-4226-100296-28232-677,3613-8378-2513-564-6222-17065-32854-2917,6833-3721-3457-4852-4712-21644-11094-2393,7857-3725-1841-2110-2284-11783-3358-1136,5924-1638-696-431-1239-3818-3193-668,2357-382-1625-1112-699-10156-2425-434,easy
288739-43287-6067-60097-2005834-1145584-64022-82007,26384-33324-4325-70041-96647-52276-3983-23088,11741-13320-2802-4226-100296-28232-677-4100,8378-2513-564-6222-17065-32854-2917-4374,3721-3457-4852-4712-21644-11094-2393-14865,3725-1841-2110-2284-11783-3358-1136-4312,1638-696-431-1239-3818-3193-668-2337,382-1625-1112-699-10156-2425-434-2294,easy
43287-6067-60097-2005834-1145584-64022-82007-238393,33324-4325-70041-96647-52276-3983-23088-188697,13320-2802-4226-100296-28232-677-4100-41374,2513-564-6222-17065-32854-2917-4374-40551,3457-4852-4712-21644-11094-2393-14865-21346,1841-2110-2284-11783-3358-1136-4312-11149,696-431-1239-3818-3193-668-2337-10151,1625-1112-699-10156-2425-434-2294-11797,easy
6067-60097-2005834-1145584-64022-82007-238393-459272,4325-70041-96647-52276-3983-23088-188697-41926,2802-4226-100296-28232-677-4100-41374-3253,564-6222-17065-32854-2917-4374-40551-13521,4852-4712-21644-11094-2393-14865-21346-7737,2110-2284-11783-3358-1136-4312-11149-10237,431-1239-3818-3193-668-2337-10151-8398,1112-699-10156-2425-434-2294-11797-4074,easy
60097-2005834-1145584-64022-82007-238393-459272-92912,70041-96647-52276-3983-23088-188697-41926-83483,4226-100296-28232-677-4100-41374-3253-65971,6222-17065-32854-2917-4374-40551-13521-23861,4712-21644-11094-2393-14865-21346-7737-5737,2284-11783-3358-1136-4312-11149-10237-6366,1239-3818-3193-668-2337-10151-8398-5914,699-10156-2425-434-2294-11797-4074-5605,easy
2005834-1145584-64022-82007-238393-459272-92912-451767,96647-52276-3983-23088-188697-41926-83483-17513,100296-28232-677-4100-41374-3253-65971-8843,17065-32854-2917-4374-40551-13521-23861-21610,21644-11094-2393-14865-21346-7737-5737-5697,11783-3358-1136-4312-11149-10237-6366-6266,3818-3193-668-2337-10151-8398-5914-5782,10156-2425-434-2294-11797-4074-5605-9327,easy
1145584-64022-82007-238393-459272-92912-451767-39443,52276-3983-23088-188697-41926-83483-17513-11968,28232-677-4100-41374-3253-65971-8843-3056,32854-2917-4374-40551-13521-23861-21610-5206,11094-2393-14865-21346-7737-5737-5697-1414,3358-1136-4312-11149-10237-6366-6266-2796,3193-668-2337-10151-8398-5914-5782-2110,2425-434-2294-11797-4074-5605-9327-1790,easy
64022-82007-238393-459272-92912-451767-39443-90343,3983-23088-188697-41926-83483-17513-11968-14985,677-4100-41374-3253-65971-8843-3056-1820,2917-4374-40551-13521-23861-21610-5206-5701,2393-14865-21346-7737-5737-5697-1414-3011,1136-4312-11149-10237-6366-6266-2796-10269,668-2337-10151-8398-5914-5782-2110-2362,434-2294-11797-4074-5605-9327-1790-5114,easy
82007-238393-459272-92912-451767-39443-90343-62456,23088-188697-41926-83483-17513-11968-14985-22882,4100-41374-3253-65971-8843-3056-1820-3003,4374-40551-13521-23861-21610-5206-5701-2875,14865-21346-7737-5737-5697-1414-3011-3153,4312-11149-10237-6366-6266-2796-10269-1468,2337-10151-8398-5914-5782-2110-2362-698,2294-11797-4074-5605-9327-1790-5114-545,easy
238393-459272-92912-451767-39443-90343-62456-1229724,188697-41926-83483-17513-11968-14985-22882-133883,41374-3253-65971-8843-3056-1820-3003-16291,40551-13521-23861-21610-5206-5701-2875-8688,21346-7737-5737-5697-1414-3011-3153-15392,11149-10237-6366-6266-2796-10269-1468-12669,10151-8398-5914-5782-2110-2362-698-3343,11797-4074-5605-9327-1790-5114-545-1980,easy
459272-92912-451767-39443-90343-62456-1229724-28351,41926-83483-17513-11968-14985-22882-133883-10178,3253-65971-8843-3056-1820-3003-16291-13705,13521-23861-21610-5206-5701-2875-8688-37963,7737-5737-5697-1414-3011-3153-15392-15929,10237-6366-6266-2796-10269-1468-12669-14892,8398-5914-5782-2110-2362-698-3343-5002,4074-5605-9327-1790-5114-545-1980-4851,easy
92912-451767-39443-90343-62456-1229724-28351-26084,83483-17513-11968-14985-22882-133883-10178-14571,65971-8843-3056-1820-3003-16291-13705-6596,23861-21610-5206-5701-2875-8688-37963-3652,5737-5697-1414-3011-3153-15392-15929-6253,6366-6266-2796-10269-1468-12669-14892-5480,5914-5782-2110-2362-698-3343-5002-1838,5605-9327-1790-5114-545-1980-4851-3207,easy
451767-39443-90343-62456-1229724-28351-26084-2900,17513-11968-14985-22882-133883-10178-14571-5217,8843-3056-1820-3003-16291-13705-6596-8995,21610-5206-5701-2875-8688-37963-3652-7182,5697-1414-3011-3153-15392-15929-6253-9714,6266-2796-10269-1468-12669-14892-5480-10395,5782-2110-2362-698-3343-5002-1838-5530,9327-1790-5114-545-1980-4851-3207-13677,easy
39443-90343-62456-1229724-28351-26084-2900-153867,11968-14985-22882-133883-10178-14571-5217-106755,3056-1820-3003-16291-13705-6596-8995-53700,5206-5701-2875-8688-37963-3652-7182-21787,1414-3011-3153-15392-15929-6253-9714-9119,2796-10269-1468-12669-14892-5480-10395-14710,2110-2362-698-3343-5002-1838-5530-11596,1790-5114-545-1980-4851-3207-13677-8435,easy
90343-62456-1229724-28351-26084-2900-153867-2168111,14985-22882-133883-10178-14571-5217-106755-414883,1820-3003-16291-13705-6596-8995-53700-117563,5701-2875-8688-37963-3652-7182-21787-19694,3011-3153-15392-15929-6253-9714-9119-16921,10269-1468-12669-14892-5480-10395-14710-29028,2362-698-3343-5002-1838-5530-11596-20760,5114-545-1980-4851-3207-13677-8435-20327,easy
62456-1229724-28351-26084-2900-153867-2168111-1253548,22882-133883-10178-14571-5217-106755-414883-434874,3003-16291-13705-6596-8995-53700-117563-98412,2875-8688-37963-3652-7182-21787-19694-48301,3153-15392-15929-6253-9714-9119-16921-19756,1468-12669-14892-5480-10395-14710-29028-38677,698-3343-5002-1838-5530-11596-20760-16862,545-1980-4851-3207-13677-8435-20327-19096,easy
1229724-28351-26084-2900-153867-2168111-1253548-788629,133883-10178-14571-5217-106755-414883-434874-601924,16291-13705-6596-8995-53700-117563-98412-36111,8688-37963-3652-7182-21787-19694-48301-35519,15392-15929-6253-9714-9119-16921-19756-17002,12669-14892-5480-10395-14710-29028-38677-51034,3343-5002-1838-5530-11596-20760-16862-25074,1980-4851-3207-13677-8435-20327-19096-14677,easy
28351-26084-2900-153867-2168111-1253548-788629-21774,10178-14571-5217-106755-414883-434874-601924-13820,13705-6596-8995-53700-117563-98412-36111-2041,37963-3652-7182-21787-19694-48301-35519-1046,15929-6253-9714-9119-16921-19756-17002-2628,14892-5480-10395-14710-29028-38677-51034-1548,5002-1838-5530-11596-20760-16862-25074-1798,4851-3207-13677-8435-20327-19096-14677-1648,easy
26084-2900-153867-2168111-1253548-788629-21774-2650141,14571-5217-106755-414883-434874-601924-13820-59075,6596-8995-53700-117563-98412-36111-2041-5433,3652-7182-21787-19694-48301-35519-1046-10040,6253-9714-9119-16921-19756-17002-2628-5771,5480-10395-14710-29028-38677-51034-1548-22734,1838-5530-11596-20760-16862-25074-1798-6064,3207-13677-8435-20327-19096-14677-1648-5745,easy
2900-153867-2168111-1253548-788629-21774-2650141-447092,5217-106755-414883-434874-601924-13820-59075-148225,8995-53700-117563-98412-36111-2041-5433-29210,7182-21787-19694-48301-35519-1046-10040-40078,9714-9119-16921-19756-17002-2628-5771-8994,10395-14710-29028-38677-51034-1548-22734-35707,5530-11596-20760-16862-25074-1798-6064-56961,13677-8435-20327-19096-14677-1648-5745-22890,easy
153867-2168111-1253548-788629-21774-2650141-447092-1099891,106755-414883-434874-601924-13820-59075-148225-93734,53700-117563-98412-36111-2041-5433-29210-94040,21787-19694-48301-35519-1046-10040-40078-48481,9119-16921-19756-17002-2628-5771-8994-12957,14710-29028-38677-51034-1548-22734-35707-54434,11596-20760-16862-25074-1798-6064-56961-30673,8435-20327-19096-14677-1648-5745-22890-18909,easy
2168111-1253548-788629-21774-2650141-447092-1099891-144959,414883-434874-601924-13820-59075-148225-93734-57565,117563-98412-36111-2041-5433-29210-94040-3295,19694-48301-35519-1046-10040-40078-48481-4803,16921-19756-17002-2628-5771-8994-12957-6161,29028-38677-51034-1548-22734-35707-54434-2454,20760-16862-25074-1798-6064-56961-30673-1182,20327-19096-14677-1648-5745-22890-18909-2208,easy
1253548-788629-21774-2650141-447092-1099891-144959-1872175,434874-601924-13820-59075-148225-93734-57565-139074,98412-36111-2041-5433-29210-94040-3295-11723,48301-35519-1046-10040-40078-48481-4803-22385,19756-17002-2628-5771-8994-12957-6161-32069,38677-51034-1548-22734-35707-54434-2454-33978,16862-25074-1798-6064-56961-30673-1182-83139,19096-14677-1648-5745-22890-18909-2208-17665,easy
788629-21774-2650141-447092-1099891-144959-1872175-89538,601924-13820-59075-148225-93734-57565-139074-33524,36111-2041-5433-29210-94040-3295-11723-17975,35519-1046-10040-40078-48481-4803-22385-4166,17002-2628-5771-8994-12957-6161-32069-4698,51034-1548-22734-35707-54434-2454-33978-12309,25074-1798-6064-56961-30673-1182-83139-9277,14677-1648-5745-22890-18909-2208-17665-5033,easy
21774-2650141-447092-1099891-144959-1872175-89538-747458,13820-59075-148225-93734-57565-139074-33524-56400,2041-5433-29210-94040-3295-11723-17975-4900,1046-10040-40078-48481-4803-22385-4166-4815,2628-5771-8994-12957-6161-32069-4698-4544,1548-22734-35707-54434-2454-33978-12309-3332,1798-6064-56961-30673-1182-83139-9277-2474,1648-5745-22890-18909-2208-17665-5033-754,easy
2650141-447092-1099891-144959-1872175-89538-747458-965267,59075-148225-93734-57565-139074-33524-56400-64424,5433-29210-94040-3295-11723-17975-4900-12354,10040-40078-48481-4803-22385-4166-4815-5245,5771-8994-12957-6161-32069-4698-4544-13016,22734-35707-54434-2454-33978-12309-3332-10991,6064-56961-30673-1182-83139-9277-2474-8210,5745-22890-18909-2208-17665-5033-754-5853,easy
447092-1099891-144959-1872175-89538-747458-965267-105092,148225-93734-57565-139074-33524-56400-64424-87153,29210-94040-3295-11723-17975-4900-12354-20286,40078-48481-4803-22385-4166-4815-5245-8314,8994-12957-6161-32069-4698-4544-13016-4664,35707-54434-2454-33978-12309-3332-10991-4793,56961-30673-1182-83139-9277-2474-8210-5668,22890-18909-2208-17665-5033-754-5853-6514,easy
1099891-144959-1872175-89538-747458-965267-105092-159481,93734-57565-139074-33524-56400-64424-87153-35893,94040-3295-11723-17975-4900-12354-20286-13877,48481-4803-22385-4166-4815-5245-8314-2360,12957-6161-32069-4698-4544-13016-4664-1808,54434-2454-33978-12309-3332-10991-4793-2130,30673-1182-83139-9277-2474-8210-5668-868,18909-2208-17665-5033-754-5853-6514-853,easy
144959-1872175-89538-747458-965267-105092-159481-727599,57565-139074-33524-56400-64424-87153-35893-621770,3295-11723-17975-4900-12354-20286-13877-9197,4803-22385-4166-4815-5245-8314-2360-53583,6161-32069-4698-4544-13016-4664-1808-24374,2454-33978-12309-3332-10991-4793-2130-29666,1182-83139-9277-2474-8210-5668-868-24392,2208-17665-5033-754-5853-6514-853-38059,easy
1872175-89538-747458-965267-105092-159481-727599-735161,139074-33524-56400-64424-87153-35893-621770-268572,11723-17975-4900-12354-20286-13877-9197-27365,22385-4166-4815-5245-8314-2360-53583-43608,32069-4698-4544-13016-4664-1808-24374-41878,33978-12309-3332-10991-4793-2130-29666-21942,83139-9277-2474-8210-5668-868-24392-15019,17665-5033-754-5853-6514-853-38059-15100,easy
89538-747458-965267-105092-159481-727599-735161-261915,33524-56400-64424-87153-35893-621770-268572-218182,17975-4900-12354-20286-13877-9197-27365-6635,4166-4815-5245-8314-2360-53583-43608-13075,4698-4544-13016-4664-1808-24374-41878-14589,12309-3332-10991-4793-2130-29666-21942-11402,9277-2474-8210-5668-868-24392-15019-10001,5033-754-5853-6514-853-38059-15100-10598,easy
747458-965267-105092-159481-727599-735161-261915-395684,56400-64424-87153-35893-621770-268572-218182-744307,4900-12354-20286-13877-9197-27365-6635-96297,4815-5245-8314-2360-53583-43608-13075-12596,4544-13016-4664-1808-24374-41878-14589-25922,3332-10991-4793-2130-29666-21942-11402-25861,2474-8210-5668-868-24392-15019-10001-16106,754-5853-6514-853-38059-15100-10598-24727,easy
965267-105092-159481-727599-735161-261915-395684-1046201,64424-87153-35893-621770-268572-218182-744307-136797,12354-20286-13877-9197-27365-6635-96297-92892,5245-8314-2360-53583-43608-13075-12596-19490,13016-4664-1808-24374-41878-14589-25922-17562,10991-4793-2130-29666-21942-11402-25861-24442,8210-5668-868-24392-15019-10001-16106-41032,5853-6514-853-38059-15100-10598-24727-24335,easy
105092-159481-727599-735161-261915-395684-1046201-208620,87153-35893-621770-268572-218182-744307-136797-11199,20286-13877-9197-27365-6635-96297-92892-5025,8314-2360-53583-43608-13075-12596-19490-2130,4664-1808-24374-41878-14589-25922-17562-4358,4793-2130-29666-21942-11402-25861-24442-4582,5668-868-24392-15019-10001-16106-41032-2596,6514-853-38059-15100-10598-24727-24335-1897,easy
159481-727599-735161-261915-395684-1046201-208620-363441,35893-621770-268572-218182-744307-136797-11199-251841,13877-9197-27365-6635-96297-92892-5025-27627,2360-53583-43608-13075-12596-19490-2130-13767,1808-24374-41878-14589-25922-17562-4358-19733,2130-29666-21942-11402-25861-24442-4582-43369,868-24392-15019-10001-16106-41032-2596-44461,853-38059-15100-10598-24727-24335-1897-26215,easy
727599-735161-261915-395684-1046201-208620-363441-2204411,621770-268572-218182-744307-136797-11199-251841-103315,9197-27365-6635-96297-92892-5025-27627-66594,53583-43608-13075-12596-19490-2130-13767-5143,24374-41878-14589-25922-17562-4358-19733-8859,29666-21942-11402-25861-24442-4582-43369-34118,24392-15019-10001-16106-41032-2596-44461-31097,38059-15100-10598-24727-24335-1897-26215-27215,easy
735161-261915-395684-1046201-208620-363441-2204411-14747,268572-218182-744307-136797-11199-251841-103315-8850,27365-6635-96297-92892-5025-27627-66594-1740,43608-13075-12596-19490-2130-13767-5143-400,41878-14589-25922-17562-4358-19733-8859-390,21942-11402-25861-24442-4582-43369-34118-1092,15019-10001-16106-41032-2596-44461-31097-1562,15100-10598-24727-24335-1897-26215-27215-297,easy
261915-395684-1046201-208620-363441-2204411-14747-1239364,218182-744307-136797-11199-251841-103315-8850-104983,6635-96297-92892-5025-27627-66594-1740-31226,13075-12596-19490-2130-13767-5143-400-10123,14589-25922-17562-4358-19733-8859-390-12121,11402-25861-24442-4582-43369-34118-1092-4635,10001-16106-41032-2596-44461-31097-1562-8986,10598-24727-24335-1897-26215-27215-297-5610,easy
395684-1046201-208620-363441-2204411-14747-1239364-115800,744307-136797-11199-251841-103315-8850-104983-42055,96297-92892-5025-27627-66594-1740-31226-2181,12596-19490-2130-13767-5143-400-10123-2087,25922-17562-4358-19733-8859-390-12121-1407,25861-24442-4582-43369-34118-1092-4635-2133,16106-41032-2596-44461-31097-1562-8986-4426,24727-24335-1897-26215-27215-297-5610-2161,easy
1046201-208620-363441-2204411-14747-1239364-115800-362165,136797-11199-251841-103315-8850-104983-42055-41955,92892-5025-27627-66594-1740-31226-2181-23053,19490-2130-13767-5143-400-10123-2087-1933,17562-4358-19733-8859-390-12121-1407-5116,24442-4582-43369-34118-1092-4635-2133-8269,41032-2596-44461-31097-1562-8986-4426-10784,24335-1897-26215-27215-297-5610-2161-8121,easy
208620-363441-2204411-14747-1239364-115800-362165-543800,11199-251841-103315-8850-104983-42055-41955-503649,5025-27627-66594-1740-31226-2181-23053-13242,2130-13767-5143-400-10123-2087-1933-28385,4358-19733-8859-390-12121-1407-5116-20220,4582-43369-34118-1092-4635-2133-8269-51612,2596-44461-31097-1562-8986-4426-10784-30659,1897-26215-27215-297-5610-2161-8121-22889,easy
363441-2204411-14747-1239364-115800-362165-543800-134668,251841-103315-8850-104983-42055-41955-503649-50429,27627-66594-1740-31226-2181-23053-13242-8714,13767-5143-400-10123-2087-1933-28385-2254,19733-8859-390-12121-1407-5116-20220-1182,43369-34118-1092-4635-2133-8269-51612-1573,44461-31097-1562-8986-4426-10784-30659-2040,26215-27215-297-5610-2161-8121-22889-2246,easy
2204411-14747-1239364-115800-362165-543800-134668-1767432,103315-8850-104983-42055-41955-503649-50429-511076,66594-1740-31226-2181-23053-13242-8714-49660,5143-400-10123-2087-1933-28385-2254-43557,8859-390-12121-1407-5116-20220-1182-15213,34118-1092-4635-2133-8269-51612-1573-54938,31097-1562-8986-4426-10784-30659-2040-111819,27215-297-5610-2161-8121-22889-2246-32907,easy
14747-1239364-115800-362165-543800-134668-1767432-337515,8850-104983-42055-41955-503649-50429-511076-67777,1740-31226-2181-23053-13242-8714-49660-6211,400-10123-2087-1933-28385-2254-43557-3614,390-12121-1407-5116-20220-1182-15213-13538,1092-4635-2133-8269-51612-1573-54938-12149,1562-8986-4426-10784-30659-2040-111819-8007,297-5610-2161-8121-22889-2246-32907-4859,easy
1239364-115800-362165-543800-134668-1767432-337515-151117,104983-42055-41955-503649-50429-511076-67777-209076,31226-2181-23053-13242-8714-49660-6211-21233,10123-2087-1933-28385-2254-43557-3614-7124,12121-1407-5116-20220-1182-15213-13538-9773,4635-2133-8269-51612-1573-54938-12149-34816,8986-4426-10784-30659-2040-111819-8007-10116,5610-2161-8121-22889-2246-32907-4859-6663,hard
115800-362165-543800-134668-1767432-337515-151117-29473,42055-41955-503649-50429-511076-67777-209076-22750,2181-23053-13242-8714-49660-6211-21233-6123,2087-1933-28385-2254-43557-3614-7124-2622,1407-5116-20220-1182-15213-13538-9773-844,2133-8269-51612-1573-54938-12149-34816-2614,4426-10784-30659-2040-111819-8007-10116-4906,2161-8121-22889-2246-32907-4859-6663-1993,hard
362165-543800-134668-1767432-337515-151117-29473-2253981,41955-503649-50429-511076-67777-209076-22750-478955,23053-13242-8714-49660-6211-21233-6123-75163,1933-28385-2254-43557-3614-7124-2622-28855,5116-20220-1182-15213-13538-9773-844-15935,8269-51612-1573-54938-12149-34816-2614-57256,10784-30659-2040-111819-8007-10116-4906-60702,8121-22889-2246-32907-4859-6663-1993-30220,hard
543800-134668-1767432-337515-151117-29473-2253981-485529,503649-50429-511076-67777-209076-22750-478955-67082,13242-8714-49660-6211-21233-6123-75163-920,28385-2254-43557-3614-7124-2622-28855-13440,20220-1182-15213-13538-9773-844-15935-21487,51612-1573-54938-12149-34816-2614-57256-7684,30659-2040-111819-8007-10116-4906-60702-9988,22889-2246-32907-4859-6663-1993-30220-20927,easy
134668-1767432-337515-151117-29473-2253981-485529-1919826,50429-511076-67777-209076-22750-478955-67082-577214,8714-49660-6211-21233-6123-75163-920-43850,2254-43557-3614-7124-2622-28855-13440-45387,1182-15213-13538-9773-844-15935-21487-15838,1573-54938-12149-34816-2614-57256-7684-18598,2040-111819-8007-10116-4906-60702-9988-12466,2246-32907-4859-6663-1993-30220-20927-12652,easy
1767432-337515-151117-29473-2253981-485529-1919826-3009724,511076-67777-209076-22750-478955-67082-577214-46631,49660-6211-21233-6123-75163-920-43850-7122,43557-3614-7124-2622-28855-13440-45387-38057,15213-13538-9773-844-15935-21487-15838-8102,54938-12149-34816-2614-57256-7684-18598-15047,111819-8007-10116-4906-60702-9988-12466-12781,32907-4859-6663-1993-30220-20927-12652-6742,easy
337515-151117-29473-2253981-485529-1919826-3009724-526228,67777-209076-22750-478955-67082-577214-46631-51510,6211-21233-6123-75163-920-43850-7122-15177,3614-7124-2622-28855-13440-45387-38057-7343,13538-9773-844-15935-21487-15838-8102-3471,12149-34816-2614-57256-7684-18598-15047-6397,8007-10116-4906-60702-9988-12466-12781-2274,4859-6663-1993-30220-20927-12652-6742-2553,easy
151117-29473-2253981-485529-1919826-3009724-526228-843655,209076-22750-478955-67082-577214-46631-51510-107351,21233-6123-75163-920-43850-7122-15177-15386,7124-2622-28855-13440-45387-38057-7343-11266,9773-844-15935-21487-15838-8102-3471-2898,34816-2614-57256-7684-18598-15047-6397-12363,10116-4906-60702-9988-12466-12781-2274-9773,6663-1993-30220-20927-12652-6742-2553-3286,easy
29473-2253981-485529-1919826-3009724-526228-843655-300604,22750-478955-67082-577214-46631-51510-107351-111866,6123-75163-920-43850-7122-15177-15386-6126,2622-28855-13440-45387-38057-7343-11266-3597,844-15935-21487-15838-8102-3471-2898-2513,2614-57256-7684-18598-15047-6397-12363-11794,4906-60702-9988-12466-12781-2274-9773-11418,1993-30220-20927-12652-6742-2553-3286-7582,easy
2253981-485529-1919826-3009724-526228-843655-300604-1044356,478955-67082-577214-46631-51510-107351-111866-239836,75163-920-43850-7122-15177-15386-6126-20871,28855-13440-45387-38057-7343-11266-3597-10506,15935-21487-15838-8102-3471-2898-2513-6594,57256-7684-18598-15047-6397-12363-11794-7089,60702-9988-12466-12781-2274-9773-11418-15478,30220-20927-12652-6742-2553-3286-7582-11475,easy
485529-1919826-3009724-526228-843655-300604-1044356-376348,67082-577214-46631-51510-107351-111866-239836-169564,920-43850-7122-15177-15386-6126-20871-33343,13440-45387-38057-7343-11266-3597-10506-18087,21487-15838-8102-3471-2898-2513-6594-20622,7684-18598-15047-6397-12363-11794-7089-59734,9988-12466-12781-2274-9773-11418-15478-87369,20927-12652-6742-2553-3286-7582-11475-24997,easy
1919826-3009724-526228-843655-300604-1044356-376348-1065138,577214-46631-51510-107351-111866-239836-169564-1179078,43850-7122-15177-15386-6126-20871-33343-123893,45387-38057-7343-11266-3597-10506-18087-32463,15838-8102-3471-2898-2513-6594-20622-22854,18598-15047-6397-12363-11794-7089-59734-21883,12466-12781-2274-9773-11418-15478-87369-88883,12652-6742-2553-3286-7582-11475-24997-38440,easy
3009724-526228-843655-300604-1044356-376348-1065138-1854454,46631-51510-107351-111866-239836-169564-1179078-154155,7122-15177-15386-6126-20871-33343-123893-7641,38057-7343-11266-3597-10506-18087-32463-7837,8102-3471-2898-2513-6594-20622-22854-5548,15047-6397-12363-11794-7089-59734-21883-12579,12781-2274-9773-11418-15478-87369-88883-9220,6742-2553-3286-7582-11475-24997-38440-6036,easy
526228-843655-300604-1044356-376348-1065138-1854454-1827235,51510-107351-111866-239836-169564-1179078-154155-975738,15177-15386-6126-20871-33343-123893-7641-23611,7343-11266-3597-10506-18087-32463-7837-52121,3471-2898-2513-6594-20622-22854-5548-41466,6397-12363-11794-7089-59734-21883-12579-29975,2274-9773-11418-15478-87369-88883-9220-17969,2553-3286-7582-11475-24997-38440-6036-9065,easy
843655-300604-1044356-376348-1065138-1854454-1827235-2027764,107351-111866-239836-169564-1179078-154155-975738-204884,15386-6126-20871-33343-123893-7641-23611-87766,11266-3597-10506-18087-32463-7837-52121-91481,2898-2513-6594-20622-22854-5548-41466-49902,12363-11794-7089-59734-21883-12579-29975-40323,9773-11418-15478-87369-88883-9220-17969-14011,3286-7582-11475-24997-38440-6036-9065-5184,easy
300604-1044356-376348-1065138-1854454-1827235-2027764-759367,111866-239836-169564-1179078-154155-975738-204884-120748,6126-20871-33343-123893-7641-23611-87766-68102,3597-10506-18087-32463-7837-52121-91481-68082,2513-6594-20622-22854-5548-41466-49902-28946,11794-7089-59734-21883-12579-29975-40323-13348,11418-15478-87369-88883-9220-17969-14011-15965,7582-11475-24997-38440-6036-9065-5184-13935,easy
1044356-376348-1065138-1854454-1827235-2027764-759367-866315,239836-169564-1179078-154155-975738-204884-120748-215686,20871-33343-123893-7641-23611-87766-68102-32615,10506-18087-32463-7837-52121-91481-68082-11916,6594-20622-22854-5548-41466-49902-28946-12511,7089-59734-21883-12579-29975-40323-13348-10862,15478-87369-88883-9220-17969-14011-15965-11217,11475-24997-38440-6036-9065-5184-13935-11482,easy
376348-1065138-1854454-1827235-2027764-759367-866315-129515,169564-1179078-154155-975738-204884-120748-215686-21416,33343-123893-7641-23611-87766-68102-32615-16989,18087-32463-7837-52121-91481-68082-11916-2549,20622-22854-5548-41466-49902-28946-12511-6946,59734-21883-12579-29975-40323-13348-10862-1176,87369-88883-9220-17969-14011-15965-11217-2804,24997-38440-6036-9065-5184-13935-11482-1667,easy
1065138-1854454-1827235-2027764-759367-866315-129515-86515,1179078-154155-975738-204884-120748-215686-21416-201107,123893-7641-23611-87766-68102-32615-16989-2389,32463-7837-52121-91481-68082-11916-2549-2943,22854-5548-41466-49902-28946-12511-6946-3731,21883-12579-29975-40323-13348-10862-1176-5771,88883-9220-17969-14011-15965-11217-2804-8113,38440-6036-9065-5184-13935-11482-1667-14372,easy
1854454-1827235-2027764-759367-866315-129515-86515-23614,154155-975738-204884-120748-215686-21416-201107-20553,7641-23611-87766-68102-32615-16989-2389-1817,7837-52121-91481-68082-11916-2549-2943-2797,5548-41466-49902-28946-12511-6946-3731-2856,12579-29975-40323-13348-10862-1176-5771-1211,9220-17969-14011-15965-11217-2804-8113-2334,6036-9065-5184-13935-11482-1667-14372-1296,easy
1827235-2027764-759367-866315-129515-86515-23614-292323,975738-204884-120748-215686-21416-201107-20553-139374,23611-87766-68102-32615-16989-2389-1817-52169,52121-91481-68082-11916-2549-2943-2797-9097,41466-49902-28946-12511-6946-3731-2856-9338,29975-40323-13348-10862-1176-5771-1211-14476,17969-14011-15965-11217-2804-8113-2334-16394,9065-5184-13935-11482-1667-14372-1296-6194,easy
2027764-759367-866315-129515-86515-23614-292323-1115979,204884-120748-215686-21416-201107-20553-139374-144883,87766-68102-32615-16989-2389-1817-52169-43478,91481-68082-11916-2549-2943-2797-9097-6650,49902-28946-12511-6946-3731-2856-9338-8467,40323-13348-10862-1176-5771-1211-14476-12523,14011-15965-11217-2804-8113-2334-16394-7642,5184-13935-11482-1667-14372-1296-6194-8537,easy
759367-866315-129515-86515-23614-292323-1115979-293454,120748-215686-21416-201107-20553-139374-144883-46930,68102-32615-16989-2389-1817-52169-43478-17952,68082-11916-2549-2943-2797-9097-6650-2871,28946-12511-6946-3731-2856-9338-8467-13720,13348-10862-1176-5771-1211-14476-12523-4320,15965-11217-2804-8113-2334-16394-7642-4868,13935-11482-1667-14372-1296-6194-8537-2136,easy
866315-129515-86515-23614-292323-1115979-293454-521221,215686-21416-201107-20553-139374-144883-46930-94209,32615-16989-2389-1817-52169-43478-17952-16948,11916-2549-2943-2797-9097-6650-2871-12866,12511-6946-3731-2856-9338-8467-13720-5939,10862-1176-5771-1211-14476-12523-4320-5630,11217-2804-8113-2334-16394-7642-4868-3559,11482-1667-14372-1296-6194-8537-2136-2395,easy
