delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
1701876-399949-71238-10037-82296-166039-9345-13651,97943-124530-38192-7808-40057-7106-6864-10405,44980-26767-1010-2600-718-2251-8639-16991,17435-9065-16242-1363-1490-385-9876-7308,10768-13317-2852-3002-2078-538-13717-12182,11000-5584-3092-1298-4151-491-5042-7792,4694-3303-616-422-982-92-1774-2575,3425-2629-946-285-1658-104-3518-1511,easy
399949-71238-10037-82296-166039-9345-13651-7759,124530-38192-7808-40057-7106-6864-10405-2614,26767-1010-2600-718-2251-8639-16991-2586,9065-16242-1363-1490-385-9876-7308-2776,13317-2852-3002-2078-538-13717-12182-5250,5584-3092-1298-4151-491-5042-7792-2644,3303-616-422-982-92-1774-2575-3566,2629-946-285-1658-104-3518-1511-4563,easy
71238-10037-82296-166039-9345-13651-7759-127866,38192-7808-40057-7106-6864-10405-2614-4019,1010-2600-718-2251-8639-16991-2586-2004,16242-1363-1490-385-9876-7308-2776-2624,2852-3002-2078-538-13717-12182-5250-1939,3092-1298-4151-491-5042-7792-2644-1960,616-422-982-92-1774-2575-3566-636,946-285-1658-104-3518-1511-4563-405,easy
10037-82296-166039-9345-13651-7759-127866-22386,7808-40057-7106-6864-10405-2614-4019-25074,2600-718-2251-8639-16991-2586-2004-6714,1363-1490-385-9876-7308-2776-2624-4622,3002-2078-538-13717-12182-5250-1939-2255,1298-4151-491-5042-7792-2644-1960-1773,422-982-92-1774-2575-3566-636-1192,285-1658-104-3518-1511-4563-405-398,easy
82296-166039-9345-13651-7759-127866-22386-142078,40057-7106-6864-10405-2614-4019-25074-69232,718-2251-8639-16991-2586-2004-6714-24490,1490-385-9876-7308-2776-2624-4622-43316,2078-538-13717-12182-5250-1939-2255-15628,4151-491-5042-7792-2644-1960-1773-7530,982-92-1774-2575-3566-636-1192-3903,1658-104-3518-1511-4563-405-398-4047,easy
166039-9345-13651-7759-127866-22386-142078-2465,7106-6864-10405-2614-4019-25074-69232-27178,2251-8639-16991-2586-2004-6714-24490-29008,385-9876-7308-2776-2624-4622-43316-13711,538-13717-12182-5250-1939-2255-15628-18585,491-5042-7792-2644-1960-1773-7530-6703,92-1774-2575-3566-636-1192-3903-4238,104-3518-1511-4563-405-398-4047-3581,easy
9345-13651-7759-127866-22386-142078-2465-62832,6864-10405-2614-4019-25074-69232-27178-5596,8639-16991-2586-2004-6714-24490-29008-4072,9876-7308-2776-2624-4622-43316-13711-2723,13717-12182-5250-1939-2255-15628-18585-3283,5042-7792-2644-1960-1773-7530-6703-3699,1774-2575-3566-636-1192-3903-4238-462,3518-1511-4563-405-398-4047-3581-474,easy
13651-7759-127866-22386-142078-2465-62832-11224,10405-2614-4019-25074-69232-27178-5596-7286,16991-2586-2004-6714-24490-29008-4072-2506,7308-2776-2624-4622-43316-13711-2723-13791,12182-5250-1939-2255-15628-18585-3283-4495,7792-2644-1960-1773-7530-6703-3699-4845,2575-3566-636-1192-3903-4238-462-5214,1511-4563-405-398-4047-3581-474-3352,easy
7759-127866-22386-142078-2465-62832-11224-3789,2614-4019-25074-69232-27178-5596-7286-23133,2586-2004-6714-24490-29008-4072-2506-1560,2776-2624-4622-43316-13711-2723-13791-3375,5250-1939-2255-15628-18585-3283-4495-6639,2644-1960-1773-7530-6703-3699-4845-4659,3566-636-1192-3903-4238-462-5214-4832,4563-405-398-4047-3581-474-3352-4756,easy
127866-22386-142078-2465-62832-11224-3789-1049760,4019-25074-69232-27178-5596-7286-23133-129998,2004-6714-24490-29008-4072-2506-1560-18447,2624-4622-43316-13711-2723-13791-3375-10420,1939-2255-15628-18585-3283-4495-6639-14334,1960-1773-7530-6703-3699-4845-4659-13177,636-1192-3903-4238-462-5214-4832-9024,405-398-4047-3581-474-3352-4756-1230,easy
22386-142078-2465-62832-11224-3789-1049760-1038032,25074-69232-27178-5596-7286-23133-129998-72577,6714-24490-29008-4072-2506-1560-18447-7530,4622-43316-13711-2723-13791-3375-10420-53861,2255-15628-18585-3283-4495-6639-14334-6197,1773-7530-6703-3699-4845-4659-13177-16221,1192-3903-4238-462-5214-4832-9024-6508,398-4047-3581-474-3352-4756-1230-4110,easy
142078-2465-62832-11224-3789-1049760-1038032-36947,69232-27178-5596-7286-23133-129998-72577-16937,24490-29008-4072-2506-1560-18447-7530-5924,43316-13711-2723-13791-3375-10420-53861-4682,15628-18585-3283-4495-6639-14334-6197-773,7530-6703-3699-4845-4659-13177-16221-2176,3903-4238-462-5214-4832-9024-6508-681,4047-3581-474-3352-4756-1230-4110-1092,easy
2465-62832-11224-3789-1049760-1038032-36947-47574,27178-5596-7286-23133-129998-72577-16937-42860,29008-4072-2506-1560-18447-7530-5924-7592,13711-2723-13791-3375-10420-53861-4682-7172,18585-3283-4495-6639-14334-6197-773-3777,6703-3699-4845-4659-13177-16221-2176-1103,4238-462-5214-4832-9024-6508-681-1398,3581-474-3352-4756-1230-4110-1092-1658,easy
62832-11224-3789-1049760-1038032-36947-47574-38596,5596-7286-23133-129998-72577-16937-42860-31385,4072-2506-1560-18447-7530-5924-7592-55084,2723-13791-3375-10420-53861-4682-7172-23113,3283-4495-6639-14334-6197-773-3777-15328,3699-4845-4659-13177-16221-2176-1103-5776,462-5214-4832-9024-6508-681-1398-4942,474-3352-4756-1230-4110-1092-1658-1545,hard
11224-3789-1049760-1038032-36947-47574-38596-150433,7286-23133-129998-72577-16937-42860-31385-31178,2506-1560-18447-7530-5924-7592-55084-6460,13791-3375-10420-53861-4682-7172-23113-14576,4495-6639-14334-6197-773-3777-15328-2809,4845-4659-13177-16221-2176-1103-5776-4227,5214-4832-9024-6508-681-1398-4942-4090,3352-4756-1230-4110-1092-1658-1545-2735,easy
3789-1049760-1038032-36947-47574-38596-150433-1764,23133-129998-72577-16937-42860-31385-31178-10113,1560-18447-7530-5924-7592-55084-6460-21221,3375-10420-53861-4682-7172-23113-14576-10594,6639-14334-6197-773-3777-15328-2809-3361,4659-13177-16221-2176-1103-5776-4227-7365,4832-9024-6508-681-1398-4942-4090-4451,4756-1230-4110-1092-1658-1545-2735-2683,easy
1049760-1038032-36947-47574-38596-150433-1764-157819,129998-72577-16937-42860-31385-31178-10113-41657,18447-7530-5924-7592-55084-6460-21221-9248,10420-53861-4682-7172-23113-14576-10594-13368,14334-6197-773-3777-15328-2809-3361-6941,13177-16221-2176-1103-5776-4227-7365-1742,9024-6508-681-1398-4942-4090-4451-2097,1230-4110-1092-1658-1545-2735-2683-1722,easy
1038032-36947-47574-38596-150433-1764-157819-14788,72577-16937-42860-31385-31178-10113-41657-4433,7530-5924-7592-55084-6460-21221-9248-4341,53861-4682-7172-23113-14576-10594-13368-10816,6197-773-3777-15328-2809-3361-6941-11917,16221-2176-1103-5776-4227-7365-1742-9216,6508-681-1398-4942-4090-4451-2097-3726,4110-1092-1658-1545-2735-2683-1722-2873,easy
36947-47574-38596-150433-1764-157819-14788-25812,16937-42860-31385-31178-10113-41657-4433-23631,5924-7592-55084-6460-21221-9248-4341-39675,4682-7172-23113-14576-10594-13368-10816-17208,773-3777-15328-2809-3361-6941-11917-6845,2176-1103-5776-4227-7365-1742-9216-11307,681-1398-4942-4090-4451-2097-3726-5700,1092-1658-1545-2735-2683-1722-2873-3631,easy
47574-38596-150433-1764-157819-14788-25812-27269,42860-31385-31178-10113-41657-4433-23631-12095,7592-55084-6460-21221-9248-4341-39675-5877,7172-23113-14576-10594-13368-10816-17208-2049,3777-15328-2809-3361-6941-11917-6845-2718,1103-5776-4227-7365-1742-9216-11307-2124,1398-4942-4090-4451-2097-3726-5700-1265,1658-1545-2735-2683-1722-2873-3631-612,easy
38596-150433-1764-157819-14788-25812-27269-6119,31385-31178-10113-41657-4433-23631-12095-3878,55084-6460-21221-9248-4341-39675-5877-3224,23113-14576-10594-13368-10816-17208-2049-8283,15328-2809-3361-6941-11917-6845-2718-1588,5776-4227-7365-1742-9216-11307-2124-2398,4942-4090-4451-2097-3726-5700-1265-742,1545-2735-2683-1722-2873-3631-612-950,easy
150433-1764-157819-14788-25812-27269-6119-3172,31178-10113-41657-4433-23631-12095-3878-3275,6460-21221-9248-4341-39675-5877-3224-21706,14576-10594-13368-10816-17208-2049-8283-13041,2809-3361-6941-11917-6845-2718-1588-4686,4227-7365-1742-9216-11307-2124-2398-5289,4090-4451-2097-3726-5700-1265-742-1265,2735-2683-1722-2873-3631-612-950-8322,easy
1764-157819-14788-25812-27269-6119-3172-14992,10113-41657-4433-23631-12095-3878-3275-7765,21221-9248-4341-39675-5877-3224-21706-7342,10594-13368-10816-17208-2049-8283-13041-6149,3361-6941-11917-6845-2718-1588-4686-2690,7365-1742-9216-11307-2124-2398-5289-2112,4451-2097-3726-5700-1265-742-1265-1727,2683-1722-2873-3631-612-950-8322-1502,easy
157819-14788-25812-27269-6119-3172-14992-107241,41657-4433-23631-12095-3878-3275-7765-90365,9248-4341-39675-5877-3224-21706-7342-1524,13368-10816-17208-2049-8283-13041-6149-6146,6941-11917-6845-2718-1588-4686-2690-1507,1742-9216-11307-2124-2398-5289-2112-2058,2097-3726-5700-1265-742-1265-1727-670,1722-2873-3631-612-950-8322-1502-673,easy
14788-25812-27269-6119-3172-14992-107241-40959,4433-23631-12095-3878-3275-7765-90365-24708,4341-39675-5877-3224-21706-7342-1524-4131,10816-17208-2049-8283-13041-6149-6146-1498,11917-6845-2718-1588-4686-2690-1507-2559,9216-11307-2124-2398-5289-2112-2058-1453,3726-5700-1265-742-1265-1727-670-1070,2873-3631-612-950-8322-1502-673-642,easy
25812-27269-6119-3172-14992-107241-40959-15175,23631-12095-3878-3275-7765-90365-24708-10420,39675-5877-3224-21706-7342-1524-4131-6757,17208-2049-8283-13041-6149-6146-1498-7362,6845-2718-1588-4686-2690-1507-2559-5141,11307-2124-2398-5289-2112-2058-1453-11014,5700-1265-742-1265-1727-670-1070-3678,3631-612-950-8322-1502-673-642-3762,hard
27269-6119-3172-14992-107241-40959-15175-65907,12095-3878-3275-7765-90365-24708-10420-2952,5877-3224-21706-7342-1524-4131-6757-1386,2049-8283-13041-6149-6146-1498-7362-124,2718-1588-4686-2690-1507-2559-5141-364,2124-2398-5289-2112-2058-1453-11014-292,1265-742-1265-1727-670-1070-3678-277,612-950-8322-1502-673-642-3762-239,easy
6119-3172-14992-107241-40959-15175-65907-15351,3878-3275-7765-90365-24708-10420-2952-18105,3224-21706-7342-1524-4131-6757-1386-3612,8283-13041-6149-6146-1498-7362-124-17457,1588-4686-2690-1507-2559-5141-364-8720,2398-5289-2112-2058-1453-11014-292-6927,742-1265-1727-670-1070-3678-277-1822,950-8322-1502-673-642-3762-239-2748,easy
3172-14992-107241-40959-15175-65907-15351-9994,3275-7765-90365-24708-10420-2952-18105-29033,21706-7342-1524-4131-6757-1386-3612-1676,13041-6149-6146-1498-7362-124-17457-8732,4686-2690-1507-2559-5141-364-8720-5354,5289-2112-2058-1453-11014-292-6927-7378,1265-1727-670-1070-3678-277-1822-1411,8322-1502-673-642-3762-239-2748-3924,easy
14992-107241-40959-15175-65907-15351-9994-43641,7765-90365-24708-10420-2952-18105-29033-6518,7342-1524-4131-6757-1386-3612-1676-6303,6149-6146-1498-7362-124-17457-8732-7734,2690-1507-2559-5141-364-8720-5354-17777,2112-2058-1453-11014-292-6927-7378-9003,1727-670-1070-3678-277-1822-1411-3278,1502-673-642-3762-239-2748-3924-7269,easy
107241-40959-15175-65907-15351-9994-43641-240371,90365-24708-10420-2952-18105-29033-6518-9754,1524-4131-6757-1386-3612-1676-6303-3705,6146-1498-7362-124-17457-8732-7734-9131,1507-2559-5141-364-8720-5354-17777-2168,2058-1453-11014-292-6927-7378-9003-1490,670-1070-3678-277-1822-1411-3278-731,673-642-3762-239-2748-3924-7269-1069,easy
40959-15175-65907-15351-9994-43641-240371-46171,24708-10420-2952-18105-29033-6518-9754-40079,4131-6757-1386-3612-1676-6303-3705-9657,1498-7362-124-17457-8732-7734-9131-6573,2559-5141-364-8720-5354-17777-2168-2825,1453-11014-292-6927-7378-9003-1490-1319,1070-3678-277-1822-1411-3278-731-1006,642-3762-239-2748-3924-7269-1069-407,easy
15175-65907-15351-9994-43641-240371-46171-987140,10420-2952-18105-29033-6518-9754-40079-89263,6757-1386-3612-1676-6303-3705-9657-12316,7362-124-17457-8732-7734-9131-6573-16069,5141-364-8720-5354-17777-2168-2825-17517,11014-292-6927-7378-9003-1490-1319-11089,3678-277-1822-1411-3278-731-1006-7639,3762-239-2748-3924-7269-1069-407-4640,easy
65907-15351-9994-43641-240371-46171-987140-119109,2952-18105-29033-6518-9754-40079-89263-90813,1386-3612-1676-6303-3705-9657-12316-3044,124-17457-8732-7734-9131-6573-16069-26752,364-8720-5354-17777-2168-2825-17517-22089,292-6927-7378-9003-1490-1319-11089-12933,277-1822-1411-3278-731-1006-7639-8701,239-2748-3924-7269-1069-407-4640-6938,easy
15351-9994-43641-240371-46171-987140-119109-33165,18105-29033-6518-9754-40079-89263-90813-13035,3612-1676-6303-3705-9657-12316-3044-1946,17457-8732-7734-9131-6573-16069-26752-4686,8720-5354-17777-2168-2825-17517-22089-3403,6927-7378-9003-1490-1319-11089-12933-3672,1822-1411-3278-731-1006-7639-8701-1483,2748-3924-7269-1069-407-4640-6938-570,easy
9994-43641-240371-46171-987140-119109-33165-10618,29033-6518-9754-40079-89263-90813-13035-3697,1676-6303-3705-9657-12316-3044-1946-1319,8732-7734-9131-6573-16069-26752-4686-3177,5354-17777-2168-2825-17517-22089-3403-1582,7378-9003-1490-1319-11089-12933-3672-1759,1411-3278-731-1006-7639-8701-1483-841,3924-7269-1069-407-4640-6938-570-975,easy
43641-240371-46171-987140-119109-33165-10618-34427,6518-9754-40079-89263-90813-13035-3697-22223,6303-3705-9657-12316-3044-1946-1319-7348,7734-9131-6573-16069-26752-4686-3177-5530,17777-2168-2825-17517-22089-3403-1582-9915,9003-1490-1319-11089-12933-3672-1759-3114,3278-731-1006-7639-8701-1483-841-1114,7269-1069-407-4640-6938-570-975-633,easy
240371-46171-987140-119109-33165-10618-34427-486870,9754-40079-89263-90813-13035-3697-22223-71038,3705-9657-12316-3044-1946-1319-7348-18450,9131-6573-16069-26752-4686-3177-5530-7395,2168-2825-17517-22089-3403-1582-9915-2835,1490-1319-11089-12933-3672-1759-3114-3449,731-1006-7639-8701-1483-841-1114-4795,1069-407-4640-6938-570-975-633-7117,easy
46171-987140-119109-33165-10618-34427-486870-9904,40079-89263-90813-13035-3697-22223-71038-20747,9657-12316-3044-1946-1319-7348-18450-1866,6573-16069-26752-4686-3177-5530-7395-6342,2825-17517-22089-3403-1582-9915-2835-9455,1319-11089-12933-3672-1759-3114-3449-12560,1006-7639-8701-1483-841-1114-4795-4136,407-4640-6938-570-975-633-7117-3944,hard
987140-119109-33165-10618-34427-486870-9904-27333,89263-90813-13035-3697-22223-71038-20747-11995,12316-3044-1946-1319-7348-18450-1866-5656,16069-26752-4686-3177-5530-7395-6342-1204,17517-22089-3403-1582-9915-2835-9455-3128,11089-12933-3672-1759-3114-3449-12560-2387,7639-8701-1483-841-1114-4795-4136-1166,4640-6938-570-975-633-7117-3944-466,easy
119109-33165-10618-34427-486870-9904-27333-135201,90813-13035-3697-22223-71038-20747-11995-2696,3044-1946-1319-7348-18450-1866-5656-3451,26752-4686-3177-5530-7395-6342-1204-5144,22089-3403-1582-9915-2835-9455-3128-2904,12933-3672-1759-3114-3449-12560-2387-3053,8701-1483-841-1114-4795-4136-1166-1012,6938-570-975-633-7117-3944-466-304,easy
33165-10618-34427-486870-9904-27333-135201-78946,13035-3697-22223-71038-20747-11995-2696-57334,1946-1319-7348-18450-1866-5656-3451-16996,4686-3177-5530-7395-6342-1204-5144-59813,3403-1582-9915-2835-9455-3128-2904-26463,3672-1759-3114-3449-12560-2387-3053-14830,1483-841-1114-4795-4136-1166-1012-5816,570-975-633-7117-3944-466-304-2530,easy
10618-34427-486870-9904-27333-135201-78946-121762,3697-22223-71038-20747-11995-2696-57334-14943,1319-7348-18450-1866-5656-3451-16996-1140,3177-5530-7395-6342-1204-5144-59813-1442,1582-9915-2835-9455-3128-2904-26463-1451,1759-3114-3449-12560-2387-3053-14830-1559,841-1114-4795-4136-1166-1012-5816-480,975-633-7117-3944-466-304-2530-166,easy
34427-486870-9904-27333-135201-78946-121762-5712,22223-71038-20747-11995-2696-57334-14943-29061,7348-18450-1866-5656-3451-16996-1140-7785,5530-7395-6342-1204-5144-59813-1442-4668,9915-2835-9455-3128-2904-26463-1451-1773,3114-3449-12560-2387-3053-14830-1559-2812,1114-4795-4136-1166-1012-5816-480-5519,633-7117-3944-466-304-2530-166-1330,easy
486870-9904-27333-135201-78946-121762-5712-58377,71038-20747-11995-2696-57334-14943-29061-42612,18450-1866-5656-3451-16996-1140-7785-3223,7395-6342-1204-5144-59813-1442-4668-2321,2835-9455-3128-2904-26463-1451-1773-664,3449-12560-2387-3053-14830-1559-2812-1440,4795-4136-1166-1012-5816-480-5519-758,7117-3944-466-304-2530-166-1330-972,hard
9904-27333-135201-78946-121762-5712-58377-318820,20747-11995-2696-57334-14943-29061-42612-159926,1866-5656-3451-16996-1140-7785-3223-21042,6342-1204-5144-59813-1442-4668-2321-20760,9455-3128-2904-26463-1451-1773-664-11219,12560-2387-3053-14830-1559-2812-1440-19630,4136-1166-1012-5816-480-5519-758-7226,3944-466-304-2530-166-1330-972-4132,easy
27333-135201-78946-121762-5712-58377-318820-194637,11995-2696-57334-14943-29061-42612-159926-7561,5656-3451-16996-1140-7785-3223-21042-819,1204-5144-59813-1442-4668-2321-20760-940,3128-2904-26463-1451-1773-664-11219-1170,2387-3053-14830-1559-2812-1440-19630-616,1166-1012-5816-480-5519-758-7226-373,466-304-2530-166-1330-972-4132-239,easy
135201-78946-121762-5712-58377-318820-194637-12333,2696-57334-14943-29061-42612-159926-7561-13551,3451-16996-1140-7785-3223-21042-819-2820,5144-59813-1442-4668-2321-20760-940-3051,2904-26463-1451-1773-664-11219-1170-4704,3053-14830-1559-2812-1440-19630-616-776,1012-5816-480-5519-758-7226-373-369,304-2530-166-1330-972-4132-239-1086,easy
78946-121762-5712-58377-318820-194637-12333-47699,57334-14943-29061-42612-159926-7561-13551-36149,16996-1140-7785-3223-21042-819-2820-4225,59813-1442-4668-2321-20760-940-3051-8855,26463-1451-1773-664-11219-1170-4704-1465,14830-1559-2812-1440-19630-616-776-2777,5816-480-5519-758-7226-373-369-737,2530-166-1330-972-4132-239-1086-658,easy
121762-5712-58377-318820-194637-12333-47699-144106,14943-29061-42612-159926-7561-13551-36149-47427,1140-7785-3223-21042-819-2820-4225-3378,1442-4668-2321-20760-940-3051-8855-2582,1451-1773-664-11219-1170-4704-1465-1693,1559-2812-1440-19630-616-776-2777-2926,480-5519-758-7226-373-369-737-1025,166-1330-972-4132-239-1086-658-581,easy
5712-58377-318820-194637-12333-47699-144106-21616,29061-42612-159926-7561-13551-36149-47427-53912,7785-3223-21042-819-2820-4225-3378-2349,4668-2321-20760-940-3051-8855-2582-7646,1773-664-11219-1170-4704-1465-1693-2678,2812-1440-19630-616-776-2777-2926-2892,5519-758-7226-373-369-737-1025-1033,1330-972-4132-239-1086-658-581-675,easy
58377-318820-194637-12333-47699-144106-21616-96409,42612-159926-7561-13551-36149-47427-53912-39902,3223-21042-819-2820-4225-3378-2349-21574,2321-20760-940-3051-8855-2582-7646-15991,664-11219-1170-4704-1465-1693-2678-56892,1440-19630-616-776-2777-2926-2892-16510,758-7226-373-369-737-1025-1033-6177,972-4132-239-1086-658-581-675-1720,easy
318820-194637-12333-47699-144106-21616-96409-9213,159926-7561-13551-36149-47427-53912-39902-20595,21042-819-2820-4225-3378-2349-21574-28370,20760-940-3051-8855-2582-7646-15991-8103,11219-1170-4704-1465-1693-2678-56892-9704,19630-616-776-2777-2926-2892-16510-6423,7226-373-369-737-1025-1033-6177-2783,4132-239-1086-658-581-675-1720-1539,easy
194637-12333-47699-144106-21616-96409-9213-101142,7561-13551-36149-47427-53912-39902-20595-48924,819-2820-4225-3378-2349-21574-28370-29127,940-3051-8855-2582-7646-15991-8103-47689,1170-4704-1465-1693-2678-56892-9704-10776,616-776-2777-2926-2892-16510-6423-9213,373-369-737-1025-1033-6177-2783-3722,239-1086-658-581-675-1720-1539-1625,easy
12333-47699-144106-21616-96409-9213-101142-25130,13551-36149-47427-53912-39902-20595-48924-13950,2820-4225-3378-2349-21574-28370-29127-22765,3051-8855-2582-7646-15991-8103-47689-2454,4704-1465-1693-2678-56892-9704-10776-2115,776-2777-2926-2892-16510-6423-9213-11285,369-737-1025-1033-6177-2783-3722-3068,1086-658-581-675-1720-1539-1625-2098,easy
47699-144106-21616-96409-9213-101142-25130-20747,36149-47427-53912-39902-20595-48924-13950-40814,4225-3378-2349-21574-28370-29127-22765-3017,8855-2582-7646-15991-8103-47689-2454-8627,1465-1693-2678-56892-9704-10776-2115-14259,2777-2926-2892-16510-6423-9213-11285-6603,737-1025-1033-6177-2783-3722-3068-1456,658-581-675-1720-1539-1625-2098-3455,easy
144106-21616-96409-9213-101142-25130-20747-54044,47427-53912-39902-20595-48924-13950-40814-51134,3378-2349-21574-28370-29127-22765-3017-2245,2582-7646-15991-8103-47689-2454-8627-4027,1693-2678-56892-9704-10776-2115-14259-4760,2926-2892-16510-6423-9213-11285-6603-1355,1025-1033-6177-2783-3722-3068-1456-678,581-675-1720-1539-1625-2098-3455-527,easy
21616-96409-9213-101142-25130-20747-54044-10808,53912-39902-20595-48924-13950-40814-51134-12099,2349-21574-28370-29127-22765-3017-2245-5739,7646-15991-8103-47689-2454-8627-4027-6456,2678-56892-9704-10776-2115-14259-4760-10015,2892-16510-6423-9213-11285-6603-1355-8699,1033-6177-2783-3722-3068-1456-678-2313,675-1720-1539-1625-2098-3455-527-965,hard
96409-9213-101142-25130-20747-54044-10808-35819,39902-20595-48924-13950-40814-51134-12099-33217,21574-28370-29127-22765-3017-2245-5739-1920,15991-8103-47689-2454-8627-4027-6456-5682,56892-9704-10776-2115-14259-4760-10015-2823,16510-6423-9213-11285-6603-1355-8699-3191,6177-2783-3722-3068-1456-678-2313-470,1720-1539-1625-2098-3455-527-965-228,hard
9213-101142-25130-20747-54044-10808-35819-7826,20595-48924-13950-40814-51134-12099-33217-15966,28370-29127-22765-3017-2245-5739-1920-4107,8103-47689-2454-8627-4027-6456-5682-7500,9704-10776-2115-14259-4760-10015-2823-12892,6423-9213-11285-6603-1355-8699-3191-6975,2783-3722-3068-1456-678-2313-470-4393,1539-1625-2098-3455-527-965-228-1531,easy
101142-25130-20747-54044-10808-35819-7826-48531,48924-13950-40814-51134-12099-33217-15966-26238,29127-22765-3017-2245-5739-1920-4107-8937,47689-2454-8627-4027-6456-5682-7500-6744,10776-2115-14259-4760-10015-2823-12892-1102,9213-11285-6603-1355-8699-3191-6975-2645,3722-3068-1456-678-2313-470-4393-574,1625-2098-3455-527-965-228-1531-290,easy
25130-20747-54044-10808-35819-7826-48531-6073,13950-40814-51134-12099-33217-15966-26238-3329,22765-3017-2245-5739-1920-4107-8937-8735,2454-8627-4027-6456-5682-7500-6744-9345,2115-14259-4760-10015-2823-12892-1102-13542,11285-6603-1355-8699-3191-6975-2645-8723,3068-1456-678-2313-470-4393-574-4416,2098-3455-527-965-228-1531-290-1651,easy
20747-54044-10808-35819-7826-48531-6073-360457,40814-51134-12099-33217-15966-26238-3329-124797,3017-2245-5739-1920-4107-8937-8735-16840,8627-4027-6456-5682-7500-6744-9345-11602,14259-4760-10015-2823-12892-1102-13542-10229,6603-1355-8699-3191-6975-2645-8723-7395,1456-678-2313-470-4393-574-4416-3872,3455-527-965-228-1531-290-1651-1898,easy
54044-10808-35819-7826-48531-6073-360457-138684,51134-12099-33217-15966-26238-3329-124797-31789,2245-5739-1920-4107-8937-8735-16840-1589,4027-6456-5682-7500-6744-9345-11602-2075,4760-10015-2823-12892-1102-13542-10229-2165,1355-8699-3191-6975-2645-8723-7395-1869,678-2313-470-4393-574-4416-3872-1272,527-965-228-1531-290-1651-1898-1366,easy
10808-35819-7826-48531-6073-360457-138684-9357,12099-33217-15966-26238-3329-124797-31789-3000,5739-1920-4107-8937-8735-16840-1589-1404,6456-5682-7500-6744-9345-11602-2075-1762,10015-2823-12892-1102-13542-10229-2165-3325,8699-3191-6975-2645-8723-7395-1869-1838,2313-470-4393-574-4416-3872-1272-450,965-228-1531-290-1651-1898-1366-902,easy
35819-7826-48531-6073-360457-138684-9357-21879,33217-15966-26238-3329-124797-31789-3000-10715,1920-4107-8937-8735-16840-1589-1404-2333,5682-7500-6744-9345-11602-2075-1762-5084,2823-12892-1102-13542-10229-2165-3325-3237,3191-6975-2645-8723-7395-1869-1838-6537,470-4393-574-4416-3872-1272-450-2886,228-1531-290-1651-1898-1366-902-6938,easy
7826-48531-6073-360457-138684-9357-21879-38002,15966-26238-3329-124797-31789-3000-10715-20090,4107-8937-8735-16840-1589-1404-2333-8429,7500-6744-9345-11602-2075-1762-5084-1337,12892-1102-13542-10229-2165-3325-3237-3663,6975-2645-8723-7395-1869-1838-6537-3310,4393-574-4416-3872-1272-450-2886-1322,1531-290-1651-1898-1366-902-6938-521,easy
48531-6073-360457-138684-9357-21879-38002-45924,26238-3329-124797-31789-3000-10715-20090-14547,8937-8735-16840-1589-1404-2333-8429-4231,6744-9345-11602-2075-1762-5084-1337-5817,1102-13542-10229-2165-3325-3237-3663-1409,2645-8723-7395-1869-1838-6537-3310-1417,574-4416-3872-1272-450-2886-1322-1873,290-1651-1898-1366-902-6938-521-920,easy
6073-360457-138684-9357-21879-38002-45924-1950,3329-124797-31789-3000-10715-20090-14547-3595,8735-16840-1589-1404-2333-8429-4231-6035,9345-11602-2075-1762-5084-1337-5817-2803,13542-10229-2165-3325-3237-3663-1409-1767,8723-7395-1869-1838-6537-3310-1417-2297,4416-3872-1272-450-2886-1322-1873-732,1651-1898-1366-902-6938-521-920-459,easy
360457-138684-9357-21879-38002-45924-1950-102769,124797-31789-3000-10715-20090-14547-3595-19242,16840-1589-1404-2333-8429-4231-6035-2291,11602-2075-1762-5084-1337-5817-2803-3585,10229-2165-3325-3237-3663-1409-1767-799,7395-1869-1838-6537-3310-1417-2297-422,3872-1272-450-2886-1322-1873-732-440,1898-1366-902-6938-521-920-459-328,easy
138684-9357-21879-38002-45924-1950-102769-63573,31789-3000-10715-20090-14547-3595-19242-44466,1589-1404-2333-8429-4231-6035-2291-2777,2075-1762-5084-1337-5817-2803-3585-2300,2165-3325-3237-3663-1409-1767-799-4353,1869-1838-6537-3310-1417-2297-422-3151,1272-450-2886-1322-1873-732-440-885,1366-902-6938-521-920-459-328-634,easy
9357-21879-38002-45924-1950-102769-63573-29291,3000-10715-20090-14547-3595-19242-44466-9004,1404-2333-8429-4231-6035-2291-2777-7602,1762-5084-1337-5817-2803-3585-2300-1196,3325-3237-3663-1409-1767-799-4353-2229,1838-6537-3310-1417-2297-422-3151-2875,450-2886-1322-1873-732-440-885-1089,902-6938-521-920-459-328-634-545,easy
21879-38002-45924-1950-102769-63573-29291-996201,10715-20090-14547-3595-19242-44466-9004-125554,2333-8429-4231-6035-2291-2777-7602-36401,5084-1337-5817-2803-3585-2300-1196-12569,3237-3663-1409-1767-799-4353-2229-15719,6537-3310-1417-2297-422-3151-2875-20765,2886-1322-1873-732-440-885-1089-7083,6938-521-920-459-328-634-545-5538,easy
38002-45924-1950-102769-63573-29291-996201-16813,20090-14547-3595-19242-44466-9004-125554-6845,8429-4231-6035-2291-2777-7602-36401-14031,1337-5817-2803-3585-2300-1196-12569-33615,3663-1409-1767-799-4353-2229-15719-16302,3310-1417-2297-422-3151-2875-20765-8771,1322-1873-732-440-885-1089-7083-3730,521-920-459-328-634-545-5538-2392,easy
