delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
1694892-2163888-1249577-620583-870552-1358202-474562-115223,289446-29300-838552-68308-554931-115960-89426-17065,288473-26895-74890-52859-17880-83642-58837-5467,223609-11323-216669-32312-14824-37734-10366-4829,71318-8010-62351-24623-4668-28810-10783-4169,51308-4954-58588-7877-21684-14428-12169-5535,38300-3844-48265-13819-8907-7066-4504-372,18215-1576-36606-4808-5288-6600-1083-402,easy
2163888-1249577-620583-870552-1358202-474562-115223-1553437,29300-838552-68308-554931-115960-89426-17065-527108,26895-74890-52859-17880-83642-58837-5467-195047,11323-216669-32312-14824-37734-10366-4829-94254,8010-62351-24623-4668-28810-10783-4169-30400,4954-58588-7877-21684-14428-12169-5535-25924,3844-48265-13819-8907-7066-4504-372-16228,1576-36606-4808-5288-6600-1083-402-9906,easy
1249577-620583-870552-1358202-474562-115223-1553437-663626,838552-68308-554931-115960-89426-17065-527108-41485,74890-52859-17880-83642-58837-5467-195047-7204,216669-32312-14824-37734-10366-4829-94254-35917,62351-24623-4668-28810-10783-4169-30400-41162,58588-7877-21684-14428-12169-5535-25924-18903,48265-13819-8907-7066-4504-372-16228-13035,36606-4808-5288-6600-1083-402-9906-6866,easy
620583-870552-1358202-474562-115223-1553437-663626-620001,68308-554931-115960-89426-17065-527108-41485-48229,52859-17880-83642-58837-5467-195047-7204-20044,32312-14824-37734-10366-4829-94254-35917-7899,24623-4668-28810-10783-4169-30400-41162-12924,7877-21684-14428-12169-5535-25924-18903-14018,13819-8907-7066-4504-372-16228-13035-2704,4808-5288-6600-1083-402-9906-6866-1053,easy
870552-1358202-474562-115223-1553437-663626-620001-117614,554931-115960-89426-17065-527108-41485-48229-105030,17880-83642-58837-5467-195047-7204-20044-9280,14824-37734-10366-4829-94254-35917-7899-3288,4668-28810-10783-4169-30400-41162-12924-4104,21684-14428-12169-5535-25924-18903-14018-17987,8907-7066-4504-372-16228-13035-2704-2878,5288-6600-1083-402-9906-6866-1053-2015,easy
1358202-474562-115223-1553437-663626-620001-117614-630277,115960-89426-17065-527108-41485-48229-105030-132590,83642-58837-5467-195047-7204-20044-9280-24781,37734-10366-4829-94254-35917-7899-3288-36874,28810-10783-4169-30400-41162-12924-4104-31485,14428-12169-5535-25924-18903-14018-17987-19265,7066-4504-372-16228-13035-2704-2878-16083,6600-1083-402-9906-6866-1053-2015-22001,easy
474562-115223-1553437-663626-620001-117614-630277-96349,89426-17065-527108-41485-48229-105030-132590-181634,58837-5467-195047-7204-20044-9280-24781-11101,10366-4829-94254-35917-7899-3288-36874-17835,10783-4169-30400-41162-12924-4104-31485-11760,12169-5535-25924-18903-14018-17987-19265-5458,4504-372-16228-13035-2704-2878-16083-2764,1083-402-9906-6866-1053-2015-22001-2095,easy
115223-1553437-663626-620001-117614-630277-96349-429159,17065-527108-41485-48229-105030-132590-181634-50614,5467-195047-7204-20044-9280-24781-11101-9088,4829-94254-35917-7899-3288-36874-17835-4747,4169-30400-41162-12924-4104-31485-11760-3361,5535-25924-18903-14018-17987-19265-5458-1846,372-16228-13035-2704-2878-16083-2764-1712,402-9906-6866-1053-2015-22001-2095-1185,hard
1553437-663626-620001-117614-630277-96349-429159-940907,527108-41485-48229-105030-132590-181634-50614-15773,195047-7204-20044-9280-24781-11101-9088-12718,94254-35917-7899-3288-36874-17835-4747-8901,30400-41162-12924-4104-31485-11760-3361-1786,25924-18903-14018-17987-19265-5458-1846-6156,16228-13035-2704-2878-16083-2764-1712-2780,9906-6866-1053-2015-22001-2095-1185-719,easy
663626-620001-117614-630277-96349-429159-940907-886698,41485-48229-105030-132590-181634-50614-15773-120818,7204-20044-9280-24781-11101-9088-12718-25807,35917-7899-3288-36874-17835-4747-8901-14992,41162-12924-4104-31485-11760-3361-1786-2290,18903-14018-17987-19265-5458-1846-6156-10383,13035-2704-2878-16083-2764-1712-2780-4468,6866-1053-2015-22001-2095-1185-719-1598,easy
620001-117614-630277-96349-429159-940907-886698-648098,48229-105030-132590-181634-50614-15773-120818-73324,20044-9280-24781-11101-9088-12718-25807-38842,7899-3288-36874-17835-4747-8901-14992-75120,12924-4104-31485-11760-3361-1786-2290-67644,14018-17987-19265-5458-1846-6156-10383-17173,2704-2878-16083-2764-1712-2780-4468-10385,1053-2015-22001-2095-1185-719-1598-3405,easy
117614-630277-96349-429159-940907-886698-648098-153370,105030-132590-181634-50614-15773-120818-73324-57528,9280-24781-11101-9088-12718-25807-38842-26169,3288-36874-17835-4747-8901-14992-75120-7600,4104-31485-11760-3361-1786-2290-67644-2393,17987-19265-5458-1846-6156-10383-17173-4789,2878-16083-2764-1712-2780-4468-10385-1455,2015-22001-2095-1185-719-1598-3405-1005,easy
630277-96349-429159-940907-886698-648098-153370-440825,132590-181634-50614-15773-120818-73324-57528-210912,24781-11101-9088-12718-25807-38842-26169-29456,36874-17835-4747-8901-14992-75120-7600-109128,31485-11760-3361-1786-2290-67644-2393-19901,19265-5458-1846-6156-10383-17173-4789-13791,16083-2764-1712-2780-4468-10385-1455-5100,22001-2095-1185-719-1598-3405-1005-1144,easy
96349-429159-940907-886698-648098-153370-440825-511743,181634-50614-15773-120818-73324-57528-210912-247775,11101-9088-12718-25807-38842-26169-29456-87613,17835-4747-8901-14992-75120-7600-109128-11596,11760-3361-1786-2290-67644-2393-19901-14432,5458-1846-6156-10383-17173-4789-13791-15216,2764-1712-2780-4468-10385-1455-5100-4416,2095-1185-719-1598-3405-1005-1144-1654,easy
429159-940907-886698-648098-153370-440825-511743-342620,50614-15773-120818-73324-57528-210912-247775-39819,9088-12718-25807-38842-26169-29456-87613-7055,4747-8901-14992-75120-7600-109128-11596-14359,3361-1786-2290-67644-2393-19901-14432-9802,1846-6156-10383-17173-4789-13791-15216-3505,1712-2780-4468-10385-1455-5100-4416-1523,1185-719-1598-3405-1005-1144-1654-1132,easy
940907-886698-648098-153370-440825-511743-342620-256744,15773-120818-73324-57528-210912-247775-39819-19021,12718-25807-38842-26169-29456-87613-7055-10969,8901-14992-75120-7600-109128-11596-14359-14303,1786-2290-67644-2393-19901-14432-9802-6263,6156-10383-17173-4789-13791-15216-3505-2137,2780-4468-10385-1455-5100-4416-1523-1041,719-1598-3405-1005-1144-1654-1132-727,easy
886698-648098-153370-440825-511743-342620-256744-763276,120818-73324-57528-210912-247775-39819-19021-53237,25807-38842-26169-29456-87613-7055-10969-8994,14992-75120-7600-109128-11596-14359-14303-4443,2290-67644-2393-19901-14432-9802-6263-6040,10383-17173-4789-13791-15216-3505-2137-2480,4468-10385-1455-5100-4416-1523-1041-673,1598-3405-1005-1144-1654-1132-727-1008,easy
648098-153370-440825-511743-342620-256744-763276-106685,73324-57528-210912-247775-39819-19021-53237-47758,38842-26169-29456-87613-7055-10969-8994-13890,75120-7600-109128-11596-14359-14303-4443-6255,67644-2393-19901-14432-9802-6263-6040-3515,17173-4789-13791-15216-3505-2137-2480-3377,10385-1455-5100-4416-1523-1041-673-1685,3405-1005-1144-1654-1132-727-1008-833,easy
153370-440825-511743-342620-256744-763276-106685-1158729,57528-210912-247775-39819-19021-53237-47758-228795,26169-29456-87613-7055-10969-8994-13890-12986,7600-109128-11596-14359-14303-4443-6255-6529,2393-19901-14432-9802-6263-6040-3515-20637,4789-13791-15216-3505-2137-2480-3377-8271,1455-5100-4416-1523-1041-673-1685-2734,1005-1144-1654-1132-727-1008-833-5633,easy
440825-511743-342620-256744-763276-106685-1158729-646674,210912-247775-39819-19021-53237-47758-228795-56640,29456-87613-7055-10969-8994-13890-12986-65168,109128-11596-14359-14303-4443-6255-6529-36918,19901-14432-9802-6263-6040-3515-20637-17422,13791-15216-3505-2137-2480-3377-8271-23635,5100-4416-1523-1041-673-1685-2734-26832,1144-1654-1132-727-1008-833-5633-5151,easy
511743-342620-256744-763276-106685-1158729-646674-795389,247775-39819-19021-53237-47758-228795-56640-197881,87613-7055-10969-8994-13890-12986-65168-22444,11596-14359-14303-4443-6255-6529-36918-15928,14432-9802-6263-6040-3515-20637-17422-18698,15216-3505-2137-2480-3377-8271-23635-13253,4416-1523-1041-673-1685-2734-26832-7195,1654-1132-727-1008-833-5633-5151-2268,hard
342620-256744-763276-106685-1158729-646674-795389-577492,39819-19021-53237-47758-228795-56640-197881-191299,7055-10969-8994-13890-12986-65168-22444-75666,14359-14303-4443-6255-6529-36918-15928-46046,9802-6263-6040-3515-20637-17422-18698-8458,3505-2137-2480-3377-8271-23635-13253-9753,1523-1041-673-1685-2734-26832-7195-3500,1132-727-1008-833-5633-5151-2268-1194,easy
256744-763276-106685-1158729-646674-795389-577492-1465827,19021-53237-47758-228795-56640-197881-191299-162636,10969-8994-13890-12986-65168-22444-75666-45742,14303-4443-6255-6529-36918-15928-46046-16110,6263-6040-3515-20637-17422-18698-8458-16913,2137-2480-3377-8271-23635-13253-9753-16762,1041-673-1685-2734-26832-7195-3500-7070,727-1008-833-5633-5151-2268-1194-3773,easy
763276-106685-1158729-646674-795389-577492-1465827-3342909,53237-47758-228795-56640-197881-191299-162636-1102727,8994-13890-12986-65168-22444-75666-45742-148434,4443-6255-6529-36918-15928-46046-16110-56332,6040-3515-20637-17422-18698-8458-16913-51308,2480-3377-8271-23635-13253-9753-16762-32704,673-1685-2734-26832-7195-3500-7070-10835,1008-833-5633-5151-2268-1194-3773-9183,easy
106685-1158729-646674-795389-577492-1465827-3342909-762940,47758-228795-56640-197881-191299-162636-1102727-26872,13890-12986-65168-22444-75666-45742-148434-28903,6255-6529-36918-15928-46046-16110-56332-12242,3515-20637-17422-18698-8458-16913-51308-9762,3377-8271-23635-13253-9753-16762-32704-8271,1685-2734-26832-7195-3500-7070-10835-4714,833-5633-5151-2268-1194-3773-9183-3858,easy
1158729-646674-795389-577492-1465827-3342909-762940-376222,228795-56640-197881-191299-162636-1102727-26872-200772,12986-65168-22444-75666-45742-148434-28903-38944,6529-36918-15928-46046-16110-56332-12242-22710,20637-17422-18698-8458-16913-51308-9762-4492,8271-23635-13253-9753-16762-32704-8271-7932,2734-26832-7195-3500-7070-10835-4714-8301,5633-5151-2268-1194-3773-9183-3858-1776,easy
646674-795389-577492-1465827-3342909-762940-376222-1772484,56640-197881-191299-162636-1102727-26872-200772-1336636,65168-22444-75666-45742-148434-28903-38944-179085,36918-15928-46046-16110-56332-12242-22710-65202,17422-18698-8458-16913-51308-9762-4492-41155,23635-13253-9753-16762-32704-8271-7932-46335,26832-7195-3500-7070-10835-4714-8301-11791,5151-2268-1194-3773-9183-3858-1776-6341,easy
795389-577492-1465827-3342909-762940-376222-1772484-121999,197881-191299-162636-1102727-26872-200772-1336636-15447,22444-75666-45742-148434-28903-38944-179085-4940,15928-46046-16110-56332-12242-22710-65202-3189,18698-8458-16913-51308-9762-4492-41155-1033,13253-9753-16762-32704-8271-7932-46335-2496,7195-3500-7070-10835-4714-8301-11791-1625,2268-1194-3773-9183-3858-1776-6341-439,easy
577492-1465827-3342909-762940-376222-1772484-121999-284849,191299-162636-1102727-26872-200772-1336636-15447-70210,75666-45742-148434-28903-38944-179085-4940-18647,46046-16110-56332-12242-22710-65202-3189-1429,8458-16913-51308-9762-4492-41155-1033-2707,9753-16762-32704-8271-7932-46335-2496-3640,3500-7070-10835-4714-8301-11791-1625-1026,1194-3773-9183-3858-1776-6341-439-504,easy
1465827-3342909-762940-376222-1772484-121999-284849-2423686,162636-1102727-26872-200772-1336636-15447-70210-658344,45742-148434-28903-38944-179085-4940-18647-188773,16110-56332-12242-22710-65202-3189-1429-140415,16913-51308-9762-4492-41155-1033-2707-61099,16762-32704-8271-7932-46335-2496-3640-48231,7070-10835-4714-8301-11791-1625-1026-25816,3773-9183-3858-1776-6341-439-504-20798,easy
3342909-762940-376222-1772484-121999-284849-2423686-1020922,1102727-26872-200772-1336636-15447-70210-658344-18308,148434-28903-38944-179085-4940-18647-188773-18067,56332-12242-22710-65202-3189-1429-140415-11867,51308-9762-4492-41155-1033-2707-61099-3911,32704-8271-7932-46335-2496-3640-48231-6986,10835-4714-8301-11791-1625-1026-25816-2896,9183-3858-1776-6341-439-504-20798-2086,easy
762940-376222-1772484-121999-284849-2423686-1020922-793201,26872-200772-1336636-15447-70210-658344-18308-162519,28903-38944-179085-4940-18647-188773-18067-24883,12242-22710-65202-3189-1429-140415-11867-23489,9762-4492-41155-1033-2707-61099-3911-8246,8271-7932-46335-2496-3640-48231-6986-8684,4714-8301-11791-1625-1026-25816-2896-6231,3858-1776-6341-439-504-20798-2086-2783,easy
376222-1772484-121999-284849-2423686-1020922-793201-172635,200772-1336636-15447-70210-658344-18308-162519-58381,38944-179085-4940-18647-188773-18067-24883-23424,22710-65202-3189-1429-140415-11867-23489-22686,4492-41155-1033-2707-61099-3911-8246-1685,7932-46335-2496-3640-48231-6986-8684-3273,8301-11791-1625-1026-25816-2896-6231-1439,1776-6341-439-504-20798-2086-2783-361,easy
1772484-121999-284849-2423686-1020922-793201-172635-957661,1336636-15447-70210-658344-18308-162519-58381-693342,179085-4940-18647-188773-18067-24883-23424-244326,65202-3189-1429-140415-11867-23489-22686-94890,41155-1033-2707-61099-3911-8246-1685-24611,46335-2496-3640-48231-6986-8684-3273-26698,11791-1625-1026-25816-2896-6231-1439-9857,6341-439-504-20798-2086-2783-361-16142,easy
121999-284849-2423686-1020922-793201-172635-957661-758143,15447-70210-658344-18308-162519-58381-693342-109408,4940-18647-188773-18067-24883-23424-244326-4181,3189-1429-140415-11867-23489-22686-94890-7397,1033-2707-61099-3911-8246-1685-24611-8872,2496-3640-48231-6986-8684-3273-26698-3737,1625-1026-25816-2896-6231-1439-9857-3514,439-504-20798-2086-2783-361-16142-1303,easy
284849-2423686-1020922-793201-172635-957661-758143-134473,70210-658344-18308-162519-58381-693342-109408-166767,18647-188773-18067-24883-23424-244326-4181-19888,1429-140415-11867-23489-22686-94890-7397-6108,2707-61099-3911-8246-1685-24611-8872-11291,3640-48231-6986-8684-3273-26698-3737-5312,1026-25816-2896-6231-1439-9857-3514-3704,504-20798-2086-2783-361-16142-1303-1497,easy
2423686-1020922-793201-172635-957661-758143-134473-391291,658344-18308-162519-58381-693342-109408-166767-107738,188773-18067-24883-23424-244326-4181-19888-36914,140415-11867-23489-22686-94890-7397-6108-21927,61099-3911-8246-1685-24611-8872-11291-6481,48231-6986-8684-3273-26698-3737-5312-7825,25816-2896-6231-1439-9857-3514-3704-2817,20798-2086-2783-361-16142-1303-1497-842,easy
1020922-793201-172635-957661-758143-134473-391291-728480,18308-162519-58381-693342-109408-166767-107738-168973,18067-24883-23424-244326-4181-19888-36914-19882,11867-23489-22686-94890-7397-6108-21927-7854,3911-8246-1685-24611-8872-11291-6481-4349,6986-8684-3273-26698-3737-5312-7825-4180,2896-6231-1439-9857-3514-3704-2817-1492,2086-2783-361-16142-1303-1497-842-1986,easy
793201-172635-957661-758143-134473-391291-728480-822722,162519-58381-693342-109408-166767-107738-168973-46486,24883-23424-244326-4181-19888-36914-19882-8740,23489-22686-94890-7397-6108-21927-7854-5738,8246-1685-24611-8872-11291-6481-4349-9050,8684-3273-26698-3737-5312-7825-4180-3513,6231-1439-9857-3514-3704-2817-1492-2147,2783-361-16142-1303-1497-842-1986-1434,easy
172635-957661-758143-134473-391291-728480-822722-1356550,58381-693342-109408-166767-107738-168973-46486-63843,23424-244326-4181-19888-36914-19882-8740-15049,22686-94890-7397-6108-21927-7854-5738-14693,1685-24611-8872-11291-6481-4349-9050-8776,3273-26698-3737-5312-7825-4180-3513-15144,1439-9857-3514-3704-2817-1492-2147-3463,361-16142-1303-1497-842-1986-1434-7108,easy
957661-758143-134473-391291-728480-822722-1356550-315883,693342-109408-166767-107738-168973-46486-63843-61018,244326-4181-19888-36914-19882-8740-15049-12252,94890-7397-6108-21927-7854-5738-14693-9882,24611-8872-11291-6481-4349-9050-8776-2766,26698-3737-5312-7825-4180-3513-15144-1786,9857-3514-3704-2817-1492-2147-3463-2332,16142-1303-1497-842-1986-1434-7108-706,hard
758143-134473-391291-728480-822722-1356550-315883-2179744,109408-166767-107738-168973-46486-63843-61018-90464,4181-19888-36914-19882-8740-15049-12252-16908,7397-6108-21927-7854-5738-14693-9882-33600,8872-11291-6481-4349-9050-8776-2766-27266,3737-5312-7825-4180-3513-15144-1786-10035,3514-3704-2817-1492-2147-3463-2332-2288,1303-1497-842-1986-1434-7108-706-2796,easy
134473-391291-728480-822722-1356550-315883-2179744-1716218,166767-107738-168973-46486-63843-61018-90464-88052,19888-36914-19882-8740-15049-12252-16908-19974,6108-21927-7854-5738-14693-9882-33600-9457,11291-6481-4349-9050-8776-2766-27266-7728,5312-7825-4180-3513-15144-1786-10035-6826,3704-2817-1492-2147-3463-2332-2288-4928,1497-842-1986-1434-7108-706-2796-832,easy
391291-728480-822722-1356550-315883-2179744-1716218-1007045,107738-168973-46486-63843-61018-90464-88052-27134,36914-19882-8740-15049-12252-16908-19974-23315,21927-7854-5738-14693-9882-33600-9457-8249,6481-4349-9050-8776-2766-27266-7728-5018,7825-4180-3513-15144-1786-10035-6826-9084,2817-1492-2147-3463-2332-2288-4928-1109,842-1986-1434-7108-706-2796-832-1015,easy
728480-822722-1356550-315883-2179744-1716218-1007045-491802,168973-46486-63843-61018-90464-88052-27134-74121,19882-8740-15049-12252-16908-19974-23315-9410,7854-5738-14693-9882-33600-9457-8249-13843,4349-9050-8776-2766-27266-7728-5018-2947,4180-3513-15144-1786-10035-6826-9084-8690,1492-2147-3463-2332-2288-4928-1109-3361,1986-1434-7108-706-2796-832-1015-2284,easy
822722-1356550-315883-2179744-1716218-1007045-491802-322099,46486-63843-61018-90464-88052-27134-74121-19523,8740-15049-12252-16908-19974-23315-9410-20986,5738-14693-9882-33600-9457-8249-13843-6071,9050-8776-2766-27266-7728-5018-2947-3912,3513-15144-1786-10035-6826-9084-8690-2246,2147-3463-2332-2288-4928-1109-3361-471,1434-7108-706-2796-832-1015-2284-376,easy
1356550-315883-2179744-1716218-1007045-491802-322099-1446745,63843-61018-90464-88052-27134-74121-19523-111779,15049-12252-16908-19974-23315-9410-20986-32373,14693-9882-33600-9457-8249-13843-6071-22940,8776-2766-27266-7728-5018-2947-3912-9928,15144-1786-10035-6826-9084-8690-2246-18017,3463-2332-2288-4928-1109-3361-471-3394,7108-706-2796-832-1015-2284-376-3404,easy
315883-2179744-1716218-1007045-491802-322099-1446745-663620,61018-90464-88052-27134-74121-19523-111779-70925,12252-16908-19974-23315-9410-20986-32373-138747,9882-33600-9457-8249-13843-6071-22940-10783,2766-27266-7728-5018-2947-3912-9928-5917,1786-10035-6826-9084-8690-2246-18017-13990,2332-2288-4928-1109-3361-471-3394-11354,706-2796-832-1015-2284-376-3404-3439,easy
2179744-1716218-1007045-491802-322099-1446745-663620-191377,90464-88052-27134-74121-19523-111779-70925-101438,16908-19974-23315-9410-20986-32373-138747-23100,33600-9457-8249-13843-6071-22940-10783-9299,27266-7728-5018-2947-3912-9928-5917-6049,10035-6826-9084-8690-2246-18017-13990-4239,2288-4928-1109-3361-471-3394-11354-2885,2796-832-1015-2284-376-3404-3439-836,easy
1716218-1007045-491802-322099-1446745-663620-191377-627293,88052-27134-74121-19523-111779-70925-101438-246424,19974-23315-9410-20986-32373-138747-23100-30457,9457-8249-13843-6071-22940-10783-9299-29233,7728-5018-2947-3912-9928-5917-6049-16893,6826-9084-8690-2246-18017-13990-4239-9684,4928-1109-3361-471-3394-11354-2885-10461,832-1015-2284-376-3404-3439-836-4378,easy
1007045-491802-322099-1446745-663620-191377-627293-1570220,27134-74121-19523-111779-70925-101438-246424-65242,23315-9410-20986-32373-138747-23100-30457-12204,8249-13843-6071-22940-10783-9299-29233-30810,5018-2947-3912-9928-5917-6049-16893-25483,9084-8690-2246-18017-13990-4239-9684-4133,1109-3361-471-3394-11354-2885-10461-3439,1015-2284-376-3404-3439-836-4378-1499,easy
491802-322099-1446745-663620-191377-627293-1570220-712660,74121-19523-111779-70925-101438-246424-65242-65592,9410-20986-32373-138747-23100-30457-12204-31258,13843-6071-22940-10783-9299-29233-30810-17546,2947-3912-9928-5917-6049-16893-25483-13763,8690-2246-18017-13990-4239-9684-4133-4780,3361-471-3394-11354-2885-10461-3439-3689,2284-376-3404-3439-836-4378-1499-2743,easy
322099-1446745-663620-191377-627293-1570220-712660-184662,19523-111779-70925-101438-246424-65242-65592-83538,20986-32373-138747-23100-30457-12204-31258-19404,6071-22940-10783-9299-29233-30810-17546-13825,3912-9928-5917-6049-16893-25483-13763-10987,2246-18017-13990-4239-9684-4133-4780-2778,471-3394-11354-2885-10461-3439-3689-1391,376-3404-3439-836-4378-1499-2743-990,easy
1446745-663620-191377-627293-1570220-712660-184662-2146099,111779-70925-101438-246424-65242-65592-83538-175000,32373-138747-23100-30457-12204-31258-19404-63479,22940-10783-9299-29233-30810-17546-13825-15155,9928-5917-6049-16893-25483-13763-10987-19967,18017-13990-4239-9684-4133-4780-2778-15220,3394-11354-2885-10461-3439-3689-1391-5494,3404-3439-836-4378-1499-2743-990-4357,easy
663620-191377-627293-1570220-712660-184662-2146099-1197080,70925-101438-246424-65242-65592-83538-175000-165969,138747-23100-30457-12204-31258-19404-63479-30637,10783-9299-29233-30810-17546-13825-15155-2045,5917-6049-16893-25483-13763-10987-19967-3754,13990-4239-9684-4133-4780-2778-15220-9088,11354-2885-10461-3439-3689-1391-5494-1846,3439-836-4378-1499-2743-990-4357-1225,easy
191377-627293-1570220-712660-184662-2146099-1197080-1731031,101438-246424-65242-65592-83538-175000-165969-48254,23100-30457-12204-31258-19404-63479-30637-31195,9299-29233-30810-17546-13825-15155-2045-8774,6049-16893-25483-13763-10987-19967-3754-8672,4239-9684-4133-4780-2778-15220-9088-6948,2885-10461-3439-3689-1391-5494-1846-7418,836-4378-1499-2743-990-4357-1225-2600,easy
627293-1570220-712660-184662-2146099-1197080-1731031-1345354,246424-65242-65592-83538-175000-165969-48254-50192,30457-12204-31258-19404-63479-30637-31195-21921,29233-30810-17546-13825-15155-2045-8774-20916,16893-25483-13763-10987-19967-3754-8672-3353,9684-4133-4780-2778-15220-9088-6948-3420,10461-3439-3689-1391-5494-1846-7418-2839,4378-1499-2743-990-4357-1225-2600-1811,easy
1570220-712660-184662-2146099-1197080-1731031-1345354-889273,65242-65592-83538-175000-165969-48254-50192-63945,12204-31258-19404-63479-30637-31195-21921-11474,30810-17546-13825-15155-2045-8774-20916-13080,25483-13763-10987-19967-3754-8672-3353-18246,4133-4780-2778-15220-9088-6948-3420-4565,3439-3689-1391-5494-1846-7418-2839-5973,1499-2743-990-4357-1225-2600-1811-6639,easy
712660-184662-2146099-1197080-1731031-1345354-889273-1241843,65592-83538-175000-165969-48254-50192-63945-779726,31258-19404-63479-30637-31195-21921-11474-158284,17546-13825-15155-2045-8774-20916-13080-38103,13763-10987-19967-3754-8672-3353-18246-63673,4780-2778-15220-9088-6948-3420-4565-60693,3689-1391-5494-1846-7418-2839-5973-46589,2743-990-4357-1225-2600-1811-6639-55219,easy
184662-2146099-1197080-1731031-1345354-889273-1241843-798627,83538-175000-165969-48254-50192-63945-779726-70333,19404-63479-30637-31195-21921-11474-158284-37765,13825-15155-2045-8774-20916-13080-38103-5479,10987-19967-3754-8672-3353-18246-63673-10047,2778-15220-9088-6948-3420-4565-60693-19500,1391-5494-1846-7418-2839-5973-46589-15043,990-4357-1225-2600-1811-6639-55219-11735,easy
2146099-1197080-1731031-1345354-889273-1241843-798627-1405875,175000-165969-48254-50192-63945-779726-70333-415501,63479-30637-31195-21921-11474-158284-37765-66048,15155-2045-8774-20916-13080-38103-5479-43006,19967-3754-8672-3353-18246-63673-10047-7661,15220-9088-6948-3420-4565-60693-19500-20584,5494-1846-7418-2839-5973-46589-15043-16557,4357-1225-2600-1811-6639-55219-11735-16094,easy
1197080-1731031-1345354-889273-1241843-798627-1405875-227331,165969-48254-50192-63945-779726-70333-415501-31910,30637-31195-21921-11474-158284-37765-66048-3832,2045-8774-20916-13080-38103-5479-43006-1206,3754-8672-3353-18246-63673-10047-7661-1252,9088-6948-3420-4565-60693-19500-20584-2266,1846-7418-2839-5973-46589-15043-16557-1334,1225-2600-1811-6639-55219-11735-16094-1234,easy
1731031-1345354-889273-1241843-798627-1405875-227331-1851308,48254-50192-63945-779726-70333-415501-31910-811035,31195-21921-11474-158284-37765-66048-3832-146391,8774-20916-13080-38103-5479-43006-1206-59966,8672-3353-18246-63673-10047-7661-1252-60650,6948-3420-4565-60693-19500-20584-2266-12644,7418-2839-5973-46589-15043-16557-1334-18031,2600-1811-6639-55219-11735-16094-1234-13174,easy
1345354-889273-1241843-798627-1405875-227331-1851308-141810,50192-63945-779726-70333-415501-31910-811035-5561,21921-11474-158284-37765-66048-3832-146391-8636,20916-13080-38103-5479-43006-1206-59966-2950,3353-18246-63673-10047-7661-1252-60650-2913,3420-4565-60693-19500-20584-2266-12644-3383,2839-5973-46589-15043-16557-1334-18031-402,1811-6639-55219-11735-16094-1234-13174-773,hard
889273-1241843-798627-1405875-227331-1851308-141810-599725,63945-779726-70333-415501-31910-811035-5561-468189,11474-158284-37765-66048-3832-146391-8636-155860,13080-38103-5479-43006-1206-59966-2950-153916,18246-63673-10047-7661-1252-60650-2913-53538,4565-60693-19500-20584-2266-12644-3383-52464,5973-46589-15043-16557-1334-18031-402-34135,6639-55219-11735-16094-1234-13174-773-30796,easy
1241843-798627-1405875-227331-1851308-141810-599725-615946,779726-70333-415501-31910-811035-5561-468189-322974,158284-37765-66048-3832-146391-8636-155860-106070,38103-5479-43006-1206-59966-2950-153916-26861,63673-10047-7661-1252-60650-2913-53538-66656,60693-19500-20584-2266-12644-3383-52464-15535,46589-15043-16557-1334-18031-402-34135-5447,55219-11735-16094-1234-13174-773-30796-5024,easy
798627-1405875-227331-1851308-141810-599725-615946-658942,70333-415501-31910-811035-5561-468189-322974-139118,37765-66048-3832-146391-8636-155860-106070-16223,5479-43006-1206-59966-2950-153916-26861-59121,10047-7661-1252-60650-2913-53538-66656-5456,19500-20584-2266-12644-3383-52464-15535-7326,15043-16557-1334-18031-402-34135-5447-5145,11735-16094-1234-13174-773-30796-5024-2873,easy
1405875-227331-1851308-141810-599725-615946-658942-902529,415501-31910-811035-5561-468189-322974-139118-73658,66048-3832-146391-8636-155860-106070-16223-100702,43006-1206-59966-2950-153916-26861-59121-58218,7661-1252-60650-2913-53538-66656-5456-17826,20584-2266-12644-3383-52464-15535-7326-18195,16557-1334-18031-402-34135-5447-5145-14194,16094-1234-13174-773-30796-5024-2873-15283,easy
227331-1851308-141810-599725-615946-658942-902529-121575,31910-811035-5561-468189-322974-139118-73658-101489,3832-146391-8636-155860-106070-16223-100702-11525,1206-59966-2950-153916-26861-59121-58218-2269,1252-60650-2913-53538-66656-5456-17826-2144,2266-12644-3383-52464-15535-7326-18195-1930,1334-18031-402-34135-5447-5145-14194-1277,1234-13174-773-30796-5024-2873-15283-1089,easy
1851308-141810-599725-615946-658942-902529-121575-667607,811035-5561-468189-322974-139118-73658-101489-293636,146391-8636-155860-106070-16223-100702-11525-9558,59966-2950-153916-26861-59121-58218-2269-57779,60650-2913-53538-66656-5456-17826-2144-27455,12644-3383-52464-15535-7326-18195-1930-10737,18031-402-34135-5447-5145-14194-1277-8077,13174-773-30796-5024-2873-15283-1089-3168,easy
141810-599725-615946-658942-902529-121575-667607-1270752,5561-468189-322974-139118-73658-101489-293636-156606,8636-155860-106070-16223-100702-11525-9558-53859,2950-153916-26861-59121-58218-2269-57779-62786,2913-53538-66656-5456-17826-2144-27455-20596,3383-52464-15535-7326-18195-1930-10737-10264,402-34135-5447-5145-14194-1277-8077-4272,773-30796-5024-2873-15283-1089-3168-1845,easy
