delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
21024-17609-38959-18997-17001-14000-8196-28812,19969-29212-62460-26495-17387-14592-12629-15065,23586-12550-2428-10498-12025-7824-7342-2721,43893-6097-14553-12010-6087-1924-6827-6508,3613-2423-5887-2578-1680-6801-6177-6692,5993-3576-3680-3499-6735-5645-2090-3970,1483-1843-646-2252-5483-979-1661-762,2184-1363-1542-677-705-1699-566-2066,easy
17609-38959-18997-17001-14000-8196-28812-6706,29212-62460-26495-17387-14592-12629-15065-22540,12550-2428-10498-12025-7824-7342-2721-37171,6097-14553-12010-6087-1924-6827-6508-6824,2423-5887-2578-1680-6801-6177-6692-3192,3576-3680-3499-6735-5645-2090-3970-2815,1843-646-2252-5483-979-1661-762-1373,1363-1542-677-705-1699-566-2066-2554,easy
38959-18997-17001-14000-8196-28812-6706-8372,62460-26495-17387-14592-12629-15065-22540-22825,2428-10498-12025-7824-7342-2721-37171-6219,14553-12010-6087-1924-6827-6508-6824-3557,5887-2578-1680-6801-6177-6692-3192-1682,3680-3499-6735-5645-2090-3970-2815-1859,646-2252-5483-979-1661-762-1373-680,1542-677-705-1699-566-2066-2554-1660,easy
18997-17001-14000-8196-28812-6706-8372-30342,26495-17387-14592-12629-15065-22540-22825-21137,10498-12025-7824-7342-2721-37171-6219-12959,12010-6087-1924-6827-6508-6824-3557-11004,2578-1680-6801-6177-6692-3192-1682-7092,3499-6735-5645-2090-3970-2815-1859-5948,2252-5483-979-1661-762-1373-680-1810,677-705-1699-566-2066-2554-1660-1069,easy
17001-14000-8196-28812-6706-8372-30342-4547,17387-14592-12629-15065-22540-22825-21137-8225,12025-7824-7342-2721-37171-6219-12959-1402,6087-1924-6827-6508-6824-3557-11004-1084,1680-6801-6177-6692-3192-1682-7092-2466,6735-5645-2090-3970-2815-1859-5948-1389,5483-979-1661-762-1373-680-1810-631,705-1699-566-2066-2554-1660-1069-361,easy
14000-8196-28812-6706-8372-30342-4547-57848,14592-12629-15065-22540-22825-21137-8225-64929,7824-7342-2721-37171-6219-12959-1402-21939,1924-6827-6508-6824-3557-11004-1084-20093,6801-6177-6692-3192-1682-7092-2466-13725,5645-2090-3970-2815-1859-5948-1389-9917,979-1661-762-1373-680-1810-631-2514,1699-566-2066-2554-1660-1069-361-1505,easy
8196-28812-6706-8372-30342-4547-57848-6065,12629-15065-22540-22825-21137-8225-64929-40514,7342-2721-37171-6219-12959-1402-21939-7920,6827-6508-6824-3557-11004-1084-20093-5778,6177-6692-3192-1682-7092-2466-13725-9519,2090-3970-2815-1859-5948-1389-9917-2017,1661-762-1373-680-1810-631-2514-1136,566-2066-2554-1660-1069-361-1505-1749,easy
28812-6706-8372-30342-4547-57848-6065-10270,15065-22540-22825-21137-8225-64929-40514-12284,2721-37171-6219-12959-1402-21939-7920-26639,6508-6824-3557-11004-1084-20093-5778-5002,6692-3192-1682-7092-2466-13725-9519-4260,3970-2815-1859-5948-1389-9917-2017-3602,762-1373-680-1810-631-2514-1136-1788,2066-2554-1660-1069-361-1505-1749-2680,easy
6706-8372-30342-4547-57848-6065-10270-40987,22540-22825-21137-8225-64929-40514-12284-90810,37171-6219-12959-1402-21939-7920-26639-13971,6824-3557-11004-1084-20093-5778-5002-921,3192-1682-7092-2466-13725-9519-4260-6755,2815-1859-5948-1389-9917-2017-3602-7574,1373-680-1810-631-2514-1136-1788-652,2554-1660-1069-361-1505-1749-2680-1377,easy
8372-30342-4547-57848-6065-10270-40987-130444,22825-21137-8225-64929-40514-12284-90810-31622,6219-12959-1402-21939-7920-26639-13971-16692,3557-11004-1084-20093-5778-5002-921-4292,1682-7092-2466-13725-9519-4260-6755-8197,1859-5948-1389-9917-2017-3602-7574-2607,680-1810-631-2514-1136-1788-652-1575,1660-1069-361-1505-1749-2680-1377-1336,easy
30342-4547-57848-6065-10270-40987-130444-293141,21137-8225-64929-40514-12284-90810-31622-8226,12959-1402-21939-7920-26639-13971-16692-4242,11004-1084-20093-5778-5002-921-4292-5965,7092-2466-13725-9519-4260-6755-8197-891,5948-1389-9917-2017-3602-7574-2607-863,1810-631-2514-1136-1788-652-1575-433,1069-361-1505-1749-2680-1377-1336-812,hard
4547-57848-6065-10270-40987-130444-293141-90623,8225-64929-40514-12284-90810-31622-8226-12555,1402-21939-7920-26639-13971-16692-4242-2892,1084-20093-5778-5002-921-4292-5965-5440,2466-13725-9519-4260-6755-8197-891-907,1389-9917-2017-3602-7574-2607-863-1602,631-2514-1136-1788-652-1575-433-2096,361-1505-1749-2680-1377-1336-812-995,hard
57848-6065-10270-40987-130444-293141-90623-167570,64929-40514-12284-90810-31622-8226-12555-38351,21939-7920-26639-13971-16692-4242-2892-9500,20093-5778-5002-921-4292-5965-5440-2244,13725-9519-4260-6755-8197-891-907-1851,9917-2017-3602-7574-2607-863-1602-1425,2514-1136-1788-652-1575-433-2096-1113,1505-1749-2680-1377-1336-812-995-1462,easy
6065-10270-40987-130444-293141-90623-167570-173791,40514-12284-90810-31622-8226-12555-38351-35662,7920-26639-13971-16692-4242-2892-9500-2715,5778-5002-921-4292-5965-5440-2244-7347,9519-4260-6755-8197-891-907-1851-3245,2017-3602-7574-2607-863-1602-1425-5459,1136-1788-652-1575-433-2096-1113-1638,1749-2680-1377-1336-812-995-1462-4166,easy
10270-40987-130444-293141-90623-167570-173791-2284,12284-90810-31622-8226-12555-38351-35662-17116,26639-13971-16692-4242-2892-9500-2715-2902,5002-921-4292-5965-5440-2244-7347-2893,4260-6755-8197-891-907-1851-3245-4907,3602-7574-2607-863-1602-1425-5459-2963,1788-652-1575-433-2096-1113-1638-1848,2680-1377-1336-812-995-1462-4166-1707,easy
40987-130444-293141-90623-167570-173791-2284-74557,90810-31622-8226-12555-38351-35662-17116-41850,13971-16692-4242-2892-9500-2715-2902-1880,921-4292-5965-5440-2244-7347-2893-5356,6755-8197-891-907-1851-3245-4907-3720,7574-2607-863-1602-1425-5459-2963-2936,652-1575-433-2096-1113-1638-1848-426,1377-1336-812-995-1462-4166-1707-477,easy
130444-293141-90623-167570-173791-2284-74557-34597,31622-8226-12555-38351-35662-17116-41850-7957,16692-4242-2892-9500-2715-2902-1880-4020,4292-5965-5440-2244-7347-2893-5356-901,8197-891-907-1851-3245-4907-3720-522,2607-863-1602-1425-5459-2963-2936-376,1575-433-2096-1113-1638-1848-426-403,1336-812-995-1462-4166-1707-477-124,easy
293141-90623-167570-173791-2284-74557-34597-259029,8226-12555-38351-35662-17116-41850-7957-40140,4242-2892-9500-2715-2902-1880-4020-51342,5965-5440-2244-7347-2893-5356-901-21178,891-907-1851-3245-4907-3720-522-14231,863-1602-1425-5459-2963-2936-376-8253,433-2096-1113-1638-1848-426-403-8918,812-995-1462-4166-1707-477-124-5718,easy
90623-167570-173791-2284-74557-34597-259029-42649,12555-38351-35662-17116-41850-7957-40140-73340,2892-9500-2715-2902-1880-4020-51342-33587,5440-2244-7347-2893-5356-901-21178-15567,907-1851-3245-4907-3720-522-14231-11056,1602-1425-5459-2963-2936-376-8253-6119,2096-1113-1638-1848-426-403-8918-6181,995-1462-4166-1707-477-124-5718-3888,easy
167570-173791-2284-74557-34597-259029-42649-911210,38351-35662-17116-41850-7957-40140-73340-326724,9500-2715-2902-1880-4020-51342-33587-77204,2244-7347-2893-5356-901-21178-15567-22760,1851-3245-4907-3720-522-14231-11056-30482,1425-5459-2963-2936-376-8253-6119-21380,1113-1638-1848-426-403-8918-6181-35475,1462-4166-1707-477-124-5718-3888-15225,easy
173791-2284-74557-34597-259029-42649-911210-643289,35662-17116-41850-7957-40140-73340-326724-359406,2715-2902-1880-4020-51342-33587-77204-46279,7347-2893-5356-901-21178-15567-22760-20761,3245-4907-3720-522-14231-11056-30482-46936,5459-2963-2936-376-8253-6119-21380-22228,1638-1848-426-403-8918-6181-35475-28485,4166-1707-477-124-5718-3888-15225-11356,easy
2284-74557-34597-259029-42649-911210-643289-225161,17116-41850-7957-40140-73340-326724-359406-37365,2902-1880-4020-51342-33587-77204-46279-9283,2893-5356-901-21178-15567-22760-20761-6209,4907-3720-522-14231-11056-30482-46936-5412,2963-2936-376-8253-6119-21380-22228-2763,1848-426-403-8918-6181-35475-28485-2659,1707-477-124-5718-3888-15225-11356-2092,easy
74557-34597-259029-42649-911210-643289-225161-140110,41850-7957-40140-73340-326724-359406-37365-13593,1880-4020-51342-33587-77204-46279-9283-515,5356-901-21178-15567-22760-20761-6209-2411,3720-522-14231-11056-30482-46936-5412-804,2936-376-8253-6119-21380-22228-2763-1559,426-403-8918-6181-35475-28485-2659-654,477-124-5718-3888-15225-11356-2092-599,easy
34597-259029-42649-911210-643289-225161-140110-76647,7957-40140-73340-326724-359406-37365-13593-12094,4020-51342-33587-77204-46279-9283-515-1555,901-21178-15567-22760-20761-6209-2411-966,522-14231-11056-30482-46936-5412-804-1316,376-8253-6119-21380-22228-2763-1559-882,403-8918-6181-35475-28485-2659-654-445,124-5718-3888-15225-11356-2092-599-465,easy
259029-42649-911210-643289-225161-140110-76647-4935,40140-73340-326724-359406-37365-13593-12094-6003,51342-33587-77204-46279-9283-515-1555-4457,21178-15567-22760-20761-6209-2411-966-5478,14231-11056-30482-46936-5412-804-1316-4144,8253-6119-21380-22228-2763-1559-882-2419,8918-6181-35475-28485-2659-654-445-1202,5718-3888-15225-11356-2092-599-465-1527,easy
42649-911210-643289-225161-140110-76647-4935-70439,73340-326724-359406-37365-13593-12094-6003-2838,33587-77204-46279-9283-515-1555-4457-1432,15567-22760-20761-6209-2411-966-5478-3348,11056-30482-46936-5412-804-1316-4144-911,6119-21380-22228-2763-1559-882-2419-1329,6181-35475-28485-2659-654-445-1202-873,3888-15225-11356-2092-599-465-1527-216,easy
911210-643289-225161-140110-76647-4935-70439-365983,326724-359406-37365-13593-12094-6003-2838-15071,77204-46279-9283-515-1555-4457-1432-4702,22760-20761-6209-2411-966-5478-3348-12654,30482-46936-5412-804-1316-4144-911-9531,21380-22228-2763-1559-882-2419-1329-5777,35475-28485-2659-654-445-1202-873-5297,15225-11356-2092-599-465-1527-216-4156,easy
643289-225161-140110-76647-4935-70439-365983-130264,359406-37365-13593-12094-6003-2838-15071-108893,46279-9283-515-1555-4457-1432-4702-10793,20761-6209-2411-966-5478-3348-12654-5325,46936-5412-804-1316-4144-911-9531-8863,22228-2763-1559-882-2419-1329-5777-5063,28485-2659-654-445-1202-873-5297-3436,11356-2092-599-465-1527-216-4156-5596,easy
225161-140110-76647-4935-70439-365983-130264-51480,37365-13593-12094-6003-2838-15071-108893-7116,9283-515-1555-4457-1432-4702-10793-675,6209-2411-966-5478-3348-12654-5325-754,5412-804-1316-4144-911-9531-8863-596,2763-1559-882-2419-1329-5777-5063-735,2659-654-445-1202-873-5297-3436-1564,2092-599-465-1527-216-4156-5596-908,easy
140110-76647-4935-70439-365983-130264-51480-82566,13593-12094-6003-2838-15071-108893-7116-10492,515-1555-4457-1432-4702-10793-675-5583,2411-966-5478-3348-12654-5325-754-794,804-1316-4144-911-9531-8863-596-1096,1559-882-2419-1329-5777-5063-735-913,654-445-1202-873-5297-3436-1564-850,599-465-1527-216-4156-5596-908-483,easy
76647-4935-70439-365983-130264-51480-82566-55667,12094-6003-2838-15071-108893-7116-10492-44661,1555-4457-1432-4702-10793-675-5583-7090,966-5478-3348-12654-5325-754-794-21387,1316-4144-911-9531-8863-596-1096-4180,882-2419-1329-5777-5063-735-913-4565,445-1202-873-5297-3436-1564-850-3144,465-1527-216-4156-5596-908-483-2549,easy
4935-70439-365983-130264-51480-82566-55667-70694,6003-2838-15071-108893-7116-10492-44661-10423,4457-1432-4702-10793-675-5583-7090-1768,5478-3348-12654-5325-754-794-21387-2681,4144-911-9531-8863-596-1096-4180-587,2419-1329-5777-5063-735-913-4565-975,1202-873-5297-3436-1564-850-3144-841,1527-216-4156-5596-908-483-2549-338,easy
70439-365983-130264-51480-82566-55667-70694-65695,2838-15071-108893-7116-10492-44661-10423-23613,1432-4702-10793-675-5583-7090-1768-1989,3348-12654-5325-754-794-21387-2681-4378,911-9531-8863-596-1096-4180-587-434,1329-5777-5063-735-913-4565-975-1096,873-5297-3436-1564-850-3144-841-391,216-4156-5596-908-483-2549-338-367,easy
365983-130264-51480-82566-55667-70694-65695-34626,15071-108893-7116-10492-44661-10423-23613-15410,4702-10793-675-5583-7090-1768-1989-28719,12654-5325-754-794-21387-2681-4378-9152,9531-8863-596-1096-4180-587-434-4126,5777-5063-735-913-4565-975-1096-7313,5297-3436-1564-850-3144-841-391-3578,4156-5596-908-483-2549-338-367-1802,easy
130264-51480-82566-55667-70694-65695-34626-154551,108893-7116-10492-44661-10423-23613-15410-126451,10793-675-5583-7090-1768-1989-28719-11977,5325-754-794-21387-2681-4378-9152-2658,8863-596-1096-4180-587-434-4126-1708,5063-735-913-4565-975-1096-7313-4264,3436-1564-850-3144-841-391-3578-3215,5596-908-483-2549-338-367-1802-2175,easy
51480-82566-55667-70694-65695-34626-154551-82871,7116-10492-44661-10423-23613-15410-126451-6919,675-5583-7090-1768-1989-28719-11977-1008,754-794-21387-2681-4378-9152-2658-1665,596-1096-4180-587-434-4126-1708-1013,735-913-4565-975-1096-7313-4264-550,1564-850-3144-841-391-3578-3215-1130,908-483-2549-338-367-1802-2175-338,easy
82566-55667-70694-65695-34626-154551-82871-68237,10492-44661-10423-23613-15410-126451-6919-12375,5583-7090-1768-1989-28719-11977-1008-677,794-21387-2681-4378-9152-2658-1665-1404,1096-4180-587-434-4126-1708-1013-608,913-4565-975-1096-7313-4264-550-2485,850-3144-841-391-3578-3215-1130-733,483-2549-338-367-1802-2175-338-720,easy
55667-70694-65695-34626-154551-82871-68237-97419,44661-10423-23613-15410-126451-6919-12375-18064,7090-1768-1989-28719-11977-1008-677-2914,21387-2681-4378-9152-2658-1665-1404-1271,4180-587-434-4126-1708-1013-608-484,4565-975-1096-7313-4264-550-2485-1712,3144-841-391-3578-3215-1130-733-328,2549-338-367-1802-2175-338-720-627,easy
70694-65695-34626-154551-82871-68237-97419-29300,10423-23613-15410-126451-6919-12375-18064-26159,1768-1989-28719-11977-1008-677-2914-7515,2681-4378-9152-2658-1665-1404-1271-1066,587-434-4126-1708-1013-608-484-1167,975-1096-7313-4264-550-2485-1712-2002,841-391-3578-3215-1130-733-328-1227,338-367-1802-2175-338-720-627-914,easy
65695-34626-154551-82871-68237-97419-29300-365887,23613-15410-126451-6919-12375-18064-26159-82203,1989-28719-11977-1008-677-2914-7515-31786,4378-9152-2658-1665-1404-1271-1066-10354,434-4126-1708-1013-608-484-1167-3965,1096-7313-4264-550-2485-1712-2002-3048,391-3578-3215-1130-733-328-1227-1586,367-1802-2175-338-720-627-914-1408,easy
34626-154551-82871-68237-97419-29300-365887-219937,15410-126451-6919-12375-18064-26159-82203-29075,28719-11977-1008-677-2914-7515-31786-2847,9152-2658-1665-1404-1271-1066-10354-843,4126-1708-1013-608-484-1167-3965-750,7313-4264-550-2485-1712-2002-3048-2499,3578-3215-1130-733-328-1227-1586-1701,1802-2175-338-720-627-914-1408-735,easy
154551-82871-68237-97419-29300-365887-219937-84049,126451-6919-12375-18064-26159-82203-29075-14433,11977-1008-677-2914-7515-31786-2847-1068,2658-1665-1404-1271-1066-10354-843-664,1708-1013-608-484-1167-3965-750-2684,4264-550-2485-1712-2002-3048-2499-1229,3215-1130-733-328-1227-1586-1701-701,2175-338-720-627-914-1408-735-257,easy
82871-68237-97419-29300-365887-219937-84049-23638,6919-12375-18064-26159-82203-29075-14433-22542,1008-677-2914-7515-31786-2847-1068-4487,1665-1404-1271-1066-10354-843-664-2510,1013-608-484-1167-3965-750-2684-3159,550-2485-1712-2002-3048-2499-1229-2016,1130-733-328-1227-1586-1701-701-2211,338-720-627-914-1408-735-257-537,easy
68237-97419-29300-365887-219937-84049-23638-597519,12375-18064-26159-82203-29075-14433-22542-402497,677-2914-7515-31786-2847-1068-4487-154954,1404-1271-1066-10354-843-664-2510-63402,608-484-1167-3965-750-2684-3159-47649,2485-1712-2002-3048-2499-1229-2016-62311,733-328-1227-1586-1701-701-2211-24066,720-627-914-1408-735-257-537-27735,easy
97419-29300-365887-219937-84049-23638-597519-411008,18064-26159-82203-29075-14433-22542-402497-113378,2914-7515-31786-2847-1068-4487-154954-23388,1271-1066-10354-843-664-2510-63402-41919,484-1167-3965-750-2684-3159-47649-20853,1712-2002-3048-2499-1229-2016-62311-13999,328-1227-1586-1701-701-2211-24066-20391,627-914-1408-735-257-537-27735-15001,easy
29300-365887-219937-84049-23638-597519-411008-269020,26159-82203-29075-14433-22542-402497-113378-50870,7515-31786-2847-1068-4487-154954-23388-2755,1066-10354-843-664-2510-63402-41919-15710,1167-3965-750-2684-3159-47649-20853-4220,2002-3048-2499-1229-2016-62311-13999-6962,1227-1586-1701-701-2211-24066-20391-4182,914-1408-735-257-537-27735-15001-2488,easy
365887-219937-84049-23638-597519-411008-269020-2072448,82203-29075-14433-22542-402497-113378-50870-521879,31786-2847-1068-4487-154954-23388-2755-25441,10354-843-664-2510-63402-41919-15710-62960,3965-750-2684-3159-47649-20853-4220-61018,3048-2499-1229-2016-62311-13999-6962-80116,1586-1701-701-2211-24066-20391-4182-26151,1408-735-257-537-27735-15001-2488-20614,easy
219937-84049-23638-597519-411008-269020-2072448-59737,29075-14433-22542-402497-113378-50870-521879-35505,2847-1068-4487-154954-23388-2755-25441-11400,843-664-2510-63402-41919-15710-62960-3858,750-2684-3159-47649-20853-4220-61018-3736,2499-1229-2016-62311-13999-6962-80116-3381,1701-701-2211-24066-20391-4182-26151-1046,735-257-537-27735-15001-2488-20614-748,easy
84049-23638-597519-411008-269020-2072448-59737-64508,14433-22542-402497-113378-50870-521879-35505-37186,1068-4487-154954-23388-2755-25441-11400-5855,664-2510-63402-41919-15710-62960-3858-10517,2684-3159-47649-20853-4220-61018-3736-3104,1229-2016-62311-13999-6962-80116-3381-4505,701-2211-24066-20391-4182-26151-1046-1100,257-537-27735-15001-2488-20614-748-1220,hard
23638-597519-411008-269020-2072448-59737-64508-53146,22542-402497-113378-50870-521879-35505-37186-67155,4487-154954-23388-2755-25441-11400-5855-8902,2510-63402-41919-15710-62960-3858-10517-27162,3159-47649-20853-4220-61018-3736-3104-14378,2016-62311-13999-6962-80116-3381-4505-16933,2211-24066-20391-4182-26151-1046-1100-1158,537-27735-15001-2488-20614-748-1220-1783,hard
597519-411008-269020-2072448-59737-64508-53146-71599,402497-113378-50870-521879-35505-37186-67155-87230,154954-23388-2755-25441-11400-5855-8902-57370,63402-41919-15710-62960-3858-10517-27162-13255,47649-20853-4220-61018-3736-3104-14378-14250,62311-13999-6962-80116-3381-4505-16933-6476,24066-20391-4182-26151-1046-1100-1158-4574,27735-15001-2488-20614-748-1220-1783-2021,easy
411008-269020-2072448-59737-64508-53146-71599-152272,113378-50870-521879-35505-37186-67155-87230-42966,23388-2755-25441-11400-5855-8902-57370-2975,41919-15710-62960-3858-10517-27162-13255-6783,20853-4220-61018-3736-3104-14378-14250-1605,13999-6962-80116-3381-4505-16933-6476-2567,20391-4182-26151-1046-1100-1158-4574-1704,15001-2488-20614-748-1220-1783-2021-527,easy
269020-2072448-59737-64508-53146-71599-152272-78855,50870-521879-35505-37186-67155-87230-42966-23322,2755-25441-11400-5855-8902-57370-2975-1689,15710-62960-3858-10517-27162-13255-6783-6077,4220-61018-3736-3104-14378-14250-1605-7996,6962-80116-3381-4505-16933-6476-2567-3942,4182-26151-1046-1100-1158-4574-1704-755,2488-20614-748-1220-1783-2021-527-362,easy
2072448-59737-64508-53146-71599-152272-78855-215951,521879-35505-37186-67155-87230-42966-23322-241994,25441-11400-5855-8902-57370-2975-1689-5895,62960-3858-10517-27162-13255-6783-6077-39543,61018-3736-3104-14378-14250-1605-7996-8699,80116-3381-4505-16933-6476-2567-3942-9589,26151-1046-1100-1158-4574-1704-755-4767,20614-748-1220-1783-2021-527-362-1861,easy
59737-64508-53146-71599-152272-78855-215951-244261,35505-37186-67155-87230-42966-23322-241994-30046,11400-5855-8902-57370-2975-1689-5895-22057,3858-10517-27162-13255-6783-6077-39543-37885,3736-3104-14378-14250-1605-7996-8699-9234,3381-4505-16933-6476-2567-3942-9589-11363,1046-1100-1158-4574-1704-755-4767-2860,748-1220-1783-2021-527-362-1861-4246,easy
64508-53146-71599-152272-78855-215951-244261-46140,37186-67155-87230-42966-23322-241994-30046-19755,5855-8902-57370-2975-1689-5895-22057-24540,10517-27162-13255-6783-6077-39543-37885-3290,3104-14378-14250-1605-7996-8699-9234-7532,4505-16933-6476-2567-3942-9589-11363-2671,1100-1158-4574-1704-755-4767-2860-1678,1220-1783-2021-527-362-1861-4246-558,easy
53146-71599-152272-78855-215951-244261-46140-1807090,67155-87230-42966-23322-241994-30046-19755-92816,8902-57370-2975-1689-5895-22057-24540-15886,27162-13255-6783-6077-39543-37885-3290-10147,14378-14250-1605-7996-8699-9234-7532-15837,16933-6476-2567-3942-9589-11363-2671-11889,1158-4574-1704-755-4767-2860-1678-7214,1783-2021-527-362-1861-4246-558-1573,easy
71599-152272-78855-215951-244261-46140-1807090-89078,87230-42966-23322-241994-30046-19755-92816-43188,57370-2975-1689-5895-22057-24540-15886-9350,13255-6783-6077-39543-37885-3290-10147-3997,14250-1605-7996-8699-9234-7532-15837-1934,6476-2567-3942-9589-11363-2671-11889-2844,4574-1704-755-4767-2860-1678-7214-980,2021-527-362-1861-4246-558-1573-1434,easy
152272-78855-215951-244261-46140-1807090-89078-309202,42966-23322-241994-30046-19755-92816-43188-101248,2975-1689-5895-22057-24540-15886-9350-56252,6783-6077-39543-37885-3290-10147-3997-25825,1605-7996-8699-9234-7532-15837-1934-5282,2567-3942-9589-11363-2671-11889-2844-7803,1704-755-4767-2860-1678-7214-980-3020,527-362-1861-4246-558-1573-1434-4153,easy
78855-215951-244261-46140-1807090-89078-309202-221101,23322-241994-30046-19755-92816-43188-101248-138069,1689-5895-22057-24540-15886-9350-56252-26738,6077-39543-37885-3290-10147-3997-25825-4556,7996-8699-9234-7532-15837-1934-5282-20492,3942-9589-11363-2671-11889-2844-7803-21130,755-4767-2860-1678-7214-980-3020-3554,362-1861-4246-558-1573-1434-4153-4420,easy
215951-244261-46140-1807090-89078-309202-221101-117049,241994-30046-19755-92816-43188-101248-138069-95049,5895-22057-24540-15886-9350-56252-26738-71966,39543-37885-3290-10147-3997-25825-4556-16466,8699-9234-7532-15837-1934-5282-20492-19742,9589-11363-2671-11889-2844-7803-21130-19491,4767-2860-1678-7214-980-3020-3554-6563,1861-4246-558-1573-1434-4153-4420-4721,easy
244261-46140-1807090-89078-309202-221101-117049-86809,30046-19755-92816-43188-101248-138069-95049-55014,22057-24540-15886-9350-56252-26738-71966-11553,37885-3290-10147-3997-25825-4556-16466-15061,9234-7532-15837-1934-5282-20492-19742-10832,11363-2671-11889-2844-7803-21130-19491-9063,2860-1678-7214-980-3020-3554-6563-8196,4246-558-1573-1434-4153-4420-4721-2696,easy
46140-1807090-89078-309202-221101-117049-86809-19196,19755-92816-43188-101248-138069-95049-55014-57732,24540-15886-9350-56252-26738-71966-11553-17454,3290-10147-3997-25825-4556-16466-15061-11352,7532-15837-1934-5282-20492-19742-10832-9259,2671-11889-2844-7803-21130-19491-9063-22862,1678-7214-980-3020-3554-6563-8196-9127,558-1573-1434-4153-4420-4721-2696-1725,easy
1807090-89078-309202-221101-117049-86809-19196-860927,92816-43188-101248-138069-95049-55014-57732-507279,15886-9350-56252-26738-71966-11553-17454-117281,10147-3997-25825-4556-16466-15061-11352-95606,15837-1934-5282-20492-19742-10832-9259-88453,11889-2844-7803-21130-19491-9063-22862-34436,7214-980-3020-3554-6563-8196-9127-13962,1573-1434-4153-4420-4721-2696-1725-11494,easy
89078-309202-221101-117049-86809-19196-860927-71548,43188-101248-138069-95049-55014-57732-507279-48332,9350-56252-26738-71966-11553-17454-117281-1417,3997-25825-4556-16466-15061-11352-95606-4447,1934-5282-20492-19742-10832-9259-88453-4727,2844-7803-21130-19491-9063-22862-34436-3488,980-3020-3554-6563-8196-9127-13962-4591,1434-4153-4420-4721-2696-1725-11494-2085,easy
309202-221101-117049-86809-19196-860927-71548-103537,101248-138069-95049-55014-57732-507279-48332-29063,56252-26738-71966-11553-17454-117281-1417-5229,25825-4556-16466-15061-11352-95606-4447-1778,5282-20492-19742-10832-9259-88453-4727-6467,7803-21130-19491-9063-22862-34436-3488-5785,3020-3554-6563-8196-9127-13962-4591-1461,4153-4420-4721-2696-1725-11494-2085-1509,easy
221101-117049-86809-19196-860927-71548-103537-92398,138069-95049-55014-57732-507279-48332-29063-22216,26738-71966-11553-17454-117281-1417-5229-21043,4556-16466-15061-11352-95606-4447-1778-23910,20492-19742-10832-9259-88453-4727-6467-6664,21130-19491-9063-22862-34436-3488-5785-13119,3554-6563-8196-9127-13962-4591-1461-1498,4420-4721-2696-1725-11494-2085-1509-7528,easy
117049-86809-19196-860927-71548-103537-92398-14158,95049-55014-57732-507279-48332-29063-22216-15907,71966-11553-17454-117281-1417-5229-21043-12839,16466-15061-11352-95606-4447-1778-23910-6585,19742-10832-9259-88453-4727-6467-6664-6943,19491-9063-22862-34436-3488-5785-13119-2141,6563-8196-9127-13962-4591-1461-1498-606,4721-2696-1725-11494-2085-1509-7528-1051,easy
86809-19196-860927-71548-103537-92398-14158-1425559,55014-57732-507279-48332-29063-22216-15907-385799,11553-17454-117281-1417-5229-21043-12839-48852,15061-11352-95606-4447-1778-23910-6585-5596,10832-9259-88453-4727-6467-6664-6943-10318,9063-22862-34436-3488-5785-13119-2141-3187,8196-9127-13962-4591-1461-1498-606-6721,2696-1725-11494-2085-1509-7528-1051-3540,easy
19196-860927-71548-103537-92398-14158-1425559-346693,57732-507279-48332-29063-22216-15907-385799-38698,17454-117281-1417-5229-21043-12839-48852-10915,11352-95606-4447-1778-23910-6585-5596-10067,9259-88453-4727-6467-6664-6943-10318-2002,22862-34436-3488-5785-13119-2141-3187-1787,9127-13962-4591-1461-1498-606-6721-983,1725-11494-2085-1509-7528-1051-3540-791,easy
860927-71548-103537-92398-14158-1425559-346693-182944,507279-48332-29063-22216-15907-385799-38698-60465,117281-1417-5229-21043-12839-48852-10915-6907,95606-4447-1778-23910-6585-5596-10067-3220,88453-4727-6467-6664-6943-10318-2002-2164,34436-3488-5785-13119-2141-3187-1787-4221,13962-4591-1461-1498-606-6721-983-3047,11494-2085-1509-7528-1051-3540-791-1034,easy
71548-103537-92398-14158-1425559-346693-182944-47397,48332-29063-22216-15907-385799-38698-60465-15053,1417-5229-21043-12839-48852-10915-6907-2077,4447-1778-23910-6585-5596-10067-3220-2409,4727-6467-6664-6943-10318-2002-2164-1593,3488-5785-13119-2141-3187-1787-4221-1061,4591-1461-1498-606-6721-983-3047-930,2085-1509-7528-1051-3540-791-1034-687,easy
103537-92398-14158-1425559-346693-182944-47397-376151,29063-22216-15907-385799-38698-60465-15053-92448,5229-21043-12839-48852-10915-6907-2077-32572,1778-23910-6585-5596-10067-3220-2409-20040,6467-6664-6943-10318-2002-2164-1593-27547,5785-13119-2141-3187-1787-4221-1061-6161,1461-1498-606-6721-983-3047-930-3942,1509-7528-1051-3540-791-1034-687-9361,easy
92398-14158-1425559-346693-182944-47397-376151-39137,22216-15907-385799-38698-60465-15053-92448-34266,21043-12839-48852-10915-6907-2077-32572-13323,23910-6585-5596-10067-3220-2409-20040-5515,6664-6943-10318-2002-2164-1593-27547-8158,13119-2141-3187-1787-4221-1061-6161-8496,1498-606-6721-983-3047-930-3942-3926,7528-1051-3540-791-1034-687-9361-3218,easy
