delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
80230-611166-353943-8965-7031-22355-11184-29427,22871-268493-132670-7383-7026-11257-26003-32584,2457-26653-21175-1133-8461-4492-7668-6246,14274-34139-35110-2588-13735-9651-10030-22185,5849-11702-18898-3310-8818-12643-8264-9622,13334-65045-7530-2463-10215-6398-4215-6940,7729-32605-2495-1526-2324-3096-9274-1789,2510-9747-4157-1069-1167-644-1501-4074,easy
611166-353943-8965-7031-22355-11184-29427-62022,268493-132670-7383-7026-11257-26003-32584-30938,26653-21175-1133-8461-4492-7668-6246-2783,34139-35110-2588-13735-9651-10030-22185-1753,11702-18898-3310-8818-12643-8264-9622-5008,65045-7530-2463-10215-6398-4215-6940-3146,32605-2495-1526-2324-3096-9274-1789-1707,9747-4157-1069-1167-644-1501-4074-1687,easy
353943-8965-7031-22355-11184-29427-62022-468249,132670-7383-7026-11257-26003-32584-30938-57905,21175-1133-8461-4492-7668-6246-2783-22706,35110-2588-13735-9651-10030-22185-1753-8318,18898-3310-8818-12643-8264-9622-5008-11207,7530-2463-10215-6398-4215-6940-3146-5456,2495-1526-2324-3096-9274-1789-1707-7995,4157-1069-1167-644-1501-4074-1687-6831,easy
8965-7031-22355-11184-29427-62022-468249-11681,7383-7026-11257-26003-32584-30938-57905-13762,1133-8461-4492-7668-6246-2783-22706-4303,2588-13735-9651-10030-22185-1753-8318-13777,3310-8818-12643-8264-9622-5008-11207-12353,2463-10215-6398-4215-6940-3146-5456-10537,1526-2324-3096-9274-1789-1707-7995-6588,1069-1167-644-1501-4074-1687-6831-6556,easy
7031-22355-11184-29427-62022-468249-11681-97300,7026-11257-26003-32584-30938-57905-13762-50552,8461-4492-7668-6246-2783-22706-4303-19244,13735-9651-10030-22185-1753-8318-13777-13139,8818-12643-8264-9622-5008-11207-12353-7362,10215-6398-4215-6940-3146-5456-10537-15623,2324-3096-9274-1789-1707-7995-6588-4035,1167-644-1501-4074-1687-6831-6556-4631,easy
22355-11184-29427-62022-468249-11681-97300-299449,11257-26003-32584-30938-57905-13762-50552-34721,4492-7668-6246-2783-22706-4303-19244-9320,9651-10030-22185-1753-8318-13777-13139-11457,12643-8264-9622-5008-11207-12353-7362-10576,6398-4215-6940-3146-5456-10537-15623-8862,3096-9274-1789-1707-7995-6588-4035-3367,644-1501-4074-1687-6831-6556-4631-1402,easy
11184-29427-62022-468249-11681-97300-299449-39521,26003-32584-30938-57905-13762-50552-34721-4384,7668-6246-2783-22706-4303-19244-9320-6681,10030-22185-1753-8318-13777-13139-11457-8180,8264-9622-5008-11207-12353-7362-10576-7704,4215-6940-3146-5456-10537-15623-8862-3159,9274-1789-1707-7995-6588-4035-3367-557,1501-4074-1687-6831-6556-4631-1402-764,easy
29427-62022-468249-11681-97300-299449-39521-11178,32584-30938-57905-13762-50552-34721-4384-8114,6246-2783-22706-4303-19244-9320-6681-7462,22185-1753-8318-13777-13139-11457-8180-9398,9622-5008-11207-12353-7362-10576-7704-3357,6940-3146-5456-10537-15623-8862-3159-6031,1789-1707-7995-6588-4035-3367-557-1512,4074-1687-6831-6556-4631-1402-764-4772,easy
62022-468249-11681-97300-299449-39521-11178-49504,30938-57905-13762-50552-34721-4384-8114-43316,2783-22706-4303-19244-9320-6681-7462-7229,1753-8318-13777-13139-11457-8180-9398-12455,5008-11207-12353-7362-10576-7704-3357-2458,3146-5456-10537-15623-8862-3159-6031-5119,1707-7995-6588-4035-3367-557-1512-1424,1687-6831-6556-4631-1402-764-4772-1150,hard
468249-11681-97300-299449-39521-11178-49504-13047,57905-13762-50552-34721-4384-8114-43316-25805,22706-4303-19244-9320-6681-7462-7229-6929,8318-13777-13139-11457-8180-9398-12455-5469,11207-12353-7362-10576-7704-3357-2458-3782,5456-10537-15623-8862-3159-6031-5119-3831,7995-6588-4035-3367-557-1512-1424-3121,6831-6556-4631-1402-764-4772-1150-2147,easy
11681-97300-299449-39521-11178-49504-13047-27941,13762-50552-34721-4384-8114-43316-25805-34283,4303-19244-9320-6681-7462-7229-6929-3736,13777-13139-11457-8180-9398-12455-5469-3007,12353-7362-10576-7704-3357-2458-3782-2246,10537-15623-8862-3159-6031-5119-3831-3852,6588-4035-3367-557-1512-1424-3121-3182,6556-4631-1402-764-4772-1150-2147-1677,easy
97300-299449-39521-11178-49504-13047-27941-12634,50552-34721-4384-8114-43316-25805-34283-21015,19244-9320-6681-7462-7229-6929-3736-3297,13139-11457-8180-9398-12455-5469-3007-4828,7362-10576-7704-3357-2458-3782-2246-6096,15623-8862-3159-6031-5119-3831-3852-3881,4035-3367-557-1512-1424-3121-3182-2032,4631-1402-764-4772-1150-2147-1677-462,hard
299449-39521-11178-49504-13047-27941-12634-351511,34721-4384-8114-43316-25805-34283-21015-353056,9320-6681-7462-7229-6929-3736-3297-109673,11457-8180-9398-12455-5469-3007-4828-151871,10576-7704-3357-2458-3782-2246-6096-44106,8862-3159-6031-5119-3831-3852-3881-36348,3367-557-1512-1424-3121-3182-2032-30301,1402-764-4772-1150-2147-1677-462-24970,hard
39521-11178-49504-13047-27941-12634-351511-1489816,4384-8114-43316-25805-34283-21015-353056-371342,6681-7462-7229-6929-3736-3297-109673-5008,8180-9398-12455-5469-3007-4828-151871-43128,7704-3357-2458-3782-2246-6096-44106-21114,3159-6031-5119-3831-3852-3881-36348-54023,557-1512-1424-3121-3182-2032-30301-87524,764-4772-1150-2147-1677-462-24970-21624,easy
11178-49504-13047-27941-12634-351511-1489816-1114870,8114-43316-25805-34283-21015-353056-371342-352443,7462-7229-6929-3736-3297-109673-5008-90871,9398-12455-5469-3007-4828-151871-43128-19767,3357-2458-3782-2246-6096-44106-21114-43495,6031-5119-3831-3852-3881-36348-54023-157054,1512-1424-3121-3182-2032-30301-87524-34737,4772-1150-2147-1677-462-24970-21624-28090,easy
49504-13047-27941-12634-351511-1489816-1114870-149269,43316-25805-34283-21015-353056-371342-352443-38706,7229-6929-3736-3297-109673-5008-90871-5007,12455-5469-3007-4828-151871-43128-19767-16077,2458-3782-2246-6096-44106-21114-43495-6277,5119-3831-3852-3881-36348-54023-157054-15541,1424-3121-3182-2032-30301-87524-34737-18995,1150-2147-1677-462-24970-21624-28090-5987,easy
13047-27941-12634-351511-1489816-1114870-149269-314565,25805-34283-21015-353056-371342-352443-38706-94230,6929-3736-3297-109673-5008-90871-5007-6757,5469-3007-4828-151871-43128-19767-16077-14117,3782-2246-6096-44106-21114-43495-6277-4905,3831-3852-3881-36348-54023-157054-15541-11300,3121-3182-2032-30301-87524-34737-18995-9111,2147-1677-462-24970-21624-28090-5987-6671,easy
27941-12634-351511-1489816-1114870-149269-314565-12592,34283-21015-353056-371342-352443-38706-94230-14993,3736-3297-109673-5008-90871-5007-6757-1569,3007-4828-151871-43128-19767-16077-14117-5339,2246-6096-44106-21114-43495-6277-4905-7159,3852-3881-36348-54023-157054-15541-11300-90095,3182-2032-30301-87524-34737-18995-9111-32725,1677-462-24970-21624-28090-5987-6671-28257,easy
12634-351511-1489816-1114870-149269-314565-12592-9083,21015-353056-371342-352443-38706-94230-14993-15497,3297-109673-5008-90871-5007-6757-1569-3424,4828-151871-43128-19767-16077-14117-5339-1210,6096-44106-21114-43495-6277-4905-7159-26824,3881-36348-54023-157054-15541-11300-90095-36676,2032-30301-87524-34737-18995-9111-32725-19302,462-24970-21624-28090-5987-6671-28257-13904,easy
351511-1489816-1114870-149269-314565-12592-9083-36355,353056-371342-352443-38706-94230-14993-15497-9605,109673-5008-90871-5007-6757-1569-3424-17887,151871-43128-19767-16077-14117-5339-1210-11584,44106-21114-43495-6277-4905-7159-26824-8898,36348-54023-157054-15541-11300-90095-36676-66069,30301-87524-34737-18995-9111-32725-19302-33833,24970-21624-28090-5987-6671-28257-13904-13226,easy
1489816-1114870-149269-314565-12592-9083-36355-91413,371342-352443-38706-94230-14993-15497-9605-13948,5008-90871-5007-6757-1569-3424-17887-2838,43128-19767-16077-14117-5339-1210-11584-3801,21114-43495-6277-4905-7159-26824-8898-4903,54023-157054-15541-11300-90095-36676-66069-5892,87524-34737-18995-9111-32725-19302-33833-7429,21624-28090-5987-6671-28257-13904-13226-5461,easy
1114870-149269-314565-12592-9083-36355-91413-413820,352443-38706-94230-14993-15497-9605-13948-120546,90871-5007-6757-1569-3424-17887-2838-20325,19767-16077-14117-5339-1210-11584-3801-9479,43495-6277-4905-7159-26824-8898-4903-13021,157054-15541-11300-90095-36676-66069-5892-30471,34737-18995-9111-32725-19302-33833-7429-25102,28090-5987-6671-28257-13904-13226-5461-11876,easy
149269-314565-12592-9083-36355-91413-413820-28695,38706-94230-14993-15497-9605-13948-120546-15962,5007-6757-1569-3424-17887-2838-20325-13146,16077-14117-5339-1210-11584-3801-9479-5856,6277-4905-7159-26824-8898-4903-13021-6659,15541-11300-90095-36676-66069-5892-30471-9936,18995-9111-32725-19302-33833-7429-25102-5869,5987-6671-28257-13904-13226-5461-11876-7845,easy
314565-12592-9083-36355-91413-413820-28695-944170,94230-14993-15497-9605-13948-120546-15962-136343,6757-1569-3424-17887-2838-20325-13146-41021,14117-5339-1210-11584-3801-9479-5856-4551,4905-7159-26824-8898-4903-13021-6659-12385,11300-90095-36676-66069-5892-30471-9936-19819,9111-32725-19302-33833-7429-25102-5869-11172,6671-28257-13904-13226-5461-11876-7845-7653,easy
12592-9083-36355-91413-413820-28695-944170-471235,14993-15497-9605-13948-120546-15962-136343-15708,1569-3424-17887-2838-20325-13146-41021-8222,5339-1210-11584-3801-9479-5856-4551-23395,7159-26824-8898-4903-13021-6659-12385-22645,90095-36676-66069-5892-30471-9936-19819-21602,32725-19302-33833-7429-25102-5869-11172-15825,28257-13904-13226-5461-11876-7845-7653-10231,easy
9083-36355-91413-413820-28695-944170-471235-92506,15497-9605-13948-120546-15962-136343-15708-28191,3424-17887-2838-20325-13146-41021-8222-4406,1210-11584-3801-9479-5856-4551-23395-2179,26824-8898-4903-13021-6659-12385-22645-4654,36676-66069-5892-30471-9936-19819-21602-5872,19302-33833-7429-25102-5869-11172-15825-6547,13904-13226-5461-11876-7845-7653-10231-5998,easy
36355-91413-413820-28695-944170-471235-92506-103863,9605-13948-120546-15962-136343-15708-28191-15461,17887-2838-20325-13146-41021-8222-4406-4011,11584-3801-9479-5856-4551-23395-2179-3217,8898-4903-13021-6659-12385-22645-4654-4209,66069-5892-30471-9936-19819-21602-5872-18441,33833-7429-25102-5869-11172-15825-6547-5942,13226-5461-11876-7845-7653-10231-5998-2385,easy
91413-413820-28695-944170-471235-92506-103863-88798,13948-120546-15962-136343-15708-28191-15461-32355,2838-20325-13146-41021-8222-4406-4011-3422,3801-9479-5856-4551-23395-2179-3217-1525,4903-13021-6659-12385-22645-4654-4209-2000,5892-30471-9936-19819-21602-5872-18441-11839,7429-25102-5869-11172-15825-6547-5942-4906,5461-11876-7845-7653-10231-5998-2385-2579,easy
413820-28695-944170-471235-92506-103863-88798-17938,120546-15962-136343-15708-28191-15461-32355-8434,20325-13146-41021-8222-4406-4011-3422-3151,9479-5856-4551-23395-2179-3217-1525-5205,13021-6659-12385-22645-4654-4209-2000-3374,30471-9936-19819-21602-5872-18441-11839-4298,25102-5869-11172-15825-6547-5942-4906-5349,11876-7845-7653-10231-5998-2385-2579-2373,easy
28695-944170-471235-92506-103863-88798-17938-5842,15962-136343-15708-28191-15461-32355-8434-35221,13146-41021-8222-4406-4011-3422-3151-10702,5856-4551-23395-2179-3217-1525-5205-23461,6659-12385-22645-4654-4209-2000-3374-17267,9936-19819-21602-5872-18441-11839-4298-33828,5869-11172-15825-6547-5942-4906-5349-20434,7845-7653-10231-5998-2385-2579-2373-3959,hard
944170-471235-92506-103863-88798-17938-5842-127265,136343-15708-28191-15461-32355-8434-35221-11952,41021-8222-4406-4011-3422-3151-10702-2862,4551-23395-2179-3217-1525-5205-23461-1579,12385-22645-4654-4209-2000-3374-17267-3291,19819-21602-5872-18441-11839-4298-33828-6098,11172-15825-6547-5942-4906-5349-20434-6975,7653-10231-5998-2385-2579-2373-3959-1313,hard
471235-92506-103863-88798-17938-5842-127265-43211,15708-28191-15461-32355-8434-35221-11952-27169,8222-4406-4011-3422-3151-10702-2862-8254,23395-2179-3217-1525-5205-23461-1579-6066,22645-4654-4209-2000-3374-17267-3291-7713,21602-5872-18441-11839-4298-33828-6098-38834,15825-6547-5942-4906-5349-20434-6975-14126,10231-5998-2385-2579-2373-3959-1313-16820,hard
92506-103863-88798-17938-5842-127265-43211-117298,28191-15461-32355-8434-35221-11952-27169-98628,4406-4011-3422-3151-10702-2862-8254-5068,2179-3217-1525-5205-23461-1579-6066-3183,4654-4209-2000-3374-17267-3291-7713-7574,5872-18441-11839-4298-33828-6098-38834-12553,6547-5942-4906-5349-20434-6975-14126-7593,5998-2385-2579-2373-3959-1313-16820-9160,easy
103863-88798-17938-5842-127265-43211-117298-686842,15461-32355-8434-35221-11952-27169-98628-54468,4011-3422-3151-10702-2862-8254-5068-13645,3217-1525-5205-23461-1579-6066-3183-3840,4209-2000-3374-17267-3291-7713-7574-1562,18441-11839-4298-33828-6098-38834-12553-38749,5942-4906-5349-20434-6975-14126-7593-37356,2385-2579-2373-3959-1313-16820-9160-17712,easy
88798-17938-5842-127265-43211-117298-686842-196022,32355-8434-35221-11952-27169-98628-54468-56363,3422-3151-10702-2862-8254-5068-13645-11257,1525-5205-23461-1579-6066-3183-3840-1840,2000-3374-17267-3291-7713-7574-1562-6354,11839-4298-33828-6098-38834-12553-38749-21407,4906-5349-20434-6975-14126-7593-37356-7764,2579-2373-3959-1313-16820-9160-17712-6631,easy
17938-5842-127265-43211-117298-686842-196022-3841192,8434-35221-11952-27169-98628-54468-56363-97813,3151-10702-2862-8254-5068-13645-11257-8868,5205-23461-1579-6066-3183-3840-1840-42418,3374-17267-3291-7713-7574-1562-6354-45038,4298-33828-6098-38834-12553-38749-21407-40191,5349-20434-6975-14126-7593-37356-7764-30298,2373-3959-1313-16820-9160-17712-6631-10969,easy
5842-127265-43211-117298-686842-196022-3841192-1719506,35221-11952-27169-98628-54468-56363-97813-15853,10702-2862-8254-5068-13645-11257-8868-17135,23461-1579-6066-3183-3840-1840-42418-23096,17267-3291-7713-7574-1562-6354-45038-24856,33828-6098-38834-12553-38749-21407-40191-29779,20434-6975-14126-7593-37356-7764-30298-13094,3959-1313-16820-9160-17712-6631-10969-12607,easy
127265-43211-117298-686842-196022-3841192-1719506-28823,11952-27169-98628-54468-56363-97813-15853-28695,2862-8254-5068-13645-11257-8868-17135-4508,1579-6066-3183-3840-1840-42418-23096-4548,3291-7713-7574-1562-6354-45038-24856-11473,6098-38834-12553-38749-21407-40191-29779-24000,6975-14126-7593-37356-7764-30298-13094-13745,1313-16820-9160-17712-6631-10969-12607-8998,easy
43211-117298-686842-196022-3841192-1719506-28823-13422,27169-98628-54468-56363-97813-15853-28695-8609,8254-5068-13645-11257-8868-17135-4508-13975,6066-3183-3840-1840-42418-23096-4548-4339,7713-7574-1562-6354-45038-24856-11473-14969,38834-12553-38749-21407-40191-29779-24000-34726,14126-7593-37356-7764-30298-13094-13745-9678,16820-9160-17712-6631-10969-12607-8998-4171,hard
117298-686842-196022-3841192-1719506-28823-13422-3751,98628-54468-56363-97813-15853-28695-8609-10649,5068-13645-11257-8868-17135-4508-13975-1576,3183-3840-1840-42418-23096-4548-4339-4595,7574-1562-6354-45038-24856-11473-14969-15104,12553-38749-21407-40191-29779-24000-34726-9209,7593-37356-7764-30298-13094-13745-9678-6696,9160-17712-6631-10969-12607-8998-4171-7727,hard
686842-196022-3841192-1719506-28823-13422-3751-5597,54468-56363-97813-15853-28695-8609-10649-22338,13645-11257-8868-17135-4508-13975-1576-3125,3840-1840-42418-23096-4548-4339-4595-9853,1562-6354-45038-24856-11473-14969-15104-3049,38749-21407-40191-29779-24000-34726-9209-17831,37356-7764-30298-13094-13745-9678-6696-4489,17712-6631-10969-12607-8998-4171-7727-7509,easy
196022-3841192-1719506-28823-13422-3751-5597-6143,56363-97813-15853-28695-8609-10649-22338-12430,11257-8868-17135-4508-13975-1576-3125-18944,1840-42418-23096-4548-4339-4595-9853-2978,6354-45038-24856-11473-14969-15104-3049-24634,21407-40191-29779-24000-34726-9209-17831-41318,7764-30298-13094-13745-9678-6696-4489-5941,6631-10969-12607-8998-4171-7727-7509-6461,easy
3841192-1719506-28823-13422-3751-5597-6143-186277,97813-15853-28695-8609-10649-22338-12430-13216,8868-17135-4508-13975-1576-3125-18944-6834,42418-23096-4548-4339-4595-9853-2978-4472,45038-24856-11473-14969-15104-3049-24634-1031,40191-29779-24000-34726-9209-17831-41318-1341,30298-13094-13745-9678-6696-4489-5941-745,10969-12607-8998-4171-7727-7509-6461-1310,hard
1719506-28823-13422-3751-5597-6143-186277-24376,15853-28695-8609-10649-22338-12430-13216-38488,17135-4508-13975-1576-3125-18944-6834-9312,23096-4548-4339-4595-9853-2978-4472-30330,24856-11473-14969-15104-3049-24634-1031-8302,29779-24000-34726-9209-17831-41318-1341-10839,13094-13745-9678-6696-4489-5941-745-8982,12607-8998-4171-7727-7509-6461-1310-4604,easy
28823-13422-3751-5597-6143-186277-24376-54966,28695-8609-10649-22338-12430-13216-38488-71865,4508-13975-1576-3125-18944-6834-9312-2995,4548-4339-4595-9853-2978-4472-30330-10089,11473-14969-15104-3049-24634-1031-8302-9552,24000-34726-9209-17831-41318-1341-10839-5758,13745-9678-6696-4489-5941-745-8982-5414,8998-4171-7727-7509-6461-1310-4604-6190,hard
13422-3751-5597-6143-186277-24376-54966-37093,8609-10649-22338-12430-13216-38488-71865-20165,13975-1576-3125-18944-6834-9312-2995-10968,4339-4595-9853-2978-4472-30330-10089-10690,14969-15104-3049-24634-1031-8302-9552-8149,34726-9209-17831-41318-1341-10839-5758-5327,9678-6696-4489-5941-745-8982-5414-5477,4171-7727-7509-6461-1310-4604-6190-4326,easy
3751-5597-6143-186277-24376-54966-37093-366376,10649-22338-12430-13216-38488-71865-20165-346389,1576-3125-18944-6834-9312-2995-10968-183064,4595-9853-2978-4472-30330-10089-10690-85744,15104-3049-24634-1031-8302-9552-8149-31093,9209-17831-41318-1341-10839-5758-5327-17285,6696-4489-5941-745-8982-5414-5477-46872,7727-7509-6461-1310-4604-6190-4326-19220,easy
5597-6143-186277-24376-54966-37093-366376-11560,22338-12430-13216-38488-71865-20165-346389-16868,3125-18944-6834-9312-2995-10968-183064-8691,9853-2978-4472-30330-10089-10690-85744-3573,3049-24634-1031-8302-9552-8149-31093-3432,17831-41318-1341-10839-5758-5327-17285-7284,4489-5941-745-8982-5414-5477-46872-3262,7509-6461-1310-4604-6190-4326-19220-1088,easy
6143-186277-24376-54966-37093-366376-11560-4209,12430-13216-38488-71865-20165-346389-16868-5441,18944-6834-9312-2995-10968-183064-8691-9894,2978-4472-30330-10089-10690-85744-3573-13588,24634-1031-8302-9552-8149-31093-3432-21787,41318-1341-10839-5758-5327-17285-7284-12167,5941-745-8982-5414-5477-46872-3262-7046,6461-1310-4604-6190-4326-19220-1088-5198,easy
186277-24376-54966-37093-366376-11560-4209-51460,13216-38488-71865-20165-346389-16868-5441-31014,6834-9312-2995-10968-183064-8691-9894-8788,4472-30330-10089-10690-85744-3573-13588-34361,1031-8302-9552-8149-31093-3432-21787-14386,1341-10839-5758-5327-17285-7284-12167-7997,745-8982-5414-5477-46872-3262-7046-6556,1310-4604-6190-4326-19220-1088-5198-2474,easy
24376-54966-37093-366376-11560-4209-51460-59735,38488-71865-20165-346389-16868-5441-31014-20448,9312-2995-10968-183064-8691-9894-8788-3379,30330-10089-10690-85744-3573-13588-34361-1628,8302-9552-8149-31093-3432-21787-14386-4957,10839-5758-5327-17285-7284-12167-7997-3182,8982-5414-5477-46872-3262-7046-6556-1738,4604-6190-4326-19220-1088-5198-2474-1653,easy
54966-37093-366376-11560-4209-51460-59735-34245,71865-20165-346389-16868-5441-31014-20448-25522,2995-10968-183064-8691-9894-8788-3379-10826,10089-10690-85744-3573-13588-34361-1628-9410,9552-8149-31093-3432-21787-14386-4957-20995,5758-5327-17285-7284-12167-7997-3182-12408,5414-5477-46872-3262-7046-6556-1738-4811,6190-4326-19220-1088-5198-2474-1653-5164,easy
37093-366376-11560-4209-51460-59735-34245-28583,20165-346389-16868-5441-31014-20448-25522-43458,10968-183064-8691-9894-8788-3379-10826-18425,10690-85744-3573-13588-34361-1628-9410-32572,8149-31093-3432-21787-14386-4957-20995-9548,5327-17285-7284-12167-7997-3182-12408-18432,5477-46872-3262-7046-6556-1738-4811-7197,4326-19220-1088-5198-2474-1653-5164-4093,easy
366376-11560-4209-51460-59735-34245-28583-60350,346389-16868-5441-31014-20448-25522-43458-16789,183064-8691-9894-8788-3379-10826-18425-9826,85744-3573-13588-34361-1628-9410-32572-17407,31093-3432-21787-14386-4957-20995-9548-13315,17285-7284-12167-7997-3182-12408-18432-21065,46872-3262-7046-6556-1738-4811-7197-10504,19220-1088-5198-2474-1653-5164-4093-4476,hard
