delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
681392-253230-207726-348401-982883-706382-1141875-535124,124139-19199-32298-131792-169078-135392-342928-60857,75661-23037-12358-24087-104949-19627-67588-60087,27604-2568-24363-83929-106958-21066-63133-15605,15601-486-51104-33542-169931-82998-66482-19001,20355-4749-27001-14192-66086-28292-18226-16447,7387-1974-5432-8935-24096-6692-10178-7019,4904-757-3320-8029-4379-6133-1676-6160,easy
253230-207726-348401-982883-706382-1141875-535124-932684,19199-32298-131792-169078-135392-342928-60857-78509,23037-12358-24087-104949-19627-67588-60087-34110,2568-24363-83929-106958-21066-63133-15605-32694,486-51104-33542-169931-82998-66482-19001-16983,4749-27001-14192-66086-28292-18226-16447-40481,1974-5432-8935-24096-6692-10178-7019-5080,757-3320-8029-4379-6133-1676-6160-6167,easy
207726-348401-982883-706382-1141875-535124-932684-331318,32298-131792-169078-135392-342928-60857-78509-64611,12358-24087-104949-19627-67588-60087-34110-153109,24363-83929-106958-21066-63133-15605-32694-63245,51104-33542-169931-82998-66482-19001-16983-25430,27001-14192-66086-28292-18226-16447-40481-46809,5432-8935-24096-6692-10178-7019-5080-4166,3320-8029-4379-6133-1676-6160-6167-2920,easy
348401-982883-706382-1141875-535124-932684-331318-236840,131792-169078-135392-342928-60857-78509-64611-57577,24087-104949-19627-67588-60087-34110-153109-20329,83929-106958-21066-63133-15605-32694-63245-14312,33542-169931-82998-66482-19001-16983-25430-12054,14192-66086-28292-18226-16447-40481-46809-2784,8935-24096-6692-10178-7019-5080-4166-693,8029-4379-6133-1676-6160-6167-2920-860,easy
982883-706382-1141875-535124-932684-331318-236840-656267,169078-135392-342928-60857-78509-64611-57577-111234,104949-19627-67588-60087-34110-153109-20329-5689,106958-21066-63133-15605-32694-63245-14312-57582,169931-82998-66482-19001-16983-25430-12054-40974,66086-28292-18226-16447-40481-46809-2784-13621,24096-6692-10178-7019-5080-4166-693-7386,4379-6133-1676-6160-6167-2920-860-2650,easy
706382-1141875-535124-932684-331318-236840-656267-1177425,135392-342928-60857-78509-64611-57577-111234-82551,19627-67588-60087-34110-153109-20329-5689-12899,21066-63133-15605-32694-63245-14312-57582-39936,82998-66482-19001-16983-25430-12054-40974-37332,28292-18226-16447-40481-46809-2784-13621-15899,6692-10178-7019-5080-4166-693-7386-4608,6133-1676-6160-6167-2920-860-2650-4657,easy
1141875-535124-932684-331318-236840-656267-1177425-1177425,342928-60857-78509-64611-57577-111234-82551-82551,67588-60087-34110-153109-20329-5689-12899-12899,63133-15605-32694-63245-14312-57582-39936-39936,66482-19001-16983-25430-12054-40974-37332-37332,18226-16447-40481-46809-2784-13621-15899-15899,10178-7019-5080-4166-693-7386-4608-4608,1676-6160-6167-2920-860-2650-4657-4657,easy
535124-932684-331318-236840-656267-1177425-1177425-482468,60857-78509-64611-57577-111234-82551-82551-40784,60087-34110-153109-20329-5689-12899-12899-9039,15605-32694-63245-14312-57582-39936-39936-24234,19001-16983-25430-12054-40974-37332-37332-16836,16447-40481-46809-2784-13621-15899-15899-11006,7019-5080-4166-693-7386-4608-4608-4892,6160-6167-2920-860-2650-4657-4657-4983,easy
932684-331318-236840-656267-1177425-1177425-482468-129308,78509-64611-57577-111234-82551-82551-40784-48633,34110-153109-20329-5689-12899-12899-9039-20859,32694-63245-14312-57582-39936-39936-24234-30343,16983-25430-12054-40974-37332-37332-16836-13116,40481-46809-2784-13621-15899-15899-11006-19397,5080-4166-693-7386-4608-4608-4892-3740,6167-2920-860-2650-4657-4657-4983-4698,easy
331318-236840-656267-1177425-1177425-482468-129308-74683,64611-57577-111234-82551-82551-40784-48633-27583,153109-20329-5689-12899-12899-9039-20859-24948,63245-14312-57582-39936-39936-24234-30343-25445,25430-12054-40974-37332-37332-16836-13116-19503,46809-2784-13621-15899-15899-11006-19397-4353,4166-693-7386-4608-4608-4892-3740-2397,2920-860-2650-4657-4657-4983-4698-1617,easy
236840-656267-1177425-1177425-482468-129308-74683-104053,57577-111234-82551-82551-40784-48633-27583-30539,20329-5689-12899-12899-9039-20859-24948-21124,14312-57582-39936-39936-24234-30343-25445-7163,12054-40974-37332-37332-16836-13116-19503-8550,2784-13621-15899-15899-11006-19397-4353-2435,693-7386-4608-4608-4892-3740-2397-1279,860-2650-4657-4657-4983-4698-1617-1284,easy
656267-1177425-1177425-482468-129308-74683-104053-1052157,111234-82551-82551-40784-48633-27583-30539-220262,5689-12899-12899-9039-20859-24948-21124-99625,57582-39936-39936-24234-30343-25445-7163-72366,40974-37332-37332-16836-13116-19503-8550-16741,13621-15899-15899-11006-19397-4353-2435-18237,7386-4608-4608-4892-3740-2397-1279-23357,2650-4657-4657-4983-4698-1617-1284-12016,easy
1177425-1177425-482468-129308-74683-104053-1052157-40630,82551-82551-40784-48633-27583-30539-220262-23002,12899-12899-9039-20859-24948-21124-99625-11468,39936-39936-24234-30343-25445-7163-72366-4533,37332-37332-16836-13116-19503-8550-16741-32114,15899-15899-11006-19397-4353-2435-18237-6881,4608-4608-4892-3740-2397-1279-23357-11018,4657-4657-4983-4698-1617-1284-12016-9863,easy
1177425-482468-129308-74683-104053-1052157-40630-259385,82551-40784-48633-27583-30539-220262-23002-32721,12899-9039-20859-24948-21124-99625-11468-20284,39936-24234-30343-25445-7163-72366-4533-11096,37332-16836-13116-19503-8550-16741-32114-10732,15899-11006-19397-4353-2435-18237-6881-4652,4608-4892-3740-2397-1279-23357-11018-774,4657-4983-4698-1617-1284-12016-9863-707,easy
482468-129308-74683-104053-1052157-40630-259385-126496,40784-48633-27583-30539-220262-23002-32721-46403,9039-20859-24948-21124-99625-11468-20284-42496,24234-30343-25445-7163-72366-4533-11096-9719,16836-13116-19503-8550-16741-32114-10732-5606,11006-19397-4353-2435-18237-6881-4652-15162,4892-3740-2397-1279-23357-11018-774-3137,4983-4698-1617-1284-12016-9863-707-2887,easy
129308-74683-104053-1052157-40630-259385-126496-56974,48633-27583-30539-220262-23002-32721-46403-62685,20859-24948-21124-99625-11468-20284-42496-85665,30343-25445-7163-72366-4533-11096-9719-25756,13116-19503-8550-16741-32114-10732-5606-7945,19397-4353-2435-18237-6881-4652-15162-18317,3740-2397-1279-23357-11018-774-3137-6205,4698-1617-1284-12016-9863-707-2887-5884,easy
74683-104053-1052157-40630-259385-126496-56974-156361,27583-30539-220262-23002-32721-46403-62685-10030,24948-21124-99625-11468-20284-42496-85665-17489,25445-7163-72366-4533-11096-9719-25756-5265,19503-8550-16741-32114-10732-5606-7945-1645,4353-2435-18237-6881-4652-15162-18317-4893,2397-1279-23357-11018-774-3137-6205-1593,1617-1284-12016-9863-707-2887-5884-1363,easy
104053-1052157-40630-259385-126496-56974-156361-365241,30539-220262-23002-32721-46403-62685-10030-48833,21124-99625-11468-20284-42496-85665-17489-11854,7163-72366-4533-11096-9719-25756-5265-7494,8550-16741-32114-10732-5606-7945-1645-14685,2435-18237-6881-4652-15162-18317-4893-5435,1279-23357-11018-774-3137-6205-1593-1551,1284-12016-9863-707-2887-5884-1363-1690,easy
1052157-40630-259385-126496-56974-156361-365241-6339,220262-23002-32721-46403-62685-10030-48833-12180,99625-11468-20284-42496-85665-17489-11854-36177,72366-4533-11096-9719-25756-5265-7494-10351,16741-32114-10732-5606-7945-1645-14685-8888,18237-6881-4652-15162-18317-4893-5435-16004,23357-11018-774-3137-6205-1593-1551-5455,12016-9863-707-2887-5884-1363-1690-2412,easy
40630-259385-126496-56974-156361-365241-6339-184250,23002-32721-46403-62685-10030-48833-12180-49831,11468-20284-42496-85665-17489-11854-36177-9960,4533-11096-9719-25756-5265-7494-10351-19114,32114-10732-5606-7945-1645-14685-8888-14704,6881-4652-15162-18317-4893-5435-16004-18902,11018-774-3137-6205-1593-1551-5455-7255,9863-707-2887-5884-1363-1690-2412-3834,easy
259385-126496-56974-156361-365241-6339-184250-15018,32721-46403-62685-10030-48833-12180-49831-7631,20284-42496-85665-17489-11854-36177-9960-118802,11096-9719-25756-5265-7494-10351-19114-49003,10732-5606-7945-1645-14685-8888-14704-11728,4652-15162-18317-4893-5435-16004-18902-11707,774-3137-6205-1593-1551-5455-7255-3533,707-2887-5884-1363-1690-2412-3834-3082,easy
126496-56974-156361-365241-6339-184250-15018-25751,46403-62685-10030-48833-12180-49831-7631-101416,42496-85665-17489-11854-36177-9960-118802-71130,9719-25756-5265-7494-10351-19114-49003-40120,5606-7945-1645-14685-8888-14704-11728-58341,15162-18317-4893-5435-16004-18902-11707-9110,3137-6205-1593-1551-5455-7255-3533-4839,2887-5884-1363-1690-2412-3834-3082-3665,easy
56974-156361-365241-6339-184250-15018-25751-15451,62685-10030-48833-12180-49831-7631-101416-20376,85665-17489-11854-36177-9960-118802-71130-8968,25756-5265-7494-10351-19114-49003-40120-17479,7945-1645-14685-8888-14704-11728-58341-10026,18317-4893-5435-16004-18902-11707-9110-21100,6205-1593-1551-5455-7255-3533-4839-4916,5884-1363-1690-2412-3834-3082-3665-2169,easy
156361-365241-6339-184250-15018-25751-15451-16229,10030-48833-12180-49831-7631-101416-20376-38493,17489-11854-36177-9960-118802-71130-8968-44402,5265-7494-10351-19114-49003-40120-17479-14072,1645-14685-8888-14704-11728-58341-10026-19413,4893-5435-16004-18902-11707-9110-21100-22365,1593-1551-5455-7255-3533-4839-4916-9804,1363-1690-2412-3834-3082-3665-2169-5862,easy
365241-6339-184250-15018-25751-15451-16229-5301,48833-12180-49831-7631-101416-20376-38493-59325,11854-36177-9960-118802-71130-8968-44402-99788,7494-10351-19114-49003-40120-17479-14072-24033,14685-8888-14704-11728-58341-10026-19413-26918,5435-16004-18902-11707-9110-21100-22365-25833,1551-5455-7255-3533-4839-4916-9804-4250,1690-2412-3834-3082-3665-2169-5862-6277,easy
6339-184250-15018-25751-15451-16229-5301-204344,12180-49831-7631-101416-20376-38493-59325-57472,36177-9960-118802-71130-8968-44402-99788-7126,10351-19114-49003-40120-17479-14072-24033-17785,8888-14704-11728-58341-10026-19413-26918-7865,16004-18902-11707-9110-21100-22365-25833-5769,5455-7255-3533-4839-4916-9804-4250-1386,2412-3834-3082-3665-2169-5862-6277-1190,easy
184250-15018-25751-15451-16229-5301-204344-62569,49831-7631-101416-20376-38493-59325-57472-12518,9960-118802-71130-8968-44402-99788-7126-4480,19114-49003-40120-17479-14072-24033-17785-2560,14704-11728-58341-10026-19413-26918-7865-1732,18902-11707-9110-21100-22365-25833-5769-3869,7255-3533-4839-4916-9804-4250-1386-1518,3834-3082-3665-2169-5862-6277-1190-871,easy
15018-25751-15451-16229-5301-204344-62569-138277,7631-101416-20376-38493-59325-57472-12518-118070,118802-71130-8968-44402-99788-7126-4480-16591,49003-40120-17479-14072-24033-17785-2560-21582,11728-58341-10026-19413-26918-7865-1732-11184,11707-9110-21100-22365-25833-5769-3869-23676,3533-4839-4916-9804-4250-1386-1518-5889,3082-3665-2169-5862-6277-1190-871-3166,easy
25751-15451-16229-5301-204344-62569-138277-344946,101416-20376-38493-59325-57472-12518-118070-148152,71130-8968-44402-99788-7126-4480-16591-51923,40120-17479-14072-24033-17785-2560-21582-30087,58341-10026-19413-26918-7865-1732-11184-72007,9110-21100-22365-25833-5769-3869-23676-30079,4839-4916-9804-4250-1386-1518-5889-9651,3665-2169-5862-6277-1190-871-3166-7961,easy
15451-16229-5301-204344-62569-138277-344946-173556,20376-38493-59325-57472-12518-118070-148152-58874,8968-44402-99788-7126-4480-16591-51923-6577,17479-14072-24033-17785-2560-21582-30087-10618,10026-19413-26918-7865-1732-11184-72007-3222,21100-22365-25833-5769-3869-23676-30079-5205,4916-9804-4250-1386-1518-5889-9651-1172,2169-5862-6277-1190-871-3166-7961-693,easy
16229-5301-204344-62569-138277-344946-173556-56021,38493-59325-57472-12518-118070-148152-58874-21846,44402-99788-7126-4480-16591-51923-6577-4549,14072-24033-17785-2560-21582-30087-10618-3158,19413-26918-7865-1732-11184-72007-3222-15237,22365-25833-5769-3869-23676-30079-5205-6602,9804-4250-1386-1518-5889-9651-1172-3801,5862-6277-1190-871-3166-7961-693-1413,easy
5301-204344-62569-138277-344946-173556-56021-24793,59325-57472-12518-118070-148152-58874-21846-29035,99788-7126-4480-16591-51923-6577-4549-4113,24033-17785-2560-21582-30087-10618-3158-51581,26918-7865-1732-11184-72007-3222-15237-18225,25833-5769-3869-23676-30079-5205-6602-46974,4250-1386-1518-5889-9651-1172-3801-63347,6277-1190-871-3166-7961-693-1413-2479,easy
204344-62569-138277-344946-173556-56021-24793-206029,57472-12518-118070-148152-58874-21846-29035-41906,7126-4480-16591-51923-6577-4549-4113-112218,17785-2560-21582-30087-10618-3158-51581-6914,7865-1732-11184-72007-3222-15237-18225-46066,5769-3869-23676-30079-5205-6602-46974-60414,1386-1518-5889-9651-1172-3801-63347-31739,1190-871-3166-7961-693-1413-2479-6928,easy
62569-138277-344946-173556-56021-24793-206029-217766,12518-118070-148152-58874-21846-29035-41906-71342,4480-16591-51923-6577-4549-4113-112218-22977,2560-21582-30087-10618-3158-51581-6914-48438,1732-11184-72007-3222-15237-18225-46066-22022,3869-23676-30079-5205-6602-46974-60414-51207,1518-5889-9651-1172-3801-63347-31739-12631,871-3166-7961-693-1413-2479-6928-6978,easy
138277-344946-173556-56021-24793-206029-217766-202244,118070-148152-58874-21846-29035-41906-71342-205304,16591-51923-6577-4549-4113-112218-22977-30900,21582-30087-10618-3158-51581-6914-48438-50817,11184-72007-3222-15237-18225-46066-22022-61663,23676-30079-5205-6602-46974-60414-51207-154345,5889-9651-1172-3801-63347-31739-12631-6754,3166-7961-693-1413-2479-6928-6978-5180,easy
344946-173556-56021-24793-206029-217766-202244-471599,148152-58874-21846-29035-41906-71342-205304-34907,51923-6577-4549-4113-112218-22977-30900-23949,30087-10618-3158-51581-6914-48438-50817-10836,72007-3222-15237-18225-46066-22022-61663-20001,30079-5205-6602-46974-60414-51207-154345-80311,9651-1172-3801-63347-31739-12631-6754-23124,7961-693-1413-2479-6928-6978-5180-9566,easy
173556-56021-24793-206029-217766-202244-471599-18571,58874-21846-29035-41906-71342-205304-34907-49211,6577-4549-4113-112218-22977-30900-23949-86809,10618-3158-51581-6914-48438-50817-10836-12956,3222-15237-18225-46066-22022-61663-20001-8093,5205-6602-46974-60414-51207-154345-80311-124704,1172-3801-63347-31739-12631-6754-23124-6933,693-1413-2479-6928-6978-5180-9566-7985,easy
56021-24793-206029-217766-202244-471599-18571-53004,21846-29035-41906-71342-205304-34907-49211-58236,4549-4113-112218-22977-30900-23949-86809-130098,3158-51581-6914-48438-50817-10836-12956-12206,15237-18225-46066-22022-61663-20001-8093-8574,6602-46974-60414-51207-154345-80311-124704-57592,3801-63347-31739-12631-6754-23124-6933-9014,1413-2479-6928-6978-5180-9566-7985-7216,easy
24793-206029-217766-202244-471599-18571-53004-70522,29035-41906-71342-205304-34907-49211-58236-26856,4113-112218-22977-30900-23949-86809-130098-16109,51581-6914-48438-50817-10836-12956-12206-27440,18225-46066-22022-61663-20001-8093-8574-48980,46974-60414-51207-154345-80311-124704-57592-134629,63347-31739-12631-6754-23124-6933-9014-8481,2479-6928-6978-5180-9566-7985-7216-5414,easy
206029-217766-202244-471599-18571-53004-70522-76818,41906-71342-205304-34907-49211-58236-26856-8717,112218-22977-30900-23949-86809-130098-16109-3137,6914-48438-50817-10836-12956-12206-27440-2469,46066-22022-61663-20001-8093-8574-48980-3573,60414-51207-154345-80311-124704-57592-134629-2062,31739-12631-6754-23124-6933-9014-8481-840,6928-6978-5180-9566-7985-7216-5414-161,easy
217766-202244-471599-18571-53004-70522-76818-17750,71342-205304-34907-49211-58236-26856-8717-68247,22977-30900-23949-86809-130098-16109-3137-72389,48438-50817-10836-12956-12206-27440-2469-31764,22022-61663-20001-8093-8574-48980-3573-13099,51207-154345-80311-124704-57592-134629-2062-13824,12631-6754-23124-6933-9014-8481-840-7142,6978-5180-9566-7985-7216-5414-161-3988,easy
202244-471599-18571-53004-70522-76818-17750-47549,205304-34907-49211-58236-26856-8717-68247-85046,30900-23949-86809-130098-16109-3137-72389-48528,50817-10836-12956-12206-27440-2469-31764-18748,61663-20001-8093-8574-48980-3573-13099-25133,154345-80311-124704-57592-134629-2062-13824-10593,6754-23124-6933-9014-8481-840-7142-7511,5180-9566-7985-7216-5414-161-3988-5433,easy
471599-18571-53004-70522-76818-17750-47549-1232106,34907-49211-58236-26856-8717-68247-85046-170393,23949-86809-130098-16109-3137-72389-48528-35849,10836-12956-12206-27440-2469-31764-18748-17702,20001-8093-8574-48980-3573-13099-25133-79074,80311-124704-57592-134629-2062-13824-10593-74034,23124-6933-9014-8481-840-7142-7511-3974,9566-7985-7216-5414-161-3988-5433-4158,easy
18571-53004-70522-76818-17750-47549-1232106-11502,49211-58236-26856-8717-68247-85046-170393-19445,86809-130098-16109-3137-72389-48528-35849-90375,12956-12206-27440-2469-31764-18748-17702-22162,8093-8574-48980-3573-13099-25133-79074-51740,124704-57592-134629-2062-13824-10593-74034-17112,6933-9014-8481-840-7142-7511-3974-7980,7985-7216-5414-161-3988-5433-4158-5173,easy
53004-70522-76818-17750-47549-1232106-11502-6269,58236-26856-8717-68247-85046-170393-19445-7364,130098-16109-3137-72389-48528-35849-90375-31644,12206-27440-2469-31764-18748-17702-22162-29670,8574-48980-3573-13099-25133-79074-51740-12012,57592-134629-2062-13824-10593-74034-17112-26044,9014-8481-840-7142-7511-3974-7980-5168,7216-5414-161-3988-5433-4158-5173-2583,easy
70522-76818-17750-47549-1232106-11502-6269-28757,26856-8717-68247-85046-170393-19445-7364-20767,16109-3137-72389-48528-35849-90375-31644-2462,27440-2469-31764-18748-17702-22162-29670-8542,48980-3573-13099-25133-79074-51740-12012-4353,134629-2062-13824-10593-74034-17112-26044-3133,8481-840-7142-7511-3974-7980-5168-1628,5414-161-3988-5433-4158-5173-2583-1116,easy
76818-17750-47549-1232106-11502-6269-28757-1554245,8717-68247-85046-170393-19445-7364-20767-212495,3137-72389-48528-35849-90375-31644-2462-8962,2469-31764-18748-17702-22162-29670-8542-16467,3573-13099-25133-79074-51740-12012-4353-17307,2062-13824-10593-74034-17112-26044-3133-34306,840-7142-7511-3974-7980-5168-1628-6962,161-3988-5433-4158-5173-2583-1116-7600,easy
17750-47549-1232106-11502-6269-28757-1554245-94767,68247-85046-170393-19445-7364-20767-212495-43140,72389-48528-35849-90375-31644-2462-8962-23679,31764-18748-17702-22162-29670-8542-16467-25789,13099-25133-79074-51740-12012-4353-17307-7815,13824-10593-74034-17112-26044-3133-34306-21361,7142-7511-3974-7980-5168-1628-6962-6644,3988-5433-4158-5173-2583-1116-7600-2759,easy
47549-1232106-11502-6269-28757-1554245-94767-7514,85046-170393-19445-7364-20767-212495-43140-47033,48528-35849-90375-31644-2462-8962-23679-36131,18748-17702-22162-29670-8542-16467-25789-26445,25133-79074-51740-12012-4353-17307-7815-36766,10593-74034-17112-26044-3133-34306-21361-41176,7511-3974-7980-5168-1628-6962-6644-9795,5433-4158-5173-2583-1116-7600-2759-1798,easy
1232106-11502-6269-28757-1554245-94767-7514-109838,170393-19445-7364-20767-212495-43140-47033-216715,35849-90375-31644-2462-8962-23679-36131-117191,17702-22162-29670-8542-16467-25789-26445-24428,79074-51740-12012-4353-17307-7815-36766-25623,74034-17112-26044-3133-34306-21361-41176-16666,3974-7980-5168-1628-6962-6644-9795-20461,4158-5173-2583-1116-7600-2759-1798-6508,easy
11502-6269-28757-1554245-94767-7514-109838-7638,19445-7364-20767-212495-43140-47033-216715-5301,90375-31644-2462-8962-23679-36131-117191-12098,22162-29670-8542-16467-25789-26445-24428-17977,51740-12012-4353-17307-7815-36766-25623-9659,17112-26044-3133-34306-21361-41176-16666-9411,7980-5168-1628-6962-6644-9795-20461-4390,5173-2583-1116-7600-2759-1798-6508-2721,easy
6269-28757-1554245-94767-7514-109838-7638-32907,7364-20767-212495-43140-47033-216715-5301-47113,31644-2462-8962-23679-36131-117191-12098-22939,29670-8542-16467-25789-26445-24428-17977-71034,12012-4353-17307-7815-36766-25623-9659-8643,26044-3133-34306-21361-41176-16666-9411-21285,5168-1628-6962-6644-9795-20461-4390-7011,2583-1116-7600-2759-1798-6508-2721-5437,easy
28757-1554245-94767-7514-109838-7638-32907-25409,20767-212495-43140-47033-216715-5301-47113-75816,2462-8962-23679-36131-117191-12098-22939-139761,8542-16467-25789-26445-24428-17977-71034-21009,4353-17307-7815-36766-25623-9659-8643-8120,3133-34306-21361-41176-16666-9411-21285-16043,1628-6962-6644-9795-20461-4390-7011-11785,1116-7600-2759-1798-6508-2721-5437-8677,easy
1554245-94767-7514-109838-7638-32907-25409-133831,212495-43140-47033-216715-5301-47113-75816-96428,8962-23679-36131-117191-12098-22939-139761-109437,16467-25789-26445-24428-17977-71034-21009-48053,17307-7815-36766-25623-9659-8643-8120-10136,34306-21361-41176-16666-9411-21285-16043-21982,6962-6644-9795-20461-4390-7011-11785-6230,7600-2759-1798-6508-2721-5437-8677-3169,easy
94767-7514-109838-7638-32907-25409-133831-26163,43140-47033-216715-5301-47113-75816-96428-18278,23679-36131-117191-12098-22939-139761-109437-18171,25789-26445-24428-17977-71034-21009-48053-6007,7815-36766-25623-9659-8643-8120-10136-18581,21361-41176-16666-9411-21285-16043-21982-28350,6644-9795-20461-4390-7011-11785-6230-7233,2759-1798-6508-2721-5437-8677-3169-2646,easy
7514-109838-7638-32907-25409-133831-26163-26795,47033-216715-5301-47113-75816-96428-18278-37176,36131-117191-12098-22939-139761-109437-18171-77520,26445-24428-17977-71034-21009-48053-6007-32899,36766-25623-9659-8643-8120-10136-18581-13461,41176-16666-9411-21285-16043-21982-28350-14859,9795-20461-4390-7011-11785-6230-7233-4372,1798-6508-2721-5437-8677-3169-2646-5943,easy
109838-7638-32907-25409-133831-26163-26795-5772,216715-5301-47113-75816-96428-18278-37176-21620,117191-12098-22939-139761-109437-18171-77520-35513,24428-17977-71034-21009-48053-6007-32899-15607,25623-9659-8643-8120-10136-18581-13461-13064,16666-9411-21285-16043-21982-28350-14859-12264,20461-4390-7011-11785-6230-7233-4372-5954,6508-2721-5437-8677-3169-2646-5943-8803,easy
7638-32907-25409-133831-26163-26795-5772-412508,5301-47113-75816-96428-18278-37176-21620-70548,12098-22939-139761-109437-18171-77520-35513-5482,17977-71034-21009-48053-6007-32899-15607-35806,9659-8643-8120-10136-18581-13461-13064-36499,9411-21285-16043-21982-28350-14859-12264-18621,4390-7011-11785-6230-7233-4372-5954-11375,2721-5437-8677-3169-2646-5943-8803-4459,easy
32907-25409-133831-26163-26795-5772-412508-19990,47113-75816-96428-18278-37176-21620-70548-14697,22939-139761-109437-18171-77520-35513-5482-26186,71034-21009-48053-6007-32899-15607-35806-40233,8643-8120-10136-18581-13461-13064-36499-23004,21285-16043-21982-28350-14859-12264-18621-17664,7011-11785-6230-7233-4372-5954-11375-11084,5437-8677-3169-2646-5943-8803-4459-9750,hard
25409-133831-26163-26795-5772-412508-19990-188882,75816-96428-18278-37176-21620-70548-14697-55714,139761-109437-18171-77520-35513-5482-26186-16759,21009-48053-6007-32899-15607-35806-40233-6957,8120-10136-18581-13461-13064-36499-23004-8912,16043-21982-28350-14859-12264-18621-17664-11938,11785-6230-7233-4372-5954-11375-11084-2961,8677-3169-2646-5943-8803-4459-9750-1717,hard
133831-26163-26795-5772-412508-19990-188882-34384,96428-18278-37176-21620-70548-14697-55714-24185,109437-18171-77520-35513-5482-26186-16759-9481,48053-6007-32899-15607-35806-40233-6957-29762,10136-18581-13461-13064-36499-23004-8912-19531,21982-28350-14859-12264-18621-17664-11938-14206,6230-7233-4372-5954-11375-11084-2961-6996,3169-2646-5943-8803-4459-9750-1717-3694,hard
26163-26795-5772-412508-19990-188882-34384-4376,18278-37176-21620-70548-14697-55714-24185-21359,18171-77520-35513-5482-26186-16759-9481-100473,6007-32899-15607-35806-40233-6957-29762-56438,18581-13461-13064-36499-23004-8912-19531-56304,28350-14859-12264-18621-17664-11938-14206-15340,7233-4372-5954-11375-11084-2961-6996-3510,2646-5943-8803-4459-9750-1717-3694-3342,easy
26795-5772-412508-19990-188882-34384-4376-37340,37176-21620-70548-14697-55714-24185-21359-18530,77520-35513-5482-26186-16759-9481-100473-50552,32899-15607-35806-40233-6957-29762-56438-13894,13461-13064-36499-23004-8912-19531-56304-29247,14859-12264-18621-17664-11938-14206-15340-33395,4372-5954-11375-11084-2961-6996-3510-8312,5943-8803-4459-9750-1717-3694-3342-4402,easy
5772-412508-19990-188882-34384-4376-37340-16103,21620-70548-14697-55714-24185-21359-18530-25875,35513-5482-26186-16759-9481-100473-50552-19255,15607-35806-40233-6957-29762-56438-13894-21091,13064-36499-23004-8912-19531-56304-29247-17310,12264-18621-17664-11938-14206-15340-33395-13231,5954-11375-11084-2961-6996-3510-8312-12641,8803-4459-9750-1717-3694-3342-4402-11773,easy
412508-19990-188882-34384-4376-37340-16103-9446,70548-14697-55714-24185-21359-18530-25875-28508,5482-26186-16759-9481-100473-50552-19255-52933,35806-40233-6957-29762-56438-13894-21091-23282,36499-23004-8912-19531-56304-29247-17310-25832,18621-17664-11938-14206-15340-33395-13231-17600,11375-11084-2961-6996-3510-8312-12641-29496,4459-9750-1717-3694-3342-4402-11773-12664,easy
19990-188882-34384-4376-37340-16103-9446-317852,14697-55714-24185-21359-18530-25875-28508-22644,26186-16759-9481-100473-50552-19255-52933-6136,40233-6957-29762-56438-13894-21091-23282-4568,23004-8912-19531-56304-29247-17310-25832-2387,17664-11938-14206-15340-33395-13231-17600-3622,11084-2961-6996-3510-8312-12641-29496-2249,9750-1717-3694-3342-4402-11773-12664-439,easy
188882-34384-4376-37340-16103-9446-317852-12729,55714-24185-21359-18530-25875-28508-22644-21546,16759-9481-100473-50552-19255-52933-6136-31623,6957-29762-56438-13894-21091-23282-4568-13136,8912-19531-56304-29247-17310-25832-2387-14136,11938-14206-15340-33395-13231-17600-3622-10257,2961-6996-3510-8312-12641-29496-2249-4160,1717-3694-3342-4402-11773-12664-439-6373,easy
34384-4376-37340-16103-9446-317852-12729-87962,24185-21359-18530-25875-28508-22644-21546-19702,9481-100473-50552-19255-52933-6136-31623-13546,29762-56438-13894-21091-23282-4568-13136-15795,19531-56304-29247-17310-25832-2387-14136-3566,14206-15340-33395-13231-17600-3622-10257-4262,6996-3510-8312-12641-29496-2249-4160-7293,3694-3342-4402-11773-12664-439-6373-2996,easy
4376-37340-16103-9446-317852-12729-87962-55233,21359-18530-25875-28508-22644-21546-19702-28293,100473-50552-19255-52933-6136-31623-13546-64782,56438-13894-21091-23282-4568-13136-15795-37411,56304-29247-17310-25832-2387-14136-3566-34477,15340-33395-13231-17600-3622-10257-4262-47547,3510-8312-12641-29496-2249-4160-7293-14157,3342-4402-11773-12664-439-6373-2996-5103,easy
37340-16103-9446-317852-12729-87962-55233-1324477,18530-25875-28508-22644-21546-19702-28293-224544,50552-19255-52933-6136-31623-13546-64782-48869,13894-21091-23282-4568-13136-15795-37411-31306,29247-17310-25832-2387-14136-3566-34477-13537,33395-13231-17600-3622-10257-4262-47547-22892,8312-12641-29496-2249-4160-7293-14157-14567,4402-11773-12664-439-6373-2996-5103-6035,easy
16103-9446-317852-12729-87962-55233-1324477-224340,25875-28508-22644-21546-19702-28293-224544-43086,19255-52933-6136-31623-13546-64782-48869-7145,21091-23282-4568-13136-15795-37411-31306-9710,17310-25832-2387-14136-3566-34477-13537-13346,13231-17600-3622-10257-4262-47547-22892-3220,12641-29496-2249-4160-7293-14157-14567-1915,11773-12664-439-6373-2996-5103-6035-409,easy
