delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
817695-200037-525046-887370-281067-1665357-119528-1606199,105011-20138-98932-76075-243107-243814-100294-87921,11684-2541-18197-39325-29701-424066-28309-6352,69644-5146-38604-29308-36904-126833-42009-26155,9049-11960-9608-14480-4002-55234-34657-17969,17328-9815-31526-13392-20530-69965-13864-20605,28703-7039-17287-49505-21251-95244-27067-13427,2538-1102-2942-4455-5513-12454-7564-2117,easy
200037-525046-887370-281067-1665357-119528-1606199-1580384,20138-98932-76075-243107-243814-100294-87921-145796,2541-18197-39325-29701-424066-28309-6352-92952,5146-38604-29308-36904-126833-42009-26155-82759,11960-9608-14480-4002-55234-34657-17969-79868,9815-31526-13392-20530-69965-13864-20605-79386,7039-17287-49505-21251-95244-27067-13427-83917,1102-2942-4455-5513-12454-7564-2117-17526,easy
525046-887370-281067-1665357-119528-1606199-1580384-878872,98932-76075-243107-243814-100294-87921-145796-30087,18197-39325-29701-424066-28309-6352-92952-2900,38604-29308-36904-126833-42009-26155-82759-24753,9608-14480-4002-55234-34657-17969-79868-10038,31526-13392-20530-69965-13864-20605-79386-13838,17287-49505-21251-95244-27067-13427-83917-39850,2942-4455-5513-12454-7564-2117-17526-2560,easy
887370-281067-1665357-119528-1606199-1580384-878872-963003,76075-243107-243814-100294-87921-145796-30087-70114,39325-29701-424066-28309-6352-92952-2900-13242,29308-36904-126833-42009-26155-82759-24753-5466,14480-4002-55234-34657-17969-79868-10038-28615,13392-20530-69965-13864-20605-79386-13838-20959,49505-21251-95244-27067-13427-83917-39850-12359,4455-5513-12454-7564-2117-17526-2560-2415,easy
281067-1665357-119528-1606199-1580384-878872-963003-118644,243107-243814-100294-87921-145796-30087-70114-47988,29701-424066-28309-6352-92952-2900-13242-10181,36904-126833-42009-26155-82759-24753-5466-4402,4002-55234-34657-17969-79868-10038-28615-5497,20530-69965-13864-20605-79386-13838-20959-5254,21251-95244-27067-13427-83917-39850-12359-2021,5513-12454-7564-2117-17526-2560-2415-837,easy
1665357-119528-1606199-1580384-878872-963003-118644-1395030,243814-100294-87921-145796-30087-70114-47988-257042,424066-28309-6352-92952-2900-13242-10181-70701,126833-42009-26155-82759-24753-5466-4402-106365,55234-34657-17969-79868-10038-28615-5497-76717,69965-13864-20605-79386-13838-20959-5254-281690,95244-27067-13427-83917-39850-12359-2021-16501,12454-7564-2117-17526-2560-2415-837-11898,easy
119528-1606199-1580384-878872-963003-118644-1395030-1335240,100294-87921-145796-30087-70114-47988-257042-76575,28309-6352-92952-2900-13242-10181-70701-32275,42009-26155-82759-24753-5466-4402-106365-26564,34657-17969-79868-10038-28615-5497-76717-52631,13864-20605-79386-13838-20959-5254-281690-34440,27067-13427-83917-39850-12359-2021-16501-7133,7564-2117-17526-2560-2415-837-11898-2190,easy
1606199-1580384-878872-963003-118644-1395030-1335240-1542248,87921-145796-30087-70114-47988-257042-76575-19556,6352-92952-2900-13242-10181-70701-32275-9052,26155-82759-24753-5466-4402-106365-26564-14825,17969-79868-10038-28615-5497-76717-52631-26478,20605-79386-13838-20959-5254-281690-34440-44442,13427-83917-39850-12359-2021-16501-7133-6435,2117-17526-2560-2415-837-11898-2190-6035,easy
1580384-878872-963003-118644-1395030-1335240-1542248-99850,145796-30087-70114-47988-257042-76575-19556-14125,92952-2900-13242-10181-70701-32275-9052-18341,82759-24753-5466-4402-106365-26564-14825-6249,79868-10038-28615-5497-76717-52631-26478-27456,79386-13838-20959-5254-281690-34440-44442-65256,83917-39850-12359-2021-16501-7133-6435-3843,17526-2560-2415-837-11898-2190-6035-2476,easy
878872-963003-118644-1395030-1335240-1542248-99850-1658433,30087-70114-47988-257042-76575-19556-14125-102478,2900-13242-10181-70701-32275-9052-18341-27985,24753-5466-4402-106365-26564-14825-6249-41288,10038-28615-5497-76717-52631-26478-27456-95736,13838-20959-5254-281690-34440-44442-65256-358949,39850-12359-2021-16501-7133-6435-3843-13228,2560-2415-837-11898-2190-6035-2476-17917,easy
963003-118644-1395030-1335240-1542248-99850-1658433-746880,70114-47988-257042-76575-19556-14125-102478-70665,13242-10181-70701-32275-9052-18341-27985-2701,5466-4402-106365-26564-14825-6249-41288-20970,28615-5497-76717-52631-26478-27456-95736-23546,20959-5254-281690-34440-44442-65256-358949-27372,12359-2021-16501-7133-6435-3843-13228-25316,2415-837-11898-2190-6035-2476-17917-6110,easy
118644-1395030-1335240-1542248-99850-1658433-746880-1043644,47988-257042-76575-19556-14125-102478-70665-49043,10181-70701-32275-9052-18341-27985-2701-5634,4402-106365-26564-14825-6249-41288-20970-10408,5497-76717-52631-26478-27456-95736-23546-33298,5254-281690-34440-44442-65256-358949-27372-16941,2021-16501-7133-6435-3843-13228-25316-11820,837-11898-2190-6035-2476-17917-6110-2115,easy
1395030-1335240-1542248-99850-1658433-746880-1043644-944110,257042-76575-19556-14125-102478-70665-49043-186505,70701-32275-9052-18341-27985-2701-5634-20406,106365-26564-14825-6249-41288-20970-10408-25224,76717-52631-26478-27456-95736-23546-33298-28292,281690-34440-44442-65256-358949-27372-16941-20267,16501-7133-6435-3843-13228-25316-11820-19603,11898-2190-6035-2476-17917-6110-2115-1676,easy
1335240-1542248-99850-1658433-746880-1043644-944110-615422,76575-19556-14125-102478-70665-49043-186505-102770,32275-9052-18341-27985-2701-5634-20406-14368,26564-14825-6249-41288-20970-10408-25224-41602,52631-26478-27456-95736-23546-33298-28292-5171,34440-44442-65256-358949-27372-16941-20267-7560,7133-6435-3843-13228-25316-11820-19603-14927,2190-6035-2476-17917-6110-2115-1676-4243,easy
1542248-99850-1658433-746880-1043644-944110-615422-241971,19556-14125-102478-70665-49043-186505-102770-11153,9052-18341-27985-2701-5634-20406-14368-2459,14825-6249-41288-20970-10408-25224-41602-2405,26478-27456-95736-23546-33298-28292-5171-10558,44442-65256-358949-27372-16941-20267-7560-19376,6435-3843-13228-25316-11820-19603-14927-1359,6035-2476-17917-6110-2115-1676-4243-1110,hard
99850-1658433-746880-1043644-944110-615422-241971-118779,14125-102478-70665-49043-186505-102770-11153-9506,18341-27985-2701-5634-20406-14368-2459-501,6249-41288-20970-10408-25224-41602-2405-1929,27456-95736-23546-33298-28292-5171-10558-4423,65256-358949-27372-16941-20267-7560-19376-11553,3843-13228-25316-11820-19603-14927-1359-643,2476-17917-6110-2115-1676-4243-1110-261,easy
1658433-746880-1043644-944110-615422-241971-118779-214444,102478-70665-49043-186505-102770-11153-9506-4510,27985-2701-5634-20406-14368-2459-501-11000,41288-20970-10408-25224-41602-2405-1929-8720,95736-23546-33298-28292-5171-10558-4423-9401,358949-27372-16941-20267-7560-19376-11553-2340,13228-25316-11820-19603-14927-1359-643-7094,17917-6110-2115-1676-4243-1110-261-485,easy
746880-1043644-944110-615422-241971-118779-214444-697430,70665-49043-186505-102770-11153-9506-4510-308616,2701-5634-20406-14368-2459-501-11000-5458,20970-10408-25224-41602-2405-1929-8720-257970,23546-33298-28292-5171-10558-4423-9401-8234,27372-16941-20267-7560-19376-11553-2340-179222,25316-11820-19603-14927-1359-643-7094-10786,6110-2115-1676-4243-1110-261-485-10191,easy
1043644-944110-615422-241971-118779-214444-697430-1431602,49043-186505-102770-11153-9506-4510-308616-57351,5634-20406-14368-2459-501-11000-5458-23387,10408-25224-41602-2405-1929-8720-257970-36135,33298-28292-5171-10558-4423-9401-8234-88224,16941-20267-7560-19376-11553-2340-179222-81816,11820-19603-14927-1359-643-7094-10786-83455,2115-1676-4243-1110-261-485-10191-12794,easy
944110-615422-241971-118779-214444-697430-1431602-251060,186505-102770-11153-9506-4510-308616-57351-150850,20406-14368-2459-501-11000-5458-23387-15127,25224-41602-2405-1929-8720-257970-36135-25112,28292-5171-10558-4423-9401-8234-88224-25535,20267-7560-19376-11553-2340-179222-81816-11170,19603-14927-1359-643-7094-10786-83455-8992,1676-4243-1110-261-485-10191-12794-2784,easy
615422-241971-118779-214444-697430-1431602-251060-251060,102770-11153-9506-4510-308616-57351-150850-150850,14368-2459-501-11000-5458-23387-15127-15127,41602-2405-1929-8720-257970-36135-25112-25112,5171-10558-4423-9401-8234-88224-25535-25535,7560-19376-11553-2340-179222-81816-11170-11170,14927-1359-643-7094-10786-83455-8992-8992,4243-1110-261-485-10191-12794-2784-2784,hard
241971-118779-214444-697430-1431602-251060-251060-1075548,11153-9506-4510-308616-57351-150850-150850-72152,2459-501-11000-5458-23387-15127-15127-13424,2405-1929-8720-257970-36135-25112-25112-71923,10558-4423-9401-8234-88224-25535-25535-23781,19376-11553-2340-179222-81816-11170-11170-12671,1359-643-7094-10786-83455-8992-8992-23359,1110-261-485-10191-12794-2784-2784-3152,easy
118779-214444-697430-1431602-251060-251060-1075548-300098,9506-4510-308616-57351-150850-150850-72152-94111,501-11000-5458-23387-15127-15127-13424-7351,1929-8720-257970-36135-25112-25112-71923-37113,4423-9401-8234-88224-25535-25535-23781-6711,11553-2340-179222-81816-11170-11170-12671-13372,643-7094-10786-83455-8992-8992-23359-12085,261-485-10191-12794-2784-2784-3152-1919,easy
214444-697430-1431602-251060-251060-1075548-300098-303267,4510-308616-57351-150850-150850-72152-94111-191998,11000-5458-23387-15127-15127-13424-7351-17284,8720-257970-36135-25112-25112-71923-37113-44876,9401-8234-88224-25535-25535-23781-6711-10018,2340-179222-81816-11170-11170-12671-13372-21658,7094-10786-83455-8992-8992-23359-12085-7511,485-10191-12794-2784-2784-3152-1919-1699,easy
700365-33220-276717-1560126-925457-914912-904971-681677,70065-11575-38182-211441-54012-230468-71742-56071,9411-3423-6905-7185-24600-12053-29367-24368,6715-13856-32977-136097-81547-45227-42226-28839,26245-31416-21148-35828-95306-3556-30558-38391,9138-51031-12213-161055-102577-25829-15095-25515,26220-2114-15417-17056-101353-15375-12410-39240,1655-2440-1106-9060-6039-2047-5431-4903,easy
33220-276717-1560126-925457-914912-904971-681677-783429,11575-38182-211441-54012-230468-71742-56071-52658,3423-6905-7185-24600-12053-29367-24368-2190,13856-32977-136097-81547-45227-42226-28839-78962,31416-21148-35828-95306-3556-30558-38391-14960,51031-12213-161055-102577-25829-15095-25515-15922,2114-15417-17056-101353-15375-12410-39240-7194,2440-1106-9060-6039-2047-5431-4903-4267,easy
276717-1560126-925457-914912-904971-681677-783429-1008167,38182-211441-54012-230468-71742-56071-52658-66419,6905-7185-24600-12053-29367-24368-2190-83170,32977-136097-81547-45227-42226-28839-78962-44226,21148-35828-95306-3556-30558-38391-14960-14423,12213-161055-102577-25829-15095-25515-15922-23429,15417-17056-101353-15375-12410-39240-7194-27024,1106-9060-6039-2047-5431-4903-4267-14218,hard
1560126-925457-914912-904971-681677-783429-1008167-160969,211441-54012-230468-71742-56071-52658-66419-35199,7185-24600-12053-29367-24368-2190-83170-26955,136097-81547-45227-42226-28839-78962-44226-20303,35828-95306-3556-30558-38391-14960-14423-3442,161055-102577-25829-15095-25515-15922-23429-6186,17056-101353-15375-12410-39240-7194-27024-3527,9060-6039-2047-5431-4903-4267-14218-1214,easy
925457-914912-904971-681677-783429-1008167-160969-629102,54012-230468-71742-56071-52658-66419-35199-180722,24600-12053-29367-24368-2190-83170-26955-1082,81547-45227-42226-28839-78962-44226-20303-29600,95306-3556-30558-38391-14960-14423-3442-13919,102577-25829-15095-25515-15922-23429-6186-75920,101353-15375-12410-39240-7194-27024-3527-9491,6039-2047-5431-4903-4267-14218-1214-2759,easy
914912-904971-681677-783429-1008167-160969-629102-1438420,230468-71742-56071-52658-66419-35199-180722-694768,12053-29367-24368-2190-83170-26955-1082-173013,45227-42226-28839-78962-44226-20303-29600-169648,3556-30558-38391-14960-14423-3442-13919-24783,25829-15095-25515-15922-23429-6186-75920-38091,15375-12410-39240-7194-27024-3527-9491-64104,2047-5431-4903-4267-14218-1214-2759-30416,easy
904971-681677-783429-1008167-160969-629102-1438420-386705,71742-56071-52658-66419-35199-180722-694768-476652,29367-24368-2190-83170-26955-1082-173013-48306,42226-28839-78962-44226-20303-29600-169648-138140,30558-38391-14960-14423-3442-13919-24783-38600,15095-25515-15922-23429-6186-75920-38091-72772,12410-39240-7194-27024-3527-9491-64104-69061,5431-4903-4267-14218-1214-2759-30416-26387,easy
681677-783429-1008167-160969-629102-1438420-386705-683954,56071-52658-66419-35199-180722-694768-476652-136690,24368-2190-83170-26955-1082-173013-48306-113033,28839-78962-44226-20303-29600-169648-138140-70682,38391-14960-14423-3442-13919-24783-38600-56581,25515-15922-23429-6186-75920-38091-72772-14567,39240-7194-27024-3527-9491-64104-69061-21393,4903-4267-14218-1214-2759-30416-26387-9248,easy
783429-1008167-160969-629102-1438420-386705-683954-2504320,52658-66419-35199-180722-694768-476652-136690-466375,2190-83170-26955-1082-173013-48306-113033-52895,78962-44226-20303-29600-169648-138140-70682-274928,14960-14423-3442-13919-24783-38600-56581-143344,15922-23429-6186-75920-38091-72772-14567-109136,7194-27024-3527-9491-64104-69061-21393-70584,4267-14218-1214-2759-30416-26387-9248-19559,easy
1008167-160969-629102-1438420-386705-683954-2504320-66874,66419-35199-180722-694768-476652-136690-466375-59869,83170-26955-1082-173013-48306-113033-52895-2312,44226-20303-29600-169648-138140-70682-274928-22347,14423-3442-13919-24783-38600-56581-143344-3003,23429-6186-75920-38091-72772-14567-109136-4216,27024-3527-9491-64104-69061-21393-70584-7280,14218-1214-2759-30416-26387-9248-19559-2809,easy
160969-629102-1438420-386705-683954-2504320-66874-752545,35199-180722-694768-476652-136690-466375-59869-888367,26955-1082-173013-48306-113033-52895-2312-294277,20303-29600-169648-138140-70682-274928-22347-362558,3442-13919-24783-38600-56581-143344-3003-49304,6186-75920-38091-72772-14567-109136-4216-36162,3527-9491-64104-69061-21393-70584-7280-21220,1214-2759-30416-26387-9248-19559-2809-25713,easy
629102-1438420-386705-683954-2504320-66874-752545-666212,180722-694768-476652-136690-466375-59869-888367-78198,1082-173013-48306-113033-52895-2312-294277-13907,29600-169648-138140-70682-274928-22347-362558-17864,13919-24783-38600-56581-143344-3003-49304-25252,75920-38091-72772-14567-109136-4216-36162-45884,9491-64104-69061-21393-70584-7280-21220-13671,2759-30416-26387-9248-19559-2809-25713-4687,easy
1438420-386705-683954-2504320-66874-752545-666212-718396,694768-476652-136690-466375-59869-888367-78198-98325,173013-48306-113033-52895-2312-294277-13907-7994,169648-138140-70682-274928-22347-362558-17864-18672,24783-38600-56581-143344-3003-49304-25252-8395,38091-72772-14567-109136-4216-36162-45884-9240,64104-69061-21393-70584-7280-21220-13671-11781,30416-26387-9248-19559-2809-25713-4687-4914,easy
386705-683954-2504320-66874-752545-666212-718396-1402826,476652-136690-466375-59869-888367-78198-98325-229534,48306-113033-52895-2312-294277-13907-7994-113627,138140-70682-274928-22347-362558-17864-18672-119807,38600-56581-143344-3003-49304-25252-8395-38292,72772-14567-109136-4216-36162-45884-9240-105356,69061-21393-70584-7280-21220-13671-11781-42520,26387-9248-19559-2809-25713-4687-4914-12414,hard
683954-2504320-66874-752545-666212-718396-1402826-500925,136690-466375-59869-888367-78198-98325-229534-129368,113033-52895-2312-294277-13907-7994-113627-47413,70682-274928-22347-362558-17864-18672-119807-35843,56581-143344-3003-49304-25252-8395-38292-10467,14567-109136-4216-36162-45884-9240-105356-8375,21393-70584-7280-21220-13671-11781-42520-15727,9248-19559-2809-25713-4687-4914-12414-6555,easy
2504320-66874-752545-666212-718396-1402826-500925-69185,466375-59869-888367-78198-98325-229534-129368-8535,52895-2312-294277-13907-7994-113627-47413-3000,274928-22347-362558-17864-18672-119807-35843-7295,143344-3003-49304-25252-8395-38292-10467-2395,109136-4216-36162-45884-9240-105356-8375-2492,70584-7280-21220-13671-11781-42520-15727-5456,19559-2809-25713-4687-4914-12414-6555-1309,easy
66874-752545-666212-718396-1402826-500925-69185-227549,59869-888367-78198-98325-229534-129368-8535-11255,2312-294277-13907-7994-113627-47413-3000-15747,22347-362558-17864-18672-119807-35843-7295-10488,3003-49304-25252-8395-38292-10467-2395-8488,4216-36162-45884-9240-105356-8375-2492-6194,7280-21220-13671-11781-42520-15727-5456-1298,2809-25713-4687-4914-12414-6555-1309-741,easy
752545-666212-718396-1402826-500925-69185-227549-1025987,888367-78198-98325-229534-129368-8535-11255-28947,294277-13907-7994-113627-47413-3000-15747-14045,362558-17864-18672-119807-35843-7295-10488-30384,49304-25252-8395-38292-10467-2395-8488-7004,36162-45884-9240-105356-8375-2492-6194-27304,21220-13671-11781-42520-15727-5456-1298-18774,25713-4687-4914-12414-6555-1309-741-2381,easy
666212-718396-1402826-500925-69185-227549-1025987-683455,78198-98325-229534-129368-8535-11255-28947-695212,13907-7994-113627-47413-3000-15747-14045-169222,17864-18672-119807-35843-7295-10488-30384-157560,25252-8395-38292-10467-2395-8488-7004-63997,45884-9240-105356-8375-2492-6194-27304-43609,13671-11781-42520-15727-5456-1298-18774-42309,4687-4914-12414-6555-1309-741-2381-11540,easy
718396-1402826-500925-69185-227549-1025987-683455-1577159,98325-229534-129368-8535-11255-28947-695212-428360,7994-113627-47413-3000-15747-14045-169222-44436,18672-119807-35843-7295-10488-30384-157560-59536,8395-38292-10467-2395-8488-7004-63997-18496,9240-105356-8375-2492-6194-27304-43609-150577,11781-42520-15727-5456-1298-18774-42309-91272,4914-12414-6555-1309-741-2381-11540-16825,easy
1402826-500925-69185-227549-1025987-683455-1577159-458725,229534-129368-8535-11255-28947-695212-428360-85853,113627-47413-3000-15747-14045-169222-44436-6295,119807-35843-7295-10488-30384-157560-59536-21511,38292-10467-2395-8488-7004-63997-18496-10320,105356-8375-2492-6194-27304-43609-150577-32788,42520-15727-5456-1298-18774-42309-91272-3206,12414-6555-1309-741-2381-11540-16825-3073,easy
500925-69185-227549-1025987-683455-1577159-458725-1461822,129368-8535-11255-28947-695212-428360-85853-28238,47413-3000-15747-14045-169222-44436-6295-13577,35843-7295-10488-30384-157560-59536-21511-10394,10467-2395-8488-7004-63997-18496-10320-13101,8375-2492-6194-27304-43609-150577-32788-18339,15727-5456-1298-18774-42309-91272-3206-14547,6555-1309-741-2381-11540-16825-3073-2609,easy
69185-227549-1025987-683455-1577159-458725-1461822-154243,8535-11255-28947-695212-428360-85853-28238-42349,3000-15747-14045-169222-44436-6295-13577-1025,7295-10488-30384-157560-59536-21511-10394-5018,2395-8488-7004-63997-18496-10320-13101-8271,2492-6194-27304-43609-150577-32788-18339-3759,5456-1298-18774-42309-91272-3206-14547-2172,1309-741-2381-11540-16825-3073-2609-1648,easy
227549-1025987-683455-1577159-458725-1461822-154243-1097051,11255-28947-695212-428360-85853-28238-42349-122005,15747-14045-169222-44436-6295-13577-1025-8577,10488-30384-157560-59536-21511-10394-5018-40047,8488-7004-63997-18496-10320-13101-8271-17076,6194-27304-43609-150577-32788-18339-3759-12352,1298-18774-42309-91272-3206-14547-2172-10307,741-2381-11540-16825-3073-2609-1648-11346,easy
1025987-683455-1577159-458725-1461822-154243-1097051-224029,28947-695212-428360-85853-28238-42349-122005-25981,14045-169222-44436-6295-13577-1025-8577-4219,30384-157560-59536-21511-10394-5018-40047-5868,7004-63997-18496-10320-13101-8271-17076-8427,27304-43609-150577-32788-18339-3759-12352-8439,18774-42309-91272-3206-14547-2172-10307-5043,2381-11540-16825-3073-2609-1648-11346-1207,easy
683455-1577159-458725-1461822-154243-1097051-224029-701239,695212-428360-85853-28238-42349-122005-25981-38277,169222-44436-6295-13577-1025-8577-4219-10626,157560-59536-21511-10394-5018-40047-5868-37859,63997-18496-10320-13101-8271-17076-8427-5277,43609-150577-32788-18339-3759-12352-8439-17253,42309-91272-3206-14547-2172-10307-5043-12884,11540-16825-3073-2609-1648-11346-1207-5515,easy
1577159-458725-1461822-154243-1097051-224029-701239-583044,428360-85853-28238-42349-122005-25981-38277-199471,44436-6295-13577-1025-8577-4219-10626-57268,59536-21511-10394-5018-40047-5868-37859-230587,18496-10320-13101-8271-17076-8427-5277-24739,150577-32788-18339-3759-12352-8439-17253-69050,91272-3206-14547-2172-10307-5043-12884-85513,16825-3073-2609-1648-11346-1207-5515-8557,easy
458725-1461822-154243-1097051-224029-701239-583044-1158397,85853-28238-42349-122005-25981-38277-199471-249705,6295-13577-1025-8577-4219-10626-57268-14428,21511-10394-5018-40047-5868-37859-230587-192501,10320-13101-8271-17076-8427-5277-24739-118474,32788-18339-3759-12352-8439-17253-69050-41028,3206-14547-2172-10307-5043-12884-85513-82434,3073-2609-1648-11346-1207-5515-8557-7321,easy
1461822-154243-1097051-224029-701239-583044-1158397-1177017,28238-42349-122005-25981-38277-199471-249705-316347,13577-1025-8577-4219-10626-57268-14428-41584,10394-5018-40047-5868-37859-230587-192501-72600,13101-8271-17076-8427-5277-24739-118474-85173,18339-3759-12352-8439-17253-69050-41028-85462,14547-2172-10307-5043-12884-85513-82434-70645,2609-1648-11346-1207-5515-8557-7321-10970,easy
154243-1097051-224029-701239-583044-1158397-1177017-766994,42349-122005-25981-38277-199471-249705-316347-278624,1025-8577-4219-10626-57268-14428-41584-18553,5018-40047-5868-37859-230587-192501-72600-115997,8271-17076-8427-5277-24739-118474-85173-79489,3759-12352-8439-17253-69050-41028-85462-83287,2172-10307-5043-12884-85513-82434-70645-27662,1648-11346-1207-5515-8557-7321-10970-30478,easy
1097051-224029-701239-583044-1158397-1177017-766994-2240539,122005-25981-38277-199471-249705-316347-278624-785343,8577-4219-10626-57268-14428-41584-18553-639488,40047-5868-37859-230587-192501-72600-115997-576183,17076-8427-5277-24739-118474-85173-79489-296639,12352-8439-17253-69050-41028-85462-83287-237762,10307-5043-12884-85513-82434-70645-27662-149893,11346-1207-5515-8557-7321-10970-30478-32971,easy
224029-701239-583044-1158397-1177017-766994-2240539-3198721,25981-38277-199471-249705-316347-278624-785343-1080492,4219-10626-57268-14428-41584-18553-639488-51991,5868-37859-230587-192501-72600-115997-576183-79554,8427-5277-24739-118474-85173-79489-296639-105569,8439-17253-69050-41028-85462-83287-237762-94735,5043-12884-85513-82434-70645-27662-149893-34665,1207-5515-8557-7321-10970-30478-32971-3649,easy
701239-583044-1158397-1177017-766994-2240539-3198721-544785,38277-199471-249705-316347-278624-785343-1080492-366233,10626-57268-14428-41584-18553-639488-51991-206519,37859-230587-192501-72600-115997-576183-79554-67999,5277-24739-118474-85173-79489-296639-105569-173188,17253-69050-41028-85462-83287-237762-94735-46610,12884-85513-82434-70645-27662-149893-34665-34368,5515-8557-7321-10970-30478-32971-3649-10067,easy
583044-1158397-1177017-766994-2240539-3198721-544785-1477436,199471-249705-316347-278624-785343-1080492-366233-50488,57268-14428-41584-18553-639488-51991-206519-33954,230587-192501-72600-115997-576183-79554-67999-19955,24739-118474-85173-79489-296639-105569-173188-30744,69050-41028-85462-83287-237762-94735-46610-10602,85513-82434-70645-27662-149893-34665-34368-8427,8557-7321-10970-30478-32971-3649-10067-3106,easy
1158397-1177017-766994-2240539-3198721-544785-1477436-2074538,249705-316347-278624-785343-1080492-366233-50488-245242,14428-41584-18553-639488-51991-206519-33954-181369,192501-72600-115997-576183-79554-67999-19955-363386,118474-85173-79489-296639-105569-173188-30744-9881,41028-85462-83287-237762-94735-46610-10602-125927,82434-70645-27662-149893-34665-34368-8427-48615,7321-10970-30478-32971-3649-10067-3106-13598,hard
1177017-766994-2240539-3198721-544785-1477436-2074538-99038,316347-278624-785343-1080492-366233-50488-245242-31524,41584-18553-639488-51991-206519-33954-181369-2670,72600-115997-576183-79554-67999-19955-363386-4168,85173-79489-296639-105569-173188-30744-9881-3376,85462-83287-237762-94735-46610-10602-125927-13387,70645-27662-149893-34665-34368-8427-48615-1891,10970-30478-32971-3649-10067-3106-13598-431,easy
766994-2240539-3198721-544785-1477436-2074538-99038-949360,278624-785343-1080492-366233-50488-245242-31524-72979,18553-639488-51991-206519-33954-181369-2670-5364,115997-576183-79554-67999-19955-363386-4168-23479,79489-296639-105569-173188-30744-9881-3376-9553,83287-237762-94735-46610-10602-125927-13387-27791,27662-149893-34665-34368-8427-48615-1891-7063,30478-32971-3649-10067-3106-13598-431-3174,easy
2240539-3198721-544785-1477436-2074538-99038-949360-335362,785343-1080492-366233-50488-245242-31524-72979-108652,639488-51991-206519-33954-181369-2670-5364-69313,576183-79554-67999-19955-363386-4168-23479-31267,296639-105569-173188-30744-9881-3376-9553-14297,237762-94735-46610-10602-125927-13387-27791-14667,149893-34665-34368-8427-48615-1891-7063-22417,32971-3649-10067-3106-13598-431-3174-2170,easy
3198721-544785-1477436-2074538-99038-949360-335362-556913,1080492-366233-50488-245242-31524-72979-108652-269922,51991-206519-33954-181369-2670-5364-69313-40311,79554-67999-19955-363386-4168-23479-31267-25769,105569-173188-30744-9881-3376-9553-14297-24566,94735-46610-10602-125927-13387-27791-14667-16092,34665-34368-8427-48615-1891-7063-22417-13403,3649-10067-3106-13598-431-3174-2170-4849,easy
544785-1477436-2074538-99038-949360-335362-556913-1430432,366233-50488-245242-31524-72979-108652-269922-269912,206519-33954-181369-2670-5364-69313-40311-100767,67999-19955-363386-4168-23479-31267-25769-79503,173188-30744-9881-3376-9553-14297-24566-41042,46610-10602-125927-13387-27791-14667-16092-37030,34368-8427-48615-1891-7063-22417-13403-93788,10067-3106-13598-431-3174-2170-4849-14263,easy
1477436-2074538-99038-949360-335362-556913-1430432-210098,50488-245242-31524-72979-108652-269922-269912-23934,33954-181369-2670-5364-69313-40311-100767-4261,19955-363386-4168-23479-31267-25769-79503-5512,30744-9881-3376-9553-14297-24566-41042-1468,10602-125927-13387-27791-14667-16092-37030-3212,8427-48615-1891-7063-22417-13403-93788-3633,3106-13598-431-3174-2170-4849-14263-424,easy
2074538-99038-949360-335362-556913-1430432-210098-1489047,245242-31524-72979-108652-269922-269912-23934-21239,181369-2670-5364-69313-40311-100767-4261-38504,363386-4168-23479-31267-25769-79503-5512-63640,9881-3376-9553-14297-24566-41042-1468-24942,125927-13387-27791-14667-16092-37030-3212-19461,48615-1891-7063-22417-13403-93788-3633-11246,13598-431-3174-2170-4849-14263-424-3458,easy
99038-949360-335362-556913-1430432-210098-1489047-111601,31524-72979-108652-269922-269912-23934-21239-12672,2670-5364-69313-40311-100767-4261-38504-1589,4168-23479-31267-25769-79503-5512-63640-11928,3376-9553-14297-24566-41042-1468-24942-3476,13387-27791-14667-16092-37030-3212-19461-2376,1891-7063-22417-13403-93788-3633-11246-3892,431-3174-2170-4849-14263-424-3458-564,easy
949360-335362-556913-1430432-210098-1489047-111601-1303775,72979-108652-269922-269912-23934-21239-12672-222969,5364-69313-40311-100767-4261-38504-1589-6864,23479-31267-25769-79503-5512-63640-11928-19422,9553-14297-24566-41042-1468-24942-3476-16639,27791-14667-16092-37030-3212-19461-2376-19734,7063-22417-13403-93788-3633-11246-3892-19506,3174-2170-4849-14263-424-3458-564-3810,easy
335362-556913-1430432-210098-1489047-111601-1303775-981552,108652-269922-269912-23934-21239-12672-222969-588725,69313-40311-100767-4261-38504-1589-6864-130545,31267-25769-79503-5512-63640-11928-19422-232086,14297-24566-41042-1468-24942-3476-16639-35145,14667-16092-37030-3212-19461-2376-19734-117526,22417-13403-93788-3633-11246-3892-19506-40004,2170-4849-14263-424-3458-564-3810-9787,easy
556913-1430432-210098-1489047-111601-1303775-981552-941206,269922-269912-23934-21239-12672-222969-588725-387779,40311-100767-4261-38504-1589-6864-130545-138822,25769-79503-5512-63640-11928-19422-232086-59438,24566-41042-1468-24942-3476-16639-35145-53955,16092-37030-3212-19461-2376-19734-117526-52450,13403-93788-3633-11246-3892-19506-40004-74597,4849-14263-424-3458-564-3810-9787-27150,easy
