delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
10032-75563-124799-123398-56579-357675-19449-918166,8494-47393-18569-15462-38025-52529-9924-284226,249-3400-14875-19875-4119-12195-3355-1876,8521-6491-2602-6451-9644-31559-2347-11266,3474-3481-3643-8181-788-15261-2876-5809,17334-2434-1719-5126-2166-9808-2430-4931,4147-1742-962-6251-1665-4480-752-1982,4751-776-853-2566-1524-3081-715-1738,easy
75563-124799-123398-56579-357675-19449-918166-1990396,47393-18569-15462-38025-52529-9924-284226-40254,3400-14875-19875-4119-12195-3355-1876-12411,6491-2602-6451-9644-31559-2347-11266-17992,3481-3643-8181-788-15261-2876-5809-7468,2434-1719-5126-2166-9808-2430-4931-5263,1742-962-6251-1665-4480-752-1982-1036,776-853-2566-1524-3081-715-1738-768,easy
124799-123398-56579-357675-19449-918166-1990396-931601,18569-15462-38025-52529-9924-284226-40254-114939,14875-19875-4119-12195-3355-1876-12411-17097,2602-6451-9644-31559-2347-11266-17992-18806,3643-8181-788-15261-2876-5809-7468-4426,1719-5126-2166-9808-2430-4931-5263-7108,962-6251-1665-4480-752-1982-1036-1456,853-2566-1524-3081-715-1738-768-801,easy
123398-56579-357675-19449-918166-1990396-931601-279010,15462-38025-52529-9924-284226-40254-114939-4385,19875-4119-12195-3355-1876-12411-17097-580,6451-9644-31559-2347-11266-17992-18806-1264,8181-788-15261-2876-5809-7468-4426-881,5126-2166-9808-2430-4931-5263-7108-925,6251-1665-4480-752-1982-1036-1456-322,2566-1524-3081-715-1738-768-801-328,easy
56579-357675-19449-918166-1990396-931601-279010-146988,38025-52529-9924-284226-40254-114939-4385-102817,4119-12195-3355-1876-12411-17097-580-14108,9644-31559-2347-11266-17992-18806-1264-9381,788-15261-2876-5809-7468-4426-881-3018,2166-9808-2430-4931-5263-7108-925-4396,1665-4480-752-1982-1036-1456-322-1661,1524-3081-715-1738-768-801-328-1632,easy
357675-19449-918166-1990396-931601-279010-146988-554143,52529-9924-284226-40254-114939-4385-102817-125286,12195-3355-1876-12411-17097-580-14108-17671,31559-2347-11266-17992-18806-1264-9381-6779,15261-2876-5809-7468-4426-881-3018-10228,9808-2430-4931-5263-7108-925-4396-13054,4480-752-1982-1036-1456-322-1661-8226,3081-715-1738-768-801-328-1632-8442,easy
19449-918166-1990396-931601-279010-146988-554143-36995,9924-284226-40254-114939-4385-102817-125286-27219,3355-1876-12411-17097-580-14108-17671-9429,2347-11266-17992-18806-1264-9381-6779-5415,2876-5809-7468-4426-881-3018-10228-7636,2430-4931-5263-7108-925-4396-13054-3195,752-1982-1036-1456-322-1661-8226-1249,715-1738-768-801-328-1632-8442-495,easy
918166-1990396-931601-279010-146988-554143-36995-228775,284226-40254-114939-4385-102817-125286-27219-45497,1876-12411-17097-580-14108-17671-9429-43299,11266-17992-18806-1264-9381-6779-5415-25320,5809-7468-4426-881-3018-10228-7636-11617,4931-5263-7108-925-4396-13054-3195-11691,1982-1036-1456-322-1661-8226-1249-2903,1738-768-801-328-1632-8442-495-2913,easy
1990396-931601-279010-146988-554143-36995-228775-126206,40254-114939-4385-102817-125286-27219-45497-57187,12411-17097-580-14108-17671-9429-43299-14898,17992-18806-1264-9381-6779-5415-25320-4107,7468-4426-881-3018-10228-7636-11617-2764,5263-7108-925-4396-13054-3195-11691-1699,1036-1456-322-1661-8226-1249-2903-757,768-801-328-1632-8442-495-2913-518,easy
931601-279010-146988-554143-36995-228775-126206-22396,114939-4385-102817-125286-27219-45497-57187-48036,17097-580-14108-17671-9429-43299-14898-9442,18806-1264-9381-6779-5415-25320-4107-12953,4426-881-3018-10228-7636-11617-2764-10796,7108-925-4396-13054-3195-11691-1699-3582,1456-322-1661-8226-1249-2903-757-968,801-328-1632-8442-495-2913-518-871,hard
279010-146988-554143-36995-228775-126206-22396-71353,4385-102817-125286-27219-45497-57187-48036-45911,580-14108-17671-9429-43299-14898-9442-445,1264-9381-6779-5415-25320-4107-12953-1064,881-3018-10228-7636-11617-2764-10796-4431,925-4396-13054-3195-11691-1699-3582-1970,322-1661-8226-1249-2903-757-968-1015,328-1632-8442-495-2913-518-871-534,easy
146988-554143-36995-228775-126206-22396-71353-914012,102817-125286-27219-45497-57187-48036-45911-341635,14108-17671-9429-43299-14898-9442-445-28306,9381-6779-5415-25320-4107-12953-1064-48719,3018-10228-7636-11617-2764-10796-4431-11485,4396-13054-3195-11691-1699-3582-1970-16695,1661-8226-1249-2903-757-968-1015-6300,1632-8442-495-2913-518-871-534-7152,easy
554143-36995-228775-126206-22396-71353-914012-727138,125286-27219-45497-57187-48036-45911-341635-39367,17671-9429-43299-14898-9442-445-28306-10100,6779-5415-25320-4107-12953-1064-48719-5611,10228-7636-11617-2764-10796-4431-11485-10930,13054-3195-11691-1699-3582-1970-16695-3728,8226-1249-2903-757-968-1015-6300-2167,8442-495-2913-518-871-534-7152-811,easy
36995-228775-126206-22396-71353-914012-727138-77385,27219-45497-57187-48036-45911-341635-39367-26049,9429-43299-14898-9442-445-28306-10100-3419,5415-25320-4107-12953-1064-48719-5611-7288,7636-11617-2764-10796-4431-11485-10930-9459,3195-11691-1699-3582-1970-16695-3728-5450,1249-2903-757-968-1015-6300-2167-494,495-2913-518-871-534-7152-811-1568,easy
228775-126206-22396-71353-914012-727138-77385-606605,45497-57187-48036-45911-341635-39367-26049-29815,43299-14898-9442-445-28306-10100-3419-9954,25320-4107-12953-1064-48719-5611-7288-5722,11617-2764-10796-4431-11485-10930-9459-12162,11691-1699-3582-1970-16695-3728-5450-5996,2903-757-968-1015-6300-2167-494-1002,2913-518-871-534-7152-811-1568-428,easy
126206-22396-71353-914012-727138-77385-606605-238655,57187-48036-45911-341635-39367-26049-29815-11466,14898-9442-445-28306-10100-3419-9954-1922,4107-12953-1064-48719-5611-7288-5722-2116,2764-10796-4431-11485-10930-9459-12162-2471,1699-3582-1970-16695-3728-5450-5996-1698,757-968-1015-6300-2167-494-1002-757,518-871-534-7152-811-1568-428-583,easy
22396-71353-914012-727138-77385-606605-238655-134190,48036-45911-341635-39367-26049-29815-11466-62197,9442-445-28306-10100-3419-9954-1922-16098,12953-1064-48719-5611-7288-5722-2116-7702,10796-4431-11485-10930-9459-12162-2471-10875,3582-1970-16695-3728-5450-5996-1698-4830,968-1015-6300-2167-494-1002-757-6130,871-534-7152-811-1568-428-583-1960,easy
71353-914012-727138-77385-606605-238655-134190-583107,45911-341635-39367-26049-29815-11466-62197-47140,445-28306-10100-3419-9954-1922-16098-10688,1064-48719-5611-7288-5722-2116-7702-19030,4431-11485-10930-9459-12162-2471-10875-8150,1970-16695-3728-5450-5996-1698-4830-4050,1015-6300-2167-494-1002-757-6130-1663,534-7152-811-1568-428-583-1960-573,hard
750956-462246-109279-2030152-1177856-213864-240085-40989,14320-236742-60030-277176-51146-15245-67909-14639,3978-41923-3820-8422-16403-4205-14183-8401,3233-3035-2551-35919-6871-2687-28046-4813,542-11980-1963-13408-2859-2540-21269-13329,611-3797-1091-9910-5591-727-4261-5113,347-3558-1533-3108-802-347-5373-1531,366-2201-1026-3316-412-224-1438-545,hard
462246-109279-2030152-1177856-213864-240085-40989-218363,236742-60030-277176-51146-15245-67909-14639-40697,41923-3820-8422-16403-4205-14183-8401-20211,3035-2551-35919-6871-2687-28046-4813-3622,11980-1963-13408-2859-2540-21269-13329-11951,3797-1091-9910-5591-727-4261-5113-5242,3558-1533-3108-802-347-5373-1531-2324,2201-1026-3316-412-224-1438-545-1257,easy
109279-2030152-1177856-213864-240085-40989-218363-348166,60030-277176-51146-15245-67909-14639-40697-187228,3820-8422-16403-4205-14183-8401-20211-3456,2551-35919-6871-2687-28046-4813-3622-42323,1963-13408-2859-2540-21269-13329-11951-10939,1091-9910-5591-727-4261-5113-5242-4339,1533-3108-802-347-5373-1531-2324-2647,1026-3316-412-224-1438-545-1257-1416,easy
2030152-1177856-213864-240085-40989-218363-348166-9204,277176-51146-15245-67909-14639-40697-187228-2651,8422-16403-4205-14183-8401-20211-3456-3588,35919-6871-2687-28046-4813-3622-42323-3556,13408-2859-2540-21269-13329-11951-10939-899,9910-5591-727-4261-5113-5242-4339-1413,3108-802-347-5373-1531-2324-2647-528,3316-412-224-1438-545-1257-1416-480,easy
1177856-213864-240085-40989-218363-348166-9204-567263,51146-15245-67909-14639-40697-187228-2651-133087,16403-4205-14183-8401-20211-3456-3588-22726,6871-2687-28046-4813-3622-42323-3556-8462,2859-2540-21269-13329-11951-10939-899-20963,5591-727-4261-5113-5242-4339-1413-6339,802-347-5373-1531-2324-2647-528-3218,412-224-1438-545-1257-1416-480-3146,hard
480774-63109-68716-51482-106355-65494-76509-48358,46842-22119-53555-33400-65529-30327-21169-2310,12833-4305-8417-5593-6937-9066-888-8304,12406-15418-7887-9775-3331-9498-841-8453,4303-8330-15106-4447-2140-2106-3099-3557,4833-3927-7707-10911-1423-2404-3091-1631,1791-2756-3607-2292-791-420-803-2141,889-5322-2671-1639-964-256-1538-839,hard
63109-68716-51482-106355-65494-76509-48358-2354,22119-53555-33400-65529-30327-21169-2310-3038,4305-8417-5593-6937-9066-888-8304-1651,15418-7887-9775-3331-9498-841-8453-1603,8330-15106-4447-2140-2106-3099-3557-879,3927-7707-10911-1423-2404-3091-1631-1580,2756-3607-2292-791-420-803-2141-1496,5322-2671-1639-964-256-1538-839-461,easy
68716-51482-106355-65494-76509-48358-2354-21016,53555-33400-65529-30327-21169-2310-3038-15910,8417-5593-6937-9066-888-8304-1651-12241,7887-9775-3331-9498-841-8453-1603-2830,15106-4447-2140-2106-3099-3557-879-1122,7707-10911-1423-2404-3091-1631-1580-2927,3607-2292-791-420-803-2141-1496-1978,2671-1639-964-256-1538-839-461-582,easy
51482-106355-65494-76509-48358-2354-21016-88699,33400-65529-30327-21169-2310-3038-15910-50081,5593-6937-9066-888-8304-1651-12241-32531,9775-3331-9498-841-8453-1603-2830-10878,4447-2140-2106-3099-3557-879-1122-4041,10911-1423-2404-3091-1631-1580-2927-5244,2292-791-420-803-2141-1496-1978-4244,1639-964-256-1538-839-461-582-3130,hard
106355-65494-76509-48358-2354-21016-88699-54305,65529-30327-21169-2310-3038-15910-50081-37104,6937-9066-888-8304-1651-12241-32531-9418,3331-9498-841-8453-1603-2830-10878-14324,2140-2106-3099-3557-879-1122-4041-5589,1423-2404-3091-1631-1580-2927-5244-10442,791-420-803-2141-1496-1978-4244-3867,964-256-1538-839-461-582-3130-4113,hard
65494-76509-48358-2354-21016-88699-54305-326395,30327-21169-2310-3038-15910-50081-37104-22176,9066-888-8304-1651-12241-32531-9418-1638,9498-841-8453-1603-2830-10878-14324-4431,2106-3099-3557-879-1122-4041-5589-1785,2404-3091-1631-1580-2927-5244-10442-1990,420-803-2141-1496-1978-4244-3867-726,256-1538-839-461-582-3130-4113-506,easy
76509-48358-2354-21016-88699-54305-326395-13744,21169-2310-3038-15910-50081-37104-22176-7363,888-8304-1651-12241-32531-9418-1638-993,841-8453-1603-2830-10878-14324-4431-4667,3099-3557-879-1122-4041-5589-1785-3102,3091-1631-1580-2927-5244-10442-1990-3081,803-2141-1496-1978-4244-3867-726-676,1538-839-461-582-3130-4113-506-735,easy
48358-2354-21016-88699-54305-326395-13744-34280,2310-3038-15910-50081-37104-22176-7363-10976,8304-1651-12241-32531-9418-1638-993-27975,8453-1603-2830-10878-14324-4431-4667-5022,3557-879-1122-4041-5589-1785-3102-3618,1631-1580-2927-5244-10442-1990-3081-8783,2141-1496-1978-4244-3867-726-676-2967,839-461-582-3130-4113-506-735-5681,easy
2354-21016-88699-54305-326395-13744-34280-180075,3038-15910-50081-37104-22176-7363-10976-10571,1651-12241-32531-9418-1638-993-27975-6197,1603-2830-10878-14324-4431-4667-5022-6376,879-1122-4041-5589-1785-3102-3618-12919,1580-2927-5244-10442-1990-3081-8783-7119,1496-1978-4244-3867-726-676-2967-2032,461-582-3130-4113-506-735-5681-1452,easy
21016-88699-54305-326395-13744-34280-180075-40466,15910-50081-37104-22176-7363-10976-10571-19061,12241-32531-9418-1638-993-27975-6197-11351,2830-10878-14324-4431-4667-5022-6376-16982,1122-4041-5589-1785-3102-3618-12919-4641,2927-5244-10442-1990-3081-8783-7119-4629,1978-4244-3867-726-676-2967-2032-3159,582-3130-4113-506-735-5681-1452-3364,easy
88699-54305-326395-13744-34280-180075-40466-23375,50081-37104-22176-7363-10976-10571-19061-114703,32531-9418-1638-993-27975-6197-11351-26547,10878-14324-4431-4667-5022-6376-16982-6756,4041-5589-1785-3102-3618-12919-4641-8272,5244-10442-1990-3081-8783-7119-4629-5736,4244-3867-726-676-2967-2032-3159-4222,3130-4113-506-735-5681-1452-3364-5891,hard
54305-326395-13744-34280-180075-40466-23375-155409,37104-22176-7363-10976-10571-19061-114703-37501,9418-1638-993-27975-6197-11351-26547-5103,14324-4431-4667-5022-6376-16982-6756-7030,5589-1785-3102-3618-12919-4641-8272-25894,10442-1990-3081-8783-7119-4629-5736-3296,3867-726-676-2967-2032-3159-4222-6255,4113-506-735-5681-1452-3364-5891-2229,hard
326395-13744-34280-180075-40466-23375-155409-1308586,22176-7363-10976-10571-19061-114703-37501-70204,1638-993-27975-6197-11351-26547-5103-61890,4431-4667-5022-6376-16982-6756-7030-22764,1785-3102-3618-12919-4641-8272-25894-5519,1990-3081-8783-7119-4629-5736-3296-7285,726-676-2967-2032-3159-4222-6255-5340,506-735-5681-1452-3364-5891-2229-1955,easy
13744-34280-180075-40466-23375-155409-1308586-808076,7363-10976-10571-19061-114703-37501-70204-60161,993-27975-6197-11351-26547-5103-61890-18492,4667-5022-6376-16982-6756-7030-22764-38524,3102-3618-12919-4641-8272-25894-5519-15039,3081-8783-7119-4629-5736-3296-7285-5416,676-2967-2032-3159-4222-6255-5340-2085,735-5681-1452-3364-5891-2229-1955-3735,easy
34280-180075-40466-23375-155409-1308586-808076-1187992,10976-10571-19061-114703-37501-70204-60161-87582,27975-6197-11351-26547-5103-61890-18492-14523,5022-6376-16982-6756-7030-22764-38524-10569,3618-12919-4641-8272-25894-5519-15039-9273,8783-7119-4629-5736-3296-7285-5416-11106,2967-2032-3159-4222-6255-5340-2085-2553,5681-1452-3364-5891-2229-1955-3735-1337,easy
180075-40466-23375-155409-1308586-808076-1187992-48178,10571-19061-114703-37501-70204-60161-87582-1754,6197-11351-26547-5103-61890-18492-14523-220,6376-16982-6756-7030-22764-38524-10569-1323,12919-4641-8272-25894-5519-15039-9273-189,7119-4629-5736-3296-7285-5416-11106-300,2032-3159-4222-6255-5340-2085-2553-88,1452-3364-5891-2229-1955-3735-1337-88,easy
40466-23375-155409-1308586-808076-1187992-48178-564059,19061-114703-37501-70204-60161-87582-1754-180325,11351-26547-5103-61890-18492-14523-220-54294,16982-6756-7030-22764-38524-10569-1323-25269,4641-8272-25894-5519-15039-9273-189-19169,4629-5736-3296-7285-5416-11106-300-12094,3159-4222-6255-5340-2085-2553-88-21892,3364-5891-2229-1955-3735-1337-88-7793,easy
23375-155409-1308586-808076-1187992-48178-564059-48708,114703-37501-70204-60161-87582-1754-180325-41755,26547-5103-61890-18492-14523-220-54294-3805,6756-7030-22764-38524-10569-1323-25269-14407,8272-25894-5519-15039-9273-189-19169-12865,5736-3296-7285-5416-11106-300-12094-12992,4222-6255-5340-2085-2553-88-21892-2814,5891-2229-1955-3735-1337-88-7793-1391,easy
155409-1308586-808076-1187992-48178-564059-48708-417097,37501-70204-60161-87582-1754-180325-41755-145579,5103-61890-18492-14523-220-54294-3805-24135,7030-22764-38524-10569-1323-25269-14407-16019,25894-5519-15039-9273-189-19169-12865-14301,3296-7285-5416-11106-300-12094-12992-11741,6255-5340-2085-2553-88-21892-2814-3936,2229-1955-3735-1337-88-7793-1391-2766,easy
1308586-808076-1187992-48178-564059-48708-417097-31069,70204-60161-87582-1754-180325-41755-145579-28942,61890-18492-14523-220-54294-3805-24135-20627,22764-38524-10569-1323-25269-14407-16019-984,5519-15039-9273-189-19169-12865-14301-4605,7285-5416-11106-300-12094-12992-11741-7478,5340-2085-2553-88-21892-2814-3936-2818,1955-3735-1337-88-7793-1391-2766-1847,easy
808076-1187992-48178-564059-48708-417097-31069-17328,60161-87582-1754-180325-41755-145579-28942-54198,18492-14523-220-54294-3805-24135-20627-25312,38524-10569-1323-25269-14407-16019-984-7596,15039-9273-189-19169-12865-14301-4605-2965,5416-11106-300-12094-12992-11741-7478-3091,2085-2553-88-21892-2814-3936-2818-3138,3735-1337-88-7793-1391-2766-1847-1545,easy
1187992-48178-564059-48708-417097-31069-17328-73848,87582-1754-180325-41755-145579-28942-54198-61436,14523-220-54294-3805-24135-20627-25312-3831,10569-1323-25269-14407-16019-984-7596-1676,9273-189-19169-12865-14301-4605-2965-4278,11106-300-12094-12992-11741-7478-3091-1905,2553-88-21892-2814-3936-2818-3138-1162,1337-88-7793-1391-2766-1847-1545-560,hard
48178-564059-48708-417097-31069-17328-73848-31660,1754-180325-41755-145579-28942-54198-61436-34210,220-54294-3805-24135-20627-25312-3831-3244,1323-25269-14407-16019-984-7596-1676-3398,189-19169-12865-14301-4605-2965-4278-4196,300-12094-12992-11741-7478-3091-1905-2870,88-21892-2814-3936-2818-3138-1162-1311,88-7793-1391-2766-1847-1545-560-654,easy
564059-48708-417097-31069-17328-73848-31660-587868,180325-41755-145579-28942-54198-61436-34210-155478,54294-3805-24135-20627-25312-3831-3244-21592,25269-14407-16019-984-7596-1676-3398-11018,19169-12865-14301-4605-2965-4278-4196-13042,12094-12992-11741-7478-3091-1905-2870-6130,21892-2814-3936-2818-3138-1162-1311-5000,7793-1391-2766-1847-1545-560-654-4646,easy
48708-417097-31069-17328-73848-31660-587868-34235,41755-145579-28942-54198-61436-34210-155478-4266,3805-24135-20627-25312-3831-3244-21592-1232,14407-16019-984-7596-1676-3398-11018-1523,12865-14301-4605-2965-4278-4196-13042-609,12992-11741-7478-3091-1905-2870-6130-2226,2814-3936-2818-3138-1162-1311-5000-730,1391-2766-1847-1545-560-654-4646-975,hard
417097-31069-17328-73848-31660-587868-34235-38409,145579-28942-54198-61436-34210-155478-4266-42095,24135-20627-25312-3831-3244-21592-1232-7134,16019-984-7596-1676-3398-11018-1523-2864,14301-4605-2965-4278-4196-13042-609-3161,11741-7478-3091-1905-2870-6130-2226-3067,3936-2818-3138-1162-1311-5000-730-1066,2766-1847-1545-560-654-4646-975-1020,easy
31069-17328-73848-31660-587868-34235-38409-1599009,28942-54198-61436-34210-155478-4266-42095-308287,20627-25312-3831-3244-21592-1232-7134-43196,984-7596-1676-3398-11018-1523-2864-36899,4605-2965-4278-4196-13042-609-3161-21804,7478-3091-1905-2870-6130-2226-3067-15221,2818-3138-1162-1311-5000-730-1066-22486,1847-1545-560-654-4646-975-1020-6499,easy
17328-73848-31660-587868-34235-38409-1599009-927370,54198-61436-34210-155478-4266-42095-308287-20703,25312-3831-3244-21592-1232-7134-43196-4313,7596-1676-3398-11018-1523-2864-36899-2683,2965-4278-4196-13042-609-3161-21804-1518,3091-1905-2870-6130-2226-3067-15221-3815,3138-1162-1311-5000-730-1066-22486-1592,1545-560-654-4646-975-1020-6499-700,hard
282198-391803-103746-283209-119406-6896-61435-128610,103500-10760-67005-55258-15286-16021-32916-11322,11198-5301-15755-8907-18674-1525-4351-4032,25697-10917-18492-27799-6334-2858-2520-4393,12537-6132-4042-24690-3660-1635-785-1402,10920-2272-8576-17021-1615-2751-1359-3195,5594-1524-4631-3715-1874-1512-425-960,8280-1338-3376-7934-438-506-704-728,hard
391803-103746-283209-119406-6896-61435-128610-201085,10760-67005-55258-15286-16021-32916-11322-36174,5301-15755-8907-18674-1525-4351-4032-9973,10917-18492-27799-6334-2858-2520-4393-12795,6132-4042-24690-3660-1635-785-1402-1963,2272-8576-17021-1615-2751-1359-3195-1469,1524-4631-3715-1874-1512-425-960-656,1338-3376-7934-438-506-704-728-669,hard
103746-283209-119406-6896-61435-128610-201085-17321,67005-55258-15286-16021-32916-11322-36174-3722,15755-8907-18674-1525-4351-4032-9973-1647,18492-27799-6334-2858-2520-4393-12795-3216,4042-24690-3660-1635-785-1402-1963-1414,8576-17021-1615-2751-1359-3195-1469-1819,4631-3715-1874-1512-425-960-656-1179,3376-7934-438-506-704-728-669-660,easy
283209-119406-6896-61435-128610-201085-17321-28365,55258-15286-16021-32916-11322-36174-3722-57112,8907-18674-1525-4351-4032-9973-1647-77551,27799-6334-2858-2520-4393-12795-3216-55701,24690-3660-1635-785-1402-1963-1414-25193,17021-1615-2751-1359-3195-1469-1819-23652,3715-1874-1512-425-960-656-1179-7427,7934-438-506-704-728-669-660-11966,easy
119406-6896-61435-128610-201085-17321-28365-710134,15286-16021-32916-11322-36174-3722-57112-12010,18674-1525-4351-4032-9973-1647-77551-10879,6334-2858-2520-4393-12795-3216-55701-3095,3660-1635-785-1402-1963-1414-25193-5395,1615-2751-1359-3195-1469-1819-23652-1956,1874-1512-425-960-656-1179-7427-1064,438-506-704-728-669-660-11966-1321,easy
6896-61435-128610-201085-17321-28365-710134-892868,16021-32916-11322-36174-3722-57112-12010-83540,1525-4351-4032-9973-1647-77551-10879-15279,2858-2520-4393-12795-3216-55701-3095-11407,1635-785-1402-1963-1414-25193-5395-7787,2751-1359-3195-1469-1819-23652-1956-4531,1512-425-960-656-1179-7427-1064-3352,506-704-728-669-660-11966-1321-1288,hard
61435-128610-201085-17321-28365-710134-892868-209616,32916-11322-36174-3722-57112-12010-83540-34328,4351-4032-9973-1647-77551-10879-15279-2051,2520-4393-12795-3216-55701-3095-11407-7441,785-1402-1963-1414-25193-5395-7787-1874,1359-3195-1469-1819-23652-1956-4531-2349,425-960-656-1179-7427-1064-3352-1762,704-728-669-660-11966-1321-1288-667,easy
128610-201085-17321-28365-710134-892868-209616-873478,11322-36174-3722-57112-12010-83540-34328-43513,4032-9973-1647-77551-10879-15279-2051-1785,4393-12795-3216-55701-3095-11407-7441-3847,1402-1963-1414-25193-5395-7787-1874-5314,3195-1469-1819-23652-1956-4531-2349-2997,960-656-1179-7427-1064-3352-1762-699,728-669-660-11966-1321-1288-667-906,easy
201085-17321-28365-710134-892868-209616-873478-2042103,36174-3722-57112-12010-83540-34328-43513-164072,9973-1647-77551-10879-15279-2051-1785-9113,12795-3216-55701-3095-11407-7441-3847-27838,1963-1414-25193-5395-7787-1874-5314-10972,1469-1819-23652-1956-4531-2349-2997-8006,656-1179-7427-1064-3352-1762-699-4384,669-660-11966-1321-1288-667-906-2800,easy
17321-28365-710134-892868-209616-873478-2042103-112745,3722-57112-12010-83540-34328-43513-164072-53789,1647-77551-10879-15279-2051-1785-9113-9292,3216-55701-3095-11407-7441-3847-27838-1898,1414-25193-5395-7787-1874-5314-10972-2343,1819-23652-1956-4531-2349-2997-8006-925,1179-7427-1064-3352-1762-699-4384-913,660-11966-1321-1288-667-906-2800-571,easy
28365-710134-892868-209616-873478-2042103-112745-165377,57112-12010-83540-34328-43513-164072-53789-12297,77551-10879-15279-2051-1785-9113-9292-26721,55701-3095-11407-7441-3847-27838-1898-39513,25193-5395-7787-1874-5314-10972-2343-7944,23652-1956-4531-2349-2997-8006-925-11538,7427-1064-3352-1762-699-4384-913-4969,11966-1321-1288-667-906-2800-571-3832,easy
710134-892868-209616-873478-2042103-112745-165377-85330,12010-83540-34328-43513-164072-53789-12297-11046,10879-15279-2051-1785-9113-9292-26721-9161,3095-11407-7441-3847-27838-1898-39513-2576,5395-7787-1874-5314-10972-2343-7944-2079,1956-4531-2349-2997-8006-925-11538-3333,1064-3352-1762-699-4384-913-4969-808,1321-1288-667-906-2800-571-3832-730,easy
892868-209616-873478-2042103-112745-165377-85330-192050,83540-34328-43513-164072-53789-12297-11046-43600,15279-2051-1785-9113-9292-26721-9161-12015,11407-7441-3847-27838-1898-39513-2576-3632,7787-1874-5314-10972-2343-7944-2079-7483,4531-2349-2997-8006-925-11538-3333-17604,3352-1762-699-4384-913-4969-808-4576,1288-667-906-2800-571-3832-730-2465,easy
209616-873478-2042103-112745-165377-85330-192050-772041,34328-43513-164072-53789-12297-11046-43600-28557,2051-1785-9113-9292-26721-9161-12015-3432,7441-3847-27838-1898-39513-2576-3632-5827,1874-5314-10972-2343-7944-2079-7483-1104,2349-2997-8006-925-11538-3333-17604-1612,1762-699-4384-913-4969-808-4576-524,667-906-2800-571-3832-730-2465-507,easy
873478-2042103-112745-165377-85330-192050-772041-207853,43513-164072-53789-12297-11046-43600-28557-47078,1785-9113-9292-26721-9161-12015-3432-12232,3847-27838-1898-39513-2576-3632-5827-5518,5314-10972-2343-7944-2079-7483-1104-7074,2997-8006-925-11538-3333-17604-1612-4624,699-4384-913-4969-808-4576-524-2219,906-2800-571-3832-730-2465-507-818,easy
2042103-112745-165377-85330-192050-772041-207853-84285,164072-53789-12297-11046-43600-28557-47078-14028,9113-9292-26721-9161-12015-3432-12232-6904,27838-1898-39513-2576-3632-5827-5518-3543,10972-2343-7944-2079-7483-1104-7074-4561,8006-925-11538-3333-17604-1612-4624-1362,4384-913-4969-808-4576-524-2219-1299,2800-571-3832-730-2465-507-818-454,easy
112745-165377-85330-192050-772041-207853-84285-353496,53789-12297-11046-43600-28557-47078-14028-150420,9292-26721-9161-12015-3432-12232-6904-12057,1898-39513-2576-3632-5827-5518-3543-11385,2343-7944-2079-7483-1104-7074-4561-9709,925-11538-3333-17604-1612-4624-1362-5841,913-4969-808-4576-524-2219-1299-3965,571-3832-730-2465-507-818-454-2897,hard
165377-85330-192050-772041-207853-84285-353496-933686,12297-11046-43600-28557-47078-14028-150420-22510,26721-9161-12015-3432-12232-6904-12057-11217,39513-2576-3632-5827-5518-3543-11385-4767,7944-2079-7483-1104-7074-4561-9709-4648,11538-3333-17604-1612-4624-1362-5841-1171,4969-808-4576-524-2219-1299-3965-785,3832-730-2465-507-818-454-2897-415,easy
85330-192050-772041-207853-84285-353496-933686-414681,11046-43600-28557-47078-14028-150420-22510-174923,9161-12015-3432-12232-6904-12057-11217-6989,2576-3632-5827-5518-3543-11385-4767-24221,2079-7483-1104-7074-4561-9709-4648-12509,3333-17604-1612-4624-1362-5841-1171-10233,808-4576-524-2219-1299-3965-785-2951,730-2465-507-818-454-2897-415-7295,hard
192050-772041-207853-84285-353496-933686-414681-99483,43600-28557-47078-14028-150420-22510-174923-13363,12015-3432-12232-6904-12057-11217-6989-629,3632-5827-5518-3543-11385-4767-24221-1610,7483-1104-7074-4561-9709-4648-12509-1117,17604-1612-4624-1362-5841-1171-10233-567,4576-524-2219-1299-3965-785-2951-404,2465-507-818-454-2897-415-7295-190,hard
772041-207853-84285-353496-933686-414681-99483-120575,28557-47078-14028-150420-22510-174923-13363-27537,3432-12232-6904-12057-11217-6989-629-3284,5827-5518-3543-11385-4767-24221-1610-4734,1104-7074-4561-9709-4648-12509-1117-6629,1612-4624-1362-5841-1171-10233-567-2204,524-2219-1299-3965-785-2951-404-2139,507-818-454-2897-415-7295-190-325,easy
207853-84285-353496-933686-414681-99483-120575-491355,47078-14028-150420-22510-174923-13363-27537-106614,12232-6904-12057-11217-6989-629-3284-15447,5518-3543-11385-4767-24221-1610-4734-22564,7074-4561-9709-4648-12509-1117-6629-11992,4624-1362-5841-1171-10233-567-2204-9576,2219-1299-3965-785-2951-404-2139-5652,818-454-2897-415-7295-190-325-5528,easy
84285-353496-933686-414681-99483-120575-491355-17204,14028-150420-22510-174923-13363-27537-106614-20611,6904-12057-11217-6989-629-3284-15447-4047,3543-11385-4767-24221-1610-4734-22564-3546,4561-9709-4648-12509-1117-6629-11992-2654,1362-5841-1171-10233-567-2204-9576-1082,1299-3965-785-2951-404-2139-5652-678,454-2897-415-7295-190-325-5528-1187,easy
