delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
1025289-1531372-754373-1494894-918696-888308-645618-1419935,225883-200368-143157-945891-322566-334711-748937-159192,68703-49050-19763-19302-18531-115024-29237-217060,16112-48763-47736-16185-28223-51364-149963-97399,12487-35887-23202-25068-30981-62548-223057-27336,10400-5903-8775-18954-16025-10100-57407-38770,5938-5394-10265-6512-8757-13709-61808-21541,4058-2953-1996-1727-5405-6362-10899-4438,easy
1531372-754373-1494894-918696-888308-645618-1419935-748336,200368-143157-945891-322566-334711-748937-159192-224724,49050-19763-19302-18531-115024-29237-217060-47465,48763-47736-16185-28223-51364-149963-97399-97454,35887-23202-25068-30981-62548-223057-27336-29795,5903-8775-18954-16025-10100-57407-38770-19382,5394-10265-6512-8757-13709-61808-21541-13462,2953-1996-1727-5405-6362-10899-4438-8000,easy
754373-1494894-918696-888308-645618-1419935-748336-169385,143157-945891-322566-334711-748937-159192-224724-7361,19763-19302-18531-115024-29237-217060-47465-5689,47736-16185-28223-51364-149963-97399-97454-2030,23202-25068-30981-62548-223057-27336-29795-1027,8775-18954-16025-10100-57407-38770-19382-1562,10265-6512-8757-13709-61808-21541-13462-403,1996-1727-5405-6362-10899-4438-8000-412,hard
1494894-918696-888308-645618-1419935-748336-169385-718533,945891-322566-334711-748937-159192-224724-7361-64573,19302-18531-115024-29237-217060-47465-5689-37210,16185-28223-51364-149963-97399-97454-2030-4554,25068-30981-62548-223057-27336-29795-1027-20278,18954-16025-10100-57407-38770-19382-1562-8262,6512-8757-13709-61808-21541-13462-403-19674,1727-5405-6362-10899-4438-8000-412-3779,easy
918696-888308-645618-1419935-748336-169385-718533-426640,322566-334711-748937-159192-224724-7361-64573-237615,18531-115024-29237-217060-47465-5689-37210-39657,28223-51364-149963-97399-97454-2030-4554-16150,30981-62548-223057-27336-29795-1027-20278-4155,16025-10100-57407-38770-19382-1562-8262-5621,8757-13709-61808-21541-13462-403-19674-4013,5405-6362-10899-4438-8000-412-3779-1439,easy
888308-645618-1419935-748336-169385-718533-426640-1300240,334711-748937-159192-224724-7361-64573-237615-125524,115024-29237-217060-47465-5689-37210-39657-59965,51364-149963-97399-97454-2030-4554-16150-10077,62548-223057-27336-29795-1027-20278-4155-72914,10100-57407-38770-19382-1562-8262-5621-30470,13709-61808-21541-13462-403-19674-4013-13061,6362-10899-4438-8000-412-3779-1439-7624,easy
645618-1419935-748336-169385-718533-426640-1300240-1960168,748937-159192-224724-7361-64573-237615-125524-156981,29237-217060-47465-5689-37210-39657-59965-30590,149963-97399-97454-2030-4554-16150-10077-7155,223057-27336-29795-1027-20278-4155-72914-2904,57407-38770-19382-1562-8262-5621-30470-4440,61808-21541-13462-403-19674-4013-13061-1907,10899-4438-8000-412-3779-1439-7624-2652,hard
1419935-748336-169385-718533-426640-1300240-1960168-294244,159192-224724-7361-64573-237615-125524-156981-189123,217060-47465-5689-37210-39657-59965-30590-18325,97399-97454-2030-4554-16150-10077-7155-8592,27336-29795-1027-20278-4155-72914-2904-7263,38770-19382-1562-8262-5621-30470-4440-7296,21541-13462-403-19674-4013-13061-1907-11156,4438-8000-412-3779-1439-7624-2652-7781,easy
748336-169385-718533-426640-1300240-1960168-294244-1804602,224724-7361-64573-237615-125524-156981-189123-76974,47465-5689-37210-39657-59965-30590-18325-77883,97454-2030-4554-16150-10077-7155-8592-81618,29795-1027-20278-4155-72914-2904-7263-39384,19382-1562-8262-5621-30470-4440-7296-27966,13462-403-19674-4013-13061-1907-11156-18573,8000-412-3779-1439-7624-2652-7781-18834,hard
169385-718533-426640-1300240-1960168-294244-1804602-903934,7361-64573-237615-125524-156981-189123-76974-59012,5689-37210-39657-59965-30590-18325-77883-2013,2030-4554-16150-10077-7155-8592-81618-12046,1027-20278-4155-72914-2904-7263-39384-12223,1562-8262-5621-30470-4440-7296-27966-13934,403-19674-4013-13061-1907-11156-18573-7263,412-3779-1439-7624-2652-7781-18834-6931,easy
718533-426640-1300240-1960168-294244-1804602-903934-266491,64573-237615-125524-156981-189123-76974-59012-354681,37210-39657-59965-30590-18325-77883-2013-10091,4554-16150-10077-7155-8592-81618-12046-39978,20278-4155-72914-2904-7263-39384-12223-25507,8262-5621-30470-4440-7296-27966-13934-11854,19674-4013-13061-1907-11156-18573-7263-7569,3779-1439-7624-2652-7781-18834-6931-3772,easy
426640-1300240-1960168-294244-1804602-903934-266491-995594,237615-125524-156981-189123-76974-59012-354681-1053675,39657-59965-30590-18325-77883-2013-10091-465751,16150-10077-7155-8592-81618-12046-39978-25003,4155-72914-2904-7263-39384-12223-25507-71033,5621-30470-4440-7296-27966-13934-11854-42245,4013-13061-1907-11156-18573-7263-7569-27068,1439-7624-2652-7781-18834-6931-3772-16162,easy
1300240-1960168-294244-1804602-903934-266491-995594-1145476,125524-156981-189123-76974-59012-354681-1053675-224588,59965-30590-18325-77883-2013-10091-465751-117608,10077-7155-8592-81618-12046-39978-25003-11424,72914-2904-7263-39384-12223-25507-71033-5246,30470-4440-7296-27966-13934-11854-42245-32100,13061-1907-11156-18573-7263-7569-27068-16996,7624-2652-7781-18834-6931-3772-16162-60305,easy
1960168-294244-1804602-903934-266491-995594-1145476-565953,156981-189123-76974-59012-354681-1053675-224588-197294,30590-18325-77883-2013-10091-465751-117608-12109,7155-8592-81618-12046-39978-25003-11424-6817,2904-7263-39384-12223-25507-71033-5246-11387,4440-7296-27966-13934-11854-42245-32100-17233,1907-11156-18573-7263-7569-27068-16996-17614,2652-7781-18834-6931-3772-16162-60305-4987,easy
294244-1804602-903934-266491-995594-1145476-565953-145246,189123-76974-59012-354681-1053675-224588-197294-88892,18325-77883-2013-10091-465751-117608-12109-5214,8592-81618-12046-39978-25003-11424-6817-4451,7263-39384-12223-25507-71033-5246-11387-3505,7296-27966-13934-11854-42245-32100-17233-4798,11156-18573-7263-7569-27068-16996-17614-1387,7781-18834-6931-3772-16162-60305-4987-1007,easy
1804602-903934-266491-995594-1145476-565953-145246-913416,76974-59012-354681-1053675-224588-197294-88892-47089,77883-2013-10091-465751-117608-12109-5214-96758,81618-12046-39978-25003-11424-6817-4451-27192,39384-12223-25507-71033-5246-11387-3505-7657,27966-13934-11854-42245-32100-17233-4798-14082,18573-7263-7569-27068-16996-17614-1387-6175,18834-6931-3772-16162-60305-4987-1007-1498,easy
903934-266491-995594-1145476-565953-145246-913416-370667,59012-354681-1053675-224588-197294-88892-47089-90460,2013-10091-465751-117608-12109-5214-96758-14562,12046-39978-25003-11424-6817-4451-27192-6805,12223-25507-71033-5246-11387-3505-7657-5476,13934-11854-42245-32100-17233-4798-14082-3335,7263-7569-27068-16996-17614-1387-6175-985,6931-3772-16162-60305-4987-1007-1498-856,easy
266491-995594-1145476-565953-145246-913416-370667-771094,354681-1053675-224588-197294-88892-47089-90460-259337,10091-465751-117608-12109-5214-96758-14562-70142,39978-25003-11424-6817-4451-27192-6805-49130,25507-71033-5246-11387-3505-7657-5476-18691,11854-42245-32100-17233-4798-14082-3335-17345,7569-27068-16996-17614-1387-6175-985-6314,3772-16162-60305-4987-1007-1498-856-5444,easy
995594-1145476-565953-145246-913416-370667-771094-2509290,1053675-224588-197294-88892-47089-90460-259337-884291,465751-117608-12109-5214-96758-14562-70142-158474,25003-11424-6817-4451-27192-6805-49130-348662,71033-5246-11387-3505-7657-5476-18691-366218,42245-32100-17233-4798-14082-3335-17345-53928,27068-16996-17614-1387-6175-985-6314-33652,16162-60305-4987-1007-1498-856-5444-33061,easy
1145476-565953-145246-913416-370667-771094-2509290-1404947,224588-197294-88892-47089-90460-259337-884291-582613,117608-12109-5214-96758-14562-70142-158474-125497,11424-6817-4451-27192-6805-49130-348662-67395,5246-11387-3505-7657-5476-18691-366218-17440,32100-17233-4798-14082-3335-17345-53928-42455,16996-17614-1387-6175-985-6314-33652-26202,60305-4987-1007-1498-856-5444-33061-8885,easy
565953-145246-913416-370667-771094-2509290-1404947-2186731,197294-88892-47089-90460-259337-884291-582613-704080,12109-5214-96758-14562-70142-158474-125497-150904,6817-4451-27192-6805-49130-348662-67395-168010,11387-3505-7657-5476-18691-366218-17440-194447,17233-4798-14082-3335-17345-53928-42455-64689,17614-1387-6175-985-6314-33652-26202-71945,4987-1007-1498-856-5444-33061-8885-17413,easy
145246-913416-370667-771094-2509290-1404947-2186731-1682432,88892-47089-90460-259337-884291-582613-704080-614431,5214-96758-14562-70142-158474-125497-150904-40721,4451-27192-6805-49130-348662-67395-168010-20310,3505-7657-5476-18691-366218-17440-194447-71067,4798-14082-3335-17345-53928-42455-64689-74060,1387-6175-985-6314-33652-26202-71945-32720,1007-1498-856-5444-33061-8885-17413-5016,easy
913416-370667-771094-2509290-1404947-2186731-1682432-1193092,47089-90460-259337-884291-582613-704080-614431-202758,96758-14562-70142-158474-125497-150904-40721-177117,27192-6805-49130-348662-67395-168010-20310-60795,7657-5476-18691-366218-17440-194447-71067-55469,14082-3335-17345-53928-42455-64689-74060-20378,6175-985-6314-33652-26202-71945-32720-10804,1498-856-5444-33061-8885-17413-5016-3861,easy
370667-771094-2509290-1404947-2186731-1682432-1193092-1642037,90460-259337-884291-582613-704080-614431-202758-346583,14562-70142-158474-125497-150904-40721-177117-37292,6805-49130-348662-67395-168010-20310-60795-31883,5476-18691-366218-17440-194447-71067-55469-26721,3335-17345-53928-42455-64689-74060-20378-23979,985-6314-33652-26202-71945-32720-10804-6290,856-5444-33061-8885-17413-5016-3861-7263,easy
771094-2509290-1404947-2186731-1682432-1193092-1642037-1701086,259337-884291-582613-704080-614431-202758-346583-1103809,70142-158474-125497-150904-40721-177117-37292-243617,49130-348662-67395-168010-20310-60795-31883-198452,18691-366218-17440-194447-71067-55469-26721-207591,17345-53928-42455-64689-74060-20378-23979-94792,6314-33652-26202-71945-32720-10804-6290-32962,5444-33061-8885-17413-5016-3861-7263-7234,easy
2509290-1404947-2186731-1682432-1193092-1642037-1701086-889964,884291-582613-704080-614431-202758-346583-1103809-294278,158474-125497-150904-40721-177117-37292-243617-156977,348662-67395-168010-20310-60795-31883-198452-34373,366218-17440-194447-71067-55469-26721-207591-86028,53928-42455-64689-74060-20378-23979-94792-32299,33652-26202-71945-32720-10804-6290-32962-7162,33061-8885-17413-5016-3861-7263-7234-4798,easy
1404947-2186731-1682432-1193092-1642037-1701086-889964-1887570,582613-704080-614431-202758-346583-1103809-294278-120521,125497-150904-40721-177117-37292-243617-156977-52671,67395-168010-20310-60795-31883-198452-34373-43791,17440-194447-71067-55469-26721-207591-86028-25659,42455-64689-74060-20378-23979-94792-32299-22038,26202-71945-32720-10804-6290-32962-7162-14536,8885-17413-5016-3861-7263-7234-4798-3551,easy
2186731-1682432-1193092-1642037-1701086-889964-1887570-439568,704080-614431-202758-346583-1103809-294278-120521-26001,150904-40721-177117-37292-243617-156977-52671-5330,168010-20310-60795-31883-198452-34373-43791-28668,194447-71067-55469-26721-207591-86028-25659-6342,64689-74060-20378-23979-94792-32299-22038-7579,71945-32720-10804-6290-32962-7162-14536-2863,17413-5016-3861-7263-7234-4798-3551-1468,easy
1682432-1193092-1642037-1701086-889964-1887570-439568-1011319,614431-202758-346583-1103809-294278-120521-26001-208452,40721-177117-37292-243617-156977-52671-5330-70612,20310-60795-31883-198452-34373-43791-28668-236733,71067-55469-26721-207591-86028-25659-6342-25663,74060-20378-23979-94792-32299-22038-7579-22757,32720-10804-6290-32962-7162-14536-2863-10386,5016-3861-7263-7234-4798-3551-1468-2758,easy
1193092-1642037-1701086-889964-1887570-439568-1011319-1388270,202758-346583-1103809-294278-120521-26001-208452-326624,177117-37292-243617-156977-52671-5330-70612-144947,60795-31883-198452-34373-43791-28668-236733-126648,55469-26721-207591-86028-25659-6342-25663-33552,20378-23979-94792-32299-22038-7579-22757-33300,10804-6290-32962-7162-14536-2863-10386-20069,3861-7263-7234-4798-3551-1468-2758-3498,easy
1642037-1701086-889964-1887570-439568-1011319-1388270-85449,346583-1103809-294278-120521-26001-208452-326624-26121,37292-243617-156977-52671-5330-70612-144947-47039,31883-198452-34373-43791-28668-236733-126648-10039,26721-207591-86028-25659-6342-25663-33552-9368,23979-94792-32299-22038-7579-22757-33300-7583,6290-32962-7162-14536-2863-10386-20069-2103,7263-7234-4798-3551-1468-2758-3498-1702,easy
1701086-889964-1887570-439568-1011319-1388270-85449-2358788,1103809-294278-120521-26001-208452-326624-26121-1322638,243617-156977-52671-5330-70612-144947-47039-161638,198452-34373-43791-28668-236733-126648-10039-51404,207591-86028-25659-6342-25663-33552-9368-228663,94792-32299-22038-7579-22757-33300-7583-159752,32962-7162-14536-2863-10386-20069-2103-38408,7234-4798-3551-1468-2758-3498-1702-22251,easy
889964-1887570-439568-1011319-1388270-85449-2358788-1684371,294278-120521-26001-208452-326624-26121-1322638-2311502,156977-52671-5330-70612-144947-47039-161638-95926,34373-43791-28668-236733-126648-10039-51404-659016,86028-25659-6342-25663-33552-9368-228663-221275,32299-22038-7579-22757-33300-7583-159752-75285,7162-14536-2863-10386-20069-2103-38408-96902,4798-3551-1468-2758-3498-1702-22251-30694,easy
1887570-439568-1011319-1388270-85449-2358788-1684371-571876,120521-26001-208452-326624-26121-1322638-2311502-327217,52671-5330-70612-144947-47039-161638-95926-253545,43791-28668-236733-126648-10039-51404-659016-60450,25659-6342-25663-33552-9368-228663-221275-16377,22038-7579-22757-33300-7583-159752-75285-63881,14536-2863-10386-20069-2103-38408-96902-6977,3551-1468-2758-3498-1702-22251-30694-6052,easy
439568-1011319-1388270-85449-2358788-1684371-571876-2429744,26001-208452-326624-26121-1322638-2311502-327217-136907,5330-70612-144947-47039-161638-95926-253545-174360,28668-236733-126648-10039-51404-659016-60450-69754,6342-25663-33552-9368-228663-221275-16377-57253,7579-22757-33300-7583-159752-75285-63881-32548,2863-10386-20069-2103-38408-96902-6977-20976,1468-2758-3498-1702-22251-30694-6052-3986,easy
1011319-1388270-85449-2358788-1684371-571876-2429744-1154717,208452-326624-26121-1322638-2311502-327217-136907-240046,70612-144947-47039-161638-95926-253545-174360-14130,236733-126648-10039-51404-659016-60450-69754-75612,25663-33552-9368-228663-221275-16377-57253-53774,22757-33300-7583-159752-75285-63881-32548-62510,10386-20069-2103-38408-96902-6977-20976-11743,2758-3498-1702-22251-30694-6052-3986-4438,easy
1388270-85449-2358788-1684371-571876-2429744-1154717-62201,326624-26121-1322638-2311502-327217-136907-240046-167962,144947-47039-161638-95926-253545-174360-14130-16903,126648-10039-51404-659016-60450-69754-75612-15706,33552-9368-228663-221275-16377-57253-53774-18307,33300-7583-159752-75285-63881-32548-62510-5806,20069-2103-38408-96902-6977-20976-11743-6687,3498-1702-22251-30694-6052-3986-4438-4209,easy
85449-2358788-1684371-571876-2429744-1154717-62201-593660,26121-1322638-2311502-327217-136907-240046-167962-152756,47039-161638-95926-253545-174360-14130-16903-104396,10039-51404-659016-60450-69754-75612-15706-87663,9368-228663-221275-16377-57253-53774-18307-93027,7583-159752-75285-63881-32548-62510-5806-67493,2103-38408-96902-6977-20976-11743-6687-16979,1702-22251-30694-6052-3986-4438-4209-6718,easy
2358788-1684371-571876-2429744-1154717-62201-593660-1249701,1322638-2311502-327217-136907-240046-167962-152756-322263,161638-95926-253545-174360-14130-16903-104396-175649,51404-659016-60450-69754-75612-15706-87663-202545,228663-221275-16377-57253-53774-18307-93027-33846,159752-75285-63881-32548-62510-5806-67493-22074,38408-96902-6977-20976-11743-6687-16979-15909,22251-30694-6052-3986-4438-4209-6718-5384,easy
1684371-571876-2429744-1154717-62201-593660-1249701-273274,2311502-327217-136907-240046-167962-152756-322263-78799,95926-253545-174360-14130-16903-104396-175649-5899,659016-60450-69754-75612-15706-87663-202545-6658,221275-16377-57253-53774-18307-93027-33846-4977,75285-63881-32548-62510-5806-67493-22074-7681,96902-6977-20976-11743-6687-16979-15909-5102,30694-6052-3986-4438-4209-6718-5384-840,easy
571876-2429744-1154717-62201-593660-1249701-273274-1069127,327217-136907-240046-167962-152756-322263-78799-149439,253545-174360-14130-16903-104396-175649-5899-72585,60450-69754-75612-15706-87663-202545-6658-23179,16377-57253-53774-18307-93027-33846-4977-12663,63881-32548-62510-5806-67493-22074-7681-22686,6977-20976-11743-6687-16979-15909-5102-36743,6052-3986-4438-4209-6718-5384-840-7720,easy
2429744-1154717-62201-593660-1249701-273274-1069127-1694926,136907-240046-167962-152756-322263-78799-149439-726541,174360-14130-16903-104396-175649-5899-72585-32458,69754-75612-15706-87663-202545-6658-23179-80929,57253-53774-18307-93027-33846-4977-12663-54386,32548-62510-5806-67493-22074-7681-22686-33026,20976-11743-6687-16979-15909-5102-36743-17326,3986-4438-4209-6718-5384-840-7720-8084,easy
1154717-62201-593660-1249701-273274-1069127-1694926-64219,240046-167962-152756-322263-78799-149439-726541-36003,14130-16903-104396-175649-5899-72585-32458-26042,75612-15706-87663-202545-6658-23179-80929-17934,53774-18307-93027-33846-4977-12663-54386-9448,62510-5806-67493-22074-7681-22686-33026-4433,11743-6687-16979-15909-5102-36743-17326-3200,4438-4209-6718-5384-840-7720-8084-793,easy
62201-593660-1249701-273274-1069127-1694926-64219-196212,167962-152756-322263-78799-149439-726541-36003-60588,16903-104396-175649-5899-72585-32458-26042-28737,15706-87663-202545-6658-23179-80929-17934-11684,18307-93027-33846-4977-12663-54386-9448-10068,5806-67493-22074-7681-22686-33026-4433-8819,6687-16979-15909-5102-36743-17326-3200-1733,4209-6718-5384-840-7720-8084-793-1659,easy
593660-1249701-273274-1069127-1694926-64219-196212-842060,152756-322263-78799-149439-726541-36003-60588-181193,104396-175649-5899-72585-32458-26042-28737-220236,87663-202545-6658-23179-80929-17934-11684-62865,93027-33846-4977-12663-54386-9448-10068-30615,67493-22074-7681-22686-33026-4433-8819-55747,16979-15909-5102-36743-17326-3200-1733-10502,6718-5384-840-7720-8084-793-1659-3834,easy
1249701-273274-1069127-1694926-64219-196212-842060-1075206,322263-78799-149439-726541-36003-60588-181193-188973,175649-5899-72585-32458-26042-28737-220236-29901,202545-6658-23179-80929-17934-11684-62865-16952,33846-4977-12663-54386-9448-10068-30615-35899,22074-7681-22686-33026-4433-8819-55747-50546,15909-5102-36743-17326-3200-1733-10502-9527,5384-840-7720-8084-793-1659-3834-7087,easy
273274-1069127-1694926-64219-196212-842060-1075206-2053616,78799-149439-726541-36003-60588-181193-188973-1207992,5899-72585-32458-26042-28737-220236-29901-675505,6658-23179-80929-17934-11684-62865-16952-72592,4977-12663-54386-9448-10068-30615-35899-142733,7681-22686-33026-4433-8819-55747-50546-77634,5102-36743-17326-3200-1733-10502-9527-71400,840-7720-8084-793-1659-3834-7087-7140,easy
1069127-1694926-64219-196212-842060-1075206-2053616-389088,149439-726541-36003-60588-181193-188973-1207992-1398566,72585-32458-26042-28737-220236-29901-675505-44239,23179-80929-17934-11684-62865-16952-72592-35249,12663-54386-9448-10068-30615-35899-142733-14005,22686-33026-4433-8819-55747-50546-77634-20159,36743-17326-3200-1733-10502-9527-71400-11282,7720-8084-793-1659-3834-7087-7140-12015,hard
1694926-64219-196212-842060-1075206-2053616-389088-154138,726541-36003-60588-181193-188973-1207992-1398566-19121,32458-26042-28737-220236-29901-675505-44239-27674,80929-17934-11684-62865-16952-72592-35249-20780,54386-9448-10068-30615-35899-142733-14005-15952,33026-4433-8819-55747-50546-77634-20159-4852,17326-3200-1733-10502-9527-71400-11282-4165,8084-793-1659-3834-7087-7140-12015-3337,easy
64219-196212-842060-1075206-2053616-389088-154138-112451,36003-60588-181193-188973-1207992-1398566-19121-47130,26042-28737-220236-29901-675505-44239-27674-39140,17934-11684-62865-16952-72592-35249-20780-10305,9448-10068-30615-35899-142733-14005-15952-5350,4433-8819-55747-50546-77634-20159-4852-3905,3200-1733-10502-9527-71400-11282-4165-1848,793-1659-3834-7087-7140-12015-3337-969,easy
196212-842060-1075206-2053616-389088-154138-112451-1221351,60588-181193-188973-1207992-1398566-19121-47130-467680,28737-220236-29901-675505-44239-27674-39140-197384,11684-62865-16952-72592-35249-20780-10305-24759,10068-30615-35899-142733-14005-15952-5350-64134,8819-55747-50546-77634-20159-4852-3905-17075,1733-10502-9527-71400-11282-4165-1848-7239,1659-3834-7087-7140-12015-3337-969-10689,easy
842060-1075206-2053616-389088-154138-112451-1221351-1314628,181193-188973-1207992-1398566-19121-47130-467680-246980,220236-29901-675505-44239-27674-39140-197384-97581,62865-16952-72592-35249-20780-10305-24759-72830,30615-35899-142733-14005-15952-5350-64134-36595,55747-50546-77634-20159-4852-3905-17075-24471,10502-9527-71400-11282-4165-1848-7239-11315,3834-7087-7140-12015-3337-969-10689-4795,easy
1075206-2053616-389088-154138-112451-1221351-1314628-1937957,188973-1207992-1398566-19121-47130-467680-246980-96101,29901-675505-44239-27674-39140-197384-97581-24612,16952-72592-35249-20780-10305-24759-72830-105766,35899-142733-14005-15952-5350-64134-36595-16724,50546-77634-20159-4852-3905-17075-24471-24450,9527-71400-11282-4165-1848-7239-11315-12727,7087-7140-12015-3337-969-10689-4795-8598,hard
2053616-389088-154138-112451-1221351-1314628-1937957-1265992,1207992-1398566-19121-47130-467680-246980-96101-1339854,675505-44239-27674-39140-197384-97581-24612-130409,72592-35249-20780-10305-24759-72830-105766-531716,142733-14005-15952-5350-64134-36595-16724-51993,77634-20159-4852-3905-17075-24471-24450-87244,71400-11282-4165-1848-7239-11315-12727-35566,7140-12015-3337-969-10689-4795-8598-16812,easy
389088-154138-112451-1221351-1314628-1937957-1265992-203143,1398566-19121-47130-467680-246980-96101-1339854-162962,44239-27674-39140-197384-97581-24612-130409-14209,35249-20780-10305-24759-72830-105766-531716-3968,14005-15952-5350-64134-36595-16724-51993-5667,20159-4852-3905-17075-24471-24450-87244-8707,11282-4165-1848-7239-11315-12727-35566-3640,12015-3337-969-10689-4795-8598-16812-621,easy
154138-112451-1221351-1314628-1937957-1265992-203143-240672,19121-47130-467680-246980-96101-1339854-162962-78589,27674-39140-197384-97581-24612-130409-14209-17078,20780-10305-24759-72830-105766-531716-3968-19719,15952-5350-64134-36595-16724-51993-5667-10801,4852-3905-17075-24471-24450-87244-8707-4043,4165-1848-7239-11315-12727-35566-3640-5099,3337-969-10689-4795-8598-16812-621-2298,easy
112451-1221351-1314628-1937957-1265992-203143-240672-835075,47130-467680-246980-96101-1339854-162962-78589-256157,39140-197384-97581-24612-130409-14209-17078-231188,10305-24759-72830-105766-531716-3968-19719-84649,5350-64134-36595-16724-51993-5667-10801-29716,3905-17075-24471-24450-87244-8707-4043-35707,1848-7239-11315-12727-35566-3640-5099-8085,969-10689-4795-8598-16812-621-2298-4317,easy
1221351-1314628-1937957-1265992-203143-240672-835075-1218866,467680-246980-96101-1339854-162962-78589-256157-109888,197384-97581-24612-130409-14209-17078-231188-10531,24759-72830-105766-531716-3968-19719-84649-4486,64134-36595-16724-51993-5667-10801-29716-14471,17075-24471-24450-87244-8707-4043-35707-7491,7239-11315-12727-35566-3640-5099-8085-1939,10689-4795-8598-16812-621-2298-4317-1457,easy
1314628-1937957-1265992-203143-240672-835075-1218866-395987,246980-96101-1339854-162962-78589-256157-109888-351198,97581-24612-130409-14209-17078-231188-10531-185652,72830-105766-531716-3968-19719-84649-4486-43507,36595-16724-51993-5667-10801-29716-14471-46470,24471-24450-87244-8707-4043-35707-7491-26226,11315-12727-35566-3640-5099-8085-1939-14209,4795-8598-16812-621-2298-4317-1457-4423,easy
1937957-1265992-203143-240672-835075-1218866-395987-161887,96101-1339854-162962-78589-256157-109888-351198-33210,24612-130409-14209-17078-231188-10531-185652-13744,105766-531716-3968-19719-84649-4486-43507-3594,16724-51993-5667-10801-29716-14471-46470-4463,24450-87244-8707-4043-35707-7491-26226-2424,12727-35566-3640-5099-8085-1939-14209-1146,8598-16812-621-2298-4317-1457-4423-695,easy
1265992-203143-240672-835075-1218866-395987-161887-99102,1339854-162962-78589-256157-109888-351198-33210-166664,130409-14209-17078-231188-10531-185652-13744-44589,531716-3968-19719-84649-4486-43507-3594-5056,51993-5667-10801-29716-14471-46470-4463-15226,87244-8707-4043-35707-7491-26226-2424-6498,35566-3640-5099-8085-1939-14209-1146-3824,16812-621-2298-4317-1457-4423-695-1398,easy
203143-240672-835075-1218866-395987-161887-99102-1089870,162962-78589-256157-109888-351198-33210-166664-396153,14209-17078-231188-10531-185652-13744-44589-74187,3968-19719-84649-4486-43507-3594-5056-84559,5667-10801-29716-14471-46470-4463-15226-10340,8707-4043-35707-7491-26226-2424-6498-24036,3640-5099-8085-1939-14209-1146-3824-7202,621-2298-4317-1457-4423-695-1398-4508,easy
240672-835075-1218866-395987-161887-99102-1089870-233333,78589-256157-109888-351198-33210-166664-396153-537321,17078-231188-10531-185652-13744-44589-74187-59615,19719-84649-4486-43507-3594-5056-84559-33892,10801-29716-14471-46470-4463-15226-10340-15227,4043-35707-7491-26226-2424-6498-24036-25062,5099-8085-1939-14209-1146-3824-7202-11389,2298-4317-1457-4423-695-1398-4508-4174,easy
835075-1218866-395987-161887-99102-1089870-233333-2976838,256157-109888-351198-33210-166664-396153-537321-1202516,231188-10531-185652-13744-44589-74187-59615-130203,84649-4486-43507-3594-5056-84559-33892-659263,29716-14471-46470-4463-15226-10340-15227-165322,35707-7491-26226-2424-6498-24036-25062-107625,8085-1939-14209-1146-3824-7202-11389-61085,4317-1457-4423-695-1398-4508-4174-17658,easy
1218866-395987-161887-99102-1089870-233333-2976838-443751,109888-351198-33210-166664-396153-537321-1202516-463790,10531-185652-13744-44589-74187-59615-130203-125504,4486-43507-3594-5056-84559-33892-659263-32068,14471-46470-4463-15226-10340-15227-165322-99464,7491-26226-2424-6498-24036-25062-107625-19516,1939-14209-1146-3824-7202-11389-61085-13468,1457-4423-695-1398-4508-4174-17658-5189,easy
395987-161887-99102-1089870-233333-2976838-443751-1616546,351198-33210-166664-396153-537321-1202516-463790-1011183,185652-13744-44589-74187-59615-130203-125504-257442,43507-3594-5056-84559-33892-659263-32068-344025,46470-4463-15226-10340-15227-165322-99464-134169,26226-2424-6498-24036-25062-107625-19516-63673,14209-1146-3824-7202-11389-61085-13468-46637,4423-695-1398-4508-4174-17658-5189-17010,easy
161887-99102-1089870-233333-2976838-443751-1616546-125017,33210-166664-396153-537321-1202516-463790-1011183-123021,13744-44589-74187-59615-130203-125504-257442-1107,3594-5056-84559-33892-659263-32068-344025-17113,4463-15226-10340-15227-165322-99464-134169-7893,2424-6498-24036-25062-107625-19516-63673-11890,1146-3824-7202-11389-61085-13468-46637-2062,695-1398-4508-4174-17658-5189-17010-1639,easy
99102-1089870-233333-2976838-443751-1616546-125017-1183975,166664-396153-537321-1202516-463790-1011183-123021-42793,44589-74187-59615-130203-125504-257442-1107-12344,5056-84559-33892-659263-32068-344025-17113-15270,15226-10340-15227-165322-99464-134169-7893-10510,6498-24036-25062-107625-19516-63673-11890-11241,3824-7202-11389-61085-13468-46637-2062-2811,1398-4508-4174-17658-5189-17010-1639-2899,easy
1089870-233333-2976838-443751-1616546-125017-1183975-45209,396153-537321-1202516-463790-1011183-123021-42793-13312,74187-59615-130203-125504-257442-1107-12344-2403,84559-33892-659263-32068-344025-17113-15270-1209,10340-15227-165322-99464-134169-7893-10510-1427,24036-25062-107625-19516-63673-11890-11241-773,7202-11389-61085-13468-46637-2062-2811-483,4508-4174-17658-5189-17010-1639-2899-166,easy
233333-2976838-443751-1616546-125017-1183975-45209-135198,537321-1202516-463790-1011183-123021-42793-13312-346489,59615-130203-125504-257442-1107-12344-2403-62342,33892-659263-32068-344025-17113-15270-1209-18267,15227-165322-99464-134169-7893-10510-1427-17736,25062-107625-19516-63673-11890-11241-773-27112,11389-61085-13468-46637-2062-2811-483-6988,4174-17658-5189-17010-1639-2899-166-1757,easy
