delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
21361-40517-16921-16019-4434-15995-14063-49647,6971-6087-6997-10811-19701-3859-7946-12950,7448-20743-5863-42842-20618-45472-10434-19482,4220-3953-6266-4865-83924-35266-43299-11018,7000-5662-3749-5910-4507-7718-19116-7417,22861-5635-5245-8073-8261-7533-11423-20835,1060-931-1362-1977-3479-2816-3255-1352,1048-1202-632-1458-810-879-1428-650,easy
40517-16921-16019-4434-15995-14063-49647-647262,6087-6997-10811-19701-3859-7946-12950-16773,20743-5863-42842-20618-45472-10434-19482-12700,3953-6266-4865-83924-35266-43299-11018-5626,5662-3749-5910-4507-7718-19116-7417-6653,5635-5245-8073-8261-7533-11423-20835-10618,931-1362-1977-3479-2816-3255-1352-1947,1202-632-1458-810-879-1428-650-1376,easy
16921-16019-4434-15995-14063-49647-647262-59510,6997-10811-19701-3859-7946-12950-16773-122484,5863-42842-20618-45472-10434-19482-12700-15130,6266-4865-83924-35266-43299-11018-5626-6400,3749-5910-4507-7718-19116-7417-6653-2420,5245-8073-8261-7533-11423-20835-10618-2347,1362-1977-3479-2816-3255-1352-1947-827,632-1458-810-879-1428-650-1376-480,easy
16019-4434-15995-14063-49647-647262-59510-49781,10811-19701-3859-7946-12950-16773-122484-35007,42842-20618-45472-10434-19482-12700-15130-13438,4865-83924-35266-43299-11018-5626-6400-4286,5910-4507-7718-19116-7417-6653-2420-10941,8073-8261-7533-11423-20835-10618-2347-7374,1977-3479-2816-3255-1352-1947-827-3010,1458-810-879-1428-650-1376-480-1516,easy
4434-15995-14063-49647-647262-59510-49781-371214,19701-3859-7946-12950-16773-122484-35007-95947,20618-45472-10434-19482-12700-15130-13438-22929,83924-35266-43299-11018-5626-6400-4286-10453,4507-7718-19116-7417-6653-2420-10941-12015,8261-7533-11423-20835-10618-2347-7374-2814,3479-2816-3255-1352-1947-827-3010-1702,810-879-1428-650-1376-480-1516-814,easy
15995-14063-49647-647262-59510-49781-371214-5953,3859-7946-12950-16773-122484-35007-95947-15060,45472-10434-19482-12700-15130-13438-22929-8603,35266-43299-11018-5626-6400-4286-10453-4204,7718-19116-7417-6653-2420-10941-12015-6656,7533-11423-20835-10618-2347-7374-2814-7210,2816-3255-1352-1947-827-3010-1702-4394,879-1428-650-1376-480-1516-814-2183,easy
14063-49647-647262-59510-49781-371214-5953-86256,7946-12950-16773-122484-35007-95947-15060-9741,10434-19482-12700-15130-13438-22929-8603-3104,43299-11018-5626-6400-4286-10453-4204-5277,19116-7417-6653-2420-10941-12015-6656-1213,11423-20835-10618-2347-7374-2814-7210-2126,3255-1352-1947-827-3010-1702-4394-685,1428-650-1376-480-1516-814-2183-309,easy
49647-647262-59510-49781-371214-5953-86256-84715,12950-16773-122484-35007-95947-15060-9741-41756,19482-12700-15130-13438-22929-8603-3104-38054,11018-5626-6400-4286-10453-4204-5277-32518,7417-6653-2420-10941-12015-6656-1213-11519,20835-10618-2347-7374-2814-7210-2126-15602,1352-1947-827-3010-1702-4394-685-1329,650-1376-480-1516-814-2183-309-1919,easy
647262-59510-49781-371214-5953-86256-84715-61384,16773-122484-35007-95947-15060-9741-41756-20842,12700-15130-13438-22929-8603-3104-38054-14360,5626-6400-4286-10453-4204-5277-32518-15943,6653-2420-10941-12015-6656-1213-11519-7524,10618-2347-7374-2814-7210-2126-15602-3519,1947-827-3010-1702-4394-685-1329-1561,1376-480-1516-814-2183-309-1919-961,easy
59510-49781-371214-5953-86256-84715-61384-36807,122484-35007-95947-15060-9741-41756-20842-7154,15130-13438-22929-8603-3104-38054-14360-6002,6400-4286-10453-4204-5277-32518-15943-12600,2420-10941-12015-6656-1213-11519-7524-4603,2347-7374-2814-7210-2126-15602-3519-7960,827-3010-1702-4394-685-1329-1561-1492,480-1516-814-2183-309-1919-961-2616,easy
49781-371214-5953-86256-84715-61384-36807-32616,35007-95947-15060-9741-41756-20842-7154-15399,13438-22929-8603-3104-38054-14360-6002-23836,4286-10453-4204-5277-32518-15943-12600-37548,10941-12015-6656-1213-11519-7524-4603-14710,7374-2814-7210-2126-15602-3519-7960-8633,3010-1702-4394-685-1329-1561-1492-2470,1516-814-2183-309-1919-961-2616-787,hard
371214-5953-86256-84715-61384-36807-32616-27535,95947-15060-9741-41756-20842-7154-15399-18649,22929-8603-3104-38054-14360-6002-23836-21644,10453-4204-5277-32518-15943-12600-37548-8834,12015-6656-1213-11519-7524-4603-14710-5723,2814-7210-2126-15602-3519-7960-8633-9639,1702-4394-685-1329-1561-1492-2470-5022,814-2183-309-1919-961-2616-787-820,easy
5953-86256-84715-61384-36807-32616-27535-66249,15060-9741-41756-20842-7154-15399-18649-13106,8603-3104-38054-14360-6002-23836-21644-35802,4204-5277-32518-15943-12600-37548-8834-54957,6656-1213-11519-7524-4603-14710-5723-5035,7210-2126-15602-3519-7960-8633-9639-6890,4394-685-1329-1561-1492-2470-5022-1921,2183-309-1919-961-2616-787-820-1047,easy
86256-84715-61384-36807-32616-27535-66249-4643,9741-41756-20842-7154-15399-18649-13106-27494,3104-38054-14360-6002-23836-21644-35802-28541,5277-32518-15943-12600-37548-8834-54957-40991,1213-11519-7524-4603-14710-5723-5035-5101,2126-15602-3519-7960-8633-9639-6890-6169,685-1329-1561-1492-2470-5022-1921-1556,309-1919-961-2616-787-820-1047-1206,easy
84715-61384-36807-32616-27535-66249-4643-28516,41756-20842-7154-15399-18649-13106-27494-6193,38054-14360-6002-23836-21644-35802-28541-33963,32518-15943-12600-37548-8834-54957-40991-15627,11519-7524-4603-14710-5723-5035-5101-5797,15602-3519-7960-8633-9639-6890-6169-5324,1329-1561-1492-2470-5022-1921-1556-1031,1919-961-2616-787-820-1047-1206-1533,hard
61384-36807-32616-27535-66249-4643-28516-216609,20842-7154-15399-18649-13106-27494-6193-29400,14360-6002-23836-21644-35802-28541-33963-11282,15943-12600-37548-8834-54957-40991-15627-19305,7524-4603-14710-5723-5035-5101-5797-9371,3519-7960-8633-9639-6890-6169-5324-11283,1561-1492-2470-5022-1921-1556-1031-1451,961-2616-787-820-1047-1206-1533-1149,easy
36807-32616-27535-66249-4643-28516-216609-33332,7154-15399-18649-13106-27494-6193-29400-15161,6002-23836-21644-35802-28541-33963-11282-6949,12600-37548-8834-54957-40991-15627-19305-51552,4603-14710-5723-5035-5101-5797-9371-6971,7960-8633-9639-6890-6169-5324-11283-8852,1492-2470-5022-1921-1556-1031-1451-2309,2616-787-820-1047-1206-1533-1149-1068,easy
32616-27535-66249-4643-28516-216609-33332-11711,15399-18649-13106-27494-6193-29400-15161-13767,23836-21644-35802-28541-33963-11282-6949-13342,37548-8834-54957-40991-15627-19305-51552-13879,14710-5723-5035-5101-5797-9371-6971-4699,8633-9639-6890-6169-5324-11283-8852-5302,2470-5022-1921-1556-1031-1451-2309-2685,787-820-1047-1206-1533-1149-1068-3397,easy
27535-66249-4643-28516-216609-33332-11711-39196,18649-13106-27494-6193-29400-15161-13767-4883,21644-35802-28541-33963-11282-6949-13342-8647,8834-54957-40991-15627-19305-51552-13879-1157,5723-5035-5101-5797-9371-6971-4699-2775,9639-6890-6169-5324-11283-8852-5302-3163,5022-1921-1556-1031-1451-2309-2685-428,820-1047-1206-1533-1149-1068-3397-507,easy
66249-4643-28516-216609-33332-11711-39196-601441,13106-27494-6193-29400-15161-13767-4883-589268,35802-28541-33963-11282-6949-13342-8647-18119,54957-40991-15627-19305-51552-13879-1157-10329,5035-5101-5797-9371-6971-4699-2775-22217,6890-6169-5324-11283-8852-5302-3163-12503,1921-1556-1031-1451-2309-2685-428-6558,1047-1206-1533-1149-1068-3397-507-3415,easy
4643-28516-216609-33332-11711-39196-601441-120944,27494-6193-29400-15161-13767-4883-589268-34858,28541-33963-11282-6949-13342-8647-18119-1225,40991-15627-19305-51552-13879-1157-10329-9095,5101-5797-9371-6971-4699-2775-22217-5039,6169-5324-11283-8852-5302-3163-12503-3000,1556-1031-1451-2309-2685-428-6558-1039,1206-1533-1149-1068-3397-507-3415-417,easy
28516-216609-33332-11711-39196-601441-120944-100966,6193-29400-15161-13767-4883-589268-34858-140250,33963-11282-6949-13342-8647-18119-1225-15351,15627-19305-51552-13879-1157-10329-9095-7115,5797-9371-6971-4699-2775-22217-5039-7453,5324-11283-8852-5302-3163-12503-3000-8974,1031-1451-2309-2685-428-6558-1039-1871,1533-1149-1068-3397-507-3415-417-1467,easy
216609-33332-11711-39196-601441-120944-100966-11737,29400-15161-13767-4883-589268-34858-140250-28755,11282-6949-13342-8647-18119-1225-15351-16661,19305-51552-13879-1157-10329-9095-7115-2014,9371-6971-4699-2775-22217-5039-7453-1051,11283-8852-5302-3163-12503-3000-8974-1050,1451-2309-2685-428-6558-1039-1871-401,1149-1068-3397-507-3415-417-1467-275,easy
33332-11711-39196-601441-120944-100966-11737-678813,15161-13767-4883-589268-34858-140250-28755-179851,6949-13342-8647-18119-1225-15351-16661-11456,51552-13879-1157-10329-9095-7115-2014-9759,6971-4699-2775-22217-5039-7453-1051-5307,8852-5302-3163-12503-3000-8974-1050-12314,2309-2685-428-6558-1039-1871-401-2698,1068-3397-507-3415-417-1467-275-1517,easy
11711-39196-601441-120944-100966-11737-678813-84430,13767-4883-589268-34858-140250-28755-179851-9495,13342-8647-18119-1225-15351-16661-11456-13094,13879-1157-10329-9095-7115-2014-9759-10053,4699-2775-22217-5039-7453-1051-5307-4213,5302-3163-12503-3000-8974-1050-12314-7360,2685-428-6558-1039-1871-401-2698-1849,3397-507-3415-417-1467-275-1517-603,easy
39196-601441-120944-100966-11737-678813-84430-17991,4883-589268-34858-140250-28755-179851-9495-1063,8647-18119-1225-15351-16661-11456-13094-7601,1157-10329-9095-7115-2014-9759-10053-3064,2775-22217-5039-7453-1051-5307-4213-3279,3163-12503-3000-8974-1050-12314-7360-1045,428-6558-1039-1871-401-2698-1849-513,507-3415-417-1467-275-1517-603-298,easy
601441-120944-100966-11737-678813-84430-17991-50705,589268-34858-140250-28755-179851-9495-1063-12171,18119-1225-15351-16661-11456-13094-7601-23604,10329-9095-7115-2014-9759-10053-3064-51713,22217-5039-7453-1051-5307-4213-3279-24276,12503-3000-8974-1050-12314-7360-1045-12760,6558-1039-1871-401-2698-1849-513-2222,3415-417-1467-275-1517-603-298-515,hard
120944-100966-11737-678813-84430-17991-50705-23267,34858-140250-28755-179851-9495-1063-12171-33541,1225-15351-16661-11456-13094-7601-23604-50574,9095-7115-2014-9759-10053-3064-51713-18845,5039-7453-1051-5307-4213-3279-24276-6776,3000-8974-1050-12314-7360-1045-12760-4007,1039-1871-401-2698-1849-513-2222-3244,417-1467-275-1517-603-298-515-1510,easy
100966-11737-678813-84430-17991-50705-23267-56440,140250-28755-179851-9495-1063-12171-33541-12534,15351-16661-11456-13094-7601-23604-50574-41891,7115-2014-9759-10053-3064-51713-18845-37195,7453-1051-5307-4213-3279-24276-6776-9010,8974-1050-12314-7360-1045-12760-4007-8842,1871-401-2698-1849-513-2222-3244-2313,1467-275-1517-603-298-515-1510-1644,easy
11737-678813-84430-17991-50705-23267-56440-43976,28755-179851-9495-1063-12171-33541-12534-48636,16661-11456-13094-7601-23604-50574-41891-23876,2014-9759-10053-3064-51713-18845-37195-10843,1051-5307-4213-3279-24276-6776-9010-10666,1050-12314-7360-1045-12760-4007-8842-11530,401-2698-1849-513-2222-3244-2313-2375,275-1517-603-298-515-1510-1644-336,easy
678813-84430-17991-50705-23267-56440-43976-26120,179851-9495-1063-12171-33541-12534-48636-9457,11456-13094-7601-23604-50574-41891-23876-2256,9759-10053-3064-51713-18845-37195-10843-26793,5307-4213-3279-24276-6776-9010-10666-5108,12314-7360-1045-12760-4007-8842-11530-6717,2698-1849-513-2222-3244-2313-2375-2844,1517-603-298-515-1510-1644-336-2092,hard
84430-17991-50705-23267-56440-43976-26120-41671,9495-1063-12171-33541-12534-48636-9457-15678,13094-7601-23604-50574-41891-23876-2256-35006,10053-3064-51713-18845-37195-10843-26793-47938,4213-3279-24276-6776-9010-10666-5108-5729,7360-1045-12760-4007-8842-11530-6717-16890,1849-513-2222-3244-2313-2375-2844-5506,603-298-515-1510-1644-336-2092-1377,easy
17991-50705-23267-56440-43976-26120-41671-220875,1063-12171-33541-12534-48636-9457-15678-38478,7601-23604-50574-41891-23876-2256-35006-7203,3064-51713-18845-37195-10843-26793-47938-20102,3279-24276-6776-9010-10666-5108-5729-4106,1045-12760-4007-8842-11530-6717-16890-8338,513-2222-3244-2313-2375-2844-5506-2527,298-515-1510-1644-336-2092-1377-1200,easy
50705-23267-56440-43976-26120-41671-220875-31393,12171-33541-12534-48636-9457-15678-38478-9691,23604-50574-41891-23876-2256-35006-7203-19434,51713-18845-37195-10843-26793-47938-20102-6441,24276-6776-9010-10666-5108-5729-4106-9149,12760-4007-8842-11530-6717-16890-8338-5074,2222-3244-2313-2375-2844-5506-2527-3848,515-1510-1644-336-2092-1377-1200-2853,easy
23267-56440-43976-26120-41671-220875-31393-85080,33541-12534-48636-9457-15678-38478-9691-11997,50574-41891-23876-2256-35006-7203-19434-7112,18845-37195-10843-26793-47938-20102-6441-3270,6776-9010-10666-5108-5729-4106-9149-2638,4007-8842-11530-6717-16890-8338-5074-6630,3244-2313-2375-2844-5506-2527-3848-4009,1510-1644-336-2092-1377-1200-2853-1745,easy
56440-43976-26120-41671-220875-31393-85080-96845,12534-48636-9457-15678-38478-9691-11997-53439,41891-23876-2256-35006-7203-19434-7112-12946,37195-10843-26793-47938-20102-6441-3270-18877,9010-10666-5108-5729-4106-9149-2638-4887,8842-11530-6717-16890-8338-5074-6630-6247,2313-2375-2844-5506-2527-3848-4009-6672,1644-336-2092-1377-1200-2853-1745-1475,easy
43976-26120-41671-220875-31393-85080-96845-40959,48636-9457-15678-38478-9691-11997-53439-13262,23876-2256-35006-7203-19434-7112-12946-6811,10843-26793-47938-20102-6441-3270-18877-12869,10666-5108-5729-4106-9149-2638-4887-2743,11530-6717-16890-8338-5074-6630-6247-4611,2375-2844-5506-2527-3848-4009-6672-3187,336-2092-1377-1200-2853-1745-1475-2275,easy
26120-41671-220875-31393-85080-96845-40959-163864,9457-15678-38478-9691-11997-53439-13262-31307,2256-35006-7203-19434-7112-12946-6811-3727,26793-47938-20102-6441-3270-18877-12869-28170,5108-5729-4106-9149-2638-4887-2743-6328,6717-16890-8338-5074-6630-6247-4611-12659,2844-5506-2527-3848-4009-6672-3187-1484,2092-1377-1200-2853-1745-1475-2275-1196,easy
41671-220875-31393-85080-96845-40959-163864-93757,15678-38478-9691-11997-53439-13262-31307-54000,35006-7203-19434-7112-12946-6811-3727-35320,47938-20102-6441-3270-18877-12869-28170-38637,5729-4106-9149-2638-4887-2743-6328-5012,16890-8338-5074-6630-6247-4611-12659-13932,5506-2527-3848-4009-6672-3187-1484-2568,1377-1200-2853-1745-1475-2275-1196-4812,easy
220875-31393-85080-96845-40959-163864-93757-77381,38478-9691-11997-53439-13262-31307-54000-20261,7203-19434-7112-12946-6811-3727-35320-17247,20102-6441-3270-18877-12869-28170-38637-27157,4106-9149-2638-4887-2743-6328-5012-4731,8338-5074-6630-6247-4611-12659-13932-5632,2527-3848-4009-6672-3187-1484-2568-2338,1200-2853-1745-1475-2275-1196-4812-1976,easy
31393-85080-96845-40959-163864-93757-77381-23959,9691-11997-53439-13262-31307-54000-20261-37598,19434-7112-12946-6811-3727-35320-17247-3194,6441-3270-18877-12869-28170-38637-27157-13100,9149-2638-4887-2743-6328-5012-4731-3939,5074-6630-6247-4611-12659-13932-5632-4892,3848-4009-6672-3187-1484-2568-2338-1754,2853-1745-1475-2275-1196-4812-1976-1837,easy
85080-96845-40959-163864-93757-77381-23959-62575,11997-53439-13262-31307-54000-20261-37598-17385,7112-12946-6811-3727-35320-17247-3194-18639,3270-18877-12869-28170-38637-27157-13100-24683,2638-4887-2743-6328-5012-4731-3939-13120,6630-6247-4611-12659-13932-5632-4892-6220,4009-6672-3187-1484-2568-2338-1754-1575,1745-1475-2275-1196-4812-1976-1837-2037,easy
96845-40959-163864-93757-77381-23959-62575-55518,53439-13262-31307-54000-20261-37598-17385-33121,12946-6811-3727-35320-17247-3194-18639-71607,18877-12869-28170-38637-27157-13100-24683-31825,4887-2743-6328-5012-4731-3939-13120-11822,6247-4611-12659-13932-5632-4892-6220-8193,6672-3187-1484-2568-2338-1754-1575-2869,1475-2275-1196-4812-1976-1837-2037-3726,easy
40959-163864-93757-77381-23959-62575-55518-11523,13262-31307-54000-20261-37598-17385-33121-5757,6811-3727-35320-17247-3194-18639-71607-46661,12869-28170-38637-27157-13100-24683-31825-23813,2743-6328-5012-4731-3939-13120-11822-5510,4611-12659-13932-5632-4892-6220-8193-11095,3187-1484-2568-2338-1754-1575-2869-1663,2275-1196-4812-1976-1837-2037-3726-1193,easy
163864-93757-77381-23959-62575-55518-11523-19408,31307-54000-20261-37598-17385-33121-5757-11911,3727-35320-17247-3194-18639-71607-46661-21492,28170-38637-27157-13100-24683-31825-23813-7725,6328-5012-4731-3939-13120-11822-5510-2571,12659-13932-5632-4892-6220-8193-11095-6271,1484-2568-2338-1754-1575-2869-1663-2445,1196-4812-1976-1837-2037-3726-1193-1997,easy
93757-77381-23959-62575-55518-11523-19408-24162,54000-20261-37598-17385-33121-5757-11911-26149,35320-17247-3194-18639-71607-46661-21492-22352,38637-27157-13100-24683-31825-23813-7725-52966,5012-4731-3939-13120-11822-5510-2571-4830,13932-5632-4892-6220-8193-11095-6271-8417,2568-2338-1754-1575-2869-1663-2445-2158,4812-1976-1837-2037-3726-1193-1997-2601,easy
77381-23959-62575-55518-11523-19408-24162-71050,20261-37598-17385-33121-5757-11911-26149-18027,17247-3194-18639-71607-46661-21492-22352-8877,27157-13100-24683-31825-23813-7725-52966-12657,4731-3939-13120-11822-5510-2571-4830-4423,5632-4892-6220-8193-11095-6271-8417-11119,2338-1754-1575-2869-1663-2445-2158-2915,1976-1837-2037-3726-1193-1997-2601-1029,easy
23959-62575-55518-11523-19408-24162-71050-65298,37598-17385-33121-5757-11911-26149-18027-41143,3194-18639-71607-46661-21492-22352-8877-29713,13100-24683-31825-23813-7725-52966-12657-74327,3939-13120-11822-5510-2571-4830-4423-4394,4892-6220-8193-11095-6271-8417-11119-8337,1754-1575-2869-1663-2445-2158-2915-1900,1837-2037-3726-1193-1997-2601-1029-1383,easy
62575-55518-11523-19408-24162-71050-65298-8056,17385-33121-5757-11911-26149-18027-41143-8140,18639-71607-46661-21492-22352-8877-29713-49892,24683-31825-23813-7725-52966-12657-74327-35281,13120-11822-5510-2571-4830-4423-4394-4328,6220-8193-11095-6271-8417-11119-8337-13352,1575-2869-1663-2445-2158-2915-1900-1032,2037-3726-1193-1997-2601-1029-1383-2416,easy
55518-11523-19408-24162-71050-65298-8056-49938,33121-5757-11911-26149-18027-41143-8140-10964,71607-46661-21492-22352-8877-29713-49892-23208,31825-23813-7725-52966-12657-74327-35281-15252,11822-5510-2571-4830-4423-4394-4328-7564,8193-11095-6271-8417-11119-8337-13352-7031,2869-1663-2445-2158-2915-1900-1032-1145,3726-1193-1997-2601-1029-1383-2416-1234,easy
11523-19408-24162-71050-65298-8056-49938-3715,5757-11911-26149-18027-41143-8140-10964-2675,46661-21492-22352-8877-29713-49892-23208-16519,23813-7725-52966-12657-74327-35281-15252-14324,5510-2571-4830-4423-4394-4328-7564-10850,11095-6271-8417-11119-8337-13352-7031-6409,1663-2445-2158-2915-1900-1032-1145-3338,1193-1997-2601-1029-1383-2416-1234-2038,easy
19408-24162-71050-65298-8056-49938-3715-6862,11911-26149-18027-41143-8140-10964-2675-15815,21492-22352-8877-29713-49892-23208-16519-71855,7725-52966-12657-74327-35281-15252-14324-26926,2571-4830-4423-4394-4328-7564-10850-8256,6271-8417-11119-8337-13352-7031-6409-5795,2445-2158-2915-1900-1032-1145-3338-1518,1997-2601-1029-1383-2416-1234-2038-1549,easy
24162-71050-65298-8056-49938-3715-6862-9500,26149-18027-41143-8140-10964-2675-15815-5515,22352-8877-29713-49892-23208-16519-71855-19561,52966-12657-74327-35281-15252-14324-26926-17879,4830-4423-4394-4328-7564-10850-8256-4464,8417-11119-8337-13352-7031-6409-5795-5456,2158-2915-1900-1032-1145-3338-1518-2206,2601-1029-1383-2416-1234-2038-1549-1208,easy
71050-65298-8056-49938-3715-6862-9500-22067,18027-41143-8140-10964-2675-15815-5515-5204,8877-29713-49892-23208-16519-71855-19561-22527,12657-74327-35281-15252-14324-26926-17879-7648,4423-4394-4328-7564-10850-8256-4464-6019,11119-8337-13352-7031-6409-5795-5456-3737,2915-1900-1032-1145-3338-1518-2206-1556,1029-1383-2416-1234-2038-1549-1208-1769,easy
65298-8056-49938-3715-6862-9500-22067-37793,41143-8140-10964-2675-15815-5515-5204-10433,29713-49892-23208-16519-71855-19561-22527-23658,74327-35281-15252-14324-26926-17879-7648-5317,4394-4328-7564-10850-8256-4464-6019-5363,8337-13352-7031-6409-5795-5456-3737-3745,1900-1032-1145-3338-1518-2206-1556-1711,1383-2416-1234-2038-1549-1208-1769-1170,easy
8056-49938-3715-6862-9500-22067-37793-24216,8140-10964-2675-15815-5515-5204-10433-22958,49892-23208-16519-71855-19561-22527-23658-26036,35281-15252-14324-26926-17879-7648-5317-37000,4328-7564-10850-8256-4464-6019-5363-4246,13352-7031-6409-5795-5456-3737-3745-7379,1032-1145-3338-1518-2206-1556-1711-1874,2416-1234-2038-1549-1208-1769-1170-1020,easy
49938-3715-6862-9500-22067-37793-24216-12745,10964-2675-15815-5515-5204-10433-22958-8583,23208-16519-71855-19561-22527-23658-26036-81228,15252-14324-26926-17879-7648-5317-37000-24331,7564-10850-8256-4464-6019-5363-4246-3076,7031-6409-5795-5456-3737-3745-7379-7056,1145-3338-1518-2206-1556-1711-1874-2836,1234-2038-1549-1208-1769-1170-1020-1945,easy
3715-6862-9500-22067-37793-24216-12745-32499,2675-15815-5515-5204-10433-22958-8583-14140,16519-71855-19561-22527-23658-26036-81228-3654,14324-26926-17879-7648-5317-37000-24331-21369,10850-8256-4464-6019-5363-4246-3076-5315,6409-5795-5456-3737-3745-7379-7056-6966,3338-1518-2206-1556-1711-1874-2836-4052,2038-1549-1208-1769-1170-1020-1945-977,easy
6862-9500-22067-37793-24216-12745-32499-39146,15815-5515-5204-10433-22958-8583-14140-7601,71855-19561-22527-23658-26036-81228-3654-11963,26926-17879-7648-5317-37000-24331-21369-772,8256-4464-6019-5363-4246-3076-5315-5329,5795-5456-3737-3745-7379-7056-6966-8185,1518-2206-1556-1711-1874-2836-4052-2501,1549-1208-1769-1170-1020-1945-977-1211,easy
9500-22067-37793-24216-12745-32499-39146-15971,5515-5204-10433-22958-8583-14140-7601-27000,19561-22527-23658-26036-81228-3654-11963-3874,17879-7648-5317-37000-24331-21369-772-7257,4464-6019-5363-4246-3076-5315-5329-8883,5456-3737-3745-7379-7056-6966-8185-13687,2206-1556-1711-1874-2836-4052-2501-2632,1208-1769-1170-1020-1945-977-1211-1811,easy
22067-37793-24216-12745-32499-39146-15971-25321,5204-10433-22958-8583-14140-7601-27000-9478,22527-23658-26036-81228-3654-11963-3874-28751,7648-5317-37000-24331-21369-772-7257-8425,6019-5363-4246-3076-5315-5329-8883-12503,3737-3745-7379-7056-6966-8185-13687-3796,1556-1711-1874-2836-4052-2501-2632-1309,1769-1170-1020-1945-977-1211-1811-1461,easy
37793-24216-12745-32499-39146-15971-25321-45862,10433-22958-8583-14140-7601-27000-9478-14239,23658-26036-81228-3654-11963-3874-28751-4940,5317-37000-24331-21369-772-7257-8425-8552,5363-4246-3076-5315-5329-8883-12503-5273,3745-7379-7056-6966-8185-13687-3796-2366,1711-1874-2836-4052-2501-2632-1309-1670,1170-1020-1945-977-1211-1811-1461-1578,easy
24216-12745-32499-39146-15971-25321-45862-38789,22958-8583-14140-7601-27000-9478-14239-12588,26036-81228-3654-11963-3874-28751-4940-34182,37000-24331-21369-772-7257-8425-8552-48624,4246-3076-5315-5329-8883-12503-5273-15755,7379-7056-6966-8185-13687-3796-2366-6244,1874-2836-4052-2501-2632-1309-1670-1895,1020-1945-977-1211-1811-1461-1578-1339,easy
12745-32499-39146-15971-25321-45862-38789-50130,8583-14140-7601-27000-9478-14239-12588-31740,81228-3654-11963-3874-28751-4940-34182-10723,24331-21369-772-7257-8425-8552-48624-28485,3076-5315-5329-8883-12503-5273-15755-6937,7056-6966-8185-13687-3796-2366-6244-6666,2836-4052-2501-2632-1309-1670-1895-4975,1945-977-1211-1811-1461-1578-1339-818,easy
32499-39146-15971-25321-45862-38789-50130-35940,14140-7601-27000-9478-14239-12588-31740-3862,3654-11963-3874-28751-4940-34182-10723-8343,21369-772-7257-8425-8552-48624-28485-12844,5315-5329-8883-12503-5273-15755-6937-6483,6966-8185-13687-3796-2366-6244-6666-3316,4052-2501-2632-1309-1670-1895-4975-3013,977-1211-1811-1461-1578-1339-818-1326,hard
39146-15971-25321-45862-38789-50130-35940-33457,7601-27000-9478-14239-12588-31740-3862-16604,11963-3874-28751-4940-34182-10723-8343-2164,772-7257-8425-8552-48624-28485-12844-1746,5329-8883-12503-5273-15755-6937-6483-1506,8185-13687-3796-2366-6244-6666-3316-2318,2501-2632-1309-1670-1895-4975-3013-494,1211-1811-1461-1578-1339-818-1326-319,easy
15971-25321-45862-38789-50130-35940-33457-98455,27000-9478-14239-12588-31740-3862-16604-23855,3874-28751-4940-34182-10723-8343-2164-2994,7257-8425-8552-48624-28485-12844-1746-6248,8883-12503-5273-15755-6937-6483-1506-15072,13687-3796-2366-6244-6666-3316-2318-8548,2632-1309-1670-1895-4975-3013-494-1813,1811-1461-1578-1339-818-1326-319-1150,hard
25321-45862-38789-50130-35940-33457-98455-44501,9478-14239-12588-31740-3862-16604-23855-17232,28751-4940-34182-10723-8343-2164-2994-6581,8425-8552-48624-28485-12844-1746-6248-8840,12503-5273-15755-6937-6483-1506-15072-7705,3796-2366-6244-6666-3316-2318-8548-4803,1309-1670-1895-4975-3013-494-1813-3327,1461-1578-1339-818-1326-319-1150-1007,easy
45862-38789-50130-35940-33457-98455-44501-21645,14239-12588-31740-3862-16604-23855-17232-15276,4940-34182-10723-8343-2164-2994-6581-61085,8552-48624-28485-12844-1746-6248-8840-67630,5273-15755-6937-6483-1506-15072-7705-2250,2366-6244-6666-3316-2318-8548-4803-11541,1670-1895-4975-3013-494-1813-3327-3249,1578-1339-818-1326-319-1150-1007-2018,easy
38789-50130-35940-33457-98455-44501-21645-22745,12588-31740-3862-16604-23855-17232-15276-19000,34182-10723-8343-2164-2994-6581-61085-13819,48624-28485-12844-1746-6248-8840-67630-22625,15755-6937-6483-1506-15072-7705-2250-8284,6244-6666-3316-2318-8548-4803-11541-6471,1895-4975-3013-494-1813-3327-3249-1226,1339-818-1326-319-1150-1007-2018-1741,easy
50130-35940-33457-98455-44501-21645-22745-28350,31740-3862-16604-23855-17232-15276-19000-6848,10723-8343-2164-2994-6581-61085-13819-11313,28485-12844-1746-6248-8840-67630-22625-5230,6937-6483-1506-15072-7705-2250-8284-6843,6666-3316-2318-8548-4803-11541-6471-3752,4975-3013-494-1813-3327-3249-1226-1021,818-1326-319-1150-1007-2018-1741-841,hard
35940-33457-98455-44501-21645-22745-28350-20982,3862-16604-23855-17232-15276-19000-6848-20949,8343-2164-2994-6581-61085-13819-11313-58791,12844-1746-6248-8840-67630-22625-5230-28401,6483-1506-15072-7705-2250-8284-6843-6184,3316-2318-8548-4803-11541-6471-3752-6471,3013-494-1813-3327-3249-1226-1021-2436,1326-319-1150-1007-2018-1741-841-1160,easy
